oc_id,tax_id,l1,l2,l3
2348,169186,Fungi,Ascomycota,Dothideomycetes
2349,35295,Viruses,ssRNA,
2350,11448,Viruses,ssRNA,
2351,44130,Viruses,ssRNA,
2352,4953,Fungi,Ascomycota,Saccharomycetales
2353,351256,Viruses,ssRNA,
2354,593975,Viruses,ssRNA,
2355,384,Bacteria,Gram-Negative,Other
2356,688394,Fungi,Other,
2357,381518,Viruses,ssRNA,ssRNA negative-strand viruses
2358,1539,Bacteria,Gram-Positive,Clostridium
2359,5457,Fungi,Ascomycota,Sordariomycetes
2360,1531,Bacteria,Gram-Positive,Clostridium
2361,592022,Bacteria,Gram-Positive,Bacillus
2362,1640,Bacteria,Gram-Positive,Other
2363,716544,Bacteria,Other,
2364,67593,Eukaryotes,Oomycetes,
2365,33203,Fungi,Ascomycota,Sordariomycetes
2366,77020,Fungi,Basidiomycota,Ustilaginomycotina
2367,82514,Fungi,Basidiomycota,Tremellomycetes
2368,41857,Viruses,ssRNA,ssRNA negative-strand viruses
2369,341980,Viruses,dsDNA,
2370,644788,Viruses,ssRNA,
2371,1735,Bacteria,Gram-Positive,Other
2372,92953,Fungi,Basidiomycota,Tremellomycetes
2373,69771,Fungi,Ascomycota,Eurotiomycetes
2374,3715,Eukaryotes,Viridiplantae,Other
2375,55588,Fungi,Basidiomycota,Pucciniomycotina
2376,1405,Bacteria,Gram-Positive,Bacillus
2377,46472,Fungi,Ascomycota,Eurotiomycetes
2378,1580,Bacteria,Gram-Positive,Lactobacillus
2379,83559,Bacteria,Gram-Negative,Other
2380,358743,Bacteria,Gram-Positive,Clostridium
2381,202752,Bacteria,Gram-Positive,Other
2382,5697,Eukaryotes,Kinetoplastida,Trypanosoma
2383,31705,Viruses,ssRNA,
2384,37998,Fungi,Other,
2385,5501,Fungi,Ascomycota,Eurotiomycetes
2386,84135,Bacteria,Gram-Positive,Other
2387,10913,Viruses,dsRNA,
2388,42737,Eukaryotes,Other,
2389,286784,Bacteria,Gram-Negative,Salmonella
2390,31650,Viruses,ssRNA,
2391,169292,Bacteria,Gram-Positive,Corynebacterium
2392,108429,Fungi,Other,
2393,216597,Bacteria,Gram-Negative,Salmonella
2394,31649,Viruses,ssRNA,
2395,109790,Bacteria,Gram-Positive,Lactobacillus
2396,784,Bacteria,Gram-Negative,Other
2397,103903,Viruses,ssRNA,ssRNA positive-strand viruses
2398,5820,Eukaryotes,Apicomplexa,Plasmodium
2399,552467,Fungi,Basidiomycota,Tremellomycetes
2400,56689,Bacteria,Gram-Positive,Mycobacterium
2401,873513,Bacteria,Gram-Negative,Prevotella
2402,1061,Bacteria,Gram-Negative,Other
2403,1908,Bacteria,Gram-Positive,Streptomyces
2404,382819,Viruses,ssRNA,
2405,33745,Viruses,ssRNA,
2406,191218,Bacteria,Gram-Positive,Bacillus
2407,63131,Fungi,Ascomycota,Eurotiomycetes
2408,393902,Viruses,ssRNA,
2409,858,Bacteria,Gram-Negative,Fusobacteria
2410,90251,Fungi,Other,
2411,411464,Bacteria,Gram-Negative,Other
2412,59750,Bacteria,Gram-Positive,Mycobacterium
2413,2107,Bacteria,Gram-Positive,Other
2414,469008,Bacteria,Gram-Negative,Escherichia
2415,5064,Fungi,Ascomycota,Eurotiomycetes
2416,10314,Viruses,dsDNA,
2417,1549,Bacteria,Gram-Positive,Clostridium
2418,45455,Viruses,dsDNA,
2419,426428,Fungi,Ascomycota,Sordariomycetes
2420,224326,Bacteria,Gram-Negative,Other
2421,411577,Bacteria,Gram-Positive,Other
2422,29390,Bacteria,Gram-Positive,Streptococcus
2423,36740,Bacteria,Gram-Positive,Other
2424,29348,Bacteria,Gram-Positive,Other
2425,51641,Eukaryotes,Other,
2426,742689,Viruses,ssRNA,
2427,11045,Viruses,ssRNA,
2428,321,Bacteria,Gram-Negative,Pseudomonas
2429,58346,Bacteria,Gram-Positive,Streptomyces
2430,289380,Bacteria,Gram-Positive,Clostridium
2431,87882,Bacteria,Gram-Negative,Other
2432,402873,Fungi,Ascomycota,Sordariomycetes
2433,351627,Bacteria,Gram-Positive,Other
2434,376899,Viruses,ssRNA,
2435,29518,Bacteria,Gram-Negative,Other
2436,4950,Fungi,Ascomycota,Saccharomycetales
2437,267377,Archaea,,
2438,62977,Bacteria,Gram-Negative,Acinetobacter
2439,29459,Bacteria,Gram-Negative,Other
2440,29524,Bacteria,Gram-Negative,Other
2441,46225,Bacteria,Gram-Negative,Other
2442,6499,Eukaryotes,Mollusca,
2443,2097,Bacteria,Gram-Positive,Other
2444,5456,Fungi,Ascomycota,Sordariomycetes
2445,165779,Bacteria,Gram-Positive,Other
2446,27291,Fungi,Ascomycota,Saccharomycetales
2447,29447,Bacteria,Gram-Negative,Other
2448,418908,Eukaryotes,Other,
2449,216592,Bacteria,Gram-Negative,Escherichia
2450,113287,Bacteria,Gram-Positive,Other
2451,33010,Bacteria,Gram-Positive,Other
2452,10363,Viruses,dsDNA,
2453,361,Bacteria,Gram-Negative,Alphaproteobacteria
2454,11688,Viruses,retro-transcribing,
2455,129132,Fungi,Basidiomycota,Tremellomycetes
2456,244320,Bacteria,Gram-Negative,Escherichia
2457,308994,Bacteria,Gram-Positive,Other
2458,86057,Fungi,Ascomycota,Eurotiomycetes
2459,36841,Bacteria,Gram-Positive,Clostridium
2460,1474,Bacteria,Gram-Positive,Sporosarcina
2461,192954,Bacteria,Gram-Negative,Salmonella
2462,1550,Bacteria,Gram-Positive,Clostridium
2463,2129,Bacteria,Gram-Positive,Other
2464,555400,Viruses,ssRNA,
2465,596777,Bacteria,Gram-Negative,Other
2466,231958,Eukaryotes,Oomycetes,
2467,10325,Viruses,dsDNA,
2468,254056,Fungi,Ascomycota,Eurotiomycetes
2469,29370,Bacteria,Gram-Positive,Clostridium
2470,121791,Viruses,ssRNA,ssRNA negative-strand viruses
2471,2095,Bacteria,Gram-Positive,Other
2472,83332,Bacteria,Gram-Positive,Mycobacterium
2473,10367,Viruses,dsDNA,
2474,83681,Bacteria,Gram-Positive,Other
2475,284593,Fungi,Ascomycota,Saccharomycetales
2476,652611,Bacteria,Gram-Negative,Pseudomonas
2477,1522,Bacteria,Gram-Positive,Other
2478,46228,Bacteria,Gram-Positive,Other
2479,84024,Bacteria,Gram-Positive,Clostridium
2480,6500,Eukaryotes,Mollusca,
2481,5778,Eukaryotes,Other,
2482,40323,Bacteria,Gram-Negative,Other
2483,11104,Viruses,ssRNA,ssRNA positive-strand viruses
2484,654393,Fungi,Ascomycota,Sordariomycetes
2485,12100,Viruses,ssRNA,
2486,79923,Eukaryotes,Platyhelminthes,Other
2487,37000,Eukaryotes,Arthropoda,Hemiptera
2488,208479,Bacteria,Gram-Positive,Clostridium
2489,561307,Bacteria,Gram-Positive,Staphylococcus
2490,13616,Eukaryotes,Mammalia,Other
2491,66527,Eukaryotes,Other,
2492,80866,Bacteria,Gram-Negative,Other
2493,726,Bacteria,Gram-Negative,Haemophilus
2494,31271,Eukaryotes,Apicomplexa,Plasmodium
2495,329183,Viruses,ssRNA,
2496,33959,Bacteria,Gram-Positive,Lactobacillus
2497,41200,Bacteria,Gram-Positive,Other
2498,2748,Bacteria,Gram-Positive,Other
2499,96063,Fungi,Other,
2500,86049,Fungi,Ascomycota,Eurotiomycetes
2501,218538,Bacteria,Gram-Positive,Other
2502,641809,Viruses,ssRNA,
2503,868129,Bacteria,Gram-Negative,Prevotella
2504,1343,Bacteria,Gram-Positive,Streptococcus
2505,31704,Viruses,ssRNA,
2506,89940,Fungi,Ascomycota,Eurotiomycetes
2507,9347,Eukaryotes,Mammalia,Other
2508,346252,Eukaryotes,Nematoda,Tylenchida
2509,226900,Bacteria,Gram-Positive,Bacillus
2510,387161,Viruses,ssRNA,
2511,357544,Bacteria,Gram-Negative,Other
2512,336232,Viruses,ssRNA,
2513,33036,Bacteria,Gram-Positive,Other
2514,61366,Fungi,Ascomycota,Sordariomycetes
2515,227748,Bacteria,Gram-Negative,Other
2516,72000,Bacteria,Gram-Positive,Other
2517,64644,Fungi,Other,
2518,735,Bacteria,Gram-Negative,Haemophilus
2519,11657,Viruses,retro-transcribing,
2520,384498,Viruses,ssRNA,
2521,147683,Viruses,ssRNA,
2522,1689,Bacteria,Gram-Positive,Other
2523,34632,Eukaryotes,Arthropoda,Other
2524,40520,Bacteria,Gram-Positive,Other
2525,313630,Eukaryotes,Other,
2526,476284,Eukaryotes,Mammalia,Other
2527,100870,Eukaryotes,Other,
2528,5742,Eukaryotes,Other,
2529,124313,Viruses,dsDNA,
2530,1520,Bacteria,Gram-Positive,Clostridium
2531,90062,Bacteria,Gram-Negative,Other
2532,6136,Eukaryotes,Other,
2533,420245,Eukaryotes,Kinetoplastida,Leishmania
2534,29159,Eukaryotes,Mollusca,
2535,611,Bacteria,Gram-Negative,Salmonella
2536,106590,Bacteria,Gram-Negative,Other
2537,108619,Bacteria,Gram-Negative,Salmonella
2538,35720,Fungi,Ascomycota,Sordariomycetes
2539,509173,Bacteria,Gram-Negative,Acinetobacter
2540,91943,Fungi,Ascomycota,Dothideomycetes
2541,452646,Eukaryotes,Mammalia,Other
2542,264,Bacteria,Gram-Negative,Other
2543,196627,Bacteria,Gram-Positive,Corynebacterium
2544,198094,Bacteria,Gram-Positive,Bacillus
2545,100886,Bacteria,Gram-Positive,Other
2546,10016,Eukaryotes,Mammalia,Rodentia
2547,446639,Fungi,Ascomycota,Eurotiomycetes
2548,1681,Bacteria,Gram-Positive,Other
2549,746044,Viruses,ssRNA,
2550,11810,Viruses,retro-transcribing,
2551,272559,Bacteria,Gram-Negative,Bacteroides
2552,102148,Bacteria,Gram-Positive,Other
2553,131111,Bacteria,Gram-Positive,Actinomyces
2554,71452,Bacteria,Gram-Positive,Enterococcus
2555,50429,Eukaryotes,Other,
2556,40545,Bacteria,Gram-Negative,Other
2557,119921,Fungi,Ascomycota,Dothideomycetes
2558,5455,Fungi,Ascomycota,Sordariomycetes
2559,9989,Eukaryotes,Mammalia,Rodentia
2560,643545,Viruses,ssRNA,
2561,412133,Eukaryotes,Other,
2562,242750,Bacteria,Gram-Negative,Prevotella
2563,57706,Bacteria,Gram-Negative,Other
2564,28119,Bacteria,Gram-Negative,Bacteroides
2565,667723,Viruses,ssRNA,
2566,93593,Fungi,Ascomycota,Sordariomycetes
2567,5806,Eukaryotes,Apicomplexa,Cryptosporidium
2568,11384,Viruses,ssRNA,ssRNA negative-strand viruses
2569,60550,Bacteria,Gram-Negative,Other
2570,29382,Bacteria,Gram-Positive,Staphylococcus
2571,107413,Viruses,ssRNA,
2572,28264,Bacteria,Gram-Positive,Other
2573,9592,Eukaryotes,Mammalia,Primates
2574,196820,Eukaryotes,Other,
2575,5508,Fungi,Ascomycota,Sordariomycetes
2576,192955,Bacteria,Gram-Negative,Salmonella
2577,115981,Bacteria,Gram-Negative,Salmonella
2578,186800,Fungi,Ascomycota,Sordariomycetes
2579,321314,Bacteria,Gram-Negative,Salmonella
2580,6453,Eukaryotes,Mollusca,
2581,4846,Fungi,Mucorales,
2582,1663,Bacteria,Gram-Positive,Other
2583,909768,Bacteria,Gram-Negative,Acinetobacter
2584,50192,Eukaryotes,Viridiplantae,Eudicotyledons
2585,476294,Viruses,ssRNA,
2586,9513,Eukaryotes,Mammalia,Primates
2587,59511,Bacteria,Gram-Negative,Pseudomonas
2588,2130,Bacteria,Gram-Positive,Other
2589,3555,Eukaryotes,Viridiplantae,Other
2590,441768,Bacteria,Gram-Positive,Other
2591,47886,Bacteria,Gram-Negative,Pseudomonas
2592,43131,Bacteria,Gram-Positive,Other
2593,10251,Viruses,dsDNA,
2594,316401,Bacteria,Gram-Negative,Escherichia
2595,438045,Viruses,retro-transcribing,
2596,876,Bacteria,Gram-Negative,Other
2597,505493,Viruses,ssRNA,
2598,10252,Viruses,dsDNA,
2599,39950,Bacteria,Gram-Positive,Other
2600,1377,Bacteria,Gram-Positive,Other
2601,334413,Bacteria,Gram-Positive,Other
2602,382781,Viruses,ssRNA,
2603,52584,Bacteria,Gram-Negative,Other
2604,98830,Viruses,ssRNA,
2605,341694,Bacteria,Gram-Positive,Peptostreptococcus
2606,202751,Bacteria,Gram-Positive,Other
2607,28136,Bacteria,Gram-Negative,Prevotella
2608,12331,Viruses,ssRNA,
2609,11888,Viruses,retro-transcribing,
2610,381513,Viruses,ssRNA,
2611,10821,Viruses,Other,
2612,266264,Bacteria,Gram-Negative,Other
2613,5515,Fungi,Ascomycota,Sordariomycetes
2614,1817,Bacteria,Gram-Positive,Nocardia
2615,750701,Viruses,ssRNA,
2616,11158,Viruses,ssRNA,
2617,999953,Eukaryotes,Kinetoplastida,Trypanosoma
2618,553611,Bacteria,Gram-Negative,Photobacterium
2619,402475,Viruses,ssRNA,
2620,11259,Viruses,ssRNA,ssRNA negative-strand viruses
2621,469279,Fungi,Ascomycota,Eurotiomycetes
2622,9516,Eukaryotes,Mammalia,Primates
2623,171674,Bacteria,Gram-Negative,Other
2624,195102,Bacteria,Gram-Positive,Clostridium
2625,385599,Viruses,ssRNA,ssRNA negative-strand viruses
2626,5325,Fungi,Basidiomycota,Agaricomycetes
2627,10089,Eukaryotes,Mammalia,Rodentia
2628,83186,Fungi,Ascomycota,Sordariomycetes
2629,509222,Fungi,Ascomycota,Dothideomycetes
2630,2093,Bacteria,Gram-Positive,Other
2631,243277,Bacteria,Gram-Negative,Vibrio
2632,1171156,Viruses,ssRNA,
2633,330879,Fungi,Ascomycota,Eurotiomycetes
2634,2303,Archaea,,
2635,748136,Viruses,ssRNA,
2636,107409,Viruses,ssRNA,
2637,57493,Bacteria,Gram-Positive,Other
2638,269609,Eukaryotes,Viridiplantae,Other
2639,1232801,Eukaryotes,Arthropoda,Other
2640,263205,Eukaryotes,Nematoda,Other
2641,9988,Eukaryotes,Mammalia,Other
2642,67345,Bacteria,Gram-Positive,Streptomyces
2643,694005,Viruses,ssRNA,
2644,464287,Eukaryotes,Viridiplantae,Other
2645,176275,Fungi,Ascomycota,Sordariomycetes
2646,4641,Eukaryotes,Viridiplantae,Other
2647,29446,Bacteria,Gram-Negative,Other
2648,535026,Bacteria,Gram-Positive,Bacillus
2649,34413,Fungi,Other,
2650,42739,Bacteria,Gram-Negative,Other
2651,652616,Bacteria,Gram-Positive,Mycobacterium
2652,92931,Viruses,ssRNA,
2653,870730,Fungi,Ascomycota,Saccharomycetales
2654,224324,Bacteria,Gram-Negative,Other
2655,332405,Fungi,Ascomycota,Sordariomycetes
2656,84139,Bacteria,Gram-Positive,Other
2657,32044,Bacteria,Gram-Negative,Other
2658,41413,Fungi,Ascomycota,Eurotiomycetes
2659,691471,Viruses,ssRNA,
2660,55810,Eukaryotes,Mollusca,
2661,370810,Viruses,ssRNA,
2662,367110,Fungi,Ascomycota,Sordariomycetes
2663,3052,Eukaryotes,Viridiplantae,Other
2664,8725,Eukaryotes,Lepidosauria,
2665,40837,Bacteria,Gram-Negative,Other
2666,129781,Viruses,ssRNA,
2667,38881,Eukaryotes,Viridiplantae,Other
2668,283643,Fungi,Basidiomycota,Tremellomycetes
2669,2234,Archaea,,
2670,337,Bacteria,Gram-Negative,Other
2671,1077377,Fungi,Ascomycota,Dothideomycetes
2672,50036,Eukaryotes,Viridiplantae,Other
2673,400788,Viruses,ssRNA,
2674,120297,Fungi,Ascomycota,Sordariomycetes
2675,13442,Eukaryotes,Viridiplantae,Other
2676,41275,Bacteria,Gram-Negative,Other
2677,37919,Bacteria,Gram-Positive,Other
2678,119219,Bacteria,Gram-Negative,Other
2679,1047171,Fungi,Ascomycota,Dothideomycetes
2680,45130,Fungi,Ascomycota,Dothideomycetes
2681,379756,Viruses,ssRNA,
2682,46358,Bacteria,Gram-Negative,Other
2683,284812,Fungi,Other,
2684,416733,Viruses,ssRNA,
2685,64187,Bacteria,Gram-Negative,Xanthomonas
2686,191797,Eukaryotes,Mollusca,
2687,34390,Fungi,Ascomycota,Eurotiomycetes
2688,5514,Fungi,Ascomycota,Sordariomycetes
2689,2246,Archaea,,
2690,29830,Fungi,Ascomycota,Saccharomycetales
2691,557599,Bacteria,Gram-Positive,Mycobacterium
2692,320987,Eukaryotes,Annelida ,
2693,4926,Fungi,Ascomycota,Saccharomycetales
2694,264203,Bacteria,Gram-Negative,Other
2695,499175,Bacteria,Gram-Positive,Other
2696,717740,Fungi,Ascomycota,Saccharomycetales
2697,45518,Fungi,Ascomycota,Saccharomycetales
2698,212717,Bacteria,Gram-Positive,Clostridium
2699,502780,Fungi,Ascomycota,Eurotiomycetes
2700,643680,Fungi,Ascomycota,Saccharomycetales
2701,63407,Fungi,Ascomycota,Eurotiomycetes
2702,272623,Bacteria,Gram-Positive,Other
2703,304736,Bacteria,Gram-Negative,Other
2704,51122,Fungi,Other,
2705,356415,Viruses,ssRNA,ssRNA positive-strand viruses
2706,342451,Bacteria,Gram-Positive,Staphylococcus
2707,92955,Fungi,Basidiomycota,Tremellomycetes
2708,83331,Bacteria,Gram-Positive,Mycobacterium
2709,440392,Viruses,ssRNA,
2710,664713,Viruses,ssRNA,
2711,40199,Fungi,Ascomycota,Sordariomycetes
2712,750074,Viruses,ssRNA,
2713,1111708,Bacteria,Other,
2714,425265,Fungi,Other,
2715,517,Bacteria,Gram-Negative,Other
2716,169489,Fungi,Other,
2717,42157,Eukaryotes,Nematoda,Other
2718,79684,Eukaryotes,Mammalia,Rodentia
2719,89151,Eukaryotes,Viridiplantae,Other
2720,432072,Viruses,ssRNA,
2721,391,Bacteria,Gram-Negative,Other
2722,243274,Bacteria,Gram-Negative,Other
2723,51453,Fungi,Ascomycota,Sordariomycetes
2724,46607,Viruses,ssRNA,
2725,267,Bacteria,Gram-Negative,Other
2726,11623,Viruses,ssRNA,
2727,11983,Viruses,ssRNA,
2728,155680,Bacteria,Gram-Positive,Streptococcus
2729,5541,Fungi,Ascomycota,Eurotiomycetes
2730,42787,Viruses,ssRNA,
2731,529058,Viruses,ssRNA,
2732,3972,Eukaryotes,Viridiplantae,Other
2733,272563,Bacteria,Gram-Positive,Other
2734,50340,Bacteria,Gram-Negative,Pseudomonas
2735,1267,Bacteria,Gram-Positive,Other
2736,57045,Bacteria,Gram-Negative,Salmonella
2737,33113,Eukaryotes,Viridiplantae,Other
2738,186817,Bacteria,Gram-Positive,Other
2739,28095,Bacteria,Gram-Negative,Other
2740,85810,Eukaryotes,Other,
2741,45133,Fungi,Ascomycota,Dothideomycetes
2742,293377,Fungi,Ascomycota,Eurotiomycetes
2743,338,Bacteria,Gram-Negative,Other
2744,28344,Viruses,ssRNA,
2745,471288,Bacteria,Other,
2746,273119,Bacteria,Gram-Positive,Other
2747,587884,Viruses,ssRNA,
2748,1080348,Eukaryotes,Apicomplexa,Other
2749,920,Bacteria,Gram-Negative,Other
2750,5465,Fungi,Ascomycota,Sordariomycetes
2751,8722,Eukaryotes,Lepidosauria,
2752,5837,Eukaryotes,Apicomplexa,Plasmodium
2753,7165,Eukaryotes,Arthropoda,Other
2754,3754,Eukaryotes,Viridiplantae,Other
2755,11128,Viruses,ssRNA,
2756,186103,Bacteria,Gram-Positive,Streptococcus
2757,246432,Bacteria,Gram-Positive,Staphylococcus
2758,27337,Fungi,Ascomycota,Sordariomycetes
2759,311339,Viruses,dsDNA,
2760,656908,Eukaryotes,Arthropoda,Other
2761,1708,Bacteria,Gram-Positive,Other
2762,110539,Bacteria,Gram-Positive,Mycobacterium
2763,5841,Eukaryotes,Apicomplexa,Plasmodium
2764,11269,Viruses,ssRNA,
2765,413999,Bacteria,Gram-Positive,Clostridium
2766,31635,Viruses,ssRNA,
2767,8976,Eukaryotes,Aves,
2768,8839,Eukaryotes,Aves,
2769,8847,Eukaryotes,Aves,
2770,309806,Bacteria,Gram-Negative,Other
2771,33746,Viruses,ssRNA,
2772,857962,Bacteria,Gram-Negative,Other
2773,1363,Bacteria,Gram-Positive,Other
2774,38323,Bacteria,Gram-Negative,Other
2775,33047,Bacteria,Gram-Negative,Other
2776,866789,Bacteria,Gram-Negative,Escherichia
2777,42182,Viruses,ssRNA,
2778,36653,Fungi,Ascomycota,Eurotiomycetes
2779,70791,Fungi,Ascomycota,Sordariomycetes
2780,145471,Eukaryotes,Viridiplantae,Eudicotyledons
2781,2045,Bacteria,Gram-Positive,Other
2782,367120,Viruses,ssRNA,
2783,5106,Fungi,Ascomycota,Sordariomycetes
2784,5890,Eukaryotes,Other,
2785,283166,Bacteria,Gram-Negative,Other
2786,6853,Eukaryotes,Arthropoda,Other
2787,183417,Bacteria,Gram-Negative,Proteus
2788,7898,Eukaryotes,Other,
2789,445336,Bacteria,Gram-Positive,Clostridium
2790,29850,Fungi,Ascomycota,Sordariomycetes
2791,319629,Fungi,Ascomycota,Eurotiomycetes
2792,188916,Bacteria,Gram-Positive,Mycobacterium
2793,807,Bacteria,Gram-Negative,Other
2794,381754,Bacteria,Gram-Negative,Pseudomonas
2795,1097669,Bacteria,Gram-Positive,Mycobacterium
2796,5145,Fungi,Ascomycota,Sordariomycetes
2797,803,Bacteria,Gram-Negative,Other
2798,535025,Bacteria,Gram-Positive,Bacillus
2799,703612,Bacteria,Gram-Positive,Bacillus
2800,8400,Eukaryotes,Amphibia,
2801,1042543,Eukaryotes,Lepidosauria,
2802,10212,Eukaryotes,Other,
2803,264951,Fungi,Ascomycota,Eurotiomycetes
2804,324740,Fungi,Ascomycota,Saccharomycetales
2805,380213,Viruses,ssRNA,
2806,6296,Eukaryotes,Nematoda,Other
2807,121226,Eukaryotes,Arthropoda,Other
2808,205488,Viruses,ssRNA,
2809,11628,Viruses,ssRNA,
2810,82996,Bacteria,Gram-Negative,Other
2811,3055,Eukaryotes,Viridiplantae,Chlorophyta
2812,129314,Fungi,Ascomycota,Sordariomycetes
2813,6248,Eukaryotes,Nematoda,Other
2814,121225,Eukaryotes,Arthropoda,Other
2815,37928,Bacteria,Gram-Positive,Other
2816,290028,Viruses,ssRNA,
2817,1930,Bacteria,Gram-Positive,Streptomyces
2818,6231,Eukaryotes,Nematoda,Other
2819,197185,Eukaryotes,Arthropoda,Other
2820,6208,Eukaryotes,Platyhelminthes,Other
2821,32013,Bacteria,Gram-Negative,Other
2822,45219,Viruses,ssRNA,
2823,4224,Eukaryotes,Viridiplantae,Other
2824,45709,Viruses,ssRNA,
2825,272631,Bacteria,Gram-Positive,Mycobacterium
2826,1201292,Bacteria,Gram-Positive,Enterococcus
2827,1093900,Fungi,Ascomycota,Sordariomycetes
2828,132248,Bacteria,Gram-Positive,Streptomyces
2829,1209523,Eukaryotes,Apicomplexa,Other
2830,6202,Eukaryotes,Platyhelminthes,Taenia
2831,114727,Viruses,ssRNA,
2832,277944,Viruses,ssRNA,ssRNA positive-strand viruses
2833,29879,Fungi,Ascomycota,Sordariomycetes
2834,604436,Viruses,ssRNA,
2835,254394,Fungi,Other,
2836,188539,Viruses,retro-transcribing,
2837,408929,Viruses,ssRNA,
2838,52283,Eukaryotes,Arthropoda,Other
3095,45996,Fungi,Ascomycota,Eurotiomycetes
3096,263893,Fungi,Other,
3097,57161,Fungi,Ascomycota,Sordariomycetes
3098,194188,Eukaryotes,Mollusca,
3099,1273,Bacteria,Gram-Positive,Micrococcus
3100,29002,Fungi,Ascomycota,Dothideomycetes
3101,428226,Eukaryotes,Viridiplantae,Monocotyledons
3102,59814,Bacteria,Gram-Negative,Pantoea
3103,221091,Eukaryotes,Arthropoda,Other
3104,132095,Fungi,Ascomycota,Dothideomycetes
3105,62728,Fungi,Ascomycota,Leotiomycetes
3106,388567,Eukaryotes,Viridiplantae,Monocotyledons
3107,77530,Eukaryotes,Arthropoda,Coleoptera
3108,78542,Eukaryotes,Viridiplantae,Eudicotyledons
3109,581251,Eukaryotes,Viridiplantae,Eudicotyledons
3110,254029,Eukaryotes,Viridiplantae,Eudicotyledons
3111,120395,Fungi,Ascomycota,Dothideomycetes
3112,46066,Eukaryotes,Viridiplantae,Eudicotyledons
3113,466223,Eukaryotes,Viridiplantae,Eudicotyledons
3114,79252,Fungi,Ascomycota,Leotiomycetes
3115,13427,Eukaryotes,Viridiplantae,Eudicotyledons
3116,93504,Eukaryotes,Arthropoda,Lepidoptera
3117,81051,Fungi,Basidiomycota,Agaricomycetes
3118,224129,Eukaryotes,Arthropoda,Coleoptera
3119,3915,Eukaryotes,Viridiplantae,Eudicotyledons
3120,455045,Eukaryotes,Viridiplantae,Eudicotyledons
3121,145754,Eukaryotes,Viridiplantae,Eudicotyledons
3122,708069,Fungi,Mucorales,
3123,4111,Eukaryotes,Viridiplantae,Eudicotyledons
3124,66018,Eukaryotes,Viridiplantae,Monocotyledons
3125,85310,Eukaryotes,Arthropoda,Hemiptera
3126,136217,Eukaryotes,Viridiplantae,Monocotyledons
3127,400727,Eukaryotes,Mollusca,
3128,378752,Eukaryotes,Arthropoda,Lepidoptera
3129,5011,Fungi,Ascomycota,Taphrinomycotina
3130,61645,Bacteria,Gram-Negative,Enterobacter
3131,34399,Fungi,Ascomycota,Sordariomycetes
3132,64391,Eukaryotes,Arthropoda,Coleoptera
3133,6669,Eukaryotes,Arthropoda,Crustacea
3134,30190,Eukaryotes,Arthropoda,Hemiptera
3135,84275,Fungi,Ascomycota,Dothideomycetes
3136,121801,Eukaryotes,Arthropoda,Hymenoptera
3137,30262,Eukaryotes,Arthropoda,Thysanoptera
3138,1281368,Eukaryotes,Arthropoda,Hemiptera
3139,1229665,Fungi,Ascomycota,Sordariomycetes
3140,126820,Eukaryotes,Viridiplantae,Eudicotyledons
3141,285811,Fungi,Ascomycota,Dothideomycetes
3142,55057,Eukaryotes,Arthropoda,Lepidoptera
3143,302913,Fungi,Ascomycota,Dothideomycetes
3144,11986,Viruses,ssRNA,ssRNA positive-strand viruses
3145,7147,Eukaryotes,Arthropoda,Diptera
3146,4683,Eukaryotes,Viridiplantae,Monocotyledons
3147,47429,Fungi,Basidiomycota,Agaricomycetes
3148,413621,Fungi,Basidiomycota,Pucciniomycotina
3150,6303,Eukaryotes,Nematoda,Tylenchida
3151,5334,Fungi,Basidiomycota,Agaricomycetes
3152,79249,Fungi,Ascomycota,Leotiomycetes
3153,10640,Viruses,retro-transcribing,
3154,223192,Fungi,Ascomycota,Sordariomycetes
3155,3088,Eukaryotes,Viridiplantae,Chlorophyta
3156,56615,Fungi,Basidiomycota,Pucciniomycotina
3157,55169,Fungi,Ascomycota,Dothideomycetes
3158,29674,Eukaryotes,Viridiplantae,Monocotyledons
3159,1214573,Fungi,Ascomycota,Sordariomycetes
3160,121845,Eukaryotes,Arthropoda,Hemiptera
3161,97096,Fungi,Ascomycota,Sordariomycetes
3162,1047088,Eukaryotes,Mammalia,Rodentia
3163,103745,Eukaryotes,Viridiplantae,Eudicotyledons
3164,354439,Eukaryotes,Arthropoda,Coleoptera
3165,798215,Fungi,Ascomycota,Dothideomycetes
3166,94328,Eukaryotes,Viridiplantae,Monocotyledons
3167,7009,Eukaryotes,Arthropoda,Orthoptera
3168,163242,Eukaryotes,Arthropoda,Other
3169,56196,Eukaryotes,Viridiplantae,Eudicotyledons
3170,5488,Fungi,Ascomycota,Saccharomycetales
3171,209927,Eukaryotes,Arthropoda,Other
3172,62759,Eukaryotes,Viridiplantae,Monocotyledons
3173,7071,Eukaryotes,Arthropoda,Coleoptera
3174,104688,Eukaryotes,Arthropoda,Diptera
3175,669781,Eukaryotes,Viridiplantae,Eudicotyledons
3176,264982,Eukaryotes,Viridiplantae,Eudicotyledons
3177,430754,Eukaryotes,Viridiplantae,Eudicotyledons
3178,97005,Eukaryotes,Nematoda,Tylenchida
3179,457000,Fungi,Basidiomycota,Agaricomycetes
3180,3732,Eukaryotes,Viridiplantae,Eudicotyledons
3181,428564,Eukaryotes,Arthropoda,Hemiptera
3182,215693,Eukaryotes,Viridiplantae,Eudicotyledons
3183,168631,Eukaryotes,Arthropoda,Lepidoptera
