met_id,drug_record_id,substrate_record_id,metabolite_record_id,pathway_id,pathway_key,enzyme_name,enzyme_tid,met_conversion,organism,tax_id,met_comment
675,2472070,2472239,2472037,1,,CYP3A4,17045,hydroxylation,,,Organ: Liver|Comment: can undergo subsequent glucuronide and sulfonation conjugation
676,2472409,2471868,2472356,1,,CYP3A4,17045,N-methylation,,,Organ: Liver|Comment: erythromycin may inhibit the oxidation of other substrates of CYP3A4.
677,2472590,2472156,2472246,1,,,22226,"Oxidation of the amide group in  the beta-lactam ring to a carboxylic acid, cleaving the beat-lactam ring",,,Organ: Liver and Kidneys|Comment: Inactive metabolite
678,2472590,2472246,2472247,1,,,22226,Decarboxylation,,,Organ: Liver and Kidneys|Comment: Inactive metabolite
679,2472590,2472248,2472285,1,,,22226,Reduction of the ketone in the glycerone moiety,,,Organ: Liver and Kidneys|Comment: Inactive metabolite
680,2472590,2472246,2472046,1,,,22226,Hydroxylation,,,Organ: Liver and Kidneys|Comment: Inactive metabolite
681,2472590,2472246,2472084,1,,,22226,hydroxyl-O-glucuronidation to the terminal hydroxyl group,,,Organ: Liver and Kidneys|Comment: Inactive metabolite
682,2472148,2472156,2472246,1,,,22226,"Oxidation of the amide group in  the beta-lactam ring to a carboxylic acid, cleaving the beat-lactam ring",,,Organ: Liver and Kidneys|Comment: Inactive metabolite
683,2472148,2472156,2472248,1,,,22226,beta-lactam ring cleavage as via reaction with glycerone via nucleophilic attack of the carbonyl of the amide.,,,Organ: Liver and Kidneys|Comment: Inactive metabolite
684,2472148,2472246,2472046,1,,,22226,Hydroxylation,,,Organ: Liver and Kidneys|Comment: Inactive metabolite
685,2472148,2472246,2472084,1,,,22226,hydroxyl-O-glucuronidation to the terminal hydroxyl group,,,Organ: Liver and Kidneys|Comment: Inactive metabolite
686,2472234,2472156,2472246,1,,,22226,"Oxidation of the amide group in  the beta-lactam ring to a carboxylic acid, cleaving the beat-lactam ring",,,Organ: Liver and Kidneys|Comment: Inactive metabolite
687,2472234,2472246,2472247,1,,,22226,Decarboxylation,,,Organ: Liver and Kidneys|Comment: Inactive metabolite
688,2472234,2472248,2472285,1,,,22226,Reduction of the ketone in the glycerone moiety,,,Organ: Liver and Kidneys|Comment: Inactive metabolite
689,2472234,2472246,2472046,1,,,22226,Hydroxylation,,,Organ: Liver and Kidneys|Comment: Inactive metabolite
690,2472234,2472246,2472084,1,,,22226,hydroxyl-O-glucuronidation to the terminal hydroxyl group,,,Organ: Liver and Kidneys|Comment: Inactive metabolite
691,2471969,2471969,2472120,1,,UGT1A4,12866,N-glucuronide conjugation at the 4' position,,,Organ: Liver|Comment: One of the primary routes of the metabolism of Olanzapine
692,2471969,2472122,2472123,1,,,22226,oxidative carboxylation,,,Organ: Liver
693,2471969,2471969,2472172,1,,CYP2D6,11365,oxidative hydroxylation at the allylic moiety,,,Organ: Liver|Comment: Only a minor route of metabolism
694,2471969,2472172,2472173,1,,,22226,Oxidative carboxylation at the allylic moiety,,,Organ: Liver
695,2471969,2472172,2472123,1,,,22226,dealkylation at the 4' position,,,Organ: Liver
696,2472309,2471970,2472364,1,,,22226,hydroxylation of the phenolic rings (although specific position is not given),,,"Organ: Liver|Comment: No significant pharmacological activity, can undergo subsequent glucuronide conjugation, found in trace amounts. Hydroxylation of the phenolic rings is a major route of metabolism."
697,2472309,2472364,2472366,1,,,22226,ether glucuronide formation as O-glucuronide conjugation occurs at the phenolic hydroxyls,,,Organ: Liver|Comment: No significant pharmacological activity
698,2472309,2472175,2472211,1,,,22226,ester glucuronide formation as o-glucuronide conjugation occurs at the carboxylic acid,,,"Organ: Liver|Comment: No significant pharmacological activity, most important biotransformation pathway."
699,2471920,2472597,2472605,1,,CYP3A4,17045,Demethylation at amino acid 4,,,"Organ: Liver, with some GI tract and renal metabolism|Comment: Relatively inactive when compared to the parent drug, Cyclosporine. There are more metabolites of Cyclosporine (apparently 24 are known) but no further information could be found."
700,2471920,2472597,2472169,1,,CYP3A4,17045,Carboxylation at amino acid 1,,,"Organ: Liver, with some GI tract and renal metabolism|Comment: Relatively inactive when compared to the parent drug, Cyclosporine. There are more metabolites of Cyclosporine (apparently 24 are known) but no further information could be found."
701,2471920,2472604,2472170,1,,CYP3A4,17045,Hydroxylation at amino acid 9,,,"Organ: Liver, with some GI tract and renal metabolism|Comment: One of the predominating metabolites found in the bile, relatively inactive when compared to the parent drug, Cyclosporine. There are more metabolites of Cyclosporine (apparently 24 are known) but no further information could be found."
702,2471920,2472597,2472171,1,,CYP3A4,17045,Saturation of amino acid 1,,,"Organ: Liver, with some GI tract and renal metabolism|Comment: Relatively inactive when compared to the parent drug, Cyclosporine. There are more metabolites of Cyclosporine (apparently 24 are known) but no further information could be found."
703,2471917,2471921,2472208,1,,Carbonyl reductase [NADPH] 1,101246,carbonyl reduction,,,"Organ: Liver|Comment: The major metabolite of doxorubicin hydrochloride, can undergo subsequent O-demethylation and sulfate or glucuronide esters"
704,2472283,2472283,2472283,1,,Microsomal glucosidases,22226,Enzymatic reduction at the 7-position and cleavage of the glycosidic bond,,,"Organ: Liver|Comment: Can undergo subsequent O-demthylation and conjugation to sulfate or glucuronide esters, aglycone production also accompanied by the production of free radicals which may be partly responsible for doxorubicin hydrochloride's cardiotoxicity, formed via cytochrome P450 action via a semi-quinone radical intermediate"
705,2472150,2472030,2472362,1,,,22226,Mitochondrial Beta-oxidation,,,Organ: Liver mitochondria|Comment: Minor but significant metabolic pathway
706,2472470,2471922,2472210,1,,Aldehyde Oxidase,12056,hydroxylation at position 7,,,Organ: Liver|Comment: It is unknown for whether it has a therapeutic or toxic effect; it is associated with renal and hepatic toxicity at high doses; does not possess the ability to significantly inhibit dihydrofolic acid reductase (DHFR)
707,2472470,2471922,2472242,1,,Bacterial carboxypeptidases,22226,"cleavage of peptide bond of the conjugated glutamate, eliminating it from the structure.",,,Organ: Intestinal flora in the GI tract|Comment: It is unknown for whether it has a therapeutic or toxic effect; does not possess the ability to significantly inhibit dihydrofolic acid reductase (DHFR)
708,2472470,2471922,2472243,1,,folypolyglutamyl synthetase,11152,polyglutamation with up to 5 glutamates being added,,,"Organ: Hepatic and intracellular metabolism|Comment: Can undergo metabolism back to methotrexate, inhibits DHFR and thymidylate synthetase (TS)"
709,2472545,2472236,2472357,1,,CYP3A4,17045,Hydroxylation,,,Organ: Liver|Comment: Metabolites of saquinavir are inactive
710,2472637,2472030,2472358,1,,,22226,Glucuronide conjugation,,,Organ: Liver|Comment: Major metabolic pathway
711,2472637,2472030,2472359,1,,,22226,Mitochondrial Beta-oxidation,,,Organ: Liver mitochondria|Comment: Minor but significant metabolic pathway
716,2471868,2471868,2472356,1,,CYP3A4,17045,N-methylation,,,Organ: Liver|Comment: erythromycin may inhibit the oxidation of other substrates of CYP3A4.
717,2471922,2471922,2472242,1,,Bacterial carboxypeptidases,22226,"cleavage of peptide bond of the conjugated glutamate, eliminating it from the structure.",,,Organ: Intestinal flora in the GI tract|Comment: It is unknown for whether it has a therapeutic or toxic effect; does not possess the ability to significantly inhibit dihydrofolic acid reductase (DHFR)
718,2471922,2471922,2472243,1,,folypolyglutamyl synthetase,11152,polyglutamation with up to 5 glutamates being added,,,"Organ: Hepatic and intracellular metabolism|Comment: Can undergo metabolism back to methotrexate, inhibits DHFR and thymidylate synthetase (TS)"
719,2472107,2472073,2472422,1,,,22226,Isomerisation,,,"Organ: Liver|Comment: A product of Isomerisation along with 3-alpha-hydroxy-pravastatin, A product of one of the major biotransformation pathways of the parent drug"
720,2472107,2472073,2472424,1,,,22226,Hydroxylation,,,Organ: Liver|Comment: inactive
721,2472107,2472073,2472480,1,,,22226,Ring Hydroxylation,,,Organ: Liver|Comment: A product of one of the major biotransformation pathways of the parent drug
722,2472107,2472073,2472118,1,,,22226,Oxidation of the 4a-hydroxyl group to a keto group,,,Organ: Liver|Comment: Another centre of possible metabolism
723,2472107,2472073,2472360,1,,,22226,Ring oxidation,,,Organ: Liver|Comment: Can undergo further metabolism via aromatisation and conjugation. Another centre of possible metabolism
724,2472268,2472239,2472038,1,,CYP3A4,17045,hydroxylation,,,Organ: Liver|Comment: can undergo subsequent glucuronide and sulfonation conjugation
725,2472268,2472239,2472040,1,,CYP2C9,12911,hydroxylation and methoxylation,,,Organ: Liver|Comment: can undergo subsequent glucuronide and sulfonation conjugation
726,2472074,2472160,2472161,1,,,22226,Conjugation of glycine to carboxylic acid group,,,"Organ: Liver and small Intestine (maybe the Brain and Kidney aswell)|Comment: Glycine conjugation product of Isonicotinic acid, a variable metabolic pathway No significant anti-bacterial (tuberculosis) activity. Found in urine."
727,2472074,2472160,2472162,1,,,22226,"Conjugation of glucuronic acid to carboxylic acid group, forming an ester.",,,"Organ: Liver and small Intestine (maybe the Brain and Kidney aswell)|Comment: Glucuronide conjugation product of Isonicotinic acid, a variable metabolic pathway. No significant anti-bacterial (tuberculosis) activity."
728,2472074,2472163,2472164,1,,,22226,Amide bond hydrolysis,,,"Organ: Liver and small Intestine (maybe the Brain and Kidney aswell)|Comment: No significant anti-bacterial (tuberculosis) activity. However, it has been linked to hepatotoxicity associated with isoniazid therapy this is possibly due to the potentially toxic metabolites it produces. Found in urine"
729,2472074,2472164,2472166,1,,Amidase,22226,Amide bond hydrolysis,,,Organ: Liver and small Intestine (maybe the Brain and Kidney aswell)|Comment: One of the metabolites possibly responsible for hepatotoxicity
730,2472074,2472074,2472168,1,,,22226,conjugation of pyruvic acid to the hydrazine functional group.,,,"Organ: Liver and small Intestine (maybe the Brain and Kidney aswell)|Comment: An oxoacid hydrazine, found in urine."
731,2472074,2472074,2472553,1,,,22226,conjugation of alpha-ketoglutaric acid to the hydrazine group,,,"Organ: Liver and small Intestine (maybe the Brain and Kidney aswell)|Comment: An oxoacid hydrazine, found in urine."
732,2472074,2472074,2472554,1,,,22226,conjugation of glucose to the hydrazine functional group,,,Organ: Liver and small Intestine (maybe the Brain and Kidney aswell)|Comment: An oxoacid hydrazine.
733,2471967,2472110,2472608,1,,CYP2B6,20085,Sulfoxidiation,,,Organ: Liver|Comment: Predominant metabolites but it is suggested that the parent drug metabolises to a much wider variety of compounds.
734,2471967,2472110,2472361,1,,CYP2D6,11365,Ring Hydroxylation,,,Organ: Liver
735,2472111,2472111,2472610,1,,,22226,Desacetylation,,,Organ: Liver|Comment: Produced through another significant metabolic pathway of the parent drug Rifampin.
736,2472410,2472271,2472080,1,,AKRs,22226,Reduction of a ketone to a secondary alcohol,,,"Organ: Liver|Comment: the metabolite is responsible for the antineoplastic activity of this drug, it is further metabolised by the cleavage of the glycosidic bond to produce deoxyagylcones which are conjugated with sulfuric and glucuronic acids."
737,2472410,2472271,2472080,1,,CBR1,101246,Reduction of a ketone to a secondary alcohol,,,"Organ: Liver|Comment: the metabolite is responsible for the antineoplastic activity of this drug, it is further metabolised by the cleavage of the glycosidic bond to produce deoxyagylcones which are conjugated with sulfuric and glucuronic acids."
738,2472202,2472112,2471882,1,,,22226,oxidation of the terminal hydroxyl groups on both of the side chains.,,,"Organ: Liver and Kidney|Comment: inactive primary metabolites that can undergo subsequent glucuronide and glutathione conjugation. 2 other metabolites have been isolated but they have not been identified, 3rd one contains the anthracene ring, whilst in the 4th one, the substitution patterns of the ring have been altered. Also as it is a anthracycline, it can also form semiquinone radicals via cytochrome P450 REDUCTASE, but they would be short lived."
739,2472150,2472030,2472358,1,,,22226,Glucuronide conjugation,,,Organ: Liver|Comment: Major metabolic pathway
740,2472312,2471868,2472356,1,,CYP3A4,17045,N-methylation,,,Organ: Liver|Comment: erythromycin may inhibit the oxidation of other substrates of CYP3A4.
741,2472502,2471869,2472082,1,,,22226,Glycosidic bond cleavage,,,"Organ: Liver and other extrahepatic tissues|Comment: inactive metabolite, formed via the formation of semiquinone radical intermediates , generated by cytochrome P450 reductases"
742,2472026,2471870,2472083,1,,,22226,hydroxylation at the 8' position,,,"Organ: Renal excretion is the major route of elimination|Comment: minor inactive metabolites recovered from the urine. THE STRUCTURE GIVEN IN ""THERAPEUTIC DRUGS"" IS INCORRECT"
743,2472639,2472238,2471932,1,,,22226,"cleavage of the C-S bond at the imidazole group, eliminating the imidazole",,,Organ: Liver and blood|Comment: 6'-mercaptopurine is the major metabolite of azathioprine and like its parent it is extensively metabolized
744,2472639,2471932,2471979,1,,HGPRT,10150,formation of a glycosidic bond between the N atom at the 9' position of 6'-mercaptopurine and the carbon at the 1' position of the ribose sugar of a phosphoribose,,,"Organ: Liver and blood|Comment: Active metabolite of 6'-mercaptoprine, which is subsequently metabolised into the 6'-thioguanine nucleotides the metabolites responsible for cytotoxicity"
745,2472639,2472238,2471980,1,,,22226,"cleavage of the C-S bond at the imidazole group, eliminating the purine, with the thiol attached to the imidazole.",,,Organ: Liver and blood
746,2472639,2472238,2471981,1,,,22226,"cleavage of the C-S bond at the imidazole group, eliminating the purine, with the thiol attached to the purine.",,,Organ: Liver and blood
747,2472639,2472238,2471982,1,,,22226,imidazole cleaved from azathioprine undergoes glutathione conjugation at the S atom,,,Organ: Liver and blood|Comment: metabolite produced alongside 6'-mercaptopurine in the metabolisation of azathioprine
748,2471919,2471919,2472550,1,,,,Hydroxylation of the methyl group on the toluene ring.,,,Organ: Liver|Comment: are inactive in terms of the inhibition of COX-1 or COX-2 (which celecoxib parent is known to inhibit)
749,2471920,2471920,2472596,1,,CYP3A9,109623,Monohydroxylation at amino acid 9,,,"Organ: Liver, with some GI tract and renal metabolism|Comment: The primary In Vivo metabolites of cyclosporine that are further metabolised by cytochrome P450 catalyzed reactions, one of the predominating metabolites found in human bile and in human blood, also known as AM9 as seen in the FDA source, relatively inactive when compared to the parent drug, Cyclosporine. There are more metabolites of Cyclosporine (apparently 24 are known) but no further information could be found."
750,2471920,2471920,2472596,1,,CYP3A4,17045,Monohydroxylation at amino acid 9,,,"Organ: Liver, with some GI tract and renal metabolism|Comment: The primary In Vivo metabolites of cyclosporine that are further metabolised by cytochrome P450 catalyzed reactions, one of the predominating metabolites found in human bile and in human blood, also known as AM9 as seen in the FDA source, relatively inactive when compared to the parent drug, Cyclosporine. There are more metabolites of Cyclosporine (apparently 24 are known) but no further information could be found."
751,2471920,2471920,2472598,1,,CYP3A4,17045,Demethylation at amino acid 4,,,"Organ: Liver, with some GI tract and renal metabolism|Comment: The primary In Vivo metabolites of cyclosporine that are further metabolised by cytochrome P450 catalyzed reactions, one of the predominating metabolites found in human bile, also known as  AM4-N as seen in the FDA source etc., relatively inactive when compared to the parent compound, Cyclosporine. There are more metabolites of Cyclosporine (apparently 24 are known) but no further information could be found."
752,2471920,2471920,2472598,1,,CYP3A9,109623,Demethylation at amino acid 4,,,"Organ: Liver, with some GI tract and renal metabolism|Comment: The primary In Vivo metabolites of cyclosporine that are further metabolised by cytochrome P450 catalyzed reactions, one of the predominating metabolites found in human bile, also known as  AM4-N as seen in the FDA source etc., relatively inactive when compared to the parent compound, Cyclosporine. There are more metabolites of Cyclosporine (apparently 24 are known) but no further information could be found."
753,2471920,2472596,2472599,1,,CYP3A4,17045,"subsequent hydroxylation of an existing metabolite producing a dihydroxylated metabolite, hydroxyls are added to amino acids 1 and 9",,,"Organ: Liver, with some GI tract and renal metabolism|Comment: One of the predominating metabolites found in the bile, relatively inactive when compared to the parent drug, Cyclosporine. There are more metabolites of Cyclosporine (apparently 24 are known) but no further information could be found."
754,2471920,2472596,2472600,1,,CYP3A4,17045,"subsequent hydroxylation of an existing metabolite producing a dihydroxylated metabolite, hydroxyls are added to amino acids 6 and 9",,,"Organ: Liver, with some GI tract and renal metabolism|Comment: Relatively inactive when compared to the parent drug, Cyclosporine. There are more metabolites of Cyclosporine (apparently 24 are known) but no further information could be found."
755,2471920,2472596,2472602,1,,CYP3A4,17045,"subsequent hydroxylation of an existing metabolite producing a dihydroxylated metabolite, hydroxyls are added to amino acids 4 and 9",,,"Organ: Liver, with some GI tract and renal metabolism|Comment: Relatively inactive when compared to the parent drug, Cyclosporine. There are more metabolites of Cyclosporine (apparently 24 are known) but no further information could be found."
756,2471920,2472600,2472603,1,,CYP3A4,17045,Demethylation at amino acid 4,,,"Organ: Liver, with some GI tract and renal metabolism|Comment: Relatively inactive when compared to the parent drug, Cyclosporine. There are more metabolites of Cyclosporine (apparently 24 are known) but no further information could be found."
757,2471920,2472600,2472603,1,,CYP3A9,109623,Demethylation at amino acid 4,,,"Organ: Liver, with some GI tract and renal metabolism|Comment: Relatively inactive when compared to the parent drug, Cyclosporine. There are more metabolites of Cyclosporine (apparently 24 are known) but no further information could be found."
758,2471920,2472597,2472599,1,,CYP3A4,17045,"subsequent hydroxylation of an existing metabolite producing a dihydroxylated metabolite, hydroxyls are added to amino acids 1 and 9",,,"Organ: Liver, with some GI tract and renal metabolism|Comment: Relatively inactive when compared to the parent drug, Cyclosporine. There are more metabolites of Cyclosporine (apparently 24 are known) but no further information could be found."
