product_id,ingredient,strength,record_id,molregno,formulation_id
PRODUCT_040742_001,BENZTROPINE MESYLATE,1MG,1343428,674334,64966
PRODUCT_075272_001,BUSPIRONE HYDROCHLORIDE,5MG,1343146,674350,65205
PRODUCT_075272_002,BUSPIRONE HYDROCHLORIDE,10MG,1343146,674350,65208
PRODUCT_075272_003,BUSPIRONE HYDROCHLORIDE,15MG,1343146,674350,65210
PRODUCT_089285_001,CHLORTHALIDONE,25MG,1343337,134333,66106
PRODUCT_070227_001,DIAZEPAM,5MG,1344578,721,67150
PRODUCT_089740_001,FLUPHENAZINE HYDROCHLORIDE,1MG,1343808,872071,68293
PRODUCT_089741_001,FLUPHENAZINE HYDROCHLORIDE,2.5MG,1343808,872071,68294
PRODUCT_089742_001,FLUPHENAZINE HYDROCHLORIDE,5MG,1343808,872071,68295
PRODUCT_089583_001,FLUPHENAZINE HYDROCHLORIDE,1MG,1343808,872071,68301
PRODUCT_089584_001,FLUPHENAZINE HYDROCHLORIDE,2.5MG,1343808,872071,68302
PRODUCT_089585_001,FLUPHENAZINE HYDROCHLORIDE,5MG,1343808,872071,68303
PRODUCT_071233_001,HALOPERIDOL,0.5MG,1344273,3859,69020
PRODUCT_071234_001,HALOPERIDOL,1MG,1344273,3859,69021
PRODUCT_071236_001,HALOPERIDOL,5MG,1344273,3859,69023
PRODUCT_071237_001,HALOPERIDOL,10MG,1344273,3859,69024
PRODUCT_078273_001,HYDROMORPHONE HYDROCHLORIDE,2MG,1343809,699406,69618
PRODUCT_078273_002,HYDROMORPHONE HYDROCHLORIDE,4MG,1343809,699406,69619
PRODUCT_040841_001,HYDROXYZINE HYDROCHLORIDE,10MG,1343579,1676284,69691
PRODUCT_040842_001,HYDROXYZINE HYDROCHLORIDE,25MG,1343579,1676284,69692
PRODUCT_071267_001,IBUPROFEN,400MG,1343587,11674,69780
PRODUCT_072300_001,IBUPROFEN,800MG,1343587,11674,69782
PRODUCT_090443_001,IMIPRAMINE HYDROCHLORIDE,10MG,1344311,543658,69917
PRODUCT_090442_001,IMIPRAMINE HYDROCHLORIDE,25MG,1344311,543658,69918
PRODUCT_070075_001,METHYLDOPA,250MG,1344527,3730,71834
PRODUCT_070264_001,HYDROCHLOROTHIAZIDE,15MG,1344063,2045,71887
PRODUCT_070264_001,METHYLDOPA,15MG,1344527,3730,71888
PRODUCT_040434_001,ACETAMINOPHEN,325MG,1343835,16450,73354
PRODUCT_040434_001,OXYCODONE HYDROCHLORIDE,325MG,1343646,674841,73355
PRODUCT_040434_002,ACETAMINOPHEN,325MG,1343835,16450,73356
PRODUCT_040434_002,OXYCODONE HYDROCHLORIDE,325MG,1343646,674841,73357
PRODUCT_089683_001,PERPHENAZINE,2MG,1343294,16505,73404
PRODUCT_089684_001,PERPHENAZINE,4MG,1343294,16505,73405
PRODUCT_089686_001,PERPHENAZINE,16MG,1343294,16505,73407
PRODUCT_040713_001,PROMETHAZINE HYDROCHLORIDE,50MG,1344806,674701,74148
PRODUCT_070946_001,HYDROCHLOROTHIAZIDE,25MG,1344063,2045,74417
PRODUCT_070946_001,PROPRANOLOL HYDROCHLORIDE,25MG,1343430,505776,74418
PRODUCT_071482_001,VERAPAMIL HYDROCHLORIDE,80MG,1344407,250508,77067
PRODUCT_018099_001,CHLORPHENIRAMINE MALEATE,8MG,1344818,496910,78087
PRODUCT_018099_001,PHENYLPROPANOLAMINE HYDROCHLORIDE,8MG,1344552,674646,78088
PRODUCT_012152_004,CHLORPHENIRAMINE MALEATE,12MG,1344818,496910,78106
PRODUCT_012152_004,PHENYLPROPANOLAMINE HYDROCHLORIDE,12MG,1344552,674646,78107
PRODUCT_060058_001,CHLORAMPHENICOL,100MG,1344855,27340,78151
PRODUCT_060591_001,CHLORAMPHENICOL,50MG,1344855,27340,78277
PRODUCT_060591_003,CHLORAMPHENICOL,100MG,1344855,27340,78278
PRODUCT_017861_001,SERACTIDE ACETATE,40 UNITS/ML,1344926,675424,79405
PRODUCT_017861_002,SERACTIDE ACETATE,80 UNITS/ML,1344926,675424,79406
PRODUCT_062301_001,CHLORAMPHENICOL PALMITATE,EQ 150MG BASE/5ML,1343615,420999,82076
PRODUCT_050152_001,CHLORAMPHENICOL PALMITATE,EQ 150MG BASE/5ML,1343615,420999,82077
PRODUCT_084234_001,PROMETHAZINE HYDROCHLORIDE,25MG,1344806,674701,84377
PRODUCT_078291_001,ONDANSETRON HYDROCHLORIDE,EQ 0.64MG BASE/ML,1343173,1675783,85767
PRODUCT_203257_001,BACITRACIN,500 UNITS/GM,1343914,674509,85792
PRODUCT_201275_001,SUNITINIB MALATE,EQ 12.5MG BASE,1343773,450864,86035
PRODUCT_201275_002,SUNITINIB MALATE,EQ 25MG BASE,1343773,450864,86036
PRODUCT_201275_003,SUNITINIB MALATE,EQ 37.5MG BASE,1343773,450864,86037
PRODUCT_201275_004,SUNITINIB MALATE,EQ 50MG BASE,1343773,450864,86038
PRODUCT_071800_001,DESIPRAMINE HYDROCHLORIDE,25MG,1344689,545075,86267
PRODUCT_071801_001,DESIPRAMINE HYDROCHLORIDE,50MG,1344689,545075,86268
PRODUCT_071802_001,DESIPRAMINE HYDROCHLORIDE,75MG,1344689,545075,86269
PRODUCT_071804_001,DESIPRAMINE HYDROCHLORIDE,150MG,1344689,545075,86723
PRODUCT_070226_001,DIAZEPAM,2MG,1344578,721,87168
PRODUCT_063066_001,MINOCYCLINE HYDROCHLORIDE,EQ 50MG BASE,1343874,674832,89037
PRODUCT_076569_002,NICOTINE POLACRILEX,EQ 4MG BASE,1344097,675444,90423
PRODUCT_076568_001,NICOTINE POLACRILEX,EQ 2MG BASE,1344097,675444,90621
PRODUCT_020746_001,BUDESONIDE,0.032MG/INH,1343876,313314,90726
PRODUCT_020746_002,BUDESONIDE,0.064MG/INH,1343876,313314,90727
PRODUCT_078949_001,BUDESONIDE,0.032MG/INH,1343876,313314,91885
PRODUCT_078308_001,ONDANSETRON HYDROCHLORIDE,EQ 0.64MG BASE/ML,1343173,1675783,92369
PRODUCT_040595_001,THEOPHYLLINE,400MG,1343085,381693,93053
PRODUCT_040600_001,HYDROXYZINE HYDROCHLORIDE,10MG,1343579,1676284,93579
PRODUCT_040602_001,HYDROXYZINE HYDROCHLORIDE,25MG,1343579,1676284,93580
PRODUCT_084910_003,AMITRIPTYLINE HYDROCHLORIDE,10MG,1343143,674915,94296
PRODUCT_085032_001,AMITRIPTYLINE HYDROCHLORIDE,50MG,1343143,674915,94298
PRODUCT_085030_001,AMITRIPTYLINE HYDROCHLORIDE,75MG,1343143,674915,94299
PRODUCT_022185_002,BETAMETHASONE DIPROPIONATE,0.064%,1343300,674335,95223
PRODUCT_022185_002,CALCIPOTRIENE HYDRATE,0.064%,1343920,674617,95224
PRODUCT_205102_001,LEVETIRACETAM,250MG,1344085,252155,95352
PRODUCT_205102_002,LEVETIRACETAM,750MG,1344085,252155,95353
PRODUCT_071716_001,FLURAZEPAM HYDROCHLORIDE,15MG,1344304,2197595,96531
PRODUCT_087869_001,HYDROXYZINE HYDROCHLORIDE,10MG,1343579,1676284,96903
PRODUCT_087870_001,HYDROXYZINE HYDROCHLORIDE,25MG,1343579,1676284,96904
PRODUCT_070734_001,IBUPROFEN,300MG,1343587,11674,96907
PRODUCT_070735_001,IBUPROFEN,400MG,1343587,11674,96908
PRODUCT_202750_001,TEMOZOLOMIDE,5MG,1343899,53686,97073
PRODUCT_202750_002,TEMOZOLOMIDE,20MG,1343899,53686,97074
PRODUCT_202750_003,TEMOZOLOMIDE,100MG,1343899,53686,97075
PRODUCT_202750_004,TEMOZOLOMIDE,140MG,1343899,53686,97076
PRODUCT_202750_005,TEMOZOLOMIDE,180MG,1343899,53686,97077
PRODUCT_202750_006,TEMOZOLOMIDE,250MG,1343899,53686,97078
PRODUCT_071610_001,THIOTHIXENE,1MG,1343298,209829,97079
PRODUCT_071570_001,THIOTHIXENE,2MG,1343298,209829,97080
PRODUCT_071530_001,THIOTHIXENE,10MG,1343298,209829,97082
PRODUCT_040739_001,BETHANECHOL CHLORIDE,5MG,1343595,594843,97494
PRODUCT_040741_001,BETHANECHOL CHLORIDE,10MG,1343595,594843,97495
PRODUCT_040740_001,BETHANECHOL CHLORIDE,25MG,1343595,594843,97496
PRODUCT_021945_003,HYDROXYPROGESTERONE CAPROATE,250MG/ML (250MG/ML),1344185,674799,99382
PRODUCT_072750_001,METOCLOPRAMIDE HYDROCHLORIDE,EQ 5MG BASE,1344810,674891,100006
PRODUCT_205613_001,BUDESONIDE,2MG/ACTUATION,1343876,313314,102331
PRODUCT_090785_001,CLINDAMYCIN PHOSPHATE,1%,1343138,1673803,102333
PRODUCT_077763_001,CLOBETASOL PROPIONATE,0.05%,1344368,641189,102334
PRODUCT_207589_001,BETAMETHASONE DIPROPIONATE,0.064%,1343300,674335,102337
PRODUCT_207589_001,CALCIPOTRIENE,0.064%,1343920,674617,102338
PRODUCT_202428_001,TAZAROTENE,0.1%,1344996,495572,102341
PRODUCT_091550_001,KETOCONAZOLE,2%,1344111,255904,102343
PRODUCT_021812_001,MINOXIDIL,5%,1343290,51042,102345
PRODUCT_091344_001,MINOXIDIL,5%,1343290,51042,102346
PRODUCT_022563_001,CALCIPOTRIENE,0.005%,1343920,674617,102349
PRODUCT_021812_002,MINOXIDIL,5%,1343290,51042,102351
PRODUCT_021254_001,FLUTICASONE PROPIONATE,0.045MG/INH,1344541,401141,102352
PRODUCT_021254_001,SALMETEROL XINAFOATE,0.045MG/INH,1344101,631502,102353
PRODUCT_021254_002,FLUTICASONE PROPIONATE,0.115MG/INH,1344541,401141,102354
PRODUCT_021254_002,SALMETEROL XINAFOATE,0.115MG/INH,1344101,631502,102355
PRODUCT_021254_003,FLUTICASONE PROPIONATE,0.23MG/INH,1344541,401141,102356
PRODUCT_021254_003,SALMETEROL XINAFOATE,0.23MG/INH,1344101,631502,102357
PRODUCT_018340_001,FLUNISOLIDE,0.25MG/INH,1343379,421058,102358
PRODUCT_072273_001,ALBUTEROL,0.09MG/INH,1343195,34094,102360
PRODUCT_073045_001,ALBUTEROL,0.09MG/INH,1343195,34094,102361
PRODUCT_073272_001,ALBUTEROL,0.09MG/INH,1343195,34094,102362
PRODUCT_074072_001,ALBUTEROL,0.09MG/INH,1343195,34094,102363
PRODUCT_016402_001,METAPROTERENOL SULFATE,0.65MG/INH,1343067,991941,102364
PRODUCT_205641_001,MOMETASONE FUROATE,0.10MG/INH,1344391,187696,102367
PRODUCT_205641_002,MOMETASONE FUROATE,0.20MG/INH,1344391,187696,102368
PRODUCT_020056_001,ATROPINE SULFATE,EQ 0.36MG BASE/INH,1343115,1418097,102369
PRODUCT_019085_001,IPRATROPIUM BROMIDE,0.018MG/INH,1344831,1406675,102370
PRODUCT_021527_001,IPRATROPIUM BROMIDE,0.021MG/INH,1344831,1406675,102371
PRODUCT_018117_001,TRIAMCINOLONE ACETONIDE,0.1MG/INH,1343594,419622,102372
PRODUCT_018153_001,BECLOMETHASONE DIPROPIONATE,0.042MG/INH,1343414,674451,102373
PRODUCT_018762_001,TERBUTALINE SULFATE,0.2MG/INH,1344339,739751,102376
PRODUCT_018000_001,TERBUTALINE SULFATE,0.2MG/INH,1344339,739751,102377
PRODUCT_019912_001,SODIUM CHLORIDE,0.9%,1344787,674525,102378
PRODUCT_016126_002,EPINEPHRINE BITARTRATE,0.3MG/INH,1344098,705952,102379
PRODUCT_016803_001,EPINEPHRINE,0.25MG/INH,1344068,28976,102380
PRODUCT_012339_007,ISOETHARINE MESYLATE,0.34MG/INH,1343862,675104,102381
PRODUCT_020291_001,ALBUTEROL SULFATE,EQ 0.09MG BASE/INH,1343607,864943,102382
PRODUCT_020291_001,IPRATROPIUM BROMIDE,EQ 0.09MG BASE/INH,1344831,1406675,102383
PRODUCT_013413_001,DEXAMETHASONE SODIUM PHOSPHATE,EQ 0.1MG PHOSPHATE/INH,1344178,1337005,102384
PRODUCT_022518_001,FORMOTEROL FUMARATE,0.005MG/INH,1343139,2197669,102385
PRODUCT_022518_001,MOMETASONE FUROATE,0.005MG/INH,1344391,187696,102386
PRODUCT_022518_002,FORMOTEROL FUMARATE,0.005MG/INH,1343139,2197669,102387
PRODUCT_022518_002,MOMETASONE FUROATE,0.005MG/INH,1344391,187696,102388
PRODUCT_013296_001,ISOPROTERENOL HYDROCHLORIDE,0.16MG/INH,1344094,550053,102389
PRODUCT_013296_001,PHENYLEPHRINE BITARTRATE,0.16MG/INH,1343863,1355855,102390
PRODUCT_087907_001,EPINEPHRINE,0.2MG/INH,1344068,28976,102391
PRODUCT_020548_001,FLUTICASONE PROPIONATE,0.044MG/INH,1344541,401141,102392
PRODUCT_020548_002,FLUTICASONE PROPIONATE,0.11MG/INH,1344541,401141,102393
PRODUCT_020548_003,FLUTICASONE PROPIONATE,0.22MG/INH,1344541,401141,102394
PRODUCT_021433_003,FLUTICASONE PROPIONATE,0.044MG/INH,1344541,401141,102395
PRODUCT_021433_002,FLUTICASONE PROPIONATE,0.11MG/INH,1344541,401141,102396
PRODUCT_021433_001,FLUTICASONE PROPIONATE,0.22MG/INH,1344541,401141,102397
PRODUCT_087858_001,ISOETHARINE MESYLATE,0.34MG/INH,1343862,675104,102399
PRODUCT_010375_004,ISOPROTERENOL HYDROCHLORIDE,0.12MG/INH,1344094,550053,102400
PRODUCT_085904_001,ISOPROTERENOL HYDROCHLORIDE,0.12MG/INH,1344094,550053,102401
PRODUCT_011178_001,ISOPROTERENOL HYDROCHLORIDE,0.103MG/INH,1344094,550053,102402
PRODUCT_020014_001,PIRBUTEROL ACETATE,EQ 0.2MG BASE/INH,1343984,674395,102403
PRODUCT_012102_001,ERGOTAMINE TARTRATE,0.36MG/INH,1343162,1590760,102405
PRODUCT_010374_003,EPINEPHRINE BITARTRATE,0.3MG/INH,1344098,705952,102406
PRODUCT_010375_003,ISOPROTERENOL SULFATE,0.08MG/INH,1343103,2197392,102407
PRODUCT_016126_001,EPINEPHRINE,0.2MG/INH,1344068,28976,102408
PRODUCT_021457_001,ALBUTEROL SULFATE,EQ 0.09MG BASE/INH,1343607,864943,102409
PRODUCT_017559_001,ALBUTEROL,0.09MG/INH,1343195,34094,102410
PRODUCT_020236_001,SALMETEROL XINAFOATE,EQ 0.021MG BASE/INH,1344101,631502,102414
PRODUCT_021929_001,BUDESONIDE,0.08MG/INH,1343876,313314,102415
PRODUCT_021929_001,FORMOTEROL FUMARATE DIHYDRATE,0.08MG/INH,1343139,2197669,102416
PRODUCT_021929_002,BUDESONIDE,0.16MG/INH,1343876,313314,102417
PRODUCT_021929_002,FORMOTEROL FUMARATE DIHYDRATE,0.16MG/INH,1343139,2197669,102418
PRODUCT_018770_001,BITOLTEROL MESYLATE,0.37MG/INH,1344117,674356,102420
PRODUCT_017573_001,BECLOMETHASONE DIPROPIONATE,0.042MG/INH,1343414,674451,102421
PRODUCT_020486_001,BECLOMETHASONE DIPROPIONATE,0.084MG/INH,1343414,674451,102422
PRODUCT_018473_001,ALBUTEROL,0.09MG/INH,1343195,34094,102423
PRODUCT_020983_001,ALBUTEROL SULFATE,EQ 0.09MG BASE/INH,1343607,864943,102424
PRODUCT_021730_001,LEVALBUTEROL TARTRATE,EQ 0.045MG BASE/INH,1343284,2197564,102425
PRODUCT_018584_001,BECLOMETHASONE DIPROPIONATE,0.042MG/INH,1343414,674451,102427
PRODUCT_019798_001,TRIAMCINOLONE ACETONIDE,0.055MG/INH,1343594,419622,102428
PRODUCT_202813_002,BECLOMETHASONE DIPROPIONATE,0.04MG/ACTUATION,1343414,674451,102429
PRODUCT_202813_001,BECLOMETHASONE DIPROPIONATE,0.08MG/ACTUATION,1343414,674451,102430
PRODUCT_020233_001,BUDESONIDE,0.032MG/INH,1343876,313314,102431
PRODUCT_018521_001,BECLOMETHASONE DIPROPIONATE,0.042MG/INH,1343414,674451,102432
PRODUCT_019127_001,CHLORHEXIDINE GLUCONATE,4%,1343105,2335059,102438
PRODUCT_014242_001,DEXAMETHASONE SODIUM PHOSPHATE,EQ 0.1MG PHOSPHATE/INH,1344178,1337005,102443
PRODUCT_014394_001,LIDOCAINE,10%,1344559,6723,102444
PRODUCT_018705_001,NITROGLYCERIN,0.4MG/SPRAY,1344306,37493,102445
PRODUCT_083296_002,DEXAMETHASONE,0.01% **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,1344337,365281,102446
PRODUCT_085805_001,HYDROCORTISONE,0.5%,1343850,374052,102447
PRODUCT_012731_002,DEXAMETHASONE,0.04% **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,1344337,365281,102448
PRODUCT_050167_002,BACITRACIN ZINC,"10,000 UNITS/GM",1343372,1369648,102449
PRODUCT_050167_002,POLYMYXIN B SULFATE,"10,000 UNITS/GM",1343287,2197585,102450
PRODUCT_021043_001,PIPERONYL BUTOXIDE,4%,1343214,675082,102451
PRODUCT_021043_001,PYRETHRINS,4%,1343215,1369646,102452
PRODUCT_017424_001,HEXACHLOROPHENE,0.23%,1343380,8167,102453
PRODUCT_018375_001,HEXACHLOROPHENE,3%,1343380,8167,102454
PRODUCT_014349_002,NONOXYNOL-9,12.5%,1343520,345872,102455
PRODUCT_071621_001,CHOLESTYRAMINE,EQ 4GM RESIN/BAR,1344878,675490,102456
PRODUCT_071739_001,CHOLESTYRAMINE,EQ 4GM RESIN/BAR,1344878,675490,102457
PRODUCT_063187_001,DOXYCYCLINE HYCLATE,EQ 100MG BASE,1344600,2197611,102470
PRODUCT_021507_002,LANSOPRAZOLE,"15MG,N/A",1343641,5975,102471
PRODUCT_021507_002,NAPROXEN,"15MG,N/A",1343332,51056,102472
PRODUCT_021507_003,LANSOPRAZOLE,"15MG,N/A",1343641,5975,102473
PRODUCT_021507_003,NAPROXEN,"15MG,N/A",1343332,51056,102474
PRODUCT_021507_004,LANSOPRAZOLE,"15MG,N/A",1343641,5975,102475
PRODUCT_021507_004,NAPROXEN,"15MG,N/A",1343332,51056,102476
PRODUCT_021427_001,DULOXETINE HYDROCHLORIDE,EQ 20MG BASE,1343212,674279,102477
PRODUCT_021427_002,DULOXETINE HYDROCHLORIDE,EQ 30MG BASE,1343212,674279,102478
PRODUCT_021427_004,DULOXETINE HYDROCHLORIDE,EQ 60MG BASE,1343212,674279,102479
PRODUCT_019680_001,DIVALPROEX SODIUM,EQ 125MG VALPROIC ACID,1344599,1377883,102480
PRODUCT_090094_001,DIDANOSINE,125MG,1343993,390877,102481
PRODUCT_090094_002,DIDANOSINE,200MG,1343993,390877,102482
PRODUCT_090094_003,DIDANOSINE,250MG,1343993,390877,102483
PRODUCT_090094_004,DIDANOSINE,400MG,1343993,390877,102484
PRODUCT_078979_001,DIVALPROEX SODIUM,EQ 125MG VALPROIC ACID,1344599,1377883,102492
PRODUCT_090407_001,DIVALPROEX SODIUM,EQ 125MG VALPROIC ACID,1344599,1377883,102493
PRODUCT_078919_001,DIVALPROEX SODIUM,EQ 125MG VALPROIC ACID,1344599,1377883,102494
PRODUCT_090776_001,DULOXETINE HYDROCHLORIDE,EQ 20MG BASE,1343212,674279,102495
PRODUCT_090776_002,DULOXETINE HYDROCHLORIDE,EQ 30MG BASE,1343212,674279,102496
PRODUCT_090776_003,DULOXETINE HYDROCHLORIDE,EQ 60MG BASE,1343212,674279,102497
PRODUCT_208706_001,DULOXETINE HYDROCHLORIDE,EQ 20MG BASE,1343212,674279,102498
PRODUCT_208706_002,DULOXETINE HYDROCHLORIDE,EQ 30MG BASE,1343212,674279,102499
PRODUCT_208706_003,DULOXETINE HYDROCHLORIDE,EQ 60MG BASE,1343212,674279,102500
PRODUCT_202949_001,DULOXETINE HYDROCHLORIDE,EQ 20MG BASE,1343212,674279,102501
PRODUCT_202949_002,DULOXETINE HYDROCHLORIDE,EQ 30MG BASE,1343212,674279,102502
PRODUCT_202949_003,DULOXETINE HYDROCHLORIDE,EQ 60MG BASE,1343212,674279,102503
PRODUCT_203197_001,DULOXETINE HYDROCHLORIDE,EQ 20MG BASE,1343212,674279,102504
PRODUCT_203197_002,DULOXETINE HYDROCHLORIDE,EQ 30MG BASE,1343212,674279,102505
PRODUCT_203197_003,DULOXETINE HYDROCHLORIDE,EQ 60MG BASE,1343212,674279,102506
PRODUCT_090780_001,DULOXETINE HYDROCHLORIDE,EQ 20MG BASE,1343212,674279,102507
PRODUCT_090780_002,DULOXETINE HYDROCHLORIDE,EQ 30MG BASE,1343212,674279,102508
PRODUCT_090780_003,DULOXETINE HYDROCHLORIDE,EQ 60MG BASE,1343212,674279,102509
PRODUCT_202045_001,DULOXETINE HYDROCHLORIDE,EQ 20MG BASE,1343212,674279,102510
PRODUCT_202045_002,DULOXETINE HYDROCHLORIDE,EQ 30MG BASE,1343212,674279,102511
PRODUCT_202045_003,DULOXETINE HYDROCHLORIDE,EQ 60MG BASE,1343212,674279,102512
PRODUCT_090778_001,DULOXETINE HYDROCHLORIDE,EQ 20MG BASE,1343212,674279,102513
PRODUCT_090778_002,DULOXETINE HYDROCHLORIDE,EQ 30MG BASE,1343212,674279,102514
PRODUCT_090778_003,DULOXETINE HYDROCHLORIDE,EQ 60MG BASE,1343212,674279,102515
PRODUCT_203088_001,DULOXETINE HYDROCHLORIDE,EQ 20MG BASE,1343212,674279,102516
PRODUCT_203088_002,DULOXETINE HYDROCHLORIDE,EQ 30MG BASE,1343212,674279,102517
PRODUCT_203088_003,DULOXETINE HYDROCHLORIDE,EQ 60MG BASE,1343212,674279,102518
PRODUCT_204343_001,DULOXETINE HYDROCHLORIDE,EQ 20MG BASE,1343212,674279,102522
PRODUCT_204343_002,DULOXETINE HYDROCHLORIDE,EQ 30MG BASE,1343212,674279,102523
PRODUCT_204343_003,DULOXETINE HYDROCHLORIDE,EQ 60MG BASE,1343212,674279,102524
PRODUCT_202336_001,DULOXETINE HYDROCHLORIDE,EQ 20MG BASE,1343212,674279,102525
PRODUCT_202336_002,DULOXETINE HYDROCHLORIDE,EQ 30MG BASE,1343212,674279,102526
PRODUCT_202336_003,DULOXETINE HYDROCHLORIDE,EQ 60MG BASE,1343212,674279,102527
PRODUCT_090694_001,DULOXETINE HYDROCHLORIDE,EQ 20MG BASE,1343212,674279,102528
PRODUCT_090694_002,DULOXETINE HYDROCHLORIDE,EQ 30MG BASE,1343212,674279,102529
PRODUCT_090694_004,DULOXETINE HYDROCHLORIDE,EQ 60MG BASE,1343212,674279,102531
PRODUCT_090783_001,DULOXETINE HYDROCHLORIDE,EQ 20MG BASE,1343212,674279,102535
PRODUCT_090783_002,DULOXETINE HYDROCHLORIDE,EQ 30MG BASE,1343212,674279,102536
PRODUCT_090783_003,DULOXETINE HYDROCHLORIDE,EQ 60MG BASE,1343212,674279,102537
PRODUCT_050536_001,ERYTHROMYCIN,250MG,1343118,12506,102547
PRODUCT_062546_001,ERYTHROMYCIN,250MG,1343118,12506,102548
PRODUCT_062618_001,ERYTHROMYCIN,250MG,1343118,12506,102549
PRODUCT_062338_001,ERYTHROMYCIN,250MG,1343118,12506,102550
PRODUCT_062648_001,ERYTHROMYCIN,125MG,1343118,12506,102551
PRODUCT_050593_001,ERYTHROMYCIN,125MG,1343118,12506,102552
PRODUCT_062746_001,ERYTHROMYCIN,250MG,1343118,12506,102553
PRODUCT_063098_001,ERYTHROMYCIN,250MG,1343118,12506,102554
PRODUCT_205606_001,ESOMEPRAZOLE MAGNESIUM,EQ 20MG BASE,1343932,1418084,102555
PRODUCT_205606_002,ESOMEPRAZOLE MAGNESIUM,EQ 40MG BASE,1343932,1418084,102556
PRODUCT_078279_001,ESOMEPRAZOLE MAGNESIUM,EQ 20MG BASE,1343932,1418084,102557
PRODUCT_078279_002,ESOMEPRAZOLE MAGNESIUM,EQ 40MG BASE,1343932,1418084,102558
PRODUCT_078003_001,ESOMEPRAZOLE MAGNESIUM,EQ 20MG BASE,1343932,1418084,102561
PRODUCT_078003_002,ESOMEPRAZOLE MAGNESIUM,EQ 40MG BASE,1343932,1418084,102562
PRODUCT_203957_001,LANSOPRAZOLE,15MG,1343641,5975,102569
PRODUCT_203957_002,LANSOPRAZOLE,30MG,1343641,5975,102570
PRODUCT_091269_001,LANSOPRAZOLE,15MG,1343641,5975,102571
PRODUCT_202194_001,LANSOPRAZOLE,15MG,1343641,5975,102572
PRODUCT_091269_002,LANSOPRAZOLE,30MG,1343641,5975,102573
PRODUCT_203203_001,LANSOPRAZOLE,15MG,1343641,5975,102574
PRODUCT_203203_002,LANSOPRAZOLE,30MG,1343641,5975,102575
PRODUCT_090763_001,LANSOPRAZOLE,15MG,1343641,5975,102576
PRODUCT_090763_002,LANSOPRAZOLE,30MG,1343641,5975,102578
PRODUCT_201921_001,LANSOPRAZOLE,15MG,1343641,5975,102579
PRODUCT_203306_001,LANSOPRAZOLE,15MG,1343641,5975,102580
PRODUCT_201921_002,LANSOPRAZOLE,30MG,1343641,5975,102581
PRODUCT_202319_001,LANSOPRAZOLE,15MG,1343641,5975,102582
PRODUCT_090331_001,LANSOPRAZOLE,15MG,1343641,5975,102583
PRODUCT_090331_002,LANSOPRAZOLE,30MG,1343641,5975,102584
PRODUCT_077255_001,LANSOPRAZOLE,15MG,1343641,5975,102587
PRODUCT_077255_002,LANSOPRAZOLE,30MG,1343641,5975,102588
PRODUCT_202727_001,LANSOPRAZOLE,15MG,1343641,5975,102589
PRODUCT_202176_001,LANSOPRAZOLE,15MG,1343641,5975,102590
PRODUCT_202176_002,LANSOPRAZOLE,30MG,1343641,5975,102591
PRODUCT_202366_001,LANSOPRAZOLE,15MG,1343641,5975,102592
PRODUCT_202366_002,LANSOPRAZOLE,30MG,1343641,5975,102593
PRODUCT_021153_001,ESOMEPRAZOLE MAGNESIUM,EQ 20MG BASE,1343932,1418084,102596
PRODUCT_021153_002,ESOMEPRAZOLE MAGNESIUM,EQ 40MG BASE,1343932,1418084,102597
PRODUCT_075347_001,OMEPRAZOLE,10MG,1344014,419601,102598
PRODUCT_075347_002,OMEPRAZOLE,20MG,1344014,419601,102599
PRODUCT_075347_003,OMEPRAZOLE,40MG,1344014,419601,102600
PRODUCT_076048_001,OMEPRAZOLE,10MG,1344014,419601,102601
PRODUCT_076048_002,OMEPRAZOLE,20MG,1344014,419601,102602
PRODUCT_076048_003,OMEPRAZOLE,40MG,1344014,419601,102603
PRODUCT_203270_001,OMEPRAZOLE,10MG,1344014,419601,102604
PRODUCT_203270_002,OMEPRAZOLE,20MG,1344014,419601,102605
PRODUCT_203270_003,OMEPRAZOLE,40MG,1344014,419601,102606
PRODUCT_075576_003,OMEPRAZOLE,10MG,1344014,419601,102607
PRODUCT_078490_002,OMEPRAZOLE,10MG,1344014,419601,102608
PRODUCT_075576_002,OMEPRAZOLE,20MG,1344014,419601,102609
PRODUCT_078490_003,OMEPRAZOLE,20MG,1344014,419601,102610
PRODUCT_075576_001,OMEPRAZOLE,40MG,1344014,419601,102611
PRODUCT_078490_001,OMEPRAZOLE,40MG,1344014,419601,102612
PRODUCT_091672_001,OMEPRAZOLE,10MG,1344014,419601,102613
PRODUCT_091672_002,OMEPRAZOLE,20MG,1344014,419601,102614
PRODUCT_091672_003,OMEPRAZOLE,40MG,1344014,419601,102615
PRODUCT_075785_001,OMEPRAZOLE,10MG,1344014,419601,102616
PRODUCT_075785_002,OMEPRAZOLE,20MG,1344014,419601,102617
PRODUCT_075785_003,OMEPRAZOLE,40MG,1344014,419601,102618
PRODUCT_202384_001,OMEPRAZOLE,40MG,1344014,419601,102622
PRODUCT_075876_002,OMEPRAZOLE,20MG,1344014,419601,102624
PRODUCT_075876_003,OMEPRAZOLE,40MG,1344014,419601,102625
PRODUCT_075757_001,OMEPRAZOLE,10MG,1344014,419601,102626
PRODUCT_075757_002,OMEPRAZOLE,20MG,1344014,419601,102627
