activity_id,assay_id,doc_id,record_id,molregno,standard_relation,standard_value,standard_units,standard_flag,standard_type,activity_comment,data_validity_comment,potential_duplicate,pchembl_value,bao_endpoint,uo_units,qudt_units,toid,upper_value,standard_upper_value,src_id,type,relation,value,units,text_value,standard_text_value
31993,96567,7481,308445,261936,,,,0,pI50,Not Active,,0,,BAO_0000179,,,,,,1,pI50,,,,,
31994,63308,7481,308445,261936,,,,0,pI50,Not Determined,,0,,BAO_0000179,,,,,,1,pI50,,,,,
31995,76690,8017,12542,12169,>,1000.000000000000000000000000000000,nM,1,Kd,,,0,,BAO_0000034,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pA2,<,6.000000000000000000000000000000,,,
31996,76690,8017,12545,11993,=,0.398100000000000000000000000000,nM,1,Kd,,,0,9.40,BAO_0000034,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pA2,=,9.400000000000000000000000000000,,,
31997,77802,8017,12545,11993,=,0.794300000000000000000000000000,nM,1,Kd,,,0,9.10,BAO_0000034,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pA2,=,9.100000000000000000000000000000,,,
31998,230413,8017,12545,11993,=,2.000000000000000000000000000000,,0,Selectivity,,,0,,BAO_0000179,,,,,,1,Selectivity,=,2.000000000000000000000000000000,,,
31999,73218,8017,12545,11993,>,60.000000000000000000000000000000,min,0,Duration,,,0,,BAO_0000179,UO_0000031,http://qudt.org/vocab/unit#MinuteTime,,,,1,Duration,>,60.000000000000000000000000000000,min,,
32000,143277,8313,4864,4738,=,6.000000000000000000000000000000,,0,Growth of cells,,,0,,BAO_0000179,,,,,,1,Growth of cells,=,6.000000000000000000000000000000,,,
32001,138489,8313,4864,4738,=,6.000000000000000000000000000000,,0,Growth of cells,,,0,,BAO_0000179,,,,,,1,Growth of cells,=,6.000000000000000000000000000000,,,
32002,19270,8329,347523,292816,=,1.065000000000000000000000000000,,0,Solubility ratio,,,0,,BAO_0000179,,,,,,1,Solubility ratio,=,1.065000000000000000000000000000,,,
32003,19133,8329,347523,292816,=,1.104000000000000000000000000000,,0,Solubility ratio,,,0,,BAO_0000179,,,,,,1,Solubility ratio,=,1.104000000000000000000000000000,,,
32004,19134,8329,347523,292816,=,1.206000000000000000000000000000,,0,Solubility ratio,,,0,,BAO_0000179,,,,,,1,Solubility ratio,=,1.206000000000000000000000000000,,,
32005,19269,8329,347523,292816,=,1.396000000000000000000000000000,,0,Solubility ratio,,,0,,BAO_0000179,,,,,,1,Solubility ratio,=,1.396000000000000000000000000000,,,
32006,18266,8329,347523,292816,=,248400.000000000000000000000000000000,ug.mL-1,1,Solubility,,Outside typical range,0,,BAO_0002135,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,Solubility,=,24.840000000000000000000000000000,g dl-1,,
32007,18264,8329,347523,292816,=,170000.000000000000000000000000000000,ug.mL-1,1,Solubility,,Outside typical range,0,,BAO_0002135,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,Solubility,=,17.000000000000000000000000000000,g dl-1,,
32008,19270,8329,347504,293747,=,1.061000000000000000000000000000,,0,Solubility ratio,,,0,,BAO_0000179,,,,,,1,Solubility ratio,=,1.061000000000000000000000000000,,,
32009,19133,8329,347504,293747,=,1.117000000000000000000000000000,,0,Solubility ratio,,,0,,BAO_0000179,,,,,,1,Solubility ratio,=,1.117000000000000000000000000000,,,
32010,19134,8329,347504,293747,=,1.234000000000000000000000000000,,0,Solubility ratio,,,0,,BAO_0000179,,,,,,1,Solubility ratio,=,1.234000000000000000000000000000,,,
32011,19269,8329,347504,293747,=,1.339000000000000000000000000000,,0,Solubility ratio,,,0,,BAO_0000179,,,,,,1,Solubility ratio,=,1.339000000000000000000000000000,,,
32012,18266,8329,347504,293747,=,238800.000000000000000000000000000000,ug.mL-1,1,Solubility,,Outside typical range,0,,BAO_0002135,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,Solubility,=,23.880000000000000000000000000000,g dl-1,,
32013,18264,8329,347504,293747,=,172900.000000000000000000000000000000,ug.mL-1,1,Solubility,,Outside typical range,0,,BAO_0002135,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,Solubility,=,17.290000000000000000000000000000,g dl-1,,
32014,84487,9599,134420,120073,=,45.000000000000000000000000000000,%,0,MP,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,MP,=,45.000000000000000000000000000000,%,,
32015,84488,9599,134420,120073,=,0E-30,%,0,MP,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,MP,=,0E-30,%,,
32016,84012,9599,134420,120073,=,0E-30,%,0,DP,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,DP,=,0E-30,%,,
32017,84628,9599,134420,120073,=,76.000000000000000000000000000000,%,0,TP,,Non standard unit for type,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,TP,=,76.000000000000000000000000000000,%,,
32018,50612,9599,134420,120073,=,3.000000000000000000000000000000,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,3.000000000000000000000000000000,%,,
32019,50633,9599,134420,120073,=,14.000000000000000000000000000000,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,14.000000000000000000000000000000,%,,
32020,84825,9599,134420,120073,=,6.000000000000000000000000000000,ug ml-1,0,ED50,,Non standard unit for type,0,,BAO_0003036,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,ED50,=,6.000000000000000000000000000000,ug ml-1,,
32021,85019,9599,134420,120073,=,12.000000000000000000000000000000,ug ml-1,0,ED50,,Non standard unit for type,0,,BAO_0003036,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,ED50,=,12.000000000000000000000000000000,ug ml-1,,
32022,37966,9755,26249,24720,=,120.000000000000000000000000000000,nM,1,IC50,,,0,6.92,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,120.000000000000000000000000000000,nM,,
32023,37966,9755,26275,24885,=,1850.000000000000000000000000000000,nM,1,IC50,,,0,5.73,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,1850.000000000000000000000000000000,nM,,
32024,182464,9755,26275,24885,=,50.000000000000000000000000000000,mg kg-1,0,MED,,,0,,BAO_0000179,UO_0000308,,,,,1,MED,=,50.000000000000000000000000000000,mg kg-1,,
32025,37966,9755,26272,24843,=,34.000000000000000000000000000000,nM,1,IC50,,,0,7.47,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,34.000000000000000000000000000000,nM,,
32026,182464,9755,26272,24843,=,10.000000000000000000000000000000,mg kg-1,0,MED,,,0,,BAO_0000179,UO_0000308,,,,,1,MED,=,10.000000000000000000000000000000,mg kg-1,,
32027,37966,9755,26269,24787,=,107.000000000000000000000000000000,nM,1,IC50,,,0,6.97,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,107.000000000000000000000000000000,nM,,
32028,182464,9755,26269,24787,=,2.000000000000000000000000000000,mg kg-1,0,MED,,,0,,BAO_0000179,UO_0000308,,,,,1,MED,=,2.000000000000000000000000000000,mg kg-1,,
32029,165508,9788,48157,44721,<,0.010000000000000000000000000000,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,<,0.010000000000000000000000000000,%,,
32030,194286,9788,48157,44721,=,5011.870000000000000000000000000000,nM,1,Kd,,,0,5.30,BAO_0000034,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pA2,=,5.300000000000000000000000000000,,,
32031,145725,8733,92040,1798744,=,22.000000000000000000000000000000,nM,1,IC50,,,0,7.66,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,22.000000000000000000000000000000,nM,,
32032,224102,8733,92040,1798744,=,4.000000000000000000000000000000,,0,Potency ratio,,,0,,BAO_0000179,,,,,,1,Potency ratio,=,4.000000000000000000000000000000,,,
32033,229357,8733,92040,1798744,=,2.100000000000000000000000000000,,0,Ratio,,,0,,BAO_0000179,,,,,,1,Ratio,=,2.100000000000000000000000000000,,,
32034,145293,8733,92040,1798744,=,44.000000000000000000000000000000,nM,1,Ki,,,0,7.36,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,44.000000000000000000000000000000,nM,,
32035,145435,8733,92040,1798744,=,4.100000000000000000000000000000,,0,Relative affinity,,,0,,BAO_0000179,,,,,,1,Relative affinity,=,4.100000000000000000000000000000,,,
32036,146657,8733,92040,1798744,=,590.000000000000000000000000000000,nM,1,Ki,,,0,6.23,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,590.000000000000000000000000000000,nM,,
32037,147083,8733,92040,1798744,=,10.800000000000000000000000000000,,0,Relative affinity,,,0,,BAO_0000179,,,,,,1,Relative affinity,=,10.800000000000000000000000000000,,,
32038,147162,8733,92040,1798744,=,110.000000000000000000000000000000,nM,1,Ki,,,0,6.96,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,110.000000000000000000000000000000,nM,,
32039,147297,8733,92040,1798744,=,4.500000000000000000000000000000,,0,Relative affinity,,,0,,BAO_0000179,,,,,,1,Relative affinity,=,4.500000000000000000000000000000,,,
32040,230775,8733,92040,1798744,=,,,0,Selectivity ratio,,Potential missing data,0,,BAO_0002136,,,,,,1,Selectivity ratio,=,,,,
32041,66312,8948,3319,3267,=,0E-30,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,0E-30,%,,
32042,66313,8948,3319,3267,=,21.000000000000000000000000000000,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,21.000000000000000000000000000000,%,,
32043,66314,8948,3319,3267,=,50.000000000000000000000000000000,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,50.000000000000000000000000000000,%,,
32044,54050,8948,3319,3267,=,20.000000000000000000000000000000,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,20.000000000000000000000000000000,%,,
32045,54053,8948,3319,3267,=,50.000000000000000000000000000000,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,50.000000000000000000000000000000,%,,
32046,91299,9054,62603,5105,=,164.000000000000000000000000000000,%,0,T/C,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,T/C,=,164.000000000000000000000000000000,%,,
32047,91295,9054,62603,5105,=,2.000000000000000000000000000000,mg kg-1,0,Active dose,,,0,,BAO_0000179,UO_0000308,,,,,1,Active dose,=,2.000000000000000000000000000000,mg kg-1,,
32048,91300,9054,62603,5105,=,16.000000000000000000000000000000,mg kg-1,0,Toxic dose,,,0,,BAO_0000179,UO_0000308,,,,,1,Toxic dose,=,16.000000000000000000000000000000,mg kg-1,,
32049,29076,8363,17693,16910,=,100000.000000000000000000000000000000,nM,1,IC50,,,0,4.00,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,I50,=,0.100000000000000000000000000000,mM,,
32050,29075,8363,17693,16910,=,170000.000000000000000000000000000000,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,I50,=,0.170000000000000000000000000000,mM,,
32051,20049,8363,17693,16910,=,0.066100000000000000000000000000,,0,Rate constant,,,0,,BAO_0000179,,,,,,1,Rate constant,=,0.066100000000000000000000000000,,,
32052,229146,8363,17693,16910,=,1.110000000000000000000000000000,,0,Ratio,,,0,,BAO_0000179,,,,,,1,Ratio,=,1.110000000000000000000000000000,,,
32053,152334,8494,113338,102621,=,1400000.000000000000000000000000000000,nM,1,Ki,,Outside typical range,0,,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,1.400000000000000000000000000000,mM,,
32054,152338,8494,113338,102621,=,11000.000000000000000000000000000000,s-1,0,k3,,,0,,BAO_0000179,,,,,,1,k3,=,11000.000000000000000000000000000000,s-1,,
32055,152334,8494,113337,102620,=,2410000.000000000000000000000000000000,nM,1,Ki,,Outside typical range,0,,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,2.410000000000000000000000000000,mM,,
32056,152337,8494,113337,102620,=,5000.000000000000000000000000000000,s-1,0,k3,,,0,,BAO_0000179,,,,,,1,k3,=,5000.000000000000000000000000000000,s-1,,
32057,152332,8494,113328,101807,=,,,0,Activity,,Potential missing data,0,,BAO_0000375,,,,,,1,Activity,=,,,,
32058,96624,8494,113328,101807,=,,,0,Activity,,Potential missing data,0,,BAO_0000375,,,,,,1,Activity,=,,,,
32059,75458,9113,98984,676706,=,8000.000000000000000000000000000000,nM,1,IC50,,,0,5.10,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,8.000000000000000000000000000000,uM,,
32060,210286,9113,98984,676706,=,1000.000000000000000000000000000000,nM,1,IC50,,,0,6.00,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,1.000000000000000000000000000000,uM,,
32061,95597,9102,35198,543777,=,870.000000000000000000000000000000,nM,1,IC50,,,0,6.06,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,8.70000000000000000000000E-7,M,,
32062,151622,9102,35198,543777,=,6.250000000000000000000000000000,mg.kg-1,1,DOSE,,,0,,BAO_0000179,UO_0000308,,,,,1,Dose,=,6.250000000000000000000000000000,mg kg-1,,
32063,149766,9102,35198,543777,=,3.400000000000000000000000000000,,0,Activity,,,0,,BAO_0000181,,,,,,1,Activity,=,3.400000000000000000000000000000,,,
32064,151315,9102,35198,543777,=,194.000000000000000000000000000000,%,0,T/C,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,T/C,=,194.000000000000000000000000000000,%,,
32065,95597,9102,35197,543866,=,930.000000000000000000000000000000,nM,1,IC50,,,0,6.03,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,9.30000000000000000000000E-7,M,,
32066,151622,9102,35197,543866,=,50.000000000000000000000000000000,mg.kg-1,1,DOSE,,,0,,BAO_0000179,UO_0000308,,,,,1,Dose,=,50.000000000000000000000000000000,mg kg-1,,
32067,149766,9102,35197,543866,=,6.400000000000000000000000000000,,0,Activity,,,0,,BAO_0000181,,,,,,1,Activity,=,6.400000000000000000000000000000,,,
32068,151315,9102,35197,543866,=,242.000000000000000000000000000000,%,0,T/C,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,T/C,=,242.000000000000000000000000000000,%,,
32069,85052,9156,85814,78126,=,0.000001300000000000000000000000,M,0,ED50,,Non standard unit for type,0,,BAO_0003036,UO_0000062,http://www.openphacts.org/units/Molar,,,,1,ED50,=,0.000001300000000000000000000000,M,,
32070,57177,9156,85814,78126,,,,0,ED50,Not Determined,,0,,BAO_0003036,,,,,,1,ED50,,,mg kg-1,,
32071,42093,9452,57392,51968,=,3.100000000000000000000000000000,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,3.100000000000000000000000000000,ug ml-1,,
32072,36802,9452,57392,51968,=,12.500000000000000000000000000000,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,12.500000000000000000000000000000,ug ml-1,,
32073,208477,9452,57392,51968,=,0.400000000000000000000000000000,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.400000000000000000000000000000,ug ml-1,,
32074,36449,9482,72303,66152,=,120.000000000000000000000000000000,,0,RBA,,,0,,BAO_0000179,,,,,,1,RBA,=,120.000000000000000000000000000000,,,
32075,35817,9482,72303,66152,=,0.700000000000000000000000000000,,0,Relative activity,,,0,,BAO_0000179,,,,,,1,Relative activity,=,0.700000000000000000000000000000,,,
32076,36448,9482,72313,42013,=,80.000000000000000000000000000000,%,0,RBA,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,RBA,=,80.000000000000000000000000000000,%,,
32077,35816,9482,72313,42013,=,0.200000000000000000000000000000,,0,Relative activity,,,0,,BAO_0000179,,,,,,1,Relative activity,=,0.200000000000000000000000000000,,,
32078,159717,9482,72294,12825,=,100.000000000000000000000000000000,%,0,RBA,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,RBA,=,100.000000000000000000000000000000,%,,
32079,158898,9482,72294,12825,=,1.000000000000000000000000000000,,0,Relative activity,,,0,,BAO_0000179,,,,,,1,Relative activity,=,1.000000000000000000000000000000,,,
32080,131798,8595,329702,548634,>,1000.000000000000000000000000000000,mg.kg-1,1,LD50,,,0,,BAO_0002117,UO_0000308,,,,,1,LD50,>,1000.000000000000000000000000000000,mg kg-1,,
32081,174187,8595,329702,548634,=,25.000000000000000000000000000000,mg.kg-1,1,ED50,,,0,,BAO_0003036,UO_0000308,,,,,1,ED50,=,25.000000000000000000000000000000,mg kg-1,,
32082,128573,8595,329702,548634,=,75.000000000000000000000000000000,mg.kg-1,1,ED50,,,0,,BAO_0003036,UO_0000308,,,,,1,ED50,=,75.000000000000000000000000000000,mg kg-1,,
32083,61442,8674,31263,29412,=,19.000000000000000000000000000000,nM,1,IC50,,,0,7.72,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.019000000000000000000000000000,uM,,
32084,175062,8674,31263,29412,=,1.230000000000000000000000000000,umol.kg-1,1,ED50,,,0,,BAO_0003036,,,,,,1,ED50,=,1.230000000000000000000000000000,uM kg-1,,
32085,175236,8674,31263,29412,=,0.950000000000000000000000000000,umol.kg-1,1,ED50,,,0,,BAO_0003036,,,,,,1,ED50,=,0.950000000000000000000000000000,uM kg-1,,
32086,114096,8802,131987,118931,=,1.000000000000000000000000000000,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,1.000000000000000000000000000000,%,,
32087,181404,8802,131987,118931,=,1.000000000000000000000000000000,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,1.000000000000000000000000000000,%,,
32088,37966,9755,26231,24579,=,10.000000000000000000000000000000,nM,1,IC50,,,0,8.00,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,10.000000000000000000000000000000,nM,,
32089,182464,9755,26231,24579,=,5.000000000000000000000000000000,mg kg-1,0,MED,,,0,,BAO_0000179,UO_0000308,,,,,1,MED,=,5.000000000000000000000000000000,mg kg-1,,
32090,37966,9755,26241,24846,=,160.000000000000000000000000000000,nM,1,IC50,,,0,6.80,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,160.000000000000000000000000000000,nM,,
32091,138231,3408,190478,80299,=,0.317000000000000000000000000000,nM,1,Kb,,,0,,BAO_0000587,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Kb,=,0.317000000000000000000000000000,nM,,
32092,139983,3408,190478,80299,=,4.130000000000000000000000000000,nM,1,Kb,,,0,,BAO_0000587,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Kb,=,4.130000000000000000000000000000,nM,,
32093,229805,3408,190478,80299,=,13.000000000000000000000000000000,,0,Ratio,,,0,,BAO_0000179,,,,,,1,Ratio,=,13.000000000000000000000000000000,,,
32094,138231,3408,190494,168101,=,2.520000000000000000000000000000,nM,1,Kb,,,0,,BAO_0000587,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Kb,=,2.520000000000000000000000000000,nM,,
32095,139983,3408,190494,168101,=,11.600000000000000000000000000000,nM,1,Kb,,,0,,BAO_0000587,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Kb,=,11.600000000000000000000000000000,nM,,
32096,229805,3408,190494,168101,=,4.600000000000000000000000000000,,0,Ratio,,,0,,BAO_0000179,,,,,,1,Ratio,=,4.600000000000000000000000000000,,,
32097,195505,3149,66206,61021,>,10000.000000000000000000000000000000,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,10.000000000000000000000000000000,uM,,
32098,149911,3149,66206,61021,=,3800.000000000000000000000000000000,nM,1,IC50,,,0,5.42,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,3.800000000000000000000000000000,uM,,
32099,150025,3149,66206,61021,>,1000.000000000000000000000000000000,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,1.000000000000000000000000000000,uM,,
32100,149910,3149,66206,61021,,,,0,IC50,Not Determined,,0,,BAO_0000190,,,,,,1,IC50,,,uM,,
32101,149908,3149,66206,61021,,,,0,IC50,Not Determined,,0,,BAO_0000190,,,,,,1,IC50,,,uM,,
32102,149911,3149,66201,27307,=,4.000000000000000000000000000000,nM,1,IC50,,,0,8.40,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.004000000000000000000000000000,uM,,
