id,compound_id,text,created_on,datatype,datatype_id
281,39212,"See: Aplin, R.T., Hui, W.H., Ho, C.T. and Yee, C.W. (1971) An examination of the rubiaceae of Hong Kong. Part VIII. The structure of spinosic acid A, a new triterpenoid sapogenin from Randia spinosa (Thunb.) Poir. J. Chem. Soc. C, 1067-1069. [DOI:10.1039/J39710001067]",2007-08-16 00:00:00,General,39212
282,27082,"The term 'trehalose' usually refers to the alpha,alpha form (CHEBI:16551).",2007-08-17 00:00:00,General,27082
283,45783,"See: Zimmermann, J., Buchdunger, E., Mett, H., Meyer, T. and Lydon, N.B. (1997) Potent and selective inhibitors of the Abl-kinase: phenylamino-pyrimidine (PAP) derivatives. Bioorg. Med. Chem. Lett. 7, 187-192. [DOI:10.1016/S0960-894X(96)00601-4]",2007-08-17 00:00:00,General,38918
284,39344,"Structure, InChI and SMILES shown are those of the isomer with 1R,3R absolute configuration.",2007-08-23 00:00:00,General,39344
285,33534,"The name as used in: Gowan, S.M., Harrison, J.R., Patterson, L., Valenti, M., Read, M.A., Neidle, S. and Kelland, L.R. (2002) A G-quadruplex-interactive potent small-molecule inhibitor of telomerase exhibiting in vitro and in vivo antitumor activity. Mol. Pharmacol. 61, 1154-1162. [PMID:11961134]",2007-09-07 00:00:00,CompoundName,74218
286,39440,"The name as used in: Gowan, S.M., Harrison, J.R., Patterson, L., Valenti, M., Read, M.A., Neidle, S. and Kelland, L.R. (2002) A G-quadruplex-interactive potent small-molecule inhibitor of telomerase exhibiting in vitro and in vivo antitumor activity. Mol. Pharmacol. 61, 1154-1162. [PMID:11961134]",2007-09-07 00:00:00,CompoundName,74220
287,39462,"The term 'pilocarpine' usually refers to the (3S,4R) stereomer (CHEBI:8207).",2007-09-11 00:00:00,General,39462
288,46616,"See: Cassidy, D.B. and Mills, A.P., Jr. (2007) The production of molecular positronium. Nature 449, 195-197. [PMID:17851519]",2007-09-14 00:00:00,General,46616
291,46676,"After Tremola, a valley in Switzerland.",2007-09-19 00:00:00,CompoundName,83581
292,46678,The name derived from AMOSA (Asbestos Mines Of South Africa).,2007-09-19 00:00:00,CompoundName,83583
293,46679,"Named after Emmanuel-Louis Gruener, a Swiss-French chemist who first described it.",2007-09-19 00:00:00,General,46679
294,9119,Should not be confused with serpentine minerals (CHEBI:46670).,2007-09-20 00:00:00,General,9119
295,46670,Should not be confused with alkaloid serpentine (CHEBI:9119).,2007-09-20 00:00:00,General,46670
296,28071,Reaction product from EC 2.4.2.34. The position of acylation is indeterminate because of the ease of acyl transfer between hydroxy groups. The structure shown and named is that of only one of the possible isomers.,2007-09-20 00:00:00,General,28071
297,46692,Structural analogue of the lipid A portion of lipopolysaccharide (LPS).,2007-09-21 00:00:00,General,46692
298,18451,"Relative stereochemistry. Structures shown correspond with those of the (1R,2R,5R) absolute configuration.",2007-09-24 00:00:00,General,18451
299,46742,"Relative stereochemistry. The structure, SMILES and InChI shown are those for the isomer with 4R,5S absolute stereochemistry.",2007-10-01 00:00:00,General,46742
300,27920,"Relative stereochemistry. The structure, InChI and SMILES shown are those for the isomer with 2R,2'S absolute stereochemistry.",2007-10-03 00:00:00,General,27920
301,39152,"See: Beck, W., Evers, J., Goebel, M., Oehlinger, G. and Klapoetke, T.M. (2007) The crystal and molecular structure of mercury fulminate (Knallquecksilber). Zeitschrift fuer anorganische und allgemeine Chemie 633, 1417-1422. [DOI:10.1002/zaac.200700176]",2007-10-10 00:00:00,General,39152
302,46880,This name is explicitly not recommended by IUPAC.,2007-10-15 00:00:00,CompoundName,84335
303,42241,The term 'ethyloxy' is explicitly not recommended by IUPAC.,2007-10-15 00:00:00,CompoundName,77827
304,46881,This name is explicitly not recommended by IUPAC.,2007-10-15 00:00:00,CompoundName,84347
305,46889,From InvivoGen product information.,2007-10-16 00:00:00,CompoundName,84364
306,46889,From InvivoGen product information.,2007-10-17 00:00:00,CompoundName,84416
307,35897,Should not be confused with vinyl acetate (CHEBI:46916).,2007-10-19 00:00:00,CompoundName,63615
308,35900,Should not be confused with vinyl acetate (CHEBI:46916).,2007-10-19 00:00:00,General,35900
309,46916,Should not be confused with but-3-enoate (CHEBI:35900).,2007-10-19 00:00:00,General,46916
310,16991,A former name for deoxyribonucleic acid. It was so termed because the thymus gland was found to be a particularly rich source of nucleic acid of a type that was thought at the time to be characteristic of animal tissues and that was distinct from the type believed to be characteristic of plant tissues and known as 'yeast nucleic acid'. Cf. CHEBI:33697.,2007-11-05 00:00:00,CompoundName,84755
311,33697,A former term for ribonucleic acid. Cf. 'thymus nucleic acid' (CHEBI:16991).,2007-11-05 00:00:00,CompoundName,84756
312,47035,"See: Stepien et al. (2007) Expanded porphyrin with a split personality: a Hueckel-Moebius aromaticity switch. Angew. Chem. Int. Ed. 46, 7869-7873. [DOI:10.1002/anie.200700555]",2007-11-08 00:00:00,General,47035
313,47762,"See: Reynolds, C.M., Kalb, S.R., Cotter, R.J. and Raetz, C.R.H. (2005) A phosphoethanolamine transferase specific for the outer 3-deoxy-D-manno-octulosonic acid residue of Escherichia coli lipopolysaccharide. J. Biol. Chem. 280, 21202-21211. [PMID:15795227]",2007-11-12 00:00:00,CompoundName,87402
315,15376,The name is ambiguous due to a lack of locants to the stereodescriptors cis and trans.,2007-12-07 00:00:00,CompoundName,88295
316,28118,The trivial name refers specifically to the D enantiomer.,2007-12-11 00:00:00,CompoundName,46148
317,29830,This name is explicitly not recommended by IUPAC.,2007-12-11 00:00:00,CompoundName,88406
318,29830,This name is explicitly not recommended by IUPAC.,2007-12-11 00:00:00,CompoundName,88407
326,48048,"See: Williams, P.G., Buchanan, G.O., Feling, R.H., Kauffman, C.A., Jensen, P.R. and Fenical, W. (2005) New cytotoxic salinosporamides from the marine actinomycete Salinispora tropica. J. Org. Chem. 70, 6196-6203. [PMID:16050677]",2007-12-17 00:00:00,General,48048
327,48047,"See: Williams, P.G., Buchanan, G.O., Feling, R.H., Kauffman, C.A., Jensen, P.R. and Fenical, W. (2005) New cytotoxic salinosporamides from the marine actinomycete Salinispora tropica. J. Org. Chem. 70, 6196-6203. [PMID:16050677]",2007-12-17 00:00:00,General,48047
328,48051,not recommended by IUPAC,2008-03-20 00:00:00,CompoundName,88601
329,48051,not recommended by IUPAC,2008-03-20 00:00:00,CompoundName,88600
330,47922,"See: Varfolomeev, E. et al. (2007) IAP antagonists induce autoubiquitination of c-IAPs, NF-kappaB activation, and TNFalpha-dependent apoptosis. Cell 131, 669-681. [PMID:18022362]",2007-12-17 00:00:00,CompoundName,88605
331,47924,"See: Varfolomeev, E. et al. (2007) IAP antagonists induce autoubiquitination of c-IAPs, NF-kappaB activation, and TNFalpha-dependent apoptosis. Cell 131, 669-681. [PMID:18022362]",2007-12-17 00:00:00,CompoundName,88604
332,48053,Not recommended by IUPAC,2008-04-04 00:00:00,CompoundName,88619
333,48055,Not recommended by IUPAC,2008-04-04 00:00:00,CompoundName,88620
334,48057,This name is no longer recommended by IUPAC.,2008-01-28 00:00:00,CompoundName,88622
336,30361,Prefered by IUPAC,2007-12-21 00:00:00,CompoundName,42089
337,48090,Not recommanded by IUPAC,2007-12-21 00:00:00,CompoundName,88746
338,48090,Not recommanded by IUPAC,2007-12-21 00:00:00,CompoundName,88745
340,32816,Acronym for Brenztraubensaeure.,2008-01-07 00:00:00,CompoundName,88834
341,46882,not recommended by IUPAC,2008-01-11 00:00:00,CompoundName,89191
342,48231,No longer recommended by IUPAC.,2008-01-25 00:00:00,CompoundName,89219
343,29770,Not recommended by IUPAC,2008-01-14 00:00:00,CompoundName,89310
349,39143,The usage of this term as a synonym for Lewis acid is discouraged by IUPAC.,2008-01-16 00:00:00,CompoundName,89420
350,39144,The usage of this term as a synonym for Lewis base  is discouraged by IUPAC.,2008-01-16 00:00:00,CompoundName,89421
351,48272,This name is no longer recommended by IUPAC.,2008-01-17 00:00:00,CompoundName,89519
352,48349,No longer recommended by IUPAC.,2008-01-25 00:00:00,CompoundName,89206
353,48350,No longer recommended by IUPAC.,2008-01-25 00:00:00,CompoundName,89975
354,48059,This name is no longer recommended by IUPAC.,2008-01-28 00:00:00,CompoundName,88630
355,48372,This name for anilinyl radical is explicitly not recommended by IUPAC. Cf. anilino group (CHEBI:48285).,2008-01-28 00:00:00,CompoundName,90151
357,48285,This name has also been used for anilinyl radical (CHEBI:48372).,2008-01-28 00:00:00,CompoundName,90138
358,48376,This name is no longer recommended by IUPAC.,2008-01-28 00:00:00,CompoundName,90196
359,48377,"An obsolete term for imidic acids, which is not recommended by IUPAC.",2008-01-28 00:00:00,CompoundName,90200
360,48386,Misnomer,2008-01-31 00:00:00,CompoundName,90336
361,48422,MeSH term D27.505.696.377.077.099,2008-02-01 00:00:00,General,48422
362,48440,not recommended by IUPAC,2008-02-05 00:00:00,CompoundName,90445
363,48499,not recommended by IUPAC,2008-02-12 00:00:00,CompoundName,90613
364,48530,"Zhou, G., Tsai, C.W. and Liu, J.O. (2003) Fumagalone, a reversible inhibitor of type 2 methionine aminopeptidase and angiogenesis. J. Med. Chem. 46, 3452-3454. [PMID:12877582]",2008-02-28 00:00:00,General,48530
365,48551,Not recommended by IUPAC.,2008-02-21 00:00:00,CompoundName,40415
366,3347,Misnomer,2008-02-22 00:00:00,CompoundName,90987
367,42601,The X-ray structure of human methionine aminopeptidase-2 complexed with fumagillin (PDB:1BOA) shows a covalent bond between a N(epsilon) atom of His-231 and the carbon of fumagillin.,2008-02-29 00:00:00,General,42601
369,48716,"See: Li, F., Murillo, C. and Wurtzel, E.T. (2007) Plant Physiol. 144, 1181-1189. [PMID:17434985]",2008-03-07 00:00:00,CompoundName,91614
370,39059,"J. Greiner, J.G. Riess and P. Vierling, Fluorinated surfactants intended for biomedical uses. In: R. Filler, Y. Kobayashi and L. Yagupolskii, Editors, Organofluorine Compounds in Medicinal Chemistry and Biomedical Applications, Elsevier, New York (1993), pp. 339-380",2008-03-11 00:00:00,General,39059
371,40850,Tautomer,2008-03-11 00:00:00,CompoundName,91898
372,48439,Not recommended by IUPAC,2008-04-04 00:00:00,CompoundName,90443
373,30274,Not recommanded by IUPAC,2008-03-13 00:00:00,CompoundName,91993
374,30274,Not recommanded by IUPAC,2008-03-13 00:00:00,CompoundName,91992
375,29358,This name is explicitly not recommended by IUPAC.,2008-04-21 00:00:00,CompoundName,92877
376,48668,MeSH D08.811.277.656.300.032 : gamma-secretase,2008-04-21 00:00:00,General,48668
377,29767,Commonly used term not recommended by IUPAC.,2008-06-18 00:00:00,CompoundName,99339
378,29767,Commonly used term not recommended by IUPAC.,2008-06-18 00:00:00,CompoundName,99338
382,50387,PMID:15719101,2008-08-07 00:00:00,General,50387
384,2366,doi: 10.1021/ja0439219,2008-08-11 00:00:00,CompoundName,100656
385,32956,A pentaketide dimer.,2008-09-02 00:00:00,General,32956
386,19702,Misnomer,2008-09-18 00:00:00,CompoundName,101774
387,47846,The uncharged canonical form R(.)C(.)-N=CR2 is called an alkylidene- (or hydrocarbylidene-) amino carbene; the name iminyl carbene is incorrect because iminyl is not a recognized prefix for -N=CR2.,2008-12-03 00:00:00,General,47846
388,51366,"Imidoyl is a shortened but imprecise term for carboximidoyl, RC(=NH)-.",2009-01-13 00:00:00,General,51366
389,16862,In the structure and formula R represents a nucleotide base substituent.,2009-01-20 00:00:00,General,16862
390,17326,In the structure and formula R represents a nucleotide base substituent.,2009-01-20 00:00:00,General,17326
391,51480,PMID: 18234666,2009-01-22 00:00:00,General,51480
392,51479,PMID: 18234666,2009-01-22 00:00:00,General,51479
393,51458,PMID: 18234666,2009-01-22 00:00:00,General,51458
395,51730,This name has been used previously but is no longer acceptable.,2009-02-02 00:00:00,CompoundName,106429
396,51736,This name has been used previously but is no longer acceptable.,2009-02-02 00:00:00,CompoundName,106435
397,51822,pmid:15182204,2009-02-05 00:00:00,General,51822
398,42646,"IUBMB Enzyme Nomenclature Glossary entry for EC 1.14.21.7 defines flaviolin as the 1,2-quinone.",2009-02-09 00:00:00,CompoundName,106799
399,51913,PMID: 8486620,2009-02-13 00:00:00,General,51913
401,52142,R-groups may be H.,2009-03-23 00:00:00,General,52142
402,52143,R-groups may be H.,2009-03-23 00:00:00,General,52143
403,16658,R-groups may be H.,2009-03-24 00:00:00,General,16658
404,52223,R-groups may be H.,2009-03-24 00:00:00,General,52223
405,52224,R-groups may be H.,2009-03-24 00:00:00,General,52224
406,17952,R-groups may be H.,2009-03-24 00:00:00,General,17952
407,16816,R-groups may be H.,2009-03-24 00:00:00,General,16816
408,17155,R-groups may be H.,2009-03-24 00:00:00,General,17155
409,16768,Cited in pmid:16768,2009-05-21 00:00:00,CompoundName,108967
410,16701,"In the structural diagram, R1 = base, R2 = OH or H.  Although for clarity the monophosphate is shown here, the class also incudes di-, tri- and tetra-phosphates.",2009-06-08 00:00:00,General,16701
412,18375,"In the structural diagram, R1 = base, R2 = OH or H. Although for clarity the cyclic monophosphate is shown here, the class also incudes cyclic di-, tri- and tetra-phosphates.",2009-06-08 00:00:00,General,18375
413,15563,Previous name (from IUBMB Glossary),2009-06-10 00:00:00,CompoundName,109284
414,52662,The numbering of the 6-carboxy substituent on the phenyl ring is based upon the numbering of the ring-closed lactone tautomer of the fluoroscein skeleton.,2009-07-08 00:00:00,General,52662
415,52663,The numbering of the 5-carboxy substituent on the phenyl ring is based upon the numbering of the ring-closed lactone tautomer of the fluoroscein skeleton.,2009-07-08 00:00:00,General,52663
416,52665,The numbering of the 6-succinimidyloxycarbonyl substituent on the phenyl ring is based upon the numbering of the ring-closed lactone tautomer of the fluoroscein skeleton.,2009-07-08 00:00:00,General,52665
417,52666,The numbering of the 5-succinimidyloxycarbonyl substituent on the phenyl ring is based upon the numbering of the ring-closed lactone tautomer of the fluoroscein skeleton.,2009-07-08 00:00:00,General,52666
418,51767,The numbering of the 6-succinimidyloxycarbonyl substituent on the phenyl ring is based upon the numbering of the ring-closed lactone tautomer of the fluoroscein skeleton.,2009-07-08 00:00:00,General,51767
