ArtistID;FirstName;LastName;ArtistURL;Biography;Country;Photo;PhotoCredit;Website
547;Faith;Moosang;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=547;Faith Moosang is an interdisciplinary artist who lives and works in Vancouver, BC. Her work centres around inquiry into spectacle culture, media, mediated imagery, and the notion and materiality of archives. She also works as a historical researcher, a writer and curator, and has published books, articles and blogs relating to culture, pop culture, history and photography.;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=547&ImageId=578;;http://faithmoosang.com
548;Jayce;Salloum;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=548;Jayce Salloum tends to go only where he is invited or where there is an intrinsic affinity, his projects being rooted in an intimate engagement with place(s), and the people that inhabit them. A grandson of Syrian immigrants from the Beqaa Valley (Lebanon) he was born and raised on Sylix (Okanagan) territory in Kelowna, BC. After 22 years living and working in San Francisco, Banff, Toronto, San Diego, Beirut, and New York he has been based in Vancouver since 1997. His videotapes, photographs, installations, and other cultural projects engage the personal/subjective, reconfiguring notions of identity, community, history, boundaries, exile, (trans/inter/intra)nationalism and resistance. His work has involved production and facilitation in many locales including Afghanistan, Lebanon, Palestine, the former Yugoslavia, Europa, San Francisco, San Diego, New York, Central America, Mexico, Columbia, Ecuador, Kamloops, Kelowna, Cumberland House, Vancouver, Aotearoa, Shanghai, Hong Kong, Philippines and Australia. He has exhibited pervasively at the widest range of local and international venues possible, from the smallest unnamed storefronts in his dtes (downtown eastside) Vancouver neighbourhood to institutions such as the Musée du Louvre, Museum of Modern Art, Guggenheim Museum, Centre Georges Pompidou, National Gallery of Canada, Bienal De La Havana, Sharjah Biennial, Biennale of Sydney and the Rotterdam International Film Festival. Salloum is a recipient of the 2014 Governor General’s Award in Visual and Media Arts and a finalist of the 2016 ScotiaBank Photography Award. He is represented by MKG127, Toronto.;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=548&ImageId=579;Photo Credit: Khadim Ali;
552;Paige;Bowman;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=552;;Canada;;;
555;Krista;Schoening;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=555;"Krista Schoening is a painter, draftsman and printmaker. She recently earned her MFA in painting and drawing at the University of Washington, and is now pursuing an MA in Art History at the same institution. Previously she studied painting and drawing with Anthony Ryder, in NM; and with Michelle Tully and Timothy Stotz, in France. Schoening has taught as assistant faculty at Studio Escalier, and as a teaching assistant at the University of Washington. Before becoming a painter, she received her BA from the University of Notre Dame in anthropology and Spanish. HEr work has been exhibited in the US and Europe, in both commercial and public galleries. She lives in Seattle.";USA;;;http://kristaschoening.com
556;Coley;Mixan;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=556;;USA;;;
558;Andrea;Wan;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=558;;Germany;;;
566;Ryan;McKenna;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=566;;;;;
570;Richard;Shorty;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=570;;;;;
579;Asim;Waqif;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=579;Asim Waqif studied architecture at the School of Planning and Architecture in New Delhi, and shortly after graduation he turned his focus to a dedicated art-practice. He has worked in sculpture, video, photography and site-specific public installation. Many of his permanent sculptures and temporary installations in India and throughout Asia including exhibitions at Khoj, New Delhi (2008), Hong Kong Art fair (2010) have been constructed with bamboo. Considered a pedestrian material in India because of its abundance, Waqif draws on the multiple ways in which bamboo is used in India, including scaffolding for construction projects, etc.The use of bamboo underscores Waqif’s interest in innovative constructions using traditional, local materials (vernacular architecture) as well as his ongoing concern for environmental sustainability. However following invitations to create site-specific works in Europe, where bamboo is not a common material, Waqif turned his attention to the solid waste management systems in the cities he visited. This led to the use of more unconventional materials such as discarded wood panels, wiring, metal, steal and plastic waste. He has created site-specific installations for the Palais de Tokyo in Paris, France (2012), the 8th Asia Pacific Triennial in Brisbane, Australia (2013), among others.;;;;
607;Robyn;Sparrow;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=607;"""Weaving is so much a part of me that it's hard to separate it from my everyday existence. Learning to weave was, and continues to be a very important part of my life. Through weaving, I feel that I've grown strong spiritually and emotionally. I think weaving is really important. For one reason, it's part of a larger acknowledgement of Salish people as a whole. It is a source of pride for our people.""";Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=607&ImageId=1636;;
583;Zhang;Huan;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=583;Zhang lives and works in Shanghai. A multi-disciplinary artist, his practice utilizes various media, including photography, installation, sculpture and painting. After nearly 10 years in New York City, where he became famous for provocative performances that subjected his own body to challenging tests of endurance, Zhang returned to Shanghai in 2005 and shifted to an object-based practice. In Spring 2014, Zhang Huan was awarded “Chevalier de la Légion d’Honneur” by the French government in recognition of his outstanding contributions to the inheritance and communication of Chinese culture and the promotion of French-Chinese cultural and artistic exchanges.Zhang Huan has held many solo exhibitions in New York, London, Toronto, Florence, Berlin, Milan,Sydney, and Shanghai. He has participated in numerous group exhibitions, biennials and events invenues such as the Art Gallery of New South Wales (2015), Centre Georges Pompidou (2014), Gwangju Biennale (2013), 55th Venice Art Biennale (2013), the Metropolitan Museum of Art (2013), Shanghai Art Museum (2012), Expo Shanghai（2010), the Guggenheim Museum Museum of Modern Art (2010), San Francisco Museum of Modern Art (2008). The Lyric opera Semele, for which Zhang Huan works as director and set designer, has made its world tour in Brussels, Beijing, Toronto and New York.Collections of Zhang Huan’s art can be found in the contemporary art museums of major cities all overthe world, as well as in the collections of art foundations, including the New York Museum of ModernArt, the Solomon R. Guggenheim Museum, the Metropolitan Museum of Art, and the John D. andCatherine T. MacArthur Foundation in Chicago, Illinois, the Pompidou Center in Paris, the Shanghai ArtMuseum, and Palazzo Vecchio and Forte di Belvedere in Florence, Italy, with nearly a hundred institutions hosting public collections.;China;;;http://www.zhanghuan.com
588;Elizabeth;McIntosh;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=588;Elizabeth McIntosh is a Canadian artist living and working in Vancouver, British Columbia. Recent exhibitions include Sticky Fingers at Arsenal Contemporary, New York, Ambivalent Pleasures at the Vancouver Art Gallery, Bricks are Heavy at CANADA, New York (2016), and Fort Greene at VENUS, Los Angeles (2016). Her work is featured in Vitamin P3: New Perspectives in Painting (Phaidon Books, 2016). McIntosh participated in the Fogo Island Arts Residency (2017), and the ISCP residency in Brooklyn (2015). She was the recipient of the 2013 VIVA Award. Her works are held in the public collections of the National Gallery of Canada, the Art Gallery of Ontario, Toronto, and the Vancouver Art Gallery. McIntosh is an Associate Professor at Emily Carr University of Art and Design (2018).;Canada;;;http://elizabethmcintosh.ca
589;Shigeru;Ban;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=589;;Japan;;;
594;;Polit-Sheer-Form Office (PSFO);https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=594;"""Polit-Sheer-Form Office (PSFO) is an art collective composed of artists Hong Hao (b. 1965, Beijing), Xiao Yu (b. 1965, Inner Mongolia), Song Dong (b. 1966, Beijing), Liu Jianhua (1962, Ji’an) and curator/critic Leng Lin (b. 1965, Beijing). The artists are from a generation marked by China’s shift from Communism as both economic and political order to a nation with capitalist ideals and Communist governance. Despite having come of age in a social and political environment that championed the collective over the individual, each member of the group enjoys a significant international solo career. United by their childhood memories of communal gatherings, PSFO’s declared moto is to “seek the collective form” and propose a new socialism for the twenty-first century, through a communal multidisciplinary art practice."" - Courtesy of the Vancouver Art Gallery";China;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=594&ImageId=1669;;
596;John Paul;Velten;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=596;;;;;
597;Neil;Campbell;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=597;"Neil Campbell lives and works in Vancouver. In 2006, he curated Paint: A Psychedelic Primer at the Vancouver Art Gallery. Campbell has had solo exhibitions at Gallery Franco Noero, Turin; Andrea Rosen Gallery, New York; and Marianne Boesky Gallery, New York. His work has been included in the group shows at the National Gallery of Canada, Ottawa; Contemporary Art Gallery, Vancouver; Hayward Gallery, London; Vancouver Art Gallery; and Belkin Gallery, Vancouver;";Canada;;;
601;Marie;Khouri;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=601;;Canada;;;https://www.mariekhouri.com
604;James;Harry;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=604;;;;;
610;Hazel;Bell-Koski;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=610;;;;;
618;Samuel;Roy-Bois;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=618;Samuel Roy-Bois is a Quebecois artist, musician, and performer. Roy-Bois is interested in the deconstruction of space, questioning and redefining the boundaries between art and exhibition spaces. His installations have been shown across Canada and internationally.;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=618&ImageId=1537;;https://www.samuelroybois.com
625;Joshua Mangeshlg;Pawis-Steckley;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=625;;;;;
