RegistryID;ArtistProjectStatement;Type;Status;SiteName;SiteAddress;PrimaryMaterial;URL;PhotoURL;Ownership;Neighbourhood;LocationOnsite;Geom;GeoLocalArea;DescriptionOfwork;Artists;PhotoCredits;YearOfInstallation;
273;;Sculpture;In place;Ridgeway Greenway;37th & Knight;Aluminum;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=273;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/f821303bbc7078073475811ce91a962d;City of Vancouver;Kensington-Cedar Cottage;Corners;"{""type"": ""Point"", ""coordinates"": [-123.077085, 49.236852]}";Kensington-Cedar Cottage;Bent aluminum 3-dimensional forms in the shape of herons which sit atop 12' poles along the bike path.;166;Barbara Cole;1998
278;"Uncoverings is ""a series of four textured glass and stainless steel sidewalk installations.  Each reveals to the passerby the nature of hidden systems of the City.  The piece includes evocative text and a subsurface structure that allows for the collection of fresh air and rainwater, the release of water vapour from vent pipes under the ground, and a connection into the City's streetlighting infrastructure.  Each work operates on an individual, site-specific level as well as being part of collective, interconnected network.""  (the artists)";Site-integrated work;In place;Multiple;Four different sites:  Beatty & Robson, Burrard & Dunsmuir, Burrard & Georgia, Burrard & Smithe;Glass;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=278;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/286eaa1748d32df0c34bd97c43ec035e;City of Vancouver;Downtown;All four projects are flush with sidewalk near curbs and incorporate Central Heat vapour outlets;;;"Round glass and steel covers are inset into the sidewalk over the vapour outlets of an underground heating system.  They are lit from underneath at night and steam may be seen to escape around them. The words ""collected/dispersed"" and one other site-specific word is embossed on the glass at each site. The words refer to the systems of exchange in the underground heating plant as well as the communities of exchange within the city itself.";"83;151";Barbara Cole;1998
284;;Totem pole;In place;Trade and Convention Centre;999 Canada Place Way;Cedar;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=284;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/666c36538b77f2d5f77991d6e0e8df6b;;Downtown;Lobby of Trade and Convention Centre;"{""type"": ""Point"", ""coordinates"": [-123.113395, 49.287974]}";Downtown;"""...carved by the Kwakwaka'wakw artist Charlie James - commissioned by Chief Sisaxo'las of Kingcome Inlet and Alert Bay to tell the story of his mythological and noble ancestor, Siwid.  Acquired from its original owner in 1922, it was given to the Art, Historic and Scientific Association (now the Vancouver Museum Association) for the people of Vancouver.  As part of the City's permanent collections, it was on view in Stanley Park from 1922 to 1986, when it was brought indoors by the Museum to prevent further decay. Preservation work was undertaken with support from the Bank of British Columbia, now a division of the Hong Kong Bank of Canada, through the Vancouver Legacies Program. The pole is currently placed in the lobby of the Vancouver Trade and Convention Centre by the Vancouver Museum.""  (From information page supplied by Trade and Convention Centre)";81;City of Vancouver;1901
298;;Fountain or water feature;In place;VanDusen Botanical Garden;5251 Oak Street;Nephrite (BC jade);https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=298;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/2ec4612ae6ede0d65efd9357fb38e68a;City of Vancouver;Shaughnessy;Near the Western North America Flora Section;"{""type"": ""Point"", ""coordinates"": [-123.129643, 49.239117]}";Shaughnessy;David Backstrom is a former designer with the Vancouver Board of Parks & Recreation.;245;Heide Dobler;1977
304;"The artist worked with more than 100 members of the Marpole community to create the sculptures around the neighbourhood. A pilot project in 1999 produced 17 ""bug"" sculptures. This was followed up in 2000 with more workshops and an expansion of the original project.";Sculpture;Removed;;(multiple sites);papier mache;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=304;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/b6a77e279602679b81550ba8db8f3c9b;;Marpole;;;;Thirty-five colourful mixed-media sculptures of dragonflies can be found on fences, buildings, and bus shellters throughout the neighbourhood. The sculptures represent kingfishers, bumblebees, butterflies, ladybugs, etc. and sometimes mythical creatures.;251;Eric Neighbour;2000
308;This project is being undertaken, not only for the richness it will provide to a highly visible and well used site, but for the farther reaching benefit of giving students an opportunity to directly contribute to the physical enhancement of a public space.  The process itself, of design and production workshops, of participation in a group determined artwork, and the legacy of a personal contribution to a significant institution in their lives, is a valuable social lesson.;Mosaic;In place;Jules Quesnel School;3050 Crown Street;;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=308;;Vancouver School Board;West Point Grey;Front entry;"{""type"": ""Point"", ""coordinates"": [-123.192581, 49.25902]}";West Point Grey;"The project entails student and parent designed and produced surface pebble mosaics to enhance the front entry area of Jules Quesnel School.  The surface mosaics are a component of our comprehensive Front Entry Greening Project.  This project includes a unit-paved meeting place/ outdoor classroom with benches; woodland and frangrance gardens; and the installation of boulders to evoke naturalism and stimulate creative play.  The surface mosaics have four areas of application: as the focal point of the paved meeting place; a ring of 'stepping stones' around en existing cedar tree; a path through a woodland garden; at the boulevard planting.";"69;260";;1999
309;Johnson begins with a small clay model to fashion the gesture and pose of a figure. Once the pose is established, the artist works with a live model to sculpt the face and the exact position and a nude figure is cast in plaster. The clothes are then sewn onto the cast figure. Resin is applied to stiffen all the fabrics. The piece is then cast in wax, refined, and a ceramic mold is made in preparation for casting in bronze. Bronze details are added after.;Sculpture;In place;Queen Elizabeth Park;4600 Cambie;Bronze;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=309;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/89a8a8622f694419d1fdee40b74e17c9;City of Vancouver;RileyPark;Bloedel Conservatory lookout overlooking Anniversary Quarry Garden, SE of dome;"{""type"": ""Point"", ""coordinates"": [-123.112471, 49.24213]}";Riley Park;Bronze figurative sculpture of a casual photo session: man with a camera photographing three people.;84;;1984
316;;Sculpture;In place;B.C. Hydro;;;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=316;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/ca5f1b1534243f9b631f3068a7db4560;Privately owned;Downtown;;"{""type"": ""Point"", ""coordinates"": [-123.112972, 49.28167]}";Downtown;;1;;1993
317;;Sculpture;Removed;Courtyard between Burrard & Thurlow (north side);1000 block Alberni Street;;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=317;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/4a27ceb6577ec50783e1ddcf5e21cf2f;Privately owned;West End;;;;;53;;1985
318;;Sculpture;In place;;510 Burrard Street;Bronze;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=318;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/23ba598bf61cf6e079cc634031f6cf6e;Privately owned;Downtown;Plaza;"{""type"": ""Point"", ""coordinates"": [-123.117586, 49.286128]}";Downtown;Commissioned as a tribute to killer orca whales, this bronze rendition of two whales riding waves is mounted on a granite base.;2;;1989
323;"Standing as a sentinel in front of an attractive multiple-housing unit, this pole identifies one of many such units built by Vancouver Native Housing Project.  The rusty red and blue used on the building's exterior echo the colours on the pole, which stands in a landscaped garden, and is spotlit at night.

Each house built by the Vancouver Native Housing Project has its own pole, carved by various native artists.  Each house has a name, as did the large houses of old that sheltered many families under one roof.  This one is named House of Happiness.";Totem pole;In place;House of Happiness;860 East 7th Avenue;Cedar;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=323;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/6d9da2b700b7c8740cf4fdf5a79fe0dc;Privately owned;Mount Pleasant;In front of the building;"{""type"": ""Point"", ""coordinates"": [-123.085693, 49.264037]}";Mount Pleasant;This pole in the Northern style features Beaver - the busy creature that builds its own home - topped by three Watchmen, or guardian spirits, who watch over the house.;64;;1990
325;These dramatic figures, which were originally commissioned to flank the entrance to the British Columbia pavilion at Expo 86 in Vancouver, stood near totem poles from other tribal groups.;Welcome figure;In place;Vancouver Museum and Planetarium;1100 Chestnut Street;Clear-grained cedar logs from nearby beaches;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=325;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/f1f20ee66d2941090bd8f48100415f20;City of Vancouver;Kitsilano;;"{""type"": ""Point"", ""coordinates"": [-123.143107, 49.275936]}";Kitsilano;"Culture Style:  Nuu-chah-nulth

The welcome figures, carved in the tradition of the Clayoquot, have arms that swivel at the shoulder.  When positioned at the beach to welcome guests to a special event at the village, the welcome poles had their arms raised; when not in use, the arms were lowered to facilitate storage.

The man wears the traditional knobbed hat of a high-ranking person, perhaps a whaling chief, while the woman wears the domed hat common among her people.  Both wear skirts that in reality would have been made of inner cedar bark, softly shredded and finely woven.  Examples of such clothing can be seen inside the museum, along with many other exhibits of early times.";59;;1990
332;;Sculpture;In place;;475 West Georgia Street;Bronze & patina;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=332;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/dae991dabd85f35a6a6fc34a1c0c49e8;private;Downtown;Front plaza;"{""type"": ""Point"", ""coordinates"": [-123.115823, 49.281273]}";Downtown;The life-size bronze bull called Royal Sweet Diamond stands in front of the BC Turf Building.  Saskatchewan's Joe Fafard,  is a favourite artist of Mr. Gordon Diamond, owner of the building. Fafard's bull replaces a more abstract figure of a horse, by the late jack Harman, sited there for many years.;267;;2001
