EIN;NAME;ICO;STREET;CITY;STATE;ZIP;GROUP;SUBSECTION;AFFILIATION;CLASSIFICATION;RULING;DEDUCTIBILITY;FOUNDATION;ACTIVITY;ORGANIZATION;STATUS;TAX_PERIOD;ASSET_CD;INCOME_CD;FILING_REQ_CD;PF_FILING_REQ_CD;ACCT_PD;ASSET_AMT;INCOME_AMT;REVENUE_AMT;NTEE_CD;SORT_NAME
205853356;POLAR EDUCATION FOUNDATION;% THE ORGANIZATION;CHELSEA QUEBEC J9B 2G6;CANADA;;00000-0000;0000;03;3;1200;201407;1;15;000000000;1;01;201512;1;5;01;0;12;6031;561201;561201;C60;
206652035;RANDOLPH H KNIGHT CHARITABLE FOUNDATION;% MARK THAW;PO BOX 8209;ST THOMAS;VI;00801-1209;0000;03;3;1000;201002;1;04;000000000;2;01;201512;6;4;00;1;12;2516769;106490;;T22;
206975076;PRIOR FAMILY FOUNDATION;;PO BOX 12030;ST THOMAS;VI;00801-5030;0000;03;3;1000;200804;1;04;000000000;2;01;201512;7;4;00;1;12;9056248;467435;;T20;GERTRUDE J PRIOR TTEE
207470648;WINCHESTER CHARITABLE TRUST;% YAO LIU;HONG KONG;HONG KONG;;00000-0000;0000;03;3;1000;200810;1;04;000000000;1;01;201612;1;1;00;1;12;1;1500;;T20;MARK OREILLY YAO LIU TTEE
208146076;ASSOCIATION FOR STRATEGIC PLANNING;% JANICE LAUREEN;TORONTO ONTARIO M5A 3S5;CANADA;;00000-0000;0000;06;3;1000;200702;2;00;000000000;1;01;201606;4;4;01;0;06;145380;312517;312517;S41;
208277935;GLOBAL LEADERSHIP INITIATIVES INC;% ART BROWN;UNIT 3470 BOX 136;DPO;AA;34041-0136;0000;03;3;1000;201404;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;T21;
208364901;ROTARY DISTRICT 7040 YOUTH EXCHANGEPROGRAM INC;% SHERRI AGNEW;KINGSTON;CANADA;;00000-0000;0000;03;3;1000;201410;1;15;000000000;1;01;201406;1;1;02;0;06;1400;2800;2800;O50;
208519039;THE U S SHERIDAN COLLEGE FOUNDATION INC;% SHARON AITKEN;OAKVILLE ONTARIO L6H 2L1;CANADA;;00000-0000;0000;03;3;1000;200708;4;15;000000000;1;01;201703;0;0;02;0;03;0;0;0;B114;
208607723;TWO COUNTRIES ONE FOREST INC;% WCS CANADA;TORONTO ON M5S 3A7;CANADA;;00000-0000;0000;03;3;1000;200707;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;C30;
208656760;WATER AND SANITATION ROTARIAN ACTION GROUP INC;% F RON DENHAM;TORONTO ON M5H 3T9;CANADA;;00000-0000;0000;04;3;1000;201212;2;00;000000000;1;01;201512;4;4;01;0;12;195454;222628;222628;C99;
208713975;KNIGHTS OF COLUMBUS;% MARTIN STRANDBERG;CMR B467 BOX 7925;APO;AE;09096-0000;0188;08;9;1000;000000;0;00;000000000;5;01;201612;0;0;02;0;12;0;0;0;;10292 LIEUTANT GEN TIMOTHY J MAUDE
208755296;NABUENOS OF EASTCOAST INC;% NILDA B LARGOZA;UPPER SADDLE RIVER 07458;AFGHANISTAN;;00000-0000;0000;03;3;2000;200809;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;B99;
222152056;RABAT AMERICAN SCHOOL ASSOCIATION INC;% AMERICAN EMBASSY;AGDAL RABAT 10000;MOROCCO;;00000-0000;0000;03;3;1000;197704;2;16;995602000;1;01;201607;8;8;01;0;07;12986654;11291516;11291516;;
222320491;DELTA SIGMA THETA SORORITY;% DELTA SIGMA THETA;CMR 480 BOX 513;APO;AE;09128-0006;1188;07;9;1000;195207;2;00;036040319;5;01;;0;0;01;0;06;;;;;GERMANY ALUMNAE
222514884;INSTITUTE FOR RESEARCH IN CLASSICAL PHILOSOPHY AND SCIENCE INC;;BAYSVILLE ONTARIO P0B 1A0;CANADA;;00000-0000;0000;03;3;2000;198407;1;15;124123994;1;01;201612;0;0;02;0;12;0;0;0;;
223696362;NEW PATH FOUNDATION INC;% RIKER DANZIGEH & SUSAN YEH;SECTION 1 RENAI RD LINKOU;TAIWAN;;00000-0000;0000;03;3;1000;200104;2;04;000000000;1;01;201512;4;1;00;1;12;252882;6899;;T22;327 YUJING RIVER GDN VILLA
223722647;CENTRAL AND EASTERN EUROPEAN SCHOOLS ASSOCIATION INC;% DOUGLAS M CONNELL;LOCAL;CROATIA;;00000-0000;0000;03;3;1000;200006;1;04;000000000;1;01;201406;1;1;00;1;06;1;1;;B19;
223787946;TALES FROM A SMALL PLANET INC;% KRISTI ZILBAUER;UNIT 9800 BOX 409;DPO;AP;96303-0409;0000;03;3;2000;200205;1;15;000000000;1;01;201412;0;0;02;0;12;0;0;0;A33;
223952634;SOCIETY FOR PLANT NEUROBIOLOGY INC;% ELIZABETH VAN VOLKENBURGH;SEATTLE WASHINGTON USA 98195;CANADA;;00000-0000;0000;03;3;2000;201505;1;16;000000000;1;01;201512;0;0;02;0;12;0;0;0;C41;
232571610;ULRICH AND RUTH FRANK FOUNDATION FOR INTERNATIONAL HEALTH;% DR ERICA FRANK;LOCAL;CANADA;;00000-0000;0000;03;3;1000;199103;4;04;162602000;1;01;201506;2;4;00;1;06;13954;199448;;;
233050252;GLOBAL IMPORTUNE INC;% MARK KONRAD;LONDON ONTARIO;CANADA;;00000-0000;0000;03;3;1200;200206;1;15;000000000;1;01;201609;0;0;02;0;09;0;0;0;Q700;
233098459;KOLTIN FAMILY FOUNDATION INC;% YIGAL KOLTIN;HOD HASHARON 45204;ISRAEL;;00000-0000;0000;03;3;1000;200202;1;04;000000000;1;01;201612;3;1;00;1;12;79234;2031;;T22;
236425253;QUESTERS INC;% WILLIAMSTADT 249;PHILADELPHIA PENNSYLVANIA 19107;AFGHANISTAN;;00000-0000;1845;03;9;1200;196703;1;16;059062061;5;01;201605;0;0;02;0;05;0;0;0;;249 WILLIAMSTADT
237008360;NATIONAL EXCHANGE CLUB;% GARY G NEARHOOF - TREASURER;COLUMBUS GA 31902;THE GAMBIA;;00000-0000;1097;04;9;1000;195009;2;00;059328000;5;01;201606;0;0;02;0;06;0;0;0;;1347 COLUMBUS GA
237020087;AMERICAN FEDERATION OF TEACHERS;;PO BOX 1530;KINGSHILL;VI;00851-1530;0787;05;9;3000;196810;2;00;263264279;5;01;201606;5;4;01;0;06;575826;410994;410994;;1826 ST CROIX
237024566;PROFESSIONAL HOCKEY PLAYERS ASSOCIATION;% MR LARRY LANDON;NIAGARA FALLS ONTARIO L2J 2K9;CANADA;;00000-0000;0000;05;3;3000;197506;2;00;200264205;5;01;201604;6;6;01;0;04;4448927;2066486;2066486;;
237067592;THE GOVERNORS OF THE UNIVERSITY OF CALGARY;% CONTROLLERS OFFICE ADMIN RM 201;CALGARY AB T2N1N4;CANADA;;00000-0000;0000;03;3;1000;196912;1;11;030000000;1;01;201603;6;5;01;0;03;2859406;978946;978592;;
237068987;ELISABETH HEIM E V;;BOHMERSTRASSE;GER;;00000-0000;0000;03;2;1270;197006;2;10;030382029;1;01;;0;0;06;0;12;;;;;
237069575;UNIVERSITY OF SASKATCHEWAN;% T F PAYNE;SASKATOON SASKATCHEWAN S7N 5A2;CANADA;;00000-0000;0000;03;3;2000;197006;4;11;030000000;1;01;201604;9;9;01;0;04;2068871210;739117470;723497719;B43Z;
237069967;YORK UNIVERSITY;;TORONTO ON M3J 1P3;CANADA;;00000-0000;0000;03;3;2000;197007;4;11;046030000;1;01;201604;6;5;01;0;04;2016833;769426;759901;;
237075452;CAMBRIAN HEIGHTS BAPTIST CHURCH;;CALGARY;CANADA;;00000-0000;0000;03;3;7000;197001;4;10;001000000;1;01;;0;0;06;0;12;;;;;
237088831;CARLETON UNIVERSITY;% J K KETTLES DIR OF FIN;OTTAW K1S 5B6;CANADA;;00000-0000;0000;03;3;2000;197012;4;11;046030927;1;01;201604;9;9;01;0;04;1012743983;445619775;444098914;;
237098804;ASSOCIATION LA CROIX DOR;;GENEVA;SWITZERLAND;;00000-0000;0000;03;3;7000;195006;2;10;001000000;5;01;;0;0;06;0;12;;;;;
237099181;AMERICAN SCHOOL OF MILAN;;OPERA MI 20090;ITALY;;00000-0000;0000;03;3;2000;197103;2;11;046030000;5;01;201607;8;8;01;0;07;30395593;17904488;17904488;;
237099472;QUEENS UNIVERSITY AT KINGSTON DEPARTMENT OF FINANCIAL SERVICES;% 99 UNIVERSITY AVE;LOCAL;CANADA;;00000-0000;0000;03;3;2000;193402;4;11;046030000;1;01;201604;9;9;01;0;04;1795211262;710587766;710587766;;RICHARDSON HALL
237101211;PONTIFICIA UNIVERSITA GREGORIANA;;ROME;ITALY;;00000-0000;0000;03;3;2700;196304;2;10;046030029;5;01;;0;0;06;0;09;;;;;
237102787;SHAWNIGAN LAKE SCHOOL;;SHAWNIGAN LAKE BC V0R 2W1;CANADA;;00000-0000;0000;03;3;2000;196211;4;11;046030000;1;01;201606;8;8;01;0;06;22547433;26630323;26630323;;
237103810;UNIVERSITY OF NEW BRUNSWICK;;FREDERICTON NB E3B 5A3;CANADA;;00000-0000;0000;03;3;2000;195804;4;11;030000000;1;01;201604;9;9;01;0;04;542305464;242214310;242214310;;
237105307;MASTER FELLOWS & SCHOLARS OF PEMBROKE COLL IN THE UNIV OF OXFOR;;OXFORD OXON OX1 1DW;UNITED KINGDOM;;00000-0000;0000;03;3;2000;196205;2;11;030000000;1;01;201607;0;0;02;0;07;0;0;0;;
237112044;MISSION DU KIANGNAN-LUXEMBOURG;% RV G GERMAIN SJ;KOWLOON;HONG KONG;;00000-0000;0000;03;3;7000;194802;2;10;001000000;5;01;;0;0;06;0;12;;;;;
237112052;PROCURE DES MISSIONS DE CHINE CEYLAN ET MADAGASCAR 1150;;BRUXELLES;BELGIUM;;00000-0000;0000;03;3;7000;195003;2;10;029000000;5;01;;0;0;06;0;12;;;;;
237119193;FREE & ACCEPTED MASONS OF VERMONT;% BRADLEY J GEBBIE;GLOVER 05839;AFGHANISTAN;;00000-0000;0147;10;9;1000;194010;1;00;059036000;5;01;201703;0;0;02;0;03;0;0;0;;66 CRESCENT LODGE
237128118;F K MORROW FOUNDATION;;TORONTO ON M4H 1M2;CANADA;;00000-0000;0000;03;3;1000;194605;4;04;602000000;1;01;201609;9;6;00;1;09;77310109;2889007;;;
237128119;NATIONAL TRUST FOR PLACES OF HISTORIC INTEREST OR NATURAL BEAUT;;SWINDON WILTSHIRE SN2 2NA;UNITED KINGDOM;;00000-0000;0000;03;3;2000;195403;2;16;059062000;2;01;201602;9;9;01;0;02;1910843000;727010000;650960000;;
237128125;THEOSOPHICAL SOCIETY IN ADYAR;% KESHWAR DASTUR;ADYAR CHENNAI 600 020;INDIA;;00000-0000;0000;03;1;2700;195007;2;16;029000000;1;01;201609;0;0;02;0;09;0;0;0;;
237133516;ISLAND RESOURCES FOUNDATION;;6292 ESTATE NAZARETH 100;ST THOMAS;VI;00802-1118;0000;03;3;1000;197312;1;15;161180059;1;01;201606;3;4;01;0;06;44570;116876;116592;T30;
237144209;ANCIENT & ACCEPTED SCOTTISH RITE OF FREE MASONRY SOUTHERN JURISDICTION;;KITANAKAGUSUKU OKINAWA 901-2304;JAPAN;;00000-0000;0095;10;9;1000;194009;1;00;030059902;5;01;201612;0;0;02;0;12;0;0;0;;VALLEY OF KITANAKAGUSUKU & BODIES Y
237147885;ST CATHERINES COLLEGE IN THE UNIVERSITY OF OXFORD;;OXFORD OXFORDSHIRE OX1 3UJ;UNITED KINGDOM;;00000-0000;0000;03;3;2000;196410;2;11;030000000;1;01;201607;0;0;02;0;07;0;0;0;;
237161572;AMERICAN CHURCH IN LONDON INC;% WHITEFIELD MEMORIAL CHURCH;LONDON W1P 9HB;ENGLAND;;00000-0000;0000;03;3;7000;197203;2;10;001000000;1;01;;0;0;06;0;12;;;;;
237167109;COMMUNITY CHURCH OF TEHRAN IRAN;;ARMISH-MAAG APO 205              EN;APO;AE;09008-0000;0000;03;3;7000;196307;1;10;001000000;5;01;;0;0;06;0;12;;;;;
237169959;COIF CHARITIES INVESTMENT FUND;% CCLA INVESTMENT MANAGEMENT LTD;LONDON;UNITED KINGDOM;;00000-0000;0000;03;3;1000;197102;2;04;000000000;2;01;201512;9;9;00;1;12;2073811348;82411138;;A12;
237169963;BRIDGE STREET UNITED CHURCH;% BRIDGE STREET METHODIST CHURCH;BELLEVILLE;CANADA;;00000-0000;0000;03;3;7000;196405;4;10;001000000;1;01;;0;0;06;0;12;;;;;
237169965;BALLYWEANEY PRESBYTERIAN CHURCH MOUNTHAMILTON;% WALLACE SAYERS;BALLYMENA;IRELAND;;00000-0000;0000;03;3;7000;195811;2;10;001000000;5;01;;0;0;06;0;12;;;;;
237169970;ASSOCIATION DE LEGLISE ANGLICANE DE ST PAUL;;MONTE CARLO;MONACO;;00000-0000;0000;03;3;7000;195910;2;10;029000000;5;01;;0;0;06;0;12;;;;;
237172320;UNIVERSITE DE MONTREAL SUCCURSALE A QUEBEC;% YVES CLOUTIER;MONTREAL QC H3C 3T4;CANADA;;00000-0000;0000;03;3;2000;197205;4;11;030000000;1;01;201604;9;9;01;0;04;2698666000;1008652000;1008652000;B43Z;YUES CLOUTIER
237181135;PANAMERICAN FEDERATION OF ASSOCIATIONS OF MEDICAL SCHOOLS;;CARACAAS 1060A;VENEZUELA;;00000-0000;0000;03;3;2000;197205;2;17;059602911;5;01;201512;4;4;01;0;12;143956;111990;111990;;
237185633;INTERNATIONAL INSTITUTE OF TROPICAL AGRICULTURE;% AIARC;IBADAN 242 2626;NIGERIA;;00000-0000;0000;03;3;1000;197204;2;15;161180059;1;01;201512;9;9;01;0;12;70238000;107318457;107315000;Q310;
237185638;INTERNATIONAL RICE RESEARCH INSTITUTE;% AIARC;METRO MANILA;PHILIPPINES;;00000-0000;0000;03;3;1200;197204;2;15;161180059;1;01;201612;9;9;01;0;12;78468427;66583299;66583299;Q310;
237189255;INTERNATIONAL RIGHT OF WAY ASSOCIATION;% MARK MCKEE;REGINA SK S4N 6E1;CANADA;;00000-0000;1438;06;9;2000;195812;2;00;059000000;5;01;;0;0;02;0;06;;;;;79
237204465;TRINITY WESTERN UNIVERSITY;% PAYROLL DEPT;BRITISH COLUMBIA V2Y 1Y1;CANADA;;00000-0000;0000;03;3;2000;197207;4;11;046030000;1;01;201604;6;4;01;0;04;2463745;432727;432727;B43Z;
237208844;UNION FOR INTERNATIONAL CANCER CONTROL;% 62 ROUTE DE FRONTENEX;SWITZERLAND;SWITZERLAND;;00000-0000;0000;03;3;8000;196212;2;15;161180561;5;01;201512;8;8;01;0;12;10798353;11984790;11984790;G30Z;
237213053;PROTESTANT COMMUNITY CHURCH;;CIUDAD;DOMINICAN REP;;00000-0000;0000;03;3;7000;195710;2;10;001000000;5;01;;0;0;06;0;09;;;;;
237213057;PORT WILLIAMS UNITED BAPTIST COMMUNITY CHURCH;;PORT WILLIAMS;CANADA;;00000-0000;0000;03;3;7000;196304;4;10;001000000;5;01;;0;0;06;0;12;;;;;
237213309;MCMASTER UNIVERSITY ONTARIO;% DEIDRE HENNE;HAMILTON ONTARIO L8S 4L8;CANADA;;00000-0000;0000;03;3;1000;193811;4;11;317000000;1;01;201604;9;9;01;0;04;1894291521;738445709;725510452;;
237214286;ST PAULS ANGELICAN CHURCH;;FORT ERIE;CANADA;;00000-0000;0000;03;3;7000;197301;4;10;001000000;5;01;;0;0;06;0;12;;;;;
237215274;BALLYDOWN PRESBYTERIAN CHURCH;% ULSTER BANK;BALLYDOWN BAINBRIDGE;CO DOWN N IRELAND;;00000-0000;0000;03;3;7000;197206;2;10;001000000;5;01;;0;0;06;0;12;;;;;
237216206;ST BENEDICTS ABBEY;;INVERNESS SH;SCOTLAND;;00000-0000;0000;03;3;7000;196107;2;10;029000000;5;01;;0;0;06;0;12;;;;;
237216209;ROMAN CATHOLIC DIOCESE OF QUIMPER ET LEON;;QUIMPER FINIST;FRANCE;;00000-0000;0000;03;3;7000;197301;2;10;029000000;5;01;;0;0;06;0;12;;;;;
237216210;ROMAN CATHOLIC DIOCESE OF LIEGE;;LIEGE;BELGIUM;;00000-0000;0000;03;3;7000;197301;2;10;029000000;5;01;;0;0;06;0;12;;;;;
237216365;ASSOCIATION OF EGYPTIAN AMERICAN SCHOLARS INC;% MOHAMED ATTALLA;RICHMOND HILL ON CL4R3J5;CANADA;;00000-0000;0000;03;3;2000;197208;1;16;149000000;1;01;201412;0;0;02;0;12;0;0;0;;
237221636;EVANGELICAL FREE CHURCH OF CANADA;;CALGARY;CANADA;;00000-0000;0000;03;3;7000;197207;4;10;001029000;1;01;;0;0;06;0;12;;;;;
237222740;PHYSICIANS SERVICES INCORPORATED FOUNDATION;;TORONTO ON M2N 0G2;CANADA;;00000-0000;0000;03;3;1000;198707;4;04;911602162;1;01;201612;9;6;00;1;12;66641233;2023372;;;
237225198;DARWIN COLLEGE CAMBRIDGE UK;;CAMBRIDGE CB3 9EU;UNITED KINGDOM;;00000-0000;0000;03;3;1000;197305;2;09;998000000;2;01;201606;0;0;02;0;06;0;0;0;;
237225421;JOHN RICHMOND TEMPLIN SCHOLARSHIP TRUST;;CHRISTCHURCH;NEW ZEALAND;;00000-0000;0000;03;3;1000;198510;2;04;911040000;2;01;201609;2;1;00;1;12;18566;248;;;
237225998;SYNOD OF THE DIOCESE OF NIAGARA;;HAMILTON;CANADA;;00000-0000;0000;03;3;7000;197210;4;10;029000000;1;01;;0;0;06;0;12;;;;;
237226027;PAKISTANI LUTHERAN CHURCH;% BISHOP MANZAL;MARDAN;W PAKISTAN;;00000-0000;0000;03;3;7000;197301;2;10;001000000;1;01;;0;0;06;0;12;;;;;
237226033;INSTITUT PASTEUR;;FRANCE 75724 PARIS CEDEX 15;FRANCE;;00000-0000;0000;03;3;1000;197505;2;15;059000000;1;01;201612;9;9;01;0;12;1224835374;350076636;299664121;;
237226533;UNION DEGLISES BAPTISTES FRANCAISES AU CANADA;;MONTREAL;CANADA;;00000-0000;0000;03;3;7000;197211;4;10;001000000;1;01;;0;0;06;0;12;;;;;
237229877;TRUSTEES OF THE PRESBYTERIAN CHURCH IN IRELAND;;BELFAST;IRELAND;;00000-0000;0000;03;3;7000;197210;2;10;001000000;1;01;;0;0;06;0;12;;;;;
237233309;WOODLAND HILLS YOUTH FOUNDATION INC;% DONA SCAFE;PUNTA GORDA TOLEDO BELIZE;BELIZE;;00000-0000;0000;03;3;1200;197210;1;16;325349566;1;01;201612;0;0;02;0;12;0;0;0;;
237253795;BISHOPS UNIVERSITY FOUNDATION;;SHERBROOKE,QC,J1M 1Z7;CANADA;;00000-0000;0000;03;3;1200;197302;4;17;059927000;1;01;201604;8;8;01;0;04;39093197;11104309;7932101;B43I;
237254561;JEWISH AGENCY FOR ISRAEL;;91000 JERUSALEM;ISRAEL;;00000-0000;0000;03;3;1000;194809;2;15;561382029;5;01;201512;9;9;01;0;12;490517000;409125000;409125000;;
237259907;ESK-OMI MISSION INC;;ST NORBERT MB R3V 1L6;CANADA;;00000-0000;0000;03;3;1000;197304;4;16;029927000;1;01;201612;5;6;01;0;12;970167;1844535;1844535;P28Z;
237282028;KINGSWOOD UNIVERSITY;% DR STEPHEN J LENNOX PRES;SUSSEX E4E1E6;CANADA;;00000-0000;2079;03;9;7200;197005;1;10;601030000;5;01;;7;6;06;0;06;;;;B42;
237282029;HALF MOON BAY FOUNDATION;% VICKI LEAKEY C G A;GANANOQUE ON K7G 2V5;CANADA;;00000-0000;0000;03;3;1700;197304;4;10;001000000;1;01;;0;0;02;0;09;;;;;
237283520;SOUTH SHORE COMMUNITY SERVICE ASSOCIATION;;CHESTER NOVA SCOTIA B0J1J0;CANADA;;00000-0000;0000;03;3;2100;197305;4;11;046030160;5;01;201603;6;6;01;0;03;2218056;3497814;3497814;P82Z;
237285905;HEBREW UNIVERSITY ASSOCIATION JERUSALEM PALESTINE;;JERUSALEM 91000;ISRAEL;;00000-0000;0000;03;3;1000;193802;4;11;059000000;5;01;201509;9;9;01;0;09;696952000;796725000;796725000;B430;HEBREW UNIVERSITY OF JERUSALEM
237311301;EMMANUEL COLLEGE;% MICHAEL GROSS;CAMBRIDGE UNITED KINGDOM CB2 3AP;UNITED KINGDOM;;00000-0000;0000;03;3;2000;200902;2;11;030000000;5;01;201607;9;8;01;0;07;310908482;24933678;24933678;B42;
237320162;SAINT VINCENTS HOME;;JALISCO 44160;MEXICO;;00000-0000;0000;03;3;7000;197310;1;10;001000000;1;01;;0;0;06;0;12;;;;;APDO POSTAL 39-181
237320169;ASIAN VEGETABLE RESEARCH AND DEVELOPMENT CENTER ASVEG;;TAIWAN 74199;TAIWAN;;00000-0000;0000;03;3;8000;197310;2;15;161180911;5;01;201612;8;8;01;0;12;14085764;22700171;22700171;;
237327231;EVANGELICAL LUTHERAN CHURCH OF CANADA;;SASKATOON;CANADA;;00000-0000;0000;03;3;7000;197312;4;10;001000000;1;01;;0;0;06;0;01;;;;;
237327232;ST ANDREWS AMERICAN CHURCH;;ATHENS 15669;GREECE;;00000-0000;0000;03;3;7000;197312;2;10;001000000;1;01;;0;0;06;0;12;;;;;
237327757;CROSSROADS GOSPEL ASSOCIATION INC;% CROSSROADS BIBLE CHURCH;BALBOA-ANCON;REPUBLIC OF PANAMA;;00000-0000;0000;03;3;7000;197312;2;10;001000000;1;01;;0;0;06;0;12;;;;;
237327860;BOY SCOUTS OF AMERICA;;MCB CAMP FOSTERUNIT 35049;APO;AP;96373-0000;1761;03;9;1200;196511;1;15;059328908;5;01;201512;6;6;01;0;12;1628036;1005860;851486;;803 FAR EAST COUNCIL
237328457;NOBEL FOUNDATION;% BARRY J HART ESQ WINSTON & STRAWN;SE-102 45 STOCKHOLM;SWEDEN;;00000-0000;0000;03;3;2800;195204;2;15;914199059;5;01;201512;9;9;01;0;12;339068247;56327264;28837634;;
237334441;MORAVIAN CHURCH VIRGIN ISLAND CONFERENCE;;PO BOX 8330;ST THOMAS;VI;00801-1330;0000;03;3;7000;201009;1;10;000000000;1;01;;0;0;06;0;12;;;;X20;
237336243;CANADIAN REVIVAL FELLOWSHIP;;REGINA SK S4N 1S7;CANADA;;00000-0000;0000;03;3;7000;197401;4;15;029000000;1;01;201512;4;4;01;0;12;443564;461762;396173;;
237341852;AMERICAN POSTAL WORKERS UNION;;PO BOX 788;KINGSHILL;VI;00851-0788;2474;05;9;3000;197311;2;00;263279000;5;01;201512;3;3;02;0;12;58209;38642;38642;;6176 VIRGIN ISLAND AREA LOCAL
237348742;TRANSPLANTATION SOCIETY;% JEAN-PIERRE MONGEAU;MONTREAL QUEBEC H2Z 1Y7;CANADA;;00000-0000;0000;03;3;2000;197402;4;15;161180000;1;01;201512;7;6;01;0;12;8917711;3619539;2032974;G90Z;
237357706;ST CROIX ANIMAL WELFARE CENTER INC;% CARRI BETH MOSS;RR2 KINGSHILL;KINGSHILL;VI;00850-0000;0000;03;3;1400;201506;1;15;913911059;1;01;201612;5;5;01;0;12;850230;592823;592823;D20;
237360926;VANCOUVER MANDARIN CHURCH;;VANCOUVER;CANADA;;00000-0000;0000;03;3;7000;197403;4;10;001000000;1;01;;0;0;06;0;12;;;;;
237361922;ASSOCIATION FOR IRANIAN STUDIES INC;;TORONTO ON M5S 1C1;CANADA;;00000-0000;0000;03;3;2000;197404;1;16;059000000;1;01;201609;4;4;01;0;09;214864;129827;129827;;
237369711;SAN GABRIEL VALLEY PHARMACEUTICAL ASSN;% THOMAS RICHARD PIERCE;ARCADIA 91006-6357;CAMBODIA;;00000-0000;0000;06;3;3000;201103;2;00;000000000;1;01;201612;0;0;02;0;12;0;0;0;E60;
237373862;FIRST CATHOLIC SLOVAK UNION OF THE UNITED STATES OF AMERICA & CANADA;% FIRST CATHOLIC SLOVAK UNION;INDEPENDENCE OH 44131;ALBANIA;;00000-0000;0330;08;9;1000;194102;1;00;260279000;5;01;201512;0;0;02;0;12;0;0;0;Y40;367 KJ BRANCH ST JOSEPH SOCIETY
237379876;LOWER EAST SIDE COMMUNITY MUSIC WORKSHOP INC;;CHAPEL HILL NORTH CAROLINA 27516;CANADA;;00000-0000;0000;03;3;2000;197407;1;16;090119149;1;01;201612;0;0;02;0;12;0;0;0;;
237396123;INTERNATIONAL POTATO CENTER;;LIMA LIMA LIMA 12;PERU;;00000-0000;0000;03;3;1200;197409;2;15;199000000;1;01;201512;8;9;01;0;12;44955672;64143045;63935298;Q310;CIP
237399464;LAS PLACITAS ASSOCIATION;;PLACITAS NM 87043-0888;AFGHANISTAN;;00000-0000;0000;03;3;1000;197412;1;15;297000000;1;01;201612;0;0;02;0;12;0;0;0;;
237409585;UNITED STEELWORKERS;% SONIA MAYNARD-JOHN;PO BOX 1113;CHRISTIANSTED;VI;00821-1113;0260;05;9;3000;194012;2;00;263264279;5;01;201612;5;3;01;0;12;538078;67498;67498;;08248 LOCAL
237416344;NATIONAL SOJOURNERS INC;% WARD R WILLIAMSON II;D69181 LEIMEN BADEN;GERMANY;;00000-0000;1028;04;9;3000;194804;2;00;908317000;5;01;201606;0;0;02;0;06;0;0;0;;510 PETER RASMUSSEN
237417838;UNITED STEELWORKERS;% VERDIA ELIZEE;PO BOX 12018;ST THOMAS;VI;00801-5018;0260;05;9;3000;194012;2;00;263059269;1;01;201612;4;4;01;0;12;369616;221451;221451;;08249 LOCAL
237421143;DUBLIN HISTORICAL SOCIETY INC;% RICHARD C WEBER;DUBLIN 43017;AFGHANISTAN;;00000-0000;0000;03;3;1000;197503;1;15;062000000;1;01;201606;0;0;02;0;06;0;0;0;;
237442567;INTERNATIONAL CROPS RESEARCH INSTITUTE FOR THE SEMI-ARID TROPIC;;MEDAK DISTRICT 502 324 TELANGANA;INDIA;;00000-0000;0000;03;3;1000;197408;2;15;199000000;1;01;201612;9;9;01;0;12;95190103;64397554;64168710;Q310;
237445298;NICHIREN SHOSHU ACADEMY MARIANAS CHAPTER;% DANNY DAVIS;68 Y SENGSONG RD;DEDEDO;GU;96912-1402;1912;03;9;7000;196801;1;10;001000000;1;01;;0;0;06;0;12;;;;;
237447563;EMMANUEL BAPTIST CHURCH;;PO BOX 1180;FPO;AP;96642-0000;0000;03;3;7190;197504;1;10;001029000;1;01;;0;0;06;0;12;;;;;
237517251;NICHIREN SHOSHU OF AMERICA EAST CANADA;% AKIKO IZUMI;TORONTO;CANADA;;00000-0000;1912;03;9;7000;197210;1;10;001000000;5;01;;0;0;06;0;12;;;;;
237517252;NICHIREN SHOSHU OF AMERICA WEST CANADA;% MITSURU NISHIHAMA;VANCOUVER;CANADA;;00000-0000;1912;03;9;7000;197210;1;10;001000000;5;01;;0;0;06;0;12;;;;;
237517253;NICHIREN SHOSHU OF AMERICA AZTECA;% HIROSHI KUMAZAWA;COLONIA TACUBA;MEXICO;;00000-0000;1912;03;9;7000;197210;2;10;001000000;5;01;;0;0;06;0;12;;;;;
237517254;NICHIREN SHOSHU OF AMERICA MEXICO;% OSCAL ALCUATI;MEXICO D F;MEXICO;;00000-0000;1912;03;9;7000;197210;2;10;001000000;5;01;;0;0;06;0;12;;;;;
237532003;ASSURED LIFE ASSOCIATION;% KJELD CHRISTENSEN;RICHMOND BC V7E 6G4;CANADA;;00000-0000;0083;08;9;1000;197211;1;00;211279265;5;01;201612;0;0;02;0;12;0;0;0;;328 LODGE
237539652;ASSOCIATION OF CAMPS FARTHEST OUT INC;% PETER TROTTER;SURREY BC V3T OA9;CANADA;;00000-0000;1452;03;9;7000;195904;1;16;029000000;5;01;;0;0;02;0;12;;;;;CANADA BRITISH COLUMBIA MAINLAND
237540958;KNIGHTS OF COLUMBUS;% FINANCIAL SECRETARY;SANTA CRUZ CA 95060;AFGHANISTAN;;00000-0000;0188;08;9;1000;194010;1;00;036029265;5;01;201612;0;0;02;0;12;0;0;0;;971 SANTA CRUZ COUNCIL
