EIN;NAME;ICO;STREET;CITY;STATE;ZIP;GROUP;SUBSECTION;AFFILIATION;CLASSIFICATION;RULING;DEDUCTIBILITY;FOUNDATION;ACTIVITY;ORGANIZATION;STATUS;TAX_PERIOD;ASSET_CD;INCOME_CD;FILING_REQ_CD;PF_FILING_REQ_CD;ACCT_PD;ASSET_AMT;INCOME_AMT;REVENUE_AMT;NTEE_CD;SORT_NAME
660207947;SOCIEDAD DE EDUCACION Y REHABILITACION SER DE P R;;PO BOX 364189;SAN JUAN;PR;00936-4189;0000;03;3;1200;200206;1;15;000000000;1;01;201508;7;6;01;0;08;5524140;3826707;3826707;E50;
660208675;COLEGIO HOGAR ANGELES CUSTODIOS INC;;13 CALLE SICILIA;SAN JUAN;PR;00923-1773;0000;03;3;2000;201505;1;11;000000000;1;01;201605;5;5;01;0;05;630150;985101;985101;B20;
660212966;COLEGIO SAN IGNACIO DE LOYOLA;;1940 CALLE SAUCO;SAN JUAN;PR;00927-6718;0928;03;9;7000;194603;1;10;031150120;5;01;;0;0;06;0;07;;;;;
660214426;COLEGIO SAGRADO CORAZON DE JESUS;;PO BOX 331510;PONCE;PR;00733-1510;0928;03;9;1700;194603;1;10;000000000;5;01;;6;6;06;0;12;;;;;
660214491;COOPERATIVA DE AHORRO Y CREDITO DE ISABELA;% PLAZA COOPERATIVA BUILDING;PO BOX 552;ISABELA;PR;00662-0552;0000;14;3;1000;198602;2;00;250000000;1;01;201612;9;8;01;0;12;309280903;15365914;15365914;;
660215050;INSTITUTO DEL HOGAR CELIA Y HARRIS BUNKER INC;;PO BOX 20155;RIO PIEDRAS;PR;00928-0155;0000;03;3;1000;199802;1;15;166000000;1;01;201606;4;4;01;0;06;201666;192583;191683;P40Z;
660215656;UNITE HERE;% JASON RIVERA;PO BOX 13037;SAN JUAN;PR;00908-3037;8177;05;9;3000;199802;2;00;263261000;1;01;201512;4;5;01;0;12;199494;553572;553572;;610 GWU LOCAL DE PUERTO RICO
660216949;COLEGIO DE LA INMACULADA CONCEPCION;;1711 AVE PONCE DE LEON;SAN JUAN;PR;00909-1985;0000;03;3;2000;201611;1;11;000000000;1;01;;0;0;01;0;12;;;;B20;
660217489;COOPERATIVE AHORRO Y CREDITO DE AGUADILLA;% AVENIDA SAN CARLOS;PO BOX 541;AGUADILLA;PR;00605-0541;0000;14;3;1000;198712;2;00;250000000;1;01;201512;9;7;01;0;12;132402734;6564539;6564539;;
660217490;COOPERATIVA DE AHORRO Y CREDITO DE AGUADA;;PO BOX 543;AGUADA;PR;00602-0543;0000;14;3;2000;198604;2;00;251000000;1;01;201612;9;8;01;0;12;315263231;18371688;13015218;;
660219031;FUNDACION MODESTO GOTAY PRO NINOS MENTALMENTE IMPEDIDOS INC;;PO BOX 665;TRUJILLO ALTO;PR;00977-0665;0000;03;3;1000;199902;1;15;031000000;1;01;201606;6;6;01;0;06;3033642;2514995;2514995;;
660219584;COOPERATIVA DE AHORRO Y CREDITO CAMUY;;300 BALTAZAR JIMENEZ AVE;CAMUY;PR;00627-0000;0000;14;3;1000;198607;2;00;250000000;1;01;201612;9;8;01;0;12;188130402;11069532;11069532;;
660219758;MENNONITE GENERAL HOSPITAL INC;% THE ORGANIZATION;PO BOX 1379;AIBONITO;PR;00705-1379;0000;03;3;1000;197711;1;12;150000000;1;01;201603;9;9;01;0;12;279058403;197524464;197524464;E220;
660219759;WESLEYAN ACADEMY;% MS CONNIE CORNELL DIRECTOR;PO BOX 1489;GUAYNABO;PR;00970-1489;2079;03;9;7200;197005;2;10;601030000;5;01;;0;0;06;0;12;;;;;
660220429;COOPERATIVA AHORRO Y CREDITO DE;% MCKINLEY;PO BOX 30562;MANATI;PR;00674-8516;0000;14;3;1000;198607;2;00;251000000;1;01;201512;9;7;01;0;12;153679927;9624164;9624164;;
660223136;UNION CHURCH OF SAN JUAN;% ALAN T UDALL;2310 CALLE LAUREL PUNTA LAS MARIAS;SAN JUAN;PR;00913-0000;0000;03;3;7000;197008;1;10;001000000;1;01;;0;0;06;0;12;;;;;
660224450;COOPERATIVA DE AHORRO Y CREDITO SAN RAFAEL DE QUE;;PO BOX 1531;QUEBRADILLAS;PR;00678-1531;0000;14;3;1000;198408;2;00;251000000;1;01;201612;9;8;01;0;12;177804541;10280129;10280129;;
660225823;CENTRO GERIATRICO SAN RAFAEL;% ASILO DE ANCIANOS;49 CALLE CERVANTES;ARECIBO;PR;00612-4558;0928;03;9;1200;194603;1;10;000000000;5;01;;0;0;06;0;12;;;;;
660226500;CARIBEAN SYNOD OF THE EVANGELICAL LUTHERAN CHURCH IN AMERICA;;PMB 359 RD 693 STE 1;DORADO;PR;00646-0000;9386;03;9;7000;198704;1;10;000000000;5;01;;0;0;06;0;12;;;;;
660226996;IGLESIAS BAUTISTAS DE PUERTO RICO;;PO BOX 6022;CAROLINA;PR;00988-6022;3125;03;9;7000;195504;1;10;001000000;5;01;;0;0;06;0;12;;;;;
660227304;HOSPITAL DE LA CONCEPCION INC;;PO BOX 285;SAN GERMAN;PR;00683-0285;0928;03;9;7000;194603;1;12;031150120;5;01;201512;9;9;01;0;12;88249358;77660934;77660934;;
660227873;COOPERATIVA DE AHORRO Y CREDITO DR M ZENO GANDIA;;PO BOX 1865;ARECIBO;PR;00613-1865;0000;14;3;1000;198507;2;00;000000000;5;01;201612;9;7;01;0;12;189486157;7592966;7592966;;
660228482;COOPERATIVA DE AHORRO Y CREDITO DE RINCON;;PO BOX 608;RINCON;PR;00677-0608;0000;14;3;1000;198608;2;00;250000000;1;01;201606;9;8;01;0;06;572653496;28170458;28170458;;
660232211;ASOCIACION UNITY DE CRISTIANISMO PRACTICO DE PUERTO RICO;;CALLE VICTORIA 1555 PDA 23;SAN JUAN;PR;00912-0000;2062;03;9;2700;197002;1;10;059029000;5;01;;0;0;01;0;12;;;;;
660234412;CARLOS ALBIZU UNIVERSITY;;PO BOX 9023711;SAN JUAN;PR;00902-3711;0000;03;3;1000;197401;1;15;000000000;1;01;201606;8;8;01;0;06;49940296;30272994;29881845;B12;FERRE MAURICIO
660234885;CARIBBEAN SCHOOL INC;;URB LA RAMBLA 1689 CALLE NAVARRA;PONCE;PR;00730-0000;0000;03;3;2000;196903;1;11;046030000;1;01;201606;6;6;01;0;06;3163561;3364080;3364080;;
660235625;LUIS A FERRE FOUNDATION INC;;PO BOX 9027;PONCE;PR;00732-9027;0000;03;3;1000;196609;1;15;602921040;1;01;201606;9;6;01;0;06;54553248;4797225;4509337;A510;
660237982;COOPERATIVA DE AHORRO Y CREDITO HATILLO;% AVE PABLO J AGULILAR EDIFICIO;PO BOX 95;HATILLO;PR;00659-0095;0000;14;3;1000;198702;2;00;250000000;1;01;201606;9;7;01;0;06;121913596;6945739;6945739;;COOPERATIVA DE AC DE HATILLO
660238586;JEWISH COMMUNITY CENTER OF PUERTO RICO;;903 AVE PONCE DE LEON;SAN JUAN;PR;00907-3329;0000;03;3;7000;199401;1;10;001000000;1;01;;0;0;06;0;06;;;;;
660238635;PUERTO RICO CONVENTION BUREAU INC;;EDIFIC OCHOA 500 TANCA ST 402;SAN JUAN;PR;00901-0000;0000;06;3;1000;199801;2;00;200000000;1;01;201506;7;7;01;0;06;5492550;6639093;6639093;;
660240779;COLEGIO DE CIRUJANOS DENTISTAS DE PUERTO RICO;;URB BALDRICH 200 CALLE MANUEL DOMEN;SAN JUAN;PR;00918-0000;0000;03;3;2000;201609;1;16;000000000;1;01;;0;0;01;0;02;;;;G02;
660244040;CORPORACION EDUCATIVA RAMON BARQUIN;% OFFICERS OF THE CORPORATION;PO BOX 7884;GUAYNABO;PR;00970-7884;0000;03;3;2000;198605;1;11;046000000;1;01;201606;8;7;01;0;06;11354362;7554997;7554997;Z99Z;AVE LOMAS VERDES KM 6 8 GAUYNABO
660258767;CARIBBEAN CONSOLIDATED SCHOOLS INC;% CARIBBEAN PREPARATORY SCHOOL;PO BOX 70177;SAN JUAN;PR;00936-8177;0000;03;3;2000;200509;1;11;998000000;1;01;201606;7;7;01;0;06;8095306;8424372;8424372;B25;
660258919;RYDER MEMORIAL HOSPITAL INC;;PO BOX 859;HUMACAO;PR;00792-0859;0000;03;3;1280;196906;1;12;161180150;1;01;201512;9;9;01;0;12;52616948;57797494;57797494;E220;
660259904;UNIVERSIDAD CENTRAL DE BAYAMON INC;;PO BOX 1725;BAYAMON;PR;00960-1725;0928;03;9;1000;197001;0;16;000000000;1;01;201606;8;8;01;0;06;29433194;12311708;12308926;;
660261624;PRIMERA IGLESIA BAUTISTA PLAYA PONCE;;PO BOX 7630;PONCE;PR;00732-7630;0000;03;3;7000;200211;1;10;000000000;1;01;;0;0;06;0;12;;;;X21;
660261701;LA CASA DEL LIBRO INC;% WILFREDO GEIGEL;PO BOX 9023511;SAN JUAN;PR;00902-3511;0000;03;3;2000;201409;1;15;059000000;1;01;201612;4;4;01;0;12;178770;136595;133075;A50;
660262723;ASOCIACION DE PRODUCTOS DE;% ROSALIA DE LA FUENTE;406 CALLE CAPITAN ESPADA URB EL VED;SAN JUAN;PR;00918-0000;0000;06;3;2000;201008;2;00;000000000;1;01;201602;5;6;01;0;02;661554;1044774;1044774;S41;
660263528;UNITED FOOD AND COMMERCIAL WORKERS INTERNATIONAL UNION;% LUISA ACEVEDO ZAMBRANA;PO BOX 11542;SAN JUAN;PR;00922-1542;0278;05;9;3000;196007;2;00;263264279;5;01;201606;5;6;01;0;06;756750;1071353;1071353;;481 LOCAL
660264286;FUNDACION DE DESARROLLO COMUNAL DE P R INC;;PO BOX 6300;CAGUAS;PR;00726-6300;0000;03;3;1000;198612;1;15;000000000;1;01;201606;7;6;01;0;06;5328781;1106216;1106216;L410;
660265077;SERVICE EMPLOYEES INTERNATIONAL UNION;% ROBERTO PAGAN;1018 AVE PONCE DE LEON;SAN JUAN;PR;00925-2906;0647;05;9;3000;194311;2;00;264000000;5;01;201606;6;6;01;0;06;2981714;4480131;4480131;;AFILIADO
660265391;PUERTO RICO LEGAL SERVICES INCORPORATED;;PO BOX 9134;SAN JUAN;PR;00908-0134;0000;03;3;1000;199203;1;15;462000000;1;01;201512;7;8;01;0;12;6270484;19278184;19278184;;
660265804;COLEGIO EVANGELICO CAPITAN CORREA INC;;PO BOX 142247;ARECIBO;PR;00614-2247;0000;03;3;2000;199203;1;11;046030000;1;01;;0;0;13;0;06;;;;;
660265919;PRIMERA INGLESIA DEL NAZARENO;;PO BOX 823;PONCE;PR;00780-0823;0000;03;3;7000;199211;1;10;001000000;1;01;;0;0;06;0;03;;;;;
660266453;COOPERATIVE DE AHORRO Y CREDITO DE BARRANQUITAS;;PO BOX 686;BARRANQUITAS;PR;00794-0686;0000;14;3;1000;198706;2;00;251000000;1;01;201612;9;8;01;0;12;201441289;12417878;12417878;;
660268234;ESPERANZA PARA LA VEJEZ INC;;VILLA CONTESSA AVE LOS MILLONESDD16;BAYAMON;PR;00956-0000;0000;03;3;1000;199807;1;15;515000000;1;01;201609;6;6;01;0;09;3633073;2391025;2391025;P20Z;
660268890;CLUB DE ORO CAGUAS PR INC;;PO BOX 9176;CAGUAS;PR;00726-9176;0000;03;3;1000;201703;1;15;999000000;1;01;201509;4;5;01;0;09;309230;624485;624485;P81;
660269222;FONDOS UNIDOS DE PUERTO RICO INC;;PO BOX 191914;SAN JUAN;PR;00919-1914;0000;03;3;1000;197112;1;15;927318000;1;01;201512;8;7;01;0;12;12312220;8657147;8657147;T700;
660269897;COOPERATIVA LA SAGRADA FAMILIA;;PO BOX 102;COROZAL;PR;00783-0102;0000;14;3;1000;200712;2;00;000000000;1;01;201512;9;7;01;0;12;128006027;6530268;6530268;W610;
660270259;COOPERATIVA DE CREDITO CABO ROJO;;PO BOX 99;CABO ROJO;PR;00623-0099;0000;14;3;1000;200510;2;00;000000000;1;01;201612;9;7;01;0;12;150560006;8614965;8614965;W61;
660270533;LEGION AMERICANA PUESTO 68 MANUEL CORCHADO JUAMBE INC;;CORCHADO CALLE TRINITARIA 91A;ISABELA;PR;00662-0000;0000;19;3;1000;201611;2;00;000000000;1;01;201606;0;0;02;0;06;0;0;0;W30;
660270551;AMERICAN LEGION POST 0033 PEDRO MARTINO;% JUAN A CRUZ;JARDINES DEL CARIBE CALLE 17 103;PONCE;PR;00728-0000;0925;19;9;1000;194603;1;00;907908000;5;01;201512;0;0;02;0;12;0;0;0;;
660270553;AMERICAN LEGION;% TOMAS TORRES;4108CALLE ROBERTOBCOLLADO;PONCE;PR;00716-0000;0925;19;9;1000;194603;1;00;907908000;5;01;201512;0;0;02;0;12;0;0;0;;125 LUIS PACHECO LESPIER
660270578;AMERICAN LEGION;% CLEMENTE DELGADO;29 AVE LOS VETERANOS;ENSENADA;PR;00647-1418;0925;19;9;1000;194603;1;00;907908000;5;01;201612;0;0;02;0;12;0;0;0;;87 NELSON A MILES POST
660271454;HARVEY FOUNDATION INC;% 1519 PONCE DE LEON;FIRST FEDERAL BLDG STE 507;SAN JUAN;PR;00909-0000;0000;03;3;1000;196803;1;04;602040000;1;01;201612;6;4;00;1;12;2363852;100547;;;
660271958;COOPERATIVA DE AHORRO Y CREDITO MAUNABO;;PO BOX 127;MAUNABO;PR;00707-0127;0000;14;3;1000;198907;2;00;250000000;1;01;201612;9;7;01;0;12;173204962;9064764;9064764;;
660272715;UNITED STATES POWER SQUADRONS;% PABLO R RIVERA-DE LA CRUZ;PO BOX 191842;SAN JUAN;PR;00919-1842;1041;03;9;2000;196802;1;16;030000000;5;01;201512;3;3;01;0;12;89438;78130;78130;;33 SAN JUAN POWER SQUADRON
660272821;BALDWIN SCHOOL OF PUERTO RICO INC;;PO BOX 1827;BAYAMON;PR;00960-1827;0000;03;3;2000;200008;1;11;046030000;1;01;201606;8;8;01;0;06;17575947;11790197;11537498;B20;
660273258;JA WORLDWIDE INC;;PO BOX 365064;SAN JUAN;PR;00936-5064;5976;03;9;1200;201403;1;15;059566040;1;01;201406;2;3;00;0;06;14191;62134;62134;B82;JA PUERTO RICO
660273895;AMERICAN FEDERATION OF GOVERNMENT EMPLOYEES;% VILMARY CARABALLO;PO BOX 33150;SAN JUAN;PR;00933-3150;0194;05;9;3000;194010;2;00;263264265;5;01;201606;5;4;01;0;06;859856;290343;290343;;2408 AFGE VA LOCAL
660274483;PUERTO RICO HOSPITAL ASSOCIATION;;VILLA NEVAREZ PROFESSIONAL CTR STE;SAN JUAN;PR;00927-0000;0000;06;3;2000;201405;2;00;000000000;1;01;201512;6;6;01;0;12;2686587;1988570;1988570;E99;
660276355;ASPIRA INC DE PUERTO RICO;;PO BOX 29132;SAN JUAN;PR;00929-0132;0000;03;3;1200;197703;1;15;059149349;1;01;201606;6;6;01;0;06;3509282;3535228;3535228;;
660276597;CASA LA PROVIDENCIA INC;;PO BOX 9020614;SAN JUAN;PR;00902-0614;0000;03;3;1200;200503;1;15;000000000;1;01;201606;4;4;01;0;06;128421;386678;386678;F226;
660277132;EDP UNIVERSITY OF PR INC;% EDP COLLEGE OF PUERTO RICO;PO BOX 192303;SAN JUAN;PR;00919-2303;0000;03;3;2000;200907;1;11;000000000;1;01;201606;8;8;01;0;06;13034724;21435083;21435083;B40;
660277396;CENTROS SOR ISOLINA FERRE INC;;PO BOX 7313;PONCE;PR;00732-7313;0000;03;3;1000;198808;1;15;566000000;1;01;201606;8;8;01;0;06;23204689;15025484;15025484;P840;
660288581;PUERTO RICO CONSERVATION TRUST;;PO BOX 9023554;SAN JUAN;PR;00902-3554;0000;03;3;1000;196912;1;17;602561000;2;01;201512;9;9;01;0;12;405209360;187022091;32478837;C300;
660289157;ST LUKES EPISCOPAL CHURCH HOME CARE PROGRAM;;PO BOX 7064;PONCE;PR;00732-7064;3091;03;9;7000;197707;1;10;001000000;5;01;201606;8;8;01;0;06;36311934;39889702;39889702;;
660289274;FEDERACION DE BEISBOL AFICIONADO DE PUERTO RICO;;PO BOX 191897;SAN JUAN;PR;00919-1897;0000;03;3;1000;201409;1;15;000000000;1;01;201512;5;4;01;0;12;650231;311227;311227;N63;
660290927;HTAS DE LOS ANCIANOS DESAMPARADOS HOGAR STA TERESA JORNET DE CUPEY;;181 CALLE TERESA JORNET;SAN JUAN;PR;00926-7542;0000;03;3;1000;201604;1;15;000000000;2;01;201612;6;6;01;0;12;2620574;2870422;2870422;P20;
660292961;CONSEJO DE SALUD DE PUERTO RICO INC;;PO BOX 220;MERCEDITA;PR;00715-0220;0000;03;3;1000;198506;1;12;154000000;1;01;201512;9;7;01;0;12;52113708;5647679;5647679;;FRANCISCO J BAYANILLA
660307031;EL INSTITUTO DE ORIENTACION Y TERAPIA FAMILIAR;% ROSA L RAMIREZ;PO BOX 6994;CAGUAS;PR;00726-6994;0000;03;3;1200;200305;1;15;000000000;1;01;201606;3;4;01;0;06;40443;288158;288158;P40;
660309248;HERMANITAS DE LOS ANCIANOS DESAMPARADOS INC;;PO BOX 9024006;SAN JUAN;PR;00902-4006;0000;03;3;1000;201511;1;15;153382575;1;01;201612;7;6;01;0;12;7339792;2639062;2639062;P80;HOGAR NTRA SRA DE LA PROVIDENCIA
660310354;PADRES ESCOLAPIOS DE P R INC;;PO BOX 29067;SAN JUAN;PR;00929-0067;0928;03;9;1200;194603;1;10;031150120;5;01;;0;0;06;0;12;;;;;COLEGIO CALASANZ
660310437;CENTRO GERIATRICO LA MILAGROSA;;PO BOX 2247;MAYAGUEZ;PR;00681-2247;0000;03;3;1000;200502;1;15;000000000;1;01;201609;4;4;01;0;09;184338;367036;367036;L22;
660311127;AMERICAN LEGION;% ROBERTO GONZALEZ;PO BOX 363874;SAN JUAN;PR;00936-3874;0925;19;9;1000;194603;1;00;907908000;5;01;201512;1;3;01;0;12;444;93962;93962;;
660311529;HERMANITAS DE LOS ANCIANOS DESAMPARADOS HOGAR SANTA MARTA;;PO BOX 242;MERCEDITA;PR;00715-0242;0000;03;3;1000;201604;1;15;000000000;2;01;201612;6;6;01;0;12;2219342;2168611;2168611;E91;
660312587;SOCIEDAD PUERTORRIQUEFIA DE EPILEPSIA INC;;1100 CALLE MARGINAL RUIZ SOLER;BAYAMON;PR;00959-0000;0000;03;3;1000;200301;1;15;000000000;1;01;201606;4;4;01;0;06;119427;479525;479525;P20;
660312685;CENTRO COAMENO PARA LA VEJEZ INC;;28 CALLE MARIO BRASCHI;COAMO;PR;00769-2503;0000;03;3;1000;201603;1;15;000000000;1;01;201612;4;4;01;0;09;183711;323063;291485;P80;
660312690;COOPERATIVA AHORRO Y CREDITO PEPINIANA;;PO BOX 572;SAN SEBASTIAN;PR;00685-0572;0000;14;3;1000;198607;2;00;250000000;1;01;201612;9;6;01;0;12;93461410;3991897;3991897;;
660313509;CENTRO PROVIDENCIA SERVICIOS SOCIALES CATOLICOS;% CARMEN R RIVERA;PO BOX 482;LOIZA;PR;00772-0482;0000;03;3;1000;201512;1;15;000000000;1;01;201606;4;4;01;0;06;125757;314570;314570;P81;
660313822;TEEN CHALLENGE DE PUERTO RICO INC;;PO BOX 4273;BAYAMON;PR;00958-1273;0000;03;3;2000;201205;1;15;059000000;1;01;201512;6;6;01;0;12;3922360;2733674;2733674;O50;
660314537;ACADEMIA CRISTO REY INC;;AVE TITO CASTRO 609 STE PMB 361;PONCE;PR;00716-0000;0928;03;9;7200;194603;1;11;000000000;1;01;;0;0;13;0;06;;;;;
660314618;HOGAR CREA INC;;PO BOX 547;TRUJILLO ALTO;PR;00977-0547;0000;03;3;1000;198109;1;15;000000000;1;01;201606;8;8;01;0;06;31882291;13728161;12014913;P20;
660319405;OBLATAS DEL SANTISIMO REDENTOR INC BO CERRO GORDO BAYAMON PR 00619;;PO BOX 4228;BAYAMON;PR;00958-1228;0000;03;3;1200;199611;1;15;327000000;1;01;201606;4;4;01;0;06;412630;276068;276068;I72Z;BAYAMON GARDEN STATION
660319546;COMITE OLIMPICO DE PUERTO RICO INC OLD NAVAL BASE SAN JUAN;;PO BOX 9020008;SAN JUAN;PR;00902-0008;0000;03;3;2100;199009;0;15;000000000;1;01;201512;8;8;01;0;12;43439113;10781613;10781613;;
660320329;HOGAR COLEGIO LA MILAGROSA;% URB ZENO GANDIA;URB ZENO GANDIA 987 AVE FRANCISCO J;ARECIBO;PR;00612-0000;0000;03;3;2000;201606;1;11;000000000;1;01;201512;4;6;01;0;06;297828;1081377;1081377;B20;
660320885;SOUTHWESTERN EDUCATIONAL SOCIETY INC;% SOUTWESTERN EDUCATIONAL SOCIETY;PO BOX 40;MAYAGUEZ;PR;00681-0040;0000;03;3;1000;198206;1;11;046000000;1;01;201606;6;6;01;0;06;4462832;2700169;2663159;B99Z;
660321594;AMERICAN CANCER SOCIETY INC;% CATHERINE E MICKLE CFO;CALLE ALVERIO 577 ESQ SARG MED;HATO REY;PR;00918-3725;0580;03;9;1800;194211;1;15;161180000;1;01;201512;7;7;01;0;12;9524429;7864737;5754118;;ACS OF PUERTO RICO INC
660323248;ASOCIACION DE INTERCAMBIO CULTURAL INC;;PO BOX 10430;SAN JUAN;PR;00922-0430;0000;03;3;1200;198401;1;15;149119000;1;01;201512;7;6;01;0;12;5197024;1364293;1364293;P200;
660324014;LABORERS INTERNATIONAL UNION OF NORTH AMERICA;% JOSE E SANTIAGO;PO BOX 366086;SAN JUAN;PR;00936-6086;0121;05;9;3000;194009;2;00;263264279;5;01;201612;3;3;01;0;12;51350;90986;90986;;313 LOCAL MAIL HANDLERS
660324225;COOPERATIVA DE AHORRO Y CREDITO DE MAYAGUEZ;;PO BOX 416;MAYAGUEZ;PR;00681-0416;0000;16;3;1000;000000;0;00;000000000;0;01;201512;9;6;01;0;12;94794438;4870540;4870540;;
660326790;SILO MISION CRISTIANA INC;;PO BOX 1781;VEGA BAJA;PR;00694-1781;0000;03;3;1200;199411;1;15;029000000;1;01;201606;5;4;01;0;06;960676;446494;446494;;
660327584;BOYS & GIRLS CLUBS OF PUERTO RICO INC;% JOSE CAMPOS;PO BOX 79526;CAROLINA;PR;00984-9526;0000;03;3;1000;199406;1;15;321000000;1;01;201606;6;7;01;0;06;3429955;9389542;9389542;;RES E RAMOS ANTONINI
660329330;COOPERATIVA DE AHORRO Y CREDITO MOROVENA;;PO BOX 577;MOROVIS;PR;00687-0577;0000;14;3;1000;000000;0;00;000000000;0;01;201612;9;7;01;0;12;84877001;5413884;5413884;;
660329532;SALUD INTEGRAL EN LA MONTANA INC;% GLORIA AMADOR;PO BOX 515;NARANJITO;PR;00719-0515;0000;03;3;1000;199012;1;15;154000000;1;01;201606;9;9;01;0;06;61372162;60658184;60658184;E320;
660329776;HUMANE SOCIETY OF PUERTO RICO INC;% BELINDA SOARS;PO BOX 2387;GUAYNABO;PR;00970-2387;0000;03;3;4000;200203;1;15;000000000;1;01;201512;5;6;01;0;12;747682;1127983;1125255;D20;DE HUMAN SOCIETY OF PR INC
660330313;SOCIEDAD BIBLICA DE PUERTO RICO E ISLAS VIRGENES INC;;PO BOX 21095;SAN JUAN;PR;00928-1095;0000;03;3;1000;199212;1;15;006000000;1;01;201612;6;4;01;0;12;1442794;378261;154636;;
660330845;SECOND UNION CHURCH OF SAN JUAN;;2109 CALLE MILETO;GUAYNABO;PR;00969-5060;0000;03;3;7000;201004;1;10;000000000;1;01;;0;0;06;0;12;;;;X21;
660344906;RESERVE OFFICERS ASSOCIATION OF THE UNITED STATES;% CPT SANTIAGO CRESPO USAR RET;PO BOX 34132;FORT BUCHANAN;PR;00934-0132;0000;19;3;1000;201409;2;00;907908000;5;01;;0;0;02;0;03;;;;W30;PUERTO RICO DEPARTMENT OF ROA
660345763;DISABLED AMERICAN VETERANS;% MARCIAL SANTIAGO-RUIZ;PO BOX 4837;AGUADILLA;PR;00605-4837;0557;04;9;3000;194206;1;00;908279265;5;01;201606;0;0;02;0;06;0;0;0;W30;14 AGUADILLA
660345767;CSM J RODRIQUEZ CHAPTER 16;% GEORGE A SMITH;PO BOX 1633;VEGA ALTA;PR;00692-1633;0557;04;9;3000;194206;1;00;908279265;5;01;201506;0;0;02;0;06;0;0;0;E99;16 CSM J RODRIGUEZ
660346216;CORO DE NINOS DE SAN JUAN;;PO BOX 19049;SAN JUAN;PR;00910-0000;0000;03;3;1000;199208;1;11;046030000;1;01;201606;6;5;01;0;06;1075168;599861;589071;A6E0;
660346303;CENTRO ORIENTACION-REHABILITACION DE DROGADISTOS Y ALCOHOLICOS DE;;PO BOX 220;HUMACAO;PR;00792-0220;0000;03;3;1000;200211;1;15;000000000;1;01;201506;4;3;01;0;06;114234;71265;71265;P20;
660346980;PARALYZED VETERANS OF AMERICA PUERTO RICO CHAPTER;;812 MOLUCA ST COUNTRY CLUB;SAN JUAN;PR;00924-0000;1317;03;9;3000;195510;1;15;602160908;5;01;201609;5;4;01;0;09;515091;349337;349337;;PUERTO RICO CHAPTER
660347175;NATIONAL ACTIVE AND RETIRED FEDERAL EMPLOYEES ASSOCIATION;% JUAN VEGA HILERIO;3811 CALLE LAS PALMAS;SAN ANTONIO;PR;00690-1362;1599;05;9;3000;196310;2;00;264480279;5;01;201412;0;0;02;0;12;0;0;0;;1409
660348277;IGLESIA CRISTIANA DE CRISTO JERUSALEM;;CALLE 27 KK 13 URB SANTA JUANITA;BAYAMON;PR;00956-0000;1678;03;9;7000;196408;1;10;001002029;5;01;;0;0;06;0;12;;;;;
660348916;ROTARY INTERNATIONAL;% LUIS R MARTI;PO BOX 9021529;SAN JUAN;PR;00902-1529;0573;04;9;3000;195805;2;00;520349200;5;01;201606;4;4;01;0;06;148545;180972;134052;;SAN JUAN
660349669;UNIVERSIDAD CENTRAL DEL CARIBE INC;;PO BOX 60327;BAYAMON;PR;00960-6032;0000;03;3;2000;198112;1;11;030000000;1;01;201606;8;8;01;0;06;18089770;22833457;22833457;B500;
660350100;AMERICAN POSTAL WORKERS UNION;% AMALIA LOPEZ;1426 CALLE SAN RAFAEL;SAN JUAN;PR;00909-2693;2474;05;9;3000;197311;2;00;263279000;5;01;201612;4;5;01;0;12;348936;641534;641534;;1070 PUERTO RICO AREA LOCAL
660350292;ALTRUSA INTERNATIONAL INC;% CARMEN IRIZARRY LUGO;PO BOX 1503;SAN SEBASTIAN;PR;00685-1503;0738;04;9;1000;194411;2;00;566000000;5;01;201605;0;0;02;0;05;0;0;0;;SAN SEBASTIAN
660350945;AMERICAN COLLEGE OF PUERTO RICO INC;;PO BOX 602037;BAYAMON;PR;00960-6020;0000;03;3;2000;198007;1;11;030000000;1;01;201606;8;7;01;0;06;10496442;9597970;9597970;B42Z;AMERICAN UNIVERSITY OF PUERTO RICO
660351782;HTAS DE LOS ANCIANOS DESAMPARADOS HOGAR SAN HORMIGUEROS INC;;AVE SNTA TERSA JORNET 20;HORMIGUEROS;PR;00660-0000;0000;03;3;1700;201603;1;15;000000000;1;01;201512;6;6;01;0;12;1173844;1354284;1354284;E91;
660352014;HOSPITAL GENERAL DE CASTANER INC;;PO BOX 1003;CASTANER;PR;00631-1003;0000;03;3;1000;199309;1;12;150000000;1;01;201609;8;8;01;0;09;15669550;16195808;16195808;;
660353899;HOGARES RAFAELA YBARRA URB SAN JOSE EMBALSE;;URB EMBALSE SAN JOSE 432 CALLE TORR;SAN JUAN;PR;00923-0000;0000;03;3;1000;201409;1;15;000000000;1;01;201606;6;5;01;0;06;2089050;601439;601439;O50;
660354449;LIGA ESTUDIANTES DE ARTE DE SAN JUAN INC P O BOX 5181;;PO BOX 9023804;SAN JUAN;PR;00902-3804;0000;03;3;2000;197702;1;11;046119123;1;01;201606;4;5;01;0;06;323402;620090;597948;A25Z;
660356920;SOCIEDAD PRO NINOS SORDOS DE PONCE INC;% AIDA RODRIQUEZ-DROZ;609 AVE TITO CASTRO STE 102;PONCE;PR;00716-0200;0000;03;3;1200;201411;1;15;000000000;1;01;201606;3;4;01;0;06;58331;289015;289015;P87;
