ref-id,pubmed-id,citation,parent_key
A4781,7770804,"Landyshev IuS, Grigorenko AA, Marikhina NS, Molochnaia SV: [A comparative assessment of the effect of different methods of glucocorticosteroid therapy on the hypophyseal-adrenal system in bronchial asthma patients]. Ter Arkh. 1995;67(3):43-7.",BE0000209
A9,11752352,"Chen X, Ji ZL, Chen YZ: TTD: Therapeutic Target Database. Nucleic Acids Res. 2002 Jan 1;30(1):412-5.",BE0000209
A177922,25300043,"Dangkoob F, Housaindokht MR, Asoodeh A, Rajabi O, Rouhbakhsh Zaeri Z, Verdian Doghaei A: Spectroscopic and molecular modeling study on the separate and simultaneous bindings of alprazolam and fluoxetine hydrochloride to human serum albumin (HSA): with the aim of the drug interactions probing. Spectrochim Acta A Mol Biomol Spectrosc. 2015 Feb 25;137:1106-19. doi: 10.1016/j.saa.2014.08.149. Epub 2014 Oct 7.",BE0000530
A177925,8513649,"Greenblatt DJ, Wright CE: Clinical pharmacokinetics of alprazolam. Therapeutic implications. Clin Pharmacokinet. 1993 Jun;24(6):453-71. doi: 10.2165/00003088-199324060-00003.",BE0004879
A20110,20435530,"Joseph KS, Hage DS: Characterization of the binding of sulfonylurea drugs to HSA by high-performance affinity chromatography. J Chromatogr B Analyt Technol Biomed Life Sci. 2010 Jun 1;878(19):1590-8. doi: 10.1016/j.jchromb.2010.04.019.",BE0000530
A20139,20829128,"Joseph KS, Anguizola J, Jackson AJ, Hage DS: Chromatographic analysis of acetohexamide binding to glycated human serum albumin. J Chromatogr B Analyt Technol Biomed Life Sci. 2010 Oct 15;878(28):2775-81. doi:  10.1016/j.jchromb.2010.08.021. Epub 2010 Aug 21.",BE0000530
A20111,20956006,"Yoo MJ, Hage DS: Use of peak decay analysis and affinity microcolumns containing silica monoliths for rapid determination of drug-protein dissociation rates. J Chromatogr A. 2011 Apr 15;1218(15):2072-8. doi: 10.1016/j.chroma.2010.09.070. Epub 2010 Oct 16.",BE0000530
A20112,20974553,"Basiaga SB, Hage DS: Chromatographic studies of changes in binding of sulfonylurea drugs to human serum albumin due to glycation and fatty acids. J Chromatogr B Analyt Technol Biomed Life Sci. 2010 Nov 15;878(30):3193-7. doi: 10.1016/j.jchromb.2010.09.033. Epub 2010 Oct 23.",BE0000530
A20140,21612784,"Tong Z, Joseph KS, Hage DS: Detection of heterogeneous drug-protein binding by frontal analysis and high-performance affinity chromatography. J Chromatogr A. 2011 Dec 9;1218(49):8915-24. doi: 10.1016/j.chroma.2011.04.078. Epub 2011 May 6.",BE0000530
A15505,1031216,"Bratlid D, Bergan T: Displacement of albumin-bound antimicrobial agents by bilirubin. Pharmacology. 1976;14(5):464-72.",BE0000530
A178126,9144743,"Takamura N, Maruyama T, Ahmed S, Suenaga A, Otagiri M: Interactions of aldosterone antagonist diuretics with human serum proteins. Pharm Res. 1997 Apr;14(4):522-6.",BE0000530
A178126,9144743,"Takamura N, Maruyama T, Ahmed S, Suenaga A, Otagiri M: Interactions of aldosterone antagonist diuretics with human serum proteins. Pharm Res. 1997 Apr;14(4):522-6.",BE0004879
A16718,1686912,"Ohshima T, Hasegawa T, Johno I, Kitazawa S: Protein binding of cefpiramide in the plasma of various species. J Pharm Pharmacol. 1991 Nov;43(11):805-6.",BE0000530
A192168,29568666,"Pontremoli C, Barbero N, Viscardi G, Visentin S: Insight into the interaction of inhaled corticosteroids with human serum albumin: A spectroscopic-based study. J Pharm Anal. 2018 Feb;8(1):37-44. doi: 10.1016/j.jpha.2017.07.003. Epub 2017 Jul 5.",BE0000530
A192363,29273683,"Simard M, Underhill C, Hammond GL: Functional implications of corticosteroid-binding globulin N-glycosylation. J Mol Endocrinol. 2018 Feb;60(2):71-84. doi: 10.1530/JME-17-0234. Epub 2017 Dec 22.",BE0000209
A15457,15082720,"Eneqvist T, Lundberg E, Karlsson A, Huang S, Santos CR, Power DM, Sauer-Eriksson AE: High resolution crystal structures of piscine transthyretin reveal different binding modes for triiodothyronine and thyroxine. J Biol Chem. 2004 Jun 18;279(25):26411-6. Epub 2004 Apr 13.",BE0000337
A15458,12553433,Palha JA: Transthyretin as a thyroid hormone carrier: function revisited. Clin Chem Lab Med. 2002 Dec;40(12):1292-300.,BE0000337
A15458,12553433,Palha JA: Transthyretin as a thyroid hormone carrier: function revisited. Clin Chem Lab Med. 2002 Dec;40(12):1292-300.,BE0000537
A15458,12553433,Palha JA: Transthyretin as a thyroid hormone carrier: function revisited. Clin Chem Lab Med. 2002 Dec;40(12):1292-300.,BE0000530
A17236,6754208,"Edwards DJ, Svensson CK, Visco JP, Lalka D: Clinical pharmacokinetics of pethidine: 1982. Clin Pharmacokinet. 1982 Sep-Oct;7(5):421-33.",BE0000530
A17236,6754208,"Edwards DJ, Svensson CK, Visco JP, Lalka D: Clinical pharmacokinetics of pethidine: 1982. Clin Pharmacokinet. 1982 Sep-Oct;7(5):421-33.",BE0000925
A16860,1625169,"Terasaki T, Nouda H, Tsuji A: Selective analysis of mutual displacement effects at the primary binding sites of phenoxymethylpenicillin and cephalothin bindings to human serum albumin. J Pharmacobiodyn. 1992 Mar;15(3):91-7.",BE0000530
A15489,2870173,"Ferry DG, Caplan NB, Cubeddu LX: Interaction between antidepressants and alpha 1-adrenergic receptor antagonists on the binding to alpha 1-acid glycoprotein. J Pharm Sci. 1986 Feb;75(2):146-9. doi: 10.1002/jps.2600750208.",BE0000925
A176705,2748545,"Sager G, Jaeger R, Little C: Binding of prazosin to alpha 1-acid glycoprotein and albumin: effect of protein purity and concentrations. Pharmacol Toxicol. 1989 Apr;64(4):365-8.",BE0000925
A11794,2862237,"Brunner F, Muller WE: Prazosin binding to human alpha 1-acid glycoprotein (orosomucoid), human serum albumin, and human serum. Further characterization of the 'single drug binding site' of orosomucoid. J Pharm Pharmacol. 1985 May;37(5):305-9.",BE0000925
A15489,2870173,"Ferry DG, Caplan NB, Cubeddu LX: Interaction between antidepressants and alpha 1-adrenergic receptor antagonists on the binding to alpha 1-acid glycoprotein. J Pharm Sci. 1986 Feb;75(2):146-9. doi: 10.1002/jps.2600750208.",BE0000925
A20111,20956006,"Yoo MJ, Hage DS: Use of peak decay analysis and affinity microcolumns containing silica monoliths for rapid determination of drug-protein dissociation rates. J Chromatogr A. 2011 Apr 15;1218(15):2072-8. doi: 10.1016/j.chroma.2010.09.070. Epub 2010 Oct 16.",BE0000530
A11851,1449542,"Urien S, Claudepierre P, Meyer J, Brandt R, Tillement JP: Comparative binding of etretinate and acitretin to plasma proteins and erythrocytes. Biochem Pharmacol. 1992 Nov 3;44(9):1891-3.",BE0000530
A11852,15902381,"Preiss JC, Zouboulis CC, Zeitz M, Duchmann R: [Severe erythrodermic psoriasis in a patient with 22q11 deletion syndrome]. Med Klin (Munich). 2005 May 13;100(5):275-8.",BE0000530
A11853,2146977,"Carillet V, Morliere P, Maziere JC, Huppe G, Santus R, Dubertret L: In vitro interactions of the aromatic retinoids Ro 10-9359 (etretinate) and Ro 10-1670 (acitretin), its main metabolite, with human serum lipoproteins and albumin. Biochim Biophys Acta. 1990 Nov 12;1055(2):98-101.",BE0000530
A178903,9435990,Davies NM: Clinical pharmacokinetics of nabumetone. The dawn of selective cyclo-oxygenase-2 inhibition? Clin Pharmacokinet. 1997 Dec;33(6):404-16. doi: 10.2165/00003088-199733060-00001.,BE0000530
A14807,21366359,"Knadler MP, Lobo E, Chappell J, Bergstrom R: Duloxetine: clinical pharmacokinetics and drug interactions. Clin Pharmacokinet. 2011 May;50(5):281-94. doi: 10.2165/11539240-000000000-00000.",BE0000530
A14807,21366359,"Knadler MP, Lobo E, Chappell J, Bergstrom R: Duloxetine: clinical pharmacokinetics and drug interactions. Clin Pharmacokinet. 2011 May;50(5):281-94. doi: 10.2165/11539240-000000000-00000.",BE0004879
A15484,16819214,"Kitamura K, Omran AA, Nagata C, Kamijima Y, Tanaka R, Takegami S, Kitade T: Effects of inorganic ions on the binding of triflupromazine and chlorpromazine to bovine serum albumin studied by spectrometric methods. Chem Pharm Bull (Tokyo). 2006 Jul;54(7):972-6.",BE0000530
A15485,11559920,"Rukhadze MD, Bezarashvili GS, Sidamonidze NS, Tsagareli SK: Investigation of binding process of chlorpromazine to bovine serum albumin by means of passive and active experiments. Biomed Chromatogr. 2001 Oct;15(6):365-73.",BE0000530
A15486,15264002,"Silva D, Cortez CM, Louro SR: Quenching of the intrinsic fluorescence of bovine serum albumin by chlorpromazine and hemin. Braz J Med Biol Res. 2004 Jul;37(7):963-8. Epub 2004 Jun 22.",BE0000530
A180991,3041384,Jann MW: Buspirone: an update on a unique anxiolytic agent. Pharmacotherapy. 1988;8(2):100-16.,BE0000530
A180991,3041384,Jann MW: Buspirone: an update on a unique anxiolytic agent. Pharmacotherapy. 1988;8(2):100-16.,BE0000925
A15511,11689002,"Quevedo MA, Moroni GN, Brinon MC: Human serum albumin binding of novel antiretroviral nucleoside derivatives of AZT. Biochem Biophys Res Commun. 2001 Nov 9;288(4):954-60.",BE0000530
A18203,8249052,"Leow KP, Wright AW, Cramond T, Smith MT: Determination of the serum protein binding of oxycodone and morphine using ultrafiltration. Ther Drug Monit. 1993 Oct;15(5):440-7.",BE0000530
A18203,8249052,"Leow KP, Wright AW, Cramond T, Smith MT: Determination of the serum protein binding of oxycodone and morphine using ultrafiltration. Ther Drug Monit. 1993 Oct;15(5):440-7.",BE0004879
A20270,8027947,"Ojingwa JC, Spahn-Langguth H, Benet LZ: Reversible binding of tolmetin, zomepirac, and their glucuronide conjugates to human serum albumin and plasma. J Pharmacokinet Biopharm. 1994 Feb;22(1):19-40.",BE0000530
A20276,9353694,"Borga O, Borga B: Serum protein binding of nonsteroidal antiinflammatory drugs: a comparative study. J Pharmacokinet Biopharm. 1997 Feb;25(1):63-77.",BE0000530
A19948,15814459,"Bocedi A, Notaril S, Narciso P, Bolli A, Fasano M, Ascenzi P: Binding of anti-HIV drugs to human serum albumin. IUBMB Life. 2004 Oct;56(10):609-14.",BE0000530
A19949,16336266,"Bocedi A, Notari S, Menegatti E, Fanali G, Fasano M, Ascenzi P: Allosteric modulation of anti-HIV drug and ferric heme binding to human serum albumin. FEBS J. 2005 Dec;272(24):6287-96.",BE0000530
A31980,16495369,"Balamurugan K, Said HM: Role of reduced folate carrier in intestinal folate uptake. Am J Physiol Cell Physiol. 2006 Jul;291(1):C189-93. doi: 10.1152/ajpcell.00594.2005. Epub 2006 Feb 22.",BE0004711
A18349,19164148,"Baneres-Roquet F, Gualtieri M, Villain-Guillot P, Pugniere M, Leonetti JP: Use of a surface plasmon resonance method to investigate antibiotic and plasma protein interactions. Antimicrob Agents Chemother. 2009 Apr;53(4):1528-31. doi: 10.1128/AAC.00971-08. Epub 2009 Jan 21.",BE0000530
A18349,19164148,"Baneres-Roquet F, Gualtieri M, Villain-Guillot P, Pugniere M, Leonetti JP: Use of a surface plasmon resonance method to investigate antibiotic and plasma protein interactions. Antimicrob Agents Chemother. 2009 Apr;53(4):1528-31. doi: 10.1128/AAC.00971-08. Epub 2009 Jan 21.",BE0004879
A18349,19164148,"Baneres-Roquet F, Gualtieri M, Villain-Guillot P, Pugniere M, Leonetti JP: Use of a surface plasmon resonance method to investigate antibiotic and plasma protein interactions. Antimicrob Agents Chemother. 2009 Apr;53(4):1528-31. doi: 10.1128/AAC.00971-08. Epub 2009 Jan 21.",BE0009144
A20003,16773208,"Khalaila I, Bergamo A, Bussy F, Sava G, Dyson PJ: The role of cisplatin and NAMI-A plasma-protein interactions in relation to combination therapy. Int J Oncol. 2006 Jul;29(1):261-8.",BE0000530
A10598,16109390,"Hoegberg P, Schmidt CK, Fletcher N, Nilsson CB, Trossvik C, Gerlienke Schuur A, Brouwer A, Nau H, Ghyselinck NB, Chambon P, Hakansson H: Retinoid status and responsiveness to 2,3,7,8-tetrachlorodibenzo-p-dioxin (TCDD) in mice lacking retinoid binding protein or retinoid receptor forms. Chem Biol Interact. 2005 Sep 10;156(1):25-39.",BE0000782
A11883,16166294,"Donato LJ, Noy N: Suppression of mammary carcinoma growth by retinoic acid: proapoptotic genes are targets for retinoic acid receptor and cellular retinoic acid-binding protein II signaling. Cancer Res. 2005 Sep 15;65(18):8193-9.",BE0000782
A11884,16813970,"Bry K, Lappalainen U: Pathogenesis of bronchopulmonary dysplasia: the role of interleukin 1beta in the regulation of inflammation-mediated pulmonary retinoic acid pathways in transgenic mice. Semin Perinatol. 2006 Jun;30(3):121-8.",BE0000782
A11885,17407572,"Wei T, Geiser AG, Qian HR, Su C, Helvering LM, Kulkarini NH, Shou J, N'Cho M, Bryant HU, Onyia JE: DNA microarray data integration by ortholog gene analysis reveals potential molecular mechanisms of estrogen-dependent growth of human uterine fibroids. BMC Womens Health. 2007 Apr 2;7:5.",BE0000782
A11886,17667529,"Boorjian SA, Milowsky MI, Kaplan J, Albert M, Cobham MV, Coll DM, Mongan NP, Shelton G, Petrylak D, Gudas LJ, Nanus DM: Phase 1/2 clinical trial of interferon alpha2b and weekly liposome-encapsulated all-trans retinoic acid in patients with advanced renal cell carcinoma. J Immunother. 2007 Sep;30(6):655-62.",BE0000782
A10598,16109390,"Hoegberg P, Schmidt CK, Fletcher N, Nilsson CB, Trossvik C, Gerlienke Schuur A, Brouwer A, Nau H, Ghyselinck NB, Chambon P, Hakansson H: Retinoid status and responsiveness to 2,3,7,8-tetrachlorodibenzo-p-dioxin (TCDD) in mice lacking retinoid binding protein or retinoid receptor forms. Chem Biol Interact. 2005 Sep 10;156(1):25-39.",BE0000508
A11887,16215318,"Goelden U, Pfoertner S, Hansen W, Toepfer T, von Knobloch R, Hofmann R, Buer J, Schrader AJ: Expression and functional influence of cellular retinoic acid-binding protein II in renal cell carcinoma. Urol Int. 2005;75(3):269-76.",BE0000508
A11888,16376305,"Levadoux-Martin M, Li Y, Blackburn A, Chabanon H, Hesketh JE: Perinuclear localisation of cellular retinoic acid binding protein I mRNA. Biochem Biophys Res Commun. 2006 Feb 3;340(1):326-31.",BE0000508
A11889,16788631,Jetten AM: Multi-stage program of differentiation in human epidermal keratinocytes: regulation by retinoids. J Invest Dermatol. 1990 Nov;95(5 Suppl):44S-46S.,BE0000508
A11884,16813970,"Bry K, Lappalainen U: Pathogenesis of bronchopulmonary dysplasia: the role of interleukin 1beta in the regulation of inflammation-mediated pulmonary retinoic acid pathways in transgenic mice. Semin Perinatol. 2006 Jun;30(3):121-8.",BE0000508
A178894,24913236,"Varshney A, Ansari Y, Zaidi N, Ahmad E, Badr G, Alam P, Khan RH: Analysis of binding interaction between antibacterial ciprofloxacin and human serum albumin by spectroscopic techniques. Cell Biochem Biophys. 2014 Sep;70(1):93-101. doi: 10.1007/s12013-014-9863-1.",BE0000530
A15487,6108517,"Brinkschulte M, Breyer-Pfaff U: The contribution of alpha 1-acid glycoprotein, lipoproteins, and albumin to the plasma binding of perazine, amitriptyline, and nortriptyline in healthy man. Naunyn Schmiedebergs Arch Pharmacol. 1980 Oct;314(1):61-6. doi: 10.1007/bf00498432.",BE0000530
A191092,7094510,"Pike E, Skuterud B: Plasma binding variations of amitriptyline and nortriptyline. Clin Pharmacol Ther. 1982 Aug;32(2):228-34. doi: 10.1038/clpt.1982.152.",BE0000530
A15487,6108517,"Brinkschulte M, Breyer-Pfaff U: The contribution of alpha 1-acid glycoprotein, lipoproteins, and albumin to the plasma binding of perazine, amitriptyline, and nortriptyline in healthy man. Naunyn Schmiedebergs Arch Pharmacol. 1980 Oct;314(1):61-6. doi: 10.1007/bf00498432.",BE0000925
A15489,2870173,"Ferry DG, Caplan NB, Cubeddu LX: Interaction between antidepressants and alpha 1-adrenergic receptor antagonists on the binding to alpha 1-acid glycoprotein. J Pharm Sci. 1986 Feb;75(2):146-9. doi: 10.1002/jps.2600750208.",BE0000925
A191092,7094510,"Pike E, Skuterud B: Plasma binding variations of amitriptyline and nortriptyline. Clin Pharmacol Ther. 1982 Aug;32(2):228-34. doi: 10.1038/clpt.1982.152.",BE0000925
A15489,2870173,"Ferry DG, Caplan NB, Cubeddu LX: Interaction between antidepressants and alpha 1-adrenergic receptor antagonists on the binding to alpha 1-acid glycoprotein. J Pharm Sci. 1986 Feb;75(2):146-9. doi: 10.1002/jps.2600750208.",BE0000925
A15495,15150801,"Sulkowska A, Bojko B, Rownicka J, Sulkowski W: Competition of drugs to serum albumin in combination therapy. Biopolymers. 2004 Jun 15;74(3):256-62.",BE0000530
A15496,8573632,"Bertucci C, Ascoli G, Uccello-Barretta G, Di Bari L, Salvadori P: The binding of 5-fluorouracil to native and modified human serum albumin: UV, CD, and 1H and 19F NMR investigation. J Pharm Biomed Anal. 1995 Aug;13(9):1087-93.",BE0000530
A12195,9275312,"Bertucci C, Wainer IW: Improved chromatographic performance of a modified human albumin based stationary phase. Chirality. 1997;9(4):335-40.",BE0000530
A191362,27951518,"Poureshghi F, Ghandforoushan P, Safarnejad A, Soltani S: Interaction of an antiepileptic drug, lamotrigine with human serum albumin (HSA): Application of spectroscopic techniques and molecular modeling methods. J Photochem Photobiol B. 2017 Jan;166:187-192. doi: 10.1016/j.jphotobiol.2016.09.046. Epub 2016 Nov 5.",BE0000530
A189702,17605150,"Martinez-Gomez MA, Villanueva-Camanas RM, Sagrado S, Medina-Hernandez MJ: Evaluation of enantioselective binding of antihistamines to human serum albumin by ACE. Electrophoresis. 2007 Aug;28(15):2635-43. doi: 10.1002/elps.200600742.",BE0000530
A15419,17628030,"Warnecke A, Fichtner I, Sass G, Kratz F: Synthesis, cleavage profile, and antitumor efficacy of an albumin-binding prodrug of methotrexate that is cleaved by plasmin and cathepsin B. Arch Pharm (Weinheim). 2007 Aug;340(8):389-95.",BE0000530
A15420,17205742,"Xie WJ, Feng YP, Cao SL, Zhao YF: [Study of the interaction between methotrexate and bovine serum albumin by spectrometry]. Guang Pu Xue Yu Guang Pu Fen Xi. 2006 Oct;26(10):1876-9.",BE0000530
A15505,1031216,"Bratlid D, Bergan T: Displacement of albumin-bound antimicrobial agents by bilirubin. Pharmacology. 1976;14(5):464-72.",BE0000530
