drugbank-id,name,uniprot-id
BE0009758,UDP-glucuronosyltransferases (UGTs),P22309
BE0002887,Cytochrome P450 2C8,P10632
BE0002887,Cytochrome P450 2C8,P10632
BE0002793,Cytochrome P450 2C9,P11712
BE0002887,Cytochrome P450 2C8,P10632
BE0002793,Cytochrome P450 2C9,P11712
BE0002887,Cytochrome P450 2C8,P10632
BE0002793,Cytochrome P450 2C9,P11712
BE0003611,Cytochrome P450 2C18,P33260
BE0003536,Cytochrome P450 2C19,P33261
BE0002363,Cytochrome P450 2D6,P10635
BE0002793,Cytochrome P450 2C9,P11712
BE0003336,Cytochrome P450 2A6,P11509
BE0003543,Cytochrome P450 1A1,P04798
BE0002433,Cytochrome P450 1A2,P05177
BE0002363,Cytochrome P450 2D6,P10635
BE0002793,Cytochrome P450 2C9,P11712
BE0003543,Cytochrome P450 1A1,P04798
BE0002433,Cytochrome P450 1A2,P05177
BE0003336,Cytochrome P450 2A6,P11509
BE0002363,Cytochrome P450 2D6,P10635
BE0002638,Cytochrome P450 3A4,P08684
BE0002362,Cytochrome P450 3A5,P20815
BE0002638,Cytochrome P450 3A4,P08684
BE0002198,Amine oxidase [flavin-containing] A,P21397
BE0002198,Amine oxidase [flavin-containing] A,P21397
BE0002198,Amine oxidase [flavin-containing] A,P21397
BE0003541,UDP-glucuronosyltransferase 1-1,P22309
BE0003677,UDP-glucuronosyltransferase 1-3,P35503
BE0004696,UDP-glucuronosyltransferase 2B15,P54855
BE0009758,UDP-glucuronosyltransferases (UGTs),P22309
BE0002363,Cytochrome P450 2D6,P10635
BE0002638,Cytochrome P450 3A4,P08684
BE0003536,Cytochrome P450 2C19,P33261
BE0002638,Cytochrome P450 3A4,P08684
BE0002887,Cytochrome P450 2C8,P10632
BE0003536,Cytochrome P450 2C19,P33261
BE0002363,Cytochrome P450 2D6,P10635
BE0003683,Cytochrome P450 2J2,P51589
BE0002363,Cytochrome P450 2D6,P10635
BE0002433,Cytochrome P450 1A2,P05177
BE0003536,Cytochrome P450 2C19,P33261
BE0002363,Cytochrome P450 2D6,P10635
BE0002433,Cytochrome P450 1A2,P05177
BE0003536,Cytochrome P450 2C19,P33261
BE0002363,Cytochrome P450 2D6,P10635
BE0002433,Cytochrome P450 1A2,P05177
BE0003536,Cytochrome P450 2C19,P33261
BE0003541,UDP-glucuronosyltransferase 1-1,P22309
BE0003538,UDP-glucuronosyltransferase 1-9,O60656
BE0009325,Deazaflavin-dependent nitroreductase,P9WP15
BE0002793,Cytochrome P450 2C9,P11712
BE0003536,Cytochrome P450 2C19,P33261
BE0002638,Cytochrome P450 3A4,P08684
BE0003336,Cytochrome P450 2A6,P11509
BE0002433,Cytochrome P450 1A2,P05177
BE0009802,Aldo-keto reductase family,Q96JD6
BE0002638,Cytochrome P450 3A4,P08684
BE0002638,Cytochrome P450 3A4,P08684
BE0002363,Cytochrome P450 2D6,P10635
BE0002433,Cytochrome P450 1A2,P05177
BE0002638,Cytochrome P450 3A4,P08684
BE0003549,Cytochrome P450 2B6,P20813
BE0002363,Cytochrome P450 2D6,P10635
BE0002638,Cytochrome P450 3A4,P08684
BE0002638,Cytochrome P450 3A4,P08684
BE0002363,Cytochrome P450 2D6,P10635
BE0003549,Cytochrome P450 2B6,P20813
BE0002638,Cytochrome P450 3A4,P08684
BE0003549,Cytochrome P450 2B6,P20813
BE0002638,Cytochrome P450 3A4,P08684
BE0003536,Cytochrome P450 2C19,P33261
BE0002433,Cytochrome P450 1A2,P05177
BE0002638,Cytochrome P450 3A4,P08684
BE0002433,Cytochrome P450 1A2,P05177
BE0009343,UDP-glucuronosyltransferase 2B10,P36537
BE0002499,Pentaerythritol tetranitrate reductase,P71278
BE0002499,Pentaerythritol tetranitrate reductase,P71278
BE0002499,Pentaerythritol tetranitrate reductase,P71278
BE0002499,Pentaerythritol tetranitrate reductase,P71278
BE0002362,Cytochrome P450 3A5,P20815
BE0002363,Cytochrome P450 2D6,P10635
BE0002638,Cytochrome P450 3A4,P08684
BE0002362,Cytochrome P450 3A5,P20815
BE0002180,Cholinesterase,P06276
BE0002638,Cytochrome P450 3A4,P08684
BE0003549,Cytochrome P450 2B6,P20813
BE0002793,Cytochrome P450 2C9,P11712
BE0003536,Cytochrome P450 2C19,P33261
BE0002363,Cytochrome P450 2D6,P10635
BE0001148,Dipeptidase 1,P16444
BE0002363,Cytochrome P450 2D6,P10635
BE0003679,UDP-glucuronosyltransferase 2B7,P16662
BE0003677,UDP-glucuronosyltransferase 1-3,P35503
BE0003682,UDP-glucuronosyltransferase 1-8,Q9HAW9
BE0002638,Cytochrome P450 3A4,P08684
BE0002362,Cytochrome P450 3A5,P20815
BE0002433,Cytochrome P450 1A2,P05177
BE0002364,NADPH--cytochrome P450 reductase,P16435
BE0001185,Quinone oxidoreductase,Q08257
BE0004771,Carbonyl reductase [NADPH] 3,O75828
BE0002364,NADPH--cytochrome P450 reductase,P16435
BE0001185,Quinone oxidoreductase,Q08257
BE0002638,Cytochrome P450 3A4,P08684
BE0002362,Cytochrome P450 3A5,P20815
BE0003538,UDP-glucuronosyltransferase 1-9,O60656
BE0002638,Cytochrome P450 3A4,P08684
BE0002362,Cytochrome P450 3A5,P20815
BE0003541,UDP-glucuronosyltransferase 1-1,P22309
BE0003541,UDP-glucuronosyltransferase 1-1,P22309
BE0003679,UDP-glucuronosyltransferase 2B7,P16662
BE0003538,UDP-glucuronosyltransferase 1-9,O60656
BE0003677,UDP-glucuronosyltransferase 1-3,P35503
BE0002638,Cytochrome P450 3A4,P08684
BE0003536,Cytochrome P450 2C19,P33261
BE0002362,Cytochrome P450 3A5,P20815
BE0002638,Cytochrome P450 3A4,P08684
BE0002638,Cytochrome P450 3A4,P08684
BE0002638,Cytochrome P450 3A4,P08684
BE0002363,Cytochrome P450 2D6,P10635
BE0002793,Cytochrome P450 2C9,P11712
BE0002638,Cytochrome P450 3A4,P08684
BE0002362,Cytochrome P450 3A5,P20815
BE0002638,Cytochrome P450 3A4,P08684
BE0002362,Cytochrome P450 3A5,P20815
BE0002638,Cytochrome P450 3A4,P08684
BE0002362,Cytochrome P450 3A5,P20815
BE0002638,Cytochrome P450 3A4,P08684
BE0002362,Cytochrome P450 3A5,P20815
BE0002638,Cytochrome P450 3A4,P08684
BE0002638,Cytochrome P450 3A4,P08684
BE0002887,Cytochrome P450 2C8,P10632
BE0002638,Cytochrome P450 3A4,P08684
BE0002363,Cytochrome P450 2D6,P10635
BE0002887,Cytochrome P450 2C8,P10632
BE0002638,Cytochrome P450 3A4,P08684
BE0002363,Cytochrome P450 2D6,P10635
BE0002887,Cytochrome P450 2C8,P10632
BE0002638,Cytochrome P450 3A4,P08684
BE0002363,Cytochrome P450 2D6,P10635
BE0002638,Cytochrome P450 3A4,P08684
BE0002887,Cytochrome P450 2C8,P10632
BE0002638,Cytochrome P450 3A4,P08684
BE0002638,Cytochrome P450 3A4,P08684
BE0002638,Cytochrome P450 3A4,P08684
BE0002638,Cytochrome P450 3A4,P08684
BE0002638,Cytochrome P450 3A4,P08684
BE0002638,Cytochrome P450 3A4,P08684
BE0003538,UDP-glucuronosyltransferase 1-9,O60656
BE0003679,UDP-glucuronosyltransferase 2B7,P16662
BE0004696,UDP-glucuronosyltransferase 2B15,P54855
BE0002638,Cytochrome P450 3A4,P08684
BE0002362,Cytochrome P450 3A5,P20815
BE0002638,Cytochrome P450 3A4,P08684
BE0004740,Carboxylesterase,Q6LAP9
BE0002638,Cytochrome P450 3A4,P08684
BE0002793,Cytochrome P450 2C9,P11712
BE0002433,Cytochrome P450 1A2,P05177
BE0002363,Cytochrome P450 2D6,P10635
BE0002433,Cytochrome P450 1A2,P05177
BE0002363,Cytochrome P450 2D6,P10635
BE0002363,Cytochrome P450 2D6,P10635
BE0003533,Cytochrome P450 2E1,P05181
BE0003533,Cytochrome P450 2E1,P05181
BE0002793,Cytochrome P450 2C9,P11712
BE0002793,Cytochrome P450 2C9,P11712
BE0002793,Cytochrome P450 2C9,P11712
BE0000017,Prostaglandin G/H synthase 1,P23219
BE0002793,Cytochrome P450 2C9,P11712
BE0002793,Cytochrome P450 2C9,P11712
BE0003679,UDP-glucuronosyltransferase 2B7,P16662
BE0002793,Cytochrome P450 2C9,P11712
BE0000017,Prostaglandin G/H synthase 1,P23219
BE0000017,Prostaglandin G/H synthase 1,P23219
BE0000017,Prostaglandin G/H synthase 1,P23219
BE0002793,Cytochrome P450 2C9,P11712
BE0002638,Cytochrome P450 3A4,P08684
BE0000017,Prostaglandin G/H synthase 1,P23219
BE0003536,Cytochrome P450 2C19,P33261
BE0002793,Cytochrome P450 2C9,P11712
BE0002887,Cytochrome P450 2C8,P10632
BE0002638,Cytochrome P450 3A4,P08684
BE0003549,Cytochrome P450 2B6,P20813
BE0003536,Cytochrome P450 2C19,P33261
BE0002793,Cytochrome P450 2C9,P11712
BE0002887,Cytochrome P450 2C8,P10632
BE0002793,Cytochrome P450 2C9,P11712
BE0002638,Cytochrome P450 3A4,P08684
BE0002887,Cytochrome P450 2C8,P10632
BE0003536,Cytochrome P450 2C19,P33261
BE0003549,Cytochrome P450 2B6,P20813
BE0002887,Cytochrome P450 2C8,P10632
BE0003536,Cytochrome P450 2C19,P33261
BE0002793,Cytochrome P450 2C9,P11712
BE0003538,UDP-glucuronosyltransferase 1-9,O60656
BE0000017,Prostaglandin G/H synthase 1,P23219
BE0002793,Cytochrome P450 2C9,P11712
BE0002793,Cytochrome P450 2C9,P11712
BE0003541,UDP-glucuronosyltransferase 1-1,P22309
BE0003677,UDP-glucuronosyltransferase 1-3,P35503
BE0003538,UDP-glucuronosyltransferase 1-9,O60656
BE0003681,UDP-glucuronosyltransferase 2B4,P06133
BE0009340,"Beta,beta-carotene 15,15'-dioxygenase",Q9HAY6
BE0002433,Cytochrome P450 1A2,P05177
BE0002433,Cytochrome P450 1A2,P05177
BE0000111,Diamine acetyltransferase 1,P21673
BE0000111,Diamine acetyltransferase 1,P21673
BE0002433,Cytochrome P450 1A2,P05177
BE0002363,Cytochrome P450 2D6,P10635
BE0002433,Cytochrome P450 1A2,P05177
BE0002363,Cytochrome P450 2D6,P10635
BE0002433,Cytochrome P450 1A2,P05177
BE0002363,Cytochrome P450 2D6,P10635
BE0002433,Cytochrome P450 1A2,P05177
BE0003549,Cytochrome P450 2B6,P20813
BE0003533,Cytochrome P450 2E1,P05181
BE0002363,Cytochrome P450 2D6,P10635
BE0002793,Cytochrome P450 2C9,P11712
BE0003536,Cytochrome P450 2C19,P33261
BE0002433,Cytochrome P450 1A2,P05177
BE0002363,Cytochrome P450 2D6,P10635
BE0002793,Cytochrome P450 2C9,P11712
BE0002363,Cytochrome P450 2D6,P10635
BE0003536,Cytochrome P450 2C19,P33261
BE0002362,Cytochrome P450 3A5,P20815
BE0002363,Cytochrome P450 2D6,P10635
BE0002363,Cytochrome P450 2D6,P10635
BE0003536,Cytochrome P450 2C19,P33261
BE0002638,Cytochrome P450 3A4,P08684
BE0002793,Cytochrome P450 2C9,P11712
BE0002363,Cytochrome P450 2D6,P10635
BE0003536,Cytochrome P450 2C19,P33261
BE0002638,Cytochrome P450 3A4,P08684
BE0002362,Cytochrome P450 3A5,P20815
BE0003536,Cytochrome P450 2C19,P33261
BE0002638,Cytochrome P450 3A4,P08684
BE0002638,Cytochrome P450 3A4,P08684
BE0002362,Cytochrome P450 3A5,P20815
BE0002638,Cytochrome P450 3A4,P08684
BE0002362,Cytochrome P450 3A5,P20815
BE0002638,Cytochrome P450 3A4,P08684
BE0002362,Cytochrome P450 3A5,P20815
BE0002638,Cytochrome P450 3A4,P08684
BE0002362,Cytochrome P450 3A5,P20815
BE0002638,Cytochrome P450 3A4,P08684
BE0002362,Cytochrome P450 3A5,P20815
BE0003544,UDP-glucuronosyltransferase 1-4,P22310
BE0003541,UDP-glucuronosyltransferase 1-1,P22309
BE0003678,UDP-glucuronosyltransferase 1-10,Q9HAW8
BE0004728,Sphingosine kinase 1,Q9NYA1
BE0002638,Cytochrome P450 3A4,P08684
BE0003538,UDP-glucuronosyltransferase 1-9,O60656
BE0003681,UDP-glucuronosyltransferase 2B4,P06133
BE0002638,Cytochrome P450 3A4,P08684
BE0002793,Cytochrome P450 2C9,P11712
BE0003536,Cytochrome P450 2C19,P33261
BE0002638,Cytochrome P450 3A4,P08684
BE0002793,Cytochrome P450 2C9,P11712
BE0003536,Cytochrome P450 2C19,P33261
BE0002638,Cytochrome P450 3A4,P08684
BE0003541,UDP-glucuronosyltransferase 1-1,P22309
BE0003677,UDP-glucuronosyltransferase 1-3,P35503
BE0003538,UDP-glucuronosyltransferase 1-9,O60656
BE0002638,Cytochrome P450 3A4,P08684
BE0004740,Carboxylesterase,Q6LAP9
BE0008657,Lysosomal protective protein,P10619
BE0001473,Histidine triad nucleotide-binding protein 1,P49773
BE0000637,UMP-CMP kinase,P30085
BE0003106,Nucleoside diphosphate kinase A,P15531
BE0002638,Cytochrome P450 3A4,P08684
BE0002638,Cytochrome P450 3A4,P08684
BE0003683,Cytochrome P450 2J2,P51589
BE0002181,Phospholipase D1,Q13393
BE0002638,Cytochrome P450 3A4,P08684
BE0003536,Cytochrome P450 2C19,P33261
BE0003679,UDP-glucuronosyltransferase 2B7,P16662
BE0003677,UDP-glucuronosyltransferase 1-3,P35503
BE0003682,UDP-glucuronosyltransferase 1-8,Q9HAW9
BE0003538,UDP-glucuronosyltransferase 1-9,O60656
BE0003679,UDP-glucuronosyltransferase 2B7,P16662
BE0003677,UDP-glucuronosyltransferase 1-3,P35503
BE0003682,UDP-glucuronosyltransferase 1-8,Q9HAW9
BE0003538,UDP-glucuronosyltransferase 1-9,O60656
BE0003679,UDP-glucuronosyltransferase 2B7,P16662
BE0003677,UDP-glucuronosyltransferase 1-3,P35503
BE0003682,UDP-glucuronosyltransferase 1-8,Q9HAW9
BE0003538,UDP-glucuronosyltransferase 1-9,O60656
BE0003550,Cytochrome P450 3A43,Q9HB55
BE0003550,Cytochrome P450 3A43,Q9HB55
BE0003539,Aldehyde oxidase,Q06278
BE0004866,Cytochrome P450 3A Subfamily,P08684
BE0002363,Cytochrome P450 2D6,P10635
BE0002793,Cytochrome P450 2C9,P11712
BE0002363,Cytochrome P450 2D6,P10635
BE0002793,Cytochrome P450 2C9,P11712
BE0002793,Cytochrome P450 2C9,P11712
BE0003536,Cytochrome P450 2C19,P33261
BE0003549,Cytochrome P450 2B6,P20813
BE0002363,Cytochrome P450 2D6,P10635
BE0008675,"Hydroxyacid-oxoacid transhydrogenase, mitochondrial",Q8IWW8
BE0000152,"Succinate-semialdehyde dehydrogenase, mitochondrial",P51649
BE0002638,Cytochrome P450 3A4,P08684
BE0002638,Cytochrome P450 3A4,P08684
BE0002638,Cytochrome P450 3A4,P08684
BE0002638,Cytochrome P450 3A4,P08684
BE0002638,Cytochrome P450 3A4,P08684
BE0002638,Cytochrome P450 3A4,P08684
BE0002638,Cytochrome P450 3A4,P08684
BE0002638,Cytochrome P450 3A4,P08684
BE0000886,Bile salt sulfotransferase,Q06520
BE0002638,Cytochrome P450 3A4,P08684
BE0002638,Cytochrome P450 3A4,P08684
BE0002638,Cytochrome P450 3A4,P08684
BE0002638,Cytochrome P450 3A4,P08684
BE0002638,Cytochrome P450 3A4,P08684
BE0003541,UDP-glucuronosyltransferase 1-1,P22309
BE0004695,UDP-glucuronosyltransferase 1-7,Q9HAW7
BE0003682,UDP-glucuronosyltransferase 1-8,Q9HAW9
BE0003678,UDP-glucuronosyltransferase 1-10,Q9HAW8
BE0002793,Cytochrome P450 2C9,P11712
BE0002887,Cytochrome P450 2C8,P10632
BE0002363,Cytochrome P450 2D6,P10635
BE0000130,Hemoglobin subunit alpha,P69905
BE0000629,Hemoglobin subunit beta,P68871
BE0000130,Hemoglobin subunit alpha,P69905
BE0000629,Hemoglobin subunit beta,P68871
BE0001207,Catalase,P04040
BE0000133,"Aldehyde dehydrogenase, mitochondrial",P05091
BE0002638,Cytochrome P450 3A4,P08684
BE0002363,Cytochrome P450 2D6,P10635
BE0002638,Cytochrome P450 3A4,P08684
BE0002638,Cytochrome P450 3A4,P08684
BE0002363,Cytochrome P450 2D6,P10635
BE0002638,Cytochrome P450 3A4,P08684
BE0002180,Cholinesterase,P06276
BE0004866,Cytochrome P450 3A Subfamily,P08684
BE0003074,Carbonyl reductase [NADPH] 1,P16152
BE0003074,Carbonyl reductase [NADPH] 1,P16152
BE0002793,Cytochrome P450 2C9,P11712
BE0002887,Cytochrome P450 2C8,P10632
BE0002793,Cytochrome P450 2C9,P11712
BE0002887,Cytochrome P450 2C8,P10632
BE0002638,Cytochrome P450 3A4,P08684
BE0002638,Cytochrome P450 3A4,P08684
BE0002638,Cytochrome P450 3A4,P08684
BE0002638,Cytochrome P450 3A4,P08684
BE0003541,UDP-glucuronosyltransferase 1-1,P22309
BE0003541,UDP-glucuronosyltransferase 1-1,P22309
BE0002638,Cytochrome P450 3A4,P08684
BE0002638,Cytochrome P450 3A4,P08684
BE0003543,Cytochrome P450 1A1,P04798
BE0002433,Cytochrome P450 1A2,P05177
BE0002638,Cytochrome P450 3A4,P08684
BE0002362,Cytochrome P450 3A5,P20815
BE0003549,Cytochrome P450 2B6,P20813
BE0003536,Cytochrome P450 2C19,P33261
BE0002638,Cytochrome P450 3A4,P08684
BE0002433,Cytochrome P450 1A2,P05177
BE0003543,Cytochrome P450 1A1,P04798
BE0002433,Cytochrome P450 1A2,P05177
BE0002638,Cytochrome P450 3A4,P08684
BE0002363,Cytochrome P450 2D6,P10635
BE0003536,Cytochrome P450 2C19,P33261
BE0003543,Cytochrome P450 1A1,P04798
BE0002433,Cytochrome P450 1A2,P05177
BE0003549,Cytochrome P450 2B6,P20813
BE0002638,Cytochrome P450 3A4,P08684
BE0002362,Cytochrome P450 3A5,P20815
BE0002638,Cytochrome P450 3A4,P08684
BE0002362,Cytochrome P450 3A5,P20815
BE0003612,Cytochrome P450 3A7,P24462
BE0003550,Cytochrome P450 3A43,Q9HB55
BE0002638,Cytochrome P450 3A4,P08684
BE0002362,Cytochrome P450 3A5,P20815
BE0003612,Cytochrome P450 3A7,P24462
BE0003550,Cytochrome P450 3A43,Q9HB55
BE0002638,Cytochrome P450 3A4,P08684
BE0002362,Cytochrome P450 3A5,P20815
BE0003612,Cytochrome P450 3A7,P24462
BE0003550,Cytochrome P450 3A43,Q9HB55
BE0002638,Cytochrome P450 3A4,P08684
BE0002362,Cytochrome P450 3A5,P20815
BE0003612,Cytochrome P450 3A7,P24462
BE0003550,Cytochrome P450 3A43,Q9HB55
BE0002638,Cytochrome P450 3A4,P08684
BE0002362,Cytochrome P450 3A5,P20815
BE0003612,Cytochrome P450 3A7,P24462
BE0003550,Cytochrome P450 3A43,Q9HB55
BE0002638,Cytochrome P450 3A4,P08684
BE0002362,Cytochrome P450 3A5,P20815
BE0002638,Cytochrome P450 3A4,P08684
BE0002362,Cytochrome P450 3A5,P20815
BE0002638,Cytochrome P450 3A4,P08684
BE0003336,Cytochrome P450 2A6,P11509
BE0003538,UDP-glucuronosyltransferase 1-9,O60656
BE0003679,UDP-glucuronosyltransferase 2B7,P16662
BE0000182,"cGMP-specific 3',5'-cyclic phosphodiesterase",O76074
BE0002180,Cholinesterase,P06276
BE0002180,Cholinesterase,P06276
BE0002887,Cytochrome P450 2C8,P10632
BE0008657,Lysosomal protective protein,P10619
BE0002705,Liver carboxylesterase 1,P23141
BE0001262,Adenylate kinase isoenzyme 1,P00568
BE0004477,"Adenylate kinase 2, mitochondrial",P54819
BE0003106,Nucleoside diphosphate kinase A,P15531
BE0003281,Nucleoside diphosphate kinase B,P22392
BE0000883,N-acetylgalactosamine-6-sulfatase,P34059
BE0000883,N-acetylgalactosamine-6-sulfatase,P34059
BE0000883,N-acetylgalactosamine-6-sulfatase,P34059
BE0000883,N-acetylgalactosamine-6-sulfatase,P34059
BE0000883,N-acetylgalactosamine-6-sulfatase,P34059
BE0001153,Beta-hexosaminidase subunit beta,P07686
BE0001153,Beta-hexosaminidase subunit beta,P07686
BE0001153,Beta-hexosaminidase subunit beta,P07686
BE0001153,Beta-hexosaminidase subunit beta,P07686
BE0001153,Beta-hexosaminidase subunit beta,P07686
BE0001153,Beta-hexosaminidase subunit beta,P07686
BE0001153,Beta-hexosaminidase subunit beta,P07686
BE0001153,Beta-hexosaminidase subunit beta,P07686
BE0001153,Beta-hexosaminidase subunit beta,P07686
BE0001153,Beta-hexosaminidase subunit beta,P07686
BE0000972,Beta-glucuronidase,P08236
BE0000972,Beta-glucuronidase,P08236
BE0000972,Beta-glucuronidase,P08236
BE0000972,Beta-glucuronidase,P08236
BE0009785,N-sulphoglucosamine sulphohydrolase,P51688
BE0009785,N-sulphoglucosamine sulphohydrolase,P51688
BE0009785,N-sulphoglucosamine sulphohydrolase,P51688
BE0009785,N-sulphoglucosamine sulphohydrolase,P51688
BE0009785,N-sulphoglucosamine sulphohydrolase,P51688
BE0009785,N-sulphoglucosamine sulphohydrolase,P51688
BE0009329,Alpha-L-iduronidase,P35475
BE0009329,Alpha-L-iduronidase,P35475
BE0009328,Iduronate 2-sulfatase,P22304
BE0009328,Iduronate 2-sulfatase,P22304
BE0000972,Beta-glucuronidase,P08236
BE0000972,Beta-glucuronidase,P08236
BE0000972,Beta-glucuronidase,P08236
BE0000972,Beta-glucuronidase,P08236
BE0000972,Beta-glucuronidase,P08236
BE0003336,Cytochrome P450 2A6,P11509
BE0003336,Cytochrome P450 2A6,P11509
BE0003336,Cytochrome P450 2A6,P11509
BE0003336,Cytochrome P450 2A6,P11509
BE0000960,Dihydropyrimidine dehydrogenase [NADP(+)],Q12882
BE0005806,Dihydropyrimidinase-related protein 2,Q16555
BE0009332,Beta-ureidopropionase,Q9UBR1
BE0009332,Beta-ureidopropionase,Q9UBR1
BE0001056,Glucokinase,P35557
BE0001818,6-phosphofructokinase,P00512
BE0004352,Alcohol dehydrogenase [NADP(+)],P14550
BE0002281,Glutathione S-transferase A1,P08263
BE0002281,Glutathione S-transferase A1,P08263
BE0002281,Glutathione S-transferase A1,P08263
BE0009561,Liver esterases,
BE0002499,Pentaerythritol tetranitrate reductase,P71278
BE0002499,Pentaerythritol tetranitrate reductase,P71278
BE0001207,Catalase,P04040
BE0000816,Glutathione peroxidase 1,P07203
BE0001207,Catalase,P04040
BE0000816,Glutathione peroxidase 1,P07203
BE0000524,Vitamin D 25-hydroxylase,Q6VVX0
BE0000524,Vitamin D 25-hydroxylase,Q6VVX0
BE0000443,"25-hydroxyvitamin D-1 alpha hydroxylase, mitochondrial",O15528
BE0000443,"25-hydroxyvitamin D-1 alpha hydroxylase, mitochondrial",O15528
BE0000683,Pancreatic triacylglycerol lipase,P16233
BE0000683,Pancreatic triacylglycerol lipase,P16233
BE0003541,UDP-glucuronosyltransferase 1-1,P22309
BE0003541,UDP-glucuronosyltransferase 1-1,P22309
BE0001979,"Thioredoxin reductase 1, cytoplasmic",Q16881
BE0000648,"Glutathione reductase, mitochondrial",P00390
BE0004605,Selenocysteine lyase,Q96I15
BE0003541,UDP-glucuronosyltransferase 1-1,P22309
BE0003541,UDP-glucuronosyltransferase 1-1,P22309
BE0009338,Xylitol dehydrogenase,E5G6H4
BE0004352,Alcohol dehydrogenase [NADP(+)],P14550
BE0000133,"Aldehyde dehydrogenase, mitochondrial",P05091
BE0004727,Leukotriene-B(4) omega-hydroxylase 1,P78329
BE0002638,Cytochrome P450 3A4,P08684
BE0002433,Cytochrome P450 1A2,P05177
BE0003549,Cytochrome P450 2B6,P20813
BE0002363,Cytochrome P450 2D6,P10635
BE0003533,Cytochrome P450 2E1,P05181
BE0003543,Cytochrome P450 1A1,P04798
BE0003549,Cytochrome P450 2B6,P20813
BE0002363,Cytochrome P450 2D6,P10635
BE0003533,Cytochrome P450 2E1,P05181
BE0003536,Cytochrome P450 2C19,P33261
BE0002638,Cytochrome P450 3A4,P08684
BE0003536,Cytochrome P450 2C19,P33261
BE0002638,Cytochrome P450 3A4,P08684
BE0003336,Cytochrome P450 2A6,P11509
BE0000888,Fatty acid desaturase 1,O60427
BE0009375,Elongation of very long chain fatty acids protein 5,Q9NYP7
BE0002247,Elongation of very long chain fatty acids protein 4,Q9GZR5
BE0000309,Arachidonate 15-lipoxygenase,P16050
BE0000017,Prostaglandin G/H synthase 1,P23219
BE0000262,Prostaglandin G/H synthase 2,P35354
BE0000309,Arachidonate 15-lipoxygenase,P16050
BE0000017,Prostaglandin G/H synthase 1,P23219
BE0000262,Prostaglandin G/H synthase 2,P35354
BE0002246,Fatty acid desaturase 2,O95864
BE0002705,Liver carboxylesterase 1,P23141
BE0003677,UDP-glucuronosyltransferase 1-3,P35503
BE0003679,UDP-glucuronosyltransferase 2B7,P16662
BE0002638,Cytochrome P450 3A4,P08684
BE0002829,Beta-glucosidase,Q59976
BE0002638,Cytochrome P450 3A4,P08684
BE0002638,Cytochrome P450 3A4,P08684
BE0002638,Cytochrome P450 3A4,P08684
BE0002638,Cytochrome P450 3A4,P08684
BE0002638,Cytochrome P450 3A4,P08684
BE0002638,Cytochrome P450 3A4,P08684
BE0002433,Cytochrome P450 1A2,P05177
BE0003549,Cytochrome P450 2B6,P20813
BE0002793,Cytochrome P450 2C9,P11712
BE0003536,Cytochrome P450 2C19,P33261
BE0002638,Cytochrome P450 3A4,P08684
BE0002362,Cytochrome P450 3A5,P20815
BE0003549,Cytochrome P450 2B6,P20813
BE0002363,Cytochrome P450 2D6,P10635
BE0003533,Cytochrome P450 2E1,P05181
BE0002638,Cytochrome P450 3A4,P08684
BE0004866,Cytochrome P450 3A Subfamily,P08684
BE0001052,CYP2B protein,Q14097
BE0004866,Cytochrome P450 3A Subfamily,P08684
BE0001052,CYP2B protein,Q14097
BE0003533,Cytochrome P450 2E1,P05181
BE0003549,Cytochrome P450 2B6,P20813
BE0002887,Cytochrome P450 2C8,P10632
BE0002433,Cytochrome P450 1A2,P05177
BE0003543,Cytochrome P450 1A1,P04798
BE0002433,Cytochrome P450 1A2,P05177
BE0002887,Cytochrome P450 2C8,P10632
BE0002433,Cytochrome P450 1A2,P05177
BE0002638,Cytochrome P450 3A4,P08684
BE0004727,Leukotriene-B(4) omega-hydroxylase 1,P78329
BE0000530,Serum albumin,P02768
BE0002638,Cytochrome P450 3A4,P08684
BE0003543,Cytochrome P450 1A1,P04798
BE0002363,Cytochrome P450 2D6,P10635
BE0003533,Cytochrome P450 2E1,P05181
BE0002638,Cytochrome P450 3A4,P08684
BE0002638,Cytochrome P450 3A4,P08684
BE0003543,Cytochrome P450 1A1,P04798
BE0002638,Cytochrome P450 3A4,P08684
BE0002638,Cytochrome P450 3A4,P08684
BE0002638,Cytochrome P450 3A4,P08684
BE0002638,Cytochrome P450 3A4,P08684
BE0003538,UDP-glucuronosyltransferase 1-9,O60656
BE0003679,UDP-glucuronosyltransferase 2B7,P16662
BE0003607,Arylamine N-acetyltransferase 2,P11245
BE0003608,Arylamine N-acetyltransferase 1,P18440
BE0002363,Cytochrome P450 2D6,P10635
BE0002638,Cytochrome P450 3A4,P08684
BE0002363,Cytochrome P450 2D6,P10635
BE0002638,Cytochrome P450 3A4,P08684
BE0004740,Carboxylesterase,Q6LAP9
BE0004740,Carboxylesterase,Q6LAP9
BE0002281,Glutathione S-transferase A1,P08263
BE0002281,Glutathione S-transferase A1,P08263
BE0001745,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",P11310
BE0004521,"3-ketoacyl-CoA thiolase, peroxisomal",P09110
BE0004500,"Enoyl-CoA hydratase, mitochondrial",P30084
BE0000377,"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial",Q16836
BE0001745,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",P11310
BE0004521,"3-ketoacyl-CoA thiolase, peroxisomal",P09110
