id,name,organism,known_action,position,parent_key
BE0000106,Solute carrier family 22 member 5,Humans,unknown,4,DB00368
BE0003648,Solute carrier family 22 member 1,Humans,unknown,5,DB00368
BE0003665,"POU domain, class 5, transcription factor 1",Humans,unknown,6,DB00368
BE0001066,Solute carrier family 22 member 6,Humans,unknown,1,DB00369
BE0000749,Sodium-dependent serotonin transporter,Humans,unknown,5,DB00370
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB00373
BE0001032,P-glycoprotein 1,Humans,unknown,4,DB00381
BE0001032,P-glycoprotein 1,Humans,unknown,2,DB00382
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB00390
BE0003653,Solute carrier organic anion transporter family member 4C1,Humans,unknown,2,DB00390
BE0000703,Bile salt export pump,Humans,unknown,3,DB00390
BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown,4,DB00390
BE0003667,Organic solute transporter subunit alpha,Humans,unknown,5,DB00390
BE0003668,Organic solute transporter subunit beta,Humans,unknown,6,DB00390
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,7,DB00390
BE0001032,P-glycoprotein 1,Humans,unknown,5,DB00394
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,6,DB00394
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,7,DB00394
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown,8,DB00394
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB00396
BE0003647,Solute carrier family 22 member 2,Humans,unknown,2,DB00396
BE0003648,Solute carrier family 22 member 1,Humans,unknown,3,DB00396
BE0003650,Solute carrier family 22 member 3,Humans,unknown,4,DB00396
BE0000703,Bile salt export pump,Humans,unknown,5,DB00396
BE0000785,Multidrug resistance-associated protein 1,Humans,unknown,6,DB00396
BE0003644,Sodium/bile acid cotransporter,Humans,unknown,7,DB00396
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,18,DB00396
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,19,DB00396
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown,21,DB00396
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,0,DB00398
BE0001188,Multidrug resistance-associated protein 4,Humans,unknown,0,DB00398
BE0001032,P-glycoprotein 1,Humans,unknown,0,DB00398
BE0001069,Canalicular multispecific organic anion transporter 1,Humans,unknown,1,DB00398
BE0004770,RalA-binding protein 1,Humans,unknown,12,DB00398
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,16,DB00398
BE0000785,Multidrug resistance-associated protein 1,Humans,unknown,3,DB00399
BE0001032,P-glycoprotein 1,Humans,unknown,6,DB00401
BE0003648,Solute carrier family 22 member 1,Humans,unknown,1,DB00406
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,2,DB00412
BE0000703,Bile salt export pump,Humans,no,14,DB00412
BE0003647,Solute carrier family 22 member 2,Humans,unknown,7,DB00413
BE0003648,Solute carrier family 22 member 1,Humans,unknown,7,DB00413
BE0003650,Solute carrier family 22 member 3,Humans,unknown,8,DB00413
BE0000106,Solute carrier family 22 member 5,Humans,unknown,2,DB00415
BE0001018,Solute carrier family 15 member 1,Humans,unknown,3,DB00415
BE0001134,Solute carrier family 15 member 2,Humans,unknown,4,DB00415
BE0000669,Monocarboxylate transporter 1,Humans,unknown,7,DB00415
BE0001069,Canalicular multispecific organic anion transporter 1,Humans,unknown,1,DB00421
BE0001032,P-glycoprotein 1,Humans,unknown,2,DB00421
BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown,3,DB00421
BE0000703,Bile salt export pump,Humans,no,14,DB00421
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB00428
BE0001066,Solute carrier family 22 member 6,Humans,unknown,4,DB00432
BE0004705,Sodium/nucleoside cotransporter 1,Humans,unknown,5,DB00432
BE0001204,Equilibrative nucleoside transporter 1,Humans,unknown,6,DB00432
BE0004706,Equilibrative nucleoside transporter 2,Humans,unknown,7,DB00432
BE0003645,Solute carrier family 22 member 8,Humans,unknown,1,DB00437
BE0003646,Solute carrier family 22 member 7,Humans,unknown,2,DB00437
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,5,DB00437
BE0003647,Solute carrier family 22 member 2,Humans,unknown,6,DB00437
BE0000106,Solute carrier family 22 member 5,Humans,unknown,1,DB00438
BE0001018,Solute carrier family 15 member 1,Humans,unknown,2,DB00438
BE0001134,Solute carrier family 15 member 2,Humans,unknown,3,DB00438
BE0001066,Solute carrier family 22 member 6,Humans,unknown,4,DB00438
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB00439
BE0001069,Canalicular multispecific organic anion transporter 1,Humans,unknown,2,DB00439
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,3,DB00439
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,4,DB00439
BE0000703,Bile salt export pump,Humans,no,9,DB00439
BE0001032,P-glycoprotein 1,Humans,unknown,4,DB00440
BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown,5,DB00440
BE0004752,Multidrug and toxin extrusion protein 2,Humans,unknown,6,DB00440
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB00441
BE0003651,Multidrug resistance-associated protein 7,Humans,unknown,2,DB00441
BE0001204,Equilibrative nucleoside transporter 1,Humans,unknown,3,DB00441
BE0004705,Sodium/nucleoside cotransporter 1,Humans,unknown,5,DB00441
BE0004706,Equilibrative nucleoside transporter 2,Humans,unknown,6,DB00441
BE0003672,Solute carrier family 28 member 3,Humans,unknown,7,DB00441
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB00443
BE0003640,Multidrug resistance-associated protein 6,Humans,unknown,1,DB00444
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,2,DB00444
BE0000785,Multidrug resistance-associated protein 1,Humans,unknown,2,DB00445
BE0001066,Solute carrier family 22 member 6,Humans,unknown,1,DB00446
BE0001018,Solute carrier family 15 member 1,Humans,unknown,1,DB00447
BE0001134,Solute carrier family 15 member 2,Humans,unknown,2,DB00447
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,8,DB00448
BE0001032,P-glycoprotein 1,Humans,unknown,8,DB00448
BE0003645,Solute carrier family 22 member 8,Humans,unknown,12,DB00448
BE0003648,Solute carrier family 22 member 1,Humans,unknown,13,DB00448
BE0003647,Solute carrier family 22 member 2,Humans,unknown,14,DB00448
BE0003650,Solute carrier family 22 member 3,Humans,unknown,15,DB00448
BE0003660,Solute carrier organic anion transporter family member 1C1,Humans,unknown,1,DB00451
BE0000178,Monocarboxylate transporter 8,Humans,unknown,2,DB00451
BE0001032,P-glycoprotein 1,Humans,unknown,3,DB00451
BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown,4,DB00451
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,5,DB00451
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown,6,DB00451
BE0003656,Solute carrier organic anion transporter family member 4A1,Humans,unknown,7,DB00451
BE0003653,Solute carrier organic anion transporter family member 4C1,Humans,unknown,8,DB00451
BE0000222,Large neutral amino acids transporter small subunit 1,Humans,unknown,9,DB00451
BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown,11,DB00451
BE0001032,P-glycoprotein 1,Humans,unknown,15,DB00454
BE0001032,P-glycoprotein 1,Humans,no,10,DB00455
BE0000703,Bile salt export pump,Humans,unknown,12,DB00455
BE0000106,Solute carrier family 22 member 5,Humans,unknown,1,DB00456
BE0001018,Solute carrier family 15 member 1,Humans,unknown,2,DB00456
BE0001134,Solute carrier family 15 member 2,Humans,unknown,3,DB00456
BE0001066,Solute carrier family 22 member 6,Humans,unknown,4,DB00456
BE0003645,Solute carrier family 22 member 8,Humans,unknown,5,DB00456
BE0000879,Solute carrier family 22 member 11,Humans,unknown,6,DB00456
BE0003646,Solute carrier family 22 member 7,Humans,unknown,7,DB00456
BE0003648,Solute carrier family 22 member 1,Humans,unknown,6,DB00457
BE0003650,Solute carrier family 22 member 3,Humans,unknown,7,DB00457
BE0001032,P-glycoprotein 1,Humans,unknown,8,DB00457
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,9,DB00457
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB00458
BE0003647,Solute carrier family 22 member 2,Humans,unknown,1,DB00458
BE0003650,Solute carrier family 22 member 3,Humans,unknown,2,DB00458
BE0000757,Solute carrier family 22 member 4,Humans,unknown,2,DB00458
BE0003647,Solute carrier family 22 member 2,Humans,unknown,1,DB00468
BE0003648,Solute carrier family 22 member 1,Humans,unknown,2,DB00468
BE0000106,Solute carrier family 22 member 5,Humans,unknown,3,DB00468
BE0001032,P-glycoprotein 1,Humans,unknown,4,DB00468
BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown,5,DB00468
BE0000757,Solute carrier family 22 member 4,Humans,unknown,6,DB00468
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,7,DB00468
BE0003645,Solute carrier family 22 member 8,Humans,unknown,3,DB00469
BE0001032,P-glycoprotein 1,Humans,unknown,2,DB00470
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,3,DB00470
BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown,1,DB00471
BE0001032,P-glycoprotein 1,Humans,unknown,6,DB00472
BE0001032,P-glycoprotein 1,Humans,unknown,7,DB00476
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB00477
BE0000703,Bile salt export pump,Humans,no,23,DB00477
BE0001032,P-glycoprotein 1,Humans,unknown,5,DB00480
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,11,DB00481
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown,12,DB00481
BE0001032,P-glycoprotein 1,Humans,unknown,13,DB00481
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,14,DB00481
BE0001069,Canalicular multispecific organic anion transporter 1,Humans,unknown,15,DB00481
BE0001061,Canalicular multispecific organic anion transporter 2,Humans,unknown,16,DB00481
BE0001188,Multidrug resistance-associated protein 4,Humans,unknown,17,DB00481
BE0001188,Multidrug resistance-associated protein 4,Humans,unknown,1,DB00482
BE0000703,Bile salt export pump,Humans,no,5,DB00482
BE0001032,P-glycoprotein 1,Humans,unknown,7,DB00482
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,8,DB00482
BE0001018,Solute carrier family 15 member 1,Humans,unknown,1,DB00485
BE0001134,Solute carrier family 15 member 2,Humans,unknown,2,DB00485
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB00490
BE0001018,Solute carrier family 15 member 1,Humans,unknown,1,DB00492
BE0001134,Solute carrier family 15 member 2,Humans,unknown,2,DB00492
BE0001018,Solute carrier family 15 member 1,Humans,unknown,1,DB00493
BE0001134,Solute carrier family 15 member 2,Humans,unknown,2,DB00493
BE0001066,Solute carrier family 22 member 6,Humans,unknown,3,DB00493
BE0003645,Solute carrier family 22 member 8,Humans,unknown,4,DB00493
BE0000879,Solute carrier family 22 member 11,Humans,unknown,5,DB00493
BE0003646,Solute carrier family 22 member 7,Humans,unknown,6,DB00493
BE0003647,Solute carrier family 22 member 2,Humans,unknown,6,DB00495
BE0001066,Solute carrier family 22 member 6,Humans,unknown,7,DB00495
BE0003646,Solute carrier family 22 member 7,Humans,unknown,8,DB00495
BE0003645,Solute carrier family 22 member 8,Humans,unknown,9,DB00495
BE0000879,Solute carrier family 22 member 11,Humans,unknown,10,DB00495
BE0004705,Sodium/nucleoside cotransporter 1,Humans,unknown,11,DB00495
BE0004706,Equilibrative nucleoside transporter 2,Humans,unknown,12,DB00495
BE0001032,P-glycoprotein 1,Humans,unknown,13,DB00495
BE0001188,Multidrug resistance-associated protein 4,Humans,unknown,14,DB00495
BE0003639,Multidrug resistance-associated protein 5,Humans,unknown,15,DB00495
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,16,DB00495
BE0001066,Solute carrier family 22 member 6,Humans,unknown,3,DB00500
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB00501
BE0003647,Solute carrier family 22 member 2,Humans,unknown,2,DB00501
BE0003648,Solute carrier family 22 member 1,Humans,unknown,3,DB00501
BE0003650,Solute carrier family 22 member 3,Humans,unknown,4,DB00501
BE0000106,Solute carrier family 22 member 5,Humans,unknown,5,DB00501
BE0001066,Solute carrier family 22 member 6,Humans,unknown,6,DB00501
BE0003645,Solute carrier family 22 member 8,Humans,unknown,7,DB00501
BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown,8,DB00501
BE0000757,Solute carrier family 22 member 4,Humans,unknown,9,DB00501
BE0000879,Solute carrier family 22 member 11,Humans,unknown,10,DB00501
BE0003646,Solute carrier family 22 member 7,Humans,unknown,11,DB00501
BE0000703,Bile salt export pump,Humans,no,18,DB00501
BE0004752,Multidrug and toxin extrusion protein 2,Humans,unknown,19,DB00501
BE0001032,P-glycoprotein 1,Humans,unknown,3,DB00502
BE0001032,P-glycoprotein 1,Humans,unknown,2,DB00503
BE0000785,Multidrug resistance-associated protein 1,Humans,unknown,12,DB00503
BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown,13,DB00503
BE0001069,Canalicular multispecific organic anion transporter 1,Humans,unknown,13,DB00503
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,14,DB00503
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,15,DB00503
BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown,18,DB00503
BE0000703,Bile salt export pump,Humans,no,19,DB00503
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown,21,DB00503
BE0001032,P-glycoprotein 1,Humans,unknown,2,DB00508
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,4,DB00509
BE0003660,Solute carrier organic anion transporter family member 1C1,Humans,unknown,5,DB00509
BE0003656,Solute carrier organic anion transporter family member 4A1,Humans,unknown,6,DB00509
BE0003653,Solute carrier organic anion transporter family member 4C1,Humans,unknown,7,DB00509
BE0000222,Large neutral amino acids transporter small subunit 1,Humans,unknown,8,DB00509
BE0001061,Canalicular multispecific organic anion transporter 2,Humans,unknown,1,DB00515
BE0003639,Multidrug resistance-associated protein 5,Humans,unknown,2,DB00515
BE0001069,Canalicular multispecific organic anion transporter 1,Humans,unknown,3,DB00515
BE0003647,Solute carrier family 22 member 2,Humans,unknown,4,DB00515
BE0003649,High affinity copper uptake protein 1,Humans,unknown,5,DB00515
BE0003662,Probable low affinity copper uptake protein 2,Humans,unknown,6,DB00515
BE0003640,Multidrug resistance-associated protein 6,Humans,unknown,7,DB00515
BE0001032,P-glycoprotein 1,Humans,unknown,8,DB00515
BE0003664,Copper-transporting ATPase 2,Humans,unknown,9,DB00515
BE0003666,Copper-transporting ATPase 1,Humans,unknown,10,DB00515
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,11,DB00515
BE0001032,P-glycoprotein 1,Humans,no,6,DB00518
BE0001018,Solute carrier family 15 member 1,Humans,unknown,1,DB00519
BE0001134,Solute carrier family 15 member 2,Humans,unknown,2,DB00519
BE0003648,Solute carrier family 22 member 1,Humans,unknown,1,DB00520
BE0001032,P-glycoprotein 1,Humans,unknown,2,DB00520
BE0001066,Solute carrier family 22 member 6,Humans,unknown,3,DB00520
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,4,DB00520
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown,5,DB00520
BE0001032,P-glycoprotein 1,Humans,unknown,9,DB00523
BE0003647,Solute carrier family 22 member 2,Humans,unknown,1,DB00526
BE0003649,High affinity copper uptake protein 1,Humans,unknown,2,DB00526
BE0003650,Solute carrier family 22 member 3,Humans,unknown,3,DB00526
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,4,DB00526
BE0001069,Canalicular multispecific organic anion transporter 1,Humans,unknown,13,DB00526
BE0003664,Copper-transporting ATPase 2,Humans,unknown,14,DB00526
BE0003666,Copper-transporting ATPase 1,Humans,unknown,15,DB00526
BE0001066,Solute carrier family 22 member 6,Humans,unknown,1,DB00529
BE0000669,Monocarboxylate transporter 1,Humans,unknown,2,DB00529
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,1,DB00530
BE0001032,P-glycoprotein 1,Humans,unknown,2,DB00530
