drugbank-id,name,unii,cas-number,inchikey,average-mass,monoisotopic-mass,parent_key
DBSALT001449,Penciclovir sodium,P06226385L,97845-62-0,NMQFQBOIHUIALG-UHFFFAOYSA-M,275.244,275.09943361,DB00299
DBSALT000172,Tenofovir disoproxil fumarate,OTT9J7900I,202138-50-9,VCMJCVGFSROFHV-WZGZYPNHSA-N,635.5149,635.183987333,DB00300
DBSALT000345,Flucloxacillin sodium,LMG7C674WJ,34214-51-2,PARMJFIQRZRMHG-VICXVTCVSA-M,493.87,493.0486566,DB00301
DBSALT001460,Ertapenem sodium,2T90KE67L0,153773-82-1,ZXNAQFZBWUNWJM-HRXMHBOMSA-M,497.5,497.12326558,DB00303
DBSALT001069,Ibutilide fumarate,9L5X4M5L6I,122647-32-9,PCIOHQNIRPWFMV-WXXKFALUSA-N,885.23,884.500287011,DB00308
DBSALT000440,Vindesine sulfate,CPH2U7DNDY,59917-39-4,COFJBSXICYYSKG-OAUVCNBTSA-N,852.01,851.377528849,DB00309
DBSALT000442,Pentobarbital Sodium,NJJ0475N0S,57-33-0,QGMRQYFBGABWDR-UHFFFAOYSA-M,248.254,248.113687095,DB00312
DBSALT000185,Divalproex sodium,644VL95AO6,76584-70-8,MSRILKIQRXUYCT-UHFFFAOYSA-M,310.4047,310.212004155,DB00313
DBSALT001257,Valproate sodium,5VOM6GYJ0D,1069-66-5,AEQFSUDEHCCHBT-UHFFFAOYSA-M,166.196,166.096974,DB00313
DBSALT000443,Capreomycin sulfate,9H8D3J7V21,1405-37-4,TUATYNXRYJTQTQ-RIQUSILOSA-N,1517.58,1516.633153682,DB00314
DBSALT001068,Codeine hydrochloride,406LPJ779Q,1422-07-7,NUXLENPAZQNFAM-FFHNEAJVSA-N,335.83,335.1288213,DB00318
DBSALT001844,Codeine monohydrate,Q830PW7520,6059-47-8,WRRSFOZOETZUPG-FFHNEAJVSA-N,317.385,317.162708225,DB00318
DBSALT000030,Codeine phosphate,2X585M1M3T,52-28-8,WUXLCJZUUHIXFY-FFHNEAJVSA-N,397.3594,397.129038639,DB00318
DBSALT001592,Codeine phosphate hemihydrate,GSL05Y1MN6,41444-62-6,DKSZLDSPXIWGFO-BLOJGBSASA-N,812.743,812.268642914,DB00318
DBSALT001843,Codeine sulfate,11QV9BS0CB,6854-40-6,BOLDZXRCJAJADM-AAXBYHQXSA-N,750.86,750.303360852,DB00318
DBSALT000031,Codeine sulfate anhydrous,AVW5HY4N2E,1420-53-7,BCXHDORHMMZBBZ-DORFAMGDSA-N,696.81,696.271666799,DB00318
DBSALT001067,Piperacillin sodium,M98T69Q7HP,59703-84-3,WCMIIGXFCMNQDS-IDYPWDAWSA-M,539.54,539.14506365,DB00319
DBSALT000997,Dihydroergotamine mesylate,81AXN7R2QT,6190-39-2,ADYPXRFPBQGGAH-UMYZUSPBSA-N,679.79,679.267584474,DB00320
DBSALT001066,Dihydroergotamine tartrate,76F2R89O7X,5989-77-5,FXDJFTCVYTUARH-YZPGULDNSA-N,2484.842,2483.134315159,DB00320
DBSALT000009,Amitriptyline hydrochloride,26LUD4JO9K,549-18-8,KFYRPLNVJVHZGT-UHFFFAOYSA-N,313.864,313.15972748,DB00321
DBSALT001193,Amitriptyline pamoate,YX6VNM127F,17086-03-2,HBFZQWHVSYYTGA-UHFFFAOYSA-N,943.197,942.460787724,DB00321
DBSALT001065,Fluorometholone acetate,9I50C3I3OK,3801-06-7,YRFXGQHBPBMFHW-SBTZIJSASA-N,418.505,418.215552261,DB00324
DBSALT000839,Sodium nitroprusside,EAO03PE1TC,13755-38-9,OIRZWVYIQXBRFC-UHFFFAOYSA-N,297.951,297.948963,DB00325
DBSALT000444,Hydromorphone hydrochloride,L960UP2KRW,71-68-1,XHILEZUETWRSHC-NRGUFEMZSA-N,321.799,321.113171218,DB00327
DBSALT002251,Hydromorphone sulfate,75Y990NH3Z,25333-57-7,JBBINZRUTLUBFR-NRGUFEMZSA-N,383.42,383.103873194,DB00327
DBSALT001435,Indomethacin sodium,0IMX38M2GG,74252-25-8,UHYAQBLOGVNWNT-UHFFFAOYSA-M,433.82,433.090424,DB00328
DBSALT000446,Ethambutol hydrochloride,QE4VW5FO07,1070-11-7,AUAHHJJRFHRVPV-BZDVOYDHSA-N,277.232,276.1371335,DB00330
DBSALT000114,Metformin hydrochloride,786Z46389E,1115-70-4,OETHQSJEHLVLGH-UHFFFAOYSA-N,165.625,165.078123116,DB00331
DBSALT002739,Ipratropium bromide anhydrous,VJV4X1P2Z1,22254-24-6,LHLMOSXCXGLMMN-WDTICOSOSA-M,412.368,411.140907,DB00332
DBSALT000208,Ipratropium bromide monohydrate,J697UZ2A9J,66985-17-9,KEWHKYJURDBRMN-XSAPEOHZSA-M,430.383,429.151472,DB00332
DBSALT002732,Ipratropium chloride,,,MQIPRYDNKGFOGV-WDTICOSOSA-M,367.91,367.1914215,DB00332
DBSALT000346,Methadone hydrochloride,229809935B,1095-90-5,FJQXCDYVZAHXNS-UHFFFAOYSA-N,345.906,345.18594223,DB00333
DBSALT002315,Olanzapine hydrochloride,0Q8K2L0MC3,783334-36-1,MFURKUWVJOJUHP-UHFFFAOYSA-N,348.89,348.1175456,DB00334
DBSALT001064,Olanzapine pamoate,X7S6Q4MHCB,221373-18-8,ZIMCQJVMPKQQPB-UHFFFAOYSA-N,718.83,718.246120754,DB00334
DBSALT002314,Olanzapine tartrate,0KNI3MFH5F,491828-16-1,NFEUHAIRXOEOTJ-LREBCSMRSA-N,462.52,462.157305747,DB00334
DBSALT000131,Omeprazole magnesium,426QFE7XLK,95382-33-5,KWORUUGOSLYAGD-UHFFFAOYSA-N,713.121,712.198816192,DB00338
DBSALT000857,Omeprazole sodium,KV03YZ6QLW,95510-70-6,RYXPMWYHEBGTRV-UHFFFAOYSA-N,367.4,367.09665691,DB00338
DBSALT000602,Metixene hydrochloride,84L8XK6N1G,7081-40-5,RSXZRFHNNTTWCB-UHFFFAOYSA-N,345.929,345.13179817,DB00340
DBSALT001214,Cetirizine hydrochloride,64O047KTOA,83881-52-1,PGLIUCLTXOYQMV-UHFFFAOYSA-N,461.81,460.1087258,DB00341
DBSALT000865,Diltiazem hydrochloride,OLH94387TE,33286-22-5,HDRXZJPWHTXQRI-BHDTVMLSSA-N,450.98,450.1380062,DB00343
DBSALT001394,Diltiazem malate,14Y6444DRP,144604-00-2,IUSFTUWHKCSCDY-QTKZZPNDSA-N,548.61,548.182851792,DB00343
DBSALT002322,Diltiazem maleate,896626Q8XW,139492-78-7,WHBXLOWLFLTDMD-WECFPGDBSA-N,530.59,530.172287108,DB00343
DBSALT001192,Protriptyline hydrochloride,44665V00O8,1225-55-4,OGQDIIKRQRZXJH-UHFFFAOYSA-N,299.84,299.1440774,DB00344
DBSALT000352,Aminohippurate sodium,SUO3KVS1O9,94-16-6,UNZMYCAEMNVPHX-UHFFFAOYSA-M,216.1691,216.051086839,DB00345
DBSALT001063,Alfuzosin hydrochloride,75046A1XTN,81403-68-1,YTNKWDJILNVLGX-UHFFFAOYSA-N,425.91,425.1829821,DB00346
DBSALT002918,Minoxidil sulfate,HM46T3593Q,210357-39-4,AGMYAAIWWVATKU-UHFFFAOYSA-N,307.33,307.095039841,DB00350
DBSALT001025,Methylergometrine maleate,IR84JPZ1RK,57432-61-8,NOFOWWRHEPHDCY-DAUURJMHSA-N,455.511,455.205635666,DB00353
DBSALT001062,Methylergometrine tartrate,5EDH242U9O,6209-37-6,KUTMUWFMKWZQBW-UQJJQXDBSA-N,1168.403,1167.600469084,DB00353
DBSALT000197,Buclizine hydrochloride,58FQD093NU,129-74-8,SDBHDSZKNVDKNU-UHFFFAOYSA-N,505.95,504.186582251,DB00354
DBSALT001061,Aztreonam lysine,XNM7LT65NP,827611-49-4,KPPBAEVZLDHCOK-JHBYREIPSA-N,581.62,581.157382574,DB00355
DBSALT000311,Mefloquine hydrochloride,326VC85GV6,51742-86-0,WESWYMRNZNDGBX-YLCXCWDSSA-N,414.773,414.093360113,DB00358
DBSALT001400,Sulfadiazine sodium,84CS1P306F,547-32-0,JLDCNMJPBBKAHH-UHFFFAOYSA-N,272.26,272.034391,DB00359
DBSALT001133,Sapropterin dihydrochloride,RG277LF5B3,69056-38-8,RKSUYBCOVNCALL-NTVURLEBSA-N,314.17,313.0708448,DB00360
DBSALT000447,Vinorelbine tartrate,253GQW851Q,125317-39-7,CILBMBUYJCWATM-KRQCOKQWSA-N,1079.1059,1078.427040572,DB00361
DBSALT002286,Clozapine hydrochloride,80862U56A3,54241-01-9,ARWPDHKDEREYEE-UHFFFAOYSA-N,363.29,362.1065021,DB00363
DBSALT000913,Grepafloxacin hydrochloride,A4ER1Z8N9N,161967-81-3,IEPMBYOIQGCVHO-UHFFFAOYSA-N,395.86,395.1411975,DB00365
DBSALT001402,Doxylamine succinate,V9BI9B5YI2,562-10-7,KBAUFVUYFNWQFM-UHFFFAOYSA-N,388.464,388.19982201,DB00366
DBSALT001247,Norepinephrine bitartrate,IFY5PE3ZRW,108341-18-0,LNBCGLZYLJMGKP-LUDZCAPTSA-N,337.281,337.100895816,DB00368
DBSALT001827,Cidofovir dihydrate,JIL713Q00N,149394-66-1,FPKARFMSZDBYQF-ILKKLZGPSA-N,315.219,315.08315155,DB00369
DBSALT002298,Mirtazapine hydrochloride,42CIX4573G,207516-99-2,SISMRXGXKXMBKT-UHFFFAOYSA-N,301.82,301.1345754,DB00370
DBSALT001328,Thiethylperazine malate,HP46XK89XB,52239-63-1,GTHHLZDYRHLACN-UHFFFAOYSA-N,667.79,667.22333688,DB00372
DBSALT001059,Thiethylperazine maleate,RUK64CF26E,1179-69-7,RVBRTNPNFYFDMZ-SPIKMXEPSA-N,631.76,631.202207511,DB00372
DBSALT000990,Timolol hemihydrate,817W3C6175,91524-16-2,TWBNMYSKRDRHAT-RCWTXCDDSA-N,650.86,650.32438833,DB00373
DBSALT000989,Timolol maleate,P8Y54F701R,26921-17-5,WLRMANUAADYWEA-NWASOUNVSA-N,432.49,432.167870432,DB00373
DBSALT001333,Treprostinil diolamine,H1FKG90039,830354-48-8,RHWRWEUCEXUUAV-ZSESPEEFSA-N,495.657,495.319602793,DB00374
DBSALT002321,Treprostinil sodium,7JZ75N2NT6,289480-64-4,IQKAWAUTOKVMLE-ZSESPEEFSA-M,412.502,412.22256844,DB00374
DBSALT001058,Colestipol hydrochloride,X7D10K905G,37296-80-3,,,,DB00375
DBSALT000448,Trihexyphenidyl hydrochloride,AO61G82577,52-49-3,QDWJJTJNXAKQKD-UHFFFAOYSA-N,337.927,337.217242358,DB00376
DBSALT001057,Palonosetron hydrochloride,23310D4I19,135729-62-3,OLDRWYVIKMSFFB-SSPJITILSA-N,332.87,332.1655411,DB00377
DBSALT000449,Mexiletine hydrochloride,606D60IS38,5370-01-4,NFEIBWMZVIVJLQ-UHFFFAOYSA-N,215.72,215.10769191,DB00379
DBSALT001028,Dexrazoxane hydrochloride,5346058Q7S,149003-01-0,BIFMNMPSIYHKDN-FJXQXJEOSA-N,304.73,304.0938327,DB00380
DBSALT001054,Amlodipine besylate,864V2Q084H,111470-99-6,ZPBWCRDSRKPIDG-UHFFFAOYSA-N,567.05,566.1489648,DB00381
DBSALT001056,Amlodipine maleate,CQ27G2BZJM,88150-47-4,TZNOWAJJWCGILX-BTJKTKAUSA-N,524.95,524.1561582,DB00381
DBSALT001964,Amlodipine mesylate,291Y33EZHA,246852-12-0,MUVFCHUBATVFPP-UHFFFAOYSA-N,504.98,504.1333148,DB00381
DBSALT001053,Tacrine Hydrochloride,4966RNG0BU,1684-40-8,ZUFVXZVXEJHHBN-UHFFFAOYSA-N,234.73,234.0923762,DB00382
DBSALT000812,Oxyphencyclimine hydrochloride,GWO1432WOU,125-52-0,WXAYTPABEADAAB-UHFFFAOYSA-N,380.909,380.186670511,DB00383
DBSALT001008,Procyclidine hydrochloride,CQC932Z7YW,1508-76-5,ZFSPFXJSEHCTTR-UHFFFAOYSA-N,323.91,323.2015923,DB00387
DBSALT001320,Phenylephrine bitartrate,27O3Q5ML57,17162-39-9,NHKOTKKHHYKARN-NDAAPVSOSA-N,317.294,317.111066576,DB00388
DBSALT000858,Phenylephrine hydrochloride,04JA59TNSJ,61-76-7,OCYSGIYOVXAGKQ-FVGYRXGTSA-N,203.67,203.0713064,DB00388
DBSALT001555,Phenylephrine tannate,DU5ATO7HYP,1416-03-1,HXLHQWSMCJUVMM-RVLWPPNGSA-N,1868.414,1867.267602857,DB00388
DBSALT000813,Ethopropazine hydrochloride,O00T1I1VRN,1094-08-2,VXPCQISYVPFYRK-UHFFFAOYSA-N,348.933,348.142697207,DB00392
DBSALT001373,Beclomethasone dipropionate monohydrate,4H7L9AI22I,77011-63-3,QHQJZIXSVLFOHD-LYRZEVDOSA-N,539.06,538.2333459,DB00394
DBSALT000996,Phenylpropanolamine hydrochloride,B4HG4K9HF5,154-41-6,DYWNLSQWJMTVGJ-KUSKTZOESA-N,187.67,187.0763918,DB00397
DBSALT000165,Sorafenib tosylate,5T62Q3B36J,475207-59-1,IVDHYUQIDRJSTI-UHFFFAOYSA-N,637.027,636.105717532,DB00398
DBSALT001757,Zoledronate disodium,7D7GS1SA24,165800-07-7,IEJZOPBVBXAOBH-UHFFFAOYSA-L,388.113,388.0024719,DB00399
DBSALT001758,Zoledronate trisodium,ARL915IH66,165800-08-8,HYMYRPXSMHJPGD-UHFFFAOYSA-A,1726.204,1725.73191642,DB00399
DBSALT001962,Zoledronic acid hemipentahydrate,1K9U67HDID,,AZZILOGHCMYHQY-UHFFFAOYSA-N,634.254,634.045472754,DB00399
DBSALT001759,Zoledronic acid monohydrate,6XC1PAD3KF,165800-06-6,FUXFIVRTGHOMSO-UHFFFAOYSA-N,290.105,290.00688935,DB00399
DBSALT001364,Ceruletide diethylamine,4E1MIA8QQL,71247-25-1,FHDKSYKZXIFRKJ-CBCFNHQSSA-N,1425.55,1424.537688129,DB00403
DBSALT001411,Dexbrompheniramine maleate,BPA9UT29BS,2391-03-9,SRGKFVAASLQVBO-DASCVMRKSA-N,435.318,434.08412,DB00405
DBSALT000604,Gentian violet,J4Z741D6O5,548-62-9,ZXJXZNDDNMQXFV-UHFFFAOYSA-M,407.979,407.212825682,DB00406
DBSALT001429,Loxapine hydrochloride,376MYL4MAL,54810-23-0,JSXBVMKACNEMKY-UHFFFAOYSA-N,364.27,363.0905176,DB00408
DBSALT001194,Loxapine succinate,X59SG0MRYU,27833-64-3,YQZBAXDVDZTKEQ-UHFFFAOYSA-N,445.9,445.1404486,DB00408
DBSALT002343,Remoxipride hydrochloride,MH4OU8RWCW,117591-79-4,SPFVHFBNXPARTR-IDMXKUIJSA-N,425.75,424.076448,DB00409
DBSALT001049,Mupirocin calcium,RG38I2P540,115074-43-6,DDHVILIIHBIMQU-YJGQQKNPSA-L,1075.35,1074.5651362,DB00410
DBSALT002764,Carbamoylcholine chloride,8Y164V895Y,51-83-2,AIXAANGOTKPUOY-UHFFFAOYSA-N,182.649,182.082205441,DB00411
DBSALT000153,Rosiglitazone Maleate,KX2339DP44,155141-29-0,SUFUKZSWUHZXAV-BTJKTKAUSA-N,473.499,473.125670795,DB00412
DBSALT001198,Pramipexole dihydrochloride monohydrate,3D867NP06J,191217-81-9,APVQOOKHDZVJEX-QTPLPEIMSA-N,302.26,301.0782389,DB00413
DBSALT000143,Pramipexole hydrochloride,4R2HD0M28N,104632-25-9,QMNWXHSYPXQFSK-KLXURFKVSA-N,284.249,283.067673727,DB00413
DBSALT000533,Ampicillin sodium,JFN36L5S8K,69-52-3,KLOHDWPABZXLGI-UHFFFAOYSA-M,371.387,371.091571444,DB00415
DBSALT001206,Ampicillin trihydrate,HXQ6A1N7R6,7177-48-2,RXDALBZNGVATNY-CWLIKTDRSA-N,403.45,403.141321331,DB00415
DBSALT001952,Phenoxymethylpenicillin benzathine,3T4EMH59ZU,5928-84-7,BBTOYUUSUQNIIY-ANPZCEIESA-N,941.13,940.349934375,DB00417
DBSALT000299,Phenoxymethylpenicillin potassium,146T0TU1JB,132-98-9,HCTVWSOKIJULET-LQDWTQKMSA-M,388.48,388.04952432,DB00417
DBSALT000255,Secobarbital sodium,XBP604F6UM,309-43-3,AXXJTNXVUHVOJW-UHFFFAOYSA-M,260.2647,260.113687095,DB00418
DBSALT000621,Miglustat hydrochloride,,210110-90-0,QPAFAUYWVZMWPR-ZSOUGHPYSA-N,255.74,255.1237359,DB00419
DBSALT000147,Promazine hydrochloride,U16EOR79U4,53-60-1,JIVSXRLRGOICGA-UHFFFAOYSA-N,320.88,320.111397079,DB00420
DBSALT000117,Methylphenidate hydrochloride,4B3SC438HI,23655-65-4,JUMYIBMBTDDLNG-UHFFFAOYSA-N,269.767,269.118256596,DB00422
DBSALT001048,Hyoscyamine hydrobromide,IWT50P9S79,306-03-6,VZDNSFSBCMCXSK-PGQIENJJSA-N,370.287,369.093957,DB00424
DBSALT001011,Hyoscyamine sulfate,OB570Z127K,620-61-1,,,,DB00424
DBSALT002456,Hyoscyamine sulfate dihydrate,F2R8V82B84,6835-16-1,BXSVDJUWKSRQMD-ITMJLNKNSA-N,712.85,712.324096296,DB00424
DBSALT001047,Zolpidem tartrate,WY6W63843K,99294-93-6,VXRDAMSNTXUHFX-CEAXSRTFSA-N,764.88,764.35336253,DB00425
DBSALT000623,Triprolidine hydrochloride,NG7A104R3J,550-70-9,WYUYEJNGHIOFOC-NWBUNABESA-N,314.852,314.154976453,DB00427
DBSALT002442,Triprolidine hydrochloride monohydrate,YAN7R5L890,6138-79-0,CUZMOIXUFHOLLN-UMVVUDSKSA-N,332.87,332.1655411,DB00427
DBSALT000624,Cefpiramide sodium,137KB7GYKB,74849-93-7,RIWWMGQFMUUYIY-ALLHVENQSA-M,634.62,634.10288174,DB00430
DBSALT000999,Prochlorperazine edisylate,PG20W5VQZS,1257-78-9,SWOUGRBFXFILIB-UHFFFAOYSA-N,564.13,563.0985269,DB00433
DBSALT000998,Prochlorperazine maleate,I1T8O1JTL6,84-02-6,DSKIOWHQLUWFLG-SPIKMXEPSA-N,606.09,605.1598639,DB00433
DBSALT000625,Cyproheptadine hydrochloride,0S9323MCT0,969-33-5,ZPMVNZLARAEGHB-UHFFFAOYSA-N,323.859,323.144077416,DB00434
DBSALT000350,Allopurinol sodium,428673RC2Z,17795-21-0,PTJRZVJXXNYNLN-UHFFFAOYSA-M,158.0933,158.020455413,DB00437
DBSALT001024,Ceftazidime pentahydrate,9M416Z9QNR,78439-06-2,NMVPEQXCMGEDNH-TZVUEUGBSA-N,636.65,636.151962842,DB00438
DBSALT001474,Ceftazidime sodium,CMC30V039K,73547-61-2,JEEWDSDYUSEQML-ROMZVAKDSA-M,568.55,568.08108367,DB00438
DBSALT000330,Cerivastatin sodium,6Q18G1060S,143201-11-0,GPUADMRJQVPIAS-ASTDGNLGSA-M,481.5321,481.224046051,DB00439
DBSALT001480,Trimethoprim hydrochloride,9XE000OU9B,60834-30-2,YLCCEQZHUHUYPA-UHFFFAOYSA-N,326.78,326.1145682,DB00440
DBSALT001471,Trimethoprim sulfate,E377MF8EQ8,56585-33-2,UILMMYFRNCCPLK-UHFFFAOYSA-N,678.72,678.24316063,DB00440
DBSALT000092,Gemcitabine hydrochloride,U347PV74IL,122111-03-9,OKKDEIYWILRZIA-OSZBKLCCSA-N,299.659,299.048440004,DB00441
DBSALT001748,Entecavir monohydrate,5968Y6H45M,209216-23-9,YXPVEXCTPGULBZ-WQYNNSOESA-N,295.299,295.128054047,DB00442
DBSALT001749,Entecavir triphosphate,,,,,,DB00442
DBSALT001422,Betamethasone acetate,TI05AO53L7,987-24-6,AKUJBENLRBOFTD-QZIXMDIESA-N,434.504,434.210466881,DB00443
DBSALT001122,Betamethasone benzoate,877K0XW47A,22298-29-9,SOQJPQZCPBDOMF-YCUXZELOSA-N,496.575,496.226116946,DB00443
DBSALT000851,Betamethasone dipropionate,826Y60901U,5593-20-4,CIWBQSYVNNPZIQ-XYWKZLDCSA-N,504.595,504.252331694,DB00443
DBSALT000850,Betamethasone sodium phosphate,7BK02SCL3W,151-73-5,PLCQGRYPOISRTQ-LWCNAHDDSA-L,516.41,516.13012158,DB00443
DBSALT000849,Betamethasone valerate,9IFA5XM7R2,2152-44-5,SNHRLVCMMWUAJD-SUYDQAKGSA-N,476.585,476.257417074,DB00443
DBSALT001168,Epirubicin hydrochloride,22966TX7J5,56390-09-1,MWWSFMDVAYGXBV-FGBSZODSSA-N,579.98,579.1507385,DB00445
DBSALT001796,Loracarbef monohydrate,3X11EVM5SU,121961-22-6,GPYKKBAAPVOCIW-HSASPSRMSA-N,367.79,367.0934984,DB00447
DBSALT000626,Dipivefrin hydrochloride,5QTH9UHV0K,64019-93-8,VKFAUCPBMAGVRG-UHFFFAOYSA-N,387.898,387.181250782,DB00449
DBSALT000244,Levothyroxine sodium,054I36CPMN,55-03-8,YDTFRJLNMPSCFM-UHFFFAOYSA-M,798.8518,798.668626168,DB00451
DBSALT000995,Framycetin sulfate,Y3720KZ4TQ,4146-30-9,KWBUARAINLGYMG-JGMIRXPNSA-N,908.87,908.21442472,DB00452
DBSALT000628,Meperidine hydrochloride,N8E7F7Q170,50-13-5,WCNLCIJMFAJCPX-UHFFFAOYSA-N,283.794,283.13390666,DB00454
DBSALT000262,Cefalotin sodium,C22G6EYP8B,58-71-9,VUFGUVLLDPOSBC-XRZFDKQNSA-M,418.41,418.02692284,DB00456
DBSALT000329,Prazosin hydrochloride,X0Z7454B90,19237-84-4,WFXFYZULCQKPIP-UHFFFAOYSA-N,419.862,419.136031924,DB00457
DBSALT000099,Imipramine hydrochloride,BKE5Q1J60U,113-52-0,XZZXIYZZBJDEEP-UHFFFAOYSA-N,316.868,316.170626517,DB00458
DBSALT000100,Imipramine pamoate,MC34P30298,10075-24-8,SBDXQUVAAJKLDH-UHFFFAOYSA-N,668.7768,668.288637022,DB00458
DBSALT001045,Ketorolac tromethamine,4EVE5946BQ,74103-07-4,BWHLPLXXIDYSNW-UHFFFAOYSA-N,376.409,376.163436501,DB00465
DBSALT002255,Quinine citrate,L8D5LFU229,752-72-7,YSFIPRFOHJQXJF-VMJVVOMYSA-N,840.971,840.394558639,DB00468
DBSALT001044,Quinine hydrochloride,711S8Y0T33,6119-47-7,MPQKYZPYCSTMEI-FLZPLBAKSA-N,396.91,396.1815851,DB00468
DBSALT002254,Quinine phosphate,0E9UD56A3I,549-60-0,JGWCVXDJEMKYEA-INGJVHGESA-N,1169.26,1168.505125212,DB00468
DBSALT000531,Quinine sulfate,M4XCR57IWG,804-63-7,RONWGALEIBILOG-VMJVVOMYSA-N,746.912,746.334935286,DB00468
DBSALT001043,Montelukast sodium,U1O3J18SFL,151767-02-1,LBFBRXGCXUHRJY-HKHDRNBDSA-M,608.17,607.1923871,DB00471
DBSALT000087,Fluoxetine hydrochloride,I9W7N6B1KJ,56296-78-7,GIYXAJPCNFJEHY-UHFFFAOYSA-N,345.787,345.110726557,DB00472
DBSALT000630,Hexylcaine hydrochloride,V00NQ7SDYI,532-76-3,MTFCPNHRBINLRQ-UHFFFAOYSA-N,297.82,297.149556724,DB00473
DBSALT000631,Methohexital sodium,60200PNZ7Q,309-36-4,KDXZREBVGAGZHS-UHFFFAOYSA-M,284.2861,284.113687095,DB00474
DBSALT000632,Chlordiazepoxide hydrochloride,MFM6K1XWDK,438-41-5,DMLFJMQTNDSRFU-UHFFFAOYSA-N,336.22,335.0592175,DB00475
DBSALT000378,Duloxetine hydrochloride,9044SC542W,136434-34-9,BFFSMCNJSOPUAY-LMOVPXPDSA-N,333.87,333.0954131,DB00476
DBSALT000026,Chlorpromazine hydrochloride,9WP59609J6,69-09-0,FBSMERQALIEGJT-UHFFFAOYSA-N,355.325,354.072424754,DB00477
DBSALT000833,Rimantadine hydrochloride,JEI07OOS8Y,1501-84-4,OZBDFBJXRJWNAV-UHFFFAOYSA-N,215.763,215.144077416,DB00478
DBSALT000351,Amikacin sulfate,N6M33094FD,39831-55-5,FXKSEJFHKVNEFI-GCZBSULCSA-N,781.759,781.220494971,DB00479
DBSALT000272,Raloxifene Hydrochloride,4F86W47BR6,82640-04-8,BKXVVCILCIUCLG-UHFFFAOYSA-N,510.044,509.142756786,DB00481
DBSALT000195,Brimonidine tartrate,4S9CL2DY2H,70359-46-5,QZHBYNSSDLTCRG-LREBCSMRSA-N,442.221,441.028395916,DB00484
DBSALT001622,Dicloxacillin sodium,4HZT2V9KX0,13412-64-1,SIGZQNJITOWQEF-VICXVTCVSA-M,510.32,509.0191062,DB00485
DBSALT000495,Dicloxacillin sodium anhydrous,4CKS6MOL6Z,343-55-5,GXOMMGAFBINOJY-SLINCCQESA-M,492.3,491.0085415,DB00485
DBSALT002346,Pefloxacin mesylate,5IAD0UV3FH,70458-95-6,HQQSBEDKMRHYME-UHFFFAOYSA-N,429.46,429.136984842,DB00487
DBSALT000852,Pefloxacin mesylate dihydrate,CX28QC6FU0,149676-40-4,LEULAXMUNMRLPW-UHFFFAOYSA-N,465.49,465.158114211,DB00487
DBSALT000318,Sotalol hydrochloride,HEC37C70XX,959-24-0,VIDRYROWYFWGSY-UHFFFAOYSA-N,308.825,308.096140945,DB00489
DBSALT000313,Buspirone hydrochloride,207LT9J9OC,33386-08-2,RICLFGYGYQXUFH-UHFFFAOYSA-N,421.964,421.224453,DB00490
DBSALT000193,Fosinopril sodium,NW2RTH6T2N,88889-14-9,TVTJZMHAIQQZTL-UHFFFAOYSA-M,585.6443,585.283133986,DB00492
DBSALT000547,Cefotaxime sodium,258J72S7TZ,64485-93-4,AZZMGZXNTDTSME-REMKHYEUSA-M,477.447,477.038883946,DB00493
DBSALT001041,Darifenacin hydrobromide,CR02EYQ8GV,133099-07-7,UQAVIASOPREUIT-VQIWEWKSSA-N,507.472,506.156891,DB00496
DBSALT000277,Oxycodone hydrochloride,C1ENJ2TE6C,124-90-3,MUZQPDBAOYKNLO-RKXJKUSZSA-N,351.825,351.123735904,DB00497
DBSALT001326,Oxycodone terephthalate,M04XWV43UF,124133-68-2,BTEYIHUKHHAVAN-KDKWOIFOSA-N,796.87,796.320724994,DB00497
DBSALT000496,Tolmetin sodium,WL259637KX,64490-92-2,QGUALMNFRILWRA-UHFFFAOYSA-M,279.2663,279.087137994,DB00500
DBSALT000287,Cimetidine hydrochloride,WF10491673,70059-30-2,QJHCNBWLPSXHBL-UHFFFAOYSA-N,288.8,288.092392971,DB00501
DBSALT001195,Haloperidol decanoate,AC20PJ4101,74050-97-8,GUTXTARXLVFHDK-UHFFFAOYSA-N,530.12,529.2759,DB00502
DBSALT001232,Haloperidol lactate,6387S86PK3,53515-91-6,BVUSNQJCSYDJJG-UHFFFAOYSA-N,465.95,465.1718289,DB00502
DBSALT001040,Levallorphan tartrate,U0VSF7HTN0,71-82-9,FWMLYVACGDQRFU-ZTMWJVNESA-N,433.501,433.210052342,DB00504
DBSALT001377,Tridihexethyl chloride,25YK75CYMX,4310-35-4,XJGONMZLEDGBRM-UHFFFAOYSA-M,353.98,353.2485425,DB00505
DBSALT001039,Triflupromazine hydrochloride,9E75N4A5HM,1098-60-8,FTNWXGFYRHWUKG-UHFFFAOYSA-N,388.88,388.098782,DB00508
DBSALT001146,Dextrothyroxine sodium,0H00N2AHSP,7054-08-2,ANMYAHDLKVNJJO-CURYUGHLSA-M,816.871,816.6792,DB00509
DBSALT000300,Vancomycin hydrochloride,71WO621TJD,1404-93-9,LCTORFDMHNKUSG-XTTLPDOESA-N,1485.715,1483.406877526,DB00512
DBSALT001897,Dextromethorphan hydriodide,086F8ZEM77,7487-74-3,RWSHVMCJJPXQSP-URVXVIKDSA-N,399.316,399.10591,DB00514
