category,description,parent_key
function,L-phenylalanine transmembrane transporter activity,BE0000222
function,L-tryptophan transmembrane transporter activity,BE0000222
function,neutral amino acid transmembrane transporter activity,BE0000222
function,peptide antigen binding,BE0000222
process,amino acid transmembrane transport,BE0000222
process,amino acid transport,BE0000222
process,blood coagulation,BE0000222
process,cation transmembrane transport,BE0000222
process,cell differentiation,BE0000222
process,cellular amino acid metabolic process,BE0000222
process,ion transport,BE0000222
process,L-alpha-amino acid transmembrane transport,BE0000222
process,leucine transport,BE0000222
process,leukocyte migration,BE0000222
process,nervous system development,BE0000222
process,neutral amino acid transport,BE0000222
process,phenylalanine transport,BE0000222
process,transmembrane transport,BE0000222
process,transport,BE0000222
process,tryptophan transport,BE0000222
component,basolateral plasma membrane,BE0000789
component,cytoplasm,BE0000789
component,extracellular exosome,BE0000789
component,integral component of plasma membrane,BE0000789
component,plasma membrane,BE0000789
function,amino acid transmembrane transporter activity,BE0000789
function,antiporter activity,BE0000789
function,L-amino acid transmembrane transporter activity,BE0000789
function,neutral amino acid transmembrane transporter activity,BE0000789
function,organic cation transmembrane transporter activity,BE0000789
function,peptide antigen binding,BE0000789
function,toxin transporter activity,BE0000789
process,amino acid transmembrane transport,BE0000789
process,amino acid transport,BE0000789
process,blood coagulation,BE0000789
process,cellular amino acid metabolic process,BE0000789
process,ion transport,BE0000789
process,leukocyte migration,BE0000789
process,metal ion homeostasis,BE0000789
process,neutral amino acid transport,BE0000789
process,organic cation transport,BE0000789
process,response to toxic substance,BE0000789
process,toxin transport,BE0000789
process,transmembrane transport,BE0000789
process,transport,BE0000789
component,apical plasma membrane,BE0002251
component,brush border membrane,BE0002251
component,integral component of plasma membrane,BE0002251
component,plasma membrane,BE0002251
function,antiporter activity,BE0002251
function,L-cystine transmembrane transporter activity,BE0002251
function,neutral amino acid transmembrane transporter activity,BE0002251
function,peptide antigen binding,BE0002251
process,amino acid transmembrane transport,BE0002251
process,amino acid transport,BE0002251
process,blood coagulation,BE0002251
process,ion transport,BE0002251
process,L-cystine transport,BE0002251
process,leukocyte migration,BE0002251
process,neutral amino acid transport,BE0002251
process,protein complex assembly,BE0002251
process,transmembrane transport,BE0002251
component,integral component of plasma membrane,BE0000178
component,membrane,BE0000178
function,monocarboxylic acid transmembrane transporter activity,BE0000178
function,symporter activity,BE0000178
function,thyroid hormone transmembrane transporter activity,BE0000178
function,transporter activity,BE0000178
process,ion transmembrane transport,BE0000178
process,monocarboxylic acid transport,BE0000178
process,thyroid hormone transport,BE0000178
process,transport,BE0000178
component,brush border membrane,BE0001130
component,extracellular exosome,BE0001130
component,integral component of plasma membrane,BE0001130
component,membrane,BE0001130
component,mitochondrial inner membrane,BE0001130
component,plasma membrane,BE0001130
component,vacuolar membrane,BE0001130
function,amino acid transmembrane transporter activity,BE0001130
function,basic amino acid transmembrane transporter activity,BE0001130
function,catalytic activity,BE0001130
function,cation binding,BE0001130
function,L-cystine transmembrane transporter activity,BE0001130
process,amino acid transmembrane transport,BE0001130
process,amino acid transport,BE0001130
process,basic amino acid transmembrane transport,BE0001130
process,basic amino acid transport,BE0001130
process,carbohydrate metabolic process,BE0001130
process,cellular amino acid metabolic process,BE0001130
process,ion transport,BE0001130
process,L-cystine transport,BE0001130
process,transmembrane transport,BE0001130
component,basolateral plasma membrane,BE0003645
component,extracellular exosome,BE0003645
component,integral component of plasma membrane,BE0003645
component,plasma membrane,BE0003645
function,inorganic anion exchanger activity,BE0003645
function,sodium-independent organic anion transmembrane transporter activity,BE0003645
process,anion transmembrane transport,BE0003645
process,response to toxic substance,BE0003645
process,sodium-independent organic anion transport,BE0003645
process,transmembrane transport,BE0003645
component,integral component of membrane,BE0002261
component,mitochondrial inner membrane,BE0002261
component,nucleus,BE0002261
function,dicarboxylic acid transmembrane transporter activity,BE0002261
process,carbohydrate metabolic process,BE0002261
process,cellular nitrogen compound metabolic process,BE0002261
process,dicarboxylic acid transport,BE0002261
process,gluconeogenesis,BE0002261
process,glucose metabolic process,BE0002261
process,ion transport,BE0002261
process,mitochondrial transport,BE0002261
process,small molecule metabolic process,BE0002261
process,"sulfide oxidation, using sulfide",BE0002261
process,sulfur amino acid catabolic process,BE0002261
process,sulfur amino acid metabolic process,BE0002261
process,transmembrane transport,BE0002261
component,integral component of plasma membrane,BE0000022
component,plasma membrane,BE0000022
function,sodium,BE0000022
process,anion transmembrane transport,BE0000022
process,sodium ion transmembrane transport,BE0000022
process,sulfate transport,BE0000022
process,transmembrane transport,BE0000022
component,extracellular exosome,BE0000447
component,integral component of plasma membrane,BE0000447
component,membrane,BE0000447
component,plasma membrane,BE0000447
function,low-affinity sodium,BE0000447
process,anion transmembrane transport,BE0000447
process,dicarboxylic acid transport,BE0000447
process,transmembrane transport,BE0000447
process,transport,BE0000447
component,extracellular exosome,BE0000611
component,integral component of plasma membrane,BE0000611
component,plasma membrane,BE0000611
function,citrate transmembrane transporter activity,BE0000611
function,high-affinity sodium,BE0000611
function,L-aspartate transmembrane transporter activity,BE0000611
function,sodium,BE0000611
function,succinate transmembrane transporter activity,BE0000611
process,citrate transport,BE0000611
process,succinate transmembrane transport,BE0000611
process,transmembrane transport,BE0000611
component,integral component of membrane,BE0002275
component,mitochondrial inner membrane,BE0002275
function,symporter activity,BE0002275
component,integral component of membrane,BE0002276
component,mitochondrial inner membrane,BE0002276
component,mitochondrion,BE0002276
component,nucleoplasm,BE0002276
function,L-glutamate transmembrane transporter activity,BE0002276
function,symporter activity,BE0002276
process,L-glutamate transmembrane transport,BE0002276
process,L-glutamate transport,BE0002276
component,integral component of plasma membrane,BE0001061
component,membrane,BE0001061
component,plasma membrane,BE0001061
function,ATP binding,BE0001061
function,"ATPase activity, coupled to transmembrane movement of substances",BE0001061
function,organic anion transmembrane transporter activity,BE0001061
process,bile acid and bile salt transport,BE0001061
process,bile acid metabolic process,BE0001061
