resource,identifier,parent_key
PharmGKB,PA449167,DB00091
Therapeutic Targets Database,DNC001177,DB00091
Wikipedia,Ciclosporin,DB00091
ChEMBL,CHEMBL160,DB00091
RxCUI,3008,DB00091
Drugs Product Database (DPD),12559,DB00092
PubChem Substance,46505772,DB00092
PharmGKB,PA164748040,DB00092
Therapeutic Targets Database,DAP000540,DB00092
Wikipedia,Alefacept,DB00092
ChEMBL,CHEMBL1201571,DB00092
RxCUI,299635,DB00092
ChEBI,60564,DB00093
PubChem Compound,14257662,DB00093
PubChem Substance,46507522,DB00093
ChemSpider,16736539,DB00093
PharmGKB,PA164744374,DB00093
Therapeutic Targets Database,DAP000217,DB00093
Wikipedia,Felypressin,DB00093
ChEMBL,CHEMBL3185126,DB00093
RxCUI,4319,DB00093
Drugs Product Database (DPD),7649,DB00094
Drugs Product Database (DPD),306,DB00094
PubChem Substance,46507385,DB00094
GenBank,M16647,DB00094
PharmGKB,PA451835,DB00094
UniProtKB,P01225,DB00094
Therapeutic Targets Database,DAP001029,DB00094
Wikipedia,Urofollitropin,DB00094
ChEMBL,CHEMBL1201520,DB00094
RxCUI,134404,DB00094
Drugs Product Database (DPD),13093,DB00095
PubChem Substance,46505252,DB00095
PharmGKB,PA164748817,DB00095
Therapeutic Targets Database,DAP001095,DB00095
Wikipedia,Efalizumab,DB00095
ChEMBL,CHEMBL1201575,DB00095
RxCUI,356988,DB00095
Drugs Product Database (DPD),12389,DB00097
Drugs Product Database (DPD),14798,DB00097
PubChem Substance,46506863,DB00097
GenBank,J00117,DB00097
PharmGKB,PA164783947,DB00097
UniProtKB,P01233,DB00097
Therapeutic Targets Database,DAP001030,DB00097
Wikipedia,Choriogonadotropin_alfa,DB00097
ChEMBL,CHEMBL1201464,DB00097
RxCUI,283550,DB00097
Drugs Product Database (DPD),12118,DB00098
PubChem Substance,46506920,DB00098
PharmGKB,PA164743704,DB00098
Therapeutic Targets Database,DAP001300,DB00098
Wikipedia,Anti-thymocyte_globulin,DB00098
RxCUI,107044,DB00098
Drugs Product Database (DPD),7657,DB00099
Drugs Product Database (DPD),23013,DB00099
PubChem Substance,46505833,DB00099
KEGG Drug,D03235,DB00099
GenBank,X03438,DB00099
PharmGKB,PA449626,DB00099
UniProtKB,P09919,DB00099
Therapeutic Targets Database,DAP000113,DB00099
Wikipedia,Filgrastim,DB00099
ChEMBL,CHEMBL1201567,DB00099
RxCUI,1433764,DB00099
Drugs Product Database (DPD),90,DB00100
Drugs Product Database (DPD),11417,DB00100
Drugs Product Database (DPD),22522,DB00100
PubChem Substance,46508858,DB00100
KEGG Compound,C03101,DB00100
GenBank,K02402,DB00100
PharmGKB,PA164744952,DB00100
UniProtKB,P00740,DB00100
Therapeutic Targets Database,DAP000964,DB00100
Wikipedia,Factor_IX,DB00100
RxCUI,1300488,DB00100
Drugs Product Database (DPD),11832,DB00102
PubChem Substance,46508246,DB00102
GenBank,K01401,DB00102
PharmGKB,PA164749511,DB00102
UniProtKB,P01127,DB00102
Therapeutic Targets Database,DAP000028,DB00102
Wikipedia,Becaplermin,DB00102
ChEMBL,CHEMBL1201556,DB00102
RxCUI,115238,DB00102
Drugs Product Database (DPD),13296,DB00103
Drugs Product Database (DPD),13300,DB00103
PubChem Substance,46508538,DB00103
GenBank,X14448,DB00103
PharmGKB,PA164746527,DB00103
UniProtKB,P06280,DB00103
Wikipedia,Agalsidase_beta,DB00103
ChEMBL,CHEMBL2108888,DB00103
RxCUI,338817,DB00103
Drugs Product Database (DPD),1255,DB00104
PubChem Compound,448601,DB00104
PubChem Substance,46504600,DB00104
KEGG Compound,C07306,DB00104
KEGG Drug,D00442,DB00104
ChemSpider,395352,DB00104
BindingDB,50272772,DB00104
PharmGKB,PA450678,DB00104
Therapeutic Targets Database,DAP000397,DB00104
Wikipedia,Octreotide,DB00104
ChEMBL,CHEMBL1680,DB00104
RxCUI,7617,DB00104
Drugs Product Database (DPD),1751,DB00105
PubChem Substance,46507075,DB00105
PharmGKB,PA164783990,DB00105
UniProtKB,P01563,DB00105
Therapeutic Targets Database,DAP001285,DB00105
Wikipedia,Interferon_alfa-2b,DB00105
RxCUI,5880,DB00105
ChEBI,337298,DB00106
PubChem Compound,16131215,DB00106
PubChem Substance,46508237,DB00106
KEGG Drug,D02738,DB00106
ChemSpider,10482301,DB00106
BindingDB,50102442,DB00106
PharmGKB,PA164754915,DB00106
Therapeutic Targets Database,DAP000094,DB00106
IUPHAR,1188,DB00106
Guide to Pharmacology,1188,DB00106
Wikipedia,Abarelix,DB00106
ChEMBL,CHEMBL1252,DB00106
RxCUI,301739,DB00106
Drugs Product Database (DPD),7375,DB00107
PubChem Substance,46506775,DB00107
KEGG Compound,C00746,DB00107
KEGG Drug,D00089,DB00107
PharmGKB,PA450760,DB00107
Therapeutic Targets Database,DAP001156,DB00107
IUPHAR,2174,DB00107
Guide to Pharmacology,2174,DB00107
Wikipedia,Oxytocin,DB00107
ChEMBL,CHEMBL395429,DB00107
RxCUI,7824,DB00107
Drugs Product Database (DPD),12577,DB00108
PubChem Substance,46505849,DB00108
PharmGKB,PA164747191,DB00108
Therapeutic Targets Database,DAP001094,DB00108
Wikipedia,Natalizumab,DB00108
ChEMBL,CHEMBL1201607,DB00108
RxCUI,354770,DB00108
Drugs Product Database (DPD),13031,DB00109
PubChem Substance,46506067,DB00109
ChemSpider,16743716,DB00109
BindingDB,50271301,DB00109
GenBank,U12055,DB00109
PharmGKB,PA164744517,DB00109
UniProtKB,Q70626,DB00109
Therapeutic Targets Database,DAP000157,DB00109
Wikipedia,Enfuvirtide,DB00109
ChEMBL,CHEMBL525076,DB00109
RxCUI,139896,DB00109
Drugs Product Database (DPD),12770,DB00110
PubChem Substance,46506637,DB00110
PharmGKB,PA164748781,DB00110
Therapeutic Targets Database,DAP000386,DB00110
Wikipedia,Palivizumab,DB00110
ChEMBL,CHEMBL1201586,DB00110
RxCUI,194279,DB00110
Drugs Product Database (DPD),11957,DB00111
Drugs Product Database (DPD),22834,DB00111
PubChem Substance,46504469,DB00111
KEGG Drug,D03639,DB00111
GenBank,J00228,DB00111
PharmGKB,PA164764446,DB00111
UniProtKB,P01857,DB00111
Therapeutic Targets Database,DAP000389,DB00111
Wikipedia,Daclizumab,DB00111
ChEMBL,CHEMBL1201605,DB00111
RxCUI,190353,DB00111
Drugs Product Database (DPD),16200,DB00112
PubChem Substance,46504473,DB00112
PharmGKB,PA130232992,DB00112
Therapeutic Targets Database,DAP000393,DB00112
Wikipedia,Bevacizumab,DB00112
ChEMBL,CHEMBL1201583,DB00112
RxCUI,253337,DB00112
PubChem Substance,46507781,DB00113
PharmGKB,PA164746540,DB00113
Therapeutic Targets Database,DAP001303,DB00113
Wikipedia,Arcitumomab,DB00113
ChEMBL,CHEMBL2108253,DB00113
RxCUI,230435,DB00113
ChEBI,18405,DB00114
PubChem Compound,1051,DB00114
PubChem Substance,46506428,DB00114
KEGG Compound,C00018,DB00114
KEGG Drug,D00006,DB00114
ChemSpider,1022,DB00114
BindingDB,50118216,DB00114
PharmGKB,PA164749650,DB00114
PDB,PLP,DB00114
Therapeutic Targets Database,DNC001499,DB00114
Wikipedia,Pyridoxal-phosphate,DB00114
ChEMBL,CHEMBL82202,DB00114
ZINC,ZINC000001532514,DB00114
RxCUI,9004,DB00114
Drugs Product Database (DPD),781,DB00115
Drugs Product Database (DPD),4821,DB00115
Drugs Product Database (DPD),4991,DB00115
ChEBI,17439,DB00115
PubChem Compound,70678590,DB00115
PubChem Substance,46509031,DB00115
KEGG Compound,C02823,DB00115
KEGG Drug,D00166,DB00115
ChemSpider,21864832,DB00115
PharmGKB,PA451892,DB00115
PDB,CNC,DB00115
Wikipedia,Cyanocobalamin,DB00115
ChEMBL,CHEMBL2110563,DB00115
RxCUI,11248,DB00115
ChEBI,20506,DB00116
PubChem Compound,91443,DB00116
PubChem Substance,46504756,DB00116
KEGG Compound,C00101,DB00116
ChemSpider,82572,DB00116
BindingDB,50022833,DB00116
PharmGKB,PA164745110,DB00116
Therapeutic Targets Database,DAP001308,DB00116
Wikipedia,Tetrahydrofolic_acid,DB00116
ChEMBL,CHEMBL2021342,DB00116
Drugs Product Database (DPD),10237,DB00117
ChEBI,15971,DB00117
PubChem Compound,6274,DB00117
PubChem Substance,46507001,DB00117
KEGG Compound,C00135,DB00117
KEGG Drug,D00032,DB00117
ChemSpider,6038,DB00117
BindingDB,7953,DB00117
PharmGKB,PA449882,DB00117
PDB,HIS,DB00117
IUPHAR,3310,DB00117
Guide to Pharmacology,3310,DB00117
Wikipedia,L-Histidine,DB00117
ChEMBL,CHEMBL17962,DB00117
ZINC,ZINC000006661227,DB00117
RxCUI,5340,DB00117
ChEBI,67040,DB00118
PubChem Compound,34755,DB00118
PubChem Substance,46505280,DB00118
KEGG Compound,C00019,DB00118
ChemSpider,31982,DB00118
BindingDB,28422,DB00118
PharmGKB,PA164754994,DB00118
PDB,SAM,DB00118
Wikipedia,S-Adenosylmethionine,DB00118
ChEMBL,CHEMBL1088977,DB00118
RxCUI,9504,DB00118
ChEBI,32816,DB00119
PubChem Compound,1060,DB00119
PubChem Substance,46505692,DB00119
KEGG Compound,C00022,DB00119
ChemSpider,1031,DB00119
BindingDB,19473,DB00119
PharmGKB,PA164778686,DB00119
PDB,PYR,DB00119
Therapeutic Targets Database,DAP000543,DB00119
Wikipedia,Pyruvic_acid,DB00119
ChEMBL,CHEMBL1162144,DB00119
ZINC,ZINC000001532517,DB00119
RxCUI,35161,DB00119
Drugs Product Database (DPD),942,DB00120
Drugs Product Database (DPD),10223,DB00120
Drugs Product Database (DPD),750,DB00120
ChEBI,17295,DB00120
PubChem Compound,6140,DB00120
PubChem Substance,46505708,DB00120
KEGG Compound,C00079,DB00120
KEGG Drug,D00021,DB00120
ChemSpider,5910,DB00120
BindingDB,18073,DB00120
PharmGKB,PA450931,DB00120
PDB,PHE,DB00120
Therapeutic Targets Database,DAP000807,DB00120
IUPHAR,3313,DB00120
Guide to Pharmacology,3313,DB00120
Wikipedia,L-Phenylalanine,DB00120
ChEMBL,CHEMBL301523,DB00120
ZINC,ZINC000000105196,DB00120
RxCUI,8156,DB00120
Drugs Product Database (DPD),4962,DB00121
ChEBI,15956,DB00121
PubChem Compound,171548,DB00121
PubChem Substance,46508694,DB00121
KEGG Compound,C00120,DB00121
KEGG Drug,D00029,DB00121
ChemSpider,149962,DB00121
BindingDB,12,DB00121
PharmGKB,PA448625,DB00121
PDB,BTN,DB00121
Wikipedia,Biotin,DB00121
ChEMBL,CHEMBL857,DB00121
ZINC,ZINC000035024346,DB00121
RxCUI,1588,DB00121
Drugs Product Database (DPD),4955,DB00122
Drugs Product Database (DPD),4956,DB00122
Drugs Product Database (DPD),4947,DB00122
Drugs Product Database (DPD),4949,DB00122
ChEBI,15354,DB00122
PubChem Compound,305,DB00122
PubChem Substance,46508132,DB00122
KEGG Compound,C00114,DB00122
KEGG Drug,D07690,DB00122
ChemSpider,299,DB00122
BindingDB,50026220,DB00122
PharmGKB,PA448976,DB00122
PDB,CHT,DB00122
Wikipedia,Choline,DB00122
ChEMBL,CHEMBL920,DB00122
ZINC,ZINC000003079337,DB00122
RxCUI,2449,DB00122
Drugs Product Database (DPD),9806,DB00123
Drugs Product Database (DPD),8700,DB00123
Drugs Product Database (DPD),193,DB00123
Drugs Product Database (DPD),2396,DB00123
ChEBI,18019,DB00123
PubChem Compound,5962,DB00123
PubChem Substance,46504770,DB00123
KEGG Compound,C00047,DB00123
KEGG Drug,D02304,DB00123
ChemSpider,5747,DB00123
BindingDB,217367,DB00123
PharmGKB,PA450280,DB00123
PDB,LYS,DB00123
Wikipedia,L-Lysine,DB00123
ChEMBL,CHEMBL8085,DB00123
ZINC,ZINC000001532522,DB00123
RxCUI,6536,DB00123
Drugs Product Database (DPD),938,DB00125
Drugs Product Database (DPD),13800,DB00125
Drugs Product Database (DPD),10242,DB00125
ChEBI,16467,DB00125
PubChem Compound,6322,DB00125
PubChem Substance,46507180,DB00125
KEGG Compound,C00062,DB00125
KEGG Drug,D02982,DB00125
ChemSpider,6082,DB00125
BindingDB,21959,DB00125
PharmGKB,PA448478,DB00125
PDB,ARG,DB00125
IUPHAR,721,DB00125
Guide to Pharmacology,721,DB00125
Wikipedia,Arginine,DB00125
ChEMBL,CHEMBL1485,DB00125
ZINC,ZINC000001532525,DB00125
RxCUI,1091,DB00125
Drugs Product Database (DPD),646,DB00126
Drugs Product Database (DPD),4937,DB00126
Drugs Product Database (DPD),5015,DB00126
Drugs Product Database (DPD),136,DB00126
Drugs Product Database (DPD),4934,DB00126
Drugs Product Database (DPD),717,DB00126
Drugs Product Database (DPD),645,DB00126
ChEBI,29073,DB00126
PubChem Compound,54670067,DB00126
PubChem Substance,46505070,DB00126
KEGG Compound,C00072,DB00126
KEGG Drug,D00018,DB00126
ChemSpider,10189562,DB00126
BindingDB,50090256,DB00126
PharmGKB,PA451898,DB00126
PDB,ASC,DB00126
Therapeutic Targets Database,DNC000259,DB00126
Wikipedia,Vitamin_C,DB00126
ChEMBL,CHEMBL196,DB00126
ZINC,ZINC000100006770,DB00126
RxCUI,1151,DB00126
ChEBI,15746,DB00127
PubChem Compound,1103,DB00127
PubChem Substance,46507215,DB00127
KEGG Compound,C00750,DB00127
ChemSpider,1072,DB00127
BindingDB,79403,DB00127
PharmGKB,PA164781199,DB00127
PDB,SPM,DB00127
IUPHAR,710,DB00127
Guide to Pharmacology,710,DB00127
Wikipedia,Spermine,DB00127
ChEMBL,CHEMBL23194,DB00127
ZINC,ZINC000001532734,DB00127
RxCUI,1483263,DB00127
Drugs Product Database (DPD),9397,DB00128
ChEBI,17053,DB00128
PubChem Compound,5960,DB00128
PubChem Substance,46507997,DB00128
KEGG Compound,C00049,DB00128
KEGG Drug,D00013,DB00128
ChemSpider,5745,DB00128
BindingDB,18125,DB00128
PharmGKB,PA448494,DB00128
PDB,IAS,DB00128
IUPHAR,3309,DB00128
Guide to Pharmacology,3309,DB00128
Wikipedia,L-Aspartic_Acid,DB00128
ChEMBL,CHEMBL274323,DB00128
ZINC,ZINC000000895032,DB00128
RxCUI,1169,DB00128
Drugs Product Database (DPD),1820,DB00129
Drugs Product Database (DPD),11709,DB00129
ChEBI,15729,DB00129
PubChem Compound,6262,DB00129
PubChem Substance,46505239,DB00129
KEGG Compound,C00077,DB00129
ChemSpider,6026,DB00129
PharmGKB,PA164783814,DB00129
PDB,ORN,DB00129
IUPHAR,725,DB00129
Guide to Pharmacology,725,DB00129
Wikipedia,Ornithine,DB00129
ChEMBL,CHEMBL446143,DB00129
ZINC,ZINC000001532530,DB00129
RxCUI,7704,DB00129
ChEBI,58359,DB00130
PubChem Compound,5961,DB00130
PubChem Substance,46505866,DB00130
KEGG Compound,C00064,DB00130
KEGG Drug,D00015,DB00130
ChemSpider,5746,DB00130
BindingDB,18121,DB00130
PharmGKB,PA10090,DB00130
PDB,GLN,DB00130
IUPHAR,723,DB00130
Guide to Pharmacology,723,DB00130
Wikipedia,Glutamine,DB00130
ChEMBL,CHEMBL930,DB00130
ZINC,ZINC000001532526,DB00130
RxCUI,4885,DB00130
ChEBI,16027,DB00131
PubChem Compound,6083,DB00131
PubChem Substance,46507628,DB00131
KEGG Compound,C00020,DB00131
KEGG Drug,D02769,DB00131
ChemSpider,5858,DB00131
BindingDB,18137,DB00131
PharmGKB,PA164744376,DB00131
PDB,AMP,DB00131
Therapeutic Targets Database,DAP001319,DB00131
Wikipedia,Adenosine_monophosphate,DB00131
ChEMBL,CHEMBL752,DB00131
ZINC,ZINC000003860156,DB00131
RxCUI,309,DB00131
Drugs Product Database (DPD),1351,DB00132
ChEBI,27432,DB00132
PubChem Compound,5280934,DB00132
PubChem Substance,46507620,DB00132
KEGG Compound,C06427,DB00132
ChemSpider,4444437,DB00132
BindingDB,50240347,DB00132
PharmGKB,PA449384,DB00132
PDB,LNL,DB00132
IUPHAR,1049,DB00132
Guide to Pharmacology,1049,DB00132
Wikipedia,Alpha-Linolenic_acid,DB00132
ChEMBL,CHEMBL8739,DB00132
ZINC,ZINC000003802189,DB00132
RxCUI,52071,DB00132
Drugs Product Database (DPD),9927,DB00133
ChEBI,33384,DB00133
PubChem Compound,5951,DB00133
PubChem Substance,46506450,DB00133
KEGG Compound,C00065,DB00133
KEGG Drug,D00016,DB00133
ChemSpider,5736,DB00133
BindingDB,50357212,DB00133
PharmGKB,PA451330,DB00133
PDB,SER,DB00133
IUPHAR,726,DB00133
Guide to Pharmacology,726,DB00133
Wikipedia,Serine,DB00133
ChEMBL,CHEMBL11298,DB00133
ZINC,ZINC000000895034,DB00133
RxCUI,9671,DB00133
Drugs Product Database (DPD),3180,DB00134
Drugs Product Database (DPD),7217,DB00134
ChEBI,16643,DB00134
PubChem Compound,6137,DB00134
PubChem Substance,46505750,DB00134
KEGG Compound,C00073,DB00134
KEGG Drug,D00019,DB00134
ChemSpider,5907,DB00134
BindingDB,50142500,DB00134
PharmGKB,PA450423,DB00134
PDB,MET,DB00134
Wikipedia,Methionine,DB00134
ChEMBL,CHEMBL42336,DB00134
ZINC,ZINC000001532529,DB00134
RxCUI,6837,DB00134
Drugs Product Database (DPD),897,DB00135
Drugs Product Database (DPD),9750,DB00135
ChEBI,58315,DB00135
PubChem Compound,6057,DB00135
PubChem Substance,46507885,DB00135
KEGG Compound,C00082,DB00135
KEGG Drug,D00022,DB00135
ChemSpider,5833,DB00135
BindingDB,18129,DB00135
PharmGKB,PA451822,DB00135
PDB,TYR,DB00135
Therapeutic Targets Database,DAP000808,DB00135
Wikipedia,Tyrosine,DB00135
ChEMBL,CHEMBL925,DB00135
ZINC,ZINC000000266964,DB00135
RxCUI,10962,DB00135
Drugs Product Database (DPD),4893,DB00136
ChEBI,17823,DB00136
PubChem Compound,5280453,DB00136
PubChem Substance,46508162,DB00136
KEGG Compound,C01673,DB00136
KEGG Drug,D00129,DB00136
ChemSpider,4444108,DB00136
BindingDB,50200182,DB00136
PharmGKB,PA448717,DB00136
PDB,VDX,DB00136
Therapeutic Targets Database,DAP000289,DB00136
IUPHAR,2779,DB00136
Guide to Pharmacology,2779,DB00136
Wikipedia,Calcitriol,DB00136
ChEMBL,CHEMBL846,DB00136
ZINC,ZINC000100015048,DB00136
RxCUI,1894,DB00136
ChEBI,28838,DB00137
PubChem Compound,5281243,DB00137
PubChem Substance,46508835,DB00137
KEGG Compound,C08601,DB00137
ChemSpider,4444655,DB00137
PharmGKB,PA164748318,DB00137
PDB,LUT,DB00137
Wikipedia,Xanthophyll,DB00137
ChEMBL,CHEMBL173929,DB00137
ZINC,ZINC000008221225,DB00137
RxCUI,11359,DB00137
Drugs Product Database (DPD),9749,DB00138
ChEBI,16283,DB00138
PubChem Compound,67678,DB00138
PubChem Substance,46506670,DB00138
KEGG Compound,C00491,DB00138
KEGG Drug,D03636,DB00138
ChemSpider,60997,DB00138
PharmGKB,PA449176,DB00138
Wikipedia,Cystine,DB00138
ChEMBL,CHEMBL590540,DB00138
ZINC,ZINC000001532673,DB00138
RxCUI,3036,DB00138
ChEBI,15741,DB00139
PubChem Compound,1110,DB00139
PubChem Substance,46505859,DB00139
KEGG Compound,C00042,DB00139
ChemSpider,1078,DB00139
BindingDB,26121,DB00139
PharmGKB,PA164747739,DB00139
PDB,SIN,DB00139
Therapeutic Targets Database,DAP000545,DB00139
Wikipedia,Succinate,DB00139
ChEMBL,CHEMBL576,DB00139
ZINC,ZINC000000895030,DB00139
RxCUI,37255,DB00139
Drugs Product Database (DPD),11171,DB00140
Drugs Product Database (DPD),5021,DB00140
Drugs Product Database (DPD),5015,DB00140
ChEBI,17015,DB00140
PubChem Compound,493570,DB00140
PubChem Substance,46507342,DB00140
KEGG Compound,C00255,DB00140
KEGG Drug,D00050,DB00140
ChemSpider,431981,DB00140
BindingDB,50362895,DB00140
PharmGKB,PA451242,DB00140
PDB,RBF,DB00140
Wikipedia,Riboflavin,DB00140
ChEMBL,CHEMBL1534,DB00140
ZINC,ZINC000002036848,DB00140
RxCUI,9346,DB00140
ChEBI,17411,DB00141
PubChem Compound,1738118,DB00141
PubChem Substance,46509139,DB00141
KEGG Compound,C00140,DB00141
ChemSpider,1376695,DB00141
BindingDB,50223349,DB00141
PharmGKB,PA164752287,DB00141
PDB,NAG,DB00141
Therapeutic Targets Database,DAP000872,DB00141
Wikipedia,N-Acetylglucosamine,DB00141
ChEMBL,CHEMBL447878,DB00141
ZINC,ZINC000002077807,DB00141
RxCUI,1362871,DB00141
Drugs Product Database (DPD),8872,DB00142
Drugs Product Database (DPD),14451,DB00142
ChEBI,16015,DB00142
PubChem Compound,33032,DB00142
PubChem Substance,46505816,DB00142
KEGG Compound,C00025,DB00142
KEGG Drug,D00007,DB00142
ChemSpider,30572,DB00142
BindingDB,17657,DB00142
PharmGKB,PA449776,DB00142
PDB,GGL,DB00142
Therapeutic Targets Database,DAP000015,DB00142
IUPHAR,1369,DB00142
Guide to Pharmacology,1369,DB00142
Wikipedia,L-Glutamic_Acid,DB00142
ChEMBL,CHEMBL575060,DB00142
ZINC,ZINC000001482113,DB00142
RxCUI,25916,DB00142
Drugs Product Database (DPD),1951,DB00143
ChEBI,16856,DB00143
PubChem Compound,124886,DB00143
PubChem Substance,46504598,DB00143
KEGG Compound,C02471,DB00143
KEGG Drug,D00014,DB00143
ChemSpider,111188,DB00143
BindingDB,50422268,DB00143
PharmGKB,PA449780,DB00143
PDB,GSH,DB00143
Wikipedia,Glutathione,DB00143
ChEMBL,CHEMBL1543,DB00143
ZINC,ZINC000003830891,DB00143
RxCUI,4890,DB00143
ChEBI,18303,DB00144
PubChem Compound,6323481,DB00144
PubChem Substance,46505650,DB00144
ChemSpider,13628254,DB00144
PharmGKB,PA164768860,DB00144
PDB,PSF,DB00144
IUPHAR,3638,DB00144
Guide to Pharmacology,3638,DB00144
Wikipedia,Phosphatidylserine,DB00144
ZINC,ZINC000012484909,DB00144
RxCUI,89959,DB00144
Drugs Product Database (DPD),8865,DB00145
ChEBI,15428,DB00145
PubChem Compound,750,DB00145
PubChem Substance,46508219,DB00145
KEGG Compound,C00037,DB00145
KEGG Drug,D00011,DB00145
ChemSpider,730,DB00145
BindingDB,18133,DB00145
PharmGKB,PA449789,DB00145
PDB,GLY,DB00145
Therapeutic Targets Database,DAP000288,DB00145
IUPHAR,727,DB00145
Guide to Pharmacology,727,DB00145
Wikipedia,Glycine,DB00145
ChEMBL,CHEMBL773,DB00145
ZINC,ZINC000004658552,DB00145
RxCUI,4919,DB00145
Drugs Product Database (DPD),22965,DB00146
ChEBI,17933,DB00146
PubChem Compound,5283731,DB00146
PubChem Substance,46505690,DB00146
KEGG Compound,C01561,DB00146
ChemSpider,4446820,DB00146
PharmGKB,PA164745614,DB00146
PDB,VDY,DB00146
Therapeutic Targets Database,DAP000290,DB00146
Wikipedia,Calcidiol,DB00146
ChEMBL,CHEMBL1040,DB00146
ZINC,ZINC000004474414,DB00146
RxCUI,1855064,DB00146
ChEBI,17310,DB00147
PubChem Compound,1050,DB00147
PubChem Substance,46506282,DB00147
KEGG Compound,C00250,DB00147
ChemSpider,1021,DB00147
BindingDB,50366979,DB00147
PharmGKB,PA164749166,DB00147
PDB,PXL,DB00147
Wikipedia,Pyridoxal,DB00147
ChEMBL,CHEMBL102970,DB00147
