id,name,organism,known_action,position,parent_key,inhibition-strength,induction-strength
BE0000017,Prostaglandin G/H synthase 1,Humans,unknown,,DB00250,,
BE0000262,Prostaglandin G/H synthase 2,Humans,unknown,,DB00250,,
BE0002887,Cytochrome P450 2C8,Humans,unknown,,DB00250,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,,DB00250,,
BE0003607,Arylamine N-acetyltransferase 2,Humans,unknown,,DB00250,,
BE0002793,Cytochrome P450 2C9,Humans,unknown,,DB00250,,unknown
BE0003612,Cytochrome P450 3A7,Humans,unknown,,DB00250,,
BE0003533,Cytochrome P450 2E1,Humans,unknown,,DB00250,,
BE0001075,Myeloperoxidase,Humans,unknown,1,DB00250,,
BE0003611,Cytochrome P450 2C18,Humans,unknown,2,DB00250,,
BE0002793,Cytochrome P450 2C9,Humans,yes,1,DB00252,unknown,unknown
BE0003536,Cytochrome P450 2C19,Humans,unknown,2,DB00252,,moderate
BE0002887,Cytochrome P450 2C8,Humans,unknown,3,DB00252,,strong
BE0003549,Cytochrome P450 2B6,Humans,unknown,4,DB00252,,unknown
BE0002638,Cytochrome P450 3A4,Humans,yes,5,DB00252,,strong
BE0002362,Cytochrome P450 3A5,Humans,no,6,DB00252,,unknown
BE0003612,Cytochrome P450 3A7,Humans,unknown,7,DB00252,,weak
BE0000731,"Cytochrome P450 11B1, mitochondrial",Humans,unknown,8,DB00252,unknown,
BE0003541,UDP-glucuronosyltransferase 1-1,Humans,no,12,DB00252,,strong
BE0004694,UDP-glucuronosyltransferase 1-6,Humans,no,13,DB00252,unknown,
BE0003538,UDP-glucuronosyltransferase 1-9,Humans,no,14,DB00252,unknown,
BE0002433,Cytochrome P450 1A2,Humans,yes,21,DB00252,,unknown
BE0003336,Cytochrome P450 2A6,Humans,yes,22,DB00252,,
BE0002363,Cytochrome P450 2D6,Humans,yes,23,DB00252,,
BE0003533,Cytochrome P450 2E1,Humans,yes,24,DB00252,,
BE0009565,Epoxide hydrolase 1,Humans,yes,25,DB00252,,
BE0003544,UDP-glucuronosyltransferase 1-4,Humans,yes,26,DB00252,,
BE0002089,Catechol O-methyltransferase,Humans,yes,27,DB00252,,
BE0001184,NAD(P)H dehydrogenase [quinone] 1,Humans,yes,28,DB00252,,
BE0003611,Cytochrome P450 2C18,Humans,yes,29,DB00252,,
BE0002638,Cytochrome P450 3A4,Humans,no,2,DB00253,,unknown
BE0002362,Cytochrome P450 3A5,Humans,unknown,3,DB00253,,unknown
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB00254,unknown,
BE0002089,Catechol O-methyltransferase,Humans,unknown,,DB00255,,
BE0002090,Cytochrome P450 19A1,Humans,unknown,,DB00255,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,4,DB00255,unknown,
BE0002887,Cytochrome P450 2C8,Humans,unknown,5,DB00255,unknown,
BE0002793,Cytochrome P450 2C9,Humans,unknown,6,DB00255,unknown,
BE0003533,Cytochrome P450 2E1,Humans,unknown,7,DB00255,strong,
BE0002887,Cytochrome P450 2C8,Humans,unknown,1,DB00257,strong,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB00257,unknown,unknown
BE0003549,Cytochrome P450 2B6,Humans,unknown,2,DB00257,strong,unknown
BE0002363,Cytochrome P450 2D6,Humans,unknown,3,DB00257,moderate,
BE0003336,Cytochrome P450 2A6,Humans,unknown,5,DB00257,strong,
BE0002793,Cytochrome P450 2C9,Humans,unknown,6,DB00257,strong,
BE0003533,Cytochrome P450 2E1,Humans,unknown,7,DB00257,moderate,
BE0003612,Cytochrome P450 3A7,Humans,unknown,8,DB00257,,strong
BE0003536,Cytochrome P450 2C19,Humans,unknown,2,DB00259,unknown,
BE0002363,Cytochrome P450 2D6,Humans,unknown,3,DB00259,unknown,
BE0003533,Cytochrome P450 2E1,Humans,unknown,4,DB00259,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,5,DB00259,unknown,
BE0002151,Aromatic-L-amino-acid decarboxylase,Humans,unknown,1,DB00260,unknown,
BE0002433,Cytochrome P450 1A2,Humans,unknown,,DB00261,weak,
BE0002793,Cytochrome P450 2C9,Humans,unknown,,DB00263,unknown,
BE0002363,Cytochrome P450 2D6,Humans,unknown,,DB00264,moderate,
BE0002638,Cytochrome P450 3A4,Humans,no,4,DB00264,,
BE0002793,Cytochrome P450 2C9,Humans,unknown,4,DB00266,,
BE0009371,Cytochrome P450 2C6,Rat,unknown,6,DB00266,unknown,
BE0009372,Cytochrome P450 2C11,Rat,unknown,7,DB00266,unknown,
BE0002433,Cytochrome P450 1A2,Humans,unknown,1,DB00268,,
BE0002090,Cytochrome P450 19A1,Humans,unknown,1,DB00269,,unknown
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB00270,moderate,
BE0003536,Cytochrome P450 2C19,Humans,unknown,,DB00273,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,6,DB00273,,unknown
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB00277,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,,DB00277,,
BE0002214,Adenosine deaminase,Humans,unknown,,DB00277,unknown,unknown
BE0003533,Cytochrome P450 2E1,Humans,unknown,,DB00277,,
BE0003543,Cytochrome P450 1A1,Humans,unknown,8,DB00277,unknown,
BE0001111,Cytochrome P450 1B1,Humans,unknown,9,DB00277,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,10,DB00277,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB00278,,
BE0002362,Cytochrome P450 3A5,Humans,unknown,2,DB00278,,
BE0003541,UDP-glucuronosyltransferase 1-1,Humans,no,13,DB00279,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB00280,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,10,DB00280,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB00281,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,2,DB00281,unknown,
BE0002362,Cytochrome P450 3A5,Humans,unknown,3,DB00281,,
BE0003612,Cytochrome P450 3A7,Humans,unknown,4,DB00281,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,5,DB00281,moderate,
BE0002793,Cytochrome P450 2C9,Humans,unknown,6,DB00281,,
BE0002887,Cytochrome P450 2C8,Humans,unknown,7,DB00281,,
BE0003336,Cytochrome P450 2A6,Humans,unknown,8,DB00281,,
BE0003549,Cytochrome P450 2B6,Humans,unknown,9,DB00281,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,,DB00283,unknown,
BE0002363,Cytochrome P450 2D6,Humans,unknown,,DB00285,weak,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB00285,,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB00286,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,2,DB00286,weak,
BE0002089,Catechol O-methyltransferase,Humans,unknown,3,DB00286,,
BE0002638,Cytochrome P450 3A4,Humans,no,3,DB00288,,unknown
BE0002362,Cytochrome P450 3A5,Humans,unknown,4,DB00288,,unknown
BE0002363,Cytochrome P450 2D6,Humans,unknown,,DB00289,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,2,DB00289,,
BE0004697,Bleomycin hydrolase,Humans,unknown,3,DB00290,,
BE0000814,Glutathione S-transferase P,Humans,unknown,1,DB00291,,
BE0000731,"Cytochrome P450 11B1, mitochondrial",Humans,unknown,4,DB00292,unknown,
BE0003542,"Cytochrome P450 11B2, mitochondrial",Humans,unknown,5,DB00292,unknown,
BE0002638,Cytochrome P450 3A4,Humans,no,,DB00294,,
BE0002887,Cytochrome P450 2C8,Humans,no,5,DB00295,,
BE0002638,Cytochrome P450 3A4,Humans,no,6,DB00295,,
BE0003679,UDP-glucuronosyltransferase 2B7,Humans,no,7,DB00295,,
BE0003541,UDP-glucuronosyltransferase 1-1,Humans,no,8,DB00295,,
BE0003682,UDP-glucuronosyltransferase 1-8,Humans,no,9,DB00295,,
BE0004696,UDP-glucuronosyltransferase 2B15,Humans,no,10,DB00295,,
BE0003681,UDP-glucuronosyltransferase 2B4,Humans,no,11,DB00295,,
BE0003677,UDP-glucuronosyltransferase 1-3,Humans,no,12,DB00295,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,,DB00296,,
BE0003549,Cytochrome P450 2B6,Humans,unknown,1,DB00296,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,2,DB00296,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB00297,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,3,DB00297,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,4,DB00297,,
BE0004477,"Adenylate kinase 2, mitochondrial",Humans,unknown,7,DB00300,,
BE0004780,"Adenylate kinase 4, mitochondrial",Humans,unknown,8,DB00300,,
BE0009626,Nucleoside diphosphokinase,Humans,unknown,10,DB00300,,
BE0009627,Creatine Kinases,Humans,unknown,11,DB00300,,unknown
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB00301,,unknown
BE0002638,Cytochrome P450 3A4,Humans,no,3,DB00304,,
BE0002793,Cytochrome P450 2C9,Humans,no,6,DB00304,,
BE0003541,UDP-glucuronosyltransferase 1-1,Humans,no,7,DB00304,,unknown
BE0002364,NADPH--cytochrome P450 reductase,Humans,unknown,,DB00305,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB00307,,moderate
BE0002887,Cytochrome P450 2C8,Humans,no,4,DB00307,moderate,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB00309,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB00312,,strong
BE0003536,Cytochrome P450 2C19,Humans,unknown,11,DB00312,,
BE0003336,Cytochrome P450 2A6,Humans,unknown,12,DB00312,,strong
BE0003336,Cytochrome P450 2A6,Humans,unknown,0,DB00313,,unknown
BE0003549,Cytochrome P450 2B6,Humans,unknown,0,DB00313,,
BE0002793,Cytochrome P450 2C9,Humans,unknown,2,DB00313,moderate,
BE0002362,Cytochrome P450 3A5,Humans,unknown,3,DB00313,,
BE0000017,Prostaglandin G/H synthase 1,Humans,unknown,4,DB00313,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,5,DB00313,unknown,
BE0003536,Cytochrome P450 2C19,Humans,unknown,6,DB00313,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,7,DB00313,unknown,
BE0003544,UDP-glucuronosyltransferase 1-4,Humans,unknown,9,DB00313,,
BE0003682,UDP-glucuronosyltransferase 1-8,Humans,unknown,10,DB00313,,
BE0003678,UDP-glucuronosyltransferase 1-10,Humans,unknown,11,DB00313,,
BE0004694,UDP-glucuronosyltransferase 1-6,Humans,unknown,12,DB00313,,
BE0003677,UDP-glucuronosyltransferase 1-3,Humans,unknown,13,DB00313,,
BE0003679,UDP-glucuronosyltransferase 2B7,Humans,unknown,14,DB00313,,
BE0004696,UDP-glucuronosyltransferase 2B15,Humans,unknown,15,DB00313,,
BE0003538,UDP-glucuronosyltransferase 1-9,Humans,unknown,17,DB00313,,
BE0003541,UDP-glucuronosyltransferase 1-1,Humans,no,26,DB00313,unknown,
BE0002433,Cytochrome P450 1A2,Humans,yes,1,DB00315,,
BE0002198,Amine oxidase [flavin-containing] A,Humans,unknown,2,DB00315,,
BE0003533,Cytochrome P450 2E1,Humans,unknown,1,DB00316,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,2,DB00316,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,3,DB00316,,unknown
BE0002363,Cytochrome P450 2D6,Humans,unknown,4,DB00316,,
BE0003336,Cytochrome P450 2A6,Humans,unknown,5,DB00316,,
BE0004694,UDP-glucuronosyltransferase 1-6,Humans,unknown,6,DB00316,,
BE0003541,UDP-glucuronosyltransferase 1-1,Humans,unknown,7,DB00316,,
BE0003538,UDP-glucuronosyltransferase 1-9,Humans,unknown,8,DB00316,,
BE0004696,UDP-glucuronosyltransferase 2B15,Humans,unknown,9,DB00316,,
BE0000927,Sulfotransferase 1A1,Humans,unknown,10,DB00316,,
BE0004767,Sulfotransferase 1A3/1A4,Humans,unknown,11,DB00316,,
BE0003607,Arylamine N-acetyltransferase 2,Humans,unknown,12,DB00316,unknown,
BE0002194,Fatty-acid amide hydrolase 1,Humans,unknown,15,DB00316,,
BE0000814,Glutathione S-transferase P,Humans,unknown,16,DB00316,,
BE0000807,Glutathione S-transferase Mu 1,Humans,unknown,17,DB00316,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB00317,unknown,
BE0002363,Cytochrome P450 2D6,Humans,no,,DB00317,weak,
BE0002362,Cytochrome P450 3A5,Humans,unknown,3,DB00317,,
BE0003543,Cytochrome P450 1A1,Humans,unknown,4,DB00317,unknown,
BE0002793,Cytochrome P450 2C9,Humans,unknown,5,DB00317,unknown,
BE0003536,Cytochrome P450 2C19,Humans,unknown,6,DB00317,unknown,
BE0002363,Cytochrome P450 2D6,Humans,unknown,1,DB00318,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,2,DB00318,,
BE0003679,UDP-glucuronosyltransferase 2B7,Humans,unknown,4,DB00318,,
BE0003681,UDP-glucuronosyltransferase 2B4,Humans,unknown,5,DB00318,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB00320,unknown,
BE0002363,Cytochrome P450 2D6,Humans,unknown,1,DB00321,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,2,DB00321,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,3,DB00321,unknown,
BE0002793,Cytochrome P450 2C9,Humans,unknown,4,DB00321,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,5,DB00321,,
BE0002362,Cytochrome P450 3A5,Humans,unknown,6,DB00321,,
BE0003549,Cytochrome P450 2B6,Humans,unknown,17,DB00321,,
BE0002887,Cytochrome P450 2C8,Humans,unknown,18,DB00321,moderate,
BE0009343,UDP-glucuronosyltransferase 2B10,Humans,no,30,DB00321,unknown,
BE0003544,UDP-glucuronosyltransferase 1-4,Humans,unknown,35,DB00321,,
BE0002193,Thymidine phosphorylase,Humans,unknown,1,DB00322,,
BE0002793,Cytochrome P450 2C9,Humans,unknown,2,DB00322,strong,
BE0002793,Cytochrome P450 2C9,Humans,no,1,DB00323,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB00324,,unknown
BE0002362,Cytochrome P450 3A5,Humans,unknown,2,DB00324,,unknown
BE0003543,Cytochrome P450 1A1,Humans,unknown,1,DB00325,unknown,
BE0002793,Cytochrome P450 2C9,Humans,no,,DB00327,,
BE0003677,UDP-glucuronosyltransferase 1-3,Humans,no,4,DB00327,,
BE0003679,UDP-glucuronosyltransferase 2B7,Humans,no,5,DB00327,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,1,DB00328,unknown,
BE0002793,Cytochrome P450 2C9,Humans,unknown,2,DB00328,,
BE0002705,Liver carboxylesterase 1,Humans,unknown,3,DB00328,,
BE0003538,UDP-glucuronosyltransferase 1-9,Humans,unknown,4,DB00328,,
BE0003541,UDP-glucuronosyltransferase 1-1,Humans,unknown,5,DB00328,unknown,
BE0003679,UDP-glucuronosyltransferase 2B7,Humans,unknown,6,DB00328,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB00333,unknown,unknown
BE0003536,Cytochrome P450 2C19,Humans,unknown,2,DB00333,,
BE0003612,Cytochrome P450 3A7,Humans,unknown,3,DB00333,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,3,DB00333,unknown,
BE0003549,Cytochrome P450 2B6,Humans,unknown,4,DB00333,,unknown
BE0002887,Cytochrome P450 2C8,Humans,unknown,5,DB00333,,
BE0002090,Cytochrome P450 19A1,Humans,unknown,6,DB00333,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,7,DB00333,,
BE0003611,Cytochrome P450 2C18,Humans,unknown,8,DB00333,,
BE0002793,Cytochrome P450 2C9,Humans,unknown,9,DB00333,,
BE0002433,Cytochrome P450 1A2,Humans,no,1,DB00334,,
BE0002363,Cytochrome P450 2D6,Humans,no,2,DB00334,unknown,
BE0003606,Dimethylaniline monooxygenase [N-oxide-forming] 3,Humans,unknown,3,DB00334,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,4,DB00334,weak,
BE0002793,Cytochrome P450 2C9,Humans,no,22,DB00334,weak,
BE0003544,UDP-glucuronosyltransferase 1-4,Humans,no,23,DB00334,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,24,DB00334,weak,
BE0004866,Cytochrome P450 3A Subfamily,Humans,unknown,25,DB00334,unknown,
BE0002363,Cytochrome P450 2D6,Humans,no,2,DB00335,,
BE0002204,Xanthine dehydrogenase/oxidase,Humans,unknown,,DB00336,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,3,DB00337,unknown,
BE0003543,Cytochrome P450 1A1,Humans,unknown,1,DB00338,,unknown
BE0002433,Cytochrome P450 1A2,Humans,unknown,2,DB00338,,unknown
BE0001111,Cytochrome P450 1B1,Humans,unknown,3,DB00338,,unknown
BE0002887,Cytochrome P450 2C8,Humans,unknown,4,DB00338,,
BE0002793,Cytochrome P450 2C9,Humans,unknown,5,DB00338,,
BE0003611,Cytochrome P450 2C18,Humans,unknown,6,DB00338,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,7,DB00338,weak,
BE0002638,Cytochrome P450 3A4,Humans,unknown,8,DB00338,unknown,unknown
BE0003536,Cytochrome P450 2C19,Humans,unknown,10,DB00338,weak,
BE0002204,Xanthine dehydrogenase/oxidase,Humans,unknown,,DB00339,,
BE0003539,Aldehyde oxidase,Humans,unknown,2,DB00339,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB00342,strong,unknown
BE0003612,Cytochrome P450 3A7,Humans,unknown,2,DB00342,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,3,DB00342,weak,
BE0002362,Cytochrome P450 3A5,Humans,unknown,4,DB00342,,
BE0002887,Cytochrome P450 2C8,Humans,unknown,5,DB00342,unknown,
BE0003683,Cytochrome P450 2J2,Humans,unknown,6,DB00342,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB00343,strong,
BE0002362,Cytochrome P450 3A5,Humans,unknown,2,DB00343,moderate,
BE0003612,Cytochrome P450 3A7,Humans,unknown,3,DB00343,moderate,
BE0003536,Cytochrome P450 2C19,Humans,unknown,4,DB00343,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,5,DB00343,,
BE0002887,Cytochrome P450 2C8,Humans,unknown,6,DB00343,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB00346,,
BE0003533,Cytochrome P450 2E1,Humans,unknown,1,DB00347,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,2,DB00347,,
BE0002887,Cytochrome P450 2C8,Humans,unknown,3,DB00347,,
BE0002793,Cytochrome P450 2C9,Humans,unknown,3,DB00347,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,5,DB00347,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB00349,,weak
BE0003536,Cytochrome P450 2C19,Humans,unknown,1,DB00349,,
BE0003549,Cytochrome P450 2B6,Humans,unknown,1,DB00349,,
BE0003611,Cytochrome P450 2C18,Humans,unknown,1,DB00349,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,5,DB00349,moderate,
BE0003541,UDP-glucuronosyltransferase 1-1,Humans,no,2,DB00350,,
BE0002638,Cytochrome P450 3A4,Humans,no,3,DB00351,,
BE0000077,Hypoxanthine-guanine phosphoribosyltransferase,Humans,unknown,2,DB00352,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB00353,unknown,
BE0003533,Cytochrome P450 2E1,Humans,unknown,1,DB00356,unknown,
BE0003543,Cytochrome P450 1A1,Humans,unknown,1,DB00356,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,2,DB00356,,
BE0003336,Cytochrome P450 2A6,Humans,unknown,3,DB00356,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,4,DB00356,weak,
BE0002363,Cytochrome P450 2D6,Humans,unknown,5,DB00356,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB00357,,unknown
BE0003536,Cytochrome P450 2C19,Humans,unknown,2,DB00357,,unknown
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB00358,unknown,
BE0002180,Cholinesterase,Humans,unknown,,DB00358,unknown,
BE0002090,Cytochrome P450 19A1,Humans,unknown,4,DB00358,unknown,
BE0000426,Acetylcholinesterase,Humans,unknown,5,DB00358,unknown,
BE0002793,Cytochrome P450 2C9,Humans,unknown,,DB00359,unknown,
BE0002887,Cytochrome P450 2C8,Humans,unknown,2,DB00359,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,3,DB00359,,
BE0000262,Prostaglandin G/H synthase 2,Humans,unknown,5,DB00360,,unknown
BE0002638,Cytochrome P450 3A4,Humans,yes,,DB00361,,
BE0002363,Cytochrome P450 2D6,Humans,yes,1,DB00361,weak,
BE0002433,Cytochrome P450 1A2,Humans,unknown,1,DB00363,unknown,
BE0002363,Cytochrome P450 2D6,Humans,unknown,2,DB00363,moderate,
BE0002793,Cytochrome P450 2C9,Humans,unknown,3,DB00363,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,4,DB00363,moderate,unknown
BE0003536,Cytochrome P450 2C19,Humans,unknown,5,DB00363,unknown,
BE0003336,Cytochrome P450 2A6,Humans,unknown,6,DB00363,,
BE0002887,Cytochrome P450 2C8,Humans,unknown,7,DB00363,,
BE0003606,Dimethylaniline monooxygenase [N-oxide-forming] 3,Humans,unknown,8,DB00363,,
BE0003544,UDP-glucuronosyltransferase 1-4,Humans,unknown,9,DB00363,,
BE0003543,Cytochrome P450 1A1,Humans,unknown,10,DB00363,,unknown
BE0002433,Cytochrome P450 1A2,Humans,unknown,1,DB00365,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,2,DB00365,,
BE0001052,CYP2B protein,Humans,unknown,1,DB00366,,unknown
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB00367,,
BE0002362,Cytochrome P450 3A5,Humans,unknown,7,DB00367,,
BE0002193,Thymidine phosphorylase,Humans,unknown,2,DB00369,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB00370,weak,
BE0002363,Cytochrome P450 2D6,Humans,unknown,2,DB00370,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,3,DB00370,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,,DB00373,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,2,DB00373,,
BE0002793,Cytochrome P450 2C9,Humans,unknown,4,DB00374,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,1,DB00377,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,2,DB00377,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,3,DB00377,,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB00378,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,,DB00379,moderate,
BE0002363,Cytochrome P450 2D6,Humans,unknown,,DB00379,,
BE0003549,Cytochrome P450 2B6,Humans,unknown,1,DB00379,,
BE0003533,Cytochrome P450 2E1,Humans,unknown,2,DB00379,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,3,DB00379,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB00381,,
BE0003543,Cytochrome P450 1A1,Humans,unknown,2,DB00381,unknown,
BE0003549,Cytochrome P450 2B6,Humans,unknown,2,DB00381,unknown,
BE0002362,Cytochrome P450 3A5,Humans,unknown,2,DB00381,weak,
BE0002887,Cytochrome P450 2C8,Humans,unknown,5,DB00381,unknown,
BE0002363,Cytochrome P450 2D6,Humans,unknown,6,DB00381,weak,
BE0002433,Cytochrome P450 1A2,Humans,unknown,,DB00382,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,1,DB00384,,
BE0002198,Amine oxidase [flavin-containing] A,Humans,unknown,1,DB00388,,
BE0002196,Amine oxidase [flavin-containing] B,Humans,unknown,2,DB00388,,
BE0004767,Sulfotransferase 1A3/1A4,Humans,unknown,3,DB00388,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,5,DB00388,,unknown
BE0002090,Cytochrome P450 19A1,Humans,unknown,1,DB00389,unknown,
BE0003537,"Cholesterol side-chain cleavage enzyme, mitochondrial",Humans,unknown,,DB00390,unknown,
BE0002180,Cholinesterase,Humans,unknown,2,DB00391,unknown,
BE0002180,Cholinesterase,Humans,unknown,,DB00392,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB00393,,
BE0002362,Cytochrome P450 3A5,Humans,unknown,3,DB00394,,unknown
BE0002638,Cytochrome P450 3A4,Humans,no,4,DB00394,,unknown
BE0003536,Cytochrome P450 2C19,Humans,unknown,,DB00395,,
BE0002362,Cytochrome P450 3A5,Humans,unknown,,DB00396,,
BE0002793,Cytochrome P450 2C9,Humans,unknown,,DB00396,unknown,
BE0003612,Cytochrome P450 3A7,Humans,unknown,,DB00396,unknown,
BE0003536,Cytochrome P450 2C19,Humans,unknown,,DB00396,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB00396,,unknown
BE0000344,"Steroid 17-alpha-hydroxylase/17,20 lyase",Humans,unknown,8,DB00396,unknown,
BE0003543,Cytochrome P450 1A1,Humans,unknown,9,DB00396,,
BE0001111,Cytochrome P450 1B1,Humans,unknown,10,DB00396,,
