id,name,organism,known_action,position,parent_key
BE0000268,"Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial",Humans,unknown,,DB00116
BE0000010,"Aminomethyltransferase, mitochondrial",Humans,unknown,,DB00116
BE0000933,Cytosolic 10-formyltetrahydrofolate dehydrogenase,Humans,unknown,,DB00116
BE0000734,Methionine synthase,Humans,unknown,,DB00116
BE0000822,Formimidoyltransferase-cyclodeaminase,Humans,unknown,,DB00116
BE0001240,Bifunctional purine biosynthesis protein PURH,Humans,unknown,,DB00116
BE0000331,"Serine hydroxymethyltransferase, cytosolic",Humans,unknown,,DB00116
BE0000292,"Serine hydroxymethyltransferase, mitochondrial",Humans,unknown,,DB00116
BE0002176,Methylenetetrahydrofolate reductase,Humans,unknown,,DB00116
BE0002154,Serine hydroxymethyltransferase,Humans,unknown,,DB00116
BE0002177,"Methionyl-tRNA formyltransferase, mitochondrial",Humans,unknown,,DB00116
BE0000002,Histidine decarboxylase,Humans,unknown,,DB00117
BE0000740,"Histidine--tRNA ligase, cytoplasmic",Humans,unknown,,DB00117
BE0000285,Sodium-coupled neutral amino acid transporter 3,Humans,unknown,,DB00117
BE0000086,Histidine ammonia-lyase,Humans,unknown,,DB00117
BE0000372,Glycine N-methyltransferase,Humans,unknown,,DB00118
BE0000101,S-adenosylmethionine decarboxylase proenzyme,Humans,unknown,,DB00118
BE0000304,S-adenosylmethionine synthase isoform type-2,Humans,unknown,,DB00118
BE0000323,Cystathionine beta-synthase,Humans,unknown,,DB00118
BE0000407,S-adenosylmethionine synthase isoform type-1,Humans,unknown,,DB00118
BE0002089,Catechol O-methyltransferase,Humans,unknown,1,DB00118
BE0008997,Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1,Humans,unknown,3,DB00118
BE0005015,Arsenite methyltransferase,Humans,unknown,4,DB00118
BE0000449,Monocarboxylate transporter 4,Humans,unknown,,DB00119
BE0000178,Monocarboxylate transporter 8,Humans,unknown,,DB00119
BE0000102,"Alanine--glyoxylate aminotransferase 2, mitochondrial",Humans,unknown,,DB00119
BE0000386,Monocarboxylate transporter 6,Humans,unknown,,DB00119
BE0000046,Pyruvate kinase PKLR,Humans,unknown,,DB00119
BE0000174,Monocarboxylate transporter 7,Humans,unknown,,DB00119
BE0000440,Monocarboxylate transporter 2,Humans,unknown,,DB00119
BE0000098,"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial",Humans,unknown,,DB00119
BE0000088,Pyruvate kinase PKM,Humans,unknown,,DB00119
BE0000253,"4-aminobutyrate aminotransferase, mitochondrial",Humans,unknown,,DB00119
BE0000195,Monocarboxylate transporter 5,Humans,unknown,,DB00119
BE0000361,Monocarboxylate transporter 3,Humans,unknown,,DB00119
BE0000669,Monocarboxylate transporter 1,Humans,unknown,,DB00119
BE0000698,"Pyruvate carboxylase, mitochondrial",Humans,unknown,,DB00119
BE0000692,Tyrosine aminotransferase,Humans,unknown,,DB00120
BE0000789,Large neutral amino acids transporter small subunit 2,Humans,unknown,,DB00120
BE0000038,Phenylalanine--tRNA ligase alpha subunit,Humans,unknown,,DB00120
BE0000753,Phenylalanine-4-hydroxylase,Humans,unknown,,DB00120
BE0000028,"Phenylalanine--tRNA ligase, mitochondrial",Humans,unknown,,DB00120
BE0000561,Phenylalanine--tRNA ligase beta subunit,Humans,unknown,,DB00120
BE0000614,Tyrosine 3-monooxygenase,Humans,unknown,,DB00120
BE0000544,"Propionyl-CoA carboxylase beta chain, mitochondrial",Humans,unknown,1,DB00121
BE0000159,Biotin--protein ligase,Humans,unknown,2,DB00121
BE0000072,"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial",Humans,unknown,3,DB00121
BE0000702,Acetyl-CoA carboxylase 2,Humans,unknown,4,DB00121
BE0000445,"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial",Humans,unknown,5,DB00121
BE0000698,"Pyruvate carboxylase, mitochondrial",Humans,unknown,6,DB00121
BE0000492,"Propionyl-CoA carboxylase alpha chain, mitochondrial",Humans,unknown,7,DB00121
BE0000626,Acetyl-CoA carboxylase 1,Humans,unknown,8,DB00121
BE0000494,Choline-phosphate cytidylyltransferase B,Humans,unknown,,DB00122
BE0000426,Acetylcholinesterase,Humans,unknown,,DB00122
BE0000615,Choline-phosphate cytidylyltransferase A,Humans,unknown,,DB00122
BE0002179,Phospholipase D2,Humans,unknown,,DB00122
BE0002180,Cholinesterase,Humans,unknown,,DB00122
BE0002181,Phospholipase D1,Humans,unknown,,DB00122
BE0002186,Phosphoethanolamine/phosphocholine phosphatase,Humans,unknown,,DB00122
BE0002341,Neuronal acetylcholine receptor subunit alpha-7,Humans,unknown,16,DB00122
BE0000212,High affinity cationic amino acid transporter 1,Humans,unknown,,DB00123
BE0000052,Cationic amino acid transporter 4,Humans,unknown,,DB00123
BE0000136,Cationic amino acid transporter 3,Humans,unknown,,DB00123
BE0000562,Low affinity cationic amino acid transporter 2,Humans,unknown,,DB00123
BE0000198,Lysine--tRNA ligase,Humans,unknown,,DB00123
BE0000263,"Nitric oxide synthase, endothelial",Humans,unknown,,DB00125
BE0000136,Cationic amino acid transporter 3,Humans,unknown,,DB00125
BE0000448,Arginine decarboxylase,Humans,unknown,,DB00125
BE0000520,Argininosuccinate lyase,Humans,unknown,,DB00125
BE0000005,"Nitric oxide synthase, inducible",Humans,unknown,,DB00125
BE0000212,High affinity cationic amino acid transporter 1,Humans,unknown,,DB00125
BE0000758,"Arginase-2, mitochondrial",Humans,unknown,,DB00125
BE0000052,Cationic amino acid transporter 4,Humans,unknown,,DB00125
BE0000671,Argininosuccinate synthase,Humans,unknown,,DB00125
BE0001361,Hyaluronate lyase,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),unknown,1,DB00126
BE0004796,DNA,Humans,unknown,2,DB00126
BE0001225,Xylose isomerase,Streptomyces rubiginosus,unknown,3,DB00126
BE0002192,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2",Humans,unknown,4,DB00126
BE0002117,"Phytanoyl-CoA dioxygenase, peroxisomal",Humans,unknown,5,DB00126
BE0002195,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3",Humans,unknown,6,DB00126
BE0002197,Gamma-butyrobetaine dioxygenase,Humans,unknown,7,DB00126
BE0000138,Dopamine beta-hydroxylase,Humans,unknown,8,DB00126
BE0002200,Peptidyl-glycine alpha-amidating monooxygenase,Humans,unknown,9,DB00126
BE0002202,Prolyl 3-hydroxylase 1,Humans,unknown,10,DB00126
BE0002206,Prolyl 3-hydroxylase 2,Humans,unknown,11,DB00126
BE0002208,Prolyl 3-hydroxylase 3,Humans,unknown,12,DB00126
BE0000060,Prolyl 4-hydroxylase subunit alpha-1,Humans,unknown,13,DB00126
BE0002210,2-oxoglutarate and iron-dependent oxygenase domain-containing protein 1,Humans,unknown,14,DB00126
BE0002203,2-oxoglutarate and iron-dependent oxygenase domain-containing protein 2,Humans,unknown,15,DB00126
BE0002205,Alpha-ketoglutarate-dependent dioxygenase alkB homolog 2,Humans,unknown,16,DB00126
BE0002213,Alpha-ketoglutarate-dependent dioxygenase alkB homolog 3,Humans,unknown,17,DB00126
BE0002215,Lysine-specific demethylase 5D,Humans,unknown,18,DB00126
BE0000087,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1",Humans,unknown,19,DB00126
BE0002221,"Trimethyllysine dioxygenase, mitochondrial",Humans,unknown,20,DB00126
BE0002223,Transmembrane prolyl 4-hydroxylase,Humans,unknown,21,DB00126
BE0002217,Egl nine homolog 1,Humans,unknown,22,DB00126
BE0002211,Egl nine homolog 2,Humans,unknown,23,DB00126
BE0002219,Egl nine homolog 3,Humans,unknown,24,DB00126
BE0000964,Spermine synthase,Humans,yes,1,DB00127
BE0000566,Spermine oxidase,Humans,yes,2,DB00127
BE0004796,DNA,Humans,yes,3,DB00127
BE0000404,Ornithine decarboxylase,Humans,unknown,5,DB00127
BE0000509,Extracellular calcium-sensing receptor,Humans,unknown,7,DB00127
BE0000172,Beta-1 adrenergic receptor,Humans,unknown,8,DB00127
BE0000694,Beta-2 adrenergic receptor,Humans,unknown,9,DB00127
BE0003317,Ribonuclease pancreatic,Humans,unknown,,DB00128
BE0003751,Lysozyme C,Humans,unknown,,DB00128
BE0000277,Calcium-binding mitochondrial carrier protein Aralar2,Humans,unknown,,DB00128
BE0000529,"Aspartate aminotransferase, cytoplasmic",Humans,unknown,,DB00128
BE0000187,Aspartoacylase,Humans,unknown,,DB00128
BE0000219,Asparagine synthetase [glutamine-hydrolyzing],Humans,unknown,,DB00128
BE0000671,Argininosuccinate synthase,Humans,unknown,,DB00128
BE0000481,Aminoacylase-1,Humans,unknown,,DB00128
BE0000383,"Aspartate aminotransferase, mitochondrial",Humans,unknown,,DB00128
BE0000725,"Aspartate--tRNA ligase, cytoplasmic",Humans,unknown,,DB00128
BE0000235,Calcium-binding mitochondrial carrier protein Aralar1,Humans,unknown,,DB00128
BE0000528,Aspartyl/asparaginyl beta-hydroxylase,Humans,unknown,,DB00128
BE0002225,Multifunctional protein ADE2,Humans,unknown,,DB00128
BE0002228,Adenylosuccinate synthetase isozyme 2,Humans,unknown,,DB00128
BE0001054,Excitatory amino acid transporter 3,Humans,unknown,,DB00128
BE0000788,"Argininosuccinate synthetase, isoform CRA_a",Humans,unknown,,DB00128
BE0002229,"Aspartate--tRNA ligase, mitochondrial",Humans,unknown,,DB00128
BE0002230,Isoaspartyl peptidase/L-asparaginase,Humans,unknown,,DB00128
BE0009692,Adenylosuccinate Synthetases,Humans,unknown,3,DB00128
BE0000424,"Ornithine aminotransferase, mitochondrial",Humans,unknown,1,DB00129
BE0000306,"Ornithine carbamoyltransferase, mitochondrial",Humans,unknown,2,DB00129
BE0000286,Arginase-1,Humans,unknown,3,DB00129
BE0000371,Ornithine decarboxylase antizyme 1,Humans,unknown,4,DB00129
BE0000212,High affinity cationic amino acid transporter 1,Humans,unknown,5,DB00129
BE0000562,Low affinity cationic amino acid transporter 2,Humans,unknown,6,DB00129
BE0000258,Mitochondrial ornithine transporter 2,Humans,unknown,7,DB00129
BE0000758,"Arginase-2, mitochondrial",Humans,unknown,8,DB00129
BE0000201,Mitochondrial ornithine transporter 1,Humans,unknown,9,DB00129
BE0000347,"Glycine amidinotransferase, mitochondrial",Humans,unknown,10,DB00129
BE0000874,CTP synthase 1,Humans,unknown,,DB00130
BE0000374,Amidophosphoribosyltransferase,Humans,unknown,,DB00130
BE0002240,Glutamine synthetase,Humans,unknown,,DB00130
BE0000958,Cyclic AMP-responsive element-binding protein 1,Humans,unknown,,DB00131
BE0004796,DNA,Humans,unknown,,DB00131
BE0000487,"cAMP-specific 3',5'-cyclic phosphodiesterase 4B",Humans,unknown,,DB00131
BE0000007,"Glycogen phosphorylase, liver form",Humans,unknown,,DB00131
BE0000254,5'-AMP-activated protein kinase subunit beta-1,Humans,unknown,,DB00131
BE0001473,Histidine triad nucleotide-binding protein 1,Humans,unknown,,DB00131
BE0001287,"cAMP-specific 3',5'-cyclic phosphodiesterase 4D",Humans,unknown,,DB00131
BE0000350,"Acetyl-coenzyme A synthetase, cytoplasmic",Humans,unknown,,DB00131
BE0000677,5'-AMP-activated protein kinase catalytic subunit alpha-1,Humans,unknown,,DB00131
BE0000269,Adenylate cyclase type 1,Humans,unknown,,DB00131
BE0000639,Long-chain-fatty-acid--CoA ligase 1,Humans,unknown,,DB00131
BE0002431,"Fructose-1,6-bisphosphatase 1",Humans,unknown,,DB00131
BE0003540,Adenosine kinase,Humans,unknown,3,DB00131
BE0004907,5'-AMP-activated protein kinase,Humans,yes,4,DB00131
BE0000888,Fatty acid desaturase 1,Humans,yes,,DB00132
BE0002246,Fatty acid desaturase 2,Humans,yes,,DB00132
BE0000986,Sodium/calcium exchanger 1,Humans,unknown,,DB00132
BE0001023,Transient receptor potential cation channel subfamily V member 1,Humans,yes,,DB00132
BE0000071,Peroxisome proliferator-activated receptor alpha,Humans,unknown,1,DB00132
BE0001777,Bile acid receptor,Humans,unknown,2,DB00132
BE0001007,Peroxisome proliferator-activated receptor delta,Humans,unknown,3,DB00132
BE0000215,Peroxisome proliferator-activated receptor gamma,Humans,unknown,4,DB00132
BE0000412,Retinoic acid receptor RXR-alpha,Humans,unknown,5,DB00132
BE0009936,Elongation of very long chain fatty acids protein 2,Humans,unknown,6,DB00132
BE0009375,Elongation of very long chain fatty acids protein 5,Humans,unknown,7,DB00132
BE0000323,Cystathionine beta-synthase,Humans,unknown,,DB00133
BE0000164,L-serine dehydratase/L-threonine deaminase,Humans,unknown,,DB00133
BE0000388,Serine racemase,Humans,unknown,,DB00133
BE0000660,Serine palmitoyltransferase 2,Humans,unknown,,DB00133
BE0000441,Serine palmitoyltransferase 1,Humans,unknown,,DB00133
BE0000063,"Serine--tRNA ligase, cytoplasmic",Humans,unknown,,DB00133
BE0000316,Serine--pyruvate aminotransferase,Humans,unknown,,DB00133
BE0000763,Methionine synthase reductase,Humans,unknown,,DB00134
BE0000734,Methionine synthase,Humans,unknown,,DB00134
BE0001534,Methionine aminopeptidase 2,Humans,unknown,,DB00134
BE0000845,Betaine--homocysteine S-methyltransferase 1,Humans,unknown,,DB00134
BE0002249,S-methylmethionine--homocysteine S-methyltransferase BHMT2,Humans,unknown,,DB00134
BE0000614,Tyrosine 3-monooxygenase,Humans,unknown,,DB00135
BE0000363,"Tyrosine--tRNA ligase, mitochondrial",Humans,unknown,,DB00135
BE0000230,"Tyrosine--tRNA ligase, cytoplasmic",Humans,unknown,,DB00135
BE0000692,Tyrosine aminotransferase,Humans,unknown,,DB00135
BE0000779,Vitamin D3 receptor,Humans,yes,,DB00136
BE0008987,Homeobox protein Hox-A10,Humans,unknown,1,DB00136
BE0000030,Cystine/glutamate transporter,Humans,unknown,,DB00138
BE0000035,Cystinosin,Humans,unknown,,DB00138
BE0002258,Succinate receptor 1,Humans,unknown,,DB00139
BE0000152,"Succinate-semialdehyde dehydrogenase, mitochondrial",Humans,unknown,,DB00139
BE0000370,Riboflavin kinase,Humans,yes,1,DB00140
BE0003327,Riboflavin synthase,Escherichia coli (strain K12),yes,2,DB00140
BE0000595,Flavin reductase (NADPH),Humans,yes,4,DB00140
BE0000259,"Beta-1,4-galactosyltransferase 1",Humans,unknown,1,DB00141
BE0002263,"Beta-1,4-galactosyltransferase 4",Humans,unknown,2,DB00141
BE0002265,N-acetyl-D-glucosamine kinase,Humans,unknown,3,DB00141
BE0002266,N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase,Humans,unknown,4,DB00141
BE0000391,Alpha-N-acetylglucosaminidase,Humans,unknown,5,DB00141
BE0000109,N-acylglucosamine 2-epimerase,Humans,unknown,6,DB00141
BE0000824,Metabotropic glutamate receptor 1,Humans,unknown,1,DB00142
BE0000833,Metabotropic glutamate receptor 4,Humans,unknown,2,DB00142
BE0000827,"Glutamate receptor ionotropic, kainate 4",Humans,unknown,3,DB00142
BE0000828,"Glutamate receptor ionotropic, kainate 5",Humans,unknown,4,DB00142
BE0000834,Metabotropic glutamate receptor 7,Humans,unknown,5,DB00142
BE0000835,Metabotropic glutamate receptor 8,Humans,unknown,6,DB00142
BE0002267,Excitatory amino acid transporter 5,Humans,unknown,7,DB00142
BE0002268,5-oxoprolinase,Humans,unknown,8,DB00142
BE0002235,Phosphoribosylformylglycinamidine synthase,Humans,unknown,9,DB00142
BE0000721,"Branched-chain-amino-acid aminotransferase, mitochondrial",Humans,unknown,10,DB00142
BE0000396,"Glutamate receptor ionotropic, NMDA 2D",Humans,unknown,11,DB00142
BE0000825,"Glutaminase kidney isoform, mitochondrial",Humans,unknown,12,DB00142
BE0000383,"Aspartate aminotransferase, mitochondrial",Humans,unknown,13,DB00142
BE0000188,Bifunctional glutamate/proline--tRNA ligase,Humans,unknown,14,DB00142
BE0000219,Asparagine synthetase [glutamine-hydrolyzing],Humans,unknown,15,DB00142
BE0002240,Glutamine synthetase,Humans,unknown,16,DB00142
BE0000529,"Aspartate aminotransferase, cytoplasmic",Humans,unknown,17,DB00142
BE0000692,Tyrosine aminotransferase,Humans,unknown,18,DB00142
BE0000667,Alanine aminotransferase 1,Humans,unknown,19,DB00142
BE0000403,Vitamin K-dependent gamma-carboxylase,Humans,unknown,20,DB00142
BE0001115,Excitatory amino acid transporter 1,Humans,unknown,21,DB00142
BE0000884,Excitatory amino acid transporter 2,Humans,unknown,22,DB00142
BE0001054,Excitatory amino acid transporter 3,Humans,unknown,23,DB00142
BE0000166,Glutamate--cysteine ligase catalytic subunit,Humans,unknown,24,DB00142
BE0002270,Excitatory amino acid transporter 4,Humans,unknown,25,DB00142
BE0000755,"Glutamate dehydrogenase 2, mitochondrial",Humans,unknown,26,DB00142
BE0000321,GMP synthase [glutamine-hydrolyzing],Humans,unknown,27,DB00142
BE0000517,"Branched-chain-amino-acid aminotransferase, cytosolic",Humans,unknown,28,DB00142
BE0000253,"4-aminobutyrate aminotransferase, mitochondrial",Humans,unknown,29,DB00142
BE0000365,"Glutamate receptor ionotropic, NMDA 1",Humans,unknown,30,DB00142
BE0000700,"Folylpolyglutamate synthase, mitochondrial",Humans,unknown,31,DB00142
BE0002271,Glutamyl aminopeptidase,Humans,unknown,32,DB00142
BE0000760,"Glutamate receptor ionotropic, NMDA 2A",Humans,unknown,33,DB00142
BE0000417,"Glutamate receptor ionotropic, NMDA 2B",Humans,unknown,34,DB00142
BE0000454,"Glutamate receptor ionotropic, NMDA 2C",Humans,unknown,35,DB00142
BE0002152,Aspartate aminotransferase,Humans,unknown,36,DB00142
BE0002272,"Probable glutamate--tRNA ligase, mitochondrial",Humans,unknown,37,DB00142
BE0002244,Glutamine-dependent NAD(+) synthetase,Humans,unknown,38,DB00142
BE0002274,"N-acetylglutamate synthase, mitochondrial",Humans,unknown,39,DB00142
BE0000727,"Kynurenine/alpha-aminoadipate aminotransferase, mitochondrial",Humans,unknown,40,DB00142
BE0000641,"Glutamate receptor ionotropic, NMDA 3A",Humans,unknown,41,DB00142
BE0002166,Alanine aminotransferase 2,Humans,unknown,42,DB00142
BE0000073,"Alpha-aminoadipic semialdehyde synthase, mitochondrial",Humans,unknown,43,DB00142
BE0000003,"Glutaminase liver isoform, mitochondrial",Humans,unknown,44,DB00142
BE0002277,Aspartyl aminopeptidase,Humans,unknown,45,DB00142
BE0000030,Cystine/glutamate transporter,Humans,unknown,46,DB00142
BE0004640,Carboxypeptidase Q,Humans,unknown,47,DB00142
BE0000603,Phosphoserine aminotransferase,Humans,unknown,48,DB00142
BE0000180,"Glutamate dehydrogenase 1, mitochondrial",Humans,unknown,49,DB00142
BE0000346,"Glutamate receptor ionotropic, kainate 1",Humans,unknown,50,DB00142
BE0000640,Glutamate receptor 1,Humans,unknown,51,DB00142
BE0000606,Glutamate--cysteine ligase regulatory subunit,Humans,unknown,52,DB00142
BE0000568,Glutamate carboxypeptidase 2,Humans,unknown,53,DB00142
BE0000602,Glutamate decarboxylase 2,Humans,unknown,54,DB00142
BE0000378,Glutamate decarboxylase 1,Humans,unknown,55,DB00142
BE0000822,Formimidoyltransferase-cyclodeaminase,Humans,unknown,56,DB00142
BE0000829,Glutamate receptor 2,Humans,unknown,57,DB00142
BE0000831,Glutamate receptor 3,Humans,unknown,58,DB00142
BE0000830,Glutamate receptor 4,Humans,unknown,59,DB00142
BE0000823,Delta-1-pyrroline-5-carboxylate synthase,Humans,unknown,60,DB00142
BE0000826,"Glutamate receptor ionotropic, kainate 2",Humans,unknown,61,DB00142
BE0000832,"Glutamate receptor ionotropic, kainate 3",Humans,unknown,62,DB00142
BE0002279,Microsomal glutathione S-transferase 3,Humans,unknown,,DB00143
BE0001167,Hematopoietic prostaglandin D synthase,Humans,unknown,,DB00143
BE0002281,Glutathione S-transferase A1,Humans,unknown,,DB00143
BE0002189,Glutathione S-transferase A2,Humans,unknown,,DB00143
BE0002282,Microsomal glutathione S-transferase 1,Humans,unknown,,DB00143
BE0002283,S-formylglutathione hydrolase,Humans,unknown,,DB00143
