manufacturer,generic,url,drugbank-id
Actavis elizabeth llc,true,,DB00231
Duramed pharmaceuticals inc sub barr laboratories inc,true,,DB00231
Mutual pharmaceutical co inc,true,,DB00231
Mylan pharmaceuticals inc,true,,DB00231
Novel laboratories inc,true,,DB00231
Sandoz inc,true,,DB00231
Usl pharma inc,true,,DB00231
Watson laboratories inc,true,,DB00231
Medpointe pharmaceuticals medpointe healthcare inc,false,,DB00232
Abbott laboratories pharmaceutical products div,false,,DB00232
Ivax pharmaceuticals inc,true,,DB00232
Mylan pharmaceuticals inc,true,,DB00232
Par pharmaceutical inc,true,,DB00232
Sandoz inc,true,,DB00232
Usl pharma inc,true,,DB00232
Watson laboratories inc,true,,DB00232
Century pharmaceuticals inc,false,,DB00233
Hexcel chemical products,false,,DB00233
Panray corp sub ormont drug and chemical co inc,false,,DB00233
Lannett co inc,false,,DB00233
Consolidated midland corp,false,,DB00233
Jacobus pharmaceutical co,false,,DB00233
Bristol myers squibb co,false,,DB00233
App pharmaceuticals llc,true,,DB00235
Baxter healthcare corp anesthesia and critical care,true,,DB00235
Baxter healthcare corp anesthesia critical care,true,,DB00235
Bedford laboratories div ben venue laboratories inc,true,,DB00235
Bioniche pharma usa llc,true,,DB00235
Claris lifesciences ltd,true,,DB00235
Gland pharma ltd,true,,DB00235
Hospira inc,true,,DB00235
International medicated systems ltd,true,,DB00235
B braun medical inc,false,,DB00235
Baxter healthcare corp,false,,DB00235
Bedford laboratories,false,,DB00235
Hikma farmaceutica (portugal) sa,false,,DB00235
Sanofi aventis us llc,false,,DB00235
Abbott laboratories pharmaceutical products div,false,,DB00236
Medpointe pharmaceuticals medpointe healthcare inc,false,,DB00237
Alpharma us pharmaceuticals division,false,,DB00237
Wockhardt eu operations (swiss) ag,true,,DB00237
Lannett co inc,false,,DB00237
Meda pharmaceuticals inc,false,,DB00237
Halsey drug co inc,false,,DB00237
Cm bundy co,false,,DB00237
Sandoz inc,true,,DB00237
Solvay pharmaceuticals,true,,DB00237
Teva pharmaceuticals usa inc,true,,DB00237
Watson laboratories inc,true,,DB00237
Whiteworth towne paulsen inc,true,,DB00237
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,false,,DB00237
Marshall pharmacal corp,false,,DB00237
West ward pharmaceutical corp,false,,DB00237
Boehringer ingelheim pharmaceuticals inc,false,,DB00238
Altana inc,false,,DB00239
Nycomed us inc,false,,DB00240
Altana inc,true,,DB00240
Glenmark generics ltd,true,,DB00240
Taro pharmaceuticals usa inc,true,,DB00240
Glaxosmithkline,false,,DB00240
App pharmaceuticals llc,true,,DB00242
Bedford laboratories div ben venue laboratories inc,true,,DB00242
Ortho biotech products lp,false,,DB00242
Gilead sciences inc,false,,DB00243
Salix pharmaceuticals inc,false,,DB00244
Shire development inc,false,,DB00244
Perrigo israel pharmaceuticals ltd,true,,DB00244
Teva pharmaceuticals usa inc,true,,DB00244
Alaven pharmaceutical llc,false,,DB00244
Axcan pharma us inc,false,,DB00244
Warner chilcott pharmaceuticals inc,false,,DB00244
Hikma farmaceutica (portugal) sa,true,,DB00245
Nexus pharmaceuticals inc,true,,DB00245
Pharmaforce inc,true,,DB00245
Lundbeck inc,false,,DB00245
Actavis totowa llc,true,,DB00245
Corepharma llc,true,,DB00245
Invagen pharmaceuticals inc,true,,DB00245
Lannett holdings inc,true,,DB00245
Mutual pharmaceutical co inc,true,,DB00245
Pliva inc,true,,DB00245
Quantum pharmics ltd,true,,DB00245
Usl pharma inc,true,,DB00245
Vintage pharmaceuticals llc,true,,DB00245
Merck and co inc,false,,DB00245
Pfizer inc,false,http://www.pfizer.com/,DB00246
Novartis pharmaceuticals corp,false,,DB00247
Impax laboratories inc,true,,DB00248
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,true,,DB00248
Par pharmaceutical inc,true,,DB00248
Watson laboratories inc,true,,DB00248
Pharmacia and upjohn co,false,,DB00248
Glaxosmithkline,false,,DB00249
Alcon laboratories inc,false,,DB00249
Allergan pharmaceutical,false,,DB00249
Jacobus pharmaceutical co,true,,DB00250
Ortho mcneil janssen pharmaceuticals inc,false,,DB00251
Altana inc,true,,DB00251
Nycomed us inc,true,,DB00251
Taro pharmaceuticals usa inc,true,,DB00251
Ortho mcneil janssen pharmaceutical inc,false,,DB00251
Perrigo new york inc,true,,DB00251
Parke davis div warner lambert co,false,,DB00252
Actavis mid atlantic llc,true,,DB00252
Taro pharmaceutical industries ltd,true,,DB00252
Vistapharm inc,true,,DB00252
Wockhardt eu operations (swiss) ag,true,,DB00252
Pfizer pharmaceuticals ltd,false,,DB00252
Lannett co inc,false,,DB00252
Amneal pharmaceuticals ny llc,false,,DB00252
Barr laboratories inc,false,,DB00252
Mylan pharmaceuticals inc,false,,DB00252
Pliva inc,false,,DB00252
Sun pharmaceutical industries ltd,false,,DB00252
Wockhardt ltd,false,,DB00252
Wockhardt usa inc,false,,DB00252
Watson laboratories inc,false,,DB00252
Pharmeral inc,true,,DB00252
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,false,,DB00252
Parke davis pharmaceutical research div warner lambert co,false,,DB00252
App pharmaceuticals llc,true,,DB00252
Baxter healthcare corp,true,,DB00252
Hikma farmaceutica (portugal) sa,true,,DB00252
Hospira inc,true,,DB00252
Marsam pharmaceuticals llc,true,,DB00252
Pharmaforce inc,true,,DB00252
Smith and nephew solopak div smith and nephew,true,,DB00252
Solopak medical products inc,true,,DB00252
Warner chilcott div warner lambert co,true,,DB00252
Allergan pharmaceutical,false,,DB00253
Mylan pharmaceuticals inc,true,,DB00254
Par pharmaceutical inc,true,,DB00254
Ranbaxy laboratories ltd,true,,DB00254
Sandoz inc,true,,DB00254
Watson laboratories inc,true,,DB00254
Watson pharmaceuticals inc,false,,DB00254
Galderma laboratories lp,false,,DB00254
Rachelle laboratories inc,false,,DB00254
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,true,,DB00254
Pfizer laboratories div pfizer inc,false,,DB00254
Lannett holdings inc,true,,DB00254
Mutual pharmaceutical co inc,true,,DB00254
Pliva inc,true,,DB00254
Mayne pharma international faulding pharm,false,,DB00254
Warner chilcott bermuda ltd,false,,DB00254
Medicis pharmaceutical corp,true,,DB00254
Halsey drug co inc,true,,DB00254
Heather drug co inc,true,,DB00254
Interpharm inc,true,,DB00254
Private formulations inc,true,,DB00254
Ranbaxy pharmaceuticals inc,true,,DB00254
Superpharm corp,true,,DB00254
Warner chilcott div warner lambert co,true,,DB00254
West ward pharmaceutical corp,true,,DB00254
Teva pharmaceuticals usa inc,false,,DB00254
Collagenex inc,false,,DB00254
App pharmaceuticals llc,false,,DB00254
Baxter healthcare corp anesthesia and critical care,false,,DB00254
Bedford laboratories div ben venue laboratories inc,false,,DB00254
Tolmar inc,false,,DB00254
Corepharma llc,true,,DB00254
Larken laboratories inc,true,,DB00254
Mutual pharmacal co,true,,DB00254
Truxton inc,true,,DB00254
Vintage pharmaceuticals inc,true,,DB00254
Bristol myers squibb,false,,DB00255
Eli lilly and co,true,,DB00255
Tablicaps inc,false,,DB00255
Bayer pharmaceuticals corp,false,,DB00255
Lederle laboratories div american cyanamid co,false,,DB00256
Schering plough healthcare products inc,false,,DB00257
Bayer pharmaceuticals corp,false,,DB00257
Glenmark pharmaceuticals inc usa,true,,DB00257
Nycomed us inc,true,,DB00257
Taro pharmaceuticals usa inc,true,,DB00257
Actavis mid atlantic llc,true,,DB00257
Taro pharmaceuticals inc,true,,DB00257
Schering corp sub schering plough corp,false,,DB00257
Teva pharmaceuticals usa inc,true,,DB00257
Bayer healthcare pharmaceuticals inc,false,,DB00257
Teva pharmaceuticals usa,false,,DB00257
Paddock laboratories inc,true,,DB00257
Roxane laboratories inc,true,,DB00257
Roxane laboratories inc,true,,DB00258
Fresenius medical care north america,false,,DB00258
Cypress pharmaceutical inc,false,,DB00258
Azur pharma international ltd,false,,DB00259
Teva pharmaceuticals usa inc,true,,DB00259
Purdue gmp center llc dba the chao center industrial pharmacy,false,,DB00260
Shire development inc,false,,DB00261
Alphapharm pty ltd,true,,DB00261
Barr laboratories inc,true,,DB00261
Impax laboratories inc,true,,DB00261
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,true,,DB00261
Mylan laboratories inc,true,,DB00261
Roxane laboratories inc,true,,DB00261
Sandoz inc,true,,DB00261
Watson laboratories,true,,DB00261
Eisai inc,false,,DB00262
Bristol laboratories inc div bristol myers co,false,,DB00262
Hoffmann la roche inc,false,,DB00263
Mk laboratories inc,false,,DB00263
Alra laboratories inc,false,,DB00263
Parke davis div warner lambert co,false,,DB00263
Barr laboratories inc,true,,DB00263
Heather drug co inc,true,,DB00263
Impax laboratories inc,true,,DB00263
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,true,,DB00263
Lannett co inc,true,,DB00263
Lederle laboratories div american cyanamid co,true,,DB00263
Pharmeral inc,true,,DB00263
Purepac pharmaceutical co,true,,DB00263
Roxane laboratories inc,true,,DB00263
Sandoz inc,true,,DB00263
Valeant pharmaceuticals international,true,,DB00263
Vitarine pharmaceuticals inc,true,,DB00263
Watson laboratories inc,true,,DB00263
West ward pharmaceutical corp,true,,DB00263
Solvay pharmaceuticals,false,,DB00263
Sola barnes hind,true,,DB00263
Novartis pharmaceuticals corp,false,,DB00264
Kv pharmaceutical co,true,,DB00264
Sandoz inc,true,,DB00264
Watson laboratories inc florida,true,,DB00264
Wockhardt ltd,true,,DB00264
Astrazeneca lp,false,,DB00264
Bedford laboratories,true,,DB00264
Hikma farmaceutica (portugal) sa,true,,DB00264
Hospira inc,true,,DB00264
Luitpold pharmaceuticals inc,true,,DB00264
Sagent strides llc,true,,DB00264
Sandoz canada inc,true,,DB00264
Watson laboratories inc,true,,DB00264
Apothecon inc div bristol myers squibb,true,,DB00264
Aurobindo pharma ltd,true,,DB00264
Caraco pharmaceutical laboratories ltd,true,,DB00264
Ipca laboratories ltd,true,,DB00264
Mutual pharmaceutical co inc,true,,DB00264
Mylan pharmaceuticals inc,true,,DB00264
Purepac pharmaceutical co,true,,DB00264
Solco healthcare us llc,true,,DB00264
Teva pharmaceuticals usa inc,true,,DB00264
Teva pharmaceuticals usa,true,,DB00264
Ranbaxy laboratories inc,false,,DB00265
Summers laboratories inc,false,,DB00265
Eli lilly and co,true,,DB00266
Abbott laboratories pharmaceutical products div,true,,DB00266
Tap pharmaceutical products inc,false,,DB00267
Smithkline beecham corp dba glaxosmithkline,false,,DB00268
Glaxosmithkline,false,,DB00268
Alembic ltd,true,,DB00268
Corepharma llc,true,,DB00268
Glenmark generics ltd,true,,DB00268
Huahai us inc,true,,DB00268
Mylan pharmaceuticals inc,true,,DB00268
Roxane laboratories inc,true,,DB00268
Teva pharmaceuticals usa inc,true,,DB00268
Wockhardt ltd,true,,DB00268
Zydus pharmaceuticals usa inc,true,,DB00268
Banner pharmacaps inc,true,,DB00269
Sanofi aventis us llc,false,,DB00269
Smithkline beecham corp dba glaxosmithkline,false,,DB00270
Actavis totowa llc,true,,DB00270
Watson laboratories inc,true,,DB00270
Glaxosmithkline llc,false,,DB00270
Bayer healthcare pharmaceuticals inc,false,,DB00271
Bracco diagnostics inc,false,,DB00271
Ge healthcare,false,,DB00271
Mallinckrodt inc,false,,DB00271
Mallinckrodt medical inc,false,,DB00271
Isotex diagnostics,false,,DB00271
Eli lilly and co,false,,DB00272
Ortho mcneil janssen pharmaceuticals inc,false,,DB00273
Barr laboratories inc,true,,DB00273
Mylan pharmaceuticals inc,true,,DB00273
Sandoz inc,true,,DB00273
Teva pharmaceuticals usa inc,true,,DB00273
Watson laboratories inc,true,,DB00273
Zydus pharmaceuticals usa inc,true,,DB00273
Accord healthcare inc,true,,DB00273
Apotex inc etobicoke site,true,,DB00273
Aurobindo pharma ltd,true,,DB00273
Cipla ltd,true,,DB00273
Glenmark generics ltd,true,,DB00273
Invagen pharmaceuticals inc,true,,DB00273
Pliva hrvatska doo,true,,DB00273
Ranbaxy laboratories ltd,true,,DB00273
Roxane laboratories inc,true,,DB00273
Sun pharmaceutical industries ltd,true,,DB00273
Torrent pharmaceuticals ltd,true,,DB00273
Unichem laboratories ltd,true,,DB00273
Upsher smith laboratories inc,true,,DB00273
Pharmacia and upjohn co,false,,DB00274
Daiichi sankyo inc,false,,DB00275
Daiichi Sankyo,false,,DB00275
Fleming and co pharmaceuticals inc,false,,DB00277
Forest laboratories inc,false,,DB00277
Sanofi aventis us llc,false,,DB00277
Dm graham laboratories inc,false,,DB00277
Ucb inc,false,,DB00277
Whitby pharmaceuticals inc,false,,DB00277
Schwarz pharma inc,false,,DB00277
Schering corp,false,,DB00277
Central pharmaceuticals inc,true,,DB00277
Hospira inc,true,,DB00277
Inwood laboratories inc sub forest laboratories inc,true,,DB00277
Sandoz inc,true,,DB00277
Rp scherer north america div rp scherer corp,false,,DB00277
Ortho mcneil pharmaceutical inc,false,,DB00277
Schering corp sub schering plough corp,false,,DB00277
Fisons corp,false,,DB00277
Kv pharmaceutical co,true,,DB00277
Rp scherer north america,true,,DB00277
Hr cenci laboratories inc,false,,DB00277
Caraco pharmaceutical laboratories ltd,false,,DB00277
Lannett co inc,false,,DB00277
Panray corp sub ormont drug and chemical co inc,false,,DB00277
Alpharma us pharmaceuticals division,true,,DB00277
Cenci powder products inc,true,,DB00277
Halsey drug co inc,true,,DB00277
L perrigo co,true,,DB00277
Pharmaceutical assoc inc div beach products,true,,DB00277
Precision dose inc,true,,DB00277
Roxane laboratories inc,true,,DB00277
Taro pharmaceuticals usa inc,true,,DB00277
Wockhardt eu operations (swiss) ag,true,,DB00277
B braun medical inc,false,,DB00277
Baxter healthcare corp,false,,DB00277
3m pharmaceuticals inc,false,,DB00277
Ferndale laboratories inc,false,,DB00277
Warner chilcott co llc,false,,DB00277
Monarch pharmaceuticals inc,false,,DB00277
Roerig div pfizer inc,false,,DB00277
Able laboratories inc,true,,DB00277
Glenmark generics ltd,true,,DB00277
Nostrum pharmaceuticals inc,true,,DB00277
Pliva inc,true,,DB00277
Pharmaceutical research assoc inc,false,,DB00277
Purdue pharmaceutical products lp,false,,DB00277
Graceway pharmaceuticals llc,false,,DB00277
Novartis consumer health inc,false,,DB00277
Pfizer inc,true,http://www.pfizer.com/,DB00278
X gen pharmaceuticals inc,true,,DB00279
Jhp pharmaceuticals llc,false,,DB00279
King pharmaceuticals inc,false,,DB00279
Coastal pharmaceuticals inc,true,,DB00279
Mylan pharmaceuticals inc,true,,DB00279
Watson laboratories inc,true,,DB00279
Kv pharmaceutical co,true,,DB00280
Gd searle llc,false,,DB00280
Interpharm inc,true,,DB00280
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,true,,DB00280
Mutual pharmaceutical co inc,true,,DB00280
Mylan pharmaceuticals inc,true,,DB00280
Sandoz inc,true,,DB00280
Superpharm corp,true,,DB00280
Teva pharmaceuticals usa inc,true,,DB00280
Watson laboratories inc,true,,DB00280
Astrazeneca lp,false,,DB00281
Noven pharmaceuticals inc,false,,DB00281
Carlisle laboratories inc,false,,DB00281
E fougera div altana inc,true,,DB00281
Graham chemical co,true,,DB00281
Taro pharmaceuticals usa inc,true,,DB00281
Teikoku pharma usa inc,false,,DB00281
Abbott laboratories pharmaceutical products div,true,,DB00281
Abbott laboratories hosp products div,true,,DB00281
Abraxis pharmaceutical products,true,,DB00281
Akorn inc,true,,DB00281
Baxter healthcare corp anesthesia and critical care,true,,DB00281
Bel mar laboratories inc,true,,DB00281
Dell laboratories inc,true,,DB00281
Elkins sinn div ah robins co inc,true,,DB00281
Gd searle llc,true,,DB00281
Hospira inc,true,,DB00281
International medication systems ltd,true,,DB00281
International medication system,true,,DB00281
Luitpold pharmaceuticals inc,true,,DB00281
Miles laboratories inc,true,,DB00281
Watson laboratories inc,true,,DB00281
Wyeth ayerst laboratories,true,,DB00281
Baxter healthcare corp,false,,DB00281
B braun medical inc,false,,DB00281
App pharmaceuticals llc,false,,DB00281
Meridian medical technologies inc,false,,DB00281
Dentsply pharmaceutical,false,,DB00281
Polymedica industries inc,false,,DB00281
Teva pharmaceuticals usa,true,,DB00281
Hi tech pharmacal co inc,true,,DB00281
Wockhardt eu operations (swiss) ag,true,,DB00281
Actavis mid atlantic llc,false,,DB00281
Vintage pharmaceuticals llc,false,,DB00281
Roxane laboratories inc,false,,DB00281
Kendall co,false,,DB00281
Paco research corp,true,,DB00281
Anesiva inc,false,,DB00281
Novartis pharmaceuticals corp,false,,DB00282
Aesgen inc,true,,DB00282
Akorn strides llc,true,,DB00282
App pharmaceuticals llc,true,,DB00282
Bedford laboratories div ben venue laboratories inc,true,,DB00282
Cipla ltd,true,,DB00282
Generamedix inc,true,,DB00282
Hospira inc,true,,DB00282
Mn pharmaceuticals,true,,DB00282
Pharmaforce inc,true,,DB00282
Pliva lachema as,true,,DB00282
Sun pharma global inc,true,,DB00282
Teva parenteral medicines inc,true,,DB00282
Actavis mid atlantic llc,true,,DB00283
Novex pharma,true,,DB00283
Silarx pharmaceuticals inc,true,,DB00283
Teva pharmaceuticals usa inc,true,,DB00283
Teva pharmaceuticals usa,true,,DB00283
Wockhardt eu operations (swiss) ag,true,,DB00283
Novartis pharmaceuticals corp,false,,DB00283
Perrigo co,true,,DB00283
Sandoz inc,true,,DB00283
Impax laboratories inc,true,,DB00284
Roxane laboratories inc,true,,DB00284
Watson laboratories inc,true,,DB00284
Bayer healthcare pharmaceuticals inc,false,,DB00284
Wyeth pharmaceuticals inc,false,,DB00285
Teva pharmaceuticals usa inc,true,,DB00285
Osmotica pharmaceutical corp,true,,DB00285
