smpdb_id,name,category,parent_key
SMP0000177,Cystathionine beta-Synthase Deficiency,disease,DB00133
SMP0000348,Globoid Cell Leukodystrophy,disease,DB00133
SMP0002313,Sarcosine Oncometabolite Pathway,disease,DB00133
SMP0015056,Phosphatidylethanolamine Biosynthesis PE(14:0/14:0),metabolic,DB00133
SMP0015057,Phosphatidylethanolamine Biosynthesis PE(14:0/14:1(9Z)),metabolic,DB00133
SMP0015058,Phosphatidylethanolamine Biosynthesis PE(14:0/15:0),metabolic,DB00133
SMP0015062,Phosphatidylethanolamine Biosynthesis PE(14:0/18:1(11Z)),metabolic,DB00133
SMP0015063,Phosphatidylethanolamine Biosynthesis PE(14:0/18:1(9Z)),metabolic,DB00133
SMP0015074,"Phosphatidylethanolamine Biosynthesis PE(14:0/20:4(8Z,11Z,14Z,17Z))",metabolic,DB00133
SMP0015077,Phosphatidylethanolamine Biosynthesis PE(14:0/22:1(13Z)),metabolic,DB00133
SMP0015078,"Phosphatidylethanolamine Biosynthesis PE(14:0/22:2(13Z,16Z))",metabolic,DB00133
SMP0015084,Phosphatidylethanolamine Biosynthesis PE(14:0/24:1(15Z)),metabolic,DB00133
SMP0015086,Phosphatidylethanolamine Biosynthesis PE(14:1(9Z)/14:1(9Z)),metabolic,DB00133
SMP0015092,Phosphatidylethanolamine Biosynthesis PE(14:1(9Z)/18:1(9Z)),metabolic,DB00133
SMP0015094,"Phosphatidylethanolamine Biosynthesis PE(14:1(9Z)/18:3(6Z,9Z,12Z))",metabolic,DB00133
SMP0015095,"Phosphatidylethanolamine Biosynthesis PE(14:1(9Z)/18:3(9Z,12Z,15Z))",metabolic,DB00133
SMP0015097,Phosphatidylethanolamine Biosynthesis PE(14:1(9Z)/20:0),metabolic,DB00133
SMP0015101,"Phosphatidylethanolamine Biosynthesis PE(14:1(9Z)/20:3(8Z,11Z,14Z))",metabolic,DB00133
SMP0015103,"Phosphatidylethanolamine Biosynthesis PE(14:1(9Z)/20:4(8Z,11Z,14Z,17Z))",metabolic,DB00133
SMP0015109,"Phosphatidylethanolamine Biosynthesis PE(14:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))",metabolic,DB00133
SMP0015112,Phosphatidylethanolamine Biosynthesis PE(14:1(9Z)/24:0),metabolic,DB00133
SMP0015114,Phosphatidylethanolamine Biosynthesis PE(15:0/14:0),metabolic,DB00133
SMP0015116,Phosphatidylethanolamine Biosynthesis PE(15:0/15:0),metabolic,DB00133
SMP0015117,Phosphatidylethanolamine Biosynthesis PE(15:0/16:0),metabolic,DB00133
SMP0015119,Phosphatidylethanolamine Biosynthesis PE(15:0/18:0),metabolic,DB00133
SMP0015120,Phosphatidylethanolamine Biosynthesis PE(15:0/18:1(11Z)),metabolic,DB00133
SMP0015121,Phosphatidylethanolamine Biosynthesis PE(15:0/18:1(9Z)),metabolic,DB00133
SMP0000004,Glycine and Serine Metabolism,metabolic,DB00134
SMP0000123,Betaine Metabolism,metabolic,DB00134
SMP0000177,Cystathionine beta-Synthase Deficiency,disease,DB00134
SMP0000248,Clarithromycin Action Pathway,drug_action,DB00134
SMP0000251,Roxithromycin Action Pathway,drug_action,DB00134
SMP0000254,Gentamicin Action Pathway,drug_action,DB00134
SMP0000293,Oxytetracycline Action Pathway,drug_action,DB00134
SMP0000294,Tetracycline Action Pathway,drug_action,DB00134
SMP0000713,Arbekacin Action Pathway,drug_action,DB00134
SMP0000730,Troleandomycin Action Pathway,drug_action,DB00134
SMP0000731,Josamycin Action Pathway,drug_action,DB00134
SMP0002313,Sarcosine Oncometabolite Pathway,disease,DB00134
SMP0000033,Methionine Metabolism,metabolic,DB00134
SMP0000221,Methionine Adenosyltransferase Deficiency,disease,DB00134
SMP0000223,Non-Ketotic Hyperglycinemia,disease,DB00134
SMP0000244,Sarcosinemia,disease,DB00134
SMP0000252,Telithromycin Action Pathway,drug_action,DB00134
SMP0000253,Amikacin Action Pathway,drug_action,DB00134
SMP0000258,Spectinomycin Action Pathway,drug_action,DB00134
SMP0000290,Demeclocycline Action Pathway,drug_action,DB00134
SMP0000291,Doxycycline Action Pathway,drug_action,DB00134
SMP0000292,Minocycline Action Pathway,drug_action,DB00134
SMP0000295,Lymecycline Action Pathway,drug_action,DB00134
SMP0000445,Spermidine and Spermine Biosynthesis,metabolic,DB00134
SMP0000712,Tigecycline Action Pathway,drug_action,DB00134
SMP0000714,Paromomycin Action Pathway,drug_action,DB00134
SMP0000727,Methacycline Action Pathway,drug_action,DB00134
SMP0000728,Lincomycin Action Pathway,drug_action,DB00134
SMP0000729,Chloramphenicol Action Pathway,drug_action,DB00134
SMP0000179,Dihydropyrimidine Dehydrogenase Deficiency (DHPD),disease,DB00134
SMP0000170,Aromatic L-Aminoacid Decarboxylase Deficiency,disease,DB00135
SMP0000206,Phenylketonuria,disease,DB00135
SMP0000006,Tyrosine Metabolism,metabolic,DB00135
SMP0000012,Catecholamine Biosynthesis,metabolic,DB00135
SMP0000218,Tyrosinemia Type I,disease,DB00135
SMP0000370,Tyrosinemia Type 3 (TYRO3),disease,DB00135
SMP0000429,Disulfiram Action Pathway,drug_action,DB00135
SMP0000008,Phenylalanine and Tyrosine Metabolism,metabolic,DB00135
SMP0000169,Alkaptonuria,disease,DB00135
SMP0000190,Hawkinsinuria,disease,DB00135
SMP0000369,Tyrosinemia Type 2 (or Richner-Hanhart Syndrome),disease,DB00135
SMP0000494,"Tyrosinemia, Transient, of the Newborn",disease,DB00135
SMP0000497,Tyrosine Hydroxylase Deficiency,disease,DB00135
SMP0000498,Dopamine beta-Hydroxylase Deficiency,disease,DB00135
SMP0000533,Monoamine Oxidase-A Deficiency (MAO-A),disease,DB00135
SMP0000716,Thyroid Hormone Synthesis,metabolic,DB00135
SMP0000071,Ketone Body Metabolism,metabolic,DB00139
SMP0000136,2-Hydroxyglutric Aciduria (D and L Form),disease,DB00139
SMP0000138,3-Hydroxy-3-methylglutaryl-CoA Lyase Deficiency,disease,DB00139
SMP0000200,Methylmalonic Aciduria,disease,DB00139
SMP0000207,Prolidase Deficiency (PD),disease,DB00139
SMP0000208,Prolinemia Type II,disease,DB00139
SMP0000243,4-Hydroxybutyric Aciduria/Succinic Semialdehyde Dehydrogenase Deficiency,disease,DB00139
SMP0000363,Ornithine Aminotransferase Deficiency (OAT Deficiency),disease,DB00139
SMP0000451,Refsum Disease,disease,DB00139
SMP0000506,Hyperornithinemia-Hyperammonemia-Homocitrullinuria [HHH-syndrome],disease,DB00139
SMP0000523,Isobutyryl-CoA Dehydrogenase Deficiency,disease,DB00139
SMP0000546,Congenital Lactic Acidosis,disease,DB00139
SMP0000547,Fumarase Deficiency,disease,DB00139
SMP0000548,Mitochondrial Complex II Deficiency,disease,DB00139
SMP0000549,2-Ketoglutarate Dehydrogenase Complex Deficiency,disease,DB00139
SMP0000567,Succinic Semialdehyde Dehydrogenase Deficiency,disease,DB00139
SMP0000654,Warburg Effect,metabolic,DB00139
SMP0002291,The Oncogenic Action of 2-Hydroxyglutarate,disease,DB00139
SMP0000030,Oxidation of Branched-Chain Fatty Acids,metabolic,DB00139
SMP0000032,"Valine, Leucine, and Isoleucine Degradation",metabolic,DB00139
SMP0000140,3-Methylglutaconic Aciduria Type III,disease,DB00139
SMP0000141,3-Methylglutaconic Aciduria Type IV,disease,DB00139
SMP0000199,Maple Syrup Urine Disease,disease,DB00139
SMP0000236,Propionic Acidemia,disease,DB00139
SMP0000237,3-Methylcrotonyl-CoA Carboxylase Deficiency Type I,disease,DB00139
SMP0000238,Isovaleric Aciduria,disease,DB00139
SMP0000362,Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency),disease,DB00139
SMP0000384,Methylmalonate Semialdehyde Dehydrogenase Deficiency,disease,DB00139
SMP0000385,Homocarnosinosis,disease,DB00139
SMP0000504,"Creatine Deficiency, Guanidinoacetate Methyltransferase Deficiency",disease,DB00139
SMP0000070,Riboflavin Metabolism,metabolic,DB00140
SMP0000045,Amino Sugar Metabolism,metabolic,DB00141
SMP0000534,"G(M2)-Gangliosidosis: Variant B, Tay-Sachs Disease",disease,DB00141
SMP0000216,Sialuria or French Type Sialuria,disease,DB00141
SMP0000217,Sialuria or French Type Sialuria,disease,DB00141
SMP0000240,Salla Disease/Infantile Sialic Acid Storage Disease,disease,DB00141
SMP0000390,Tay-Sachs Disease,disease,DB00141
SMP0000002,Carbamoyl Phosphate Synthetase Deficiency,disease,DB00142
SMP0000003,Argininosuccinic Aciduria,disease,DB00142
SMP0000004,Glycine and Serine Metabolism,metabolic,DB00142
SMP0000006,Tyrosine Metabolism,metabolic,DB00142
SMP0000009,Ammonia Recycling,metabolic,DB00142
SMP0000016,Propanoate Metabolism,metabolic,DB00142
SMP0000020,Arginine and Proline Metabolism,metabolic,DB00142
SMP0000044,Histidine Metabolism,metabolic,DB00142
SMP0000050,Purine Metabolism,metabolic,DB00142
SMP0000072,Glutamate Metabolism,metabolic,DB00142
SMP0000084,Etodolac Action Pathway,drug_action,DB00142
SMP0000085,Ketoprofen Action Pathway,drug_action,DB00142
SMP0000086,Ibuprofen Action Pathway,drug_action,DB00142
SMP0000096,Celecoxib Action Pathway,drug_action,DB00142
SMP0000101,Suprofen Action Pathway,drug_action,DB00142
SMP0000104,Indomethacin Action Pathway,drug_action,DB00142
SMP0000137,2-Methyl-3-hydroxybutryl-CoA Dehydrogenase Deficiency,disease,DB00142
SMP0000139,3-Methylglutaconic Aciduria Type I,disease,DB00142
SMP0000173,beta-Ketothiolase Deficiency,disease,DB00142
SMP0000186,Glutaric Aciduria Type I,disease,DB00142
SMP0000188,Guanidinoacetate Methyltransferase Deficiency (GAMT Deficiency),disease,DB00142
SMP0000191,Histidinemia,disease,DB00142
SMP0000210,Purine Nucleoside Phosphorylase Deficiency,disease,DB00142
SMP0000216,Sialuria or French Type Sialuria,disease,DB00142
SMP0000217,Sialuria or French Type Sialuria,disease,DB00142
SMP0000218,Tyrosinemia Type I,disease,DB00142
SMP0000239,Saccharopinuria/Hyperlysinemia II,disease,DB00142
SMP0000240,Salla Disease/Infantile Sialic Acid Storage Disease,disease,DB00142
SMP0000289,Diflunisal Action Pathway,drug_action,DB00142
SMP0000339,Hyperinsulinism-Hyperammonemia Syndrome,disease,DB00142
SMP0000077,Piroxicam Action Pathway,drug_action,DB00143
SMP0000087,Rofecoxib Action Pathway,drug_action,DB00143
SMP0000093,Diclofenac Action Pathway,drug_action,DB00143
SMP0000094,Sulindac Action Pathway,drug_action,DB00143
SMP0000114,Nabumetone Action Pathway,drug_action,DB00143
SMP0000116,Valdecoxib Action Pathway,drug_action,DB00143
SMP0000136,2-Hydroxyglutric Aciduria (D and L Form),disease,DB00143
SMP0000183,gamma-Glutamyltransferase Deficiency,disease,DB00143
SMP0000243,4-Hydroxybutyric Aciduria/Succinic Semialdehyde Dehydrogenase Deficiency,disease,DB00143
SMP0000500,5-Oxoprolinase Deficiency,disease,DB00143
SMP0000567,Succinic Semialdehyde Dehydrogenase Deficiency,disease,DB00143
SMP0000692,Antipyrine Action Pathway,drug_action,DB00143
SMP0000697,Flurbiprofen Action Pathway,drug_action,DB00143
SMP0000702,Nepafenac Action Pathway,drug_action,DB00143
SMP0000015,Glutathione Metabolism,metabolic,DB00143
SMP0000075,Arachidonic Acid Metabolism,metabolic,DB00143
SMP0000083,Acetylsalicylic Acid Action Pathway,drug_action,DB00143
SMP0000098,Ketorolac Action Pathway,drug_action,DB00143
SMP0000102,Bromfenac Action Pathway,drug_action,DB00143
SMP0000106,Meloxicam Action Pathway,drug_action,DB00143
SMP0000109,Mefenamic Acid Action Pathway,drug_action,DB00143
SMP0000113,Oxaprozin Action Pathway,drug_action,DB00143
SMP0000120,Naproxen Action Pathway,drug_action,DB00143
SMP0000143,5-Oxoprolinuria,disease,DB00143
SMP0000337,Glutathione Synthetase Deficiency,disease,DB00143
SMP0000385,Homocarnosinosis,disease,DB00143
SMP0000447,Cyclophosphamide Action Pathway,drug_action,DB00143
SMP0000559,Pyruvate Kinase Deficiency,disease,DB00143
SMP0000604,Cyclophosphamide Metabolism Pathway,drug_metabolism,DB00143
SMP0000640,Acetaminophen Metabolism Pathway,drug_metabolism,DB00143
SMP0014216,Phosphatidylcholine Biosynthesis PC(14:0/14:0),metabolic,DB00144
SMP0014218,Phosphatidylcholine Biosynthesis PC(14:0/15:0),metabolic,DB00144
SMP0014220,Phosphatidylcholine Biosynthesis PC(14:0/16:1(9Z)),metabolic,DB00144
SMP0014224,"Phosphatidylcholine Biosynthesis PC(14:0/18:2(9Z,12Z))",metabolic,DB00144
SMP0014228,Phosphatidylcholine Biosynthesis PC(14:0/20:0),metabolic,DB00144
SMP0014229,Phosphatidylcholine Biosynthesis PC(14:0/20:1(11Z)),metabolic,DB00144
SMP0014230,"Phosphatidylcholine Biosynthesis PC(14:0/20:2(11Z,14Z))",metabolic,DB00144
SMP0014233,"Phosphatidylcholine Biosynthesis PC(14:0/20:4(5Z,8Z,11Z,14Z))",metabolic,DB00144
SMP0014235,"Phosphatidylcholine Biosynthesis PC(14:0/20:5(5Z,8Z,11Z,14Z,17Z))",metabolic,DB00144
SMP0014240,"Phosphatidylcholine Biosynthesis PC(14:0/22:5(4Z,7Z,10Z,13Z,16Z))",metabolic,DB00144
SMP0014242,"Phosphatidylcholine Biosynthesis PC(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",metabolic,DB00144
SMP0014245,Phosphatidylcholine Biosynthesis PC(14:1(9Z)/14:0),metabolic,DB00144
SMP0014248,Phosphatidylcholine Biosynthesis PC(14:1(9Z)/16:0),metabolic,DB00144
SMP0014249,Phosphatidylcholine Biosynthesis PC(14:1(9Z)/16:1(9Z)),metabolic,DB00144
SMP0014255,"Phosphatidylcholine Biosynthesis PC(14:1(9Z)/18:3(9Z,12Z,15Z))",metabolic,DB00144
SMP0014267,"Phosphatidylcholine Biosynthesis PC(14:1(9Z)/22:2(13Z,16Z))",metabolic,DB00144
SMP0014272,Phosphatidylcholine Biosynthesis PC(14:1(9Z)/24:0),metabolic,DB00144
SMP0014274,Phosphatidylcholine Biosynthesis PC(15:0/14:0),metabolic,DB00144
SMP0014277,Phosphatidylcholine Biosynthesis PC(15:0/16:0),metabolic,DB00144
SMP0014278,Phosphatidylcholine Biosynthesis PC(15:0/16:1(9Z)),metabolic,DB00144
SMP0014279,Phosphatidylcholine Biosynthesis PC(15:0/18:0),metabolic,DB00144
SMP0014287,Phosphatidylcholine Biosynthesis PC(15:0/20:1(11Z)),metabolic,DB00144
SMP0014290,"Phosphatidylcholine Biosynthesis PC(15:0/20:3(8Z,11Z,14Z))",metabolic,DB00144
SMP0014291,"Phosphatidylcholine Biosynthesis PC(15:0/20:4(5Z,8Z,11Z,14Z))",metabolic,DB00144
SMP0014294,Phosphatidylcholine Biosynthesis PC(15:0/22:0),metabolic,DB00144
SMP0014300,"Phosphatidylcholine Biosynthesis PC(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",metabolic,DB00144
SMP0014303,Phosphatidylcholine Biosynthesis PC(16:0/14:0),metabolic,DB00144
SMP0014304,Phosphatidylcholine Biosynthesis PC(16:0/14:1(9Z)),metabolic,DB00144
SMP0014306,Phosphatidylcholine Biosynthesis PC(16:0/16:0),metabolic,DB00144
SMP0014310,Phosphatidylcholine Biosynthesis PC(16:0/18:1(9Z)),metabolic,DB00144
SMP0000004,Glycine and Serine Metabolism,metabolic,DB00145
SMP0000009,Ammonia Recycling,metabolic,DB00145
SMP0000020,Arginine and Proline Metabolism,metabolic,DB00145
SMP0000024,Porphyrin Metabolism,metabolic,DB00145
SMP0000050,Purine Metabolism,metabolic,DB00145
SMP0000072,Glutamate Metabolism,metabolic,DB00145
SMP0000177,Cystathionine beta-Synthase Deficiency,disease,DB00145
SMP0000188,Guanidinoacetate Methyltransferase Deficiency (GAMT Deficiency),disease,DB00145
SMP0000210,Purine Nucleoside Phosphorylase Deficiency,disease,DB00145
SMP0000314,Congenital Bile Acid Synthesis Defect Type II,disease,DB00145
SMP0000339,Hyperinsulinism-Hyperammonemia Syndrome,disease,DB00145
SMP0000360,Hyperprolinemia Type II,disease,DB00145
SMP0000361,Hyperprolinemia Type I,disease,DB00145
SMP0000364,Lesch-Nyhan Syndrome (LNS),disease,DB00145
SMP0000365,Gout or Kelley-Seegmiller Syndrome,disease,DB00145
SMP0000428,Mercaptopurine Action Pathway,drug_action,DB00145
SMP0000465,Carnitine Synthesis,metabolic,DB00145
SMP0000501,gamma-Glutamyltranspeptidase Deficiency,disease,DB00145
SMP0000507,L-Arginine:Glycine Amidinotransferase Deficiency,disease,DB00145
SMP0000535,Adenine Phosphoribosyltransferase Deficiency (APRT),disease,DB00145
SMP0000720,27-Hydroxylase Deficiency,disease,DB00145
SMP0002313,Sarcosine Oncometabolite Pathway,disease,DB00145
SMP0000033,Methionine Metabolism,metabolic,DB00145
SMP0000035,Bile Acid Biosynthesis,metabolic,DB00145
SMP0000136,2-Hydroxyglutric Aciduria (D and L Form),disease,DB00145
SMP0000144,Adenosine Deaminase Deficiency,disease,DB00145
SMP0000168,AICA-Ribosiduria,disease,DB00145
SMP0000183,gamma-Glutamyltransferase Deficiency,disease,DB00145
SMP0000203,Molybdenum Cofactor Deficiency,disease,DB00145
SMP0000207,Prolidase Deficiency (PD),disease,DB00145
SMP0000137,2-Methyl-3-hydroxybutryl-CoA Dehydrogenase Deficiency,disease,DB00147
SMP0000139,3-Methylglutaconic Aciduria Type I,disease,DB00147
SMP0000173,beta-Ketothiolase Deficiency,disease,DB00147
SMP0000524,Isovaleric Acidemia,disease,DB00147
SMP0000017,Vitamin B6 Metabolism,metabolic,DB00147
SMP0000138,3-Hydroxy-3-methylglutaryl-CoA Lyase Deficiency,disease,DB00147
SMP0000200,Methylmalonic Aciduria,disease,DB00147
SMP0000503,Hypophosphatasia,disease,DB00147
SMP0000523,Isobutyryl-CoA Dehydrogenase Deficiency,disease,DB00147
SMP0000032,"Valine, Leucine, and Isoleucine Degradation",metabolic,DB00147
SMP0000140,3-Methylglutaconic Aciduria Type III,disease,DB00147
SMP0000141,3-Methylglutaconic Aciduria Type IV,disease,DB00147
SMP0000199,Maple Syrup Urine Disease,disease,DB00147
SMP0000236,Propionic Acidemia,disease,DB00147
SMP0000237,3-Methylcrotonyl-CoA Carboxylase Deficiency Type I,disease,DB00147
SMP0000238,Isovaleric Aciduria,disease,DB00147
SMP0000384,Methylmalonate Semialdehyde Dehydrogenase Deficiency,disease,DB00147
SMP0000521,3-Hydroxyisobutyric Acid Dehydrogenase Deficiency,disease,DB00147
SMP0000522,3-Hydroxyisobutyric Aciduria,disease,DB00147
SMP0000004,Glycine and Serine Metabolism,metabolic,DB00148
SMP0000020,Arginine and Proline Metabolism,metabolic,DB00148
SMP0000188,Guanidinoacetate Methyltransferase Deficiency (GAMT Deficiency),disease,DB00148
SMP0000360,Hyperprolinemia Type II,disease,DB00148
SMP0000361,Hyperprolinemia Type I,disease,DB00148
SMP0000507,L-Arginine:Glycine Amidinotransferase Deficiency,disease,DB00148
SMP0000207,Prolidase Deficiency (PD),disease,DB00148
SMP0000208,Prolinemia Type II,disease,DB00148
SMP0000223,Non-Ketotic Hyperglycinemia,disease,DB00148
SMP0000244,Sarcosinemia,disease,DB00148
SMP0000363,Ornithine Aminotransferase Deficiency (OAT Deficiency),disease,DB00148
SMP0000506,Hyperornithinemia-Hyperammonemia-Homocitrullinuria [HHH-syndrome],disease,DB00148
SMP0000179,Dihydropyrimidine Dehydrogenase Deficiency (DHPD),disease,DB00148
SMP0000242,Dimethylglycine Dehydrogenase Deficiency,disease,DB00148
SMP0000362,Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency),disease,DB00148
SMP0000484,Dimethylglycine Dehydrogenase Deficiency,disease,DB00148
SMP0000485,"Hyperglycinemia, Non-Ketotic",disease,DB00148
SMP0000504,"Creatine Deficiency, Guanidinoacetate Methyltransferase Deficiency",disease,DB00148
SMP0000505,Hyperornithinemia with Gyrate Atrophy (HOGA),disease,DB00148
SMP0000721,3-Phosphoglycerate Dehydrogenase Deficiency,disease,DB00148
SMP0000137,2-Methyl-3-hydroxybutryl-CoA Dehydrogenase Deficiency,disease,DB00149
SMP0000139,3-Methylglutaconic Aciduria Type I,disease,DB00149
SMP0000173,beta-Ketothiolase Deficiency,disease,DB00149
SMP0000248,Clarithromycin Action Pathway,drug_action,DB00149
SMP0000251,Roxithromycin Action Pathway,drug_action,DB00149
SMP0000254,Gentamicin Action Pathway,drug_action,DB00149
SMP0000293,Oxytetracycline Action Pathway,drug_action,DB00149
SMP0000294,Tetracycline Action Pathway,drug_action,DB00149
SMP0000524,Isovaleric Acidemia,disease,DB00149
SMP0000713,Arbekacin Action Pathway,drug_action,DB00149
SMP0000730,Troleandomycin Action Pathway,drug_action,DB00149
SMP0000731,Josamycin Action Pathway,drug_action,DB00149
SMP0002298,Glutaminolysis and Cancer,disease,DB00149
SMP0000138,3-Hydroxy-3-methylglutaryl-CoA Lyase Deficiency,disease,DB00149
SMP0000200,Methylmalonic Aciduria,disease,DB00149
SMP0000252,Telithromycin Action Pathway,drug_action,DB00149
SMP0000253,Amikacin Action Pathway,drug_action,DB00149
SMP0000258,Spectinomycin Action Pathway,drug_action,DB00149
SMP0000290,Demeclocycline Action Pathway,drug_action,DB00149
SMP0000291,Doxycycline Action Pathway,drug_action,DB00149
SMP0000292,Minocycline Action Pathway,drug_action,DB00149
SMP0000295,Lymecycline Action Pathway,drug_action,DB00149
SMP0000523,Isobutyryl-CoA Dehydrogenase Deficiency,disease,DB00149
SMP0000712,Tigecycline Action Pathway,drug_action,DB00149
SMP0000714,Paromomycin Action Pathway,drug_action,DB00149
SMP0000727,Methacycline Action Pathway,drug_action,DB00149
SMP0000728,Lincomycin Action Pathway,drug_action,DB00149
SMP0000729,Chloramphenicol Action Pathway,drug_action,DB00149
