drugbank-id,name,parent_key
DB00118,Ademetionine,SMP0000221
DB00122,Choline,SMP0000221
DB00131,Adenosine phosphate,SMP0000221
DB00133,Serine,SMP0000221
DB00134,Methionine,SMP0000221
DB00145,Glycine,SMP0000221
DB00151,Cysteine,SMP0000221
DB00157,NADH,SMP0000221
DB00171,ATP,SMP0000221
DB00640,Adenosine,SMP0000221
DB01345,Potassium cation,SMP0000221
DB01378,Magnesium cation,SMP0000221
DB01593,Zinc,SMP0000221
DB01917,Putrescine,SMP0000221
DB02083,"N,N-dimethylglycine",SMP0000221
DB02238,4-(Methylsulfanyl)-2-Oxobutanoic Acid,SMP0000221
DB03147,Flavin adenine dinucleotide,SMP0000221
DB03566,Spermidine,SMP0000221
DB04160,Pyrophosphoric acid,SMP0000221
DB04193,L-Homoserine,SMP0000221
DB04553,2-Oxobutanoic Acid,SMP0000221
DB00114,Pyridoxal phosphate,SMP0000223
DB00116,Tetrahydrofolic acid,SMP0000223
DB00118,Ademetionine,SMP0000223
DB00119,Pyruvic acid,SMP0000223
DB00125,Arginine,SMP0000223
DB00131,Adenosine phosphate,SMP0000223
DB00133,Serine,SMP0000223
DB00134,Methionine,SMP0000223
DB00142,Glutamic acid,SMP0000223
DB00145,Glycine,SMP0000223
DB00148,Creatine,SMP0000223
DB00151,Cysteine,SMP0000223
DB00157,NADH,SMP0000223
DB00160,Alanine,SMP0000223
DB00171,ATP,SMP0000223
DB00855,Aminolevulinic acid,SMP0000223
DB01378,Magnesium cation,SMP0000223
DB01593,Zinc,SMP0000223
DB02083,"N,N-dimethylglycine",SMP0000223
DB02751,Glycocyamine,SMP0000223
DB02951,3-Hydroxypyruvic Acid,SMP0000223
DB02957,Orotidine-5'-Monophosphate,SMP0000223
DB03147,Flavin adenine dinucleotide,SMP0000223
DB03587,Pyruvaldehyde,SMP0000223
DB03843,Formaldehyde,SMP0000223
DB03915,2-Amino-3-Ketobutyric Acid,SMP0000223
DB03929,D-Serine,SMP0000223
DB04160,Pyrophosphoric acid,SMP0000223
DB04343,Glyoxylic acid,SMP0000223
DB04522,Dexfosfoserine,SMP0000223
DB04553,2-Oxobutanoic Acid,SMP0000223
DB00114,Pyridoxal phosphate,SMP0000244
DB00116,Tetrahydrofolic acid,SMP0000244
DB00118,Ademetionine,SMP0000244
DB00119,Pyruvic acid,SMP0000244
DB00125,Arginine,SMP0000244
DB00131,Adenosine phosphate,SMP0000244
DB00133,Serine,SMP0000244
DB00134,Methionine,SMP0000244
DB00142,Glutamic acid,SMP0000244
DB00145,Glycine,SMP0000244
DB00148,Creatine,SMP0000244
DB00151,Cysteine,SMP0000244
DB00157,NADH,SMP0000244
DB00160,Alanine,SMP0000244
DB00171,ATP,SMP0000244
DB00855,Aminolevulinic acid,SMP0000244
DB01378,Magnesium cation,SMP0000244
DB01593,Zinc,SMP0000244
DB02083,"N,N-dimethylglycine",SMP0000244
DB02751,Glycocyamine,SMP0000244
DB02951,3-Hydroxypyruvic Acid,SMP0000244
DB02957,Orotidine-5'-Monophosphate,SMP0000244
DB03147,Flavin adenine dinucleotide,SMP0000244
DB03587,Pyruvaldehyde,SMP0000244
DB03843,Formaldehyde,SMP0000244
DB03915,2-Amino-3-Ketobutyric Acid,SMP0000244
DB03929,D-Serine,SMP0000244
DB04160,Pyrophosphoric acid,SMP0000244
DB04343,Glyoxylic acid,SMP0000244
DB04522,Dexfosfoserine,SMP0000244
DB04553,2-Oxobutanoic Acid,SMP0000244
DB00116,Tetrahydrofolic acid,SMP0000427
DB00118,Ademetionine,SMP0000427
DB00128,Aspartic acid,SMP0000427
DB00130,L-Glutamine,SMP0000427
DB00131,Adenosine phosphate,SMP0000427
DB00142,Glutamic acid,SMP0000427
DB00145,Glycine,SMP0000427
DB00157,NADH,SMP0000427
DB00171,ATP,SMP0000427
DB00173,Adenine,SMP0000427
DB00640,Adenosine,SMP0000427
DB00993,Azathioprine,SMP0000427
DB01033,Mercaptopurine,SMP0000427
DB01345,Potassium cation,SMP0000427
DB01373,Calcium,SMP0000427
DB01378,Magnesium cation,SMP0000427
DB01593,Zinc,SMP0000427
DB01632,5-O-phosphono-alpha-D-ribofuranosyl diphosphate,SMP0000427
DB01700,AICA ribonucleotide,SMP0000427
DB01972,Guanosine-5'-Monophosphate,SMP0000427
DB02134,Xanthine,SMP0000427
DB02377,Guanine,SMP0000427
DB02527,Cyclic adenosine monophosphate,SMP0000427
DB02577,Mesoheme,SMP0000427
DB02857,Guanosine,SMP0000427
DB03101,Ribose-1-Phosphate,SMP0000427
DB03147,Flavin adenine dinucleotide,SMP0000427
DB04076,Hypoxanthine,SMP0000427
DB04160,Pyrophosphoric acid,SMP0000427
DB04299,Maleic Acid,SMP0000427
DB04335,Inosine,SMP0000427
DB04457,2'-Deoxyguanosine-5'-Monophosphate,SMP0000427
DB00116,Tetrahydrofolic acid,SMP0000430
DB00118,Ademetionine,SMP0000430
DB00128,Aspartic acid,SMP0000430
DB00130,L-Glutamine,SMP0000430
DB00131,Adenosine phosphate,SMP0000430
DB00142,Glutamic acid,SMP0000430
DB00145,Glycine,SMP0000430
DB00157,NADH,SMP0000430
DB00171,ATP,SMP0000430
DB00173,Adenine,SMP0000430
DB00352,Tioguanine,SMP0000430
DB00640,Adenosine,SMP0000430
DB01033,Mercaptopurine,SMP0000430
DB01345,Potassium cation,SMP0000430
DB01373,Calcium,SMP0000430
DB01378,Magnesium cation,SMP0000430
DB01593,Zinc,SMP0000430
DB01632,5-O-phosphono-alpha-D-ribofuranosyl diphosphate,SMP0000430
DB01700,AICA ribonucleotide,SMP0000430
DB01972,Guanosine-5'-Monophosphate,SMP0000430
DB02134,Xanthine,SMP0000430
DB02377,Guanine,SMP0000430
DB02527,Cyclic adenosine monophosphate,SMP0000430
DB02577,Mesoheme,SMP0000430
DB02857,Guanosine,SMP0000430
DB03101,Ribose-1-Phosphate,SMP0000430
DB03147,Flavin adenine dinucleotide,SMP0000430
DB04076,Hypoxanthine,SMP0000430
DB04160,Pyrophosphoric acid,SMP0000430
DB04299,Maleic Acid,SMP0000430
DB04335,Inosine,SMP0000430
DB04457,2'-Deoxyguanosine-5'-Monophosphate,SMP0000430
DB00114,Pyridoxal phosphate,SMP0000432
DB00116,Tetrahydrofolic acid,SMP0000432
DB00142,Glutamic acid,SMP0000432
DB00157,NADH,SMP0000432
DB00158,Folic acid,SMP0000432
DB00171,ATP,SMP0000432
DB00563,Methotrexate,SMP0000432
DB00650,Leucovorin,SMP0000432
DB01373,Calcium,SMP0000432
DB01378,Magnesium cation,SMP0000432
DB01942,Formic acid,SMP0000432
DB03147,Flavin adenine dinucleotide,SMP0000432
DB00116,Tetrahydrofolic acid,SMP0000513
DB00128,Aspartic acid,SMP0000513
DB00130,L-Glutamine,SMP0000513
DB00131,Adenosine phosphate,SMP0000513
DB00142,Glutamic acid,SMP0000513
DB00145,Glycine,SMP0000513
DB00157,NADH,SMP0000513
DB00171,ATP,SMP0000513
DB00173,Adenine,SMP0000513
DB00640,Adenosine,SMP0000513
DB01345,Potassium cation,SMP0000513
DB01373,Calcium,SMP0000513
DB01378,Magnesium cation,SMP0000513
DB01593,Zinc,SMP0000513
DB01632,5-O-phosphono-alpha-D-ribofuranosyl diphosphate,SMP0000513
DB01700,AICA ribonucleotide,SMP0000513
DB01972,Guanosine-5'-Monophosphate,SMP0000513
DB02134,Xanthine,SMP0000513
DB02377,Guanine,SMP0000513
DB02527,Cyclic adenosine monophosphate,SMP0000513
DB02577,Mesoheme,SMP0000513
DB02857,Guanosine,SMP0000513
DB03101,Ribose-1-Phosphate,SMP0000513
DB03147,Flavin adenine dinucleotide,SMP0000513
DB04076,Hypoxanthine,SMP0000513
DB04160,Pyrophosphoric acid,SMP0000513
DB04299,Maleic Acid,SMP0000513
DB04335,Inosine,SMP0000513
DB04457,2'-Deoxyguanosine-5'-Monophosphate,SMP0000513
DB00114,Pyridoxal phosphate,SMP0000724
DB00116,Tetrahydrofolic acid,SMP0000724
DB00142,Glutamic acid,SMP0000724
DB00157,NADH,SMP0000724
DB00158,Folic acid,SMP0000724
DB00171,ATP,SMP0000724
DB00650,Leucovorin,SMP0000724
DB01373,Calcium,SMP0000724
DB01378,Magnesium cation,SMP0000724
DB01942,Formic acid,SMP0000724
DB03147,Flavin adenine dinucleotide,SMP0000724
DB00116,Tetrahydrofolic acid,SMP0000050
DB00128,Aspartic acid,SMP0000050
DB00130,L-Glutamine,SMP0000050
DB00131,Adenosine phosphate,SMP0000050
DB00142,Glutamic acid,SMP0000050
DB00145,Glycine,SMP0000050
DB00157,NADH,SMP0000050
DB00171,ATP,SMP0000050
DB00173,Adenine,SMP0000050
DB00640,Adenosine,SMP0000050
DB01345,Potassium cation,SMP0000050
DB01373,Calcium,SMP0000050
DB01378,Magnesium cation,SMP0000050
DB01593,Zinc,SMP0000050
DB01632,5-O-phosphono-alpha-D-ribofuranosyl diphosphate,SMP0000050
DB01700,AICA ribonucleotide,SMP0000050
DB01972,Guanosine-5'-Monophosphate,SMP0000050
DB02134,Xanthine,SMP0000050
DB02377,Guanine,SMP0000050
DB02527,Cyclic adenosine monophosphate,SMP0000050
DB02577,Mesoheme,SMP0000050
DB02857,Guanosine,SMP0000050
DB03101,Ribose-1-Phosphate,SMP0000050
DB03147,Flavin adenine dinucleotide,SMP0000050
DB04076,Hypoxanthine,SMP0000050
DB04160,Pyrophosphoric acid,SMP0000050
DB04299,Maleic Acid,SMP0000050
DB04335,Inosine,SMP0000050
DB04457,2'-Deoxyguanosine-5'-Monophosphate,SMP0000050
DB00116,Tetrahydrofolic acid,SMP0000123
DB00118,Ademetionine,SMP0000123
DB00122,Choline,SMP0000123
DB00134,Methionine,SMP0000123
DB00157,NADH,SMP0000123
DB00171,ATP,SMP0000123
DB00640,Adenosine,SMP0000123
DB01345,Potassium cation,SMP0000123
DB01378,Magnesium cation,SMP0000123
DB01593,Zinc,SMP0000123
DB02083,"N,N-dimethylglycine",SMP0000123
DB03147,Flavin adenine dinucleotide,SMP0000123
DB04160,Pyrophosphoric acid,SMP0000123
DB04401,"[Formylmethyl]Trimethyl-Ammonium, N,N,N-Trimethylammonium Acetaldehyde",SMP0000123
DB00116,Tetrahydrofolic acid,SMP0000210
DB00128,Aspartic acid,SMP0000210
DB00130,L-Glutamine,SMP0000210
DB00131,Adenosine phosphate,SMP0000210
DB00142,Glutamic acid,SMP0000210
DB00145,Glycine,SMP0000210
DB00157,NADH,SMP0000210
DB00171,ATP,SMP0000210
DB00173,Adenine,SMP0000210
DB00640,Adenosine,SMP0000210
DB01345,Potassium cation,SMP0000210
DB01373,Calcium,SMP0000210
DB01378,Magnesium cation,SMP0000210
DB01593,Zinc,SMP0000210
DB01632,5-O-phosphono-alpha-D-ribofuranosyl diphosphate,SMP0000210
DB01700,AICA ribonucleotide,SMP0000210
DB01972,Guanosine-5'-Monophosphate,SMP0000210
DB02134,Xanthine,SMP0000210
DB02377,Guanine,SMP0000210
DB02527,Cyclic adenosine monophosphate,SMP0000210
DB02577,Mesoheme,SMP0000210
DB02857,Guanosine,SMP0000210
DB03101,Ribose-1-Phosphate,SMP0000210
DB03147,Flavin adenine dinucleotide,SMP0000210
DB04076,Hypoxanthine,SMP0000210
DB04160,Pyrophosphoric acid,SMP0000210
DB04299,Maleic Acid,SMP0000210
DB04335,Inosine,SMP0000210
DB04457,2'-Deoxyguanosine-5'-Monophosphate,SMP0000210
DB00116,Tetrahydrofolic acid,SMP0000364
DB00128,Aspartic acid,SMP0000364
DB00130,L-Glutamine,SMP0000364
DB00131,Adenosine phosphate,SMP0000364
DB00142,Glutamic acid,SMP0000364
DB00145,Glycine,SMP0000364
DB00157,NADH,SMP0000364
DB00171,ATP,SMP0000364
DB00173,Adenine,SMP0000364
DB00640,Adenosine,SMP0000364
DB01345,Potassium cation,SMP0000364
DB01373,Calcium,SMP0000364
DB01378,Magnesium cation,SMP0000364
DB01593,Zinc,SMP0000364
DB01632,5-O-phosphono-alpha-D-ribofuranosyl diphosphate,SMP0000364
DB01700,AICA ribonucleotide,SMP0000364
DB01972,Guanosine-5'-Monophosphate,SMP0000364
DB02134,Xanthine,SMP0000364
DB02377,Guanine,SMP0000364
DB02527,Cyclic adenosine monophosphate,SMP0000364
DB02577,Mesoheme,SMP0000364
DB02857,Guanosine,SMP0000364
DB03101,Ribose-1-Phosphate,SMP0000364
DB03147,Flavin adenine dinucleotide,SMP0000364
DB04076,Hypoxanthine,SMP0000364
DB04160,Pyrophosphoric acid,SMP0000364
DB04299,Maleic Acid,SMP0000364
DB04335,Inosine,SMP0000364
DB04457,2'-Deoxyguanosine-5'-Monophosphate,SMP0000364
DB00116,Tetrahydrofolic acid,SMP0000365
DB00128,Aspartic acid,SMP0000365
DB00130,L-Glutamine,SMP0000365
DB00131,Adenosine phosphate,SMP0000365
DB00142,Glutamic acid,SMP0000365
DB00145,Glycine,SMP0000365
DB00157,NADH,SMP0000365
DB00171,ATP,SMP0000365
DB00173,Adenine,SMP0000365
DB00640,Adenosine,SMP0000365
DB01345,Potassium cation,SMP0000365
DB01373,Calcium,SMP0000365
DB01378,Magnesium cation,SMP0000365
DB01593,Zinc,SMP0000365
DB01632,5-O-phosphono-alpha-D-ribofuranosyl diphosphate,SMP0000365
DB01700,AICA ribonucleotide,SMP0000365
DB01972,Guanosine-5'-Monophosphate,SMP0000365
DB02134,Xanthine,SMP0000365
DB02377,Guanine,SMP0000365
DB02527,Cyclic adenosine monophosphate,SMP0000365
DB02577,Mesoheme,SMP0000365
DB02857,Guanosine,SMP0000365
DB03101,Ribose-1-Phosphate,SMP0000365
DB03147,Flavin adenine dinucleotide,SMP0000365
DB04076,Hypoxanthine,SMP0000365
DB04160,Pyrophosphoric acid,SMP0000365
DB04299,Maleic Acid,SMP0000365
DB04335,Inosine,SMP0000365
DB04457,2'-Deoxyguanosine-5'-Monophosphate,SMP0000365
DB00116,Tetrahydrofolic acid,SMP0000428
DB00118,Ademetionine,SMP0000428
DB00128,Aspartic acid,SMP0000428
DB00130,L-Glutamine,SMP0000428
DB00131,Adenosine phosphate,SMP0000428
DB00142,Glutamic acid,SMP0000428
DB00145,Glycine,SMP0000428
DB00157,NADH,SMP0000428
DB00171,ATP,SMP0000428
DB00173,Adenine,SMP0000428
DB00640,Adenosine,SMP0000428
DB01033,Mercaptopurine,SMP0000428
DB01345,Potassium cation,SMP0000428
DB01373,Calcium,SMP0000428
DB01378,Magnesium cation,SMP0000428
DB01593,Zinc,SMP0000428
DB01632,5-O-phosphono-alpha-D-ribofuranosyl diphosphate,SMP0000428
DB01700,AICA ribonucleotide,SMP0000428
DB01972,Guanosine-5'-Monophosphate,SMP0000428
DB02134,Xanthine,SMP0000428
DB02377,Guanine,SMP0000428
DB02527,Cyclic adenosine monophosphate,SMP0000428
DB02577,Mesoheme,SMP0000428
DB02857,Guanosine,SMP0000428
DB03101,Ribose-1-Phosphate,SMP0000428
DB03147,Flavin adenine dinucleotide,SMP0000428
DB04076,Hypoxanthine,SMP0000428
DB04160,Pyrophosphoric acid,SMP0000428
DB04299,Maleic Acid,SMP0000428
DB04335,Inosine,SMP0000428
DB04457,2'-Deoxyguanosine-5'-Monophosphate,SMP0000428
DB00116,Tetrahydrofolic acid,SMP0000535
DB00128,Aspartic acid,SMP0000535
DB00130,L-Glutamine,SMP0000535
DB00131,Adenosine phosphate,SMP0000535
DB00142,Glutamic acid,SMP0000535
DB00145,Glycine,SMP0000535
DB00157,NADH,SMP0000535
DB00171,ATP,SMP0000535
DB00173,Adenine,SMP0000535
DB00640,Adenosine,SMP0000535
DB01345,Potassium cation,SMP0000535
DB01373,Calcium,SMP0000535
DB01378,Magnesium cation,SMP0000535
DB01593,Zinc,SMP0000535
DB01632,5-O-phosphono-alpha-D-ribofuranosyl diphosphate,SMP0000535
DB01700,AICA ribonucleotide,SMP0000535
DB01972,Guanosine-5'-Monophosphate,SMP0000535
DB02134,Xanthine,SMP0000535
DB02377,Guanine,SMP0000535
DB02527,Cyclic adenosine monophosphate,SMP0000535
DB02577,Mesoheme,SMP0000535
DB02857,Guanosine,SMP0000535
DB03101,Ribose-1-Phosphate,SMP0000535
DB03147,Flavin adenine dinucleotide,SMP0000535
DB04076,Hypoxanthine,SMP0000535
DB04160,Pyrophosphoric acid,SMP0000535
DB04299,Maleic Acid,SMP0000535
DB04335,Inosine,SMP0000535
DB04457,2'-Deoxyguanosine-5'-Monophosphate,SMP0000535
DB00114,Pyridoxal phosphate,SMP0000543
DB00116,Tetrahydrofolic acid,SMP0000543
DB00142,Glutamic acid,SMP0000543
DB00157,NADH,SMP0000543
DB00158,Folic acid,SMP0000543
DB00171,ATP,SMP0000543
DB00650,Leucovorin,SMP0000543
DB01373,Calcium,SMP0000543
DB01378,Magnesium cation,SMP0000543
DB01942,Formic acid,SMP0000543
DB03147,Flavin adenine dinucleotide,SMP0000543
DB00114,Pyridoxal phosphate,SMP0002313
DB00116,Tetrahydrofolic acid,SMP0002313
DB00118,Ademetionine,SMP0002313
DB00122,Choline,SMP0002313
DB00133,Serine,SMP0002313
DB00134,Methionine,SMP0002313
DB00145,Glycine,SMP0002313
DB00157,NADH,SMP0002313
DB00171,ATP,SMP0002313
DB01345,Potassium cation,SMP0002313
DB01378,Magnesium cation,SMP0002313
DB01593,Zinc,SMP0002313
DB02083,"N,N-dimethylglycine",SMP0002313
DB03147,Flavin adenine dinucleotide,SMP0002313
DB04160,Pyrophosphoric acid,SMP0002313
DB04401,"[Formylmethyl]Trimethyl-Ammonium, N,N,N-Trimethylammonium Acetaldehyde",SMP0002313
DB00114,Pyridoxal phosphate,SMP0000053
DB00116,Tetrahydrofolic acid,SMP0000053
DB00142,Glutamic acid,SMP0000053
DB00157,NADH,SMP0000053
DB00158,Folic acid,SMP0000053
DB00171,ATP,SMP0000053
DB00650,Leucovorin,SMP0000053
DB01373,Calcium,SMP0000053
DB01378,Magnesium cation,SMP0000053
DB01942,Formic acid,SMP0000053
DB03147,Flavin adenine dinucleotide,SMP0000053
DB00116,Tetrahydrofolic acid,SMP0000167
DB00128,Aspartic acid,SMP0000167
DB00130,L-Glutamine,SMP0000167
DB00131,Adenosine phosphate,SMP0000167
DB00142,Glutamic acid,SMP0000167
DB00145,Glycine,SMP0000167
DB00157,NADH,SMP0000167
DB00171,ATP,SMP0000167
DB00173,Adenine,SMP0000167
DB00640,Adenosine,SMP0000167
DB01345,Potassium cation,SMP0000167
DB01373,Calcium,SMP0000167
DB01378,Magnesium cation,SMP0000167
DB01593,Zinc,SMP0000167
DB01632,5-O-phosphono-alpha-D-ribofuranosyl diphosphate,SMP0000167
DB01700,AICA ribonucleotide,SMP0000167
DB01972,Guanosine-5'-Monophosphate,SMP0000167
DB02134,Xanthine,SMP0000167
DB02377,Guanine,SMP0000167
DB02527,Cyclic adenosine monophosphate,SMP0000167
DB02577,Mesoheme,SMP0000167
DB02857,Guanosine,SMP0000167
DB03101,Ribose-1-Phosphate,SMP0000167
DB03147,Flavin adenine dinucleotide,SMP0000167
DB04076,Hypoxanthine,SMP0000167
DB04160,Pyrophosphoric acid,SMP0000167
DB04299,Maleic Acid,SMP0000167
DB04335,Inosine,SMP0000167
DB04457,2'-Deoxyguanosine-5'-Monophosphate,SMP0000167
DB00114,Pyridoxal phosphate,SMP0000179
DB00116,Tetrahydrofolic acid,SMP0000179
DB00118,Ademetionine,SMP0000179
DB00119,Pyruvic acid,SMP0000179
DB00125,Arginine,SMP0000179
DB00131,Adenosine phosphate,SMP0000179
DB00133,Serine,SMP0000179
DB00134,Methionine,SMP0000179
DB00142,Glutamic acid,SMP0000179
DB00145,Glycine,SMP0000179
DB00148,Creatine,SMP0000179
DB00151,Cysteine,SMP0000179
DB00157,NADH,SMP0000179
DB00160,Alanine,SMP0000179
DB00171,ATP,SMP0000179
DB00855,Aminolevulinic acid,SMP0000179
DB01378,Magnesium cation,SMP0000179
DB01593,Zinc,SMP0000179
DB02083,"N,N-dimethylglycine",SMP0000179
DB02751,Glycocyamine,SMP0000179
DB02951,3-Hydroxypyruvic Acid,SMP0000179
DB02957,Orotidine-5'-Monophosphate,SMP0000179
DB03147,Flavin adenine dinucleotide,SMP0000179
DB03587,Pyruvaldehyde,SMP0000179
DB03843,Formaldehyde,SMP0000179
DB03915,2-Amino-3-Ketobutyric Acid,SMP0000179
DB03929,D-Serine,SMP0000179
DB04160,Pyrophosphoric acid,SMP0000179
DB04343,Glyoxylic acid,SMP0000179
DB04522,Dexfosfoserine,SMP0000179
DB04553,2-Oxobutanoic Acid,SMP0000179
DB00114,Pyridoxal phosphate,SMP0000214
DB00116,Tetrahydrofolic acid,SMP0000214
DB00118,Ademetionine,SMP0000214
DB00122,Choline,SMP0000214
DB00131,Adenosine phosphate,SMP0000214
DB00133,Serine,SMP0000214
DB00134,Methionine,SMP0000214
DB00145,Glycine,SMP0000214
DB00151,Cysteine,SMP0000214
DB00157,NADH,SMP0000214
DB00171,ATP,SMP0000214
DB00640,Adenosine,SMP0000214
DB01345,Potassium cation,SMP0000214
DB01378,Magnesium cation,SMP0000214
DB01593,Zinc,SMP0000214
DB01917,Putrescine,SMP0000214
DB02083,"N,N-dimethylglycine",SMP0000214
DB02238,4-(Methylsulfanyl)-2-Oxobutanoic Acid,SMP0000214
DB03147,Flavin adenine dinucleotide,SMP0000214
DB03566,Spermidine,SMP0000214
DB04160,Pyrophosphoric acid,SMP0000214
DB04193,L-Homoserine,SMP0000214
DB04553,2-Oxobutanoic Acid,SMP0000214
DB00117,Histidine,SMP0000247
DB00131,Adenosine phosphate,SMP0000247
DB00134,Methionine,SMP0000247
DB00149,Leucine,SMP0000247
DB00156,Threonine,SMP0000247
DB00160,Alanine,SMP0000247
DB00161,Valine,SMP0000247
DB00167,Isoleucine,SMP0000247
DB00171,ATP,SMP0000247
DB00172,Proline,SMP0000247
DB00174,Asparagine,SMP0000247
DB00207,Azithromycin,SMP0000247
DB01972,Guanosine-5'-Monophosphate,SMP0000247
DB02431,Cytidine-5'-Triphosphate,SMP0000247
DB03685,Uridine monophosphate,SMP0000247
DB03929,D-Serine,SMP0000247
DB04160,Pyrophosphoric acid,SMP0000247
DB00117,Histidine,SMP0000249
DB00131,Adenosine phosphate,SMP0000249
DB00134,Methionine,SMP0000249
DB00149,Leucine,SMP0000249
DB00156,Threonine,SMP0000249
DB00160,Alanine,SMP0000249
DB00161,Valine,SMP0000249
DB00167,Isoleucine,SMP0000249
DB00171,ATP,SMP0000249
DB00172,Proline,SMP0000249
DB00174,Asparagine,SMP0000249
DB01190,Clindamycin,SMP0000249
DB01972,Guanosine-5'-Monophosphate,SMP0000249
DB02431,Cytidine-5'-Triphosphate,SMP0000249
DB03685,Uridine monophosphate,SMP0000249
DB03929,D-Serine,SMP0000249
DB04160,Pyrophosphoric acid,SMP0000249
DB00117,Histidine,SMP0000250
DB00131,Adenosine phosphate,SMP0000250
DB00134,Methionine,SMP0000250
DB00149,Leucine,SMP0000250
DB00156,Threonine,SMP0000250
DB00160,Alanine,SMP0000250
DB00161,Valine,SMP0000250
DB00167,Isoleucine,SMP0000250
DB00171,ATP,SMP0000250
DB00172,Proline,SMP0000250
DB00174,Asparagine,SMP0000250
DB00199,Erythromycin,SMP0000250
DB01972,Guanosine-5'-Monophosphate,SMP0000250
DB02431,Cytidine-5'-Triphosphate,SMP0000250
DB03685,Uridine monophosphate,SMP0000250
DB03929,D-Serine,SMP0000250
DB04160,Pyrophosphoric acid,SMP0000250
DB00117,Histidine,SMP0000255
DB00131,Adenosine phosphate,SMP0000255
DB00134,Methionine,SMP0000255
DB00149,Leucine,SMP0000255
DB00156,Threonine,SMP0000255
DB00160,Alanine,SMP0000255
DB00161,Valine,SMP0000255
DB00167,Isoleucine,SMP0000255
DB00171,ATP,SMP0000255
DB00172,Proline,SMP0000255
DB00174,Asparagine,SMP0000255
DB01172,Kanamycin,SMP0000255
DB01972,Guanosine-5'-Monophosphate,SMP0000255
DB02431,Cytidine-5'-Triphosphate,SMP0000255
DB03685,Uridine monophosphate,SMP0000255
DB03929,D-Serine,SMP0000255
DB04160,Pyrophosphoric acid,SMP0000255
DB00117,Histidine,SMP0000256
DB00131,Adenosine phosphate,SMP0000256
DB00134,Methionine,SMP0000256
DB00149,Leucine,SMP0000256
DB00156,Threonine,SMP0000256
DB00160,Alanine,SMP0000256
DB00161,Valine,SMP0000256
DB00167,Isoleucine,SMP0000256
DB00171,ATP,SMP0000256
DB00172,Proline,SMP0000256
DB00174,Asparagine,SMP0000256
DB00452,Framycetin,SMP0000256
DB01972,Guanosine-5'-Monophosphate,SMP0000256
DB02431,Cytidine-5'-Triphosphate,SMP0000256
DB03685,Uridine monophosphate,SMP0000256
DB03929,D-Serine,SMP0000256
DB04160,Pyrophosphoric acid,SMP0000256
DB00117,Histidine,SMP0000257
DB00131,Adenosine phosphate,SMP0000257
DB00134,Methionine,SMP0000257
DB00149,Leucine,SMP0000257
DB00156,Threonine,SMP0000257
DB00160,Alanine,SMP0000257
DB00161,Valine,SMP0000257
DB00167,Isoleucine,SMP0000257
DB00171,ATP,SMP0000257
DB00172,Proline,SMP0000257
DB00174,Asparagine,SMP0000257
DB00955,Netilmicin,SMP0000257
DB01972,Guanosine-5'-Monophosphate,SMP0000257
DB02431,Cytidine-5'-Triphosphate,SMP0000257
DB03685,Uridine monophosphate,SMP0000257
DB03929,D-Serine,SMP0000257
DB04160,Pyrophosphoric acid,SMP0000257
DB00117,Histidine,SMP0000259
DB00131,Adenosine phosphate,SMP0000259
DB00134,Methionine,SMP0000259
DB00149,Leucine,SMP0000259
DB00156,Threonine,SMP0000259
DB00160,Alanine,SMP0000259
DB00161,Valine,SMP0000259
DB00167,Isoleucine,SMP0000259
DB00171,ATP,SMP0000259
DB00172,Proline,SMP0000259
DB00174,Asparagine,SMP0000259
DB01082,Streptomycin,SMP0000259
DB01972,Guanosine-5'-Monophosphate,SMP0000259
DB02431,Cytidine-5'-Triphosphate,SMP0000259
DB03685,Uridine monophosphate,SMP0000259
DB03929,D-Serine,SMP0000259
DB04160,Pyrophosphoric acid,SMP0000259
