Organisation name,Organisation Code,Effective Date,Contract Reference number / ID,Open Contracting ID,Title of the Agreement,Contract type,Directorate / service responsible,Service Category label,Service category URI,Description of goods and services,Procurement classification: Council's procurement category label,Procurement classification: CPV label,Procurement classification: CPV code,Procurement classification: Proclass label,Procurement classification: Proclass code,Contract start date,End date,Review date,Last extension date,Contract value,Fixed cost / estimated cost,Irrecoverable VAT,Supplier name,Supplier registered company number,Supplier registered charity number,Other supplier ID,SME supplier,VCSE supplier,VCSE supplier type,Nominated contact point: name,Nominated contact point: email,Nominated contact point: URL
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BQN44564,,Adults - block purchased home care for adults,SINGLE AWARD CONTRACT,ADULT SOCIAL CARE,,,Adults - block purchased home care for adults,DOMICILIARY CARE,SOCIAL WORK SERVICES WITHOUT ACCOMMODATION,853120009,Social Community Care Supplies & Services - Adult / Domiciliary Care,321014,,31/03/2018,,,1600104.96,,,MEARS CARE LIMITED,4320403,,336001,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BQN49957,,Adults - block purchased home care for adults,SINGLE AWARD CONTRACT,ADULT SOCIAL CARE,,,Adults - block purchased home care for adults,DOMICILIARY CARE,SOCIAL WORK SERVICES WITHOUT ACCOMMODATION,853120009,Social Community Care Supplies & Services - Adult / Domiciliary Care,321014,03/10/2016,01/11/2020,,,277347.84,,,NR CARE LIMITED,8143804,,1088760,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BQN49958,,Adults - block purchased home care for adults,SINGLE AWARD CONTRACT,ADULT SOCIAL CARE,,,Adults - block purchased home care for adults,DOMICILIARY CARE,SOCIAL WORK SERVICES WITHOUT ACCOMMODATION,853120009,Social Community Care Supplies & Services - Adult / Domiciliary Care,321014,03/10/2016,01/11/2020,,,503159.4,,,LEAF CARE SERVICES LIMITED,7109505,,397031,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BTN13001,,Adults - block purchased home care for adults,SINGLE AWARD CONTRACT,ADULT SOCIAL CARE,,,Adults - block purchased home care for adults,DOMICILIARY CARE,SOCIAL WORK SERVICES WITHOUT ACCOMMODATION,853120009,Social Community Care Supplies & Services - Adult / Domiciliary Care,321014,,31/03/2018,,,2877533.96,,,MEARS CARE LIMITED,4320403,,336001,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BTN13008,,Adults - block purchased home care for adults,SINGLE AWARD CONTRACT,ADULT SOCIAL CARE,,,Adults - block purchased home care for adults,DOMICILIARY CARE,SOCIAL WORK SERVICES WITHOUT ACCOMMODATION,853120009,Social Community Care Supplies & Services - Adult / Domiciliary Care,321014,,31/03/2018,,,2397267.64,,,MEARS CARE LIMITED,4320403,,336001,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BTN13018,,Adults - block purchased home care for adults,SINGLE AWARD CONTRACT,ADULT SOCIAL CARE,,,Adults - block purchased home care for adults,DOMICILIARY CARE,SOCIAL WORK SERVICES WITHOUT ACCOMMODATION,853120009,Social Community Care Supplies & Services - Adult / Domiciliary Care,321014,,31/03/2018,,,2516546.4,,,MEARS CARE LIMITED,4320403,,336001,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BTN13004,,Adults - block purchased home care for adults ,SINGLE AWARD CONTRACT,ADULT SOCIAL CARE,,,Adults - block purchased home care for adults ,DOMICILIARY CARE,SOCIAL WORK SERVICES WITHOUT ACCOMMODATION,853120009,Social Community Care Supplies & Services - Adult / Domiciliary Care,321014,,31/10/2018,,,4760226.6,,,CAREWATCH CARE SERVICES LIMITED,2949558,,333995,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BON48286,,Adults - block purchased home care for adults - block contract,SINGLE AWARD CONTRACT,ADULT SOCIAL CARE,,,Adults - block purchased home care for adults - block contract,DOMICILIARY CARE,SOCIAL WORK SERVICES WITHOUT ACCOMMODATION,853120009,Social Community Care Supplies & Services - Adult / Domiciliary Care,321014,02/11/2015,01/11/2020,,,2736174.55999999,,,HALES GROUP LIMITED,3756814,,145876,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BON48764,,Adults - block purchased home care for adults - block contract,SINGLE AWARD CONTRACT,ADULT SOCIAL CARE,,,Adults - block purchased home care for adults - block contract,DOMICILIARY CARE,SOCIAL WORK SERVICES WITHOUT ACCOMMODATION,853120009,Social Community Care Supplies & Services - Adult / Domiciliary Care,321014,01/04/2016,01/11/2020,,,3492203.32,,,ONE TO ONE HOME CARE AGENCY LIMITED,4260465,,995780,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BTN13014,,Adults - block purchased home care for adults - block contract,SINGLE AWARD CONTRACT,ADULT SOCIAL CARE,,,Adults - block purchased home care for adults - block contract,DOMICILIARY CARE,SOCIAL WORK SERVICES WITHOUT ACCOMMODATION,853120009,Social Community Care Supplies & Services - Adult / Domiciliary Care,321014,,31/03/2018,,,3370983.76,,,MEARS CARE LIMITED,4320403,,336001,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BAN42075,,Adults - Breaks for Carers - Select List 2017,SINGLE AWARD CONTRACT,ADULT SOCIAL CARE,,,Adults - Breaks for Carers - Select List 2017,CARER SUPPORT,Social work services without accomodation,853120009,Social Community Care Supplies & Services - Adult / Services for carers / Carers breaks,322120,04/11/2011,01/04/2018,,01/04/2018,1763696.5939726,,,NESTOR PRIMECARE SERVICES T/A ALLIED HEALTHCARE,1963820,,133011,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BAN42078,,Adults - Breaks for Carers - Select List 2017,OTHER,ADULT SOCIAL CARE,,,Adults - Breaks for Carers - Select List 2017,CARER SUPPORT,Social work services without accomodation,853120009,Social Community Care Supplies & Services - Adult / Services for carers / Carers breaks,322120,19/04/2011,01/04/2018,,01/04/2018,12160.2796438356,,,LEAF CARE SERVICES LTD,7109505,,397031,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BAN42079,,Adults - Breaks for Carers - Select List 2017,OTHER,ADULT SOCIAL CARE,,,Adults - Breaks for Carers - Select List 2017,CARER SUPPORT,Social work services without accomodation,853120009,Social Community Care Supplies & Services - Adult / Services for carers / Carers breaks,322120,10/05/2011,01/04/2018,,01/04/2018,48982.2055890411,,,MEARS CARE LIMITED,4320403,,336001,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BAN44436,,Adults - Breaks for Carers - Select List 2017,OTHER,ADULT SOCIAL CARE,,,Adults - Breaks for Carers - Select List 2017,CARER SUPPORT,Social work services without accomodation,853120009,Social Community Care Supplies & Services - Adult / Services for carers / Carers breaks,322120,18/04/2011,01/04/2018,,01/04/2018,110068.429589041,,,BB HEALTHCARE,,,187549,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BAN48265,,Adults - Breaks for Carers - Select List 2017,OTHER,ADULT SOCIAL CARE,,,Adults - Breaks for Carers - Select List 2017,CARER SUPPORT,Social work services without accomodation,853120009,Social Community Care Supplies & Services - Adult / Services for carers / Carers breaks,322120,01/06/2011,01/04/2018,,01/04/2018,2069033.21424658,,,WEST ANGLIA CROSSROADS CARING FOR CARERS,4379948,1091522,1953859,,y,Charity or Charitable Incorporated Organisation,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BAN10643,,Adults - Care Homes and Care Homes with Nursing - 2008 PPA,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2008 PPA,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,,,,,1362823.4,,,CONSENSUS SUPPORT SERVICES LIMITED,4081379,,190216,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BAN10069,,Adults - Care Homes and Care Homes with Nursing  -2010 LD Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing  -2010 LD Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,,,,,2075207.12,,,ORWELL HOUSING ASSOCIATION LIMITED,,,72795,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BAN10203,,Adults - Care Homes and Care Homes with Nursing  -2010 LD Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing  -2010 LD Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,,,,,330470.84,,,MISS BRIDGET JANE MARSHALL,,,112452,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BAN10293,,Adults - Care Homes and Care Homes with Nursing  -2010 LD Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing  -2010 LD Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,,,,,144639.68,,,HOLMWOOD CARE LIMITED,8905594,,679711,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BAN10403,,Adults - Care Homes and Care Homes with Nursing  -2010 LD Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing  -2010 LD Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,,,,,1229912.56,,,CARE MANAGEMENT GROUP LTD,,,67558,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BAN10003,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,02/05/2013,,,,3184255.04,,,ABBEVILLE RCH LIMITED,5363391,,124609,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BAN10007,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,2154417.76,,,ABBOTSWOOD LODGE LTD,2841385,,118002,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BAN10013,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,04/11/2013,,,,2096480.24,,,GASTANK LIMITED,,,79443,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BAN10015,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,1628127.68,,,WOODSPRING CARE LTD,,,76339,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BAN10016,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,17727647.88,,,LARCHWOOD CARE HOMES (SOUTH) LIMITED,7747136,,678720,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BAN10019,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,17/04/2012,,,,2105551.48,,,MRS P A GARVAN & R SIDNEY,,,79446,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BAN10021,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,,,,,800344,,,ALL HALLOWS HEALTHCARE TRUST,6583647,1124717,181585,,y,Charity or Charitable Incorporated Organisation,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BAN10025,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,1660591.04,,,MRS PAULINE WHITE,,,79454,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BAN10026,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,4418460.84,,,HALLMARK CARE HOMES (GAYWOOD) LTD,,,69612,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BAN10027,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,1029467.12,,,MS LYNDA YVONNE JAMES,,,75361,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BAN10029,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,481190.08,,,MR & MRS J MATHERON,,,70181,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BAN10030,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,1127576.4,,,K T HEALTH LIMITED,5752450,,123790,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BAN10037,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,1152009.08,,,F J J HEALTH CARE LIMITED,3723176,,68982,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BAN10038,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,14399773.76,,,JEESAL RESIDENTIAL CARE SERVICES LTD,,,440281,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BAN10041,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,1627138.76,,,AUSTHORPE CARE HOMES LTD,6129361,,137382,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
