Organisation Name (A),Department (B),Service Cat Label (C ),Purpose of Spend (D),Expenditure CIPFA Sub Group (E ),Supplier (F),Supplier Reference (G),Pay Date (H),Transaction Number (I),Net Amount (J),Grant to VCSE? (K),Charity Number (L),Card Transaction (M),Irrecoverable VAT (N)
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,OPTION HYGIENE LIMITED,A0002063, 07/12/2017,PCO0284756,294,N,N,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,OPTION HYGIENE LIMITED,A0002063, 07/12/2017,PCO0284755,73.5,N,N,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,OPTION HYGIENE LIMITED,A0002063, 14/12/2017,PCO0284848,6.5,N,N,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,OPTION HYGIENE LIMITED,A0002063, 20/12/2017,OPS0285003,14,N,N,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,OPTION HYGIENE LIMITED,A0002063, 20/12/2017,OPS0285003,28,N,N,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,ORCHARD RECYCLING SERVICE,A0015803, 14/12/2017,OPS0284905,1329.3,N,N,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,ORCHARD RECYCLING SERVICE,A0015803, 20/12/2017,OPS0285061,1341.9,N,N,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,ORCHARD RECYCLING SERVICE,A0015803, 07/12/2017,OPS0284721,1404.9,N,N,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Miscellaneous : Other,4707,ORCHARD RECYCLING SERVICE,A0015803, 20/12/2017,OPS0285061,43,N,N,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Miscellaneous : Other,4707,ORCHARD RECYCLING SERVICE,A0015803, 07/12/2017,OPS0284762,111,N,N,N,N/A
Pendle Borough Council,Operational Services,Agency Costs,Fast Action Response,5009,ORCHARD RECYCLING SERVICE,A0015803, 20/12/2017,OPS0285061,43,N,N,N,N/A
Pendle Borough Council,Operational Services,Agency Costs,Fast Action Response,5009,ORCHARD RECYCLING SERVICE,A0015803, 07/12/2017,OPS0284762,111,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Other Expenses,4705,PENDLE LEISURE LIMITED,A0012961, 14/12/2017,DAL0284901,126,N,N,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,Grants/Contributions,4739,PENDLE LEISURE LIMITED,A0012961, 14/12/2017,HMR0284929,550.83,N,N,N,N/A
Pendle Borough Council,Financial Services,Capital Costs,Capital : Payments,CD14,PENDLE LEISURE LIMITED,A0012961, 14/12/2017,AAS0284948,1191,N,N,N,N/A
Pendle Borough Council,Parks & Recreation Services,Agency Staff,Emp : Basic Wages,1001,PENDLE PERSONNEL LTD,A0002198, 07/12/2017,PCO0284744,1157.7,N,N,N,N/A
Pendle Borough Council,Parks & Recreation Services,Agency Staff,Emp : Basic Wages,1001,PENDLE PERSONNEL LTD,A0002198, 14/12/2017,PCO0284881,1254.17,N,N,N,N/A
Pendle Borough Council,Parks & Recreation Services,Agency Staff,Emp : Basic Wages,1001,PENDLE PERSONNEL LTD,A0002198, 20/12/2017,PCO0285037,1259.85,N,N,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,PENDLE PERSONNEL LTD,A0002198, 14/12/2017,OPS0284891,384.43,N,N,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,PENDLE PERSONNEL LTD,A0002198, 14/12/2017,OPS0284910,384.43,N,N,N,N/A
Pendle Borough Council,Parks & Recreation Services,Agency Staff,Emp : Salaries & Wages,1020,PENDLE PERSONNEL LTD,A0002198, 14/12/2017,PCO0284882,240,N,N,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,Capital : Payments,CD14,PENDLE YOUTH & CHILDRENS CHOIR,A0090957, 20/12/2017,HED0285048,600,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,PENNINE FIRE & SAFETY LTD,A0040931, 07/12/2017,EST0284759,160,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,PENNINE FIRE & SAFETY LTD,A0040931, 07/12/2017,EST0284759,59,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,PENNINE FIRE & SAFETY LTD,A0040931, 07/12/2017,EST0284759,80,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,PENNINE FIRE & SAFETY LTD,A0040931, 07/12/2017,EST0284759,80,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,PENNINE FIRE & SAFETY LTD,A0040931, 07/12/2017,EST0284759,160,N,N,N,N/A
Pendle Borough Council,Human Resources,Indirect Employee Expenses,Emp : Medical Expenses,1236,PEOPLE ASSET MANAGEMENT LIMITED,A0067613, 20/12/2017,PER0285100,220,N,N,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,PERRYS MOTOR SALES LTD,A0058156, 14/12/2017,PCO0284854,32.57,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Indirect Employee Expenses,Staff Refreshments,1261,PHILIP SANDERSON,A0006611, 07/12/2017,DAL0284752,14.84,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Indirect Employee Expenses,Staff Refreshments,1261,PHILIP SANDERSON,A0006611, 07/12/2017,DAL0284752,10,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Hospitality,4611,PHILIP SANDERSON,A0006611, 07/12/2017,DAL0284752,20.4,N,N,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Grants/Contributions,4739,PIECE OF CAKE,A0091255, 20/12/2017,REG0285060,876.4,N,N,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,PLUSNET TECHNOLOGIES LIMITED,A0045646, 01/12/2017,AAS0284914,15,N,N,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Computer Charges,4509,PLUSNET TECHNOLOGIES LIMITED,A0045646, 01/12/2017,AAS0284917,12.49,N,N,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,Grant Funding,4737,POSITIVE ACTION IN THE COMMUNITY,A0081553, 20/12/2017,HMR0285036,5000,Y,1088536,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,Grant Funding,4737,POSITIVE ACTION IN THE COMMUNITY,A0081553, 20/12/2017,HMR0285093,34175,Y,1088536,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,POWER PIPES (PENDLE) LIMITED,A0002089, 20/12/2017,PCO0285007,68,N,N,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,POWER PIPES (PENDLE) LIMITED,A0002089, 20/12/2017,PCO0285007,79.05,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Consultants Fees,4401,PRINTDESIGNS LIMITED,A0088150, 07/12/2017,DAL0284724,54.5,N,N,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,A0068263, 14/12/2017,OPS0284908,92.35,N,N,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,A0068263, 14/12/2017,OPS0284908,92.35,N,N,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,A0068263, 14/12/2017,OPS0284908,92.35,N,N,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,A0068263, 14/12/2017,OPS0284908,92.35,N,N,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,A0068263, 14/12/2017,OPS0284908,92.35,N,N,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,A0068263, 14/12/2017,OPS0284908,92.35,N,N,N,N/A
Pendle Borough Council,Revenues Services,Supplies and Services,Consultants Fees,4401,PS&P LTD,A0090720, 20/12/2017,TRE0285085,0.74,N,N,N,N/A
Pendle Borough Council,Revenues Services,Supplies and Services,Consultants Fees,4401,PS&P LTD,A0090720, 20/12/2017,TRE0285084,71.34,N,N,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Sub-Contractors,4007,QHS SOLUTIONS LIMITED,A0071912, 01/12/2017,AAS0284912,666.67,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,EFM : Other Equipment,4003,REDACTED - PERSONAL DATA,A0090480, 20/12/2017,DAL0285044,8.4,N,N,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,RAPID RECRUIT LIMITED,A0090080, 20/12/2017,OPS0285030,1222.69,N,N,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,RAPID RECRUIT LIMITED,A0090080, 14/12/2017,OPS0284956,1588.56,N,N,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,RAPID RECRUIT LIMITED,A0090080, 07/12/2017,OPS0284766,2411.58,N,N,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,RAPID RECRUIT LIMITED,A0090080, 20/12/2017,OPS0285030,1881.18,N,N,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,RAPID RECRUIT LIMITED,A0090080, 07/12/2017,OPS0284766,2041.23,N,N,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,RAPID RECRUIT LIMITED,A0090080, 14/12/2017,OPS0284956,2452.08,N,N,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,RAPID RECRUIT LIMITED,A0090080, 14/12/2017,OPS0284956,147.76,N,N,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,RAPID RECRUIT LIMITED,A0090080, 20/12/2017,OPS0285030,308.71,N,N,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,RAPID RECRUIT LIMITED,A0090080, 07/12/2017,OPS0284766,367.72,N,N,N,N/A
Pendle Borough Council,Human Resources,Indirect Employee Expenses,Recruitment,1221,REDACTIVE PUBLISHING LIMITED,A0091347, 07/12/2017,PER0284787,900,N,N,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,RICHARD PEEL GROUNDCARE LIMITED,A0081331, 14/12/2017,PCO0284850,1700,N,N,N,N/A
Pendle Borough Council,Housing Regeneration Services,Premises Related Expense,Premises Cleaning,2601,ROACH CLEANING & MAINTENANCE SERVICES LTD,A0051553, 14/12/2017,HMR0284916,40,N,N,N,N/A
Pendle Borough Council,Housing Regeneration Services,Premises Related Expense,Premises Cleaning,2601,ROACH CLEANING & MAINTENANCE SERVICES LTD,A0051553, 14/12/2017,HMR0284919,95,N,N,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Other Expenses,4705,REDACTED - PERSONAL DATA,A0041674, 20/12/2017,REG0285052,23,N,N,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,EFM : Other Equipment,4003,ROBERTSHAWS GARDEN MACHINERY LTD,A0043296, 20/12/2017,REG0285051,87.37,N,N,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,ROBERTSON MEMORIALS,A0002590, 20/12/2017,PCO0285005,221,N,N,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,Consultants Fees,4401,RODNEY CAPSTICK BUILDING MAINTENANCE,A0085112, 07/12/2017,ENV0284761,55,N,N,N,N/A
Pendle Borough Council,Financial Services,Capital Costs,Capital : Purchase,CD01,ROGER HANNAH & CO - CLIENTS ACC,A0091374, 06/12/2017,AAS0284824,49500,N,N,N,N/A
Pendle Borough Council,Financial Services,Capital Costs,Capital : Legal Fees,CD09,ROGER HANNAH & CO - CLIENTS ACC,A0091374, 06/12/2017,AAS0284824,6000,N,N,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tyres,3204,ROSSENDALE VULCANISING (SALES LTD),A0051239, 20/12/2017,PCO0285008,130,N,N,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Subscriptions & Donations,4706,ROUGHLEE PARISH COUNCIL,A0082370, 20/12/2017,AAS0285113,300,N,N,N,N/A
Pendle Borough Council,Planning & Building Control,Supplies and Services,Printing & Stationery,4301,ROYAL MAIL GROUP LIMITED,A0002281, 07/12/2017,PBC0284494,13.79,N,N,N,N/A
Pendle Borough Council,Planning & Building Control,Supplies and Services,Printing & Stationery,4301,ROYAL MAIL GROUP LIMITED,A0002281, 07/12/2017,PBC0284494,21.84,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 07/12/2017,DAL0284725,3.64,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 20/12/2017,DAL0285095,4.91,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 07/12/2017,DAL0284725,330.42,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 20/12/2017,DAL0285095,368.95,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 20/12/2017,DAL0285095,1.2,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 07/12/2017,DAL0284725,1.69,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 20/12/2017,DAL0285095,14.97,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 07/12/2017,DAL0284725,1.08,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 07/12/2017,DAL0284725,30.64,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 20/12/2017,DAL0285095,52.97,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 07/12/2017,DAL0284725,16.91,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 20/12/2017,DAL0285095,149.57,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 07/12/2017,DAL0284725,1.3,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 20/12/2017,DAL0285095,22.18,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 07/12/2017,DAL0284725,26.77,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 07/12/2017,DAL0284725,5.04,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 20/12/2017,DAL0285095,16.82,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 20/12/2017,DAL0285095,5.59,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 20/12/2017,DAL0285095,588.03,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 07/12/2017,DAL0284725,782.67,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 20/12/2017,DAL0285095,4.01,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 07/12/2017,DAL0284725,7.53,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 20/12/2017,DAL0285095,78.65,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 20/12/2017,DAL0285043,305.83,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Other Expenses,4705,ROYAL MAIL GROUP LIMITED,A0002281, 20/12/2017,DAL0285095,3.21,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Other Expenses,4705,ROYAL MAIL GROUP LIMITED,A0002281, 20/12/2017,DAL0285095,8.64,N,N,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Subscriptions & Donations,4706,S D C T,A0046313, 14/12/2017,AAS0284950,200,N,N,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,S M SHEPHERD BUILDING CONTRACTORS,A0044037, 14/12/2017,OPS0284892,60,N,N,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,S M SHEPHERD BUILDING CONTRACTORS,A0044037, 14/12/2017,OPS0284892,80,N,N,N,N/A
Pendle Borough Council,Operational Services,Agency Costs,Refuse Collection DLO,5005,S M SHEPHERD BUILDING CONTRACTORS,A0044037, 14/12/2017,OPS0284893,25,N,N,N,N/A
Pendle Borough Council,Operational Services,Agency Costs,Refuse Collection DLO,5005,S M SHEPHERD BUILDING CONTRACTORS,A0044037, 14/12/2017,OPS0284893,25,N,N,N,N/A
Pendle Borough Council,Operational Services,,Paid in the Year,PD03,S M SHEPHERD BUILDING CONTRACTORS,A0044037, 07/12/2017,OPS0284763,160,N,N,N,N/A
Pendle Borough Council,Operational Services,,Paid in the Year,PD03,S M SHEPHERD BUILDING CONTRACTORS,A0044037, 07/12/2017,OPS0284763,200,N,N,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,Other Expenses,4705,SARA WILLOUGHBY,A0091323, 07/12/2017,COR0284711,1874.5,N,N,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,Seminars etc All Costs,4601,REDACTED - PERSONAL DATA,A0050013, 07/12/2017,HMR0284728,3.33,N,N,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,Seminars etc All Costs,4601,REDACTED - PERSONAL DATA,A0050013, 07/12/2017,HMR0284728,10,N,N,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,Seminars etc All Costs,4601,REDACTED - PERSONAL DATA,A0003786, 07/12/2017,HED0284712,5,N,N,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Telephones : Direct,4502,SECURITY MONITORING CENTRES LTD,A0059068, 07/12/2017,OPS0284769,121.67,N,N,N,N/A
Pendle Borough Council,Property Services,Indirect Employee Expenses,Staff Refreshments,1261,SIEMENS FINANCIAL SERVICES,A0054268, 20/12/2017,EST0285078,464.5,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Other Expenses,4705,SOCITM LIMITED,A0002452, 07/12/2017,DAL0284792,995,N,N,N,N/A
Pendle Borough Council,Directorate,Supplies and Services,Seminars etc All Costs,4601,SOLACE GROUP LIMITED,A0040401, 07/12/2017,MAN0284647,203,N,N,N,N/A
Pendle Borough Council,Operational Services,Indirect Employee Expenses,Lone Worker Monitoring Service,1270,SOLOPROTECT LIMITED,A0089719, 14/12/2017,OPS0284895,10.84,N,N,N,N/A
Pendle Borough Council,Operational Services,Indirect Employee Expenses,Lone Worker Monitoring Service,1270,SOLOPROTECT LIMITED,A0089719, 07/12/2017,OPS0284765,387.1,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Electricity,2203,SOUTHERN ELECTRIC,A0051726, 14/12/2017,EST0284939,121.78,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,SPEAKMAN CONTRACTORS LTD,A0066581, 20/12/2017,EST0285057,875,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,SPEAKMAN CONTRACTORS LTD,A0066581, 20/12/2017,EST0285064,30.59,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,SPEAKMAN CONTRACTORS LTD,A0066581, 20/12/2017,EST0285064,94.45,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,SPEAKMAN CONTRACTORS LTD,A0066581, 20/12/2017,EST0285064,20.39,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,SPEAKMAN CONTRACTORS LTD,A0066581, 20/12/2017,EST0285064,193.71,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,SPEAKMAN CONTRACTORS LTD,A0066581, 20/12/2017,EST0285064,300,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,SPEAKMAN CONTRACTORS LTD,A0066581, 20/12/2017,EST0285064,670,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,SPEAKMAN CONTRACTORS LTD,A0066581, 20/12/2017,EST0285064,50.98,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,SPEAKMAN CONTRACTORS LTD,A0066581, 20/12/2017,EST0285064,30.59,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,SPEAKMAN CONTRACTORS LTD,A0066581, 20/12/2017,EST0285064,26.18,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,SPEAKMAN CONTRACTORS LTD,A0066581, 20/12/2017,EST0285064,107.64,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,SPEAKMAN CONTRACTORS LTD,A0066581, 20/12/2017,EST0285064,146.06,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,SPEAKMAN CONTRACTORS LTD,A0066581, 20/12/2017,EST0285064,87.91,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,SPEAKMAN CONTRACTORS LTD,A0066581, 20/12/2017,EST0285064,234.92,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : Vandalism Repairs,2005,SPEAKMAN CONTRACTORS LTD,A0066581, 20/12/2017,EST0285064,211.44,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,SPEAKMAN CONTRACTORS LTD,A0066581, 20/12/2017,EST0285064,216.63,N,N,N,N/A
Pendle Borough Council,Property Services,Capital Costs,Capital : Payments,CD14,SPEAKMAN CONTRACTORS LTD,A0066581, 20/12/2017,EST0285064,794.03,N,N,N,N/A
Pendle Borough Council,Operational Services,Indirect Employee Expenses,Training,1211,SPECIALIST TRAINING & CONSULTANCY SERVICES LTD,A0026831, 14/12/2017,OPS0284887,55,N,N,N,N/A
Pendle Borough Council,Operational Services,Indirect Employee Expenses,Training,1211,SPECIALIST TRAINING & CONSULTANCY SERVICES LTD,A0026831, 14/12/2017,OPS0284887,96.25,N,N,N,N/A
Pendle Borough Council,Operational Services,Indirect Employee Expenses,Training,1211,SPECIALIST TRAINING & CONSULTANCY SERVICES LTD,A0026831, 14/12/2017,OPS0284887,654.5,N,N,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,STANLEY BROTHERS (TIPPERS) LTD,A0002422, 20/12/2017,OPS0284964,102.4,N,N,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,STANLEY BROTHERS (TIPPERS) LTD,A0002422, 20/12/2017,OPS0284963,115.2,N,N,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,STANLEY BROTHERS (TIPPERS) LTD,A0002422, 20/12/2017,OPS0284964,25.6,N,N,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,STANLEY BROTHERS (TIPPERS) LTD,A0002422, 20/12/2017,OPS0284963,28.8,N,N,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Annual Hire Charge,3601,STANLEY BROTHERS (TIPPERS) LTD,A0002422, 20/12/2017,OPS0285087,2200,N,N,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,STANLEY BROTHERS (TIPPERS) LTD,A0002422, 20/12/2017,REG0285013,230,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Consultants Fees,4401,STEPHEN GARNETT,A0051730, 14/12/2017,DAL0284820,225,N,N,N,N/A
Pendle Borough Council,Planning & Building Control,,Fees Income : VATable,9202,REDACTED - PERSONAL DATA,A0091367, 14/12/2017,PBC0284814,333.33,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,T & F STEEL DESIGNS LTD,A0002627, 07/12/2017,EST0284751,310,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,T & F STEEL DESIGNS LTD,A0002627, 07/12/2017,EST0284751,410,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,T & F STEEL DESIGNS LTD,A0002627, 20/12/2017,EST0285058,650,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,T & F STEEL DESIGNS LTD,A0002627, 20/12/2017,EST0285058,1320,N,N,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,THE HELPING HAND CO LTD,A0002655, 20/12/2017,OPS0284961,5,N,N,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,THE HELPING HAND CO LTD,A0002655, 20/12/2017,OPS0284961,84.2,N,N,N,N/A
