"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","E1","18370","22124","Soft Facilities Management","1.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","139084","C2","29258","36333","Legal Adviser","4.00","Law"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OF4","67032","77617","Army","1.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1598314","C1","38095","44268","Defence Policy and Commitments","2.00","Policy"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00062452","Retired Offr 1","37819","44268","Operations Support Officer","20.00","Other"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","E1","18370","22124","Supply Chain Mgt & Policy","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","139084","D","23427","29092","Legal Support officer","2.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OF4","67032","77617","RAF","1.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1598314","E2","15623","18815","Secretariat & Private Office","2.00","Policy"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00062452","Skill Zone 1","15083","16482","Storekeeping/WarehouseOps","7.00","Other"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","E2","15623","18815","Administrative Support","130.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","139084","E1","18370","22124","Legal Support officer","6.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OF4","67032","77617","RG","1.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Specialist Instruction SpInstn","2.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00062452","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","30.00","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","139085","B1","56436","72185","Legal Adviser","10.00","Law"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","E2","15623","18815","Commercial Analysis","1.00","Procurement"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OF4","67032","77617","RN","4.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1598314","C2","29258","36333","Engineering and Science","2.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00062452","Skill Zone 3","18010","22150","Storekeeping/WarehouseOps","6.00","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","139085","B2","47942","59535","Legal Adviser","2.00","Law"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","E2","15623","18815","Community Service","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","0.81","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OF5","81310","89408","Army","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00062452","Skill Zone 4","23240","24930","Storekeeping/WarehouseOps","1.00","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","139085","E1","18370","22124","Legal Support officer","1.00","Other"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","E2","15623","18815","Design & Imagery","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Army","1162954","C1","38095","44268","Legal","2.00","Law"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OR1-3","17515","28940","Army","3.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00062452","OF2","37916","45090","Operations Support Officer","16.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","139085","OF4","67032","77617","Legal Adviser","1.00","Law"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","E2","15623","18815","Information Technology","3.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Army","1162954","C1","38095","44268","Consultancy","2.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OR1-3","17515","28940","RAF","9.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1598314","C2","29258","36333","Legal","2.00","Law"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00062452","OF3","53164","57200","Operations Support Officer","12.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","E2","15623","18815","Material Accounting","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","139086","B1","56436","72185","Legal Adviser","4.00","Law"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OR1-3","17515","28940","RG","116.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1598314","Retired Offr 2","30136","36333","Soft Facilities Management","1.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00062452","OF4","67032","77617","Operations Support Officer","11.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","E2","15623","18815","Project Management","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","139086","B2","47942","59535","Legal Adviser","1.00","Law"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OR1-3","17515","28940","RM","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00062452","OF5","81310","89408","Operations Support Officer","5.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","E2","15623","18815","Secretarial","20.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Army","1162954","Retired Offr 2","30136","36333","Business Management","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","139073","D","23427","29092","Legal Support officer","1.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OR1-3","17515","28940","RN","31.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00062452","OR1-3","17515","28940","Operations Support Officer","66.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","E2","15623","18815","Transport/Movement","12.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","139073","E2","15623","18815","Legal Support officer","1.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Army","1591920","Retired Offr 2","30136","36333","Service HR Service Provider","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OR4","30861","33182","Army","4.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00062452","OR4","30861","33182","Operations Support Officer","64.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","E2","15623","18815","Transaction Processing","2.00","Finance"
"Ministry of Defence","Ministry of Defence","Army","1591926","Retired Offr 2","30136","36333","Security","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","139084","C2","29258","36333","Business Manager","1.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OR4","30861","33182","RAF","21.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00062452","OR5-6","35254","36929","Operations Support Officer","58.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","E2","15623","18815","Technical [Trades]","2.00","Science and Engineering"
