UID,Client,Pro Class,Contract Title,Route to Market,Agreement Type,Contract Start Date,Contract Term (Months),Maximum Duration of Contract (Months),Contract End Date,Ext. Applied to Contract,Maximum Extend Date,Review Date,Estimated Annual Value,Estimated Total Value,Supplier Name,Supplier Type,Registered Number,Postcode,Council Directorate
3231,Stockport Council,199999-Facilities & Management Services : Not Elsewhere Classified : ,Antiques,Exemption,Contract,20/06/2016,1,12,20/06/2017,No,20/06/2017,01/05/2017," £10,000.00 "," £10,000.00 ",Imperial Antiques,Large,4718076,SK2 7NR,Stockport- Services to Place
3238,Stockport Council,271300-Information Communication Technology : Services : Maintenance & Support,The Chest eProcurement Portal,Call Off (External),contract,01/08/2015,48,96,31/07/2019,No,31/07/2023,31/07/2018," £2,140.00 "," £17,120.00 ",Due-North Ltd,SME,4499218,NE23 1LZ,Stockport- Corporate & Support Services
3290,Stockport Council,209999-Financial Services : Not Elsewhere Classified : ,Treasury Management Services ,Call Off (External),Contract,01/10/2016,18,30,31/03/2018,No,31/03/2019,01/11/2017," £11,891.67 "," £29,729.18 ",Capita Asset Services,SME,2081330,EC3A 7NH,Stockport- Corporate & Support Services
3296,Stockport Council,269999-Human Resources : Not Elsewhere Classified : ,Home Electronics Salary Sacrifice Scheme ,Call Off (External),Contract,01/10/2016,48,48,30/09/2020,No,30/09/2020,01/04/2017," £350,000.00 "," £1,400,000.00 ",Northumbria Healthcare NHS Foundation Trust,NHS,Supplier does not have company number,NE27 0QJ,Stockport- Corporate & Support Services
3306,Stockport Council,321600-Social Community Care Supplies & Services - Adult : Domiciliary Care : Reablement,Winter Pressures 2016,Tender,Contract,01/11/2016,6,12,30/04/2017,No,30/10/2017,01/01/2017," £200,000.00 "," £200,000.00 ",Various - See below,Various - See below,Various - See below,Various - See below,Stockport- Services to People
3306,Stockport Council,321600-Social Community Care Supplies & Services - Adult : Domiciliary Care : Reablement,Winter Pressures 2016,,,01/11/2016,6,12,30/04/2017,No,30/10/2017,," £42,736.00 ", nil ,Carers Trust,SME,1145181,SE1 0EH.,Stockport- Services to People
3306,Stockport Council,321600-Social Community Care Supplies & Services - Adult : Domiciliary Care : Reablement,Winter Pressures 2016,,,01/11/2016,6,12,30/04/2017,No,30/10/2017,," £128,100.00 ", nil ,HG Care Services Ltd,Large,4626258,SK4 3GN,Stockport- Services to People
3306,Stockport Council,321600-Social Community Care Supplies & Services - Adult : Domiciliary Care : Reablement,Winter Pressures 2016,,,01/11/2016,6,12,30/04/2017,No,31/03/2017,," £15,000.00 ", nil ,Lilyrose Care Group Limited,Large,9501724,ST6 1JQ,Stockport- Services to People
3314,Stockport Council,271200-Information Communication Technology : Hardware : ,Provision of the Councils laptop requirements,Mini Competition (External),Contract,01/07/2016,24,48,30/06/2018,No,30/06/2020,01/01/2018," £30,000.00 "," £120,000.00 ",XMA Ltd,Large,2051703,NG11 7EP,Stockport- Corporate & Support Services
3316,Stockport Council,261600-Human Resources : Travel & Subsistence : ,Travel Rail Scheme ,Exemption,Contract,10/08/2016,48,48,09/08/2020,No,09/08/2020,01/02/2017," £158,000.00 "," £632,000.00 ",Northern Rail,Large,04619954,YO1 6HZ,Stockport- Corporate & Support Services
3317,Stockport Council,261600-Human Resources : Travel & Subsistence : ,Travel Bus Scheme ,Exemption,Contract,10/08/2016,48,48,09/08/2020,No,09/08/2020,01/02/2017," £316,800.00 "," £1,267,200.00 ",Stagecoach,Large,03092390,M12 6JS,Stockport- Corporate & Support Services
3321,Stockport Council,201800-Financial Services : Insurance : ,Merseyway Shopping Centre Insurance,Exemption,Contract,19/07/2016,8,8,21/04/2017,No,21/04/2017,01/01/2017," £122,035.58 "," £122,035.58 ",AXA Insurance UK,Large,78950,EC2N 1AD,Stockport- Corporate & Support Services
3329,Stockport Council,"391110-Works - Construction, Repair & Maintenance : Buildings : Construction",Principal Designer,Tender (OJEU),Contract,01/02/2017,36,48,31/01/2020,,31/01/2021,01/07/2019," £200,000.00 "," £800,000.00 ",Keelagher Okey Associates Ltd,SME,4390026,WA11HU,Stockport- Corporate & Support Services
3336,Stockport Council,271440-Information Communication Technology : Software : ,ebulk solution: Hosted Electronic Solution for the Administration of Disclosure and Barring Service,Call Off (External),Contract,11/04/2014,12,48,10/04/2017,Yes,10/04/2017,01/01/2017," £8,500.00 "," £34,000.00 ",Kent County Council,Large,Supplier does not have company number,ME14 1XQ,Stockport- Corporate & Support Services
3355,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Mentoring for Children 16+,Tender (OJEU),Contract,01/04/2017,36,48,31/03/2020,,31/03/2021,08/08/2018," £43,000.00 "," £172,000.00 ",Pure Innovations,VCSE,1722391,SK3 0RF,Stockport- Services to People
3359,Stockport Council,191200-Facilities & Management Services : Document Archiving & Storage : ,Document Scanning,Quote,Contract,01/09/2016,6,6,28/02/2017,No,28/02/2017,28/02/2017," £23,387.00 "," £23,387.00 ",Civica UK Ltd ,SME,1628868,WR10 1PT,Stockport- Corporate & Support Services
3377,Stockport Council,321014-Social Community Care Supplies & Services - Adult : Domiciliary Care : ,Blue Badge,Tender,Contract,01/01/2012,48,72,31/12/2016,Yes,31/12/2018,01/07/2018," £27,000.00 "," £162,000.00 ",Northgate Public Services (UK) Ltd,Large,968498,HP2 4NN,Stockport- Corporate & Support Services
3390,Stockport Council,321014-Social Community Care Supplies & Services - Adult : Domiciliary Care : ,Independent Mobility Assessments to determine eligibility for Blue Badges,Quote,Contract,01/12/2016,12,12,30/11/2017,No,30/11/2017,01/06/2017," £49,000.00 "," £49,000.00 ",Able 2 Occupational Therapy Services,SME,6684049,WV15 5BA,Stockport- Services to People
3397,Stockport Council,191100-Facilities & Management Services : Design & Photography : ,12 x bespoke images for use on banners and in promotional campaigns related to Stopfordia exhibition,Exemption,Contract,15/09/2016,120,120,14/09/2026,No,14/09/2026,01/04/2021," £10,000.00 "," £10,000.00 ",Eamonn Murphy,Sole Trader,Supplier does not have company number,SK,Stockport- Corporate & Support Services
3400,Stockport Council,371000-Utilities : Electricity : ,Electricity Contract (Non-Half Hourly Metered),Call Off (External),Contract,08/09/2016,36,36,08/09/2019,No,08/09/2019,08/09/2018," £816,000.00 "," £2,448,000.00 ",Total Gas and Power,Large,2172239,E14 5BF,Stockport- Corporate & Support Services
3401,Stockport Council,371000-Utilities : Electricity : ,Electricity Contract (Half Hourly Metered),Call Off (External),Contract,08/09/2016,36,36,08/09/2019,No,08/09/2019,08/09/2018," £1,362,000.00 "," £4,086,000.00 ",Npower,Large,03653277,SN5 6PB,Stockport- Corporate & Support Services
3402,Stockport Council,371100-Utilities : Gas : ,Gas,Call Off (External),Contract,06/09/2016,36,36,08/09/2019,No,08/09/2019,08/09/2018," £890,000.00 "," £2,670,000.00 ",Gazprom,Large,3904624,NW1 3BF,Stockport- Corporate & Support Services
3416,Stockport Council,171111-Education : Audio Visual : ,GM Libraries eBooks and eAudiobooks ,Call Off (Internal),Contract,01/06/2017,48,72,31/03/2021,No,31/03/2023,01/04/2018," £21,500.00 "," £129,000.00 ",Bolinda UK Ltd,Large,5086231,RG14 2PZ,Stockport- Services to People
3421,Stockport Council,129999-Cemetery & Crematorium : Not Elsewhere Classified : ,Mortuary & Pathology Services (6 Month SLA),Exemption,Contract,01/10/2016,6,6,31/03/2017,No,31/03/2017,01/01/2017," £115,333.00 "," £115,333.00 ",Tameside Hospital NHS Foundation Trust ,NHS,Trust - Not Required,OL6 9RW,Stockport- Services to People
3422,Stockport Council,129999-Cemetery & Crematorium : Not Elsewhere Classified : ,Mortuary & Pathology Services (6 Month SLA),Exemption,Contract,01/10/2016,6,6,31/03/2017,No,31/03/2017,01/01/2017," £115,333.00 "," £115,333.00 ",Pennine Acute Hospitals Trust NHS Trust ,NHS,Trust - Not Required,M8 5RB,Stockport- Services to People
3423,Stockport Council,129999-Cemetery & Crematorium : Not Elsewhere Classified : ,Mortuary & Pathology Services (6 Month SLA),Exemption,Contract,01/10/2016,6,12,31/03/2017,Yes,30/09/2017,01/01/2017," £115,333.00 "," £115,333.00 ",Stockport NHS Foundation Trust ,NHS,Trust - Not Required,SK2 7JE,Stockport- Services to People
3436,Stockport Council,271200-Information Communication Technology : Hardware : ,AGMA: Audio Visual and Presentation Equipment ,Call Off (External),Framework Agreement,01/08/2013,36,48,31/07/2017,No,31/07/2017,01/08/2016," £13,395.00 "," £53,580.00 ",Various - See below,Various - See below,Various - See below,Various - See below,Stockport- Corporate & Support Services
3436,Stockport Council,271200-Information Communication Technology : Hardware : ,AGMA: Audio Visual and Presentation Equipment ,,,01/08/2013,36,48,31/07/2017,Yes,31/07/2017,, £865.00 , nil ,Millennium Business Systems,SME,0372213,RG12 1RP,Stockport- Corporate & Support Services
3436,Stockport Council,271200-Information Communication Technology : Hardware : ,AGMA: Audio Visual and Presentation Equipment ,,,01/08/2013,36,48,31/07/2017,Yes,31/07/2017,, £900.00 , nil ,Over Audio,SME,GBML1330047,L20 8AL,Stockport- Corporate & Support Services
3436,Stockport Council,271200-Information Communication Technology : Hardware : ,AGMA: Audio Visual and Presentation Equipment ,,,01/08/2013,36,48,31/07/2017,Yes,31/07/2017,," £11,630.00 ", nil ,GV Multi Media,SME,04141235,TW3 2EB,Stockport- Corporate & Support Services
3439,Stockport Council,SOCIAL CARE SERVICES : Adult,Supported Living Services for Contract 103.11 (Phase 9),Tender,Contract,10/04/2017,36,48,10/04/2020,No,09/04/2021,01/10/2020," £1,262,143.00 "," £5,048,572.00 ",Creative Support,SME,27440R,SK1 3TS,Stockport- Services to People
3444,Stockport Council,151515-Healthcare : Public Health : Not Elsewhere Classified,Public Health-care Establishment Management Contract - Pharmacy Methadone Supervised Consumption,Local Services,Contract,01/10/2015,60,84,30/09/2020,No,30/09/2022,06/01/2020," £1,125,000.00 "," £7,875,000.00 ",Pennine Care NHS Foundation Trust,NHS,4334393,OL6 7SR,Stockport- Services to People
3457,Stockport Council,171113-Education : Library Books : ,Supply & Servicing of materials to Public Library Authorities Lot 7,Call Off (Internal),Contract,01/04/2013,36,74,31/05/2018,Yes,31/05/2019,01/02/2018," £7,500.00 "," £46,250.00 ",Dandy Booksellers,SME,4846829,NW6 7UP,Stockport- Corporate & Support Services
3493,Stockport Council,271300-Information Communication Technology : Services : Maintenance & Support,Paris - Electronoc income system,Exemption,Contract,15/10/2016,36,36,14/10/2019,No,14/10/2019,01/04/2019," £13,018.00 "," £39,054.00 ",Northgate Public Services (UK) Ltd,Large,968498,HP2 4NN,Stockport- Corporate & Support Services
3494,Stockport Council,271300-Information Communication Technology : Services : Maintenance & Support,ITSM Case Management System,Exemption,Contract,01/10/2016,36,36,30/09/2019,No,30/09/2019,01/04/2019," £16,235.00 "," £48,705.00 ",Freshservice,Large,09338697,W1F 9PP,Stockport- Corporate & Support Services
3505,Stockport Council,171113-Education : Library Books : ,"Supply & Servicing of materials to Public Library Authorities Lots 1, 2, 4, 5,  6",Call Off (External),Contract,01/06/2015,36,48,31/05/2018,No,31/05/2019,01/10/2017," £241,039.00 "," £964,156.00 ",Askews and Holts ,SME,2745298,PR1 1SY,Stockport- Corporate & Support Services
3513,Stockport Council,"391310-Works - Construction, Repair & Maintenance : Open Spaces : Construction",Play Area Improvements in Stockport (Major Projects) ,Quote,Contract,01/12/2016,4,4,31/03/2017,No,31/03/2017,01/01/2017," £159,469.80 "," £159,469.81 ",Groundwork and Leisure Services Ltd ,SME,929400034,LL13 0LY,Stockport- Services to People
3514,Stockport Council,"391310-Works - Construction, Repair & Maintenance : Open Spaces : Construction",Lumb Lane Play Improvement Project,Quote,Contract,13/12/2016,5,5,31/03/2017,,31/03/2017,01/02/2017," £44,190.30 "," £44,190.30 ",Groundwork and Leisure Services Ltd ,SME,929400034,LL13 0LY,Stockport- Services to Place
3518,Stockport Council,171010-Education : Adult & Further Education Services : ,Bikeability Cycle Training - Stockport ,Tender,Contract,01/04/2017,12,36,31/03/2018,,31/03/2020,01/10/2017," £40,400.00 "," £121,200.00 ",BikeRight! Ltd,SME,5742951,M11 2NA,Stockport - Services to People
3524,Stockport Council,171113-Education : Library Books : ,Supply & Servicing of materials to Public Library Authorities Lots 3,Call Off (External),Contract,01/06/2015,36,48,31/05/2018,No,31/05/2019,01/10/2017," £105,809.53 "," £423,238.12 ",Peters Bookselling Service,SME,2452340,B5 6RJ,Stockport- Corporate & Support Services
3573,Stockport Council,152200-Consultancy : Technical & Feasibility : ,Development Support in a Whole Systems Approach to reduce levels of obesity in Stockport,Exemption,Contract,01/12/2016,4,4,31/03/2017,No,31/03/2017,31/03/2017," £10,000.00 "," £10,000.00 ",Foodsync,Large,102590509,SK4 4LY,Stockport- Services to Place
3583,Stockport Council,151000-Consultancy : Business : ,Data Cleanse of Stockport’s 2016/17 Housing Benefit subsidy claim,Exemption,Contract,01/01/2017,6,6,01/07/2017,No,01/07/2017,01/07/2017," £20,000.00 "," £20,000.00 ",Branch and Lee Consulting Limited,Large,05354387 ,LS29 6JH ,Stockport- Corporate & Support Services
3591,Stockport Council,209999-Financial Services : Not Elsewhere Classified : ,CFO Insight subscription,Exemption,Contract,20/01/2017,36,36,19/01/2020,No,19/01/2020,20/01/2018," £10,000.00 "," £30,000.00 ",Grant Thornton UK LLP,Large,OC307742 ,NW1 2EP,Stockport- Corporate & Support Services
3606,Stockport Council,179999-Education : Not Elsewhere Classified : ,Music Service for Schools,Exemption,Contract,01/01/2017,15,15,01/04/2017,No,01/04/2017,01/03/2017," £14,188.00 "," £17,735.00 ",Charanga,SME,1693650,BN2 1TL,Stockport- Services to People
3613,Stockport Council,321013-Social Community Care Supplies & Services - Adult : Day Care : ,Community Learning Disability Service Contract,Tender,Contract,01/04/2012,60,72,31/03/2017,No,31/03/2018,08/01/2017," £932,013.00 "," £5,592,078.00 ",Pennine Care NHS Foundation Trust,NHS,8436885,OL1 1PF,Stockport- Services to People
3619,Stockport Council,271440-Information Communication Technology : Software : ,Collection HQ,Exemption,Contract,01/04/2017,36,36,31/03/2020,No,31/03/2020,05/01/2018," £8,749.00 "," £26,247.00 ",Bridgeall Libraries Ltd,SME,SC297736,G52 4RU,Stockport- Corporate & Support Services
3651,Stockport Council,"391310-Works - Construction, Repair & Maintenance : Open Spaces : Construction",South Park Play Improvements Phase 2,Tender,Framework Agreement,01/03/2017,4,4,01/07/2017,No,01/07/2017,01/06/2017," £24,860.00 "," £24,860.00 ",Landscape Engineering Limited,SME,4049863,BB12 8ED,Stockport- Services to Place
3655,Stockport Council,271501-Information Communication Technology : Services : ,Planning Policy system ,Quote,Contract,01/03/2017,12,12,28/02/2018,No,28/02/2018,01/11/2017," £9,459.09 "," £9,459.09 ",Objective Corporation UK Limited ,SME,03965318,SL6 8XD,Stockport- Corporate & Support Services
3692,Stockport Council,261300-Human Resources : Recruitment & Assessment : ,Executive search and recruitment agency for new Chief Executive at Stockport Council,Exemption,Contract,10/02/2017,6,6,10/08/2017,No,10/08/2017,10/07/2017," £35,000.00 "," £35,000.00 ",Berwick & Partners,SME,Unincorporated,M2 4WQ,Stockport- Corporate & Support Services
3694,Stockport Council,271699-Information Communication Technology : Telecommunications : ,Mobile and Voice Data Aggregation (NFC60),Mini Competition (External),Contract,01/04/2017,36,60,31/03/2020,No,31/03/2022,01/01/2019," £96,229.79 "," £481,148.95 ",Everything Everywhere (EE),Large,02382161,AL10 9BW,Stockport- Corporate & Support Services
3723,Stockport Council,261414-Human Resources : Temporary & Agency Staff : Social & Community Care,Interim Finance Business Partner,Exemption,Contract,01/02/2017,3,3,30/04/2017,No,30/04/2017,30/04/2017," £35,000.00 "," £35,000.00 ",Sellick Partnership Ltd,Large,.,M2 5HX,"Trafford- Children, Families & Wellbeing"
3740,Stockport Council,271501-Information Communication Technology : Services : ,Integrated Library Management system,Exemption,Contract,01/04/2017,32,32,24/12/2019,No,24/12/2019,01/01/2019," £22,500.00 "," £60,000.00 ",Civica UK Ltd,Large,01628868,SW15 6AR,Stockport- Services to Place
3742,Stockport Council,271400-Information Communication Technology : Office & Reprographics Equipment : ,Multi-functional devices (MFD’s) Co-Termination Agreement,Call Off (External),Contract,01/03/2017,12,12,28/02/2018,No,28/02/2018,28/02/2018," £70,000.00 "," £70,000.00 ","Konica Minolta, Business Solutions (UK) Ltd",SME,1132885,SS14 3AR,Stockport- Corporate & Support Services
3747,Stockport Council,191700-Facilities & Management Services : Property Management : ,"Management and Utilisation of Unit A, Red Rock",Exemption,Contract,20/03/2017,3,3,01/06/2017,No,01/06/2017,01/05/2017," £15,000.00 "," £15,000.00 ",Colliers International,Large,OC392372,W1U 7GA,Stockport- Services to Place
3762,Stockport Council,261520-Human Resources : Training & Conferences : Training,Asset Management Training,Quote,Contract,01/03/2017,1,1,31/03/2017,No,31/03/2017,30/03/2017," £11,000.00 ", £916.67 ,Asset Management Academy,SME,5687609,CH1 6ES,Stockport- Services to People
3768,Stockport Council,419999-Social Community Care Supplies & Services : Not Elsewhere Classified : ,Appropriate Adult Service,Exemption,Contract,01/05/2017,12,12,30/05/2018,No,30/05/2018,01/09/2017," £46,000.00 "," £46,000.00 ",Child Action North West,VCSE,222533,BB1 9LL,Stockport- Services to People
3772,Stockport Council,"399999-Works - Construction, Repair & Maintenance : Not Elsewhere Classified : ",Hire of Mobile Building for Election,Exemption,Contract,20/03/2017,2,2,09/05/2017,No,09/05/2017,09/05/2017," £11,337.27 "," £11,337.27 ",Portacabin Ltd,Large,685303,M5 3EB,Stockport- Corporate & Support Services
