Organisation name,Organisation Code,Effective Date,Contract Reference number / ID,Open Contracting ID,Title of the Agreement,Contract type,Directorate / service responsible,Service Category label,Service category URI,Description of goods and services,Procurement classification: Council's procurement category label,Procurement classification: CPV label,Procurement classification: CPV code,Procurement classification: Proclass label,Procurement classification: Proclass code,Contract start date,End date,Review date,Last extension date,Contract value,Fixed cost / estimated cost,Irrecoverable VAT,Supplier name,Supplier registered company number,Supplier registered charity number,Other supplier ID,SME supplier,VCSE supplier,VCSE supplier type,Nominated contact point: name,Nominated contact point: email,Nominated contact point: URL
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,ALN40013B,,Fire - Installation and repair of fire hydrants,,FIRE,,,Fire - Installation and repair of fire hydrants,Emergency svces - fire hydrants,,,,,01/04/2012,31/03/2020,,31/03/2020,400000,Estimated,,ANGLIAN WATER SERVICES LIMITED,2366656,,80641,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,ALN40105A,,Payment of recycling credits for material collected by district councils,,ETD,,,Payment of recycling credits for material collected by district councils,Waste - recycling credits,,,,,01/04/2012,31/03/2013,,31/03/2013,6602000,Estimated,,NORTH NORFOLK DISTRICT COUNCIL,,,85340,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,ALN40105B,,Payment of recycling credits for material collected for recycling by the Borough Council,,ETD,,,Payment of recycling credits for material collected for recycling by the Borough Council,Waste - recycling credits,,,,,01/04/2012,31/03/2013,,31/03/2013,6602000,Estimated,,KING'S LYNN & WEST NORFOLK BOROUGH COUNCIL,,,84247,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,ALN40105E,,Payment of recycling credits for material collected for recycling by the District Council,,ETD,,,Payment of recycling credits for material collected for recycling by the District Council,Waste - recycling credits,,,,,01/04/2012,31/03/2013,,31/03/2013,6602000,Estimated,,BROADLAND DISTRICT COUNCIL,,,81165,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,ALN40105F,,Payment for disposal of hazardous and clinical waste collected by the District Council,,ETD,,,Payment for disposal of hazardous and clinical waste collected by the District Council,Waste - hazardous & clinical,,,,,01/04/2013,,,,150000,Estimated,,GREAT YARMOUTH BOROUGH COUNCIL,,,79684,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,ALN40105I,,Payment of recycling credits for material collected by district councils,,ETD,,,Payment of recycling credits for material collected by district councils,Waste - recycling credits,,,,,01/04/2012,31/03/2013,,31/03/2013,6602000,Estimated,,SOUTH NORFOLK DISTRICT COUNCIL,,,86765,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,ALN40107C,,Payment of recycling credits for material collected by district councils,,ETD,,,Payment of recycling credits for material collected by district councils,Waste - recycling credits,,,,,01/04/2012,31/03/2013,,31/03/2013,6602000,Estimated,,BRECKLAND DISTRICT COUNCIL,,,81095,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,ALN40107D,,Payment of recycling credits for material collected by district councils,,ETD,,,Payment of recycling credits for material collected by district councils,Waste - recycling credits,,,,,01/04/2012,31/03/2013,,31/03/2013,6602000,Estimated,,NORWICH CITY COUNCIL,,,85426,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,ALN42634,,"Rent payments for Richmond House, 244 Bracondale, Norwich",,CHILDREN,,,"Rent payments for Richmond House, 244 Bracondale, Norwich",FM - rent & rates,,,,,05/03/2014,31/03/2018,,31/03/2018,50000,Estimated,,RICHARD YOUNGS,,,1248772,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,ALN43961,,Service charges for Community Services office space at Meditrina House,,COMMUNITY SERVICES,,,Service charges for Community Services office space at Meditrina House,FM - property professional services,,,,,05/08/2014,,,,50000,Estimated,,FAKENHAM MEDICAL PRACTICE,,,82752,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,ALN44513,,Management of Norfolk landfill sites,,ETD,,,Management of Norfolk landfill sites,Waste - HWRC management,,,,,23/10/2014,31/03/2019,,31/03/2019,20000000,Estimated,,NORSE ENVIRONMENTAL WASTE SERVICES LIMITED,8714244,,1358771,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,ALN44688,,Payment for directing the Borough Council to deliver its residual waste outside its boundaries for disposal,,ETD,,,Payment for directing the Borough Council to deliver its residual waste outside its boundaries for disposal,Waste - residual waste disposal,,,,,01/04/2012,,,,5000000,Estimated,,GREAT YARMOUTH BOROUGH COUNCIL,,,79684,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,ALN44689,,Payment for directing the District Council to deliver its residual waste outside its boundaries for disposal,,ETD,,,Payment for directing the District Council to deliver its residual waste outside its boundaries for disposal,Waste - residual waste disposal,,,,,01/04/2012,,,,5000000,Estimated,,NORTH NORFOLK DISTRICT COUNCIL,,,85340,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,ALN44767,,Fire - Airwave call charges for national radio emergency services,,GENERIC,,,Fire - Airwave call charges for national radio emergency services,"ICT - networks, telephony & radiocomms",,,,,01/04/2013,31/03/2016,,31/03/2016,60081,Estimated,,AIRWAVE SOLUTIONS LIMITED,gb/03985643,,137071,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,ALN44925,,Rent payments for office accommodation at Shrublands,,COMMUNITY SERVICES,,,Rent payments for office accommodation at Shrublands,FM - rent & rates,,,,,13/01/2015,30/09/2019,,30/09/2019,5000,Estimated,,EAST COAST COMMUNITY HEALTHCARE (CIC),7573080,,708718,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,ALN45322,,NCH&C/NCC senior management team-integrated care,,COMMUNITY SERVICES,,,NCH&C/NCC senior management team-integrated care,Staffing - jointly funded posts,,,,,03/02/2015,01/11/2019,,01/11/2019,768000,Estimated,,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,,,188303,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,ALN45450,,Recycling Credits Martham Parish Council,,ETD,,,Recycling Credits Martham Parish Council,Waste - recycling credits,,,,,01/03/2015,31/03/2016,,31/03/2016,150000,Estimated,,MARTHAM PARISH COUNCIL,,,120393,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,ALN45450A,,Recycling credits,,ETD,,,Recycling credits,Waste - recycling credits,,,,,01/03/2015,31/03/2016,,31/03/2016,150000,Estimated,,1ST DERSINGHAM SCOUT & GUIDE GROUPS,,,80240,,Y,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AMN3000,,Corporate Voice and Data Network,,RESOURCES,,,Corporate Voice and Data Network,"ICT - networks, telephony & radiocomms",,,,,29/10/2015,31/03/2016,,31/03/2016,18,Estimated,,BT GLOBAL SERVICES LIMITED,1800000,,81223,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AMN30001,,Norfolk Schools internet Exchange Contract (Voice & Data Service),,RESOURCES,,,Norfolk Schools internet Exchange Contract (Voice & Data Service),"ICT - networks, telephony & radiocomms",,,,,16/03/2009,01/04/2014,,31/03/2016,7500000,Estimated,,BT GLOBAL SERVICES LIMITED,1800000,,81223,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AMN30002,,Managed Print Service,,GENERIC,,,Managed Print Service,ICT - MFDs & copiers,,,,,01/02/2011,31/03/2017,,31/03/2017,1500000,Estimated,,RICOH UK LTD,,,167611,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AMN40117,,ICT - software & SAAS,,FIRE,,,ICT - software & SAAS,ICT - software & SAAS,,,,,15/12/2015,15/12/2016,,15/12/2016,80000,Estimated,,CRAYON LTD,,,2031934,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AMN40428,,"Mobile communications contract, GPS terms & conditions apply",,GENERIC,,,"Mobile communications contract, GPS terms & conditions apply","ICT - networks, telephony & radiocomms",,,,,01/01/2013,31/12/2017,,31/12/2017,1900000,Estimated,,VODAFONE CORPORATE LIMITED,1786055,,75986,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AMN40547,,Contract for the provision of deployed services - better broadband,,RESOURCES,,,Contract for the provision of deployed services - better broadband,"ICT - networks, telephony & radiocomms",,,,,22/07/2014,07/01/2022,,07/01/2022,30000000,Estimated,,BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY,1800000,,66921,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AMN41753,,Landfill small works,,ETD,,,Landfill small works,Waste - landfill maintenance,,,,,01/10/2012,30/09/2016,,30/09/2016,400000,Estimated,,PJD LANDFILL SERVICES LIMITED,gb/07271694,,555482,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AMN45593,,End of lease purchases,,RESOURCES,,,End of lease purchases,Finance - lease payments,,,,,01/01/2015,01/01/2018,,01/01/2019,650000,Estimated,,CAPITA TREASURY SOLUTIONS LTD,,,1357807,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AMN48343,,Electrical Maintenance at Landfill sites,,ETD,,,Electrical Maintenance at Landfill sites,Waste - landfill maintenance,,,,,02/11/2015,01/11/2016,,01/11/2019,80000,Estimated,,PANKS ENGINEERS LTD.,gb/03319463,,73092,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON27000,,Norwich area schools PFI project,,CHILDREN,,,Norwich area schools PFI project,FM - total facilities management,,,,,01/04/2006,31/03/2032,,31/03/2032,150000000,Estimated,,ACADEMY SERVICES (NORWICH) LIMITED,,,117456,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON36048M,,Plant Hire with Operator,,ETD,,,Plant Hire with Operator,Highways - plant & vehicle hire,,,,,01/07/2010,31/07/2017,,31/07/2018,1500000,Estimated,,WORDINGHAM PLANT HIRE LIMITED,gb/06544804,,134000,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON36157D,,Plant hire with operator,,ETD,,,Plant hire with operator,Highways - plant & vehicle hire,,,,,30/06/2010,31/07/2017,,31/07/2018,2000000,Estimated,,K PLANT LIMITED,4287661,,70746,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON40008,,Operating and Finance Leases - Leasing of vehicles and equipment,,GENERIC,,,Operating and Finance Leases - Leasing of vehicles and equipment,Vehicle & plant leasing,,,,,24/01/2012,04/03/2017,,04/03/2017,2000000,Estimated,,ASSET ADVANTAGE GROUP LIMITED,2765920,,120025,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON40074,,Record Storage and Delivery Service,,GENERIC,,,Record Storage and Delivery Service,"FM - removals, storage & records management",,,,,20/02/2012,28/02/2017,,28/02/2017,308547,Estimated,,BOX-IT EAST,,,484468,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON40085,,Supply and maintenance of street lighting and illuminated traffic signage within Norfolk. PFI agreemen,,ETD,,,Supply and maintenance of street lighting and illuminated traffic signage within Norfolk. PFI agreemen,Highways - street lighting,,,,,04/02/2008,03/02/2033,,03/02/2033,158000000,Estimated,,AMEY LIGHTING (NORFOLK) LIMITED,gb/06353892,,145796,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON40087,,Plant Hire with Operator,,ETD,,,Plant Hire with Operator,Highways - plant & vehicle hire,,,,,11/05/2012,31/07/2017,,31/07/2018,500000,Estimated,,ARH GROUNDWORKS LIMITED,gb/06632647,,411135,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON40147,,Residual waste disposal contracts,,ETD,,,Residual waste disposal contracts,Waste - residual waste disposal,,,,,01/04/2011,31/03/2015,,31/03/2016,80000000,Estimated,,FCC RECYCLING (UK) LTD,2674166,,962780,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON40162,,Footway network surveys,,ETD,,,Footway network surveys,Highways - professional services,,,,,21/10/2011,01/04/2016,,01/04/2016,210000,Estimated,,ATKINS LIMITED,688424,,76043,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON40178,,Mobile Library Vehicles,,COMMUNITY SERVICES,,,Mobile Library Vehicles,Vehicle & plant purchase,,,,,03/08/2012,02/08/2016,,02/08/2016,0,Estimated,,A G BRACEY LIMITED,,,997855,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON40230,,Legal advice in relation to Waste PFI,,ETD,,,Legal advice in relation to Waste PFI,Legal - solicitors & solicitors' agents,,,,,03/02/2005,01/01/2020,,01/01/2020,0,Estimated,,SHARPE PRITCHARD,,,99526,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON40294,,"Integrated Community Equipment Services, equipment and related costs Ref terms  NCCT40023 apply",,COMMUNITY SERVICES,,,"Integrated Community Equipment Services, equipment and related costs Ref terms  NCCT40023 apply","Assistive technology, adaptations & telecare",,,,,01/04/2013,31/03/2018,,31/03/2018,35000000,Estimated,,NOTTINGHAM REHAB LIMITED,,,72663,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON40420,,"Catering equipment supply and maintenance, commercial and domestic, ESPO contract 98 terms and conditions apply",,GENERIC,,,"Catering equipment supply and maintenance, commercial and domestic, ESPO contract 98 terms and conditions apply",FM - furniture & equipment supply & maintenance,,,,,01/01/2011,31/03/2018,,31/03/2018,50000,Estimated,,NORSE COMMERCIAL SERVICES LIMITED,gb/02888808,,179148,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON40558C,,Vehicle Lease agreements,,RESOURCES,,,Vehicle Lease agreements,Vehicle & plant leasing,,,,,17/11/2003,30/03/2018,,30/03/2018,477957.76,Estimated,,SANTANDER CORPORATE BANKING,,,308737,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON40559,,General Equipment-Maintenance & Lease,,RESOURCES,,,General Equipment-Maintenance & Lease,Finance - lease payments,,,,,31/03/2006,08/08/2017,,08/08/2017,6203436,Estimated,,SIEMENS FINANCIAL SERVICES LIMITED,,,74579,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON40563A,,Norfolk trails vegetation cutting,,ETD,,,Norfolk trails vegetation cutting,Highways - grass & vegetation cutting & tree works,,,,,01/03/2013,28/02/2018,,28/02/2018,75375,Estimated,,T J CREASE,,,75181,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON40564B,,"Public Rights of Way Vegetation Cutting Lot 4 Weaver's way, Lot 5 Marriott's way, Lot 8 East Broadland",,ETD,,,"Public Rights of Way Vegetation Cutting Lot 4 Weaver's way, Lot 5 Marriott's way, Lot 8 East Broadland",Highways - grass & vegetation cutting & tree works,,,,,01/03/2013,28/02/2018,,28/02/2018,51065,Estimated,,GARDEN GUARDIAN LTD,,,133894,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON40564C,,Norfolk trails vegetation cutting,,ETD,,,Norfolk trails vegetation cutting,Highways - grass & vegetation cutting & tree works,,,,,01/03/2013,28/02/2018,,28/02/2018,102467,Estimated,,COUNTRYWIDE GROUNDS MAINTENANCE LTD,,,133872,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON40564D,,Norfolk trails vegetation cutting,,ETD,,,Norfolk trails vegetation cutting,Highways - grass & vegetation cutting & tree works,,,,,01/03/2013,28/02/2018,,28/02/2018,21291,Estimated,,M FOSTER (FARMLAND FORESTRY),,,71467,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON41436,,Professional fees for management of County Farms (West) April 2013 to March 2014,,RESOURCES,,,Professional fees for management of County Farms (West) April 2013 to March 2014,FM - management of land & property,,,,,01/03/2013,30/09/2020,,30/09/2020,480000,Estimated,,BRUTON KNOWLES LIMITED,,,425286,,,,Procurement Sourcing Team,,
