Ratepayer,Billing Account Balance ,Liable Unit Balance ,Year,Property Address,Billing Address,Date Start,Date End
Welcome Independent Living Ltd,-600,-600,2015,"2ND Floor Unit 1, New Oxford House, Albert Street, Hebden Bridge        HX7 8AH","F.A.O Mr Mark Coup, Suite 1, New Oxford House, Hebden Bridge, HX7 8AH",04/01/15,03/31/15
,-177.06,-177.06,2015,"Unit 4, Bandwalk Industrial Estate, Saddleworth Road, Greetland            HX4 8BA",,02/01/13,02/29/16
Bizspace Ltd,-225.2,-225.2,2016,"Unit 18G, Calderdale Business Park, Club Lane, Halifax              HX2 8AX","Sovereign House, Fao Mital Shah, 1 Albert Place, Finchley, London, N3 1QB",11/01/14,12/02/15
Dean Clough Ltd,-5313,-12118.95,2013,"Crib Lane Level 3 Bottom, Dean Clough Mils, Halifax, HX3 5AX","Office Suite E345, Dean Clough, Halifax, HX3 5AX",12/24/12,05/31/13
Birds Royd Property Co Ltd,-101.02,-101.02,2015,"Office 4 First Floor, Princess Works, Birds Royd Lane, Brighouse            HD6 1LH","C/O R A S Sports, Princess Works, Bird Royd Lane, Brighouse, HD6 1LJ",04/22/15,03/06/16
Epic Asbestos Solutions Ltd,-1652.37,-1652.37,2017,"Suite E 1ST Floor, Clifton Mills, Bradford Road, Brighouse            HD6 4EJ",,05/26/15,
,-71,-71,2017,"Office 2 Unit 3, Farrar Mill Yard, Farrar Mill Lane, Halifax              HX3 9EU",,09/01/15,03/31/17
Litemania.Co.Uk Limited,-7647.7,-9487.25,2014,"Unit 2 Greenhill Ind Estate, Mytholmroyd, Hebden Bridge, HX7 5QF","Unit 2, Greenhill Industrial Estate, Mytholmroyd, Hebden Bridge, HX7 5QF",03/11/13,12/31/13
,-166.91,-166.91,2016,"55 Halifax Road, Todmorden, OL14 5BB",,01/11/15,05/31/16
Yfr Autos Ltd,-32.79,-32.79,2015,"Units 2/3, Vine Industrial Estate, Elland Road, Brighouse            HD6 2QS","The Bungalow, The Yard, Brow Wood Terrace, Bradford, BD6 2DR",02/23/15,01/31/16
Damika Ltd,-5208.29,-5208.29,2016,"Units 8-9, Moderna Business Park, Mytholmroyd, Hebden Bridge        HX7 5QQ","Unit 3A, Queens Mill Industrial Estate, Queens Mill Road, Huddersfield, HD1 3RR",06/01/11,12/31/16
,-171.31,1848,2016,"18a Bridge Gate, Hebden Bridge, HX7 8EX",,09/11/15,
Wattlid Ltd,-134.3,-134.3,2016,"Unit 2 Moderna Business Park, Mytholmroyd, Hebden Bridge, HX7 5QG","The Continuum, Moderna Business Park, Mytholmroyd, HX7 5QQ",09/01/15,04/30/16
Hot Surestart Data Team,-17.57,-17.57,2016,"Off 4, Pt 2ND Flr Bond Mill, The E W Innovation Centre, Hopwood Lane, Halifax              HX1 5ER","The Ew Innovation Centre, Hopwood Lane, Halifax, HX1 5ER",04/01/16,07/21/16
Valentine's Of Hebden Bridge Ltd,-978.01,-978.01,2017,"17 St Georges Square, Hebden Bridge, HX7 8ET",,11/22/16,
Due West Ltd,-4224.5,3329.61,2016,"7 Horton Street, Halifax, HX1 1PX","C/O O & C Management Services Ltd, 9 Harrison Road, Halifax, HX1 2AF",03/30/16,
W A Shearings Ltd,-1401.13,-2211.26,2016,"9 Russell Street, Halifax, HX1 1RL","C/O Gl Hearn Management Ltd, Po Box 1821, Southampton, SO18 9NA",11/06/15,02/17/17
Canal & River Trust,-1685.43,-3946.78,2015,"Unit 3 Pt 1ST Floor, No 4 Warehouse, Canal Wharf, Sowerby Bridge       HX6 2AG","C/O Lambert Smith Hampton, 9 Bond Court, Leeds, LS1 2JZ",04/01/15,03/31/15
,-19.34,-19.34,2016,"Office B4 1ST Flr, Croft Myl, West Parade, Halifax              HX1 2EQ",,11/14/16,11/13/16
,-1.1,-1.1,2017,"41 Bethel Street, Brighouse, HD6 1JR",,12/02/95,
Tefonica O2 (Uk) Ltd,-3072.3,-15536.76,2013,"Birkby Lane, Bailiff Bridge, Brighouse, HD6 4JJ","Fao Telecoms Rating Team, C/O Cluttons Llp, Portman House, 2 Portman Street, London, W1H 6DU",04/01/95,
Lionel Robinson & Co Ltd,-9.37,-9.37,2004,"Unit 14, Branxholme Estate, Bradford Road, Brighouse           HD6 4EA","C/O Holland House Electrical, Company Ltd, 120 Scotland Street, Glasgow, G5 8NX",01/17/93,11/30/04
,-57.19,-57.19,2017,"Railway Arch No. 3, Bridge End, Brighouse, HD6 3DH",,12/10/96,
Yorkshire Process Plant Ltd [In Admin Receivership],-815.65,-815.65,2002,"Bridge Road Works, Bridge Road, Brighouse, HD6 1EP","C/O Ernst & Young, P.O Box 61, Cloth Hall Court, 14 King Street, Leeds, LS1 2JN",04/01/90,07/21/99
Johnson Cleaners Uk Ltd,-6179.54,-6179.54,2016,"13 Commercial Street, Brighouse, HD6 1AF","C/O Bellrock, Peat House, 1 Waterloo Way, Leicester, LE1 6LP",04/01/90,04/14/16
,-853.78,-853.78,2005,"Unit 1 George Street, Clifton, Brighouse, HD6 1PU",,09/13/93,05/09/05
W Warburton & Co Ltd (In Liquidation),-426.2,-426.2,2002,"47/49 Bedford Street North, Halifax, HX1 5BH","C/O Messrs Grant Thornton, Eldon Lodge, Eldon Place, Bradford, BD1 3AP",04/01/90,10/14/92
Motorcise [Tamworth] Ltd,-694.96,-694.96,2002,"33/35/37 Broad Street, Halifax, HX1 1YA","25 Castleinan Street, Northampton, NN1 1JS",06/24/01,08/01/01
Yorkshire Tool Hire Ltd,-3377.31,-3377.31,2003,"69 Huddersfield Road, Elland, HX5 9AA",No Forwarding Address,11/18/00,06/15/03
,-438.18,-438.18,2003,"Town Hall Hotel, 52 Huddersfield Road, Elland, HX5 9AH",,10/03/95,02/17/04
,-22.75,-22.75,2017,"Rear 59 Huddersfield Road, Elland, HX5 9AA",,01/01/97,
M B Material Handling Systems Ltd,-294.25,-294.25,2002,"Park Works, Park Road, Elland, HX5 9HN","Attn Mr D J Scarborough, C/O Dacre Son & Hartley, 75 North Street, Keighley, BD21 3RZ",04/01/90,01/07/03
Chekemcolour Limited [In Administration],-2538.15,-2538.15,2006,"Smithfield Joinery Works, South Lane, Elland, HX5 0HQ","C/O Begbies Traynor, Elliot House, 151 Deansgate, Manchester, M3 3BP",04/01/90,12/06/06
,-26,-26,2002,"12/14 Carlton Street, Halifax, HX1 2AL",,01/25/02,03/19/02
Artistic Design Contracts Ltd [In Liquidation],-57.02,-57.02,2002,"Unit A, Church Street Garage, Church Street, Halifax             HX1 1QY","C/O Deloitte & Touche, 10-12 East Parade, Leeds, LS1 2AJ",03/01/97,02/10/00
,-9.59,-9.59,2000,"Dirty Dicks Ale House, 1 Clare Road, Halifax, HX1 2HX",,02/18/01,09/25/02
,-339,-339,2002,"Unit 4e(Part), Calderdale Business Park, Club Lane, Halifax             HX2 8AX",,06/01/00,06/01/00
Joseph Walker & Son Ltd [In Liquidation],-131.04,-131.04,2002,"Summerfield House Care Home, Gibbet Street, Halifax, HX1 4JW","C/O Pannell Kerr Forster, Pannell House, 6 Queen Street, Leeds, LS1 2TW",04/01/90,11/09/94
C & J Clark International Ltd,-2214.52,19890,2016,"7/9 Corn Market, Halifax, HX1 1TH","C/O Gl Hearn Management Ltd, Po Box 1821, Southampton, SO18 9NA",04/01/90,
Allan Haigh & Co Ltd [In Liquidation],-464.81,-464.81,2002,"Moorfield Mills, Moorfield Street, Halifax, HX1 3AX","C/O Finn Associates, Tong Hall, Tong, BradfordBD4 Orr",04/01/90,02/09/98
,-2.96,-2.96,2002,"13 New Road, Halifax, HX1 2LH",,04/01/90,09/29/02
,-3120,-12849.03,2015,"The Surgery, 117 Oxford Lane, Siddal, Halifax             HX3 9DG",,04/12/90,
Prospro Ltd,-876.4,-876.4,2002,"55 Pellon Lane, Halifax, HX1 5SP",No Forwarding Address,09/18/98,02/28/03
,-134.38,-134.38,2002,"Queens Road Hotel, Pellon Lane, Halifax, HX1 4PZ",,05/15/02,02/11/03
Mears & Priestley [1968] Ltd[In Liquidation],-511.11,-511.11,2002,"Unit 1, Grantham Works, Grantham Road, Halifax              HX3 6PL","C/O Kenneth Howarth & Co, Attn Mr P Townsend, 36 Clare Rd, Halifax",04/01/90,01/05/94
Ferguson Wools Ltd,-221.07,-2886.77,2001,"Canal Side, Tillotson Holme, Luddendenfoot, Halifax              HX2 6AF","23 Hillcrest, Sowerby Bridge, Halifax, HX6 2TJ",04/01/90,02/28/02
,-49,-49,2005,"Carlton Works, Rear Of 24 Savile Park Road, Halifax, HX1 2EN",,04/01/90,03/31/05
Wm D Lister [Haulage] Ltd,-526.5,-526.5,2017,"Ovenden Works, 69 Shay Lane, Halifax, HX3 6RL","Brookleigh, 106 Shay Lane, Halifax, HX3 6QU",04/01/90,
,-42.23,-42.23,2004,"Southedge Works, Southedge Terrace, Hipperholme, Halifax              HX3 8ED",,04/01/90,03/18/05
,-47.87,-47.87,2006,"4 Stainland Road, Greetland, Halifax, HX4 8AD",,07/01/97,12/23/06
Richard Craven (Kly) Ltd,-42.2,-42.2,2017,"Adj 36 Pellon Lane, Halifax, HX1 5SP","Units 2-3, Gresley Road Industrial Estate, Keighley, BD21 5JG",04/01/00,
,-42.93,-42.93,2002,"44 The Colonnade, Piece Hall, Halifax, HX1 1RE",,03/29/94,06/30/99
Pennine Scs Ltd -In Receivership,-407.15,-407.15,2002,"Preston Place, Halifax, HX1 5JX","C/O Messrs O'Hara & Co, Wesley House, Huddersfield Rd, Birstall, Batley, WF17 0EJ",07/21/90,04/01/92
,-131.27,-131.27,2002,"Above The Inn On The Bridge, 3/5 West End, Hebden Bridge, HX7 8JP",,12/01/96,03/01/98
,-48.31,-48.31,2012,"1a West Avenue, Lightcliffe, Halifax, HX3 8TJ",,05/01/99,12/31/11
Halifax Power Tools Ltd (In Liquidation),-77.32,-77.32,2002,"Unit 2a, West Parade, Halifax, HX1 2TE","C/O Messrs K W Howarth & Co, 36 Clare Road, Halifax, HX1 2HX",06/01/91,03/04/93
,-1320,-1320,2002,"Westholme Road, Halifax, HX1 4ER",,04/29/00,06/23/02
Escom (Uk) Ltd [In Receivership],-1708.28,-1708.28,2002,"3 Woolshops, Halifax, HX1 1RU","C/O Deloitte & Touche, 39 St Vincent Place, Glasgow, G1 2QQ",06/08/95,07/12/96
,-3.29,-3.29,2001,"Adj Clunters, Blackstone Edge Road, Cragg Vale, Hebden Bridge       HX7 5TH",,12/02/01,09/30/09
,-370.64,-370.64,2002,"The Thirsty Turtle, May Royd Burnley Road, Hebden Bridge, HX7 8NU",,02/22/96,12/05/96
,-67.33,-67.33,2007,"White Horse Inn, Spring Gardens, Burnley Road, Sowerby Bridge      HX6 2TW",,12/14/93,10/19/07
,-1580.63,2996.91,2016,"The Surgery, Station Road, Sowerby Bridge, HX6 3AB",,04/01/90,
,-4.08,-4.08,2008,"UNIT14 Sdh Industrial Estate, West Street, Sowerby Bridge, HX6 3BS",,01/15/01,03/30/09
,-0.74,-0.74,2017,"29 Wharf Street, Sowerby Bridge, HX6 2LA",,08/09/99,
,-8.5,-8.5,2002,"Unit 2, Salford Industrial Estate, Salford, Todmorden           OL14 7LF",,08/04/97,09/30/02
Leonard Horsfall & Co Ltd [In Receivership],-6.6,-6.6,2002,"Blind Lane, Todmorden, OL14 5HZ","C/O Buchler Phillips Traynor, 1 Winckley Court, Chapel Street, Preston, PR1 8BU",04/01/90,09/04/95
,-90.98,-90.98,2002,"41 Halifax Road, Todmorden, OL14 5BB",,04/01/90,12/09/91
Vendaserve Ltd T/A Freezerama (In Liquidation),-98.99,-98.99,2002,"Lever Street, Todmorden, OL14 5QF","C/O Messrs Waterworth Rudd, & Hare, Central Buildings, Richmond Terrace Blackburn",04/01/90,11/29/92
,-36.43,-36.43,2012,"120 Oak Avenue, Todmorden, OL14 5PD",,05/05/92,03/31/16
Kerf Developments Ltd,-66.8,-66.8,2016,"Oxford Street, Todmorden, OL14 5PU","Springfields, 16 Cinderhills Road, Todmorden, OL14 8AB",05/18/94,02/28/17
Nu-Media Group Ltd-In Liquidation,-74.73,-74.73,2002,"Unit 9, Penair Works, Mill Fold, Ripponden           HX6 4DJ","C/O Messrs Ernst & Young, Cambridge House, 26 Tomblands, Norwich, NR3 1RH",04/01/91,01/31/93
,-93.96,-93.96,2003,"Unit 9, Penair Works, Mill Fold, Ripponden           HX6 4DJ",,07/01/95,10/02/03
,-6.04,-6.04,2002,"The Last Post, 1 Oldham Road, Ripponden, Sowerby Bridge       HX6 4DN",,10/24/00,08/06/02
,-25.51,-25.51,2002,"18 Water Street, Todmorden, OL14 5AB",,02/01/99,05/28/99
,-13.17,-13.17,2009,"Office 5, 164B Haugh Shaw Road, Halifax, HX1 3BG",,11/29/02,05/22/09
Premier Direct G.B Ltd,-120.83,-120.83,2017,"Coronation Works, Foundry Street North, Halifax, HX3 6RE","Premier House, Foundry Street North, Halifax, HX3 6RE",04/01/03,
,-96.2,-96.2,2007,"8 The Colonnade, Piece Hall, Halifax, HX1 1RE",,04/24/03,11/30/07
Yorkshire Moulds [U.K] Ltd [In Admin Receivership],-51,-51,2002,"Armytage Road, Brighouse, HD6 1UJ","C/O Price Waterhouse Coopers, Benson House, 33 Wellington Street, Leeds, LS1 4JP",08/01/02,05/24/04
,-12.15,-12.15,2007,"109 Haley Hill, Halifax, HX3 6EE",,07/13/03,11/11/07
,-11.26,-11.26,2004,"115 Hanson Lane, Halifax, HX1 4SD",,07/24/03,04/27/04
J W Lister Ltd,-18.64,-18.64,2005,"Unit 32b, Phoebe Lane Ind Estate, Phoebe Lane, Halifax             HX3 9EX","Brooksmouth Mills, Clifton Road, Brighouse, HD6 1SL",04/01/01,03/31/01
Vivreau Ltd,-132.56,-132.56,2002,"Unit 1 R/O Hill Crest Garage, Burnley Road, Sowerby Bridge, HX6 2TL","Amc House, 12 Cumberland Avenue, London, NW10 7QL",03/01/03,06/30/03
,-0.5,-0.5,2017,"Tower Hill Farm, Tower Hill, Warley, Halifax              HX2 0ST",,04/01/04,
Bar Refreshments [Uk] Ltd,-921.5,-1799.3,2009,"Martins Mill, Pellon Lane, Halifax, HX1 5QJ",No Forwarding Address,01/01/04,03/31/08
,-6.36,-6.36,2005,"12 Union Street, Halifax, HX1 1PR",,09/08/04,04/11/05
The Factory Shop Ltd,-1607.31,14499,2016,"The Original Factory Shop, Halifax Road, Todmorden, OL14 5BE","C/O Gl Hearn Management Ltd, Po Box 1821, Southampton, SO18 9NA",11/06/04,
,-121.38,-121.38,2005,"Ground Floor, 52 Briggate, Brighouse, HD6 1EF",,10/13/03,03/05/06
Calderdale Mbc,-672.36,-672.36,2003,"Atlas Mill Road, Brighouse, HD6 1ES","Attn Wendy Backhouse, Building Cleaning Servces, Northgate House, Northgate, Halifax, HX1 1UN",04/01/95,07/31/03
,-22.49,-22.49,2010,"52 Burnley Road, Todmorden, OL14 5EY",,04/14/04,04/20/10
,-5.93,-5.93,2004,"208 Rochdale Road, Greetland, Halifax, HX4 8JE",,04/19/04,03/30/05
B & E Stainless Fabrications Ltd [In Administration],-4.18,-4.18,2005,"Sovereign Works, Sovereign Street, Halifax, HX1 5AH","C/O David Horner & Co, 11 Clifton Moor Business Villa, James Nicolson Link, Clifton Moor, York, YO30 4XG",05/17/04,04/15/05
Wharfedale Taverns Ltd,-32.28,-32.28,2005,"The Beck, 157 Bradford Road, Brighouse, HD6 4AS","Highcliffe Court, Greenfold Lane, Wetherby, LS22 6RG",05/20/04,05/06/05
Mbe Glazing Systems Ltd,-422,-422,2005,"Unit 6, Burley Street, Elland, HX5 0AQ","Unit 21, Woodman Works, South Lane, Elland, HX5 0PE",02/01/04,04/30/08
,-0.96,-0.96,2017,"80 Huddersfield Road, Elland, HX5 9AA",,01/12/05,
Polyframe Trade Ltd,-10709.93,-10709.93,2016,"Mile Thorn Works, Gibbet Street, Halifax, HX1 4JR","Mile Thorn Works, Gibbet Street, Halifax, HX1 4JR",07/03/04,06/30/16
The Inncredible Pub Co Ltd,-332.09,-332.09,2005,"The Malt House, 270 Oldham Road, Rishworth, Sowerby Bridge       HX6 4QB","The Council Chambers, Hazford Street, Tamworth, B79 7RB",03/14/05,05/20/05
Pearson Builders Ltd,-18.24,-18.24,2009,"The Pump House, Broad Hollin Farm, Hollins Lane, Ripponden           HX6 4LE","4 Elm Avenue, Sowerby Bridge, HX6 2HU",04/01/05,03/04/10
,-0.38,-0.38,2017,"40 Towngate, Clifton, Brighouse, HD6 4HS",,04/06/05,
,-73.43,-73.43,2007,"Fountain Inn, Meadow Bottom, Todmorden, OL14 8BG",,04/01/05,10/28/07
,-48.68,-48.68,2012,"156 Illingworth Road, Illingworth, Halifax, HX2 9RX",,04/04/05,03/27/13
Asda Stores Ltd,-5259.75,-6628.3,2016,"Kwiksave, Burnley Road, Todmorden, OL14 7BU","Gl Hearn Management Ltd, Po Box 1821, Southampton, SO18 9NA",03/24/05,02/28/16
Ripponden Carriers Ltd [In Administration],-2.67,-2.67,2005,"Offices 4 & 5, 11 Owler Ings Road, Brighouse, HD6 1EJ","C/O Begbies Traynor, Elliot House, 151 Deansgate, Manchester, M3 3BP",06/18/05,08/26/05
,-411.35,-838.94,2006,"Cross Inn, 46 Towngate, Heptonstall, Hebden Bridge       HX7 7NB",,06/13/05,10/02/07
,-128.77,-128.77,2007,"42 Savile Park Road, Halifax, HX1 2EN",,07/01/05,12/19/07
,-210.57,-210.57,2007,"Lanika Restaurant, Pellon New Road, Pellon, Halifax              HX1 4QE",,10/24/04,01/21/08
St Malachys Credit Union Ltd,-0.22,-0.22,2017,"26a Illingworth Road, Illingworth, Halifax, HX2 9EN","F.A.O. Mr Stuart Stott, 26a Illingworth Road, Illingworth, HX2 9EN",04/01/06,
Kwik Save Ltd [In Liquidation],-181.1,-181.1,2006,"Board No 208602, Adj 58 Horton Street, Union Street, Halifax              HX1 1PR","C/O St James Square, Manchester, M2 6DS",04/01/06,03/31/06
D & S Baths Ltd [In Administration],-375.92,-4364.05,2008,"Aquarius Building, 190 Hanson Lane, Halifax, HX1 4SD","C/O B D O Stoy Hayward Llp, 1 Bridgewater Place, Water Lane, Leeds, LS11 5RU",03/24/06,10/29/08
Entari Ltd,-11.16,-11.16,2006,"21 Rochdale Road, Todmorden, OL14 5AA","The Old Co-Op Hall, Old Town, Hebden Bridge, HX7 8RX",06/12/06,03/16/07
R S Motorcycles Ltd,-4007.5,-7968.48,2012,"Unit 3 Crow Carr Ings Mill, Vale Street, Todmorden, OL14 5HG","9 Badger Wood, Kilnhurst Road, Todmorden, Lancashire, OL14 6BB",03/01/06,09/30/13
Northstart Limited,-242.72,-242.72,2006,"Unit 2, S D H Industrial Estate, West Street, Sowerby Bridge       HX6 3BT","Mr Hal Clarkson, Unit 2 Sdh Industrial Estate, West Street, Sowerby Bridge, HX6 3BT",11/01/05,02/28/07
,-64.05,-64.05,2010,"Unit 7/8, Queens Road Works, Queens Road, Halifax              HX1 3XY",,05/01/06,06/18/10
Powder Coaters Ltd [In Liquidation],-1824.66,-1824.66,2004,"Unit 8 Lock Hill Mills, Holmes Road, Sowerby Bridge, HX6 3LD","C/O Begbies Traynor, 30 Park Cross Street, Leeds, LS1 2QH",04/01/04,03/31/04
Nature Cameras Ltd,-0.91,-0.91,2017,"3b Bonegate Road, Brighouse, HD6 1TQ","Fao Mr David Turner, 3b Bonegate Road, Brighouse, HD6 1TQ",11/19/05,
,-30,-50,2007,"196 Rochdale Road, Todmorden, OL14 7NA",,12/19/05,03/31/08
,-15.6,-15.6,2011,"12 Central Hall, Coronation Street, Elland, HX5 0DF",,09/28/98,12/05/11
,-36.06,-36.06,2006,"1 Ovenden Road, Halifax, HX3 5PN",,05/25/05,09/22/06
,-2170.95,-73106.88,2011,"Stainland Rd Medical Centre, 70 Stainland Road, Greetland, Halifax              HX4 8BD",,01/24/06,
,-79.22,-94.57,2006,"633b Bradford Road, Bailiff Bridge, Brighouse, HD6 4DN",,09/30/06,05/06/07
,-15.35,-94.57,2007,"633b Bradford Road, Bailiff Bridge, Brighouse, HD6 4DN",,09/30/06,05/06/07
,-65.24,-65.24,2007,"16 Halifax Road, Todmorden, OL14 5AD",,09/01/06,07/22/07
,-208.12,-208.12,2007,"The Willows, Watson Mill Lane, Sowerby Bridge, HX6 3BW",,04/01/07,11/05/07
,-119.58,-119.58,2007,"Shannon & Chesapeake Inn, 257 Halifax Road, Todmorden, OL14 5RX",,09/21/06,09/30/07
,-0.22,-0.22,2017,"54 Eldroth Road, Halifax, HX1 3BA",,11/03/06,
,-15,-920.15,2009,"The Old Fire Station, Rochdale Road, Todmorden, OL14 7NA",,11/24/06,
,-6390,-33031.27,2011,"Law Lane, Southowram, Halifax, HX3 9QU",,09/13/90,
,-4050,-33031.27,2012,"Law Lane, Southowram, Halifax, HX3 9QU",,09/13/90,
,-1.1,-1.1,2017,"27 Southgate, Elland, HX5 0BW",,05/04/07,
North Vale Doubling Co Ltd,-115.5,-932.04,2013,"2ND/3RD/4TH/5TH Floors, Northvale Mills, Bradford Road, Brighouse            HD6 4EJ","North Vale Mills, Bradford Road, Brighouse, HD6 4DJ",09/17/05,03/31/11
C.C.L Group Ltd [In Administration],-245.66,-899.1,2007,"Armytage Road, Brighouse, HD6 1QF","C/O Price Waterhouse Coopers, Hill House, Richmond Hill, Bournemouth, BH2 6HR",07/06/07,02/02/10
Hebden Bridge Group Practice,-19174.9,-77444.65,2014,"Grange Dene Medical Centre, Grange Dene, Burnley Road, Mytholmroyd          HX7 5LF","Valley Medical Centre, Valley Road, Hebden Bridge, HX7 7BZ",04/01/05,
,-86.78,-86.78,2009,"100 New Street, Southowram, Halifax, HX3 9SN",,07/23/07,11/14/09
,-53.42,-53.42,2009,"2 New Road, Halifax, HX1 2LH",,08/06/07,09/03/09
Johnson Cleaners Uk Ltd,-226.57,-226.57,2016,"10 Commercial Street, Halifax, HX1 1TA","C/O Bellrock, Peat House, 1 Waterloo Way, Leicester, LE1 6LP",04/01/07,06/24/16
Kino & Co,-230.68,-230.68,2008,"Office 3.1, Holmfield Mills, Holdsworth Road, Halifax              HX3 6SN","Office H M 2.0, Holmfield Mills, Holdsworth Road, Halifax, HX3 6SN",11/01/07,01/09/09
Leodis Commercial Ltd,-345.01,-345.01,2007,"Punch Bowl Inn, 389 Huddersfield Road, Halifax, HX3 9LJ","Well Lane, Guiseley, Leeds, LS20 9BA",06/04/07,01/06/08
Bradfast Ltd,-45.18,-45.18,2010,"Unit 7, Branxholme Estate, Bradford Road, Brighouse           HD6 4EA","Unit 2, Junction 22 Business Park, Huddersfield Road, Mirfield, WF14 9DA",10/01/07,10/29/10
Halifax Sheet Metal & Ventilation Ltd,-836,-836,2012,"Plot 6  High Level Way, Pellon Industrial Estate, Queens Road, Halifax              HX1 4PR","Swales Moor Farm, Swales Moor Road, Halifax, HX3 6UF",04/01/07,05/07/12
The Dean Clough Foundation,-765.62,-765.62,2016,"The Community & Education, Gallery, Dean Clough Mills, Halifax, HX3 5AX","Attn Ruth Robinson, Office Suite D182, Dean Clough, Halifax, HX3 5AX",04/01/08,12/31/16
J.A Stott Carpentry Ltd,-655.8,-655.8,2015,"Office Suite D214, Dean Clough Office Park, Halifax, HX3 5AX","F.A.O Mr Manoj Rajani, 1st Floor, Jubilee House, 7-10 The Oaks, Ruislip, Middlesex, HA4 7LF",04/01/08,11/15/15
,-31.56,-31.56,2008,"Unit 1A & 1B South Mill, White Rose Mill, Holdsworth Road, Halifax              HX3 6SN",,04/01/08,06/30/08
,-500,-500,2009,"Market Stall 94-95a, Market Hall, Borough Market, Halifax             HX1 1DZ",,04/01/08,03/31/09
,-6643,-13963,2016,"Long Lea Mills, Halifax Road, Elland, HX5 0SH",,01/01/08,03/31/15
,-273.24,-273.24,2014,"5 Battinson Road, Halifax, HX1 5PR",,02/11/08,03/31/14
,-350.01,-432.81,2011,"3 Albion Street, Halifax, HX1 1DU",,12/04/07,01/30/12
,-3.96,-3.96,2008,"296b Queens Road, Halifax, HX1 4NS",,06/28/08,03/27/09
,-4.65,-4.65,2017,"Unit 2, 38 Sunderland Street, Halifax, HX1 5AF",,10/01/07,
B & Q Plc,-94200,-319259.62,2013,"7 Shroggs Road, Halifax, HX1 5HZ","C/O Gl Hearn Management Ltd, Po Box 1821, Southampton, SO18 9NA",04/04/08,
B & Q Plc,-98600,-319259.62,2015,"7 Shroggs Road, Halifax, HX1 5HZ","C/O Gl Hearn Management Ltd, Po Box 1821, Southampton, SO18 9NA",04/04/08,
,-268.4,-395.9,2010,"Unit 17, Topland Country Business Pk, Cragg Road, Mytholmroyd          HX7 5RU",,05/01/08,12/31/09
,-28.05,-28.05,2008,"33 Lydgate, Northowram, Halifax, HX3 7EJ",,05/09/08,01/04/09
,-343.2,-343.2,2008,"57 Saddleworth Road, Greetland, Halifax, HX4 8AG",,03/31/08,03/30/08
,-85.4,-85.4,2017,"Unit 5 Mile Cross Works, Gibbet Street, Halifax, HX1 4JQ",,04/01/08,
,-30.53,-30.53,2009,"Nook Cottage, Moss Lane, Hebden Bridge, HX7 7DS",,01/08/08,07/12/09
,-60,-60,2010,"33 Rochdale Road, Todmorden, OL14 7LA",,04/01/08,12/31/10
,-20.01,-20.01,2011,"Buttifull, 90 Elland Lane, Elland, HX5 9ER",,08/25/08,08/16/11
,-38.29,-38.29,2008,"Part Unit 1 G, White Rose Mill, Holdsworth Road, Halifax              HX3 6SN",,04/01/08,03/09/09
A & B Installations Ltd,-87.38,-87.38,2012,"Unit 32 Mill House Works, Mill House Lane, Triangle, Sowerby Bridge       HX6 3LN","Unit 7 Brunswick Ind Estate, Brassey Street, Halifax, HX1 2EA",05/01/08,02/14/13
,-2.74,-2.74,2012,"Adj 9 Wade House Road, Shelf, Halifax, HX3 7PF",,04/26/09,10/05/15
Y T C Ltd,-1932.28,-1932.28,2010,"33 Commercial Street, Brighouse, HD6 1AF","Maclaren House, Skerne Road, Driffield, East Yorkshire, YO25 6PN",04/29/09,01/15/11
