Organisation Name (A),Department (B),Service Cat Label (C ),Purpose of Spend (D),Expenditure CIPFA Sub Group (E ),Supplier (F),Supplier Reference (G),Pay Date (H),Transaction Number (I),Net Amount (J),Grant to VCSE? (K),Charity Number (L),Card Transaction (M),Irrecoverable VAT (N)
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 12/04/2017,DAL0279324,0.95,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 12/04/2017,DAL0279324,2.88,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 12/04/2017,DAL0279324,57.55,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 20/04/2017,DAL0279538,0.53,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 12/04/2017,DAL0279324,2.74,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 12/04/2017,DAL0279324,341.74,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 12/04/2017,DAL0279324,1.9,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 12/04/2017,DAL0279324,23.39,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 12/04/2017,DAL0279324,20.52,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 12/04/2017,DAL0279324,6.3,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 12/04/2017,DAL0279324,3.44,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 20/04/2017,OPS0279407,113.1,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 12/04/2017,DAL0279324,179.85,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 27/04/2017,HED0279588,-7.95,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 12/04/2017,DAL0279324,1.3,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 12/04/2017,DAL0279324,63.45,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 27/04/2017,HED0279588,101.6,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 20/04/2017,DAL0279537,305.83,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Transfer Payments,Storage & Homelessness prevention,6104,RPC SERVICES,A0081134, 27/04/2017,HMR0279666,200,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Newspapers & Periodicals,4305,RUKHSAR KHALIQ - CARR ROAD NEWS,A0000067, 12/04/2017,DAL0279354,42.9,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Newspapers & Periodicals,4305,RUKHSAR KHALIQ - CARR ROAD NEWS,A0000067, 12/04/2017,DAL0279354,53.9,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,RUNNING IMP INTERNATIONAL SPORTS LIMITED,A0090689, 06/04/2017,PCO0279113,8.99,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,RUNNING IMP INTERNATIONAL SPORTS LIMITED,A0090689, 06/04/2017,PCO0279113,9.99,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,RUNNING IMP INTERNATIONAL SPORTS LIMITED,A0090689, 06/04/2017,PCO0279113,14.35,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,RUNNING IMP INTERNATIONAL SPORTS LIMITED,A0090689, 06/04/2017,PCO0279113,19.98,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,RUNNING IMP INTERNATIONAL SPORTS LIMITED,A0090689, 06/04/2017,PCO0279113,25.98,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,RUNNING IMP INTERNATIONAL SPORTS LIMITED,A0090689, 06/04/2017,PCO0279113,47.92,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,RUNNING IMP INTERNATIONAL SPORTS LIMITED,A0090689, 06/04/2017,PCO0279113,49.8,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,RUNNING IMP INTERNATIONAL SPORTS LIMITED,A0090689, 06/04/2017,PCO0279113,71.88,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,RUNNING IMP INTERNATIONAL SPORTS LIMITED,A0090689, 06/04/2017,PCO0279113,107.96,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Capital Costs,Capital : Payments,CD14,RYAN WAINE PLUMBING & HEATING,A0090999, 12/04/2017,REG0279358,1500,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,S M SHEPHERD BUILDING CONTRACTORS,A0044037, 06/04/2017,OPS0279216,40,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,S M SHEPHERD BUILDING CONTRACTORS,A0044037, 06/04/2017,OPS0279216,40,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,S M SHEPHERD BUILDING CONTRACTORS,A0044037, 06/04/2017,OPS0279214,130,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,S M SHEPHERD BUILDING CONTRACTORS,A0044037, 06/04/2017,OPS0279214,130,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Paid in the Year,PD03,S M SHEPHERD BUILDING CONTRACTORS,A0044037, 06/04/2017,OPS0279211,160,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Paid in the Year,PD03,S M SHEPHERD BUILDING CONTRACTORS,A0044037, 06/04/2017,OPS0279211,200,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,Capital : Payments,CD14,SALTERFORTH FUN DAY,A0090307, 20/04/2017,HED0279467,750,N,N/A,N,N/A
Pendle Borough Council,Financial Services,,Precept Parish & T Council,303,SALTERFORTH PARISH COUNCIL,A0085111, 27/04/2017,AAS0279771,14000,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,Other Expenses,4705,REDACTED - PERSONAL DATA,A0091146, 13/04/2017,HMR0279374,400,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,Publicity & advertisement,4704,SCOTT DAWSON ADVERTISING LTD,A0056526, 06/04/2017,EST0279265,100,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,Publicity & advertisement,4704,SCOTT DAWSON ADVERTISING LTD,A0056526, 06/04/2017,EST0279265,100,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Telephones : Direct,4502,SECURITY MONITORING CENTRES LTD,A0059068, 06/04/2017,OPS0279234,121.67,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Printing & Stationery,4301,SHAW & SONS LTD,A0002414, 12/04/2017,DAL0279400,316.64,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Printing & Stationery,4301,SHAW & SONS LTD,A0002414, 12/04/2017,DAL0279399,970.2,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Court Fees,4403,SHERGROUP LEGAL,A0091139, 06/04/2017,DAL0279260,66,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Expenditure : Materials,2,SHERRIFF AMENITY - AGROVISTA UK LIMITED,A0068904, 20/04/2017,PCO0279562,233.6,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,EFM : Office and computer equipment,4002,SIGNET SIGNS LIMITED,A0075194, 12/04/2017,DAL0279396,72,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Other Expenses,4705,SKIPTON FORD,A0057858, 12/04/2017,REG0279206,500,N,N/A,N,N/A
Pendle Borough Council,Directorate,Supplies and Services,Seminars etc All Costs,4601,SOLACE GROUP LIMITED,A0040401, 06/04/2017,MAN0279111,377,N,N/A,N,N/A
Pendle Borough Council,Directorate,Supplies and Services,Seminars etc All Costs,4601,SOLACE GROUP LIMITED,A0040401, 06/04/2017,MAN0279114,495,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Electricity,2203,SOUTHERN ELECTRIC,A0051726, 20/04/2017,EST0279520,131.88,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Capital Costs,Capital : Payments,CD14,SOUTHERNS SOLICITORS,A0056576, 26/04/2017,AAS0279792,5750,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,SPEAKMAN CONTRACTORS LTD,A0066581, 20/04/2017,EST0279518,254.83,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,SPEAKMAN CONTRACTORS LTD,A0066581, 20/04/2017,EST0279518,85.65,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,SPEAKMAN CONTRACTORS LTD,A0066581, 20/04/2017,EST0279518,108.49,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,SPEAKMAN CONTRACTORS LTD,A0066581, 12/04/2017,EST0279370,711,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,SPEAKMAN CONTRACTORS LTD,A0066581, 20/04/2017,EST0279518,40.78,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,SPEAKMAN CONTRACTORS LTD,A0066581, 20/04/2017,EST0279518,149.32,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,SPEAKMAN CONTRACTORS LTD,A0066581, 20/04/2017,EST0279518,226.17,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,SPEAKMAN CONTRACTORS LTD,A0066581, 20/04/2017,EST0279518,383.7,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,SPEAKMAN CONTRACTORS LTD,A0066581, 20/04/2017,EST0279518,708.87,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,SPEAKMAN CONTRACTORS LTD,A0066581, 20/04/2017,EST0279518,727.13,N,N/A,N,N/A
Pendle Borough Council,Property Services,Capital Costs,Capital : Payments,CD14,SPEAKMAN CONTRACTORS LTD,A0066581, 12/04/2017,EST0279365,4972,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Capital : Payments,CD14,ST VINCENTS HOME IMPROVEMENT AGENCY,A0065527, 20/04/2017,HMR0279457,600,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,STANLEY BROTHERS (TIPPERS) LTD,A0002422, 20/04/2017,OPS0279570,512,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,STANLEY BROTHERS (TIPPERS) LTD,A0002422, 20/04/2017,OPS0279570,128,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Annual Hire Charge,3601,STANLEY BROTHERS (TIPPERS) LTD,A0002422, 20/04/2017,OPS0279398,2300,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Veterinary Fees,4405,STANLEY HOUSE VETERINARY GROUP,A0002423, 20/04/2017,OPS0279419,16.66,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Publicity & advertisement,4704,STEPHEN BERNARD LESTRANGE,A0091115, 06/04/2017,DAL0279308,100,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Indirect Employee Expenses,Redundancy Payments,1233,REDACTED - PERSONAL DATA,A0040822, 03/04/2017,AAS0279326,19834.66,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,SUPER AUTO SAVER,A0090951, 12/04/2017,PCO0279340,12,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,SUPER AUTO SAVER,A0090951, 12/04/2017,PCO0279340,23.8,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,TCS (WASTE) LIMITED,A0072822, 20/04/2017,OPS0279397,70,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,TCS (WASTE) LIMITED,A0072822, 20/04/2017,OPS0279397,140,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,TCS (WASTE) LIMITED,A0072822, 20/04/2017,OPS0279395,350,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,TCS (WASTE) LIMITED,A0072822, 20/04/2017,OPS0279397,420,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,Capital : Payments,CD14,THE FRIENDS OF ALKINCOATS PARK,A0089013, 20/04/2017,HED0279504,500,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,THE HELPING HAND CO LTD,A0002655, 06/04/2017,OPS0279252,160.4,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Capital Costs,Capital : Payments,CD14,THE LOUNGE - BARROWFORD,A0091162, 27/04/2017,REG0279727,3000,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Other Expenses,4705,THE SMALL SIGN COMPANY,A0082998, 27/04/2017,REG0279578,32,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Printing & Stationery,4301,THOMSON REUTERS,A0077400, 12/04/2017,DAL0279383,102,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Printing & Stationery,4301,THOMSON REUTERS,A0077400, 12/04/2017,DAL0279383,102,N,N/A,N,N/A
Pendle Borough Council,Planning & Building Control,Supplies and Services,Reference Books Acts,4304,THOMSON REUTERS,A0077400, 06/04/2017,PBC0279269,64,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Grants/Contributions,4739,TINKERBELL BOUTIQUE C/O GINA SMITH,A0091145, 12/04/2017,REG0279357,559.18,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,"Monitoring, Console etc",4510,TOGETHER HOUSING ASSOCIATION,A0090740, 06/04/2017,AAS0279164,4232.5,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,TRAVIS PERKINS TRADING CO LTD,A0002709, 12/04/2017,REG0279203,27.21,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,TRAVIS PERKINS TRADING CO LTD,A0002709, 12/04/2017,REG0279202,182.2,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,Capital : Payments,CD14,TRAWDEN FOREST COMMUNITY CENTRE,A0090063, 20/04/2017,HED0279503,250,N,N/A,N,N/A
Pendle Borough Council,Financial Services,,Precept Parish & T Council,303,TRAWDEN FOREST PARISH COUNCIL,A0062286, 27/04/2017,AAS0279772,47380,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,Capital : Payments,CD14,TRAWDEN FOREST PARISH COUNCIL,A0062286, 27/04/2017,HED0279590,50,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,Capital : Payments,CD14,TRAWDEN FOREST PARISH COUNCIL,A0062286, 27/04/2017,HED0279591,150,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,Capital : Payments,CD14,TRAWDEN FOREST PARISH COUNCIL,A0062286, 27/04/2017,HED0279593,750,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,Capital : Payments,CD14,TRAWDEN FOREST PRIMARY SCHOOL,A0002659, 27/04/2017,HED0279687,250,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Other Expenses,4705,TRISTAR PRINTERS LTD,A0002731, 27/04/2017,REG0279580,300,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Other Expenses,4705,TRISTAR PRINTERS LTD,A0002731, 27/04/2017,REG0279579,59,N,N/A,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,Other Expenses,4705,TRISTAR PRINTERS LTD,A0002731, 12/04/2017,COR0279356,33.75,N,N/A,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,Other Expenses,4705,TRISTAR PRINTERS LTD,A0002731, 12/04/2017,COR0279336,49.5,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Water & Sewerage,2501,UNITED UTILITIES,A0001986, 06/04/2017,EST0279276,2312.53,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Water & Sewerage,2501,UNITED UTILITIES,A0001986, 06/04/2017,EST0279275,937.24,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Water & Sewerage,2501,UNITED UTILITIES,A0001986, 06/04/2017,EST0279226,1702.72,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Water & Sewerage,2501,UNITED UTILITIES,A0001986, 20/04/2017,HED0279469,337.68,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Water & Sewerage,2501,UNITED UTILITIES,A0001986, 06/04/2017,EST0279217,752.57,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Water & Sewerage,2501,UNITED UTILITIES,A0001986, 20/04/2017,HED0279472,3561.5,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Water & Sewerage,2501,UNITED UTILITIES,A0001986, 06/04/2017,EST0279156,337.68,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Water & Sewerage,2501,UNITED UTILITIES,A0001986, 20/04/2017,HED0279471,1702.72,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Water & Sewerage,2501,UNITED UTILITIES,A0001986, 20/04/2017,HED0279470,752.57,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Water & Sewerage,2501,UNITED UTILITIES,A0001986, 06/04/2017,EST0279218,752.57,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Water & Sewerage,2501,UNITED UTILITIES,A0001986, 06/04/2017,EST0279228,43.85,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Water & Sewerage,2501,UNITED UTILITIES,A0001986, 06/04/2017,EST0279232,135.94,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Water & Sewerage,2501,UNITED UTILITIES,A0001986, 06/04/2017,EST0279235,135.94,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Water & Sewerage,2501,UNITED UTILITIES,A0001986, 06/04/2017,EST0279236,135.94,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Water & Sewerage,2501,UNITED UTILITIES,A0001986, 06/04/2017,EST0279237,135.94,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Water & Sewerage,2501,UNITED UTILITIES,A0001986, 06/04/2017,EST0279240,135.94,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Water & Sewerage,2501,UNITED UTILITIES,A0001986, 06/04/2017,EST0279213,7918.34,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Water & Sewerage,2501,UNITED UTILITIES,A0059246, 20/04/2017,OPS4005596,-19.5,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Water & Sewerage,2501,UNITED UTILITIES,A0059246, 20/04/2017,OPS0279402,19.5,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Water & Sewerage,2501,UNITED UTILITIES,A0059246, 20/04/2017,OPS0279402,136.88,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Water & Sewerage,2501,UNITED UTILITIES,A0059246, 20/04/2017,OPS0279402,135.25,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Water & Sewerage,2501,UNITED UTILITIES,A0059246, 20/04/2017,OPS0279402,130.38,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Water & Sewerage,2501,UNITED UTILITIES,A0059246, 20/04/2017,OPS0279404,27.07,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Water & Sewerage,2501,UNITED UTILITIES,A0059246, 20/04/2017,OPS0279402,151.48,N,N/A,N,N/A
Pendle Borough Council,Property Services,Indirect Employee Expenses,Staff Refreshments,1261,VENDA VALET (MACHINES) LTD,A0009649, 06/04/2017,EST0279274,216.67,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Subscriptions & Donations,4706,VODAFONE LIMITED,A0076999, 12/04/2017,AAS0279425,2487.3,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Grants/Contributions,4739,VWM LIMITED,A0005279, 27/04/2017,REG0279671,6000,N,N/A,N,N/A
Pendle Borough Council,Planning & Building Control,Capital Costs,Capital : Payments,CD14,WA PRODUCTS (UK) LTD,A0082288, 12/04/2017,PBC0279386,40.95,N,N/A,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,Other Expenses,4705,REDACTED - PERSONAL DATA,A0085472, 06/04/2017,COR0279173,67.62,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,Capital : Payments,CD14,WATERSIDE NEIGHBOURHOOD ACTION GROUP,A0090662, 20/04/2017,HED0279508,4000,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 06/04/2017,DAL0279288,0.37,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 06/04/2017,DAL0279288,1.86,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 20/04/2017,DAL0279534,4.1,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 12/04/2017,DAL0279352,10.18,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 20/04/2017,DAL0279534,0.37,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 12/04/2017,DAL4005595,-23.35,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 12/04/2017,DAL4005594,-11.86,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 06/04/2017,DAL0279288,0.16,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 12/04/2017,DAL0279352,39.34,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 06/04/2017,DAL0279288,40.12,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 20/04/2017,DAL0279534,41.65,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 12/04/2017,DAL0279352,114.13,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 06/04/2017,DAL0279288,2.23,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 12/04/2017,DAL0279352,4.89,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 20/04/2017,DAL0279534,14.02,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 06/04/2017,DAL0279288,4.11,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 20/04/2017,DAL0279534,4.85,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 12/04/2017,DAL0279352,39.08,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 20/04/2017,DAL0279534,7.9,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 12/04/2017,DAL0279352,24.41,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 06/04/2017,DAL0279288,25.76,N,N/A,N,N/A
Pendle Borough Council,Revenues Services,,Fees Income : Non-VATable,9302,WILKIN CHAPMAN LLP,A0084376, 12/04/2017,TRE0279436,111,N,N/A,N,N/A
Pendle Borough Council,Revenues Services,,Fees Income : Non-VATable,9302,WILKIN CHAPMAN LLP,A0084376, 12/04/2017,TRE0279434,133,N,N/A,N,N/A
