Organisation Name,Dept,Service Cat Label,Expenditure CIPFA Sub Group Label,Purpose Of Spend,Supplier,Supplier Reference,Pay Date,Transaction Number,Net Amount,Grant to VCSE?,Charity Number,Card Transaction,Irrecoverable VAT
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,4705,Other Expenses,COMPASS COMMUNITY PARTNERSHIPS LTD,A0089979,22/01/2015,COR0258513,5500,N,N/A,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,4705,Other Expenses,ZEN INTERNET,A0056321,22/01/2015,COR0258514,15.31,N,N/A,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,4705,Other Expenses,STELLS PET STORE,A0063164,22/01/2015,COR0258515,50,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458,22/01/2015,DAL0258382,197.94,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458,22/01/2015,DAL0258382,4.67,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458,22/01/2015,DAL0258382,31.49,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458,22/01/2015,DAL0258382,237.94,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458,22/01/2015,DAL0258382,79.33,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458,22/01/2015,DAL0258382,5.35,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458,22/01/2015,DAL0258382,2.74,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458,22/01/2015,DAL0258382,792.59,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4704,Publicity & advertisement,WHISTL NORTH LIMITED,A0064458,22/01/2015,DAL0258382,14.22,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4601,Seminars etc All Costs,THE RAINHALL CENTRE,A0066193,22/01/2015,DAL0258383,30,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4610,Meeting Expenses,THE RAINHALL CENTRE,A0066193,22/01/2015,DAL0258383,15,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,ROYAL MAIL GROUP LIMITED,A0002281,22/01/2015,DAL0258384,291.25,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4301,Printing & Stationery,ELECTORAL REFORM SERVICES,A0041321,22/01/2015,DAL0258400,224,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4301,Printing & Stationery,ELECTORAL REFORM SERVICES,A0041321,22/01/2015,DAL0258401,701,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4401,Consultants Fees,WEIGHTMANS LLP,A0090148,22/01/2015,DAL0258455,600,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458,22/01/2015,DAL0258488,5.04,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458,22/01/2015,DAL0258488,0.35,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458,22/01/2015,DAL0258488,1.03,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458,22/01/2015,DAL0258488,17.5,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458,22/01/2015,DAL0258488,1.34,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458,22/01/2015,DAL0258488,1.03,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Capital Costs,CD14,Capital : Payments,KONICA MINOLTA BUSINESS SOLUTIONS UK LTD,A0090165,22/01/2015,DAL0258510,11973.88,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Capital Costs,CD14,Capital : Payments,KONICA MINOLTA BUSINESS SOLUTIONS UK LTD,A0090165,22/01/2015,DAL0258511,8058.63,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458,22/01/2015,DAL4004443,-234.79,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4601,Seminars etc All Costs,BASIS (REGISTRATION) LTD,A0074789,22/01/2015,ENV0258457,60,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Premises Related Expense,2002,Bldgs : R & M : Abnormal,CPC PROP & GARDENING SERV LTD,A0011770,22/01/2015,ENV0258480,90,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4003,EFM : Other Equipment,ENVIRO TECHNOLOGY SERVICES PLC,A0064449,22/01/2015,ENV0258482,915.98,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4401,Consultants Fees,ENVIRO TECHNOLOGY SERVICES PLC,A0064449,22/01/2015,ENV0258482,915.97,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4004,EFM Materials,KILLGERM CHEMICALS LTD,A0001624,22/01/2015,ENV0258496,2.04,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4004,EFM Materials,KILLGERM CHEMICALS LTD,A0001624,22/01/2015,ENV0258496,5.74,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4004,EFM Materials,KILLGERM CHEMICALS LTD,A0001624,22/01/2015,ENV0258496,10.32,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4004,EFM Materials,KILLGERM CHEMICALS LTD,A0001624,22/01/2015,ENV0258496,11.04,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4004,EFM Materials,KILLGERM CHEMICALS LTD,A0001624,22/01/2015,ENV0258496,11.04,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4004,EFM Materials,KILLGERM CHEMICALS LTD,A0001624,22/01/2015,ENV0258496,16.71,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4004,EFM Materials,KILLGERM CHEMICALS LTD,A0001624,22/01/2015,ENV0258496,19.8,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4004,EFM Materials,KILLGERM CHEMICALS LTD,A0001624,22/01/2015,ENV0258496,27.2,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4004,EFM Materials,KILLGERM CHEMICALS LTD,A0001624,22/01/2015,ENV0258496,31.5,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4004,EFM Materials,KILLGERM CHEMICALS LTD,A0001624,22/01/2015,ENV0258496,36.9,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4004,EFM Materials,KILLGERM CHEMICALS LTD,A0001624,22/01/2015,ENV0258496,38.8,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4004,EFM Materials,KILLGERM CHEMICALS LTD,A0001624,22/01/2015,ENV0258496,52.04,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4004,EFM Materials,KILLGERM CHEMICALS LTD,A0001624,22/01/2015,ENV0258496,63.12,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4004,EFM Materials,KILLGERM CHEMICALS LTD,A0001624,22/01/2015,ENV0258496,78.8,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4004,EFM Materials,KILLGERM CHEMICALS LTD,A0001624,22/01/2015,ENV0258496,140.4,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4004,EFM Materials,KILLGERM CHEMICALS LTD,A0001624,22/01/2015,ENV0258496,145.72,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4201,Protective Clothing,KILLGERM CHEMICALS LTD,A0001624,22/01/2015,ENV0258496,9.84,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4201,Protective Clothing,KILLGERM CHEMICALS LTD,A0001624,22/01/2015,ENV0258496,37.76,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4201,Protective Clothing,KILLGERM CHEMICALS LTD,A0001624,22/01/2015,ENV0258496,37.76,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2202,Gas,NPOWER,A0090142,22/01/2015,EST0258067,242.33,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,4704,Publicity & advertisement,KELLYS EYE,A0076716,22/01/2015,EST0258289,72.5,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,4704,Publicity & advertisement,KELLYS EYE,A0076716,22/01/2015,EST0258289,72.5,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,4704,Publicity & advertisement,KELLYS EYE,A0076716,22/01/2015,EST0258291,36.25,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,4704,Publicity & advertisement,KELLYS EYE,A0076716,22/01/2015,EST0258291,36.25,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,SPEAKMAN CONTRACTORS LTD,A0066581,22/01/2015,EST0258444,334.5,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,SPEAKMAN CONTRACTORS LTD,A0066581,22/01/2015,EST0258444,958,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,SPEAKMAN CONTRACTORS LTD,A0066581,22/01/2015,EST0258444,179.73,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,SPEAKMAN CONTRACTORS LTD,A0066581,22/01/2015,EST0258444,150.99,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,SPEAKMAN CONTRACTORS LTD,A0066581,22/01/2015,EST0258444,103.67,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,SPEAKMAN CONTRACTORS LTD,A0066581,22/01/2015,EST0258444,224.01,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,SPEAKMAN CONTRACTORS LTD,A0066581,22/01/2015,EST0258444,20.39,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,SPEAKMAN CONTRACTORS LTD,A0066581,22/01/2015,EST0258444,310.74,N,N/A,N,N/A
Pendle Borough Council,Property Services,Capital Costs,CD14,Capital : Payments,LIGHTNING CONSULTANTS (UK) LIMITED,A0089984,22/01/2015,EST0258446,2460,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,ACEWELL ELECTRONICS LIMITED,A0000014,22/01/2015,EST0258447,75,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,4705,Other Expenses,STF SOLUTIONS LTD,A0070862,22/01/2015,EST0258449,95,N,N/A,N,N/A
Pendle Borough Council,Property Services,Capital Costs,CD14,Capital : Payments,PEARL 2,A0070545,22/01/2015,EST0258452,96633.83,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0001986,22/01/2015,EST0258454,92.18,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2202,Gas,NPOWER,A0090142,22/01/2015,EST0258458,537.26,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0001986,22/01/2015,EST0258459,416.45,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2202,Gas,NPOWER,A0090142,22/01/2015,EST0258461,292.72,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2202,Gas,NPOWER,A0090142,22/01/2015,EST4004440,-502.62,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,CD14,Capital : Payments,ROUGHLEE PARISH COUNCIL,A0082370,22/01/2015,HED0258500,300,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,RAILSIDE TRADING CO.,A0010378,22/01/2015,HED0258501,22.2,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,RAILSIDE TRADING CO.,A0010378,22/01/2015,HED0258501,27.6,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,RAILSIDE TRADING CO.,A0010378,22/01/2015,HED0258501,36.84,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,CD20,Public Realm,O`CALLAGHAN LIMITED,A0090052,22/01/2015,HED0258503,14584.07,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,CD20,Public Realm,O`CALLAGHAN LIMITED,A0090052,22/01/2015,HED0258503,34029.48,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2001,Bldgs : R & M : Day To Day,NORTHERN LIGHTS ELECTRICAL AND BUILDING SERVICES,A0084578,22/01/2015,HED0258506,120,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,T & F STEEL DESIGNS LTD,A0002627,22/01/2015,HED0258508,58,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,T & F STEEL DESIGNS LTD,A0002627,22/01/2015,HED0258508,306,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2001,Bldgs : R & M : Day To Day,WM SMITH & SONS (BARNARD CASTLE),A0013824,22/01/2015,HED0258509,83.72,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,CD14,Capital : Payments,WM SMITH & SONS (BARNARD CASTLE),A0013824,22/01/2015,HED0258509,581.85,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,4510,"Monitoring, Console etc",HOUSING PENDLE LIMITED,A0055008,22/01/2015,HMR0258376,24.37,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Transfer Payments,6103,Accommodation ,OLD HALL FARM (UK) LTD,A0041314,22/01/2015,HMR0258377,650,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Premises Related Expense,2002,Bldgs : R & M : Abnormal,ELITE PLUMBING,A0084584,22/01/2015,HMR0258378,1550,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,PEARL 2,A0070545,22/01/2015,HMR0258379,1951.05,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,BRITISH GAS TRADING LIMITED,A0053746,22/01/2015,HMR0258393,296.99,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,4409,Tests & Inspection Fees,A B C ELECTRICAL,A0090085,22/01/2015,HMR0258396,90,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD24,Loans (E.H.C.),THE GUINESS PARTNERSHIP,A0089972,22/01/2015,HMR0258397,250,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,BOILERHOUSE EARBY,A0079622,22/01/2015,HMR0258403,2100,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,AZTEC GAS,A0090162,22/01/2015,HMR0258404,220,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,Redacted - Personal Data,A0090163,22/01/2015,HMR0258405,2500,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,M W DECOR,A0090164,22/01/2015,HMR0258462,204.95,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CH22,Ren Grant : 1996 Act,SPAIN BUILDING & MAINTENANCE,A0015325,22/01/2015,HMR0258463,3715,N,N/A,N,619.17
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CH22,Ren Grant : 1996 Act,ATM CONSTRUCTION LTD,A0066308,22/01/2015,HMR0258464,4040,N,N/A,N,673.33
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD13,Capital : Salaries,PEARL 2,A0070545,22/01/2015,HMR4004444,-895.95,N,N/A,N,N/A
Pendle Borough Council,Directorate,Supplies and Services,4702,Adverts : Statutory Notice,JOHNSTON PUBLISHING LIMITED,A0059640,22/01/2015,MAN0258373,203.76,N,N/A,N,N/A
Pendle Borough Council,Directorate,Supplies and Services,4702,Adverts : Statutory Notice,JOHNSTON PUBLISHING LIMITED,A0059640,22/01/2015,MAN0258374,152.82,N,N/A,N,N/A
Pendle Borough Council,Directorate,Supplies and Services,4702,Adverts : Statutory Notice,JOHNSTON PUBLISHING LIMITED,A0059640,22/01/2015,MAN0258375,203.76,N,N/A,N,N/A
Pendle Borough Council,Directorate,Supplies and Services,4301,Printing & Stationery,RICOH UK LIMITED,A0063806,22/01/2015,MAN0258465,63.71,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4004,EFM Materials,JEWSON LIMITED,A0001323,22/01/2015,OPS0258419,20.31,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4004,EFM Materials,JEWSON LIMITED,A0001323,22/01/2015,OPS0258421,33.72,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,STANLEY BROTHERS (TIPPERS) LTD,A0002422,22/01/2015,OPS0258424,64,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,STANLEY BROTHERS (TIPPERS) LTD,A0002422,22/01/2015,OPS0258424,240,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,STANLEY BROTHERS (TIPPERS) LTD,A0002422,22/01/2015,OPS0258425,240,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3601,Tprt : Annual Hire Charge,STANLEY BROTHERS (TIPPERS) LTD,A0002422,22/01/2015,OPS0258426,2100,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,A0068263,22/01/2015,OPS0258428,101.85,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,A0068263,22/01/2015,OPS0258428,316.05,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,A0068263,22/01/2015,OPS0258428,364.5,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,PJ01,Stock : Purchases,ENGINEERING & FOUNDRY SUPPLIES,A0001002,22/01/2015,OPS0258430,37.5,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,PJ01,Stock : Purchases,ENGINEERING & FOUNDRY SUPPLIES,A0001002,22/01/2015,OPS0258430,180,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,PJ01,Stock : Purchases,ENGINEERING & FOUNDRY SUPPLIES,A0001002,22/01/2015,OPS0258431,130.48,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,PJ01,Stock : Purchases,ENGINEERING & FOUNDRY SUPPLIES,A0001002,22/01/2015,OPS0258431,224.14,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,ORCHARD RECYCLING SERVICE,A0015803,22/01/2015,OPS0258432,1367.1,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4707,Miscellaneous : Other,ORCHARD RECYCLING SERVICE,A0015803,22/01/2015,OPS0258432,150,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Costs,5009,Fast Action Response,ORCHARD RECYCLING SERVICE,A0015803,22/01/2015,OPS0258432,150,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,1013,Emp : Training : Courses,KEEP BRITAIN TIDY,A0021088,22/01/2015,OPS0258433,1995,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Capital Costs,CD14,Capital : Payments,CONTAINER CARE SOLUTIONS,A0061112,22/01/2015,OPS0258434,960,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4004,EFM Materials,CONTAINER CARE SOLUTIONS,A0061112,22/01/2015,OPS0258435,960,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4004,EFM Materials,CONTAINER CARE SOLUTIONS,A0061112,22/01/2015,OPS0258436,2775,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,1004,Emp : Agency Wages,RAYNET RECRUITMENT AGENCY,A0090049,22/01/2015,OPS0258445,465.71,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,1004,Emp : Agency Wages,PENDLE PERSONNEL LTD,A0002198,22/01/2015,OPS0258448,214.25,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,1004,Emp : Agency Wages,PENDLE PERSONNEL LTD,A0002198,22/01/2015,OPS0258448,306.97,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,1004,Emp : Agency Wages,DRIVER HIRE,A0003556,22/01/2015,OPS0258450,182.26,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,1004,Emp : Agency Wages,DRIVER HIRE,A0003556,22/01/2015,OPS0258450,91.12,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,1004,Emp : Agency Wages,RAPID RECRUIT LIMITED,A0090080,22/01/2015,OPS0258451,1834.8,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,1004,Emp : Agency Wages,RAPID RECRUIT LIMITED,A0090080,22/01/2015,OPS0258451,2132.49,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,OCS GROUP UK LIMITED,A0072816,22/01/2015,OPS0258497,348.89,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,OCS GROUP UK LIMITED,A0072816,22/01/2015,OPS0258498,15.63,N,N/A,N,N/A
Pendle Borough Council,Human Resources,,9399,Payroll deductions,HEALTHSHIELD,A0018488,22/01/2015,PER0258492,-4.83,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,470J,Local Nature Reserve,ENGINEERING & FOUNDRY SUPPLIES,A0001002,22/01/2015,REG0258249,64.76,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Capital Costs,CD14,Capital : Payments,ENGINEERING & FOUNDRY SUPPLIES,A0001002,22/01/2015,REG0258249,129.52,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4739,Grants/Contributions,NELSON & COLNE COLLEGE,A0001974,22/01/2015,REG0258504,650,N,N/A,N,N/A
Pendle Borough Council,Revenues Services,Supplies and Services,4401,Consultants Fees,HER MAJESTY`S COURTS SERVICE - PENNINE,A0002117,22/01/2015,TRE0258479,825,N,N/A,N,N/A
Pendle Borough Council,Revenues Services,Supplies and Services,4401,Consultants Fees,HER MAJESTY`S COURTS SERVICE - PENNINE,A0002117,22/01/2015,TRE0258481,150,N,N/A,N,N/A
Pendle Borough Council,Revenues Services,Supplies and Services,4401,Consultants Fees,HER MAJESTY`S COURTS SERVICE - PENNINE,A0002117,22/01/2015,TRE0258483,525,N,N/A,N,N/A
Pendle Borough Council,Revenues Services,Supplies and Services,4401,Consultants Fees,HER MAJESTY`S COURTS SERVICE - PENNINE,A0002117,22/01/2015,TRE0258484,675,N,N/A,N,N/A
