Body,Body name,Service label,Service divison label,Expenditure category,Detailed expenditure type,Detailed expenditure code,Date paid,Transaction number,Net amount,Capital or revenue,Supplier name
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,16/06/2011,1106-00133,1121.4,R,Affinity Trust North Divisional Office
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,"Libraries, Arts & Heritage",Supplies and Services,Other Hired And Contracted Services,265,23/06/2011,1106-00134,540,R,Afro Samba
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Other Childrens And Families Services,Third Party Payments,Adoptions - Allowances,560,27/06/2011,1106-00135,18000,R,After Adoption
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Supplies and Services,Recurring & Major Grantss Projects,229,30/06/2011,1106-00136,3257.75,R,Age Luncheon Club
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Strategy & Commissioning,Third Party Payments,Supporting Ppl - Block Gross Chargeable,514,17/06/2011,1106-00137,3957.68,R,Age Uk Leeds
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Capital,Construction,3,03/06/2011,1106-00138,1963,C,Aggregate Industries Uk Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Other Hired And Contracted Services,265,03/06/2011,1106-00139,5725,R,Aggregate Industries Uk Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Capital,Construction,3,23/06/2011,1106-00140,199887,C,Aggregate Industries Uk Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Other Hired And Contracted Services,265,23/06/2011,1106-00141,81213,R,Aggregate Industries Uk Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Residential,580,08/06/2011,1106-00142,5604.68,R,Agricola House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Leeds Community Equip Store Pooled Budgt,Leeds Community Equip Store Pooled Budgt,Supplies and Services,Other Equipment,203,01/06/2011,1106-00143,1297.5,R,Aidapt Bathrooms Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Leeds Community Equip Store Pooled Budgt,Leeds Community Equip Store Pooled Budgt,Supplies and Services,Other Equipment,203,01/06/2011,1106-00144,3101,R,Aidapt Bathrooms Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Leeds Community Equip Store Pooled Budgt,Leeds Community Equip Store Pooled Budgt,Supplies and Services,Other Equipment,203,02/06/2011,1106-00145,2465,R,Aidapt Bathrooms Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Leeds Community Equip Store Pooled Budgt,Leeds Community Equip Store Pooled Budgt,Supplies and Services,Other Equipment,203,10/06/2011,1106-00146,795,R,Aidapt Bathrooms Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Leeds Community Equip Store Pooled Budgt,Leeds Community Equip Store Pooled Budgt,Supplies and Services,Other Equipment,203,10/06/2011,1106-00147,3387,R,Aidapt Bathrooms Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Premises,Grounds Maintenance Work,111,01/06/2011,1106-00148,5162.04,R,Ainsty Timber Marketing Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Premises,Grounds Maintenance Work,111,01/06/2011,1106-00149,2333.56,R,Ainsty Timber Marketing Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Premises,Grounds Maintenance Work,111,01/06/2011,1106-00150,585.76,R,Ainsty Timber Marketing Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Premises,Grounds Maintenance Work,111,02/06/2011,1106-00151,3114.38,R,Ainsty Timber Marketing Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,08/06/2011,1106-00152,3080.08,R,Aire House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Regeneration Management,Supplies and Services,Non-Recurring Grants,227,28/06/2011,1106-00153,12784,R,Aire Valley Homes Leeds
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,22/06/2011,1106-00154,2985,C,Aire Valley Landscaping Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Housing Services,Premises,Horticulture Non Defined Work,112,10/06/2011,1106-00155,740,R,Aire Valley Tree Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Emi,571,08/06/2011,1106-00156,18764.81,R,Aire View Residential Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Care Emi,574,08/06/2011,1106-00157,1325,R,Aire View Residential Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,08/06/2011,1106-00158,6956.59,R,Aire View Residential Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,08/06/2011,1106-00159,22611.47,R,Airedale (Goldsborough)
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,"Libraries, Arts & Heritage",Income,"Admissions, Booking Fees & Ticket Sales",933,30/06/2011,1106-00160,4606.25,R,Airedale Symphony Orchestra
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Economic Development,Supplies and Services,Advertising,211,14/06/2011,1106-00161,420,R,Airport Partners Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Operational Materials,205,03/06/2011,1106-00162,9378.81,R,Airwave Solutions Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,02/06/2011,1106-00163,1516,R,Aitkens Sportsturf Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,01/06/2011,1106-00164,14039.32,R,Aj Social Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Home Care,568,01/06/2011,1106-00165,1102.85,R,Aj Social Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,01/06/2011,1106-00166,4028.93,R,Aj Social Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,17/06/2011,1106-00167,2688,R,Aj Social Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Home Care,568,17/06/2011,1106-00168,1075.2,R,Aj Social Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,17/06/2011,1106-00169,13929.29,R,Aj Social Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Home Care,568,17/06/2011,1106-00170,1173.5,R,Aj Social Care
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Materials,205,03/06/2011,1106-00171,1113.66,R,Ajm Fixings & Power Tools Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Materials,205,03/06/2011,1106-00172,3334.09,R,Ajm Fixings & Power Tools Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Materials,205,03/06/2011,1106-00173,1463.31,R,Ajm Fixings & Power Tools Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,03/06/2011,1106-00174,599.98,R,Ajm Fixings & Power Tools Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Materials,205,07/06/2011,1106-00175,6196.6,R,Ajm Fixings & Power Tools Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Materials,205,17/06/2011,1106-00176,658.79,R,Ajm Fixings & Power Tools Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Materials,205,17/06/2011,1106-00177,1473.4,R,Ajm Fixings & Power Tools Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Materials,205,17/06/2011,1106-00178,856.23,R,Ajm Fixings & Power Tools Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Materials,205,17/06/2011,1106-00179,837.5,R,Ajm Fixings & Power Tools Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Materials,205,17/06/2011,1106-00180,596.78,R,Ajm Fixings & Power Tools Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Materials,205,22/06/2011,1106-00181,1107.9,R,Ajm Fixings & Power Tools Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Materials,205,23/06/2011,1106-00182,881.25,R,Ajm Fixings & Power Tools Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Materials,205,23/06/2011,1106-00183,1640.55,R,Ajm Fixings & Power Tools Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Fees to Carers,563,18/05/2011,1106-00184,630,R,Alan Brown Flowers
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,"Libraries, Arts & Heritage",Income,"Admissions, Booking Fees & Ticket Sales",933,20/06/2011,1106-00185,24721.12,R,Alan Clayton Concerts Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Transport,External Hire -Occasional,304,10/06/2011,1106-00186,891,R,Alan Thompson Transport
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Transport,External Hire -Occasional,304,24/06/2011,1106-00187,429,R,Alan Thompson Transport
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Strategic Accounts,Insurance,Supplies and Services,Insurance Claims,248,02/06/2011,1106-00188,1201.18,R,Albany
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Emi,571,08/06/2011,1106-00189,5719.36,R,Alexander Residential Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,08/06/2011,1106-00190,22075.47,R,Alexander Residential Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Residential,580,08/06/2011,1106-00191,1141.84,R,Alexander Residential Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,08/06/2011,1106-00192,1220.72,R,Alexander Residential Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Emi,571,08/06/2011,1106-00193,1238.4,R,Alexandra Court
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,08/06/2011,1106-00194,7923.96,R,Alexandra Court
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Health & Environmental Action,Supplies and Services,Other Hired And Contracted Services,265,09/06/2011,1106-00195,467.55,R,Alfies Boarding Kennels
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Health & Environmental Action,Supplies and Services,Other Hired And Contracted Services,265,24/06/2011,1106-00196,667,R,Alfies Boarding Kennels
