UID,Client,Pro Class,Contract Title,Route to Market,Agreement Type,Contract Start Date,Contract Term (Months),Maximum Duration of Contract (Months),Contract End Date,Ext. Applied to Contract,Maximum Extend Date,Review Date,Estimated Annual Value,Estimated Total Value,Supplier Name,Supplier Type,Registered Number,Postcode,Council Directorate
3033,Stockport Council,SOCIAL CARE SERVICES : Adult,Supported Living Services (103.9 - Phase 7),Mini Competition (Internal),Contract,01/08/2016,36,48,31/07/2019,No,31/07/2020,31/07/2018," œ355,887.62 "," œ1,423,550.48 ",Royal Mencap Society,VCSE,550457 comp no  222377 charity,EC1Y 0RT,Stockport- Services to People
3036,Stockport Council,331200-Sports & Playground Equipment & Maintenance : Sports Equipment Maintenance : ,Maintenance of Gymnasium / Sports Hall Equipment,OJEU Tender,Contract,01/04/2014,36,48,31/03/2018,Yes,31/03/2018,01/12/2016," œ3,891.00 "," œ15,564.00 ",Sportsafe UK Ltd,SME,3370067,C01 2TJ,Stockport- Services to Place
3038,Stockport Council,270000-Information Communication Technology :  ,Updated Audio Visual System to replace existing at Stockport Town Hall,Exemption,Contract,21/03/2016,12,12,31/03/2017,No,31/03/2017,01/12/2016," œ5,160.00 "," œ5,160.00 ",CDEC Ltd -  AV Reseller /  Integrator,SME,4102256,WA3 6PN,Stockport- Corporate & Support Services
3039,Stockport Council,271300-Information Communication Technology : Services : Maintenance & Support,FEM Desktop upgrade from Professional edition to database edition; maintenance & support,Exemption,Contract,16/03/2016,12,12,31/03/2017,No,31/03/2017,01/01/2017," œ6,900.00 "," œ6,900.00 ",Dotted Eyes,SME,4471760,B3 1TX,Stockport- Corporate & Support Services
3040,Stockport Council,271400-Information Communication Technology : Office & Reprographics Equipment : ,Plotter for Planning and Building,Exemption,Contract,22/02/2016,12,12,31/03/2017,No,31/03/2017,01/12/2016," œ12,175.00 "," œ12,175.00 ",Canon UK,Large,1264300,RH2 8BF,Stockport- Corporate & Support Services
3056,Stockport Council,131312-Cleaning & Janitorial : Washroom Sanitation Service : ,"Sanitary, Medical & Sharps Etc",Call Off (External),Contract,01/08/2016,32,32,31/03/2019,No,31/03/2019,01/01/2018," œ79,670.00 "," œ212,453.33 ",PHS ,SME,00770813,CF83 1XH,Stockport- Corporate & Support Services
3059,Stockport Council,269999-Human Resources : Not Elsewhere Classified : ,Physiotherapy services for Stockport Council ,Tender,Contract,01/08/2016,24,36,31/07/2018,No,31/07/2019,31/12/2017," œ42,000.00 "," œ126,000.00 ",John Bowden / Physio.co.uk ,SME,Supplier does not have company number,M3 4DN,Stockport- Corporate & Support Services
3060,Stockport Council,269999-Human Resources : Not Elsewhere Classified : ,Counselling Services to Stockport Council ,Tender,Contract,05/09/2016,24,36,04/09/2018,No,04/09/2019,31/12/2017," œ47,000.00 "," œ141,000.00 ",Beacon Counselling,SME,5429473,SK7 1BA,Stockport- Corporate & Support Services
3078,Stockport Council,SOCIAL CARE SERVICES : Adult,Supported Living Services (103.10 - Phase 8),Tender,Contract,16/01/2017,36,48,15/01/2020,No,15/01/2021,01/06/2020," œ880,584.00 "," œ3,522,336.00 ",Royal Mencap  ,VCSE,"550457
222377",M16 9HU,Stockport- Services to People
3110,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Independent Travel Training 2016 - Stockport,Tender,Contract,01/09/2016,24,36,31/08/2018,No,31/08/2019,01/08/2017," œ130,000.00 "," œ390,000.00 ",Pure Innovations ,SME,5241249,SK3 0RF,Stockport- Services to People
3153,Stockport Council,321930-Social Community Care Supplies & Services - Adult : Respite : Community,Development of a Wellbeing Centre in Stockport,Tender,Contract,01/07/2016,24,36,30/06/2018,No,30/06/2019,30/06/2017," œ45,000.00 "," œ135,000.00 ",Disability Stockport,VCSE,7063608,SK1 1EG ,Stockport- Services to People
3160,Stockport Council,271510-Information Communication Technology : Services : Application Service Provision,APP Licensing System Extension,Exemption,Contract,30/06/2016,6,18,30/06/2017,No,31/12/2017,01/03/2017," œ14,666.66 "," œ21,999.99 ",Civica UK Ltd ,Large,01628868,SW15 6AR,Stockport- Services to Place
3163,Stockport Council,151514-Healthcare : Public Health : Specialist Services,TENDER FOR THE PROVISION OF COMMUNITY BASED LIFESTYLE SERVICES,OJEU Tender,Contract,01/10/2016,48,72,30/10/2022,No,30/10/2022,01/11/2019," œ914,993.00 "," œ5,489,958.00 ",Various - See Below,Various,various,various,Stockport- Services to People
3163,Stockport Council,151514-Healthcare : Public Health : Specialist Services,TENDER FOR THE PROVISION OF COMMUNITY BASED LIFESTYLE SERVICES,,,42644,60,60,44134,No,44864,," œ181,131.00 "," œ1,086,786.00 ",STOCKPORT SPORTS TRUST t/a LIFE LEISURE,Large,4304674,SK8 7BS   ,Stockport- Services to People
3163,Stockport Council,151514-Healthcare : Public Health : Specialist Services,TENDER FOR THE PROVISION OF COMMUNITY BASED LIFESTYLE SERVICES,,,42644,60,60,44134,No,44864,," œ733,000.00 "," œ4,398,000.00 ",ABL HEALTH LIMITED,Medium,7074944,BL4 0JL ,Stockport- Services to People
3169,Stockport Council,310000-Healthcare :  ,"Sexual and Reproductive Health Services for the boroughs of Stockport, Tameside & Trafford",OJEU Tender,Contract,16/09/2016,30,54,31/03/2019,No,31/03/2021,01/05/2018," œ1,652,313.00 "," œ7,435,408.50 ",Central Manchester University Hospitals NHS Foundation Trust,NHS,1049274,M13 0ZY,Stockport- Corporate & Support Services
3181,Stockport Council,379999-Utilities : Not Elsewhere Classified : ,"Water, Waste Water, and Ancillary Services",Local Services,Contract,01/04/1974,518,518,30/12/2017,No,30/12/2017,01/08/2017," œ1,973,000.00 "," œ84,674,583.33 ",Water Plus,Large,04141390,ST1 4FD ,Stockport- Corporate & Support Services
3184,Stockport Council,271699-Information Communication Technology : Telecommunications : ,Unified Communications,Mini Competition (External),Contract,06/04/2017,36,60,05/04/2020,No,05/04/2022,01/06/2019," œ69,973.94 "," œ500,895.25 ",Virgin Media Business,Large,01785381,S98 1HS,Stockport- Corporate & Support Services
3188,Stockport Council,271420-Information Communication Technology : Services : Online Services,Governors Hub,Quote,Contract,01/04/2016,12,12,31/03/2017,No,31/03/2017,01/12/2016," œ12,372.00 "," œ12,372.00 ",Ortoo Technologies,SME,8142817,NR28 ODX,Stockport- Services to People
3192,Stockport Council,379999-Utilities : Not Elsewhere Classified : ,Demand Side Response Schemes,Mini Competition (External),Concession,01/11/2016,36,36,31/10/2019,No,31/10/2019,31/10/2018, Income , Income ,KiWi Power Limited,Large,07104653 ,N3 1XW ,Stockport- Services to Place
3223,Stockport Council,141100-Clothing : Protective : ,"Personal Protective Equipment, Footwear, Corporate Clothing & Equipment Framework Contract",OJEU Tender,Contract,02/08/2015,24,48,01/08/2017,No,31/07/2019,01/12/2016," œ21,198.62 "," œ84,794.48 ",Various - See Below,Various,Various- See supplier Tab,Various- See supplier Tab,Stockport- Corporate & Support Services
3223,Stockport Council,141100-Clothing : Protective : ,"Personal Protective Equipment, Footwear, Corporate Clothing & Equipment Framework Contract",,,42217,60,60,42947,No,43677,," œ21,198.62 "," œ1,760,974.80 ",Arco Ltd,Large,00133804,HU1 2SJ,Stockport- Corporate & Support Services
3223,Stockport Council,141100-Clothing : Protective : ,"Personal Protective Equipment, Footwear, Corporate Clothing & Equipment Framework Contract",,,42217,60,60,42947,No,43677,," œ21,198.62 ", nil ,Rexel UK Ltd T/A Newey & Eyre ,SME,00216596,LS26 0DU,Stockport- Corporate & Support Services
3223,Stockport Council,141100-Clothing : Protective : ,"Personal Protective Equipment, Footwear, Corporate Clothing & Equipment Framework Contract",,,42217,60,60,42947,No,43677,," œ21,198.62 "," œ327,667.78 ",MWUK Ltd t/a Alexandra,SME,02411540,BS35 2NT,Stockport- Corporate & Support Services
3223,Stockport Council,141100-Clothing : Protective : ,"Personal Protective Equipment, Footwear, Corporate Clothing & Equipment Framework Contract",,,42217,60,60,42947,No,43677,," œ21,198.62 ", nil ,Lion Safety,SME,SC498428,BS35 2NT,Stockport- Corporate & Support Services
3223,Stockport Council,141100-Clothing : Protective : ,"Personal Protective Equipment, Footwear, Corporate Clothing & Equipment Framework Contract",,,42217,60,60,42947,No,43677,," œ21,198.62 "," œ203,424.92 ",J & K Ross,SME,01246794, FK3 9XB,Stockport- Corporate & Support Services
3223,Stockport Council,141100-Clothing : Protective : ,"Personal Protective Equipment, Footwear, Corporate Clothing & Equipment Framework Contract",,,42217,60,60,42947,No,43677,," œ21,198.62 "," œ2,800,000.00 ",Ioma Clothing Company,Large, 00505191,L24 9WF,Stockport- Corporate & Support Services
3223,Stockport Council,141100-Clothing : Protective : ,"Personal Protective Equipment, Footwear, Corporate Clothing & Equipment Framework Contract",,,42217,60,60,42947,No,43677,," œ21,198.62 "," œ2,800,000.00 ",SBA Ltd,SME,00381000,LE2 7SQ ,Stockport- Corporate & Support Services
3238,Stockport Council,271300-Information Communication Technology : Services : Maintenance & Support,The Chest eProcurement Portal,Call Off (External),contract,01/08/2015,48,96,31/07/2019,No,31/07/2023,31/07/2018," œ2,140.00 "," œ17,120.00 ",Due-North Ltd,SME,4499218,NE23 1LZ,Stockport- Corporate & Support Services
3250,Stockport Council,201400-Financial Services : Council Tax & Business Rates : ,Mini competition from Manchester  City Council TC804 ? Support and Intelligence Collection of Business Rates Lot 1 ,Call Off (External),Contract,06/09/2016,24,48,05/09/2018,No,06/09/2020,01/03/2018," œ50,000.00 "," œ200,000.00 ",Inform CPI,Large,5599551,EC2N 1AR,Stockport- Corporate & Support Services
3290,Stockport Council,209999-Financial Services : Not Elsewhere Classified : ,Treasury Management Services ,Call Off (External),Contract,01/10/2016,18,30,31/03/2018,No,31/03/2019,01/11/2017," œ11,891.67 "," œ29,729.18 ",Capita Asset Services,SME,2081330,EC3A 7NH,Stockport- Corporate & Support Services
3296,Stockport Council,269999-Human Resources : Not Elsewhere Classified : ,Home Electronics Salary Sacrifice Scheme ,Call Off (External),Contract,01/10/2016,48,48,30/09/2020,No,30/09/2020,01/07/2019," œ350,000.00 "," œ1,400,000.00 ",Northumbria Healthcare NHS Foundation Trust,NHS,Supplier does not have company number,NE27 0QJ,Stockport- Corporate & Support Services
3306,Stockport Council,321600-Social Community Care Supplies & Services - Adult : Domiciliary Care : Reablement,Winter Pressures 2016,Tender,Contract,01/11/2016,6,12,30/09/2017,Yes,30/09/2017,30/09/2018," œ200,000.00 "," œ200,000.00 ",Various - See Below,Various - See Supplier Tab,Various - See Supplier Tab,Various - See Supplier Tab,Stockport- Services to People
3306,Stockport Council,321600-Social Community Care Supplies & Services - Adult : Domiciliary Care : Reablement,Winter Pressures 2016,,,42675,60,60,42855,No,43038,," œ42,736.00 "," œ42,736.00 ",Carers Trust,SME,1145181,SE1 0EH.,Stockport- Services to People
3306,Stockport Council,321600-Social Community Care Supplies & Services - Adult : Domiciliary Care : Reablement,Winter Pressures 2016,,,42675,60,60,42855,No,43038,," œ128,100.00 "," œ128,100.00 ",HG Care Services Ltd,SME,4626258,SK4 3GN,Stockport- Services to People
3306,Stockport Council,321600-Social Community Care Supplies & Services - Adult : Domiciliary Care : Reablement,Winter Pressures 2016,,,42675,60,60,42855,No,42825,," œ15,000.00 "," œ15,000.00 ",Lilyrose Care Group Limited,Large,9501724,ST6 1JQ,Stockport- Services to People
3314,Stockport Council,271200-Information Communication Technology : Hardware : ,Provision of the Councils laptop requirements,Mini Competition (External),Contract,01/07/2016,24,48,30/06/2018,No,30/06/2020,01/01/2018," œ30,000.00 "," œ120,000.00 ",XMA Ltd,Large,2051703,NG11 7EP,Stockport- Corporate & Support Services
3316,Stockport Council,261600-Human Resources : Travel & Subsistence : ,Travel Rail Scheme ,Exemption,Contract,10/08/2016,48,48,09/08/2020,No,09/08/2020,01/04/2019," œ158,000.00 "," œ632,000.00 ",Northern Rail,Large,04619954,YO1 6HZ,Stockport- Corporate & Support Services
3317,Stockport Council,261600-Human Resources : Travel & Subsistence : ,Travel Bus Scheme ,Exemption,Contract,10/08/2016,48,48,09/08/2020,No,09/08/2020,01/04/2019," œ316,800.00 "," œ1,267,200.00 ",Stagecoach,Large,03092390,SK3 0DU,Stockport- Corporate & Support Services
3329,Stockport Council,"391110-Works - Construction, Repair & Maintenance : Buildings : Construction",Principal Designer,OJEU Tender,Contract,01/02/2017,36,48,31/01/2020,,31/01/2021,01/07/2019," œ200,000.00 "," œ800,000.00 ",Keelagher Okey Associates Ltd,SME,4390026,WA11HU,Stockport- Corporate & Support Services
3355,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Mentoring for Children 16+,OJEU Tender,Contract,01/04/2017,36,48,31/03/2020,,31/03/2021,08/08/2018," œ43,000.00 "," œ172,000.00 ",Pure Innovations,VCSE,1722391,SK3 0RF,Stockport- Services to People
3375,Stockport Council,321014-Social Community Care Supplies & Services - Adult : Domiciliary Care : ,Overnight Home Support Service,Tender,Contract,01/11/2016,6,12,30/09/2017,Yes,30/09/2017,30/09/2017," œ159,600.00 "," œ159,600.00 ",Medacs Healthcare Group,Large,2518546,LU1 3BA,Stockport- Services to People
3377,Stockport Council,271501-Information Communication Technology : Services : ,Blue Badge Scheme,Tender,Contract,01/01/2012,48,72,31/12/2018,Yes,31/12/2018,01/07/2018," œ27,000.00 "," œ162,000.00 ",Northgate Public Services (UK) Ltd,Large,968498,HP2 4NN,Stockport- Corporate & Support Services
3390,Stockport Council,321014-Social Community Care Supplies & Services - Adult : Domiciliary Care : ,Independent Mobility Assessments to determine eligibility for Blue Badge Schemes,Quote,Contract,01/12/2016,12,12,30/11/2017,No,30/11/2017,01/09/2017," œ49,000.00 "," œ49,000.00 ",Able 2 Occupational Therapy Services,SME,6684049,WV15 5BA,Stockport- Services to People
3397,Stockport Council,191100-Facilities & Management Services : Design & Photography : ,12 x bespoke images for use on banners and in promotional campaigns related to Stopfordia exhibition,Exemption,Contract,15/09/2016,120,120,14/09/2026,No,14/09/2026,01/04/2021," œ10,000.00 "," œ10,000.00 ",Eamonn Murphy,Sole Trader,Supplier does not have company number,SK,Stockport- Corporate & Support Services
3400,Stockport Council,371000-Utilities : Electricity : ,Electricity Contract (Non-Half Hourly Metered),Call Off (External),Contract,08/09/2016,36,36,08/09/2019,No,08/09/2019,08/09/2018," œ816,000.00 "," œ2,448,000.00 ",Total Gas and Power,Large,2172239,E14 5BF,Stockport- Corporate & Support Services
3401,Stockport Council,371000-Utilities : Electricity : ,Electricity Contract (Half Hourly Metered),Call Off (External),Contract,08/09/2016,36,36,08/09/2019,No,08/09/2019,08/09/2018," œ1,362,000.00 "," œ4,086,000.00 ",Npower,Large,03653277,LS14 9AN,Stockport- Corporate & Support Services
3402,Stockport Council,371100-Utilities : Gas : ,Gas,Call Off (External),Contract,06/09/2016,36,36,08/09/2019,No,08/09/2019,08/09/2018," œ890,000.00 "," œ2,670,000.00 ",Gazprom,Large,3904624,NW1 3BF,Stockport- Corporate & Support Services
3416,Stockport Council,171111-Education : Audio Visual : ,GM Libraries eBooks and eAudiobooks ,Call Off (External),Contract,01/06/2017,46,72,31/03/2021,No,31/03/2023,01/04/2018," œ21,500.00 "," œ129,000.00 ",Bolinda UK Ltd,Large,5086231,RG14 2PZ,Stockport- Services to People
3421,Stockport Council,129999-Cemetery & Crematorium : Not Elsewhere Classified : ,Mortuary & Pathology Services (6 Month SLA),Exemption,Contract,01/10/2016,6,6,30/09/2017,Yes,30/09/2017,30/09/2017," œ230,660.00 "," œ230,660.00 ",Tameside Hospital NHS Foundation Trust ,NHS,Trust - Not Required,OL6 9RW,Stockport- Services to People
3422,Stockport Council,129999-Cemetery & Crematorium : Not Elsewhere Classified : ,Mortuary & Pathology Services (6 Month SLA),Exemption,Contract,01/10/2016,6,6,30/09/2017,Yes,30/09/2017,30/09/2017," œ230,660.00 "," œ230,600.00 ",Pennine Acute Hospitals Trust NHS Trust ,NHS,Trust - Not Required,M8 5RB,Stockport- Services to People
3423,Stockport Council,129999-Cemetery & Crematorium : Not Elsewhere Classified : ,Mortuary & Pathology Services (6 Month SLA),Exemption,Contract,01/10/2016,6,12,30/09/2017,Yes,30/09/2017,30/09/2017," œ230,660.00 "," œ230,600.00 ",Stockport NHS Foundation Trust ,NHS,Trust - Not Required,SK2 7JE,Stockport- Services to People
3429,Stockport Council,201200-Financial Services : Banking : ,Stockport Bill Payment Service,Call Off (External),Contract,01/07/2017,24,24,30/06/2019,Yes,30/06/2021,02/01/2019," œ100,000.00 "," œ400,000.00 ",allPay,Large,2933191,HR1 3SE,Stockport- Corporate & Support Services
3436,Stockport Council,271200-Information Communication Technology : Hardware : ,AGMA: Audio Visual and Presentation Equipment ,Call Off (External),Framework Agreement,01/08/2013,36,48,31/07/2017,No,31/07/2017,01/08/2016," œ13,395.00 "," œ53,580.00 ",Various - See Below,Various,Various- See supplier Tab,Various- See supplier Tab,Stockport- Corporate & Support Services
3436,Stockport Council,271200-Information Communication Technology : Hardware : ,AGMA: Audio Visual and Presentation Equipment ,,,41487,60,60,42947,Yes,42947,, œ865.00 , nil ,Millennium Business Systems,SME,0372213,RG12 1RP,Stockport- Corporate & Support Services
3436,Stockport Council,271200-Information Communication Technology : Hardware : ,AGMA: Audio Visual and Presentation Equipment ,,,41487,60,60,42947,Yes,42947,, œ900.00 , nil ,Over Audio,SME,GBML1330047,L20 8AL,Stockport- Corporate & Support Services
3436,Stockport Council,271200-Information Communication Technology : Hardware : ,AGMA: Audio Visual and Presentation Equipment ,,,41487,60,60,42947,Yes,42947,," œ11,630.00 ", nil ,GV Multi Media,SME,04141235,TW3 2EB,Stockport- Corporate & Support Services
3439,Stockport Council,SOCIAL CARE SERVICES : Adult,Supported Living Services (103.11 - Phase 9),Tender,Contract,10/04/2017,36,48,10/04/2020,No,09/04/2021,01/10/2020," œ1,262,143.00 "," œ5,048,572.00 ",Creative Support,SME,27440R,SK1 3TS,Stockport- Services to People
3444,Stockport Council,151514-Healthcare : Public Health : Specialist Services,Public Health-care Establishment Management Contract - Pharmacy Methadone Supervised Consumption,Local Services,Contract,01/10/2015,60,84,30/09/2020,No,30/09/2022,06/01/2020," œ1,125,000.00 "," œ7,875,000.00 ",Pennine Care NHS Foundation Trust,NHS,4334393,OL6 7SR,Stockport- Services to People
3457,Stockport Council,171113-Education : Library Books : ,Supply & Servicing of materials to Public Library Authorities Lot 7 Government Info,Call Off (Internal),Contract,01/04/2013,36,74,31/05/2018,Yes,31/05/2019,01/10/2017," œ7,500.00 "," œ46,250.00 ",Dandy Booksellers,SME,4846829,NW6 7UP,Stockport- Corporate & Support Services
3464,Stockport Council,191600-Facilities & Management Services : Printing : ,"Election Printing Services (Poll Cards & Delivery, Postal Vote Packs, Ballot Papers, and IER Materials (Canvass, BAU, Misc., and Printing & Processing of Data))",Call Off (Internal),Contract,08/01/2015,36,48,07/01/2018,Yes,07/01/2019,07/10/2017," œ55,000.00 "," œ220,000.00 ",Electoral Reform Services Ltd ,Large,02263092,N8 0NW,Stockport- Corporate & Support Services
3493,Stockport Council,271300-Information Communication Technology : Services : Maintenance & Support,Paris - Electronic income system,Exemption,Contract,15/10/2016,36,36,14/10/2019,No,14/10/2019,01/04/2019," œ13,018.00 "," œ39,054.00 ",Northgate Public Services (UK) Ltd,Large,968498,HP2 4NN,Stockport- Corporate & Support Services
3494,Stockport Council,271300-Information Communication Technology : Services : Maintenance & Support,ITSM Case Management System,Exemption,Contract,01/10/2016,36,36,30/09/2019,No,30/09/2019,01/04/2019," œ16,235.00 "," œ48,705.00 ",Freshservice,Large,09338697,W1F 9PP,Stockport- Corporate & Support Services
3505,Stockport Council,171113-Education : Library Books : ,INFO ONLY - See UID 565 for main contract : Supply & Servicing of materials to Public Library Authorities Lots 1 Adult Non-Fict/Lot 2 Adult Fict/Lot 4 Music/Lot 5 DVD Comp Games/Lot 6 Reference SO,OJEU Tender,Contract,01/06/2015,36,48,31/05/2018,No,31/05/2019,01/10/2017," œ241,039.00 "," œ964,156.00 ",Askews and Holts ,SME,2745298,PR1 1SY,Stockport- Corporate & Support Services
3518,Stockport Council,171010-Education : Adult & Further Education Services : ,Bikeability Cycle Training - Stockport ,Tender,Contract,01/04/2017,12,36,31/03/2018,,31/03/2020,01/10/2017," œ40,400.00 "," œ121,200.00 ",BikeRight! Ltd,SME,5742951,M11 2NA,Stockport- Services to People
3522,Stockport Council,201300-Financial Services : Cash Collection : ,Cash Collection  ,Call Off (External),Framework Agreement,01/08/2017,29,41,31/12/2019,No,31/12/2020,01/08/2019," œ27,200.00 "," œ92,933.00 ",Security Plus ,Medium,1325489,ST14 7TQ,Stockport- Corporate & Support Services
3524,Stockport Council,171113-Education : Library Books : ,INFO ONLY - See UID 565 for main contract : Supply & Servicing of materials to Public Library Authorities Lots 3 Children's,OJEU Tender,Contract,01/06/2015,36,48,31/05/2018,No,31/05/2019,01/10/2017," œ105,809.53 "," œ423,238.12 ",Peters Bookselling Service,SME,2452340,B5 6RJ,Stockport- Corporate & Support Services
3545,Stockport Council,321111-Social Community Care Supplies & Services - Children : Specialist Needs : Adoption Services,Inter country adoption pre-assessment service,Tender,Contract,01/04/2017,36,36,31/03/2020,No,31/03/2020,01/11/2018," œ15,000.00 "," œ45,000.00 ",IAC Adoption Centre,Other,1067313,EN5 4HZ,Stockport- Services to People
3591,Stockport Council,209999-Financial Services : Not Elsewhere Classified : ,CFO Insight subscription,Exemption,Contract,20/01/2017,36,36,19/01/2020,No,19/01/2020,20/01/2018," œ10,000.00 "," œ30,000.00 ",Grant Thornton UK LLP,Large,OC307742 ,NN4 7YE,Stockport- Corporate & Support Services
3608,Stockport Council,271440-Information Communication Technology : Software : ,Policy Compliance Software,Quote,Contract,05/01/2017,36,36,05/01/2020,No,05/01/2020,05/12/2019," œ10,175.00 "," œ30,525.00 ",NetConsent Limited,SME,5055559,GU51 2UZ,Stockport- Corporate & Support Services
3613,Stockport Council,321013-Social Community Care Supplies & Services - Adult : Day Care : ,Community Learning Disability Service Contract,Tender,Contract,01/04/2012,60,72,31/03/2018,Yes,31/03/2018,08/08/2017," œ932,013.00 "," œ5,592,078.00 ",Pennine Care NHS Foundation Trust,NHS,8436885,OL1 1PF,Stockport- Services to People
3619,Stockport Council,271440-Information Communication Technology : Software : ,Collection HQ,Exemption,Contract,01/04/2017,36,36,31/03/2020,No,31/03/2020,05/01/2018," œ8,749.00 "," œ26,247.00 ",Bridgeall Libraries Ltd,SME,SC297736,G52 4RU,Stockport- Corporate & Support Services
3630,Stockport Council,271420-Information Communication Technology : Services : Online Services,Customer Relationship Management Upgrade and Support,Exemption,Contract,01/04/2017,36,36,31/03/2020,No,31/03/2020,01/04/2019," œ28,475.00 "," œ116,445.00 ",Kana Software Ireland Limited,SME,FC033186,BT3 9DT,Stockport- Corporate & Support Services
3633,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Special Educational Needs Mediation and Disagreement Resolution Service,Quote,Contract,01/04/2017,12,24,31/03/2018,No,31/03/2019,01/02/2018," œ10,000.00 "," œ20,000.00 ",Essential Mediation,SME,7732735,MK9 2BE,Stockport- Services to People
3655,Stockport Council,271501-Information Communication Technology : Services : ,Planning Policy system ,Quote,Contract,01/03/2017,12,12,28/02/2018,No,28/02/2018,01/11/2017," œ9,459.09 "," œ9,459.09 ",Objective Corporation UK Limited ,SME,03965318,SL6 8XD,Stockport- Corporate & Support Services
3694,Stockport Council,271699-Information Communication Technology : Telecommunications : ,Mobile and Voice Data Aggregation (NFC60),Mini Competition (External),Contract,01/04/2017,36,60,31/03/2020,No,31/03/2022,01/01/2019," œ96,229.79 "," œ481,148.95 ",Everything Everywhere (EE),Large,02382161,AL10 9BW,Stockport- Corporate & Support Services
3704,Stockport Council,321015-Social Community Care Supplies & Services - Adult : Sheltered Accommodation : ,LD Supported Living Service (103.12 - phase 10),Call Off (Internal),Contract,03/07/2017,36,48,02/07/2020,No,02/07/2021,01/01/2020," œ610,017.00 "," œ1,807,300.00 ",Creative Support,SME,27440R,SK1 3TS,Stockport- Services to People
3726,Stockport Council,201200-Financial Services : Banking : ,Pre Payment Cards ,Call Off (External),Contract,01/08/2017,36,12,31/07/2020,Yes,31/07/2021,31/07/2019," œ12,990.00 "," œ45,000.00 ",Pre Paid Financial  Services,Large,06337638,W1B 3AT,Stockport- Corporate & Support Services
3729,Stockport Council,189999-Environmental Services : Not Elsewhere Classified : ,North Reddish Park Sports Pitch Development,Tender,Contract,15/05/2017,4,4,31/08/2017,No,31/08/2017,01/06/2017," œ110,000.00 "," œ110,000.00 ",Cleveland Land Services,Medium,1390490,TS14 6RQ,Stockport- Services to Place
3730,Stockport Council,271440-Information Communication Technology : Software : ,ebulk solution: Hosted Electronic Solution for the Administration of Disclosure and Barring Service,Exemption,Contract,11/04/2017,12,12,10/04/2018,No,10/04/2018,01/01/2018," œ8,500.00 "," œ8,500.00 ",Kent County Council,Large,Supplier does not have company number,ME14 1XQ,Stockport- Corporate & Support Services
3735,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Regional Adoption Agency - Birth Parent Support,Tender,Contract,01/07/2017,24,36,30/09/2019,No,30/09/2020,12/05/2018," œ50,000.00 "," œ150,000.00 ",After Adoption,Medium,2545535,M15 4JJ,Stockport- Services to People
3740,Stockport Council,271501-Information Communication Technology : Services : ,Integrated Library Management system,Exemption,Contract,01/04/2017,32,32,24/12/2019,No,24/12/2019,01/01/2019," œ22,500.00 "," œ60,000.00 ",Civica UK Ltd,Large,01628868,SW15 6AR,Stockport- Services to Place
3742,Stockport Council,271400-Information Communication Technology : Office & Reprographics Equipment : ,Multi-functional devices (MFD?s) Co-Termination Agreement,Call Off (External),Contract,01/03/2017,12,12,28/02/2018,No,28/02/2018,28/02/2018," œ70,000.00 "," œ70,000.00 ","Konica Minolta, Business Solutions (UK) Ltd",SME,1132885,SS14 3AR,Stockport- Corporate & Support Services
3750,Stockport Council,291200-Arts & Leisure Services : Outsourced Service : ,Design and Fabrication of James Conway Memorial in Stockport Town Centre,Tender,Contract,01/06/2017,6,6,01/12/2017,No,01/12/2017,01/12/2017," œ35,000.00 "," œ35,000.00 ",Industrial Heritage Stronghold,SME,6590493,DY9 0TW,Stockport- Corporate & Support Services
3768,Stockport Council,419999-Social Community Care Supplies & Services : Not Elsewhere Classified : ,Appropriate Adult Service,Exemption,Contract,01/05/2017,12,12,30/05/2018,No,30/05/2018,01/09/2017," œ10,000.00 "," œ10,000.00 ",Child Action North West,VCSE,222533,BB1 9LL,Stockport- Services to People
3770,Stockport Council,271510-Information Communication Technology : Services : Application Service Provision,"Enterprise Licence  - Confirm Connect, Confirm Workzone and Strategic Asset Management modules.",Exemption,Contract,01/06/2017,12,12,31/05/2018,No,31/05/2018,01/01/2018," œ87,320.00 "," œ87,320.00 ",Pitney Bowes Software Europe Ltd,Medium,01977325,AL10 9UJ,Stockport- Services to Place
3805,Stockport Council,311600-Healthcare : Services : ,"GP and Pharmacy Services including NHS Health Checks, Smoking Cessation and Sexual Health",Local Services,Contract,01/04/2017,24,24,31/03/2019,No,31/03/2019,01/05/2018," œ87,700.00 "," œ175,400.00 ",Any GP or Pharmacy within the borough of Stockport,Various,Various,Various,Stockport- Services to People
3806,Stockport Council,311600-Healthcare : Services : ,"Health Visiting, Family Nurse Partnership and School Nursing services for Stockport Council",Exemption,Contract,01/04/2017,12,12,31/03/2018,No,31/03/2018,01/10/2017," œ5,778,177.00 "," œ5,778,177.00 ",Stockport NHS Foundation Trust ,NHS,Trust - Not Required,SK2 7JE,Stockport- Services to People
3822,Stockport Council,261400-Human Resources : Temporary & Agency Staff : ,Agency and Interim Arrangements,Mini Competition (External),Contract,20/12/2016,36,48,28/01/2020,No,28/01/2021,28/01/2018," œ1,400,000.00 "," œ5,600,000.00 ",Reed Specialist Recruitment Limited,Large,06903140 ,WC2A 1DT,Stockport- Services to People
