Ratepayer,Property Address,Propref,Billing Address,RV,Property Description,Relief Code
Selmar Properties Ltd,"1ST - 3RD Flrs At Nightclub, Wards End, Halifax, HX1 1BX",69264752,"Palatine Court, 84 Palatine Road, Withington, Manchester, M20 3JW",4600,Store And Premises,Listed Building
The Trustees Of B E Holmes Settlement Trust,"Car Parking Space No 14, John Street, Halifax, HX1 1YA",64400739,"C/O Walker Singleton, Property House, Lister Lane, Halifax, HX1 5AS",600,Car Parking Space,Rateable Value below threshold
"R P Moore, J L Lister & Aj Bell Trustees Ltd","Suite T6 Trinity House, Blackwall, Halifax, HX1 2QR",64268727,"Trinity House, Blackwall, Halifax, HX1 2QR",2325,Office And Premises,Listed Building
Waxman Holdings Ltd,"(Unoffical Address), Unit 2 Grove Mills, Elland Lane, Elland               HX5 9DZ",56084754,"Grove Mills, Elland Lane, Elland, HX5 9DZ",28000,Warehouse And Premises,Qualifying industrial hereditament
Dean Clough Ltd,"Unit L3, L Block, Dean Clough Office Park, Halifax              HX3 5AX",64784867,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",800,Store,Listed Building
Dean Clough Ltd,"Unit T1, Dean Clough Industrial Park, Halifax, HX3 5WL",64784801,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",15000,Galleries And Premises,Listed Building
Dean Clough Ltd,"Office Suites D130, & D180/182/184, Dean Clough Office Park, Halifax              HX3 5AX",64788751,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",20500,Offices and Premises,Listed Building
Kino & Co,"Unit 5B, White Rose Mill, Holdsworth Road, Halifax              HX3 6SN",65344516,"Office H M 2.0, Holmfield Mills, Holdsworth Road, Halifax, HX3 6SN",5300,Warehouse And Premises,Empty Relief - Post 01/04/2008
Kino & Co,"Unit 1.09/1.10, White Rose Mill, Holdsworth Road, Halifax              HX3 6SN",65344981,"Office H M 2.0, Holmfield Mills, Holdsworth Road, Halifax, HX3 6SN",1325,Store And Premises,Empty Property - RV < 15000
Atmosphere Bars & Clubs Ltd (In Administration),"13/15 Alexandra Street, Halifax, HX1 1BS",64056700,"Fao Adrian Peter Berry, C/O Deloitte Llp, 1 City Square, Leeds, LS1 2AL",18500,Restaurant and Premises,Listed Building
Selmar Properties Ltd,"19 Alexandra Street, Halifax, HX1 1BS",64056019,"Palatine Court, 84 Palatine Road, Withington, Manchester, M20 3JW",6400,Shop and Premises,Empty Relief - Post 01/04/2008
,"3RD Floor, 39/47 Commercial Street, Halifax, HX1 1BE",64660745,,25000,Offices and Premises,Empty Relief - Post 01/04/2008
F C F M Group Ltd,"Harrison House, 10 Harrison Road, Halifax, HX1 2AF",65276709,"295 Kings Road, London, SW3 5EP",4600,Lecture Hall,Listed Building
F C F M Group Ltd,"Harrison House, 10 Harrison Road, Halifax, HX1 2AF",65276705,"295 Kings Road, London, SW3 5EP",3100,Offices and Premises,Listed Building
Aquaspersions Limited,"Listers Road, Halifax, HX3 6AG",65654700,"Beacon Hill Road, Halifax, HX3 6AQ",12250,Vehicle Repair Workshop And Premises,Empty Relief - Post 01/04/2008
"Armitage, Hewitt & Hellowell","Room 5 1st Floor, 6 Market Street, Halifax, HX1 1RN",65736727,"C/O Bramleys, 16 St George Square, Huddersfield, HD1 1JF",1275,Offices and Premises,Listed Building
Calderdale Mbc Markets Manager,"Balcony Store 3, Borough Market, Halifax, HX1 1DZ",64288776,"19 Albion Street, Halifax, HX1 1DU",167,Store And Premises,Listed Building
Westfield Properties Ltd,"Unit 15, Calder Workshops, Gibbet Street, Halifax             HX1 4JQ",65164738,"2 Stansfield Road, Todmorden, Lancs, OL14 5DL",1675,Store And Premises,Rateable Value below threshold
,"166 King Cross Road, Halifax, HX1 3LN",65516166,,3000,Shop and Premises,Empty Relief - Post 01/04/2008
Dean Clough Ltd,"Office Suite D32, Dean Clough Mills, Halifax, HX3 5AX",64788831,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",3100,Office,Listed Building
Dean Clough Ltd,"Office Suite E 145, Dean Clough Mills, Halifax, HX3 5AX",64784842,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",1625,Office,Listed Building
Binns & Sons (Greetland) Ltd,"Second Floor, Brian Royd Mills, Brian Royd Lane, Greetland            HX4 8PE",64873713,"The Woodlands, Rochdale Road, Greetland, Halifax, HX4 8PH",1825,Warehouse And Premises,Rateable Value below threshold
Bamford Developments Limited Pension Scheme,"Unit 6 Causey Hall, Dispensary Walk, Halifax, HX1 1QL",64824703,"8 St Stephen Street, Manchester, M3 6AY",1175,Office,Rateable Value below threshold
,"Offices 6-8, Calder Street, West Vale, Halifax              HX4 8AQ",64480717,,7300,Offices and Premises,Listed Building
Bizspace Ltd,"Unit 16C, Calderdale Business Park, Club Lane, Halifax              HX2 8AX",64628836,"Fao Mital Shah, 3rd Floor, Winston House, 2 Dollis Park, Finchley, London, N3 1HG",2025,Office,Rateable Value below threshold
Bizspace Ltd,"Unit 10F, Calderdale Business Park, Club Lane, Halifax              HX2 8AX",64628841,"Fao Mital Shah, 3rd Floor, Winston House, 2 Dollis Park, Finchley, London, N3 1HG",1300,Office,Empty Property - RV < 15000
Joseph Dobson & Sons Ltd,"32 Northgate, Elland, HX5 0RU",56180032,"26 Northgate, Elland, West Yorks, HX5 0RU",6200,Offices and Premises,Empty Relief - Post 01/04/2008
Calderdale Mbc Markets Manager,"1ST, 2ND & 3RD Floors, 34 Market Street, Halifax, HX1 1PB",65736739,"19 Albion Street, Halifax, HX1 1DU",4750,Offices and Premises,Listed Building
Burrwood Garage Ltd,"Miall Street Mills, Miall Street, Halifax, HX1 4AE",65788701,"Pellon Lane, Halifax, HX1 4AA",1700,Store And Premises,Rateable Value below threshold
A T C Properties Ltd,"Suite 4 3RD Floor, Fountain Chambers, 22 Fountain Street, Halifax              HX1 1LW",65100712,"7 Cottage Road, Headingley, Leeds, LS6 4DD",4550,Offices and Premises,Empty Relief - Post 01/04/2008
,"204 King Cross Road, Halifax, HX1 3JP",65516204,,5400,Shop and Premises,Empty Relief - Post 01/04/2008
,"Town Hall Buildings, Elland, HX5 9AJ",56236700,,12750,Gymnasium And Premises,Listed Building
The Royal London Mutual Insurance Society,"60 Horton Street, Halifax, HX1 1QE",65388060,"55 Gracechurch Street, London, EC3V 0RL",42750,Showroom And Premises,Empty Relief - Post 01/04/2008
Cullingworth Commercials & Freight Services Ltd,"Storage Land, Hubert Street, Halifax, HX2 0AS",65410701,"Fao June Dove, Lumbrook Mills, Westercroft Lane, Shelf, Halifax, HX3 7TY",17250,Land Used For Storage,Unoccupied Land
Warmco Space Heating Ltd,"Unit 206 2ND Flr South Side, Exchange Mill, Saddleworth Road, Elland               HX5 0RY",56212739,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",770,Store And Premises,Listed Building
Warmco Space Heating Ltd,"Unit 207 2ND Flr South Side, Exchange Mill, Saddleworth Road, Elland               HX5 0RY",56212736,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",770,Store And Premises,Listed Building
Gouranga Properties Limited,"Elland Fire Station, South Lane, Elland, HX5 0HQ",56220704,"16 Hullen Edge Road, Elland, HX5 0QY",42250,Fire Station And Premises,Occupation prohibited by law
Bizspace Ltd,"Unit 16E, Calderdale Business Park, Club Lane, Halifax              HX2 8AX",64628791,"Fao Mital Shah, 3rd Floor, Winston House, 2 Dollis Park, Finchley, London, N3 1HG",1650,Offices and Premises,Rateable Value below threshold
Bizspace Ltd,"Unit 10b, Calderdale Business Park, Club Lane, Halifax             HX2 8AX",64628748,"Fao Mital Shah, 3rd Floor, Winston House, 2 Dollis Park, Finchley, London, N3 1HG",1225,Office,Rateable Value below threshold
Bizspace Ltd,"Unit 1C, Calderdale Business Park, Club Lane, Halifax              HX2 8AX",64628850,"Fao Mital Shah, 3rd Floor, Winston House, 2 Dollis Park, Finchley, London, N3 1HG",13250,Warehouse And Premises,Empty Relief - Post 01/04/2008
Bizspace Ltd,"Unit 4G, Calderdale Business Park, Club Lane, Halifax              HX2 8AX",64628816,"Fao Mital Shah, 3rd Floor, Winston House, 2 Dollis Park, Finchley, London, N3 1HG",32000,Warehouse And Premises,Qualifying industrial hereditament
Bizspace Ltd,"Unit 6E, Calderdale Business Park, Club Lane, Halifax              HX2 8AX",64628764,"Fao Mital Shah, 3rd Floor, Winston House, 2 Dollis Park, Finchley, London, N3 1HG",2425,Store,Empty Property - RV < 15000
Dean Clough Ltd,"Office Suite F1 East, F Mill Dean Clough Mills, Halifax, HX3 5AX",64778808,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",20500,Offices and Premises,Listed Building
Dean Clough Ltd,"Office Suite G7, Dean Clough Mills, Halifax, HX3 5AX",64778801,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",95000,Offices and Premises,Listed Building
Dean Clough Ltd,"Office Suite LG34, Dean Clough Industrial Park, Halifax, HX3 5AZ",64784827,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",9300,Store,Listed Building
Dean Clough Ltd,"Office Suite L G 38, Dean Clough Mills, Halifax, HX3 5AX",64784841,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",1275,Office,Empty Property - RV < 15000
E T R Leisure Ltd (Company Dissolved),"George Square, Halifax, HX1 1HS",65140709,"C/O 64 Beechwood Avenue, London, N3 3BA",6800,"Store, Store and Premises",Empty Relief - Post 01/04/2008
,"Haley Hill Works, Haley Hill, Halifax, HX3 6EA",65224729,,4050,Communication Station and Premises,Unoccupied Land
Viewstone Ltd,"Part James Street Mills, James Street, Elland, HX5 0HB",56144728,"Pellon Lane Saw Mills, Pellon Lane, Halifax, HX1 4PX",5000,Store And Premises,Empty Relief - Post 01/04/2008
F C F M Group Ltd,"Harrison House, 10 Harrison Road, Halifax, HX1 2AF",65276704,"295 Kings Road, London, SW3 5EP",4200,Offices and Premises,Listed Building
Trustees Of B Holmes Discretionary Settlement,"Part 7th Floor, 60 Crown Street, Halifax, HX1 1HY",64756728,"C/O Walker Singleton, Property House, Lister Lane, Halifax, HX1 5AS",15500,Offices and Premises,Empty Relief - Post 01/04/2008
,"2/3/4 Deal Street, Halifax, HX1 1QX",64780700,,31750,Showroom And Premises,Listed Building
Hutchinson 3G Uk Ltd,"Telecommunication Mast, Ref HX0014 Coal Pit Lane, Southowram, HX3 9RG",68256703,"C/O Gva, Po Box 6079, Wolverhampton, WV1 9RA",6600,Communication Station and Premises,Unoccupied Land
Scottish Widows Trustee Limited,"1st, 2nd & 3rd Floors, 14/16 Old Market, Halifax, HX1 1TN",68140703,"C/O James Hay Partnership, Dunn's House, St Paul's Road, Salisbury, SP2 7BF",8200,Shop and Premises,Empty Relief - Post 01/04/2008
H.Q Leisure Ltd,"Ovenden Hall, Ovenden Road, Halifax, HX3 5QG",68156719,"Suite 1, 44 Park Drive, Bradford, BD9 4DT",43750,Offices and Premises,Listed Building
,"Second Floor Warehouse, 43-51 Queens Road, Halifax, HX1 3NS",68308813,,1425,Warehouse And Premises,Rateable Value below threshold
,"173 Queens Road, Halifax, HX1 4LN",68308173,,2550,Hairdressing Salon and Premises,Rateable Value below threshold
,"23 Union Street South, Halifax, HX1 2LE",69148708,,2325,Shop and Premises,Empty Property - RV < 15000
,"Unit 3A, Hawksclough Industrial Est, Burnley Road, Mytholmroyd          HX7 5AD",76252789,,2275,Warehouse And Premises,Empty Property - RV < 15000
Butterworth Properties Ltd,"Second Floor, Old Town Mill, Wadsworth, Hebden Bridge        HX7 8SW",76420706,"The Paddock, Old Town Mill, Wadsworth, Hebden Bridge, HX7 8SW",1725,Studio And Premises,Rateable Value below threshold
Units To Let [Northern] Ltd,"Unit 7c, Mill House Works, Triangle, Sowerby Bridge      HX6 3LN",77352723,"Hartford Trading Estate, Suthers Street, Oldham, OL9 7TQ",1675,Workshop And Premises,Listed Building
,"5/6 Park Road, Halifax, HX1 2TS",68208006,,35000,Offices and Premises,Listed Building
Williams Inc Ltd,"Room 1, 3 Park Street, Sowerby Bridge, HX6 2BF",77697702,"C/O Mr G Williams, 24 Carlton Grove, Elland, HX5 9PR",1425,Offices and Premises,Rateable Value below threshold
Tia Greyhound & Lurcher Rescue,"54 Southgate, Halifax, HX1 1DL",68652054,"Mill Race Farm, Wroot Road, Finningley, Doncaster, DN9 3DY",13500,Shop and Premises,Empty Relief - Post 01/04/2008
,"18 Water Street, Todmorden, OL14 5AB",78508018,,2600,Shop and Premises,Empty Property - RV < 15000
Westfield Properties,"Store Ref 1, West Street, Todmorden, OL14 5HY",78520705,"1st Floor Offices, 4 West Street, Todmorden, OL14 5HY",1750,Store And Premises,Rateable Value below threshold
Calderdale Mbc Children & Young People's Services,"Ground Floor, Carlton Mill, Wharf Street, Sowerby Bridge      HX6 2AS",77652735,"Fao Paul Ward Finance Manager, 3rd Floor, Westgate House, Halifax, HX1 1PS",2950,Offices and Premises,Listed Building
P & M Services Ltd,"Stoneswood Mill, Bacup Road, Todmorden, OL14 7HG",78024701,"New House, Colden, Hebden Bridge, HX7 7HD",12250,Factory and Premises,Empty Relief - Post 01/04/2008
,"Machpelah Works, Machpelah, Hebden Bridge, HX7 8AU",76356701,,4550,Workshop And Premises,Listed Building
,"2 Boston Street, Sowerby Bridge, HX6 1DP",77080002,,2100,Shop and Premises,Rateable Value below threshold
,"Unit B1, 49 Pear Street, Halifax, HX1 3UA",68232710,,2200,Workshop And Premises,Rateable Value below threshold
Industrial Supplies Todmorden Ltd,"Part 1ST Floor, St Aidens Works, Bacup Road, Todmorden           OL14 7PJ",78024734,"Part 1st Floor, St Aidans Works, Bacup Road, Todmorden, OL14 7PJ",1850,Store And Premises,Rateable Value below threshold
Industrial Supplies Todmorden Ltd,"Part Second Floor, St Aidens Works, Bacup Road, Todmorden           OL14 7PJ",78024738,"Part 1st Floor, St Aidans Works, Bacup Road, Todmorden, OL14 7PJ",430,Store And Premises,Rateable Value below threshold
Calderdale Mbc Markets Manager,"Stall 25 Market Hall, Brook Street, Todmorden, OL14 5AJ",78068716,"19 Albion Street, Halifax, HX1 1DU",1625,Market Stall And Premises,Rateable Value below threshold
Units To Let [Northern] Ltd,"Mill House Works, Mill House Lane, Triangle, HX6 3LN",77352735,"Hartford Trading Estate, Suthers Street, Oldham, OL9 7TQ",530,Workshop And Premises,Listed Building
Mad Motors Ltd,"Unit 2 Owenshaw Mill, Old Cawsey, Sowerby Bridge, HX6 2AJ",77404709,,1650,Store And Premises,Rateable Value below threshold
Blackshaw Holdings Ltd,"Suite 5 Clifton House, Bradford Road, Bailiff Bridge, Brighouse            HD6 4EJ",29084824,"St Bernards Mill, Gelderd Road, Gildersome, Leeds, LS27 7NA",2600,Offices and Premises,Empty Property - RV < 15000
Warmco Space Heating Ltd,"Unofficial Address, Unit 5 Victoria Works B Pk, Calder Street, Brighouse            HD6 1LZ",29124732,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",3750,Warehouse And Premises,Empty Relief - Post 01/04/2008
Warmco Space Heating Ltd,"Unit 6, Victoria Works Business Park, Calder Street, Brighouse            HD6 1LZ",29124720,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",8400,Workshop And Premises,Empty Relief - Post 01/04/2008
Castledene Yorkshire Ltd,"21 Roils Head Road, Halifax, HX2 0NQ",68396021,"Suite 1, Easington Business Centre, Seaside Lane, Easington, SR8 3LJ",2750,Shop and Premises,Rateable Value below threshold
New Hope Reformed Church,"New Hope Church, Warley Road, Halifax, HX2 0AD",69276710,"F A O Mr David Truswell, Warley Road, Halifax, HX2 0AD",157,Hall And Premises,Empty Property - RV < 15000
,"22 West Park Street, Brighouse, HD6 1DU",29048738,,25500,Offices and Premises,Listed Building
Network Rail Ltd,"Bridges Cafe Bar, Station Road, Sowerby Bridge, HX6 3LB",77552708,"Network Rail, Payables Property, Po Box 4279, Manchester, M60 3EH",6600,Public House and Premises,Empty Relief - Post 01/04/2008
Marmerel Ltd,"Unit 3 The Old Post Office, Station Road, Sowerby Bridge, HX6 3AA",77552735,"4 Slaithwaite Gate, Golcar, Huddersfield, HD7 4NS",10500,Dance Studio And Premises,Empty Relief - Post 01/04/2008
,"1 Elland Lane, Elland, HX5 9DU",56084704,,6900,Workshop And Premises,Empty Relief - Post 01/04/2008
,"Wellington Street South, Halifax, HX1 2LU",69324710,,1775,Store,Rateable Value below threshold
Marshalls Mono Ltd,"Hall Ings, West Lane, Southowram, Halifax              HX3 9RG",69352707,"A Johnson - Group Prop Manager, Marshalls Plc, Landscape House, Premier Way, Lowfields Business Park, Elland, HX5 9HT",14750,Offices and Premises,Empty Relief - Post 01/04/2008
H P C Properties Llp,"West Parade, Halifax, HX1 2TA",69360701,"Castle Mills, Saddleworth Road, Elland, HX5 0RY",11250,Warehouse And Premises,Empty Relief - Post 01/04/2008
Valley Hall Developments Ltd,"Suite 1, The Wellbeing Centre, 2 Briggate, Elland               HX5 9DP",56020723,,1350,Offices and Premises,Rateable Value below threshold
Pennine Housing 2000,"Bar Number Fifteen, Bull Green, Halifax, HX1 2DZ",64436713,"Bull Green House, Bull Green, Halifax, HX1 2EB",37000,Public House and Premises,Empty Relief - Post 01/04/2008
,"Carlton Works, Rear Of 24 Savile Park Road, Halifax, HX1 2EN",68472700,,870,Store And Premises,Rateable Value below threshold
,"79 Catherine Street, Elland, HX5 0JB",56032705,,2950,Shop and Premises,Empty Relief - Post 01/04/2008
Alco Valves Group Ltd,"York Mill Ltd, Gooder Lane, Brighouse, HD6 1HF",29272712,"Gooder Lane, Brighouse, HD6 1HB",112000,Warehouse And Premises,Empty Relief - Post 01/04/2008
Warmco Space Heating Ltd,"Unit 3B Grd Floor South Side, Exchange Mill, Saddleworth Road, Elland               HX5 0RY",56212721,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",2500,Warehouse And Premises,Listed Building
Clay Construction (Huddersfield) Ltd,"Garage 2, Old Town Mill, Wadsworth, Hebden Bridge        HX7 8SW",76420726,"The Barn Wilberlee, Slaithwaite, Huddersfield, West Yorkshire, HD7 5UX",1975,Store And Premises,Empty Property - RV < 15000
Shaw Lodge Mills Ltd,"The Engine House (A), Shaw Lodge Mills, Shaw Lane, Halifax              HX3 9ET",68526712,"Reedham House, 31 King Street, Manchester, M3 2PJ",2650,Vehicle Repair Workshop And Premises,Rateable Value below threshold
Trustees Of Blakeboroughs Social And Sports Club (In Liq),"Albion Bowling Club, R/O 143 Halifax Road, Brighouse, HD6 2ED",29296714,"Begbies Traynor, C/O Toronto Square, 4th Floor, Toronto Street, Leeds, LS1 2HJ",1975,Bowling Club And Premises,Rateable Value below threshold
Bayford & Co Ltd,"1 Hall Street, Brighouse, HD6 1JY",29302701,"Bowcliffe Hall, Bramham, Wetherby, LS23 6LP",12750,Offices and Premises,Listed Building
,"5 Friendly, Burnley Road, Sowerby Bridge, HX6 2UG",77108731,,11250,Cafe and Premises,Empty Relief - Post 01/04/2008
,"Whitegate Fisheries, Whitegate Road, Siddal, Halifax             HX3 9AD",69432700,,2550,Shop and Premises,Rateable Value below threshold
