Department Family,Entity,Date,Expense Type,Expense area,Supplier,Transaction Number,Amount
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018142596,1.24
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018142596,16.33
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018142596,1.81
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018142596,8.68
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Musculo-Skeletal,NHS LOGISTICS,1018142596,2.48
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018142596,9.39
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018142596,2.68
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018142596,10.65
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,SURGICAL INSTRUMENTS: GENERAL,Surgery,NHS LOGISTICS,1018142596,141.33
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,SURGICAL INSTRUMENTS: GENERAL,Surgery,NHS LOGISTICS,1018142596,85.91
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,BAGS SACKS - OTHER,Surgery,NHS LOGISTICS,1018142596,10.45
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018142596,3.92
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018142596,9.46
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018142596,3.78
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018142596,19.53
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRUGS,Surgery,NHS LOGISTICS,1018142596,54.9
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Surgery,NHS LOGISTICS,1018142596,2.3
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018142596,81.82
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018142596,135
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018142596,151.82
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018142596,179.68
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018142596,7.1
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018142596,124.23
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018142596,186.35
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018142596,124.23
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Clinical Support,NHS LOGISTICS,1018142596,87.5
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Clinical Support,NHS LOGISTICS,1018142596,17.42
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Clinical Support,NHS LOGISTICS,1018142596,174.17
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Clinical Support,NHS LOGISTICS,1018142596,84.5
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Clinical Support,NHS LOGISTICS,1018142596,113.75
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MED SURG EQUIP REP MAINT CLEANING,Clinical Support,NHS LOGISTICS,1018142596,218.55
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018142596,2.48
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018142596,16.33
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018142596,1.17
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018142596,1.88
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018142596,11.08
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018142596,149.93
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,SURGICAL INSTRUMENTS: GENERAL,Surgery,NHS LOGISTICS,1018142596,573.4
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,SURGICAL INSTRUMENTS: GENERAL,Surgery,NHS LOGISTICS,1018142596,603.09
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,ELECTRICAL EQUIPMENT x,Medicine,NHS LOGISTICS,1018142596,6.25
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,M & S EQUIPELECTEQUIPINST - OTHER,Clinical Support,NHS LOGISTICS,1018142596,152.63
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018142596,4.88
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,ANAESTHETIC EQUIPMENT ACCESSORIES,Clinical Support,NHS LOGISTICS,1018142596,2.6
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TUBES,Clinical Support,NHS LOGISTICS,1018142596,6.85
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018142596,2.22
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,NON DISPOSABLE BED LINEN,Clinical Support,NHS LOGISTICS,1018142596,11.83
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MISCELLANEOUS CONSUMABLE ITEMS,Clinical Support,NHS LOGISTICS,1018142596,24.01
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,ANAESTHETIC EQUIPMENT ACCESSORIES,Musculo-Skeletal,NHS LOGISTICS,1018142596,37.83
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018142596,1.88
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,PATIENT APPLIANCES,Clinical Support,NHS LOGISTICS,1018142596,4.32
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,ANAESTHETIC EQUIPMENT ACCESSORIES,Medicine,NHS LOGISTICS,1018142596,56.45
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018142596,15.03
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Medicine,NHS LOGISTICS,1018142596,9.25
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018142596,23.5
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018142596,16.33
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018142596,4.88
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018142596,4.03
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018142596,4.03
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018142596,4.03
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018142596,1.88
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018142596,7.1
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018142596,12.8
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DENTAL SURGERY SUNDRIES,Musculo-Skeletal,NHS LOGISTICS,1018142596,8.1
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018142596,154.05
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018142596,113.42
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018142596,36.52
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018142596,11.73
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018142596,52.42
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRUGS,Clinical Support,NHS LOGISTICS,1018142596,46.75
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018142596,177.63
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018142596,28
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018142596,182.55
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,FRUIT & VEGETABLES,Facilities,NHS LOGISTICS,1018142596,100.98
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,FRUIT & VEGETABLES,Facilities,NHS LOGISTICS,1018142596,89.1
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018142596,3.07
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018142596,15
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018142596,3.5
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018142596,17.17
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018142596,3.07
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018142596,15
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018142596,9.6
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,ANAESTHETIC EQUIPMENT ACCESSORIES,Surgery,NHS LOGISTICS,1018142596,56.45
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018142596,1.87
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1018142596,10.81
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018142596,17.98
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018142596,16.33
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018142596,16.95
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018142596,12
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,SURGICAL INSTRUMENTS: GENERAL,Surgery,NHS LOGISTICS,1018142596,6
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRUGS,Surgery,NHS LOGISTICS,1018142596,9.35
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018142596,11.3
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018142596,10.24
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRUGS,Surgery,NHS LOGISTICS,1018142596,16.85
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1018142596,14.34
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1018142596,0.87
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,PATIENT APPLIANCES,Surgery,NHS LOGISTICS,1018142596,4.32
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018142596,11.42
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018142596,11.42
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018142596,54.55
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018142596,119.78
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,SURGICAL INSTRUMENTS: GENERAL,Surgery,NHS LOGISTICS,1018142596,70.67
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRUGS,Surgery,NHS LOGISTICS,1018142596,42.12
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS-LAPAROSCOPIC EQUIPMENT,Surgery,NHS LOGISTICS,1018142596,268.05
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,M & S EQUIPELECTEQUIPINST - OTHER,Surgery,NHS LOGISTICS,1018142596,27.61
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support,NHS LOGISTICS,1018142596,18.63
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support,NHS LOGISTICS,1018142596,48.18
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018142596,17.68
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Musculo-Skeletal,NHS LOGISTICS,1018142596,293.39
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018142596,3.72
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018142596,10.65
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,1018142596,1067.83
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,1018142596,2669.58
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018142596,5877.6
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018142596,5877.6
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018142596,5877.6
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,1018142596,707.5
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support,NHS LOGISTICS,1018142596,64.08
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TUBES,Surgery,NHS LOGISTICS,1018142596,6.85
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018142596,9.42
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018142596,59.78
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018142596,1.4
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018142596,7.1
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018142596,4.98
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018142596,3.77
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018142596,1.4
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018142596,45.5
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018142596,14.75
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,M & S EQUIPELECTEQUIPINST - OTHER,Medicine,NHS LOGISTICS,1018142596,160.12
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Medicine,NHS LOGISTICS,1018142596,5.53
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018142596,5.73
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018142596,5.65
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018142596,3.35
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018142596,6.7
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018142596,1.05
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018142596,7.1
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018142596,7.7
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018142596,16.33
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TUBES,Medicine,NHS LOGISTICS,1018142596,6.85
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,NON DISPOSABLE BED LINEN,Medicine,NHS LOGISTICS,1018142596,52.75
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018142596,11.15
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018142596,1.88
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018142596,59.78
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018142596,0.7
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MED SURG EQUIP REP MAINT CLEANING,Medicine,NHS LOGISTICS,1018142596,74.7
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MED SURG EQUIP REP MAINT CLEANING,Medicine,NHS LOGISTICS,1018142596,10.97
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018142596,4.98
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TUBES,Medicine,NHS LOGISTICS,1018142596,6.85
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,SURGICAL INSTRUMENTS: GENERAL,Medicine,NHS LOGISTICS,1018142596,9.83
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018142596,5.65
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018142596,4.39
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018142596,0.35
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018142596,3.55
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018142596,6.1
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018142596,18.37
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,ELECTRICAL EQUIPMENT x,Surgery,NHS LOGISTICS,1018142596,3.68
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018142596,29
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018142596,32.67
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,ANAESTHETIC EQUIPMENT ACCESSORIES,Surgery,NHS LOGISTICS,1018142596,1.95
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018142596,18.83
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018142596,22.33
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018142596,22.33
