Ratepayer,Billing Account Balance ,Liable Unit Balance ,Year,Property Address,Billing Address,Date Start,Date End
,-1.75,2826.25,2014,"20/22 Crown Street, Halifax, HX1 1TT",,11/14/12,
Hadley Interiors Limited,-1976,1057,2014,"Unit 1 George Street, Clifton, Brighouse, HD6 1PU",,03/01/13,
,-11.5,-11.5,2014,"39 Burnley Road, Todmorden, OL14 7BU",,07/01/09,03/20/12
Primesight Ltd,-0.04,155.96,2014,"229 Bradford Road, Brighouse, HD6 4BN","Unit 9 Westpoint Enterprise Pk, Clarence Avenue, Trafford Park, Manchester, M17 1QS",09/01/09,
Primesight Ltd,-0.03,211.97,2014,"R/O 2 Horton Street, Halifax, HX1 1PU","Unit 9 Westpoint Enterprise Pk, Clarence Avenue, Trafford Park, Manchester, M17 1QS",09/01/09,
,-320.59,-320.59,2010,"2 Swine Market, Halifax, HX1 5DT",,09/01/10,01/23/14
Castelite Ltd,-135,-135,2010,"Casa Del Lago, Elland Road, Brighouse, HD6 2AB","281 Elland Road, Brookfoot, Brighouse, HD6 2RG",06/17/09,04/30/10
,-310.38,-310.38,2011,"193 Queens Road, Halifax, HX1 4NE",,09/06/09,03/20/11
P.H.S Ltd,-1884,-1884,2011,"Armytage Road, Brighouse, HD6 1QF","Attn Andrew Knight, 7 Lancaster Way, Ermine Business Park, Huntingdon, Cambs, PE26 6XU",02/03/10,06/22/11
Atmosphere Bars & Clubs Ltd (In Administration),-1744.37,-1744.37,2013,"Abc Cinema, Commercial Street, Halifax, HX1 1BX","F.A.O.Craig  Florence, C/O Deloitte Llp, 1 City Square, Leeds, LS1 2AL",02/26/10,05/14/13
Mobile Broadband Network Ltd,-0.01,1343.99,2013,"Telecommunication Mast, Site Ref H X 0005, Commercial Street, Halifax              HX1 1AD","C/O Gva Business Rates Tm, Po Box 16097, 3 Brindley Place, Birmingham, B2 2UY",04/01/11,
Calderdale & Hudds Nhs Foundation Trust,-1030.5,-3111.87,2012,"The Laura Mitchell Clinic, Great Albion Street, Halifax, HX1 1YR","F.A.O. Finance, Acre House, 64 Acre Street, Lindley, Huddersfield, HD3 3HE",04/01/10,01/21/14
Seddon Homes Ltd,-18.06,367.89,2013,"Melbourne Works, Melbourne Street, Hebden Bridge, HX7 6AS","Birchwood One Business Park, Dewhurst Road, Birchwood, Warrington, WA3 7GB",08/01/09,
,-472.48,-472.48,2011,"Cross Roads Inn, Wainstalls, Halifax, HX2 7TB",,04/23/10,01/08/12
,-219.86,-219.86,2012,"1 Ovenden Road, Halifax, HX3 5PN",,04/01/11,11/30/12
Virgin Care Leeds Llp,-7887.5,-45536.25,2015,"Meadow Dale Group Practice, 120 Nursery Lane, Ovenden, Halifax              HX3 5SX","6400 Daresbury Business Park, Daresbury, Warrington, WA4 4GE",04/07/11,
,-621.69,-621.69,2011,"4 Cheapside, Halifax, HX1 1TQ",,08/02/10,11/01/11
,-36,-304.6,2012,"23A Ovenden Road, Halifax, HX3 5PN",,08/23/10,09/30/13
,-85.7,-304.6,2013,"23A Ovenden Road, Halifax, HX3 5PN",,08/23/10,09/30/13
,-21.29,-16.02,2011,"Storeroom 3 Market Hall, Brook Street, Todmorden, OL14 5AJ",,01/26/11,05/31/11
C N Trading Ltd,-747.49,-747.49,2013,"UNIT1 Perseverance Mill, Halifax Road, Todmorden, OL14 6EG","Calderside Nurseries, Oakville Road, Hebden Bridge, HX7 6NG",05/05/11,10/27/13
Communitas Eu Ltd,-116,-116,2012,"Office Suite D 109, Dean Clough Office Park, Halifax, HX3 5AX","Office Suites D107/D109, Dean Clough Mills, Halifax, HX3 5AX",06/01/11,05/31/11
Simply Sweets (Brighouse) Ltd,-41.04,0,2015,"20 West Park Street, Brighouse, HD6 1DU","11 Bethel Street, Brighouse, HD6 1JR",11/29/12,04/29/15
Fabricus Ltd,-855.87,-855.87,2015,"Unit 2, Heathfield Industrial Estate, Heathfield Street, Elland              HX5 9AE","Unit 2, Heathfield Industrial Estate, Heathfield Street, Elland, HX5 9AE",10/15/12,
One Education Ltd,-86.63,0,2012,"Office 1 Ground Floor, The E W Innovation Centre, Hopwood Lane, Halifax              HX1 5ER","Universal Square, Devonshire Street North, Ardwick, Manchester, M12 6JH",11/01/12,08/31/14
Nhs Property Services Ltd,-9788.12,-26447.37,2013,"Clinic, Lawson Road, Brighouse, HD6 1NY","C/O Gl Hearn Management Ltd, Po Box 1610, Southampton, SO15 3WX",04/01/13,
Church Lane Surgery,-11810.25,-32632.51,2013,"Church Lane Surgery, Church Lane, Brighouse, HD6 1AT","Church Lane Surgery, 24 Church Lane, Brighouse, HD6 1AT",06/28/12,
,-77,-77,2015,"14 Windmill Court, Keighley Road, Illingworth, Halifax              HX2 8YB",,04/01/10,
Treble Clef Ltd,-91.12,-91.12,2014,"5 Canal Street, Brighouse, HD6 1NR","5 Canal Street, Brighouse, HD6 1NR",03/31/14,03/30/14
Himmat Ltd,-104,-104,2015,"Office 1,2ND Floor Bond Mill, The E W Innovation Centre, Hopwood Lane, Halifax              HX1 5ER","34/36 Hanson Lane, Halifax, HX1 5NX",12/01/13,03/18/15
,-251,-42.64,2014,"106 Commercial Street, Brighouse, HD6 1AQ",,08/01/14,
McCarthy & Stone Retirement Lifestyles Ltd,-74,-74,2015,"Apt 1 - Ground Floor, Leedham Court, Victoria Road, Hebden Bridge        HX7 8DZ","Aspen House, Wykeham Road, North Minster Business Park, York, YO26 6QW",04/01/15,
Dean Clough Ltd,-5313,-12118.95,2013,"Crib Lane Level 3 Bottom, Dean Clough Mils, Halifax, HX3 5AX","Office Suite E345, Dean Clough, Halifax, HX3 5AX",12/24/12,05/31/13
Litemania.Co.Uk Limited,-7647.7,-9487.25,2014,"Unit 2 Greenhill Ind Estate, Mytholmroyd, Hebden Bridge, HX7 5QF","Unit 2, Greenhill Industrial Estate, Mytholmroyd, Hebden Bridge, HX7 5QF",03/11/13,12/31/13
,-147.88,-147.88,2015,"36 Lister Lane, Halifax, HX1 5AX",,10/02/14,05/30/15
,-756,-756,2015,"Units 2D & 2E, Ladyship Business Park, Mill Lane, Halifax              HX3 6TA",,05/26/14,04/21/15
Ererco Doors And Loading Bay Solutions Ltd,-142,142,2014,"Unit 5, George Street, Elland, HX5 0NE","Unit 2a Wakes End Farm Estate, Eversholt, MK17 9FB",11/10/14,
,-636,1272,2014,"29 Bradford Road, Brighouse, HD6 1RW",,04/01/90,
Lionel Robinson & Co Ltd,-9.37,-9.37,2004,"Unit 14, Branxholme Estate, Bradford Road, Brighouse           HD6 4EA","C/O Holland House Electrical, Company Ltd, 120 Scotland Street, Glasgow, G5 8NX",01/17/93,11/30/04
Yorkshire Process Plant Ltd [In Admin Receivership],-815.65,-815.65,2002,"Bridge Road Works, Bridge Road, Brighouse, HD6 1EP","C/O Ernst & Young, P.O Box 61, Cloth Hall Court, 14 King Street, Leeds, LS1 2JN",04/01/90,07/21/99
,-3497.8,-35432,2011,"Longroyde Surgery, 38 Castle Avenue, Brighouse, HD6 3HT",,04/01/90,
,-10.86,-10.86,2012,"25 Lightcliffe Road, Brighouse, HD6 2DR",,04/01/90,
Bob's Carpet Emporium Ltd,-613.04,-613.04,2014,"1 Owler Ings Road, Brighouse, HD6 1EJ",,01/01/98,
,-853.78,-853.78,2005,"Unit 1 George Street, Clifton, Brighouse, HD6 1PU",,09/13/93,05/09/05
W Warburton & Co Ltd (In Liquidation),-426.2,-426.2,2002,"47/49 Bedford Street North, Halifax, HX1 5BH","C/O Messrs Grant Thornton, Eldon Lodge, Eldon Place, Bradford, BD1 3AP",04/01/90,10/14/92
Motorcise [Tamworth] Ltd,-694.96,-694.96,2002,"33/35/37 Broad Street, Halifax, HX1 1YA","25 Castleinan Street, Northampton, NN1 1JS",06/24/01,08/01/01
,-6752,-77567.88,2005,"The Surgery, Burley Street, Elland, HX5 0AQ",,04/01/90,
,-7760,-77567.88,2009,"The Surgery, Burley Street, Elland, HX5 0AQ",,04/01/90,
,-7273.25,-77567.88,2015,"The Surgery, Burley Street, Elland, HX5 0AQ",,04/01/90,
Yorkshire Tool Hire Ltd,-3377.31,-3377.31,2003,"69 Huddersfield Road, Elland, HX5 9AA",No Forwarding Address,11/18/00,06/15/03
,-438.18,-438.18,2003,"Town Hall Hotel, 52 Huddersfield Road, Elland, HX5 9AH",,10/03/95,02/17/04
M B Material Handling Systems Ltd,-294.25,-294.25,2002,"Park Works, Park Road, Elland, HX5 9HN","Attn Mr D J Scarborough, C/O Dacre Son & Hartley, 75 North Street, Keighley, BD21 3RZ",04/01/90,01/07/03
Chekemcolour Limited [In Administration],-2538.15,-2538.15,2006,"Smithfield Joinery Works, South Lane, Elland, HX5 0HQ","C/O Begbies Traynor, Elliot House, 151 Deansgate, Manchester, M3 3BP",04/01/90,12/06/06
,-26,-26,2002,"12/14 Carlton Street, Halifax, HX1 2AL",,01/25/02,03/19/02
Artistic Design Contracts Ltd [In Liquidation],-57.02,-57.02,2002,"Unit A, Church Street Garage, Church Street, Halifax             HX1 1QY","C/O Deloitte & Touche, 10-12 East Parade, Leeds, LS1 2AJ",03/01/97,02/10/00
,-9.59,-9.59,2000,"Dirty Dicks Ale House, 1 Clare Road, Halifax, HX1 2HX",,02/18/01,09/25/02
,-339,-339,2002,"Unit 4e(Part), Calderdale Business Park, Club Lane, Halifax             HX2 8AX",,06/01/00,06/01/00
,-1.75,-1.75,2012,"72 Commercial Street, Halifax, HX1 2JE",,04/01/90,
Joseph Walker & Son Ltd [In Liquidation],-131.04,-131.04,2002,"Summerfield House Care Home, Gibbet Street, Halifax, HX1 4JW","C/O Pannell Kerr Forster, Pannell House, 6 Queen Street, Leeds, LS1 2TW",04/01/90,11/09/94
Calderdale P C T,-4763,-39280.46,2011,"St Johns Health Centre, Lightowler Road, Pellon, Halifax             HX1 5NB","5J6 Payables 4265, Phoenix House, Topcliffe Lane, Wakefield, WF3 1WE",04/01/00,03/31/13
Calderdale P C T,-6278.5,-18042.06,2006,"Mixenden Stones Surgery, Mixenden Stones, Mixenden, Halifax             HX2 8RQ","5J6 Payables 4265, Phoenix House, Topcliffe Lane, Wakefield, WF3 1WE",02/04/00,04/30/08
Allan Haigh & Co Ltd [In Liquidation],-464.81,-464.81,2002,"Moorfield Mills, Moorfield Street, Halifax, HX1 3AX","C/O Finn Associates, Tong Hall, Tong, BradfordBD4 Orr",04/01/90,02/09/98
,-2.96,-2.96,2002,"13 New Road, Halifax, HX1 2LH",,04/01/90,09/29/02
,-8768.25,-64305.8,2006,"Northowram Surgery, 53 Northowram Green, Northowram, Halifax              HX3 7JE",,10/02/95,03/31/12
,-8991,-64305.8,2007,"Northowram Surgery, 53 Northowram Green, Northowram, Halifax              HX3 7JE",,10/02/95,03/31/12
,-9821.25,-64305.8,2009,"Northowram Surgery, 53 Northowram Green, Northowram, Halifax              HX3 7JE",,10/02/95,03/31/12
Prospro Ltd,-876.4,-876.4,2002,"55 Pellon Lane, Halifax, HX1 5SP",No Forwarding Address,09/18/98,02/28/03
,-134.38,-134.38,2002,"Queens Road Hotel, Pellon Lane, Halifax, HX1 4PZ",,05/15/02,02/11/03
Mears & Priestley [1968] Ltd[In Liquidation],-511.11,-511.11,2002,"Unit 1, Grantham Works, Grantham Road, Halifax              HX3 6PL","C/O Kenneth Howarth & Co, Attn Mr P Townsend, 36 Clare Rd, Halifax",04/01/90,01/05/94
,-0.93,-0.93,2012,"High Lee Green, Luddendenfoot, Halifax, HX2 6LD",,04/01/90,
,-6062.5,-61278.62,2009,"Kos Clinic, 4 Roydlands Street, Hipperholme, Halifax             HX3 8AF",,04/01/90,
,-6600.75,-61278.62,2015,"Kos Clinic, 4 Roydlands Street, Hipperholme, Halifax             HX3 8AF",,04/01/90,
,-15641.25,-139065.32,2009,"51 Sandbeds Road, Pellon, Halifax, HX2 0JF",,04/14/93,
Ferguson Wools Ltd,-221.07,-2886.77,2001,"Canal Side, Tillotson Holme, Luddendenfoot, Halifax              HX2 6AF","23 Hillcrest, Sowerby Bridge, Halifax, HX6 2TJ",04/01/90,02/28/02
,-49,-49,2005,"Carlton Works, Rear Of 24 Savile Park Road, Halifax, HX1 2EN",,04/01/90,03/31/05
,-12938.5,-63823.41,2012,"173c Spring Hall Lane, Halifax, HX1 4JG",,03/01/99,
,-13305.75,-63823.41,2013,"173c Spring Hall Lane, Halifax, HX1 4JG",,03/01/99,
,-47.87,-47.87,2006,"4 Stainland Road, Greetland, Halifax, HX4 8AD",,07/01/97,12/23/06
,-42.93,-42.93,2002,"44 The Colonnade, Piece Hall, Halifax, HX1 1RE",,03/29/94,06/30/99
Pennine Scs Ltd -In Receivership,-407.15,-407.15,2002,"Preston Place, Halifax, HX1 5JX","C/O Messrs O'Hara & Co, Wesley House, Huddersfield Rd, Birstall, Batley, WF17 0EJ",07/21/90,04/01/92
,-131.27,-131.27,2002,"Above The Inn On The Bridge, 3/5 West End, Hebden Bridge, HX7 8JP",,12/01/96,03/01/98
,-48.31,-48.31,2012,"1a West Avenue, Lightcliffe, Halifax, HX3 8TJ",,05/01/99,12/31/11
Paints & Lacquers Ltd,-0.41,-0.41,2012,"12 West Parade, Halifax, HX1 2TA",,04/01/90,
Halifax Power Tools Ltd (In Liquidation),-77.32,-77.32,2002,"Unit 2a, West Parade, Halifax, HX1 2TE","C/O Messrs K W Howarth & Co, 36 Clare Road, Halifax, HX1 2HX",06/01/91,03/04/93
,-1320,-1320,2002,"Westholme Road, Halifax, HX1 4ER",,04/29/00,06/23/02
Escom (Uk) Ltd [In Receivership],-1708.28,-1708.28,2002,"3 Woolshops, Halifax, HX1 1RU","C/O Deloitte & Touche, 39 St Vincent Place, Glasgow, G1 2QQ",06/08/95,07/12/96
,-3.29,-3.29,2001,"Adj Clunters, Blackstone Edge Road, Cragg Vale, Hebden Bridge       HX7 5TH",,12/02/01,09/30/09
,-370.64,-370.64,2002,"The Thirsty Turtle, May Royd Burnley Road, Hebden Bridge, HX7 8NU",,02/22/96,12/05/96
,-67.33,-67.33,2007,"White Horse Inn, Spring Gardens, Burnley Road, Sowerby Bridge      HX6 2TW",,12/14/93,10/19/07
,-228.97,-228.97,2012,"1 Baldwins Yard, Sowerby Bridge, HX6 2EQ",,07/19/99,
,-4.08,-4.08,2008,"UNIT14 Sdh Industrial Estate, West Street, Sowerby Bridge, HX6 3BS",,01/15/01,03/30/09
,-0.74,-0.74,2012,"29 Wharf Street, Sowerby Bridge, HX6 2LA",,08/09/99,
,-0.76,-0.76,2012,"45 Wharf Street, Sowerby Bridge, HX6 2LB",,05/10/91,
Calderdale P C T,-216.5,-961.56,2006,"Todmorden Health Centre, Rose Street, Todmorden, OL14 5AT","5J6 Payables 4265, Phoenix House, Topcliffe Lane, Wakefield, WF3 1WE",04/01/00,10/30/09
,-8.5,-8.5,2002,"Unit 2, Salford Industrial Estate, Salford, Todmorden           OL14 7LF",,08/04/97,09/30/02
Leonard Horsfall & Co Ltd [In Receivership],-6.6,-6.6,2002,"Blind Lane, Todmorden, OL14 5HZ","C/O Buchler Phillips Traynor, 1 Winckley Court, Chapel Street, Preston, PR1 8BU",04/01/90,09/04/95
,-0.81,-0.81,2012,"Crescent Mill, Foundry Street, Todmorden, OL14 7LR",,03/19/01,
,-90.98,-90.98,2002,"41 Halifax Road, Todmorden, OL14 5BB",,04/01/90,12/09/91
Vendaserve Ltd T/A Freezerama (In Liquidation),-98.99,-98.99,2002,"Lever Street, Todmorden, OL14 5QF","C/O Messrs Waterworth Rudd, & Hare, Central Buildings, Richmond Terrace Blackburn",04/01/90,11/29/92
Nu-Media Group Ltd-In Liquidation,-74.73,-74.73,2002,"Unit 9, Penair Works, Mill Fold, Ripponden           HX6 4DJ","C/O Messrs Ernst & Young, Cambridge House, 26 Tomblands, Norwich, NR3 1RH",04/01/91,01/31/93
,-93.96,-93.96,2003,"Unit 9, Penair Works, Mill Fold, Ripponden           HX6 4DJ",,07/01/95,10/02/03
,-25.51,-25.51,2002,"18 Water Street, Todmorden, OL14 5AB",,02/01/99,05/28/99
,-13.17,-13.17,2009,"Office 5, 164B Haugh Shaw Road, Halifax, HX1 3BG",,11/29/02,05/22/09
,-96.2,-96.2,2007,"8 The Colonnade, Piece Hall, Halifax, HX1 1RE",,04/24/03,11/30/07
Yorkshire Moulds [U.K] Ltd [In Admin Receivership],-51,-51,2002,"Armytage Road, Brighouse, HD6 1UJ","C/O Price Waterhouse Coopers, Benson House, 33 Wellington Street, Leeds, LS1 4JP",08/01/02,05/24/04
,-12.15,-12.15,2007,"109 Haley Hill, Halifax, HX3 6EE",,07/13/03,11/11/07
,-11.26,-11.26,2004,"115 Hanson Lane, Halifax, HX1 4SD",,07/24/03,04/27/04
J W Lister Ltd,-18.64,-18.64,2005,"Unit 32b, Phoebe Lane Ind Estate, Phoebe Lane, Halifax             HX3 9EX","Brooksmouth Mills, Clifton Road, Brighouse, HD6 1SL",04/01/01,03/31/01
Vivreau Ltd,-132.56,-132.56,2002,"Unit 1 R/O Hill Crest Garage, Burnley Road, Sowerby Bridge, HX6 2TL","Amc House, 12 Cumberland Avenue, London, NW10 7QL",03/01/03,06/30/03
Bar Refreshments [Uk] Ltd,-921.5,-1799.3,2009,"Martins Mill, Pellon Lane, Halifax, HX1 5QJ",No Forwarding Address,01/01/04,03/31/08
,-6.36,-6.36,2005,"12 Union Street, Halifax, HX1 1PR",,09/08/04,04/11/05
,-121.38,-121.38,2005,"Ground Floor, 52 Briggate, Brighouse, HD6 1EF",,10/13/03,03/05/06
Primesight Ltd,-0.02,75.98,2014,"Advertising Right, Springs Service Station, Halifax Road, Todmorden           OL14 5TS","Unit 9 Westpoint Enterprise Pk, Clarence Avenue, Trafford Park, Manchester, M17 1QS",09/01/03,
Calderdale Mbc,-672.36,-672.36,2003,"Atlas Mill Road, Brighouse, HD6 1ES","Attn Wendy Backhouse, Building Cleaning Servces, Northgate House, Northgate, Halifax, HX1 1UN",04/01/95,07/31/03
,-22.49,-22.49,2010,"52 Burnley Road, Todmorden, OL14 5EY",,04/14/04,04/20/10
,-5.93,-5.93,2004,"208 Rochdale Road, Greetland, Halifax, HX4 8JE",,04/19/04,03/30/05
B & E Stainless Fabrications Ltd [In Administration],-4.18,-4.18,2005,"Sovereign Works, Sovereign Street, Halifax, HX1 5AH","C/O David Horner & Co, 11 Clifton Moor Business Villa, James Nicolson Link, Clifton Moor, York, YO30 4XG",05/17/04,04/15/05
Wharfedale Taverns Ltd,-32.28,-32.28,2005,"The Beck, 157 Bradford Road, Brighouse, HD6 4AS","Highcliffe Court, Greenfold Lane, Wetherby, LS22 6RG",05/20/04,05/06/05
Mbe Glazing Systems Ltd,-422,-422,2005,"Unit 6, Burley Street, Elland, HX5 0AQ","Unit 21, Woodman Works, South Lane, Elland, HX5 0PE",02/01/04,04/30/08
,-40.41,-40.41,2012,"18 Corporation Street, Sowerby Bridge, HX6 2QQ",,04/01/04,
,-1.74,-1.74,2012,"The Chalet, Adj Cairnacre, Midgehole Road, Hebden Bridge        HX7 7AL",,04/01/04,
The Inncredible Pub Co Ltd,-332.09,-332.09,2005,"The Malt House, 270 Oldham Road, Rishworth, Sowerby Bridge       HX6 4QB","The Council Chambers, Hazford Street, Tamworth, B79 7RB",03/14/05,05/20/05
,-73.43,-73.43,2007,"Fountain Inn, Meadow Bottom, Todmorden, OL14 8BG",,04/01/05,10/28/07
,-48.68,-48.68,2012,"156 Illingworth Road, Illingworth, Halifax, HX2 9RX",,04/04/05,03/27/13
,-0.91,-0.91,2012,"339 Skircoat Green Road, Halifax, HX3 0LX",,07/23/05,
Andrew Lomas Optometrist Ltd,-0.74,-0.74,2012,"31 Southgate, Elland, HX5 0BW",,06/01/05,
Ripponden Carriers Ltd [In Administration],-2.67,-2.67,2005,"Offices 4 & 5, 11 Owler Ings Road, Brighouse, HD6 1EJ","C/O Begbies Traynor, Elliot House, 151 Deansgate, Manchester, M3 3BP",06/18/05,08/26/05
,-411.35,-838.94,2006,"Cross Inn, 46 Towngate, Heptonstall, Hebden Bridge       HX7 7NB",,06/13/05,10/02/07
Halifax Trade Windows Uk Ltd,-0.66,-0.66,2012,"1 Sod House Green, Halifax, HX3 6QR","1 Sod House Green, Keighley Road, Ovenden, Halifax, HX3 6QR",04/01/05,
,-50.75,-50.75,2012,"Woodside Mills, Halifax Road, Elland, HX5 0SH",,07/01/05,
,-128.77,-128.77,2007,"42 Savile Park Road, Halifax, HX1 2EN",,07/01/05,12/19/07
,-266.25,-266.25,2012,"14/16 Walnut Street, Halifax, HX1 5JB",,03/01/05,
,-210.57,-210.57,2007,"Lanika Restaurant, Pellon New Road, Pellon, Halifax              HX1 4QE",,10/24/04,01/21/08
Kwik Save Ltd [In Liquidation],-181.1,-181.1,2006,"Board No 208602, Adj 58 Horton Street, Union Street, Halifax              HX1 1PR","C/O St James Square, Manchester, M2 6DS",04/01/06,03/31/06
D & S Baths Ltd [In Administration],-375.92,-4364.05,2008,"Aquarius Building, 190 Hanson Lane, Halifax, HX1 4SD","C/O B D O Stoy Hayward Llp, 1 Bridgewater Place, Water Lane, Leeds, LS11 5RU",03/24/06,10/29/08
Calderdale Mbc Children & Young People's Services,-2969.39,-2969.39,2015,"Grd Flr Carlton Mill, Wharf Street, Sowerby Bridge, HX6 2AS","Fao Paul Ward Finance Manager, 3rd Floor, Westgate House, Halifax, HX1 1PS",03/01/06,
Entari Ltd,-11.16,-11.16,2006,"21 Rochdale Road, Todmorden, OL14 5AA","The Old Co-Op Hall, Old Town, Hebden Bridge, HX7 8RX",06/12/06,03/16/07
Northstart Limited,-242.72,-242.72,2006,"Unit 2, S D H Industrial Estate, West Street, Sowerby Bridge       HX6 3BT","Mr Hal Clarkson, Unit 2 Sdh Industrial Estate, West Street, Sowerby Bridge, HX6 3BT",11/01/05,02/28/07
,-64.05,-64.05,2010,"Unit 7/8, Queens Road Works, Queens Road, Halifax              HX1 3XY",,05/01/06,06/18/10
,-15.6,-15.6,2011,"12 Central Hall, Coronation Street, Elland, HX5 0DF",,09/28/98,12/05/11
,-36.06,-36.06,2006,"1 Ovenden Road, Halifax, HX3 5PN",,05/25/05,09/22/06
West Lane Garage Ltd,-0.51,-0.51,2012,"West Lane Garage, Hall Ings, West Lane, Southowram           HX3 9RG","F.A.O. Mr Steven Gledhill, West Lane Garage, Hall Ings, West Lane, Southowram, HX3 9RG",04/01/05,
,-21000.5,-163184.07,2006,"Stainland Rd Medical Centre, 70 Stainland Road, Greetland, Halifax              HX4 8BD",,01/24/06,
,-20128.55,-163184.07,2011,"Stainland Rd Medical Centre, 70 Stainland Road, Greetland, Halifax              HX4 8BD",,01/24/06,
,-79.22,-94.57,2006,"633b Bradford Road, Bailiff Bridge, Brighouse, HD6 4DN",,09/30/06,05/06/07
,-15.35,-94.57,2007,"633b Bradford Road, Bailiff Bridge, Brighouse, HD6 4DN",,09/30/06,05/06/07
,-65.24,-65.24,2007,"16 Halifax Road, Todmorden, OL14 5AD",,09/01/06,07/22/07
,-208.12,-208.12,2007,"The Willows, Watson Mill Lane, Sowerby Bridge, HX6 3BW",,04/01/07,11/05/07
,-119.58,-119.58,2007,"Shannon & Chesapeake Inn, 257 Halifax Road, Todmorden, OL14 5RX",,09/21/06,09/30/07
,-0.15,-0.15,2012,"Union Street South, Halifax, HX1 2LF",,09/01/06,
,-545.15,-545.15,2009,"The Old Fire Station, Rochdale Road, Todmorden, OL14 7NA",,11/24/06,
Everything Everywhere Ltd,-1540.72,-1540.72,2015,"Telecommunications Mast, Site Ref W Y K 0193, Keighley Road, Halifax              HX2 9LL","Orange Pcs Ltd, C/O Gva (Business Rates (Tm), Po Box 16097, 3 Brindley Place, Birmingham, B2 2UY",04/01/05,05/21/15
,-0.3,-0.3,2012,"7 Albion Street, Halifax, HX1 1DU",,02/05/07,
Lorna Stewart Hair Ltd,-44.37,-44.37,2012,"St Pauls Buildings, Langdale Street, Elland, HX5 0EX","F.A.O Lorna Stuart-Pearson, Unit 7, St Pauls Buildings, Langdale Street, Elland, HX4 0EX",08/05/06,
C.C.L Group Ltd [In Administration],-245.66,-899.1,2007,"Armytage Road, Brighouse, HD6 1QF","C/O Price Waterhouse Coopers, Hill House, Richmond Hill, Bournemouth, BH2 6HR",07/06/07,02/02/10
Hebden Bridge Group Practice,-8178.6,-213967.48,2014,"Grange Dene Medical Centre, Grange Dene, Burnley Road, Mytholmroyd          HX7 5LF","Valley Medical Centre, Valley Road, Hebden Bridge, HX7 7BZ",04/01/05,
,-86.78,-86.78,2009,"100 New Street, Southowram, Halifax, HX3 9SN",,07/23/07,11/14/09
,-53.42,-53.42,2009,"2 New Road, Halifax, HX1 2LH",,08/06/07,09/03/09
Kino & Co,-230.68,-230.68,2008,"Office 3.1, Holmfield Mills, Holdsworth Road, Halifax              HX3 6SN","Office H M 2.0, Holmfield Mills, Holdsworth Road, Halifax, HX3 6SN",11/01/07,01/09/09
Leodis Commercial Ltd,-345.01,-345.01,2007,"Punch Bowl Inn, 389 Huddersfield Road, Halifax, HX3 9LJ","Well Lane, Guiseley, Leeds, LS20 9BA",06/04/07,01/06/08
Bradfast Ltd,-45.18,-45.18,2010,"Unit 7, Branxholme Estate, Bradford Road, Brighouse           HD6 4EA","Unit 2, Junction 22 Business Park, Huddersfield Road, Mirfield, WF14 9DA",10/01/07,10/29/10
