ExtractDate,ItemCount,ReturnCode,FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,Hygiene,Structural,ConfidenceInManagement,SchemeType,NewRatingPending,Location
29/03/2017,1261,Success,269422,12340/0002/0/000,Barton Chippy,Takeaway/sandwich shop,7844,OX3 9LU,3,fhrs_3_en-GB,28/11/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,10,10,FHRS,False,"2 Underhill Circus Oxford Oxfordshire OX3 9LU
UK
(51.767486, -1.195889)"
29/03/2017,1261,Success,268401,00800/0045/0/000,Bath Place Hotel,Hotel/bed & breakfast/guest house,7842,OX1 3SU,5,fhrs_5_en-GB,17/10/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,5,FHRS,False,"4 - 5 Bath Place Oxford Oxfordshire OX1 3SU
UK
(51.754843, -1.252977)"
29/03/2017,1261,Success,836587,15/00118/COM,BaxterStorey,School/college/university,7845,OX1 3PJ,AwaitingInspection,fhrs_awaitinginspection_en-GB,,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,,,,FHRS,False,"Department Of Engineering Science 17 Parks Road Oxford OX1 3PJ
UK
(51.760282, -1.2599)"
29/03/2017,1261,Success,268402,00840/2000/0/000,Bayards Hill Primary School,School/college/university,7845,OX3 9NU,5,fhrs_5_en-GB,14/10/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"Waynflete Road Oxford Oxfordshire OX3 9NU
UK
(51.763678, -1.193827)"
29/03/2017,1261,Success,268342,00190/2002/2/000,Bear Inn,Pub/bar/nightclub,7843,OX1 4EH,5,fhrs_5_en-GB,18/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,5,FHRS,False,"6 Alfred Street Oxford Oxfordshire OX1 4EH
UK
(51.751832, -1.25588)"
29/03/2017,1261,Success,269239,10/00025/COM,Bebe's Bacon Baps,Mobile caterer,7846,OX1 1HS,5,fhrs_5_en-GB,12/08/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,0,0,FHRS,False,"Oxford Railway Station Park End Street Oxford OX1 1HS
UK
(51.753503, -1.270123)"
29/03/2017,1261,Success,932820,16/00138/COM,Beerd,Pub/bar/nightclub,7843,OX1 2AT,4,fhrs_4_en-GB,26/01/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,10,FHRS,False,"7 George Street Oxford Oxfordshire OX1 2AT
UK
(51.753634, -1.259414)"
29/03/2017,1261,Success,862631,16/00057/COM,Vickylauren Couture Desserts,Other catering premises,7841,,4,fhrs_4_en-GB,13/04/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,10,FHRS,False,
29/03/2017,1261,Success,705400,14/00086/COM,Beet Root,Other catering premises,7841,OX4 1UE,3,fhrs_3_en-GB,26/08/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,10,10,FHRS,False,"166 Cowley Road Oxford Oxfordshire OX4 1UE
UK
(51.747077, -1.235129)"
29/03/2017,1261,Success,268678,05/00045/COM,Bell House Guest House,Hotel/bed & breakfast/guest house,7842,OX3 9EG,5,fhrs_5_en-GB,18/03/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,5,FHRS,False,"222 London Road Headington Oxford OX3 9EG
UK
(51.761896, -1.202857)"
29/03/2017,1261,Success,268618,04690/0014/2/000,Bella Italia,Restaurant/Cafe/Canteen,1,OX1 2AF,5,fhrs_5_en-GB,29/11/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"14 - 16 George Street Oxford Oxfordshire OX1 2AF
UK
(51.754004, -1.259553)"
29/03/2017,1261,Success,269531,13432/1089/3/000,Ben's Cookies,Retailers - other,4613,OX1 3DZ,5,fhrs_5_en-GB,07/10/2014,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"108 - 109 Covered Market Market Street Oxford OX1 3DZ
UK
(51.752627, -1.256505)"
29/03/2017,1261,Success,269338,11/00061/COM,Best Buys,Retailers - other,4613,OX4 1RB,1,fhrs_1_en-GB,11/09/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,10,20,FHRS,True,"Unit A 74-77 Magdalen Road Oxford OX4 1RB
UK
(51.74234, -1.235383)"
29/03/2017,1261,Success,268477,02540/0002/0/000,Best One,Retailers - other,4613,OX3 7JB,5,fhrs_5_en-GB,24/01/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,0,5,FHRS,False,"2 Cinnaminta Road Oxford Oxfordshire OX3 7JB
UK
(51.746894, -1.203555)"
29/03/2017,1261,Success,268350,00580/0075/0/000,Best One,Retailers - other,4613,OX4 6AG,1,fhrs_1_en-GB,14/02/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,15,5,20,FHRS,False,"75 Balfour Road Oxford Oxfordshire OX4 6AG
UK
(51.724626, -1.198662)"
29/03/2017,1261,Success,269477,12990/0097/0/000,Best One T/A Wiggleys Corner Shop,Retailers - other,4613,OX4 2JB,5,fhrs_5_en-GB,01/03/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,5,FHRS,False,"95 - 97 Wilkins Road Oxford Oxfordshire OX4 2JB
UK
(51.735327, -1.205598)"
29/03/2017,1261,Success,955353,17/00055/COM,Big Data Institute (Cafe And Main Kitchen),Restaurant/Cafe/Canteen,1,OX3 7DQ,5,fhrs_5_en-GB,24/03/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,0,0,FHRS,False,"Big Data Institute Old Road Campus Roosevelt Drive OX3 7DQ
UK
(51.751964, -1.214171)"
29/03/2017,1261,Success,809470,15/00103/COM,Big Ron's Mexican Cantina,Restaurant/Cafe/Canteen,1,OX4 1JE,5,fhrs_5_en-GB,22/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,,,,FHRS,True,"96 Cowley Road Oxford Oxfordshire OX4 1JE
UK
(51.748325, -1.239077)"
29/03/2017,1261,Success,528917,13/00014/COM,Big Society,Restaurant/Cafe/Canteen,1,OX4 1HR,4,fhrs_4_en-GB,20/02/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,10,FHRS,False,"95 Cowley Road Oxford Oxfordshire OX4 1HR
UK
(51.749046, -1.240615)"
29/03/2017,1261,Success,542347,12/00045/COM,Bill's,Restaurant/Cafe/Canteen,1,OX1 2DU,4,fhrs_4_en-GB,17/02/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,10,0,FHRS,False,"Northgate Hall 18 St Michael's Street Oxford OX1 2DU
UK
(51.753561, -1.259227)"
29/03/2017,1261,Success,949736,17/00025/COM,Blavatnik School Of Government,School/college/university,7845,OX2 6GG,5,fhrs_5_en-GB,22/02/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,0,FHRS,False,"Radcliffe Observatory Quarter Woodstock Road Oxford OX2 6GG
UK
(51.760873, -1.263874)"
29/03/2017,1261,Success,701762,14/00088/COM,Blue Boar House,School/college/university,7845,OX1 4EE,5,fhrs_5_en-GB,22/08/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"5 Blue Boar Street Oxford Oxfordshire OX1 4EE
UK
(51.75159, -1.256058)"
29/03/2017,1261,Success,848721,16/00018/COM,Bocados Foods,Other catering premises,7841,,5,fhrs_5_en-GB,11/02/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,
29/03/2017,1261,Success,949739,17/00029/COM,Bodleian Libraries Shops,Retailers - other,4613,OX1 3BG,5,fhrs_5_en-GB,23/02/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,5,FHRS,False,"New Bodleian Library Broad Street Oxford OX1 3BG
UK
(51.753974, -1.254918)"
29/03/2017,1261,Success,717021,14/00141/COM,Bodleian Library Headley Tearoom,Other catering premises,7841,OX1 3BG,5,fhrs_5_en-GB,02/11/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,5,FHRS,False,"New Bodleian Library Broad Street Oxford OX1 3BG
UK
(51.753974, -1.254918)"
29/03/2017,1261,Success,268539,03030/0242/0/000,Bodrum Kebab,Takeaway/sandwich shop,7844,OX4 1UH,1,fhrs_1_en-GB,10/11/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,10,20,FHRS,False,"242 Cowley Road Oxford Oxfordshire OX4 1UH
UK
(51.746044, -1.232496)"
29/03/2017,1261,Success,268798,06/00230/COM,Boiler Room Cafe,Restaurant/Cafe/Canteen,1,OX4 6RQ,5,fhrs_5_en-GB,24/02/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"Pegasus Primary School Field Avenue Oxford OX4 6RQ
UK
(51.721224, -1.192917)"
29/03/2017,1261,Success,269077,08210/0001/0/000,Bonn Square News,Retailers - other,4613,OX1 2DH,3,fhrs_3_en-GB,26/10/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,5,10,FHRS,False,"1 New Inn Hall Street Oxford Oxfordshire OX1 2DH
UK
(51.753041, -1.260844)"
29/03/2017,1261,Success,269514,13432/0016/3/000,Bonner's,Retailers - other,4613,OX1 3DU,4,fhrs_4_en-GB,03/11/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,10,5,FHRS,False,"Units 20 And 49 Covered Market Market Street OX1 3DU
UK
(51.752773, -1.256922)"
29/03/2017,1261,Success,269121,08750/2014/2/000,Booker Cash And Carry,Distributors/Transporters,7,OX2 0ES,5,fhrs_5_en-GB,07/06/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"Osney Mead Oxford Oxfordshire OX2 0ES
UK
(51.748176, -1.273714)"
29/03/2017,1261,Success,268883,07/00058/COM,Boost Juice Bars UK,Retailers - other,4613,OX1 3JD,5,fhrs_5_en-GB,19/05/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,5,FHRS,False,"7B The Clarendon Centre Cornmarket Street Oxford OX1 3JD
UK
(51.75229, -1.258669)"
29/03/2017,1261,Success,268952,07220/0096/0/000,Boots,Retailers - other,4613,OX3 9AJ,5,fhrs_5_en-GB,14/03/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"96 London Road Headington Oxford OX3 9AJ
UK
(51.75948, -1.212693)"
29/03/2017,1261,Success,949726,02870/0006/0/000,Boots,Retailers - other,4613,OX1 3HL,5,fhrs_5_en-GB,24/02/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"Boots The Chemist 8-10 Cornmarket Street Oxford OX1 3HL
UK
(51.752562, -1.257737)"
29/03/2017,1261,Success,268482,02870/0006/1/000,Boots,Retailers - other,4613,OX1 3HL,5,fhrs_5_en-GB,25/03/2014,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"Boots The Chemist 8 - 10 Cornmarket Street Oxford OX1 3HL
UK
(51.752563, -1.257737)"
29/03/2017,1261,Success,268391,00600/2263/3/000,Boss Kebabs,Mobile caterer,7846,,5,fhrs_5_en-GB,29/11/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,0,5,FHRS,False,
29/03/2017,1261,Success,269414,12030/2002/0/000,Boswells Cafe,Restaurant/Cafe/Canteen,1,OX4 3UZ,5,fhrs_5_en-GB,24/02/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,0,0,FHRS,False,"The Square Oxford Oxfordshire OX4 3UZ
UK
(51.731724, -1.216564)"
29/03/2017,1261,Success,268554,03150/2001/2/000,Botley Kebabs,Mobile caterer,7846,,4,fhrs_4_en-GB,26/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,0,10,FHRS,False,
29/03/2017,1261,Success,269508,13230/2020/2/000,BP Connect,Retailers - other,4613,OX2 8JD,5,fhrs_5_en-GB,10/01/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"Woodstock Road Oxford Oxfordshire OX2 8JD
UK
(51.794131, -1.28417)"
29/03/2017,1261,Success,269446,12560/0111/0/000,Branca,Restaurant/Cafe/Canteen,1,OX2 6AJ,5,fhrs_5_en-GB,23/07/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"111 Walton Street Oxford Oxfordshire OX2 6AJ
UK
(51.760603, -1.266632)"
29/03/2017,1261,Success,269445,12560/0110/0/000,Branca Delicatessen,Retailers - other,4613,OX2 6AJ,2,fhrs_2_en-GB,15/03/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,15,5,FHRS,False,"110 Walton Street Oxford Oxfordshire OX2 6AJ
UK
(51.760603, -1.266632)"
29/03/2017,1261,Success,269274,10160/0094/0/000,Branos,Takeaway/sandwich shop,7844,OX4 4HX,1,fhrs_1_en-GB,11/05/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,15,10,20,FHRS,False,"94 Rose Hill Oxford Oxfordshire OX4 4HX
UK
(51.727516, -1.224745)"
29/03/2017,1261,Success,268651,04840/0108/0/004,Brano's Express,Restaurant/Cafe/Canteen,1,,5,fhrs_5_en-GB,22/08/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,0,0,FHRS,False,
29/03/2017,1261,Success,268736,05740/2029/2/000,Brasenose College,School/college/university,7845,OX1 4AJ,5,fhrs_5_en-GB,05/12/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"High Street Oxford Oxfordshire OX1 4AJ
UK
(51.753243, -1.254408)"
29/03/2017,1261,Success,268340,00050/2027/0/000,Brasenose College Pavillion,Pub/bar/nightclub,7843,,4,fhrs_4_en-GB,08/03/2011,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,10,5,FHRS,False,
29/03/2017,1261,Success,269437,12560/0071/2/000,Brasserie Blanc,Restaurant/Cafe/Canteen,1,OX2 6AG,5,fhrs_5_en-GB,14/03/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,0,FHRS,False,"71-72 Walton Street Oxford Oxfordshire OX2 6AG
UK
(51.76086, -1.267483)"
29/03/2017,1261,Success,268466,02330/2005/2/000,Breton Crepe Company,School/college/university,7845,OX3 0GB,4,fhrs_4_en-GB,21/11/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,5,5,FHRS,False,"Oxford Brookes University Sports Ha Cheney Lane Oxford OX3 0GB
UK
(51.754213, -1.229141)"
29/03/2017,1261,Success,269306,10860/2013/2/000,Bridge Cafe,School/college/university,7845,OX1 3RE,5,fhrs_5_en-GB,29/07/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"Sir William Dunn School Of Patholog South Parks Road Oxford OX1 3RE
UK
(51.759753, -1.251649)"
29/03/2017,1261,Success,269012,07820/2028/2/000,Bridge Stores,Retailers - other,4613,OX4 4BL,5,fhrs_5_en-GB,27/07/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"Meadow Lane Oxford Oxfordshire OX4 4BL
UK
(51.735549, -1.239147)"
29/03/2017,1261,Success,839316,16/00001/COM,Brigadivine,Other catering premises,7841,,4,fhrs_4_en-GB,06/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,10,FHRS,False,
29/03/2017,1261,Success,679553,14/00071/COM,Brookes - Headington Campus Outlets,Restaurant/Cafe/Canteen,1,OX3 0BP,5,fhrs_5_en-GB,09/03/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,0,FHRS,False,"John Henry Brookes Building Oxford Brookes University Gipsy Lane OX3 0BP
UK
(51.75439, -1.223213)"
29/03/2017,1261,Success,268638,04760/2003/2/000,Brookes Restaurant,Restaurant/Cafe/Canteen,1,OX3 0BP,5,fhrs_5_en-GB,02/03/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,5,FHRS,False,"Brookes Training Restaurant Gipsy Lane Oxford OX3 0BP
UK
(51.75439, -1.223213)"
29/03/2017,1261,Success,268839,06310/2002/3/000,Brookes University Nursery,Hospitals/Childcare/Caring Premises,5,OX3 0TU,5,fhrs_5_en-GB,04/12/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,5,FHRS,False,"Clive Booth Hall John Garne Way Oxford OX3 0TU
UK
(51.757859, -1.232528)"
29/03/2017,1261,Success,737372,15/00021/COM,Brookfield Christian Care Home,Hospitals/Childcare/Caring Premises,5,OX4 7UY,5,fhrs_5_en-GB,11/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,0,FHRS,False,"Little Bury Oxford Oxfordshire OX4 7UY
UK
(51.718531, -1.188362)"
29/03/2017,1261,Success,269525,13432/0063/3/000,Brothers And Georginas,Restaurant/Cafe/Canteen,1,OX1 3ED,4,fhrs_4_en-GB,15/03/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,10,FHRS,False,"63 And 77-79 Covered Market Market Street OX1 3ED
UK
(51.731473, -1.27988)"
29/03/2017,1261,Success,269490,13230/0005/0/001,Brown's Bar And Brasserie Oxford,Restaurant/Cafe/Canteen,1,OX2 6HA,5,fhrs_5_en-GB,19/05/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,0,FHRS,False,"Browns Bar &amp; Brasserie 5 Woodstock Road Oxford OX2 6HA
UK
(51.759159, -1.261454)"
29/03/2017,1261,Success,269527,13432/0092/3/000,Brown's Cafe,Restaurant/Cafe/Canteen,1,,4,fhrs_4_en-GB,16/10/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,0,10,FHRS,False,
29/03/2017,1261,Success,938226,16/00148/COM,BT Spires House,Other catering premises,7841,OX4 2RW,5,fhrs_5_en-GB,06/12/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,0,FHRS,False,"Spires House 5700 John Smith Drive Oxford OX4 2RW
UK
(51.72991, -1.20769)"
29/03/2017,1261,Success,910298,16/00102/COM,Buffalo Grills Limited,Mobile caterer,7846,,1,fhrs_1_en-GB,30/08/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,5,20,FHRS,False,
29/03/2017,1261,Success,269474,12990/0087/0/000,Bunny's,Retailers - other,4613,OX4 2JB,5,fhrs_5_en-GB,05/06/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"87 Wilkins Road Oxford Oxfordshire OX4 2JB
UK
(51.735327, -1.205598)"
29/03/2017,1261,Success,803516,15/00071/COM,Buongiorno E Buonasera,Other catering premises,7841,OX1 2DF,3,fhrs_3_en-GB,08/09/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,10,5,FHRS,True,"102 Gloucester Green Oxford Oxfordshire OX1 2DF
UK
(51.754395, -1.261763)"
29/03/2017,1261,Success,929915,16/00112/COM,Buongiorno E Buonasera,Restaurant/Cafe/Canteen,1,OX3 9AJ,3,fhrs_3_en-GB,23/09/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,5,10,FHRS,False,"92 London Road Headington Oxford OX3 9AJ
UK
(51.75948, -1.212693)"
29/03/2017,1261,Success,862622,16/00045/COM,Buongiorno E Buonasera,Restaurant/Cafe/Canteen,1,OX4 1UQ,1,fhrs_1_en-GB,09/08/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,,,,FHRS,False,"Raja House 212 - 214 Cowley Road Oxford OX4 1UQ
UK
(51.746509, -1.233545)"
29/03/2017,1261,Success,268484,02870/0024/0/000,Burger King,Restaurant/Cafe/Canteen,1,OX1 3EY,5,fhrs_5_en-GB,16/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"24 Cornmarket Street Oxford Oxfordshire OX1 3EY
UK
(51.753501, -1.25833)"
29/03/2017,1261,Success,269549,13452/0005/0/000,Burger King Drive Thru,Takeaway/sandwich shop,7844,OX4 6XJ,5,fhrs_5_en-GB,19/01/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,5,FHRS,False,"Unit 5 Oxford Retail Park Ambassador Avenue OX4 6XJ
UK
(51.72757, -1.200652)"
29/03/2017,1261,Success,269059,08/00127/COM,Burgerworld,Mobile caterer,7846,OX2 0HA,5,fhrs_5_en-GB,17/12/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,0,0,FHRS,False,"Wickes Car Park Botley Road Oxford OX2 0HA
UK
(51.751639, -1.287261)"
29/03/2017,1261,Success,268386,00600/0374/0/000,Burlington House,Hotel/bed & breakfast/guest house,7842,OX2 7PP,2,fhrs_2_en-GB,09/02/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,15,0,10,FHRS,False,"374 Banbury Road Oxford Oxfordshire OX2 7PP
UK
(51.781623, -1.26648)"
29/03/2017,1261,Success,785860,15/00098/COM,Busy Bees,Hospitals/Childcare/Caring Premises,5,OX4 4XT,5,fhrs_5_en-GB,18/01/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,0,0,FHRS,False,"The Oxford Nursery 2 Armstrong Road Oxford OX4 4XT
UK
(51.716918, -1.226692)"
29/03/2017,1261,Success,729281,12/00039/COM,Byron,Restaurant/Cafe/Canteen,1,OX1 2AY,5,fhrs_5_en-GB,13/02/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,0,FHRS,False,"33-35 George Street Oxford Oxfordshire OX1 2AY
UK
(51.753505, -1.260373)"
29/03/2017,1261,Success,268680,05/00072/COM,Cafe 1071,Restaurant/Cafe/Canteen,1,OX1 1AY,5,fhrs_5_en-GB,09/01/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"45 Oxford Castle New Road Oxford OX1 1AY
UK
(51.751367, -1.262074)"
29/03/2017,1261,Success,867884,16/00067/COM,Cafe Baba,Restaurant/Cafe/Canteen,1,OX4 1UH,1,fhrs_1_en-GB,14/02/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,15,20,FHRS,False,"240 Cowley Road Oxford Oxfordshire OX4 1UH
UK
(51.746043, -1.232495)"
29/03/2017,1261,Success,268958,07220/0134/0/000,Cafe Bonjour,Restaurant/Cafe/Canteen,1,OX3 9ED,3,fhrs_3_en-GB,11/08/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,5,10,FHRS,False,"136 London Road Headington Oxford OX3 9ED
UK
(51.760438, -1.209287)"
29/03/2017,1261,Success,268499,03030/0023/0/000,Cafe CoCo,Restaurant/Cafe/Canteen,1,OX4 1HP,3,fhrs_3_en-GB,16/08/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,10,10,FHRS,False,"23 Cowley Road Oxford Oxfordshire OX4 1HP
UK
(51.749536, -1.242736)"
29/03/2017,1261,Success,268450,01600/0019/0/000,Cafe Creme,Restaurant/Cafe/Canteen,1,OX1 3AS,4,fhrs_4_en-GB,28/10/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,10,FHRS,False,"19 Broad Street Oxford Oxfordshire OX1 3AS
UK
(51.754043, -1.257249)"
29/03/2017,1261,Success,268626,04690/0040/0/000,Cafe From Crisis,Pub/bar/nightclub,7843,OX1 2AQ,5,fhrs_5_en-GB,22/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"The Old Fire Station 40 George Street Oxford OX1 2AQ
UK
(51.753564, -1.262487)"
29/03/2017,1261,Success,268659,04870/0003/0/000,Cafe Golden Cross,Restaurant/Cafe/Canteen,1,OX1 3EU,2,fhrs_2_en-GB,10/06/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,15,10,FHRS,False,"1-3 Golden Cross Oxford Oxfordshire OX1 3EU
UK
(51.75256, -1.257332)"
29/03/2017,1261,Success,268677,05/00041/COM,Cafe Loco,Restaurant/Cafe/Canteen,1,OX1 1RA,5,fhrs_5_en-GB,03/12/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"85-87 St Aldate's Oxford Oxfordshire OX1 1RA
UK
(51.748979, -1.256898)"
29/03/2017,1261,Success,268685,05/00091/COM,Cafe Opium,Restaurant/Cafe/Canteen,1,OX1 2AH,3,fhrs_3_en-GB,22/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,10,10,FHRS,False,"67 - 69 George Street Oxford Oxfordshire OX1 2AH
UK
(51.8139457702636, -1.2936999797821)"
29/03/2017,1261,Success,269213,09680/0013/0/001,Cafe Refresh Staff Restaurant,Restaurant/Cafe/Canteen,1,OX1 1AB,5,fhrs_5_en-GB,16/10/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"13-18 Queen Street Oxford Oxfordshire OX1 1AB
UK
(51.751032, -1.258849)"
29/03/2017,1261,Success,268371,00600/0242/3/000,Cafe Revive,Restaurant/Cafe/Canteen,1,OX2 7BY,5,fhrs_5_en-GB,13/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"242 - 254 Banbury Road Oxford Oxfordshire OX2 7BY
UK
(51.775853, -1.264022)"
29/03/2017,1261,Success,268935,07110/0011/0/000,Cafe Rouge,Restaurant/Cafe/Canteen,1,OX1 2HP,5,fhrs_5_en-GB,24/08/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"11 Little Clarendon Street Oxford Oxfordshire OX1 2HP
UK
(51.758684, -1.261737)"
29/03/2017,1261,Success,269275,10160/0098/0/000,Café Spice,Restaurant/Cafe/Canteen,1,OX4 4HX,4,fhrs_4_en-GB,29/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,5,5,FHRS,False,"98 Rose Hill Oxford Oxfordshire OX4 4HX
UK
(51.727516, -1.224745)"
