Organisation name,Organisation Code,Effective Date,Contract Reference number / ID,Open Contracting ID,Title of the Agreement,Contract type,Directorate / service responsible,Service Category label,Service category URI,Description of goods and services,Procurement classification: Council's procurement category label,Procurement classification: CPV label,Procurement classification: CPV code,Procurement classification: Proclass label,Procurement classification: Proclass code,Contract start date,End date,Review date,Last extension date,Contract value,Fixed cost / estimated cost,Irrecoverable VAT,Supplier name,Supplier registered company number,Supplier registered charity number,Other supplier ID,SME supplier,VCSE supplier,VCSE supplier type,Nominated contact point: name,Nominated contact point: email,Nominated contact point: URL
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BTN42983,,Supporting People 677/SP St Johns Housing Trust,,COMMUNITY SERVICES,,,Supporting People 677/SP St Johns Housing Trust,Housing-related & floating support,,,,,01/11/2008,31/12/2017,,31/12/2017,187418,Estimated,,ACCESS COMMUNITY TRUST,,,1122760,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BTN42984,,Supporting People 706/SP John Room House,,COMMUNITY SERVICES,,,Supporting People 706/SP John Room House,Housing-related & floating support,,,,,19/07/2010,31/12/2017,,31/12/2017,363918,Estimated,,ACCESS COMMUNITY TRUST,,,1122760,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BXN44908C,,External Training,,GENERIC,,,External Training,HR - training,,,,,21/05/2013,30/06/2020,,30/06/2020,50000,Estimated,,ACER,,,80484,,,,Procurement Sourcing Team,PROFESSIONAL SERVICES,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BLN44777,,Interagency fee for adoption placement,,CHILDREN,,,Interagency fee for adoption placement,Children's services - adoption,,,,,01/11/2014,,,,118800,Estimated,,ACHIEVING FOR CHILDREN,,,1392782,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN47227,,Stop Smoking Service Provision,,PUBLIC HEALTH,,,Stop Smoking Service Provision,Public health - smoking cessation,,,,,01/04/2015,,,,,,,ACLE MEDICAL PARTNERSHIP,,,65898,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN47226,,Fitting and Management of Contraceptive Implants & Intra Uterine Devices/Intra Uterine Systems,,PUBLIC HEALTH,,,Fitting and Management of Contraceptive Implants & Intra Uterine Devices/Intra Uterine Systems,Public health - sexual health,,,,,01/04/2015,,,,,,,ACLE MEDICAL PARTNERSHIP,,,65898,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN47222,,The Identification and Invitation of the Eligible Population,,PUBLIC HEALTH,,,The Identification and Invitation of the Eligible Population,Public health - health checks,,,,,01/04/2015,,,,,,,ACLE MEDICAL PARTNERSHIP,,,65898,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN47223,,Delivery of the NHS Health Check,,PUBLIC HEALTH,,,Delivery of the NHS Health Check,Public health - health checks,,,,,01/04/2015,,,,21084,Estimated,,ACLE MEDICAL PARTNERSHIP,,,65898,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN47224,,Community Records Update,,PUBLIC HEALTH,,,Community Records Update,Public health - health checks,,,,,01/04/2015,,,,,,,ACLE MEDICAL PARTNERSHIP,,,65898,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN47225,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",,PUBLIC HEALTH,,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",Public health - sexual health,,,,,01/04/2015,,,,17536,Estimated,,ACLE MEDICAL PARTNERSHIP,,,65898,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,SDN41261,,Grass cutting,,ETD,,,Grass cutting,Highways - grass & vegetation cutting & tree works,,,,,19/04/2013,,,,14839,Estimated,,ACLE PARISH COUNCIL,,,65901,,,,Procurement Sourcing Team,"COMMODITIES, GOODS & SERVICES",
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BXN42113AN,,Private Voluntary Independent School Pre-school & Playgroup,,CHILDREN,,,Private Voluntary Independent School Pre-school & Playgroup,Children's services - playgroups & nurseries,,,,,,,,,,,,ACLE PRE SCHOOL,,,65902,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN43261,,Spot Purchased Day Care For Adults (Acle Voluntary Aid),,COMMUNITY SERVICES,,,Spot Purchased Day Care For Adults (Acle Voluntary Aid),Adult care - day care/community support/support into work,,,,,01/01/2000,,,,,,,ACLE VOLUNTARY AID,,,65895,,YES,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN43506,,Adults - Care Homes and Care Homes with Nursing : 2012 (Acorn Park Adult Services),,COMMUNITY SERVICES,,,Adults - Care Homes and Care Homes with Nursing : 2012 (Acorn Park Adult Services),Adult care - nursing & residential,,,,,01/04/2012,31/03/2017,,31/03/2017,,,,ACORN CARE & EDUCATION LTD,,,1236841,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BTN47692,,Acorn Care & Education Ltd - Select List Alternatives to Care,,CHILDREN,,,Acorn Care & Education Ltd - Select List Alternatives to Care,"Children's services - assessment/witness, contact, therapy",,,,,07/04/2015,03/04/2019,,03/04/2019,,,,ACORN CARE & EDUCATION LTD,,,1236841,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BON42509C,,Acorn Park School CF675 Out of County SEN - Rolling Select List,,CHILDREN,,,Acorn Park School CF675 Out of County SEN - Rolling Select List,Children's services - residential homes & schools,,,,,01/05/2013,31/03/2017,,,8149563,Estimated,,ACORN PARK SCHOOL,,,629535,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BXN41368A,,Acorn Park School CF472 Out of County SEN - National Schools Contract,,CHILDREN,,,Acorn Park School CF472 Out of County SEN - National Schools Contract,Children's services - residential homes & schools,,,,,,,,,,,,ACORN PARK SCHOOL,,,629535,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,AQN41344H,,Museums Display Materials,,COMMUNITY SERVICES,,,Museums Display Materials,Museums - exhibits,,,,,01/10/2011,30/06/2021,,30/06/2021,,,,ACOUSTIGUIDE LIMITED,gb/01312434,,123619,,,,Procurement Sourcing Team,PROFESSIONAL SERVICES,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BXN41345Y,,External Training,,GENERIC,,,External Training,HR - training,,,,,21/05/2013,30/06/2020,,30/06/2020,50000,Estimated,,ACT NOW TRAINING LIMITED,gb/04524979,,102659,,,,Procurement Sourcing Team,PROFESSIONAL SERVICES,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN42307,,Contract for Day Care March 1995 (Action For Blind People),,COMMUNITY SERVICES,,,Contract for Day Care March 1995 (Action For Blind People),Adult care - day care/community support/support into work,,,,,,,,,,,,ACTION FOR BLIND PEOPLE,,,65919,,YES,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BLN42404,,Interagency Fee for adoption Placement,,CHILDREN,,,Interagency Fee for adoption Placement,Children's services - adoption,,,,,01/01/2014,01/04/2019,,01/04/2019,159300,Estimated,,ACTION FOR CHILDREN,4764232,NULL,72235,,YES,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BON41306,,"CF0436 Action for Children Lots 8,10,11,13,19 and 36 (Children's Centres)",,CHILDREN,,,"CF0436 Action for Children Lots 8,10,11,13,19 and 36 (Children's Centres)",Children's services - children's centres,,,,,01/10/2012,31/03/2016,,31/03/2016,5411132,Estimated,,ACTION FOR CHILDREN,,,85143,,YES,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BON41305,,"CF0437 Action for Children Lots 3, 7 and 33 (Children's Centres)",,CHILDREN,,,"CF0437 Action for Children Lots 3, 7 and 33 (Children's Centres)",Children's services - children's centres,,,,,01/10/2012,31/03/2016,,31/03/2016,4516832,Estimated,,ACTION FOR CHILDREN,,,85143,,YES,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BON41304,,CF0471 Action for Children Lots 17 and 18 (Children's Centres),,CHILDREN,,,CF0471 Action for Children Lots 17 and 18 (Children's Centres),Children's services - children's centres,,,,,01/10/2012,31/03/2016,,31/03/2016,1728689,Estimated,,ACTION FOR CHILDREN,,,85143,,YES,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BON41303,,CF0435 Action for Children Lot 2 (Children's Centres),,CHILDREN,,,CF0435 Action for Children Lot 2 (Children's Centres),Children's services - children's centres,,,,,01/07/2012,31/03/2016,,31/03/2016,1626784,Estimated,,ACTION FOR CHILDREN,,,85143,,YES,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BON41302,,"CF0434- Action for Children Lots 15, 26 and 29 (Children's Centres)",,CHILDREN,,,"CF0434- Action for Children Lots 15, 26 and 29 (Children's Centres)",Children's services - children's centres,,,,,01/10/2012,31/03/2016,,31/03/2016,4053377,Estimated,,ACTION FOR CHILDREN,,,85143,,YES,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BPN41260,,CF302 Norfolk Parenting Support Project,,CHILDREN,,,CF302 Norfolk Parenting Support Project,Children's services - family & parenting support,,,,,01/05/2010,31/03/2017,,31/03/2017,8066722,Estimated,,ACTION FOR CHILDREN,,,85143,,YES,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BXN41528,,CF428 Independent Visitor Scheme,,CHILDREN,,,CF428 Independent Visitor Scheme,"Information, advice and advocacy services",,,,,01/04/2012,31/03/2017,,31/03/2017,424188,Estimated,,ACTION FOR CHILDREN,,,85143,,YES,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,GQN41408,,Printing and posting of Pension Fund annual benefit statements,,RESOURCES,,,Printing and posting of Pension Fund annual benefit statements,"Communications - design, print & promotional materials",,,,,15/11/2012,31/10/2016,,31/10/2016,208831,Estimated,,ADARE LTD,,,1000762,,,,Procurement Sourcing Team,"COMMODITIES, GOODS & SERVICES",
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,AON45332A,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,01/02/2015,31/01/2017,,31/01/2019,400,Estimated,,ADCOCK REFRIGERATION AND AIR CONDITIONING LIMITED,gb/01307597,,65942,,,,Procurement Sourcing Team,"COMMODITIES, GOODS & SERVICES",
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BUN41803,,Coroner's Services - Pathology/Medical Services,,RESOURCES,,,Coroner's Services - Pathology/Medical Services,Coroner's and funeral services,,,,,09/07/2013,08/07/2018,,08/07/2018,50000,Estimated,,ADDENBROOKE'S HOSPITAL,,,1172765,,,,Procurement Sourcing Team,PROFESSIONAL SERVICES,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN10009,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,ADDICTION RECOVERY CENTRE,,,353992,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN10010,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,ADEN HOUSE LIMITED,2040427,NULL,113411,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BXN41855D,,SUBSCRIPTIONS TO PROFESSIONAL BODIES.,,GENERIC,,,SUBSCRIPTIONS TO PROFESSIONAL BODIES.,Subscriptions to professional bodies,,,,,01/10/2013,31/08/2020,,31/08/2020,50000,Estimated,,ADEPT,,,475382,,,,Procurement Sourcing Team,PROFESSIONAL SERVICES,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN42093D,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,ADIEMUS CARE LIMITED,7747136,NULL,678720,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN42097R,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,ADIEMUS CARE LIMITED,7747136,NULL,678720,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN10283,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,ADIEMUS CARE LIMITED,7747136,NULL,678720,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN10016,,Care Home and Care Homes with Nursing for Adults April 2012,,COMMUNITY SERVICES,,,Care Home and Care Homes with Nursing for Adults April 2012,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,ADIEMUS CARE LIMITED,7747136,NULL,678720,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN10541,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,ADIEMUS CARE LIMITED,7747136,NULL,678720,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN10156,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,ADIEMUS CARE LIMITED,7747136,NULL,678720,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN10381,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,ADIEMUS CARE LIMITED,7747136,NULL,678720,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN43289,,Spot Purchased Day Care For Adults (Briar House),,COMMUNITY SERVICES,,,Spot Purchased Day Care For Adults (Briar House),Adult care - day care/community support/support into work,,,,,01/01/2000,,,,,,,ADIEMUS CARE LIMITED,7747136,NULL,678720,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN43320,,Spot Purchased Day Care For Adults (Dove Court Care Home ),,COMMUNITY SERVICES,,,Spot Purchased Day Care For Adults (Dove Court Care Home ),Adult care - day care/community support/support into work,,,,,01/01/2000,,,,,,,ADIEMUS CARE LIMITED,7747136,NULL,678720,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN43316,,Spot Purchased Day Care For Adults (Diamond House),,COMMUNITY SERVICES,,,Spot Purchased Day Care For Adults (Diamond House),Adult care - day care/community support/support into work,,,,,01/01/2000,,,,,,,ADIEMUS CARE LIMITED,7747136,NULL,678720,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BXN41843A,,Subscriptions to professional bodies,,GENERIC,,,Subscriptions to professional bodies,Subscriptions to professional bodies,,,,,01/09/2013,31/08/2020,,31/08/2020,50000,Estimated,,ADLAW SERVICES,,,997782,,,,Procurement Sourcing Team,PROFESSIONAL SERVICES,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,AON45332B,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,01/02/2015,31/01/2017,,31/01/2019,,,,ADMIRAL CIVIL ENGINEERING LIMITED,5839099,NULL,132632,,,,Procurement Sourcing Team,"COMMODITIES, GOODS & SERVICES",
