Additional Rlf,Period Charge,Charge Type,EXEM-AMT,EXEM-CD,PLACE-REF,SBR-APPLIED,SBR-SUPPLE,SBR-RELIEF-,MAND-CHAR-,MAND-CHARI,DISC-CHARIT,DIS-RLF-AMT,CHARITY-RLF-,ANALYSIS-CD,RV,PERSON-REF,SURNAME,Billing Address 1,Billing Address 2,Billing Address 3,Billing Address 4,Billing Address 5,Billing Post Code,Liability Start Date,Property Address 1,Property Address 2,Property Address 3,Property Address 4,Property Address 5,Property Post,UB-PROP-RV
0,5441.68,O,0,,2751000089,0,0,0,,0,,0,0,CO,12250,10476697,ABSOLUTE PLANTATION SHUTTER LTD,,,,,,,01/05/2016,OFFICES AND WORKSHOP,EARL ROAD,CHEADLE HULME,CHEADLE,,SK8 6PT,OFFICES AND PREMISES
0,2565.2,O,0,,8438058049,-1,0,2565.2,,0,,0,0,IF3,5300,10327730,ABSOLUTE SIGNAGE SOLUTIONS LTD,WILLIAMSON HOUSE,WILLIAMSON STREET,REDDISH,STOCKPORT,,SK5 6AA,01/09/2010,WILLIAMSON STREET,REDDISH,STOCKPORT,,,SK5 6AA,WORKSHOP AND PREMISES
0,338.8,O,0,,7393232529,0,0,0,,0,,0,0,CP1,700,10326020,ABSOLUTELY GLEAMING LIMITED,,,,,,,03/01/2013,CAR SPACES 1 & 119,SOVEREIGN HOUSE,232-240 STOCKPORT ROAD,CHEADLE,,SK8 2EA,CAR PARKING SPACES
0,2807.2,O,0,,7393234439,-1,0,2807.2,,0,,0,0,CO,5800,10463615,ABSOLUTELY GLEAMING LTD,,,,,,,11/04/2015,SUITE H GROUND FLOOR,SOVEREIGN HOUSE,232-240 STOCKPORT ROAD,CHEADLE,,SK8 2EA,OFFICES AND PREMISES
0,11253,O,0,,8337045109,0,302.25,0,,0,,0,0,CW,23250,9305846,ABYSS AQUATIC WAREHOUSE LTD,UNIT 6 BROKSIDE IND ESTATE,WATERLOO ROAD,STOCKPORT,,,SK1 3BD,01/04/2008,UNIT 6,BROOKSIDE INDUSTRIAL ESTATE,WATERLOO ROAD,LOWER HILLGATE,STOCKPORT,SK1 3BW,WAREHOUSE AND PREMISES
0,3339.6,O,0,,8105100009,-1,0,2838.69,,0,,0,0,CW,6900,10412453,ABYSS DIVE CENTRE LTD,,,,,,,01/04/2011,CONWAY BUSINESS CENTRE,SHEPLEY LANE,UPPER HIBBERT LANE,MARPLE,STOCKPORT,SK6 7HX,WAREHOUSE AND PREMISES
0,5808,O,0,,3420053099,-1,0,0,,0,,0,0,EN1,12000,10359478,ACADEMY 4 DOGS LTD,UNIT 6A,WATERLOO WORKS,GORSEY MOUNT STREET,OFFERTON,STOCKPORT,SK1 3BU,31/07/2015,UNIT 6A,WATERLOO WORKS,GORSEY MOUNT STREET,OFFERTON,STOCKPORT,SK1 3BU,"DOG SCHOOL, CRECHE AND PREMISES"
0,2949.35,O,0,,1601000139,0,0,0,,0,,0,0,CP1,6600,10478485,ACASTA LTD,2ND FLR,ANGLIA HOUSE,CLARENDON COURT,CARRS ROAD,CHEADLE,SK8 2LA,29/04/2016,CAR SPACES FOR 2ND FLR,ANGLIA HOUSE,CLARENDON COURT,CARRS ROAD,CHEADLE,SK8 2LA,CAR PARKING SPACES
0,25918.53,O,0,,1601000129,0,696.16,0,,0,,0,0,CO,58000,10478485,ACASTA LTD,2ND FLR,ANGLIA HOUSE,CLARENDON COURT,CARRS ROAD,CHEADLE,SK8 2LA,29/04/2016,2ND FLR,ANGLIA HOUSE,CLARENDON COURT,CARRS ROAD,CHEADLE,SK8 2LA,OFFICES AND PREMISES
0,644.12,O,0,,4090074199,-1,0,644.12,,0,,0,0,CO,1450,10441559,ACCENDA LTD,90 LONG ACRE,LONDON,,,,WC2E 9RZ,01/05/2016,"SUITE 8, 3RD FLOOR",HOULDSWORTH MILL,HOULDSWORTH STREET,REDDISH,STOCKPORT,SK5 6DA,OFFICES AND PREMISES
0,847,O,0,,2751000249,0,0,0,,0,,0,0,CP1,1750,9207860,ACCESS CONSTRUCTION SERVICES LTD,GND FLOOR LADSON HOUSE,STANLEY GREEN BUSINESS PARK OAK GREEN,EARL ROAD,CHEADLE HULME,CHEADLE,SK8 6QL,29/01/2007,"CAR SPACES FOR GND FLOOR, LADSON HOUSE","STANLEY GREEN BUSINESS PARK, OAK GREEN",EARL ROAD,CHEADLE HULME,CHEADLE,SK8 6QL,CAR PARKING SPACE AND PREMISES
0,10406,O,0,,2751000229,0,279.5,0,,0,,0,0,CO,21500,9207860,ACCESS CONSTRUCTION SERVICES LTD,GND FLOOR LADSON HOUSE,STANLEY GREEN BUSINESS PARK OAK GREEN,EARL ROAD,CHEADLE HULME,CHEADLE,SK8 6QL,29/01/2007,GND FLOOR LADSON HOUSE,"STANLEY GREEN BUSINESS PARK, OAK GREEN",EARL ROAD,CHEADLE HULME,CHEADLE,SK8 6QL,OFFICES AND PREMISES
0,1626.64,O,0,,7228029009,0,0,0,,0,,0,0,CS,4350,10346676,ACCOMMODATION LINKS LTD,,,,,,,01/08/2009,29 SCHOOL LANE,HEATON CHAPEL,STOCKPORT,,,SK4 5DE,SHOP AND PREMISES
0,1887.6,O,0,,7228033019,0,0,0,,0,,0,0,CS,3900,10346676,ACCOMMODATION LINKS LTD,,,,,,,23/06/2015,33 SCHOOL LANE,HEATON CHAPEL,STOCKPORT,,,SK4 5DE,SHOP AND PREMISES
0,544.5,O,0,,4090074439,-1,0,544.5,,0,,0,0,CO,1125,10431039,ACCOUNTANCY 4 YOU LTD,,,,,,,13/12/2013,"SUITE 43, 4TH FLOOR",HOULDSWORTH MILL,HOULDSWORTH STREET,REDDISH,STOCKPORT,SK5 6DA,OFFICES AND PREMISES
0,1401.61,V,0,,6068055009,0,37.65,0,,0,,0,0,CO,7000,10450153,ACCURACY PAYROLL & BOOKKEEPING LTD,OWL HOUSE,CHATHAM STREET,MACCLESFIELD,,,SK11 6EE,16/12/2014,55 & 59 NORTH PARK ROAD,BRAMHALL,STOCKPORT,,,SK7 3LQ,OFFICES AND PREMISES
0,5566,V,5715.5,LB,5102027019,0,149.5,0,,0,,0,0,EL,11500,10484510,ACORN CARE AND EDUCATION LIMITED,1 MERCHANTS PLACE,RIVER STREET,BOLTON,,,BL2 1BX,01/01/2015,10220  200910,NORTH REDDISH INFANT SCHOOL,LONGFORD ROAD,NORTH REDDISH,STOCKPORT,SK5 6UX,SCHOOL AND PREMISES
0,14036,O,0,,5614130009,0,377,0,MAN,11530.4,,0,0,CO,29000,9159900,ACORN RECOVERY PROJECTS,C/O THE CALICO GROUP,CENTENARY COURT,CROFT ST,BURNLEY,,BB11 2ED,29/11/2010,FULSTONE HOUSE,130 MILE END LANE,MILE END,STOCKPORT,,SK2 6BY,OFFICES AND PREMISES
0,2347.4,O,0,,6032018029,-1,0,2347.4,,0,,0,0,IF3,4850,9120990,ACORN WINDOWS (STOCKPORT) LTD,22 GARTHLAND ROAD,HAZEL GROVE,STOCKPORT,,,SK7 4PD,03/06/2009,BAY 3,UNIT 14,NEWBY ROAD,HAZEL GROVE,STOCKPORT,SK7 5DA,WORKSHOP AND PREMISES
0,1718.2,O,0,,7394001009,-1,0,1718.2,,0,,0,0,CS,3550,9192110,ACOUSTIC & ENGINEERING CONSULTANTS LTD,,,,,,,19/02/2001,1 STOCKPORT ROAD,MARPLE,STOCKPORT,,,SK6 6BD,SHOP AND PREMISES
0,9680,O,0,,627006189,0,260,0,,0,,0,0,CO,20000,10357722,ACQUIESSE LTD,,,,,,,17/05/2013,UNIT 2,1ST FLOOR WINSOR HOUSE,BATTERSEA ROAD,HEATON MERSEY,STOCKPORT,SK4 3EA,OFFICES AND PREMISES
0,1815,O,0,,7393062209,-1,0,1815,,0,,0,0,CS,3750,9173680,ACROBAT CONSULTING & MARKETING LTD,,,,,,,08/09/1998,62A STOCKPORT ROAD,CHEADLE,,,,SK8 2AF,OFFICE AND PREMISES
0,4452.8,O,0,,7378047249,-1,0,2077.98,,0,,0,0,CW,9200,10464481,ACT STOCKPORT LTD,,,,,,,07/09/2015,UNIT 19,STATION ROAD IND ESTATE,STATION ROAD,REDDISH,STOCKPORT,SK5 6ND,WAREHOUSE AND PREMISES
0,66308,O,0,,8951000679,0,1781,0,,0,,0,0,CO,137000,10372417,ACTION 365 LTD,,,,,,,21/09/2015,2ND FLOOR,EDEN POINT,THREE ACRES LANE,CHEADLE,,SK8 6RL,OFFICES AND PREMISES
0,10285,O,0,,5720111029,0,276.25,0,,0,,0,0,CO,21250,10336367,ACTIVE BUSINESS COMMUNICATIONS LTD,ACTIVE HOUSE UNIT 11 BREDBURY PARK WAY,BREDBURY PARK WAY,BREDBURY IND ESTATE,ASHTON ROAD,STOCKPORT,SK6 2SN,04/12/2008,ACTIVE HOUSE,UNIT 11 BREDBURY BUSINESS PARK,BREDBURY PARK WAY,BREDBURY,STOCKPORT,SK6 2SN,OFFICES AND PREMISES
0,17908,V,0,,5720113019,0,481,0,,0,,0,0,CO,37000,10336367,ACTIVE BUSINESS COMMUNICATIONS LTD,ACTIVE HOUSE UNIT 11 BREDBURY PARK WAY,BREDBURY PARK WAY,BREDBURY IND ESTATE,ASHTON ROAD,STOCKPORT,SK6 2SN,29/03/2016,UNITS 12-13,BREDBURY BUSINESS PARK,BREDBURY PARK WAY,BREDBURY,STOCKPORT,SK6 2SN,OFFICES AND PREMISES
0,3097.6,O,0,,7192045019,-1,0,2891.1,,0,,0,0,CO,6400,9150450,ACTIVE RESOURCE (UK) LTD,45A ST PETERSGATE,STOCKPORT,,,,SK1 1DH,01/12/1996,45A ST PETERSGATE,STOCKPORT,,,,SK1 1DH,OFFICES AND PREMISES
0,27588,O,0,,6550088009,0,741,0,,0,,0,0,CS,57000,10349109,ACTSEUM LTD,124 BIRKBY HALL ROAD,BIRKBY,HUDDERSFIELD,,,HD2 2UZ,14/08/2009,88-90 PRINCES STREET,STOCKPORT,,,,SK1 1RJ,SHOP AND PREMISES
0,943.8,O,0,,908062009,-1,0,943.8,,0,,0,0,CS,1950,9223290,ACUITY INSURANCE SERVICES LTD,,,,,,,01/05/2004,62 BROADSTONE ROAD,STOCKPORT,,,,SK5 7AR,SHOP AND PREMISES
0,2299,O,0,,715003909,-1,0,2299,,0,,0,0,CO,4750,10447304,ACUITY PRODUCTS LTD,,,,,,,24/09/2014,BLOCK 67 S3 & S4,EUROPA BUSINESS PARK,BIRD HALL LANE,CHEADLE HEATH,STOCKPORT,SK3 0RT,OFFICES AND PREMISES
0,7421.11,O,0,,2857001149,0,199.33,0,,0,,0,0,CO,45500,10489172,ACUMA SOLUTIONS LTD,,,,,,,29/11/2016,2ND FLOOR,APPLICON HOUSE,EXCHANGE STREET,DAW BANK,STOCKPORT,SK3 0EY,OFFICES AND PREMISES
0,6292,O,0,,1601029199,0,0,0,,0,,0,0,CO,13000,10467419,ACURA SERVICES LIMITED,,,,,,,01/12/2014,SUITE C 2ND FLOOR,BLENHEIM COURT,CARRS ROAD,CHEADLE,,SK8 2JY,OFFICES AND PREMISES
0,701.8,V,720.65,MINRV,8359291479,0,18.85,0,,0,,0,0,CO,1450,10398604,ADAM JEFFERY MANAGEMENT LTD,LLOYD HOUSE,22 LLOYD HOUSE,MANCHESTER,,,M2 5WA,01/11/2015,OFFICE 5,BROOKFIELD HOUSE BUSINESS CENTRE,193-195 WELLINGTON ROAD SOUTH,STOCKPORT,,SK2 6NG,OFFICES AND PREMISES
0,617.9,V,634.5,MINRV,8359291469,0,16.6,0,,0,,0,0,CO,1425,10398604,ADAM JEFFERY MANAGEMENT LTD,LLOYD HOUSE,22 LLOYD HOUSE,MANCHESTER,,,M2 5WA,09/05/2016,OFFICE 4,BROOKFIELD HOUSE BUSINESS CENTRE,193-195 WELLINGTON ROAD SOUTH,STOCKPORT,,SK2 6NG,OFFICES AND PREMISES
0,878.06,V,901.65,MINRV,8359291259,0,23.59,0,,0,,0,0,CO,2025,10398604,ADAM JEFFERY MANAGEMENT LTD,LLOYD HOUSE,22 LLOYD HOUSE,MANCHESTER,,,M2 5WA,09/05/2016,OFFICE 3,BROOKFIELD HOUSE BUSINESS CENTRE,193-195 WELLINGTON ROAD SOUTH,STOCKPORT,,SK2 6NG,OFFICE AND PREMISES
0,9801,V,0,,6438004179,0,263.25,0,,0,,0,0,CW,20250,10443019,ADAMAS HARDWARE LTD,ST GEORGE'S HOUSE,215-219 CHESTER ROAD,MANCHESTER,,,M15 4JE,27/06/2014,UNIT 4H,BRAMHALL MOOR IND PARK,PEPPER ROAD,HAZEL GROVE,STOCKPORT,SK7 5BW,WAREHOUSE AND PREMISES
0,3000.8,O,0,,5720008059,0,0,0,,0,,0,0,CW,6200,10446438,ADAMS OF WOODLEY LIMITED,,,,,,,17/09/2014,UNIT 10,THE GATE CENTRE,BREDBURY PARK WAY,BREDBURY IND ESTATE,ASHTON ROAD BREDBURY STOCKPORT,SK6 2SN,WAREHOUSE AND PREMISES
0,13068,O,0,,3990235009,0,351,0,,0,,0,0,CWO,27000,9310025,ADANA CONSTRUCTION LTD,ADANA HOUSE,140 HIGHER HILLGATE,STOCKPORT,,,SK1 3ER,30/09/2006,ADANA HOUSE,140 HIGHER HILLGATE,STOCKPORT,STOCKPORT,,SK1 3QT,WAREHOUSE OFFICES AND PREMISES
0,358.16,O,0,,97015029,-1,0,358.16,,0,,0,0,CW,740,9200970,ADAPTACARE LTD,68 HOLLINS LANE,MARPLE BRIDE,STOCKPORT,,,SK6 5DA,01/02/2002,STORE GROUND FLOOR,COMPSTALL MILL,ANDREW STREET,COMPSTALL,STOCKPORT,SK6 5HN,STORE AND PREMISES
0,1688.43,O,0,,8359259049,0,0,0,,0,,0,0,CX,5950,10462450,ADASTRA PACIFIC LTD,,,,,,,30/08/2016,ATM SITE,259-261 WELLINGTON ROAD SOUTH,STOCKPORT,,,SK2 6NG,SITE OF ATM
0,4398.43,O,0,,8359259039,0,0,0,,0,,0,0,CO,15500,10462450,ADASTRA PACIFIC LTD,,,,,,,30/08/2016,259-261 WELLINGTON ROAD SOUTH,STOCKPORT,,,,SK2 6NG,OFFICES AND PREMISES
0,968,O,0,,97038259,-1,0,968,,0,,0,0,CO,2000,10413486,ADDICTIVE AMP HOLDINGS LTD,5 CAMBRIDGE DRIVE,WOODLEY,STOCKPORT,,,SK6 1HX,29/11/2012,2ND FLR OFFICE 4 VICTORIA MILL,COMPSTALL MILL,ANDREW STREET,COMPSTALL,STOCKPORT,SK6 5HN,OFFICES AND PREMISES
0,1089,O,0,,4953016169,-1,0,1089,,0,,0,0,CO,2250,10463433,ADDISON ELECTRICAL CONTRACTING LIMITED,,,,,,,20/07/2015,OFFICE 6,2ND FLOOR,15-17 LADYBRIDGE ROAD,CHEADLE HULME,CHEADLE,SK8 5BL,OFFICES AND PREMISES
0,949.57,O,0,,3143007289,0,0,0,,0,,0,0,CP1,2100,10478047,ADDISON LEE LIMITED,,,,,,,25/04/2016,CAR SPACES 6 & 8-12,THE COURTYARD,FINNEY LANE,HEALD GREEN,CHEADLE,SK8 3GZ,CAR PARKING SPACES
0,7800.02,O,0,,3143007299,0,0,0,,0,,0,0,CO,17250,10478047,ADDISON LEE LIMITED,,,,,,,25/04/2016,UNIT 4,THE COURTYARD,FINNEY LANE,HEALD GREEN,CHEADLE,SK8 3GZ,OFFICES AND PREMISES
0,24120.44,O,0,,5209004049,0,647.86,0,,0,,0,0,CW,53500,10481291,ADELPHI AUTOMATION LTD,,,,,,,26/04/2016,UNIT 4,CASTLEHILL INDUSTRIAL PARK,HORSFIELD WAY,,STOCKPORT,SK6 2SU,WAREHOUSE AND PREMISES
0,546920,O,0,,6438099019,0,14690,0,,0,,0,0,CWO,1130000,9065880,ADIDAS (UK) LTD,THE ADIDAS CENTRE,PEPPER ROAD,HAZEL GROVE,STOCKPORT,,SK7 5SA,16/10/1992,THE ADIDAS CENTRE,PEPPER ROAD,HAZEL GROVE,STOCKPORT,,SK7 5SA,"WAREHOUSE, OFFICE AND PREMISES"
0,73084,O,0,,6438002039,0,1963,0,,0,,0,0,CO,151000,9065880,ADIDAS (UK) LTD,THE ADIDAS CENTRE,PEPPER ROAD,HAZEL GROVE,STOCKPORT,,SK7 5SA,28/05/1997,THE DASSLER CENTRE,BRAMHALL MOOR IND PARK,PEPPER ROAD,HAZEL GROVE,STOCKPORT,SK7 5BW,OFFICES AND PREMISES
0,34606,O,0,,7479860069,0,929.5,0,,0,,0,0,CW,71500,9065880,ADIDAS (UK) LTD,THE ADIDAS CENTRE,PEPPER ROAD,HAZEL GROVE,STOCKPORT,,SK7 5SA,26/04/1999,UNIT B2,PEAR NEW MILL,STOCKPORT ROAD,BREDBURY,STOCKPORT,SK6 2BP,WAREHOUSE AND PREMISES
0,5203,O,0,,826032009,-1,0,1083.45,,0,,0,0,CS,10750,10473942,ADNAN BRAMHALL LTD,,,,,,,27/11/2015,32 BRAMHALL LANE SOUTH,BRAMHALL,STOCKPORT,,,SK7 1AH,SHOP AND PREMISES
0,774.4,O,0,,1009413009,-1,0,774.4,,0,,0,0,CS3,1600,10423462,ADORN BEAUTY SALON LTD,22 ASHTON STREET,WOODLEY,STOCKPORT,,,SK6 1PB,29/07/2013,413 BUXTON ROAD,STOCKPORT,,,,SK2 7EY,BEAUTY SALON AND PREMISES
0,118.94,O,0,,8359310659,0,0,0,,0,,0,0,CP1,300,10485317,ADPOD LIMITED,,,,,,,06/06/2016,CAR SPACE 14,ST CHRISTOPHER HOUSE,WELLINGTON ROAD SOUTH,STOCKPORT,,SK2 6ND,CAR PARKING SPACE
0,12588.31,O,0,,8359311269,0,338.12,0,,0,,0,0,CO,31750,10485317,ADPOD LIMITED,,,,,,,06/06/2016,SUITE 3A 3RD FLR,ST CHRISTOPHER HOUSE,WELLINGTON ROAD SOUTH,STOCKPORT,,SK2 6ND,OFFICES AND PREMISES
0,1210,O,0,,7376051809,-1,0,1210,,0,,0,0,CO,2500,10339644,ADRIAN CAMERON LTD,PT 2ND FLOOR B WING,LANDMARK HOUSE,STATION ROAD,CHEADLE HULME,CHEADLE,SK8 7BS,16/01/2009,PT 2ND FLOOR B WING,LANDMARK HOUSE,STATION ROAD,CHEADLE HULME,CHEADLE,SK8 7BS,OFFICES AND PREMISES
0,169.4,O,0,,7376051879,0,0,0,,0,,0,0,CP1,350,10339644,ADRIAN CAMERON LTD,PT 2ND FLOOR B WING,LANDMARK HOUSE,STATION ROAD,CHEADLE HULME,CHEADLE,SK8 7BS,16/01/2009,CAR SPACES FOR A CAMERON LTD,LANDMARK HOUSE,STATION ROAD,CHEADLE HULME,CHEADLE,SK8 7BS,CAR PARKING SPACE AND PREMISES
0,7865,V,0,,28060009,0,211.25,0,,0,,0,0,CL,16250,10455425,ADSWOOD INVESTMENT LTD,20 ASHFORD RISE,WIGAN,,,,WN1 2PT,01/04/2015,ADSWOOD HOTEL,60 ADSWOOD LANE WEST,CALE GREEN,STOCKPORT,,SK3 8HZ,PUBLIC HOUSE AND PREMISES
0,5929,O,0,,8365000009,0,0,0,,0,,0,0,MR1,12250,10403411,ADULT SOCIAL CARE- LEARNING DISABILITY,ACCOUNTANCY 2ND FLOOR,STOPFORD HOUSE,PICCADILLY,STOCKPORT,,SK1 3XE,01/04/2008,200910-11033 MILL VIEW,WESTBURY DRIVE,MARPLE,STOCKPORT,,SK6 6FW,RESPITE CARE HOME AND PREMISES
0,1799.15,O,0,,5720015009,-1,0,1679.21,,0,,0,0,CW,6400,10418121,ADVANCED BATTERY SUPPLIES LTD,,,,,,,19/03/2013,UNIT 15,THE GATE CENTRE,BREDBURY PARK WAY,BREDBURY,STOCKPORT,SK6 2SN,WAREHOUSE AND PREMISES
0,3000.8,O,0,,8359247009,-1,0,2900.78,,0,,0,0,CS,6200,9120760,ADVANCED GROUNDWORK SUPPLIES LTD,,,,,,,08/07/1993,247 WELLINGTON ROAD SOUTH,STOCKPORT,,,,SK2 6NG,SHOP AND PREMISES
0,333.16,O,0,,4090074709,-1,0,333.16,,0,,0,0,CO,750,10476257,ADVANCED MECHANICAL SYSTEMS LTD,C/O REGUS MANAGMENT UK LTD,FAO DRON & WRIGHT,80 CANNON STREET,LONDON,,EC4N 6HL,01/05/2016,"SUITE 30,4TH FLOOR",HOULDSWORTH MILL,HOULDSWORTH STREET,REDDISH,STOCKPORT,SK5 6DA,OFFICES AND PREMISES
0,7623,O,0,,7262037029,0,0,0,,0,,0,0,CO,15750,9226580,ADVANCED MEETING SOLUTIONS (INT) LTD,AMS HOUSE,37 SHAW HEATH,STOCKPORT,,,SK3 8BD,04/08/2014,AMS HOUSE,37 SHAW HEATH,STOCKPORT,,,SK3 8BD,OFFICES AND PREMISES
0,2662,O,0,,1733106009,-1,0,2662,,0,,0,0,CS,5500,9178940,ADVANCED TECH CONSULT LTD T/A L S A TECH,106 CHURCH LANE,MARPLE,STOCKPORT,,,SK6 7AR,02/09/1999,106 CHURCH LANE,MARPLE,STOCKPORT,,,SK6 7AR,SHOP AND PREMISES
0,29282,O,0,,1601028089,0,786.5,0,,0,,0,0,CO,60500,10465034,ADVANCIS LIMITED,1ST FLR ALEXANDRA COURT,CARRS ROAD,CHEADLE,,,SK8 2JY,01/04/2015,1ST FLR ALEXANDRA COURT,CARRS ROAD,CHEADLE,,,SK8 2JY,OFFICES AND PREMISES
0,2516.8,O,0,,1601028109,0,0,0,,0,,0,0,CP1,5200,10465034,ADVANCIS LIMITED,1ST FLR ALEXANDRA COURT,CARRS ROAD,CHEADLE,,,SK8 2JY,01/04/2015,ADVANCIS LTD CAR SPACES (15),ALEXANDRA COURT,CARRS ROAD,CHEADLE,,SK8 2JY,CAR PARKING SPACES
0,5929,O,0,,8529023009,-1,0,0,,0,,0,0,CO,12250,9178960,ADVANTAGE CIVIL ENGINEERING SUPPLIES LTD,,,,,,,15/06/2004,23 WOODSMOOR LANE,WOODSMOOR,STOCKPORT,,,SK2 7AZ,OFFICES AND PREMISES
0,1573,O,0,,790050219,-1,0,1573,,0,,0,0,CO,3250,9320310,ADVANTAGE COURIERS LTD,,,,,,,20/04/2009,"OFFICE 7, 1ST FLOOR",BOWDEN HALL,56 BOWDEN LANE,MARPLE,STOCKPORT,SK6 6ND,OFFICES AND PREMISES
0,3533.2,O,0,,7376051759,-1,0,2767.61,,0,,0,0,CO,7300,10421147,AEJIS LTD,C/O RVA SURVEYORS - BUSINESS RATES,2 THE QUADRANT,GREEN LANE,HEYWOOD,LANCASHIRE,OL10 1NG,22/03/2013,PT 2ND FLOOR,LANDMARK HOUSE,STATION ROAD,CHEADLE HULME,CHEADLE,SK8 7BS,OFFICES AND PREMISES
0,1793.85,V,1842.03,IN,6542003009,0,48.18,0,,0,,0,0,IF3,8900,10340531,AEROMASTER INTERNATIONAL LTD,C/O FPE GLOBAL LTD,ORION BUSINESS PARK,BIRD HALL LANE,STOCKPORT,,SK3 0XG,01/04/2008,PRIEST STREET,STOCKPORT,,,,SK1 3JF,WORKSHOP AND PREMISES
0,10164,O,0,,627001019,0,273,0,,0,,0,0,CW,21000,10416818,AEROSERVE EURO LTD,480 MALTON AVE,SLOUGH TRADING ESTATE,SLOUGH,,,SL1 4QU,01/04/2013,UNIT 1,RUGBY PARK,BATTERSEA ROAD,HEATON MERSEY,STOCKPORT,SK4 3EB,WAREHOUSE AND PREMISES
0,1210,V,1242.5,MINRV,5098191019,0,32.5,0,,0,,0,0,CW3,2500,10415008,AFFINITY GLASS LTD T/A AFFINITY HOME IMP,THE TANNERY,WATER STREET,STOCKPORT,,,SK1 2BP,04/10/2012,191 LONDON ROAD,HAZEL GROVE,STOCKPORT,,,SK7 4HJ,STORE AND PREMISES
0,21538,O,0,,3981033029,0,578.5,0,,0,,0,0,CS,44500,10402128,AG RETAIL CARDS LTD T/A CLINTONS,C/O KNIGHT FRANK LLP,FAO BUSINESS RATES,55 BAKER STREET,LONDON,,W1U 8AN,07/06/2012,33-35 HIGH STREET,CHEADLE,,,,SK8 1AX,SHOP AND PREMISES
0,7260,V,0,,5595070049,0,195,0,,0,,0,0,CW3,15000,10402128,AG RETAIL CARDS LTD T/A CLINTONS,C/O KNIGHT FRANK LLP,FAO BUSINESS RATES,55 BAKER STREET,LONDON,,W1U 8AN,01/07/2014,PART 1ST FLOOR,70 MERSEYWAY,STOCKPORT,,,SK1 1PL,STORE AND PREMISES
0,87604,O,0,,5595070039,0,2353,0,,0,,0,0,CS,181000,10402128,AG RETAIL CARDS LTD T/A CLINTONS,C/O KNIGHT FRANK LLP,FAO BUSINESS RATES,55 BAKER STREET,LONDON,,W1U 8AN,01/07/2014,70 MERSEYWAY,STOCKPORT,,,,SK1 1PL,SHOP AND PREMISES
0,1694,O,0,,8361079039,-1,0,1694,,0,,0,0,CS,3500,10445973,AGAPANTHUS INTERIORS LTD,77 WELLINGTON STREET,STOCKPORT,,,,SK1 1FE,25/03/2016,79 WELLINGTON STREET,LOWER HILLGATE,STOCKPORT,,,SK1 1FE,SHOP AND PREMISES
0,14641,O,0,,8361096029,0,393.25,0,MAN,12027.4,,0,0,CO,30250,9104360,AGE CONCERN STOCKPORT T/A AGE UK STOCKPO,COMMONWEAL,56 WELLINGTON STREET,STOCKPORT,,,SK1 3AJ,01/06/2002,COMMONWEAL,56 WELLINGTON STREET,STOCKPORT,,,SK1 3AJ,"OFFICES,CAR SPACES (9) AND PREMISES"
0,3775.2,O,0,,8361096019,0,101.4,0,MAN,3101.28,,0,0,CO,7800,9104360,AGE CONCERN STOCKPORT T/A AGE UK STOCKPO,COMMONWEAL,56 WELLINGTON STREET,STOCKPORT,,,SK1 3AJ,01/06/2002,COMMONWEAL,PART,56 WELLINGTON STREET,STOCKPORT,,SK1 3AQ,"OFFICES,CAR SPACES (3) AND PREMISES"
0,7623,O,0,,3459034009,0,204.75,0,MAN,6262.2,,0,0,CO,15750,9104360,AGE CONCERN STOCKPORT T/A AGE UK STOCKPO,COMMONWEAL,56 WELLINGTON STREET,STOCKPORT,,,SK1 3AJ,17/02/2014,34 GREAT UNDERBANK,STOCKPORT,,,,SK1 1PD,OFFICES AND PREMISES
0,5082,O,0,,7884027009,0,136.5,0,MAN,4174.8,,0,0,CS,10500,9174170,AGE UK,PROPERTY DEPARTMENT,TAVIS HOUSE,1-6 TAVISTOCK SQUARE,LONDON,,WC1H 9NA,15/07/2011,27 THE PRECINCT,STATION ROAD,CHEADLE HULME,CHEADLE,,SK8 5BB,SHOP AND PREMISES
0,169.4,O,0,,7376000729,0,4.55,0,MAN,139.16,,0,0,CP1,350,9174170,AGE UK,PROPERTY DEPARTMENT,TAVIS HOUSE,1-6 TAVISTOCK SQUARE,LONDON,,WC1H 9NA,01/04/2013,CAR SPACE 68,SINCLAIR HOUSE,STATION ROAD,CHEADLE HULME,CHEADLE,SK8 5AF,CAR PARKING SPACE
0,10890,O,0,,5082013009,0,292.5,0,MAN,8946,,0,0,CS,22500,9019820,AGE UK,TAVIS HOUSE,PROPERTY DEPARTMENT,1--6 TAVISTOCK SQUARE,LONDON,,WC1H 9NA,01/04/1990,13 LITTLE UNDERBANK,STOCKPORT,,,,SK1 1LA,SHOP AND PREMISES
0,2170.44,O,0,,5136074049,0,0,0,,0,,0,0,CS,9300,10488737,AGECROFT RECLAMATION LTD,,,,,,,07/10/2016,74 LOWER HILLGATE,STOCKPORT,,,,SK1 3AL,SHOP AND PREMISES
0,111804,O,0,,8576500029,0,3003,0,,0,,0,0,COC,231000,10447203,AGILENT TECHNOLOGIES LDA UK LTD,,,,,,,01/08/2014,LAKESIDE 5500,CHEADLE ROYAL BUSINESS PARK,CHEADLE,,,SK8 3GR,"OFFICES, CAR SPACE AND PREMISES"
