Organisation name,Organisation Code,Effective Date,Contract Reference number / ID,Open Contracting ID,Title of the Agreement,Contract type,Directorate / service responsible,Service Category label,Service category URI,Description of goods and services,Procurement classification: Council's procurement category label,Procurement classification: CPV label,Procurement classification: CPV code,Procurement classification: Proclass label,Procurement classification: Proclass code,Contract start date,End date,Review date,Last extension date, Contract value ,Fixed cost / estimated cost,Irrecoverable VAT,Supplier name,Supplier registered company number,Supplier registered charity number,Other supplier ID,SME supplier,VCSE supplier,VCSE supplier type,Nominated contact point: name,Nominated contact point: email,Nominated contact point: URL
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN10597,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,4685281,,,GEMINI CARE LTD,,,69296,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN10559,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,4602427,,,MRS R J FRANCIS AND PARTNERS,,,73619,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN10244,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,4587226,,,COUNTRYWIDE CARE HOMES (2) LIMITED,7714184,,707733,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN10158,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,4373681,,,KINGSLEY CARE HOMES LIMITED,4446972,,95789,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN10552,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,23/03/2013,,,,4219336,,,FITZROY SUPPORT,2699902,1011290,829788,,y,Charity or Charitable Incorporated Organisation,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN10237,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,4173661,,,EAST ANGLIA CARE HOMES LTD,,,68550,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN10323,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,07/09/2016,,,,3977745,,,LOVEN LARCHWOOD LIMITED,,,79401,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN10306,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,06/03/2013,,,,3941150,,,LIVABILITY,,,151701,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN10074,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,3841312,,,ROYAL MENCAP SOCIETY,,,74022,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN10003,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,02/05/2013,,,,3725377,,,ABBEVILLE RCH LIMITED,5363391,,124609,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN10118,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,3718324,,,SBDP1 LIMITED,6741959,,191737,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN10123,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,3552892,,,COOPERS MILL LIMITED,4442611,,168880,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN10133,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,,,,,3296011,,,CYGNET CARE LIMITED,5650794,,79918,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN10358,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,30/08/2013,,,,3279131,,,PROGRESS PATHWAYS LTD,6585714,,368003,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN10220,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,3219074,,,HALLMARK CARE HOMES (KING'S LYNN) LIMITED,,,69612,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN10327,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,2971045,,,DEFIANT ENTERPRISES LIMITED,,,104168,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN10498,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,2961859,,,AMSON CARE LIMITED,8060729,,140452,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN10438,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,2893589,,,SUNRISE CARE HOMES LTD,,,71993,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN10241,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,2883972,,,HASSINGHAM LIMITED,5509279,,111061,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN10077,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,2882424,,,REGAL HEALTH CARE PROPERTIES LIMITED,,,73863,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN10368,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,2634096,,,MEADOWBLUE LIMITED,6490991,,359009,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43564,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,,,,,2616067,,,JEESAL AKMAN CARE CORPORATION LTD,,,1007792,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN10501,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,2612717,,,INDEPENDENCE WITH CARE LTD,6206917,,139656,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN10079,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,14/11/2013,,,,2569384,,,LONDON & WEST INVESTMENTS LTD,,,71295,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN10092,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,18/01/2017,,,,2564246,,,MINTON CARE HOTELS LTD,,,91693,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN10171,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,2511468,,,ECKLING GRANGE LIMITED,,,68632,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN10230,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,18/12/2014,,,,2488423,,,LEONARD CHESHIRE DISABILITY,,,85753,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN10336,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,2477034,,,LINCOLN HOUSE CARE HOME LTD,4425969,,505482,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN10356,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,2429162,,,ONE SIX ONE LIMITED,4136284,,138949,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN10647,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,2413181,,,AUTISM ANGLIA,3407778,1063717,159584,,y,Charity or Charitable Incorporated Organisation,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN10184,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,05/09/2013,,,,2372839,,,HEWITT-HILL LIMITED,,,69788,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN10489,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,OTHER,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract,ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,29/03/2012,,,,2372267,,,SAXLINGHAM HALL NURSING HOME LTD,,,74433,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
