Organisation Name (A),Department (B),Service Cat Label (C ),Purpose of Spend (D),Expenditure CIPFA Sub Group (E ),Supplier (F),Supplier Reference (G),Pay Date (H),Transaction Number (I),Net Amount (J),Grant to VCSE? (K),Charity Number (L),Card Transaction (M),Irrecoverable VAT (N)
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Capital : Payments,CD14,NPOWER,A0054545, 25/05/2017,HMR0280297,195.35,N,N/A,N,N/A
Pendle Borough Council,Planning & Building Control,Premises Related Expense,Electricity,2203,NPOWER LTD,A0044051, 25/05/2017,PBC0280307,843.66,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Agency Costs,Lancashire C C,5102,NSL LIMITED,A0059256, 04/05/2017,HED0279885,1287.3,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 18/05/2017,DAL0280207,10,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 18/05/2017,DAL0280207,23.6,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 18/05/2017,DAL0280207,12.2,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 18/05/2017,DAL0280207,13.5,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 18/05/2017,DAL0280207,9.04,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 18/05/2017,DAL0280207,11.5,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 18/05/2017,DAL0280207,11.5,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 18/05/2017,DAL0280207,16.98,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 18/05/2017,DAL0280207,11.48,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 18/05/2017,DAL0280207,9.06,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 18/05/2017,DAL0280207,9,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 18/05/2017,DAL0280207,9,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Ren Grant : 1996 Act,CH22,OCEAN BATHROOMS TILES & HEATING LTD,A0075367, 11/05/2017,HMR0279942,50,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Ren Grant : 1996 Act,CH22,OCEAN BATHROOMS TILES & HEATING LTD,A0075367, 11/05/2017,HMR0280015,3980,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Ren Grant : 1996 Act,CH22,OCEAN BATHROOMS TILES & HEATING LTD,A0075367, 11/05/2017,HMR0279946,5500,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,OCS GROUP UK LIMITED,A0072816, 11/05/2017,OPS0280028,294.89,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,OCS GROUP UK LIMITED,A0072816, 11/05/2017,OPS0280031,4,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,OCS GROUP UK LIMITED,A0072816, 11/05/2017,OPS0280030,6,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,OCS GROUP UK LIMITED,A0072816, 11/05/2017,OPS0280032,11.99,N,N/A,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,Other Expenses,4705,OFFICE OF COMMUNICATIONS,A0043419, 11/05/2017,COR0280105,75,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Printing & Stationery,4301,OFFICE TEAM  LTD,A0002071, 11/05/2017,DAL0280070,86.4,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,OPTION HYGIENE LIMITED,A0002063, 11/05/2017,EST0280017,514.5,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Premises Related Expense,Premises Cleaning,2601,OPTION HYGIENE LIMITED,A0002063, 25/05/2017,HMR0280296,147,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Protective Clothing,4201,OPTION HYGIENE LIMITED,A0002063, 25/05/2017,PCO0280415,22.3,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Protective Clothing,4201,OPTION HYGIENE LIMITED,A0002063, 11/05/2017,PCO0279961,30.67,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Protective Clothing,4201,OPTION HYGIENE LIMITED,A0002063, 11/05/2017,PCO0279961,39.8,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Protective Clothing,4201,OPTION HYGIENE LIMITED,A0002063, 11/05/2017,PCO0279961,126.7,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,OPTION HYGIENE LIMITED,A0002063, 18/05/2017,OPS0280197,29.9,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,OPTION HYGIENE LIMITED,A0002063, 18/05/2017,OPS0280197,76.95,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,OPTION HYGIENE LIMITED,A0002063, 04/05/2017,OPS0279858,78.3,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,ORCHARD RECYCLING SERVICE,A0015803, 11/05/2017,OPS0280078,1310.4,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,ORCHARD RECYCLING SERVICE,A0015803, 04/05/2017,OPS0279861,1959.3,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,ORCHARD RECYCLING SERVICE,A0015803, 25/05/2017,OPS0280388,2085.3,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,ORCHARD RECYCLING SERVICE,A0015803, 18/05/2017,OPS0280199,2381.4,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Miscellaneous : Other,4707,ORCHARD RECYCLING SERVICE,A0015803, 25/05/2017,OPS0280397,47.25,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Miscellaneous : Other,4707,ORCHARD RECYCLING SERVICE,A0015803, 04/05/2017,OPS0279683,48.5,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Miscellaneous : Other,4707,ORCHARD RECYCLING SERVICE,A0015803, 11/05/2017,OPS0280033,152.75,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Miscellaneous : Other,4707,ORCHARD RECYCLING SERVICE,A0015803, 11/05/2017,OPS0279999,155.75,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Costs,Fast Action Response,5009,ORCHARD RECYCLING SERVICE,A0015803, 25/05/2017,OPS0280397,47.25,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Costs,Fast Action Response,5009,ORCHARD RECYCLING SERVICE,A0015803, 04/05/2017,OPS0279683,48.5,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Costs,Fast Action Response,5009,ORCHARD RECYCLING SERVICE,A0015803, 11/05/2017,OPS0280033,152.75,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Costs,Fast Action Response,5009,ORCHARD RECYCLING SERVICE,A0015803, 11/05/2017,OPS0279999,155.75,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,PARK  HIGH SCHOOL,A0005785, 04/05/2017,AAS0279805,100,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,PARK ROYAL HAULAGE LIMITED,A0007176, 11/05/2017,PCO0279954,234,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,PARK ROYAL HAULAGE LIMITED,A0007176, 18/05/2017,PCO0280224,238.8,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Ren Grant : 1996 Act,CH22,PENBURN CONSTRUCTION LTD,A0002191, 18/05/2017,HMR0280185,3520,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Transfer Payments,Accommodation ,6103,PENDLE ACTION FOR THE COMMUNITY,A0081553, 11/05/2017,HMR0280004,993.97,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,PENDLE ENTERPRISE & REGENERATION LTD,A0061803, 11/05/2017,AAS0280109,2649.82,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Service Charge,2702,PENDLE ENTERPRISE & REGENERATION LTD,A0061803, 11/05/2017,AAS0280110,5639,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,PENDLE LEISURE LTD,A0012961, 04/05/2017,HED0279871,85,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,PENDLE LEISURE LTD,A0012961, 04/05/2017,AAS0279782,500,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Service Charge,2702,PENDLE LEISURE LTD,A0012961, 11/05/2017,AAS0280108,55.48,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Service Charge,2702,PENDLE LEISURE LTD,A0012961, 11/05/2017,AAS0280108,1379.31,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Service Charge,2702,PENDLE LEISURE LTD,A0012961, 11/05/2017,AAS0280108,1410.89,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,EFM Materials,4004,PENDLE LEISURE LTD,A0012961, 11/05/2017,REG0280044,90,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,EFM Materials,4004,PENDLE LEISURE LTD,A0012961, 11/05/2017,HED0280021,135,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Supplies and Services,Seminars etc All Costs,4601,PENDLE LEISURE LTD,A0012961, 04/05/2017,PER0279846,60,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Supplies and Services,Seminars etc All Costs,4601,PENDLE LEISURE LTD,A0012961, 04/05/2017,PER0279845,200,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Expenditure : Materials,2,PENDLE PERSONNEL LTD,A0002198, 11/05/2017,PCO0279909,678.16,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Agency Staff,Emp : Basic Wages,1001,PENDLE PERSONNEL LTD,A0002198, 04/05/2017,PCO0279721,380.22,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Agency Staff,Emp : Basic Wages,1001,PENDLE PERSONNEL LTD,A0002198, 18/05/2017,PCO0280208,584.52,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Agency Staff,Emp : Basic Wages,1001,PENDLE PERSONNEL LTD,A0002198, 11/05/2017,PCO0279973,828.55,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Agency Staff,Emp : Basic Wages,1001,PENDLE PERSONNEL LTD,A0002198, 25/05/2017,PCO0280404,862.6,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Agency Staff,Emp : Agency Wages,1004,PENDLE PERSONNEL LTD,A0002198, 11/05/2017,PCO0279909,249.7,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Agency Staff,Emp : Agency Wages,1004,PENDLE PERSONNEL LTD,A0002198, 04/05/2017,PCO0279721,289.43,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Agency Staff,Emp : Agency Wages,1004,PENDLE PERSONNEL LTD,A0002198, 18/05/2017,PCO0280208,539.13,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Agency Staff,Emp : Agency Wages,1004,PENDLE PERSONNEL LTD,A0002198, 25/05/2017,PCO0280404,655.46,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Agency Staff,Emp : Agency Wages,1004,PENDLE PERSONNEL LTD,A0002198, 11/05/2017,PCO0279973,692.36,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Agency Staff,Emp : Agency Wages,1004,PENDLE PERSONNEL LTD,A0002198, 11/05/2017,PCO0279909,2758.08,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Agency Staff,Emp : Agency Wages,1004,PENDLE PERSONNEL LTD,A0002198, 18/05/2017,PCO0280208,2758.08,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Agency Staff,Emp : Agency Wages,1004,PENDLE PERSONNEL LTD,A0002198, 04/05/2017,PCO0279721,3070.16,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Agency Staff,Emp : Agency Wages,1004,PENDLE PERSONNEL LTD,A0002198, 25/05/2017,PCO0280404,3527.01,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Agency Staff,Emp : Agency Wages,1004,PENDLE PERSONNEL LTD,A0002198, 11/05/2017,PCO0279973,3541.2,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,PENDLE PERSONNEL LTD,A0002198, 11/05/2017,OPS0280027,370,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,PENDLE PERSONNEL LTD,A0002198, 04/05/2017,OPS0279866,225,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,PENDLE PERSONNEL LTD,A0002198, 25/05/2017,OPS0280399,225,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,PENDLE PERSONNEL LTD,A0002198, 04/05/2017,OPS0279865,295,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,PENDLE PERSONNEL LTD,A0002198, 25/05/2017,OPS0280392,515,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,PENDLE PERSONNEL LTD,A0002198, 04/05/2017,OPS0279685,384.43,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,PENDLE PERSONNEL LTD,A0002198, 18/05/2017,OPS0280214,384.43,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,PENDLE PERSONNEL LTD,A0002198, 25/05/2017,OPS0280395,384.43,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,PENDLE PERSONNEL LTD,A0002198, 04/05/2017,OPS0279863,438.4,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,PENDLE PERSONNEL LTD,A0002198, 11/05/2017,OPS0280034,442.25,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Agency Staff,Emp : Salaries & Wages,1020,PENDLE PERSONNEL LTD,A0002198, 11/05/2017,PCO0279907,77.5,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Agency Staff,Emp : Salaries & Wages,1020,PENDLE PERSONNEL LTD,A0002198, 25/05/2017,PCO0280401,120,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Agency Staff,Emp : Salaries & Wages,1020,PENDLE PERSONNEL LTD,A0002198, 11/05/2017,PCO0279908,230,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Agency Staff,Emp : Salaries & Wages,1020,PENDLE PERSONNEL LTD,A0002198, 11/05/2017,PCO0279974,245,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,PENDLE PRIMARY ACADEMY,A0090263, 04/05/2017,AAS0279833,100,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,PENDLE VALE COLLEGE,A0059178, 04/05/2017,AAS0279830,100,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,PENNINE FIRE & SAFETY LTD,A0040931, 11/05/2017,EST0280022,921.5,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,PETER BIRTWISTLE TRUST,A0081345, 04/05/2017,AAS0279813,60,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Indirect Employee Expenses,Staff Refreshments,1261,PHILIP SANDERSON,A0006611, 11/05/2017,DAL0280056,13.1,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Indirect Employee Expenses,Staff Refreshments,1261,PHILIP SANDERSON,A0006611, 11/05/2017,DAL0280056,7.73,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Hospitality,4611,PHILIP SANDERSON,A0006611, 11/05/2017,DAL0280056,17,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,LCC Levy (Admins Costs),4419,PHOENIX COMMERCIAL COLLECTIONS LTD,A0064046, 04/05/2017,HED0279870,-150,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,LCC Levy (Admins Costs),4419,PHOENIX COMMERCIAL COLLECTIONS LTD,A0064046, 04/05/2017,HED0279870,150,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,PLUSNET TECHNOLOGIES LIMITED,A0045646, 02/05/2017,AAS0280165,15,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Computer Charges,4509,PLUSNET TECHNOLOGIES LIMITED,A0045646, 04/05/2017,AAS0280166,12.49,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Other Expenses,4705,PLYMOL (UK) LIMITED,A0002126, 04/05/2017,DAL0279853,15,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Other Expenses,4705,PLYMOL (UK) LIMITED,A0002126, 04/05/2017,DAL0279853,162,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,POWER PIPES (PENDLE) LIMITED,A0002089, 11/05/2017,PCO0279888,111.79,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,POWER PIPES (PENDLE) LIMITED,A0002089, 04/05/2017,OPS0279857,123.35,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,POWER PIPES (PENDLE) LIMITED,A0002089, 25/05/2017,PCO0280414,112.96,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,POWER PIPES (PENDLE) LIMITED,A0002089, 11/05/2017,PCO0279887,25.94,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,POWER PIPES (PENDLE) LIMITED,A0002089, 18/05/2017,PCO0280222,47.34,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,POWER PIPES (PENDLE) LIMITED,A0002089, 25/05/2017,PCO0280414,100.32,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Printing & Stationery,4301,PRINTOFF GRAPHIC ARTS LTD,A0002115, 25/05/2017,DAL0280242,315,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,A0068263, 11/05/2017,OPS0279995,90.8,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,A0068263, 11/05/2017,OPS0279995,90.8,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,A0068263, 11/05/2017,OPS0279995,90.8,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,A0068263, 11/05/2017,OPS0279995,90.8,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,A0068263, 11/05/2017,OPS0279995,90.8,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,A0068263, 11/05/2017,OPS0279995,90.8,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,PROTEC FIRE DETECTION PLC,A0042311, 11/05/2017,EST0280016,299,N,N/A,N,N/A
Pendle Borough Council,Revenues Services,Supplies and Services,Consultants Fees,4401,PS&P LTD,A0090720, 11/05/2017,TRE0280006,7.07,N,N/A,N,N/A
Pendle Borough Council,Revenues Services,Supplies and Services,Consultants Fees,4401,PS&P LTD,A0090720, 25/05/2017,TRE0280338,8.08,N,N/A,N,N/A
Pendle Borough Council,Revenues Services,Supplies and Services,Consultants Fees,4401,PS&P LTD,A0090720, 11/05/2017,TRE0280005,11.48,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Sub-Contractors,4007,QHS SOLUTIONS LIMITED,A0071912, 02/05/2017,AAS0280164,666.67,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Capital : Payments,CD14,QUALITY HOMES (NW) LIMITED,A0081253, 25/05/2017,HMR0280318,6675.67,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,R & K LATHAM & SON,A0001718, 25/05/2017,HED0280285,650,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,R S ASBESTOS LIMITED,A0090548, 25/05/2017,OPS0280387,1716,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,RAPID RECRUIT LIMITED,A0090080, 18/05/2017,OPS0280216,2016.34,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,RAPID RECRUIT LIMITED,A0090080, 25/05/2017,OPS0280396,2972.89,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,RAPID RECRUIT LIMITED,A0090080, 04/05/2017,OPS0279678,3096.11,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,RAPID RECRUIT LIMITED,A0090080, 11/05/2017,OPS0280048,3160.99,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,RAPID RECRUIT LIMITED,A0090080, 04/05/2017,OPS0279864,4464.7,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,RAPID RECRUIT LIMITED,A0090080, 04/05/2017,OPS0279678,1542.86,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,RAPID RECRUIT LIMITED,A0090080, 04/05/2017,OPS0279864,2189.92,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,RAPID RECRUIT LIMITED,A0090080, 11/05/2017,OPS0280048,2420.76,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,RAPID RECRUIT LIMITED,A0090080, 25/05/2017,OPS0280396,2478.33,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,RAPID RECRUIT LIMITED,A0090080, 18/05/2017,OPS0280216,3365.99,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,RAPID RECRUIT LIMITED,A0090080, 04/05/2017,OPS0279678,477.5,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,RAPID RECRUIT LIMITED,A0090080, 25/05/2017,OPS0280396,555.66,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,RAPID RECRUIT LIMITED,A0090080, 04/05/2017,OPS0279864,632.78,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,RAPID RECRUIT LIMITED,A0090080, 18/05/2017,OPS0280216,886.37,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,RAPID RECRUIT LIMITED,A0090080, 11/05/2017,OPS0280048,1562.45,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,REEDLEY PRIMARY SCHOOL,A0051734, 04/05/2017,AAS0279814,100,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Other Expenses,4705,RIGHTMOVE.CO.UK,A0077496, 02/05/2017,AAS0280167,312.8,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Capital Costs,Capital : Payments,CD14,RIGHTMOVE.CO.UK,A0077496, 02/05/2017,AAS0280167,607.2,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Premises Related Expense,Premises Cleaning,2601,ROACH CLEANING & MAINTENANCE SERVICES LTD,A0051553, 25/05/2017,HMR0280291,40,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,ROBERTSON MEMORIALS,A0002590, 11/05/2017,PCO0279950,303.88,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Premises Related Expense,Bldgs : R & M : Abnormal,2002,RODNEY CAPSTICK BUILDING MAINTENANCE,A0085112, 11/05/2017,ENV0279990,60,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Premises Related Expense,Bldgs : R & M : Abnormal,2002,RODNEY CAPSTICK BUILDING MAINTENANCE,A0085112, 11/05/2017,ENV0279992,87,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,Other Expenses,4705,REDACTED - PERSONAL DATA,A0091174, 25/05/2017,HMR0280290,30,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,Other Expenses,4705,REDACTED - PERSONAL DATA,A0091174, 11/05/2017,HMR0280010,45,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,Other Expenses,4705,REDACTED - PERSONAL DATA,A0091174, 11/05/2017,HMR0280010,120,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,ROLLS ROYCE LEISURE,A0040636, 04/05/2017,AAS0279823,400,N,N/A,N,N/A
