Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),Sercop URI,Supplier Name,Supplier ID,Company Registration,Charity Registration,VCSE Grant,Payment Date,Transaction Number,Seq No,Net Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Thomson Classification,Thomson Description,P-Card Tran,Contract
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,17/09/2014,22598866,1,1110,Nil,Agency Staff,Revenue,Business Services,CAT02,31230,Employment & Recruitment Agencies,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,26/09/2014,22604479,1,1103.5,Nil,Agency Staff,Revenue,Business Services,CAT02,31230,Employment & Recruitment Agencies,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,02/09/2014,22583049,,969.75,Nil,Agency Staff,Revenue,Business Services,CAT02,31230,Employment & Recruitment Agencies,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,31/07/2014,22563100,1,1353.25,Nil,Agency Staff,Revenue,Business Services,CAT02,31230,Employment & Recruitment Agencies,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,02/07/2014,22538505,1,1031,Nil,Agency Staff,Revenue,Business Services,CAT02,31230,Employment & Recruitment Agencies,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,04/09/2014,22584639,1,549.5,Nil,Agency Staff,Revenue,Business Services,CAT02,31230,Employment & Recruitment Agencies,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,HEWITT OCCUPATIONAL SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,22/09/2014,22589263,1,1530,Nil,Agency Staff,Revenue,Business Services,CAT02,31230,Employment & Recruitment Agencies,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Highways & Transport Services,5,HORWICH LTD,Redacted,Not yet available,Not yet available,Not yet available,01/07/2014,22537169,1,1426.5,Nil,Agency Staff,Revenue,Highways,CAT07,65200,Road Construction Contractors,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Highways & Transport Services,5,HORWICH LTD,Redacted,Not yet available,Not yet available,Not yet available,04/07/2014,22538389,1,1619,Nil,Agency Staff,Revenue,Highways,CAT07,65200,Road Construction Contractors,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Highways & Transport Services,5,HORWICH LTD,Redacted,Not yet available,Not yet available,Not yet available,23/09/2014,22591768,1,1598.5,Nil,Agency Staff,Revenue,Highways,CAT07,65200,Road Construction Contractors,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Highways & Transport Services,5,HORWICH LTD,Redacted,Not yet available,Not yet available,Not yet available,29/09/2014,22603822,1,1761.5,Nil,Agency Staff,Revenue,Highways,CAT07,65200,Road Construction Contractors,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Highways & Transport Services,5,HORWICH LTD,Redacted,Not yet available,Not yet available,Not yet available,04/09/2014,22583286,1,1368.75,Nil,Agency Staff,Revenue,Highways,CAT07,65200,Road Construction Contractors,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Highways & Transport Services,5,HORWICH LTD,Redacted,Not yet available,Not yet available,Not yet available,02/09/2014,22582661,1,1646,Nil,Agency Staff,Revenue,Highways,CAT07,65200,Road Construction Contractors,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Highways & Transport Services,5,HORWICH LTD,Redacted,Not yet available,Not yet available,Not yet available,29/09/2014,22604610,1,1497.75,Nil,Agency Staff,Revenue,Highways,CAT07,65200,Road Construction Contractors,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Highways & Transport Services,5,HORWICH LTD,Redacted,Not yet available,Not yet available,Not yet available,11/09/2014,22588033,1,1684.5,Nil,Agency Staff,Revenue,Highways,CAT07,65200,Road Construction Contractors,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Highways & Transport Services,5,HORWICH LTD,Redacted,Not yet available,Not yet available,Not yet available,02/09/2014,22582660,1,1634.5,Nil,Agency Staff,Revenue,Highways,CAT07,65200,Road Construction Contractors,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Highways & Transport Services,5,HORWICH LTD,Redacted,Not yet available,Not yet available,Not yet available,11/07/2014,22543349,1,1684.5,Nil,Agency Staff,Revenue,Highways,CAT07,65200,Road Construction Contractors,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Highways & Transport Services,5,HORWICH LTD,Redacted,Not yet available,Not yet available,Not yet available,18/07/2014,22548775,1,1646,Nil,Agency Staff,Revenue,Highways,CAT07,65200,Road Construction Contractors,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Highways & Transport Services,5,HORWICH LTD,Redacted,Not yet available,Not yet available,Not yet available,11/08/2014,22564005,1,1607.5,Nil,Agency Staff,Revenue,Highways,CAT07,65200,Road Construction Contractors,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Highways & Transport Services,5,HORWICH LTD,Redacted,Not yet available,Not yet available,Not yet available,11/08/2014,22564017,1,1605.25,Nil,Agency Staff,Revenue,Highways,CAT07,65200,Road Construction Contractors,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Highways & Transport Services,5,HORWICH LTD,Redacted,Not yet available,Not yet available,Not yet available,11/08/2014,22564039,1,1607.5,Nil,Agency Staff,Revenue,Highways,CAT07,65200,Road Construction Contractors,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Highways & Transport Services,5,HORWICH LTD,Redacted,Not yet available,Not yet available,Not yet available,04/08/2014,22559316,1,1925.13,Nil,Agency Staff,Revenue,Highways,CAT07,65200,Road Construction Contractors,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,JJ OCCUPATIONAL HEALTH,Redacted,Not yet available,Not yet available,Not yet available,22/09/2014,22589237,1,1500,Nil,Agency Staff,Revenue,Business Services,CAT02,31230,Employment & Recruitment Agencies,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,JJ OCCUPATIONAL HEALTH,Redacted,Not yet available,Not yet available,Not yet available,08/07/2014,22540981,1,1220,Nil,Agency Staff,Revenue,Business Services,CAT02,31230,Employment & Recruitment Agencies,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,JJ OCCUPATIONAL HEALTH,Redacted,Not yet available,Not yet available,Not yet available,19/08/2014,22564960,1,2120,Nil,Agency Staff,Revenue,Business Services,CAT02,31230,Employment & Recruitment Agencies,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Highways & Transport Services,5,KINGFISHER CONSTRUCTION (WAKEFIELD) LTD,Redacted,Not yet available,Not yet available,Not yet available,04/08/2014,22559330,1,934.2,Nil,Agency Staff,Revenue,Property & Asset Management,CAT01,21555,Construction Contractors - General,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Highways & Transport Services,5,KINGFISHER CONSTRUCTION (WAKEFIELD) LTD,Redacted,Not yet available,Not yet available,Not yet available,26/08/2014,22580268,1,934.2,Nil,Agency Staff,Revenue,Property & Asset Management,CAT01,21555,Construction Contractors - General,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Highways & Transport Services,5,KINGFISHER CONSTRUCTION (WAKEFIELD) LTD,Redacted,Not yet available,Not yet available,Not yet available,22/09/2014,22589921,1,934.2,Nil,Agency Staff,Revenue,Property & Asset Management,CAT01,21555,Construction Contractors - General,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Highways & Transport Services,5,KINGFISHER CONSTRUCTION (WAKEFIELD) LTD,Redacted,Not yet available,Not yet available,Not yet available,26/08/2014,22579701,1,934.2,Nil,Agency Staff,Revenue,Property & Asset Management,CAT01,21555,Construction Contractors - General,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Highways & Transport Services,5,KINGFISHER CONSTRUCTION (WAKEFIELD) LTD,Redacted,Not yet available,Not yet available,Not yet available,21/07/2014,22549275,1,934.2,Nil,Agency Staff,Revenue,Property & Asset Management,CAT01,21555,Construction Contractors - General,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Highways & Transport Services,5,KINGFISHER CONSTRUCTION (WAKEFIELD) LTD,Redacted,Not yet available,Not yet available,Not yet available,11/08/2014,22564002,1,1868.4,Nil,Agency Staff,Revenue,Property & Asset Management,CAT01,21555,Construction Contractors - General,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Highways & Transport Services,5,KINGFISHER CONSTRUCTION (WAKEFIELD) LTD,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,22541411,1,934.2,Nil,Agency Staff,Revenue,Property & Asset Management,CAT01,21555,Construction Contractors - General,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Highways & Transport Services,5,KINGFISHER CONSTRUCTION (WAKEFIELD) LTD,Redacted,Not yet available,Not yet available,Not yet available,01/07/2014,22537182,1,924.3,Nil,Agency Staff,Revenue,Property & Asset Management,CAT01,21555,Construction Contractors - General,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Highways & Transport Services,5,KINGFISHER CONSTRUCTION (WAKEFIELD) LTD,Redacted,Not yet available,Not yet available,Not yet available,11/09/2014,22588042,1,934.2,Nil,Agency Staff,Revenue,Property & Asset Management,CAT01,21555,Construction Contractors - General,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Highways & Transport Services,5,KINGFISHER CONSTRUCTION (WAKEFIELD) LTD,Redacted,Not yet available,Not yet available,Not yet available,02/09/2014,22582925,1,934.2,Nil,Agency Staff,Revenue,Property & Asset Management,CAT01,21555,Construction Contractors - General,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Highways & Transport Services,5,KINGFISHER CONSTRUCTION (WAKEFIELD) LTD,Redacted,Not yet available,Not yet available,Not yet available,29/09/2014,22604597,1,934.2,Nil,Agency Staff,Revenue,Property & Asset Management,CAT01,21555,Construction Contractors - General,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Highways & Transport Services,5,KINGFISHER CONSTRUCTION (WAKEFIELD) LTD,Redacted,Not yet available,Not yet available,Not yet available,29/09/2014,22603730,1,934.2,Nil,Agency Staff,Revenue,Property & Asset Management,CAT01,21555,Construction Contractors - General,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Highways & Transport Services,5,KINGFISHER CONSTRUCTION (WAKEFIELD) LTD,Redacted,Not yet available,Not yet available,Not yet available,18/07/2014,22545002,1,934.2,Nil,Agency Staff,Revenue,Property & Asset Management,CAT01,21555,Construction Contractors - General,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,30/07/2014,170278,80,1246.9,Nil,Agency Staff,Revenue,Business Services,CAT02,31230,Employment & Recruitment Agencies,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,06/08/2014,170279,82,1255.44,Nil,Agency Staff,Revenue,Business Services,CAT02,31230,Employment & Recruitment Agencies,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,01/10/2014,170287,119,1292.04,Nil,Agency Staff,Revenue,Business Services,CAT02,31230,Employment & Recruitment Agencies,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,24/09/2014,170286,74,1292.04,Nil,Agency Staff,Revenue,Business Services,CAT02,31230,Employment & Recruitment Agencies,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,10/09/2014,170284,75,1152.36,Nil,Agency Staff,Revenue,Business Services,CAT02,31230,Employment & Recruitment Agencies,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,02/07/2014,170274,49,1295,Nil,Agency Staff,Revenue,Business Services,CAT02,31230,Employment & Recruitment Agencies,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,03/09/2014,170283,86,1239.66,Nil,Agency Staff,Revenue,Business Services,CAT02,31230,Employment & Recruitment Agencies,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,170275,66,1055.24,Nil,Agency Staff,Revenue,Business Services,CAT02,31230,Employment & Recruitment Agencies,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,16/07/2014,170276,29,1341.62,Nil,Agency Staff,Revenue,Business Services,CAT02,31230,Employment & Recruitment Agencies,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,13/08/2014,170280,78,1292.04,Nil,Agency Staff,Revenue,Business Services,CAT02,31230,Employment & Recruitment Agencies,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,17/09/2014,170285,75,1292.04,Nil,Agency Staff,Revenue,Business Services,CAT02,31230,Employment & Recruitment Agencies,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,23/07/2014,170277,68,1085.05,Nil,Agency Staff,Revenue,Business Services,CAT02,31230,Employment & Recruitment Agencies,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,02/07/2014,170274,75,1055.24,Nil,Agency Staff,Revenue,Business Services,CAT02,31230,Employment & Recruitment Agencies,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,30/07/2014,170278,73,1092.63,Nil,Agency Staff,Revenue,Business Services,CAT02,31230,Employment & Recruitment Agencies,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,06/08/2014,170279,76,1092.63,Nil,Agency Staff,Revenue,Business Services,CAT02,31230,Employment & Recruitment Agencies,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,03/09/2014,170283,9,1292.04,Nil,Agency Staff,Revenue,Business Services,CAT02,31230,Employment & Recruitment Agencies,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,170275,51,1044.7,Nil,Agency Staff,Revenue,Business Services,CAT02,31230,Employment & Recruitment Agencies,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,16/07/2014,170276,75,1246.9,Nil,Agency Staff,Revenue,Business Services,CAT02,31230,Employment & Recruitment Agencies,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,23/07/2014,170277,69,1246.9,Nil,Agency Staff,Revenue,Business Services,CAT02,31230,Employment & Recruitment Agencies,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,23/07/2014,170277,12,1055.24,Nil,Agency Staff,Revenue,Business Services,CAT02,31230,Employment & Recruitment Agencies,,Not yet available
