Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),Sercop URI,Supplier Name,Supplier ID,Company Registration,Charity Registration,VCSE Grant,Payment Date,Transaction Number,Seq No,Net Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Thomson Classification,Thomson Description,Contract
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,25/02/2015,170308,35,1007.14,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,01/04/2015,170313,110,984.95,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,14/01/2015,170302,67,612.46,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,25/03/2015,170312,76,984.95,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,04/03/2015,170309,57,1007.14,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,11/02/2015,170306,81,816.6,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,14/01/2015,170302,3,802.99,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,04/02/2015,170305,3,1007.14,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,18/03/2015,170311,75,1007.14,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,18/03/2015,170311,82,984.95,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,04/02/2015,170305,54,816.6,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,25/03/2015,170312,3,984.94,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,11/03/2015,170310,48,1007.14,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,11/03/2015,170310,83,1007.14,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,25/03/2015,170312,56,925.48,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,21/01/2015,170303,102,816.6,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,18/02/2015,170307,41,1007.14,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,04/02/2015,170305,70,1007.14,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,25/03/2015,170312,70,816.6,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,04/02/2015,170305,17,1007.14,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,18/02/2015,170307,46,1007.14,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,28/01/2015,170304,40,1007.14,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,04/02/2015,170305,31,1007.14,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,14/01/2015,170302,12,1007.14,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,18/03/2015,170311,96,1007.14,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,25/02/2015,170308,52,1007.14,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,01/04/2015,170313,54,1007.14,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,04/03/2015,170309,69,1007.14,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,11/03/2015,170310,76,816.6,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,11/02/2015,170306,61,1143.24,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,18/02/2015,170307,6,952.7,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,25/02/2015,170308,79,959.41,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,04/03/2015,170309,64,959.41,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,01/04/2015,170313,7,959.41,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,01/04/2015,170313,117,687.15,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,18/03/2015,170311,90,959.41,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,11/03/2015,170310,102,959.41,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,25/02/2015,170308,76,959.41,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,14/01/2015,170302,30,816.6,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,18/02/2015,170307,45,1007.14,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,04/03/2015,170309,44,612.45,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,11/02/2015,170306,92,598.84,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,07/01/2015,170301,69,653.28,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,25/02/2015,170308,45,939.09,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,25/03/2015,170312,42,816.6,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,01/04/2015,170313,101,802.99,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,28/01/2015,170304,26,816.6,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,18/03/2015,170311,68,1007.14,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,21/01/2015,170303,62,1007.14,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,25/03/2015,170312,84,1007.14,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,18/03/2015,170311,55,984.94,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,25/02/2015,170308,3,1007.14,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,11/03/2015,170310,86,984.94,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,21/01/2015,170303,87,1007.14,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,28/01/2015,170304,71,898.26,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,21/01/2015,170303,53,1007.16,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,25/03/2015,170312,80,517.18,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,25/03/2015,170312,78,933.3,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,18/02/2015,170307,35,612.45,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,18/03/2015,170311,53,984.94,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,28/01/2015,170304,42,1007.16,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,21/01/2015,170303,28,1007.14,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
