Organisation Name,Dept,Service Cat Label,Expenditure CIPFA Sub Group Label,Purpose Of Spend,Supplier,Supplier Reference,Pay Date,Transaction Number,Net Amount,Grant to VCSE?,Charity Number,Card Transaction,Irrecoverable VAT
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,4001,EFM : Photocopiers,AZZURRI COMMUNICATIONS LIMITED,A0012512,18/12/2014,COR0257836,56.56,N,N/A,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,4001,EFM : Photocopiers,AZZURRI COMMUNICATIONS LIMITED,A0012512,18/12/2014,COR0257836,56.56,N,N/A,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,4601,Seminars etc All Costs,CJS EVENT SOLUTIONS,A0090136,18/12/2014,COR0257839,90,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4610,Meeting Expenses,BARNOLDSWICK TOWN COUNCIL,A0000467,18/12/2014,DAL0257755,20,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4610,Meeting Expenses,THE RAINHALL CENTRE,A0066193,18/12/2014,DAL0257756,32,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,ROYAL MAIL GROUP LIMITED,A0002281,18/12/2014,DAL0257758,2.52,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458,18/12/2014,DAL0257762,121.39,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458,18/12/2014,DAL0257762,0.68,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458,18/12/2014,DAL0257762,4.71,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458,18/12/2014,DAL0257762,18.92,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458,18/12/2014,DAL0257762,0.35,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458,18/12/2014,DAL0257762,2.35,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458,18/12/2014,DAL0257762,57.01,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458,18/12/2014,DAL0257762,7.02,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458,18/12/2014,DAL0257762,7.51,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4704,Publicity & advertisement,WHISTL NORTH LIMITED,A0064458,18/12/2014,DAL0257762,4.98,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,ROYAL MAIL GROUP LIMITED,A0002281,18/12/2014,DAL0257763,291.25,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4304,Reference Books Acts,HAMMICKS LEGAL INFORMATION SERVICES,A0045271,18/12/2014,DAL0257853,782,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4404,Search Fees,LANCASHIRE COUNTY COUNCIL,A0001690,18/12/2014,DAL0257863,693,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4403,Court Fees,HM COURTS & TRIBUNALS SERVICE,A0001365,18/12/2014,DAL0257865,100,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4403,Court Fees,HM COURTS & TRIBUNALS SERVICE,A0080967,18/12/2014,DAL0257929,70,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4705,Other Expenses,ENVIRO TECHNOLOGY SERVICES PLC,A0064449,18/12/2014,ENV0257950,125,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Premises Related Expense,2002,Bldgs : R & M : Abnormal,MARTIN COLLINS JOINERY & GLAZING,A0000623,18/12/2014,ENV0257953,50,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4401,Consultants Fees,RODNEY CAPSTICK BUILDING MAINTENANCE,A0085112,18/12/2014,ENV0257954,58,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4705,Other Expenses,GRADKO INTERNATIONAL LTD,A0025806,18/12/2014,ENV0257955,4.9,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4705,Other Expenses,GRADKO INTERNATIONAL LTD,A0025806,18/12/2014,ENV0257955,202.35,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,BARROWFORD SAFE & LOCK SERV LT,A0000458,18/12/2014,EST0257821,60.47,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,BARROWFORD SAFE & LOCK SERV LT,A0000458,18/12/2014,EST0257824,57,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,BARROWFORD SAFE & LOCK SERV LT,A0000458,18/12/2014,EST0257825,25.33,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2005,Bldgs : Vandalism Repairs,FAST GLASS LIMITED,A0005903,18/12/2014,EST0257829,10,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2005,Bldgs : Vandalism Repairs,FAST GLASS LIMITED,A0005903,18/12/2014,EST0257829,65,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,SPEAKMAN CONTRACTORS LTD,A0066581,18/12/2014,EST0257834,176.13,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,SPEAKMAN CONTRACTORS LTD,A0066581,18/12/2014,EST0257834,40.78,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,SPEAKMAN CONTRACTORS LTD,A0066581,18/12/2014,EST0257834,58.84,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,SPEAKMAN CONTRACTORS LTD,A0066581,18/12/2014,EST0257834,66.66,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,SPEAKMAN CONTRACTORS LTD,A0066581,18/12/2014,EST0257834,88.24,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,SPEAKMAN CONTRACTORS LTD,A0066581,18/12/2014,EST0257834,95.94,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,SPEAKMAN CONTRACTORS LTD,A0066581,18/12/2014,EST0257834,40.78,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,SPEAKMAN CONTRACTORS LTD,A0066581,18/12/2014,EST0257834,46.13,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,SPEAKMAN CONTRACTORS LTD,A0066581,18/12/2014,EST0257834,115.85,N,N/A,N,N/A
Pendle Borough Council,Property Services,Capital Costs,CD14,Capital : Payments,SPEAKMAN CONTRACTORS LTD,A0066581,18/12/2014,EST0257834,29.41,N,N/A,N,N/A
Pendle Borough Council,Property Services,Capital Costs,CD14,Capital : Payments,SPEAKMAN CONTRACTORS LTD,A0066581,18/12/2014,EST0257834,723.76,N,N/A,N,N/A
Pendle Borough Council,Property Services,Capital Costs,CD14,Capital : Payments,SPEAKMAN CONTRACTORS LTD,A0066581,18/12/2014,EST0257834,3948.7,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,4704,Publicity & advertisement,HELENS SNACK BAR,A0090137,18/12/2014,EST0257837,67.45,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,4704,Publicity & advertisement,Redacted - Personal Data,A0087007,18/12/2014,EST0257841,9,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,4704,Publicity & advertisement,MICHAELS BUTCHERS,A0001894,18/12/2014,EST0257842,45,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,4704,Publicity & advertisement,COLLINSON`S DELI,A0090139,18/12/2014,EST0257844,46.79,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,4705,Other Expenses,BURNLEY AND PENDLE ENERGY ASSESSORS LTD,A0077075,18/12/2014,EST0257845,120,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,4704,Publicity & advertisement,LOOP PUBLISHING LTD,A0047429,18/12/2014,EST0257846,200,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,4704,Publicity & advertisement,TEXT STYLES UK LIMITED,A0002725,18/12/2014,EST0257847,81,N,N/A,N,N/A
Pendle Borough Council,Property Services,Capital Costs,CD14,Capital : Payments,PEARL 2,A0070545,18/12/2014,EST0257848,149261.39,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,STONE OAK LTD,A0002530,18/12/2014,EST0257857,1280,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0001986,18/12/2014,EST0257859,85.28,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0001986,18/12/2014,EST0257860,51.82,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2203,Electricity,NPOWER LTD,A0044051,18/12/2014,EST0257862,434.22,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2202,Gas,NPOWER,A0090142,18/12/2014,EST0257881,236.89,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2203,Electricity,NPOWER,A0048483,18/12/2014,EST0257882,16.98,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2203,Electricity,NPOWER,A0048483,18/12/2014,EST0257882,215.09,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,4419,LCC Levy (Admins Costs),PHOENIX COMMERCIAL COLLECTIONS LTD,A0064046,18/12/2014,HED0257764,-310,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,4419,LCC Levy (Admins Costs),PHOENIX COMMERCIAL COLLECTIONS LTD,A0064046,18/12/2014,HED0257764,310,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,4601,Seminars etc All Costs,LEXIS NEXIS,A0002634,18/12/2014,HED0257766,355.45,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Agency Costs,5102,Lancashire C C,NSL LIMITED,A0059256,18/12/2014,HED0257768,1455.08,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,ROBERTSHAWS GARDEN MACHINERY LTD,A0043296,18/12/2014,HED0257783,109.82,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,ROBERTSHAWS GARDEN MACHINERY LTD,A0043296,18/12/2014,HED0257783,43,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,CD14,Capital : Payments,ROUGHLEE PARISH COUNCIL,A0082370,18/12/2014,HED0257831,3000,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,CD14,Capital : Payments,ROUGHLEE PARISH COUNCIL,A0082370,18/12/2014,HED0257832,1510,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,4003,EFM : Other Equipment,DIAMOND PEOPLE LIMITED,A0077714,18/12/2014,HED0257849,300,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,CD20,Public Realm,MARCELA LIVINGSTON,A0086984,18/12/2014,HED0257909,10000,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,JOHN BINNS AND SON (SPRINGS) LTD,A0088702,18/12/2014,HED0257932,170,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,4419,LCC Levy (Admins Costs),JACOBS,A0016294,18/12/2014,HED0257939,-20,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,4419,LCC Levy (Admins Costs),JACOBS,A0016294,18/12/2014,HED0257939,20,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CH22,Ren Grant : 1996 Act,ALAN DUFFY BUILDING CONTRACTORS,A0057787,18/12/2014,HMR0257777,114,N,N/A,N,19
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CH22,Ren Grant : 1996 Act,ATM CONSTRUCTION LTD,A0066308,18/12/2014,HMR0257778,4190,N,N/A,N,698.33
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CH22,Ren Grant : 1996 Act,ROGER BOARDMAN T/A MODAPT,A0080960,18/12/2014,HMR0257779,7099,N,N/A,N,1183.17
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,MARTIN COLLINS JOINERY & GLAZING,A0000623,18/12/2014,HMR0257797,35,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,MARTIN COLLINS JOINERY & GLAZING,A0000623,18/12/2014,HMR0257798,48,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,PENNINE HEATING & PLUMBING SERVICES,A0090134,18/12/2014,HMR0257800,350,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,GREENWOOD PLUMBERS,A0090123,18/12/2014,HMR0257801,1600,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,PENNINE HEATING & PLUMBING SERVICES,A0090134,18/12/2014,HMR0257802,1700,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,PETER DRAKE,A0068739,18/12/2014,HMR0257803,1820,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,cd14,Capital : Payments,LEAVER HEATING,A0053460,18/12/2014,HMR0257804,2000,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,4003,EFM : Other Equipment,TEXT STYLES UK LIMITED,A0002725,18/12/2014,HMR0257822,19.98,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,4510,"Monitoring, Console etc",HOUSING PENDLE LIMITED,A0055008,18/12/2014,HMR0257823,24.37,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,4003,EFM : Other Equipment,TEXT STYLES UK LIMITED,A0002725,18/12/2014,HMR0257828,109.9,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,4705,Other Expenses,HANDLEY AERIALS,A0001322,18/12/2014,HMR0257856,450,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,4705,Other Expenses,Redacted - Personal Data,A0090145,18/12/2014,HMR0257941,280,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD13,Capital : Salaries,PEARL 2,A0070545,18/12/2014,HMR0257947,12118.86,N,N/A,N,N/A
Pendle Borough Council,Directorate,Supplies and Services,4702,Adverts : Statutory Notice,JOHNSTON PUBLISHING LIMITED,A0059640,18/12/2014,MAN0257727,247.2,N,N/A,N,N/A
Pendle Borough Council,Directorate,Supplies and Services,4702,Adverts : Statutory Notice,JOHNSTON PUBLISHING LIMITED,A0059640,18/12/2014,MAN0257733,197.76,N,N/A,N,N/A
Pendle Borough Council,Directorate,Supplies and Services,4601,Seminars etc All Costs,PENDLE LEISURE LTD,A0012961,18/12/2014,MAN0257751,12.5,N,N/A,N,N/A
Pendle Borough Council,Directorate,Supplies and Services,4601,Seminars etc All Costs,PENDLE LEISURE LTD,A0012961,18/12/2014,MAN0257751,45,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,TCS (WASTE) LIMITED,A0072822,18/12/2014,OPS0257867,350,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,TCS (WASTE) LIMITED,A0072822,18/12/2014,OPS0257868,70,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,TCS (WASTE) LIMITED,A0072822,18/12/2014,OPS0257868,210,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3601,Tprt : Annual Hire Charge,CRAVEN GARAGE,A0000572,18/12/2014,OPS0257869,129.17,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Costs,5005,Refuse Collection DLO,C & C PROCESS SERVERS,A0074728,18/12/2014,OPS0257870,65,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,PJ01,Stock : Purchases,ENGINEERING & FOUNDRY SUPPLIES,A0001002,18/12/2014,OPS0257871,112.07,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,PJ01,Stock : Purchases,ENGINEERING & FOUNDRY SUPPLIES,A0001002,18/12/2014,OPS0257871,112.07,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,ORCHARD RECYCLING SERVICE,A0015803,18/12/2014,OPS0257872,1247.4,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,STANLEY BROTHERS (TIPPERS) LTD,A0002422,18/12/2014,OPS0257873,550,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,STANLEY BROTHERS (TIPPERS) LTD,A0002422,18/12/2014,OPS0257875,3,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,STANLEY BROTHERS (TIPPERS) LTD,A0002422,18/12/2014,OPS0257875,127.5,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Capital Costs,CD14,Capital : Payments,EGBERT H TAYLOR & CO LTD,A0004578,18/12/2014,OPS0257876,3575.4,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3202,Diesel Oil,T SPLITT T/A NWF FUELS LIMITED,A0087626,18/12/2014,OPS0257877,2148.78,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,TCS (WASTE) LIMITED,A0072822,18/12/2014,OPS0257878,560,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,PJ01,Stock : Purchases,TIGER SUPPLIES LIMITED,A0069452,18/12/2014,OPS0257879,103.2,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Indirect Employee Expenses,1211,Training,BEN SHAW TRAINING LIMITED,A0055722,18/12/2014,OPS0257880,24,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,24.75,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,259.05,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,62.74,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,274.85,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,21.24,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,26.97,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,105.85,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,18.65,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,271.87,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,1218.43,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,41.82,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,47.48,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,101.25,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,79.47,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,39.57,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,13.25,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,79.47,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,26.5,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,3.4,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,33.98,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,442.75,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,39.75,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,32.12,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,101.47,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3204,Tyres,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,29.63,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3204,Tyres,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,89.43,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3204,Tyres,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,165.6,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3204,Tyres,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,53.5,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3204,Tyres,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,23.88,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3204,Tyres,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,43.43,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3204,Tyres,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,43.43,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3204,Tyres,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,63.3,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3204,Tyres,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,43.43,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3204,Tyres,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,317.13,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3204,Tyres,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,326.05,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3204,Tyres,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,247.3,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3204,Tyres,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,319.43,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3204,Tyres,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,339.3,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3204,Tyres,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,43.43,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3204,Tyres,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,23.88,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3204,Tyres,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,89.43,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3204,Tyres,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,35.38,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3601,Tprt : Annual Hire Charge,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,100,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3601,Tprt : Annual Hire Charge,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,100,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3601,Tprt : Annual Hire Charge,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,160,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3601,Tprt : Annual Hire Charge,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,2260,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3601,Tprt : Annual Hire Charge,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,69,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3601,Tprt : Annual Hire Charge,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,100,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3601,Tprt : Annual Hire Charge,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,100,N,N/A,N,N/A
