Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),Sercop URI,Supplier Name,Supplier ID,Company Registration,Charity Registration,VCSE Grant,Payment Date,Transaction Number,Seq No,Net Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Thomson Classification,Thomson Description,Contract
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,TMP (UK) LTD,Redacted,Not yet available,Not yet available,Not yet available,27/04/2015,22763585,1,800.62,Nil,Advertising,Revenue,Business Services,CAT02,Advertising - Agencies,1961,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,TOGETHER,Redacted,Not yet available,Not yet available,Not yet available,06/05/2015,22765628,1,14529.9,Nil,Advocacy,Revenue,Adult Services,CAT04,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,ADOPTION MATTERS NORTHWEST,Redacted,Not yet available,Not yet available,Not yet available,22/05/2015,22785775,1,539.23,Nil,Agency Placement Adoptions (Other agencies),Revenue,Children and Young People,CAT05,Adoption & Fostering,1880,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,ADOPTION MATTERS NORTHWEST,Redacted,Not yet available,Not yet available,Not yet available,12/05/2015,22778656,1,3583.26,Nil,Agency Placement Adoptions (Other agencies),Revenue,Children and Young People,CAT05,Adoption & Fostering,1880,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,BARNARDO�S,Redacted,Not yet available,Not yet available,Not yet available,13/05/2015,22779603,1,28667,Nil,Agency Placement Adoptions (Other agencies),Revenue,Adult Services,CAT04,Charities & Voluntary Organisations,17020,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,BARNARDOS,Redacted,Not yet available,Not yet available,Not yet available,27/05/2015,22785651,1,28667,Nil,Agency Placement Adoptions (Other agencies),Revenue,Adult Services,CAT04,Charities & Voluntary Organisations,17020,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,BARNARDOS,Redacted,Not yet available,Not yet available,Not yet available,05/06/2015,22799466,1,18000,Nil,Agency Placement Adoptions (Other agencies),Revenue,Adult Services,CAT04,Charities & Voluntary Organisations,17020,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,CALDERDALE M.B.C.,Redacted,Not yet available,Not yet available,Not yet available,26/06/2015,22816580,1,9000,Nil,Agency Placement Adoptions (Other agencies),Revenue,n/a,CATNA,Local Government,48583,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,CALDERDALE M.B.C.,Redacted,Not yet available,Not yet available,Not yet available,12/05/2015,22778653,1,18000,Nil,Agency Placement Adoptions (Other agencies),Revenue,n/a,CATNA,Local Government,48583,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,CARITAS CARE LIMITED,Redacted,Not yet available,Not yet available,Not yet available,12/06/2015,22802810,1,28667,Nil,Agency Placement Adoptions (Other agencies),Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,DARLINGTON BOROUGH COUNCIL,Redacted,Not yet available,Not yet available,Not yet available,06/05/2015,22775721,1,9000,Nil,Agency Placement Adoptions (Other agencies),Revenue,n/a,CATNA,Local Government,48583,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,FAMILIES FOR CHILDREN ADOPTION,Redacted,Not yet available,Not yet available,Not yet available,22/05/2015,22785773,1,750,Nil,Agency Placement Adoptions (Other agencies),Revenue,Children and Young People,CAT05,Adoption & Fostering,1880,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,FAMILIES FOR CHILDREN ADOPTION,Redacted,Not yet available,Not yet available,Not yet available,22/06/2015,22807770,1,750,Nil,Agency Placement Adoptions (Other agencies),Revenue,Children and Young People,CAT05,Adoption & Fostering,1880,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,FAMILIES FOR CHILDREN ADOPTION,Redacted,Not yet available,Not yet available,Not yet available,06/05/2015,22775683,1,750,Nil,Agency Placement Adoptions (Other agencies),Revenue,Children and Young People,CAT05,Adoption & Fostering,1880,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,LONDON BOROUGH OF WALTHAM FOREST,Redacted,Not yet available,Not yet available,Not yet available,21/04/2015,22760494,1,29700,Nil,Agency Placement Adoptions (Other agencies),Revenue,n/a,CATNA,Local Government,48583,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,PARENTS AND CHILDREN TOGETHER,Redacted,Not yet available,Not yet available,Not yet available,20/05/2015,22783940,1,5001,Nil,Agency Placement Adoptions (Other agencies),Revenue,Children and Young People,CAT05,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,SOUTHAMPTON CITY COUNCIL,Redacted,Not yet available,Not yet available,Not yet available,30/04/2015,22772496,1,36000,Nil,Agency Placement Adoptions (Other agencies),Revenue,n/a,CATNA,Local Government,48583,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,YORKSHIRE ADOPTION AGENCY LTD,Redacted,Not yet available,Not yet available,Not yet available,28/05/2015,22794133,1,28667,Nil,Agency Placement Adoptions (Other agencies),Revenue,Children and Young People,CAT05,Adoption & Fostering,1880,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,A & O IT SERVICES,Redacted,Not yet available,Not yet available,Not yet available,12/06/2015,22802434,1,1825.2,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,A & O IT SERVICES,Redacted,Not yet available,Not yet available,Not yet available,16/04/2015,22758343,1,642.14,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,A & O IT SERVICES,Redacted,Not yet available,Not yet available,Not yet available,12/06/2015,22802434,2,807.3,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,A & O IT SERVICES,Redacted,Not yet available,Not yet available,Not yet available,11/05/2015,22777642,1,2184,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,A & O IT SERVICES,Redacted,Not yet available,Not yet available,Not yet available,16/04/2015,22758349,1,2925,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,ASSET HEALTH SOLUTIONS,Redacted,Not yet available,Not yet available,Not yet available,02/06/2015,22794315,1,1743.2,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,ASSET HEALTH SOLUTIONS,Redacted,Not yet available,Not yet available,Not yet available,12/05/2015,22774570,1,1803.2,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,ASSET HEALTH SOLUTIONS,Redacted,Not yet available,Not yet available,Not yet available,24/04/2015,22760445,1,2274.9,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,CHEVIOT RECRUITMENT,Redacted,Not yet available,Not yet available,Not yet available,21/04/2015,22760269,1,564.78,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,CHEVIOT RECRUITMENT,Redacted,Not yet available,Not yet available,Not yet available,21/04/2015,22760266,1,564.78,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,CHEVIOT RECRUITMENT,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22752971,1,584.25,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,CHEVIOT RECRUITMENT,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22752972,1,584.25,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,CHEVIOT RECRUITMENT,Redacted,Not yet available,Not yet available,Not yet available,21/05/2015,22780263,1,584.25,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,CHEVIOT RECRUITMENT,Redacted,Not yet available,Not yet available,Not yet available,30/06/2015,22817458,1,584.25,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,CHEVIOT RECRUITMENT,Redacted,Not yet available,Not yet available,Not yet available,21/05/2015,22780264,1,584.25,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,CHEVIOT RECRUITMENT,Redacted,Not yet available,Not yet available,Not yet available,21/05/2015,22780044,1,584.25,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,CHEVIOT RECRUITMENT,Redacted,Not yet available,Not yet available,Not yet available,01/05/2015,22765621,1,594.25,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,CHEVIOT RECRUITMENT,Redacted,Not yet available,Not yet available,Not yet available,11/06/2015,22800845,1,837.43,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,CHEVIOT RECRUITMENT,Redacted,Not yet available,Not yet available,Not yet available,21/05/2015,22780254,1,876.38,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,CHEVIOT RECRUITMENT,Redacted,Not yet available,Not yet available,Not yet available,02/06/2015,22794322,1,1149.03,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,CHEVIOT RECRUITMENT,Redacted,Not yet available,Not yet available,Not yet available,02/06/2015,22794319,1,1149.03,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,CHEVIOT RECRUITMENT,Redacted,Not yet available,Not yet available,Not yet available,21/04/2015,22760270,1,1149.03,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,CHEVIOT RECRUITMENT,Redacted,Not yet available,Not yet available,Not yet available,21/05/2015,22780267,1,1168.5,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,D & A CARTWRIGHT ASOCIATES LTD,Redacted,Not yet available,Not yet available,Not yet available,08/04/2015,22742868,1,3800,Nil,Agency Staff,Revenue,Professional Services,CAT08,Health & Safety Consultants,42230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,D & A CARTWRIGHT ASOCIATES LTD,Redacted,Not yet available,Not yet available,Not yet available,12/06/2015,22800868,1,4000,Nil,Agency Staff,Revenue,Professional Services,CAT08,Health & Safety Consultants,42230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,D & A CARTWRIGHT ASOCIATES LTD,Redacted,Not yet available,Not yet available,Not yet available,30/06/2015,22808384,1,4800,Nil,Agency Staff,Revenue,Professional Services,CAT08,Health & Safety Consultants,42230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,D & A CARTWRIGHT ASOCIATES LTD,Redacted,Not yet available,Not yet available,Not yet available,15/05/2015,22779880,1,5200,Nil,Agency Staff,Revenue,Professional Services,CAT08,Health & Safety Consultants,42230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,17/06/2015,22805484,1,720,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,11/05/2015,22776216,1,720,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,29/05/2015,22794723,1,900,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,29/05/2015,22794717,1,900,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,13/04/2015,22755523,1,960,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,29/05/2015,22794721,1,1110,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,13/04/2015,22755518,1,1110,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,13/04/2015,22755519,1,1110,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,17/06/2015,22805489,1,1110,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,17/06/2015,22805511,1,1110,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,11/05/2015,22776213,1,1110,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,07/05/2015,22776421,1,1110,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
