account_id,account_holder             ,postcode,property_reference,property_description                     ,liable_from,current_rateable_value,Location
70371451,OXFORD VIOLINS LIMITED          ,OX2 6PE ,11026006700,SHOP AND PREMISES                                           ,04/01/1991,12250,"67 BANBURY ROAD OXFORD OX2 6PE
(51.764211, -1.261069)"
70371451,OXFORD VIOLINS LIMITED          ,OX2 6PE ,11026006700,SHOP AND PREMISES                                           ,04/01/1991,12250,"67 BANBURY ROAD OXFORD OX2 6PE
(51.764211, -1.261069)"
70011141,WYCHWOOD SCHOOL LTD             ,OX2 7HN ,11026007200,SCHOOL AND PREMISES                                         ,04/01/1991,94000,"72-74 BANBURY ROAD OXFORD OX2 7HN
(51.777815, -1.265369)"
70011141,WYCHWOOD SCHOOL LTD             ,OX2 7HN ,11026007200,SCHOOL AND PREMISES                                         ,04/01/1991,94000,"72-74 BANBURY ROAD OXFORD OX2 7HN
(51.777815, -1.265369)"
71192491,MHP SERVICES LTD                ,OX2 6PE ,11026007303,OFFICES AND PREMISES                                        ,12/01/2015,20750,"73 BANBURY ROAD OXFORD OX2 6PE
(51.764211, -1.261069)"
71192491,MHP SERVICES LTD                ,OX2 6PE ,11026007303,Offices and Premises                                        ,12/01/2015,20750,"73 BANBURY ROAD OXFORD OX2 6PE
(51.764211, -1.261069)"
71184714,MEDIVET GROUP LTD               ,OX2 6PE ,11026007500,SHOP AND PREMISES                                           ,02/07/2005,19000,"75 BANBURY ROAD OXFORD OX2 6PE
(51.764211, -1.261069)"
71184714,MEDIVET GROUP LTD               ,OX2 6PE ,11026007500,SHOP AND PREMISES                                           ,02/07/2005,19000,"75 BANBURY ROAD OXFORD OX2 6PE
(51.764211, -1.261069)"
71191100,JERSEY CHAMBERS LTD             ,OX2 7AG ,11026007503,OFFICES AND PREMISES                                        ,12/04/2013,5100,"1ST FLR FRONT 75 BANBURY ROAD OXFORD OX2 7AG
(51.772585, -1.270208)"
71191100,JERSEY CHAMBERS LTD             ,OX2 7AG ,11026007503,OFFICES AND PREMISES                                        ,12/04/2013,5100,"1ST FLR FRONT 75 BANBURY ROAD OXFORD OX2 7AG
(51.772585, -1.270208)"
70012011,REGENT OXFORD LTD               ,OX2 6JT ,11026009000,LANGUAGE SCHOOL AND PREMISES                                ,04/01/1991,74500,"90 BANBURY ROAD OXFORD OX2 6JT
(51.768583, -1.261389)"
70012011,REGENT OXFORD LTD               ,OX2 6JT ,11026009000,LANGUAGE SCHOOL AND PREMISES                                ,04/01/1991,74500,"90 BANBURY ROAD OXFORD OX2 6JT
(51.768583, -1.261389)"
70012121,PARKLANDS HOTEL (OXFORD) LTD    ,OX2 6JU ,11026010000,HOTEL AND PREMISES                                          ,04/01/1991,37000,"100 BANBURY ROAD OXFORD OX2 6JU
(51.770789, -1.261976)"
70012121,PARKLANDS HOTEL (OXFORD) LTD    ,OX2 6JU ,11026010000,HOTEL AND PREMISES                                          ,04/01/1991,37000,"100 BANBURY ROAD OXFORD OX2 6JU
(51.770789, -1.261976)"
70012561,ASPECT ILA LTD                  ,OX2 6JU ,11026010800,SCHOOL AND PREMISES                                         ,04/01/1991,89000,"108 BANBURY ROAD OXFORD OX2 6JU
(51.770789, -1.261976)"
70012561,ASPECT ILA LTD                  ,OX2 6JU ,11026010800,SCHOOL AND PREMISES                                         ,04/01/1991,89000,"108 BANBURY ROAD OXFORD OX2 6JU
(51.770789, -1.261976)"
71184852,D`OVERBROECKS LTD               ,OX2 7AG ,11026011100,LANGUAGE SCHOOL & PREMISES                                  ,05/03/2005,64000,"111 BANBURY ROAD OXFORD OX2 7AG
(51.772585, -1.270208)"
71184852,D`OVERBROECKS LTD               ,OX2 7AG ,11026011100,LANGUAGE SCHOOL & PREMISES                                  ,05/03/2005,64000,"111 BANBURY ROAD OXFORD OX2 7AG
(51.772585, -1.270208)"
71184853,D`OVERBROECKS LTD               ,OX2 7AG ,11026011301,LANGUAGE SCHOOL & PREMISES                                  ,05/03/2005,26500,"113 BANBURY ROAD OXFORD OX2 7AG
(51.772585, -1.270208)"
71184853,D`OVERBROECKS LTD               ,OX2 7AG ,11026011301,LANGUAGE SCHOOL & PREMISES                                  ,05/03/2005,26500,"113 BANBURY ROAD OXFORD OX2 7AG
(51.772585, -1.270208)"
71192132,TELEFONICA UK LTD.              ,OX2 7DE ,11026012405,COMMUNICATION STATION AND PREMISES                          ,04/01/2010,10500,"O2 (12405) 256 BANBURY ROAD OXFORD OX2 7DE
AT
(51.777486, -1.264549)"
71192132,TELEFONICA UK LTD.              ,OX2 7DE ,11026012405,Communication Station and Premises                          ,04/01/2010,10500,"O2 (12405) 256 BANBURY ROAD OXFORD OX2 7DE
AT
(51.777486, -1.264549)"
70958291,CLEAR CHANNEL UK LTD[SITE 0048] ,OX2 7BP ,11026014600,ADVERTISING RIGHT                                           ,,600,"ADSHEL (4102/0048) 146 BANBURY ROAD OXFORD OX2 7BP
(51.773628, -1.263061)"
70958291,CLEAR CHANNEL UK LTD[SITE 0048] ,OX2 7BP ,11026014600,ADVERTISING RIGHT                                           ,,600,"ADSHEL (4102/0048) 146 BANBURY ROAD OXFORD OX2 7BP
(51.773628, -1.263061)"
71192489,BARAKAH OXFORD LTD              ,OX2 7AR ,11026019300,SHOP AND PREMISES                                           ,09/01/2015,46500,"193 BANBURY ROAD OXFORD OX2 7AR
(51.77594, -1.264646)"
71192489,BARAKAH OXFORD LTD              ,OX2 7AR ,11026019300,SHOP AND PREMISES                                           ,09/01/2015,46500,"193 BANBURY ROAD OXFORD OX2 7AR
(51.77594, -1.264646)"
71189932,L ROWLAND & COMPANY (RETAIL) LTD,OX2 7BY ,11026019400,SHOP AND PREMISES                                           ,06/07/2012,30000,"194 BANBURY ROAD OXFORD OX2 7BY
(51.775846, -1.26401)"
71189932,L ROWLAND & COMPANY (RETAIL) LTD,OX2 7BY ,11026019400,Shop and Premises                                           ,06/07/2012,30000,"194 BANBURY ROAD OXFORD OX2 7BY
(51.775846, -1.26401)"
71192368,ALSBRIDGE LTD                   ,OX2 7AG ,11026019503,OFFICES AND PREMISES                                        ,07/01/2015,8900,"SUITE 3 195 BANBURY ROAD OXFORD OX2 7AG
(51.772585, -1.270208)"
71192368,ALSBRIDGE LTD                   ,OX2 7AG ,11026019503,Offices and Premises                                        ,07/01/2015,8900,"SUITE 3 195 BANBURY ROAD OXFORD OX2 7AG
(51.772585, -1.270208)"
71191509,ALSBRIDGE LTD                   ,OX2 7AG ,11026019504,OFFICES AND PREMISES                                        ,07/04/2014,10000,"SUITE 2 195 BANBURY ROAD OXFORD OX2 7AG
(51.772585, -1.270208)"
70958401,CLEAR CHANNEL  UK LTD[SITE 0036],OX2 7BY ,11026019601,ADVERTISING RIGHT                                           ,,600,"ADSHEL (4102/0036) 196 BANBURY ROAD OXFORD OX2 7BY
(51.775846, -1.26401)"
70435551,TSE RESTAURANTS LTD             ,OX2 7AR ,11026019700,RESTAURANT AND PREMISES                                     ,04/01/1991,57500,"197 BANBURY ROAD OXFORD OX2 7AR
(51.77594, -1.264646)"
70435551,TSE RESTAURANTS LTD             ,OX2 7AR ,11026019700,RESTAURANT AND PREMISES                                     ,04/01/1991,57500,"197 BANBURY ROAD OXFORD OX2 7AR
(51.77594, -1.264646)"
71184236,BIKE ZONE OXFORD LTD            ,OX2 7BY ,11026020000,SHOP AND PREMISES                                           ,,42500,"200-202 BANBURY ROAD OXFORD OX2 7BY
(51.775846, -1.26401)"
71184236,BIKE ZONE OXFORD LTD            ,OX2 7BY ,11026020000,SHOP AND PREMISES                                           ,,42500,"200-202 BANBURY ROAD OXFORD OX2 7BY
(51.775846, -1.26401)"
70014961,LLOYDS BANK PLC                 ,OX2 7AG ,11026020300,BANK AND PREMISES                                           ,04/01/1991,100000,"201-203 BANBURY ROAD OXFORD OX2 7AG
(51.772585, -1.270208)"
70014961,LLOYDS BANK PLC                 ,OX2 7AG ,11026020300,BANK AND PREMISES                                           ,04/01/1991,100000,"201-203 BANBURY ROAD OXFORD OX2 7AG
(51.772585, -1.270208)"
71185741,COSTA RETAIL LTD                ,OX2 7HQ ,11026020500,SHOP AND PREMISES                                           ,,73000,"205 BANBURY ROAD OXFORD OX2 7HQ
(51.776769, -1.264966)"
71185741,COSTA RETAIL LTD                ,OX2 7HQ ,11026020500,SHOP AND PREMISES                                           ,,73000,"205 BANBURY ROAD OXFORD OX2 7HQ
(51.776769, -1.264966)"
71183081,SCOTT FRASER LTD                ,OX2 7HQ ,11026020501,SHOP AND PREMISES                                           ,11/01/2002,26750,"205A BANBURY ROAD OXFORD OX2 7HQ
(51.776769, -1.264966)"
71183081,SCOTT FRASER LTD                ,OX2 7HQ ,11026020501,SHOP AND PREMISES                                           ,11/01/2002,26750,"205A BANBURY ROAD OXFORD OX2 7HQ
(51.776769, -1.264966)"
71185854,GATINEAU LTD                    ,OX2 7HQ ,11026020900,SHOP AND PREMISES                                           ,01/02/2007,36750,"209 BANBURY ROAD OXFORD OX2 7HQ
(51.776769, -1.264966)"
71185854,GATINEAU LTD                    ,OX2 7HQ ,11026020900,SHOP AND PREMISES                                           ,01/02/2007,36750,"209 BANBURY ROAD OXFORD OX2 7HQ
(51.776769, -1.264966)"
70015401,BARCLAYS BANK PLC               ,OX2 7HH ,11026021100,BANK AND PREMISES                                           ,04/01/1991,111000,"211-213 BANBURY ROAD OXFORD OX2 7HH
(51.776643, -1.26491)"
70015401,BARCLAYS BANK PLC               ,OX2 7HH ,11026021100,BANK AND PREMISES                                           ,04/01/1991,111000,"211-213 BANBURY ROAD OXFORD OX2 7HH
(51.776643, -1.26491)"
70804701,ELWOOD ESTATES LTD              ,OX2 6JX ,11026021400,SHOP AND PREMISES                                           ,07/03/1995,20250,"214 BANBURY ROAD OXFORD OX2 6JX
(51.769363, -1.262463)"
70804701,ELWOOD ESTATES LTD              ,OX2 6JX ,11026021400,SHOP AND PREMISES                                           ,07/03/1995,20250,"214 BANBURY ROAD OXFORD OX2 6JX
(51.769363, -1.262463)"
71190979,KITCHEN RESTAURANTS AND BARS LTD,OX2 7HQ ,11026021500,RESTAURANT AND PREMISES                                     ,,84500,"215 BANBURY ROAD OXFORD OX2 7HQ
(51.776769, -1.264966)"
71190979,KITCHEN RESTAURANTS AND BARS LTD,OX2 7HQ ,11026021500,RESTAURANT AND PREMISES                                     ,,84500,"215 BANBURY ROAD OXFORD OX2 7HQ
(51.776769, -1.264966)"
71192250,BSOX LIMITED                    ,OX2 7DA ,11026021601,SHOP AND PREMISES                                           ,06/02/2015,26000,"216 BANBURY ROAD OXFORD OX2 7DA
(51.775964, -1.264095)"
71192250,BSOX LIMITED                    ,OX2 7DA ,11026021601,SHOP AND PREMISES                                           ,06/02/2015,26000,"216 BANBURY ROAD OXFORD OX2 7DA
(51.775964, -1.264095)"
71185568,IDEAL EYES LTD                  ,OX2 7HQ ,11026021700,SHOP AND PREMISES                                           ,,39500,"217 BANBURY ROAD OXFORD OX2 7HQ
(51.776769, -1.264966)"
71185568,IDEAL EYES LTD                  ,OX2 7HQ ,11026021700,SHOP AND PREMISES                                           ,,39500,"217 BANBURY ROAD OXFORD OX2 7HQ
(51.776769, -1.264966)"
71186608,THE CURTAIN SHOP (OXFORD) LTD   ,OX2 6JU ,11026021800,SHOP AND PREMISES                                           ,01/11/2008,56000,"218-220 BANBURY ROAD OXFORD OX2 6JU
(51.770789, -1.261976)"
71186608,THE CURTAIN SHOP (OXFORD) LTD   ,OX2 6JU ,11026021800,SHOP AND PREMISES                                           ,01/11/2008,56000,"218-220 BANBURY ROAD OXFORD OX2 6JU
(51.770789, -1.261976)"
71192084,OLIVER BONAS LTD                ,OX2 7HQ ,11026021900,SHOP AND PREMISES                                           ,,47000,"219 BANBURY ROAD OXFORD OX2 7HQ
(51.776769, -1.264966)"
71192084,OLIVER BONAS LTD                ,OX2 7HQ ,11026021900,SHOP AND PREMISES                                           ,,47000,"219 BANBURY ROAD OXFORD OX2 7HQ
(51.776769, -1.264966)"
70728601,BOOTS UK LTD                    ,OX2 6JX ,11026022100,SHOP AND PREMISES                                           ,,62000,"221 BANBURY ROAD OXFORD OX2 6JX
(51.769363, -1.262463)"
70728601,BOOTS UK LTD                    ,OX2 6JX ,11026022100,SHOP AND PREMISES                                           ,,62000,"221 BANBURY ROAD OXFORD OX2 6JX
(51.769363, -1.262463)"
71188892,VODAFONE LTD                    ,OX2 7DE ,11026022108,COMMUNICATION STATION AND PREMISES                          ,04/01/2005,10750,"VODAFONE SITE REF (CS22108) MAYFIELD HOUSE 256 BANBURY ROAD OXFORD OX2 7DE
(51.777486, -1.264549)"
71191844,D'OVERBROECK'S LIMITED          ,OX2 6JX ,11026022503,OFFICES AND PREMISES                                        ,04/01/2010,8300,"1ST FLR 225 BANBURY ROAD OXFORD OX2 6JX
(51.769363, -1.262463)"
71191844,D'OVERBROECK'S LIMITED          ,OX2 6JX ,11026022503,Offices and Premises                                        ,04/01/2010,8300,"1ST FLR 225 BANBURY ROAD OXFORD OX2 6JX
(51.769363, -1.262463)"
71036121,FINDERS KEEPERS LTD             ,OX2 7BY ,11026022601,SHOP AND PREMISES                                           ,,67500,"226 BANBURY ROAD OXFORD OX2 7BY
(51.775846, -1.26401)"
71036121,FINDERS KEEPERS LTD             ,OX2 7BY ,11026022601,SHOP AND PREMISES                                           ,,67500,"226 BANBURY ROAD OXFORD OX2 7BY
(51.775846, -1.26401)"
71186710,L ROWLAND & CO (RETAIL) LTD     ,OX2 7HQ ,11026022700,SHOP AND PREMISES                                           ,,44000,"227 BANBURY ROAD OXFORD OX2 7HQ
(51.776769, -1.264966)"
71186710,L ROWLAND & CO (RETAIL) LTD     ,OX2 7HQ ,11026022700,SHOP AND PREMISES                                           ,,44000,"227 BANBURY ROAD OXFORD OX2 7HQ
(51.776769, -1.264966)"
71188742,2DEGREES LIMITED                ,OX2 7BY ,11026022801,OFFICES AND PREMISES                                        ,02/04/2011,70000,"1ST FLR 228-240 BANBURY ROAD OXFORD OX2 7BY
(51.775846, -1.26401)"
71188742,2DEGREES LIMITED                ,OX2 7BY ,11026022801,OFFICES AND PREMISES                                        ,02/04/2011,70000,"1ST FLR 228-240 BANBURY ROAD OXFORD OX2 7BY
(51.775846, -1.26401)"
71192640,NIMBLE PROPERTIES LIMITED       ,OX2 7BY ,11026022802,OFFICES AND PREMISES                                        ,,73000,"2ND FLR 228-240 BANBURY ROAD OXFORD OX2 7BY
(51.775846, -1.26401)"
71187977,OXFORD BIO-DYNAMICS LTD         ,OX1 2NP ,11037502600,OFFICES AND PREMISES                                        ,01/04/2010,42500,"26 BEAUMONT STREET OXFORD OX1 2NP
(51.755081, -1.261943)"
71192640,NIMBLE PROPERTIES LIMITED       ,OX2 7BY ,11026022802,OFFICES AND PREMISES                                        ,,73000,"2ND FLR 228-240 BANBURY ROAD OXFORD OX2 7BY
(51.775846, -1.26401)"
71185524,TARWOOD PROPERTIES LTD          ,OX2 7HW ,11026022900,SHOP AND PREMISES                                           ,,40000,
71185524,TARWOOD PROPERTIES LTD          ,OX2 7HW ,11026022900,SHOP AND PREMISES                                           ,,40000,
71187097,THE CLINKARD GROUP LTD          ,OX2 7HN ,11026023300,SHOP AND PREMISES                                           ,,55000,"233 BANBURY ROAD OXFORD OX2 7HN
(51.777815, -1.265369)"
71187097,THE CLINKARD GROUP LTD          ,OX2 7HN ,11026023300,SHOP AND PREMISES                                           ,,55000,"233 BANBURY ROAD OXFORD OX2 7HN
(51.777815, -1.265369)"
71189281,INSPIRED CREATIONS LTD          ,OX2 7HN ,11026023700,SHOP AND PREMISES                                           ,,33000,"237 BANBURY ROAD OXFORD OX2 7HN
(51.777815, -1.265369)"
71189281,INSPIRED CREATIONS LTD          ,OX2 7HN ,11026023700,SHOP AND PREMISES                                           ,,33000,"237 BANBURY ROAD OXFORD OX2 7HN
(51.777815, -1.265369)"
71189272,JOJO MAMAN BEBE LTD             ,OX2 7HN ,11026023900,SHOP AND PREMISES                                           ,03/07/2011,58500,"239 BANBURY ROAD OXFORD OX2 7HN
(51.777815, -1.265369)"
71189272,JOJO MAMAN BEBE LTD             ,OX2 7HN ,11026023900,SHOP AND PREMISES                                           ,03/07/2011,58500,"239 BANBURY ROAD OXFORD OX2 7HN
(51.777815, -1.265369)"
71184267,HARVEYS OF OXFORD LTD           ,OX2 7HN ,11026023902,SHOP AND PREMISES                                           ,,45000,"239A BANBURY ROAD OXFORD OX2 7HN
(51.777815, -1.265369)"
71184267,HARVEYS OF OXFORD LTD           ,OX2 7HN ,11026023902,SHOP AND PREMISES                                           ,,45000,"239A BANBURY ROAD OXFORD OX2 7HN
(51.777815, -1.265369)"
71192194,QUEENSWAY COFFEE HOUSES LTD     ,OX2 7BY ,11026024001,SHOP AND PREMISES                                           ,06/01/2015,70500,"240 BANBURY ROAD OXFORD OX2 7BY
(51.775846, -1.26401)"
71192194,QUEENSWAY COFFEE HOUSES LTD     ,OX2 7BY ,11026024001,SHOP AND PREMISES                                           ,06/01/2015,70500,"240 BANBURY ROAD OXFORD OX2 7BY
(51.775846, -1.26401)"
71182762,MARKS & SPENCER PLC             ,OX2 7EJ ,11026024200,SUPERMARKET AND PREMISES                                    ,,500000,"242-254 BANBURY ROAD OXFORD OX2 7EJ
(51.775021, -1.268589)"
71182762,MARKS & SPENCER PLC             ,OX2 7EJ ,11026024200,SUPERMARKET AND PREMISES                                    ,,500000,"242-254 BANBURY ROAD OXFORD OX2 7EJ
(51.775021, -1.268589)"
70018991,NATIONAL WESTMINSTER BANK PLC   ,OX2 7AG ,11026024900,BANK AND PREMISES                                           ,04/01/1991,84500,"247-249 BANBURY ROAD OXFORD OX2 7AG
(51.772585, -1.270208)"
70018991,NATIONAL WESTMINSTER BANK PLC   ,OX2 7AG ,11026024900,BANK AND PREMISES                                           ,04/01/1991,84500,"247-249 BANBURY ROAD OXFORD OX2 7AG
(51.772585, -1.270208)"
71192446,GAILS LTD                       ,OX2 7HN ,11026025100,SHOP AND PREMISES                                           ,10/06/2015,42000,"251 BANBURY ROAD OXFORD OX2 7HN
(51.777815, -1.265369)"
71192446,GAILS LTD                       ,OX2 7HN ,11026025100,SHOP AND PREMISES                                           ,10/06/2015,42000,"251 BANBURY ROAD OXFORD OX2 7HN
(51.777815, -1.265369)"
71190818,CHRISJAN HARTLEY LTD            ,OX2 6JU ,11026025601,SHOP AND PREMISES                                           ,,32500,"1 MAYFIELD HOUSE 256 BANBURY ROAD OXFORD OX2 6JU
(51.770789, -1.261976)"
71190818,CHRISJAN HARTLEY LTD            ,OX2 6JU ,11026025601,SHOP AND PREMISES                                           ,,32500,"1 MAYFIELD HOUSE 256 BANBURY ROAD OXFORD OX2 6JU
(51.770789, -1.261976)"
71187871,HARVEY JONES LTD                ,OX2 6JU ,11026025602,SHOP AND PREMISES                                           ,10/09/2009,40250,"4 MAYFIELD HOUSE 256 BANBURY ROAD OXFORD OX2 6JU
(51.770789, -1.261976)"
71187696,PENNY & SINCLAIR LIMITED        ,OX2 6JU ,11026025604,SHOP AND PREMISES                                           ,,38000,"2 MAYFIELD HOUSE 256 BANBURY ROAD OXFORD OX2 6JU
(51.770789, -1.261976)"
71187696,PENNY & SINCLAIR LIMITED        ,OX2 6JU ,11026025604,SHOP AND PREMISES                                           ,,38000,"2 MAYFIELD HOUSE 256 BANBURY ROAD OXFORD OX2 6JU
(51.770789, -1.261976)"
71186435,SAVILLS (UK) LTD                ,OX2 6JU ,11026025612,SHOP AND PREMISES                                           ,,39250,"6 MAYFIELD HOUSE 256 BANBURY ROAD OXFORD OX2 6JU
(51.770789, -1.261976)"
71189289,HAMPTONS INTERNATIONAL LTD      ,OX2 7HN ,11026025700,SHOP AND PREMISES                                           ,05/10/2011,33000,"257 BANBURY ROAD OXFORD OX2 7HN
(51.777815, -1.265369)"
