Organisation Name,Dept,Service Cat Label,Expenditure CIPFA Sub Group Label,Purpose of Spend,Supplier,Supplier Reference,Pay Date,Net Amount,Transaction Number,Grant to VCSE?,Charity Number,Card Transaction,Irrecoverable VAT
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3502,Hire of Plant,B & W PLANT HIRE AND SALES LTD,A0090057, 16/04/2015,�550.00,PCO0260901,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,BALMERS GM LIMITED,A0000198, 09/04/2015,�27.88,PCO0260517,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,BALMERS GM LIMITED,A0000198, 09/04/2015,�47.01,PCO0260517,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,4003,EFM : Other Equipment,BALMERS GM LIMITED,A0000198, 09/04/2015,�380.00,PCO0260538,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,BALMERS GM LIMITED,A0000198, 16/04/2015,�52.29,PCO0260942,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Indirect Employee Expenses,1211,Training,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�85.00,AAS0261052,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4002,EFM : Office and computer equipment,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�271.99,AAS0261053,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4003,EFM : Other Equipment,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�15.29,AAS0261052,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4003,EFM : Other Equipment,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�15.29,AAS0261052,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4003,EFM : Other Equipment,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�31.59,AAS0261052,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4003,EFM : Other Equipment,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�106.41,AAS0261052,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4003,EFM : Other Equipment,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�49.50,AAS0261054,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4202,Uniforms,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�7.19,AAS0261051,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4202,Uniforms,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�133.45,AAS0261051,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4301,Printing & Stationery,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�16.75,AAS0261054,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4304,Reference Books Acts,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�37.00,AAS0261051,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4403,Court Fees,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�280.00,AAS0261051,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�7.90,AAS0261051,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�7.90,AAS0261051,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�7.90,AAS0261051,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�12.08,AAS0261051,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�17.90,AAS0261051,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�18.33,AAS0261051,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�19.57,AAS0261051,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�19.57,AAS0261051,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�19.57,AAS0261051,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�19.57,AAS0261051,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�19.57,AAS0261051,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�19.57,AAS0261051,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�19.57,AAS0261051,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�19.57,AAS0261051,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�19.57,AAS0261051,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�19.57,AAS0261051,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�19.57,AAS0261051,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�19.57,AAS0261051,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�19.57,AAS0261051,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�19.57,AAS0261051,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�19.57,AAS0261051,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�19.57,AAS0261051,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�19.57,AAS0261051,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�19.57,AAS0261051,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�21.76,AAS0261051,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�22.43,AAS0261051,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�13.74,AAS0261051,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4601,Seminars etc All Costs,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�120.00,AAS0261051,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4601,Seminars etc All Costs,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�2.08,AAS0261052,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4601,Seminars etc All Costs,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�625.00,AAS0261054,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4705,Other Expenses,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�256.69,AAS0261051,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4705,Other Expenses,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�426.12,AAS0261051,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4705,Other Expenses,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�27.33,AAS0261054,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4707,Miscellaneous : Other,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�91.00,AAS0261052,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Transfer Payments,6103,Accommodation ,BARCLAYCARD COMMERCIAL,A0045954, 22/04/2015,�54.17,AAS0261052,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4705,Other Expenses,BARLEY PARISH COUNCIL,A0000238, 30/04/2015,�991.00,AAS0261341,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,BARNES JB LIMITED,A0000202, 09/04/2015,�642.92,PCO0260537,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,BARNES JB LIMITED,A0000202, 09/04/2015,�4.05,PCO0260546,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,BARNES JB LIMITED,A0000202, 09/04/2015,�10.56,PCO0260536,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,BARNES JB LIMITED,A0000202, 09/04/2015,�10.64,PCO0260545,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,BARNES JB LIMITED,A0000202, 09/04/2015,�41.60,PCO0260547,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4004,EFM Materials,BARNES JB LIMITED,A0000202, 09/04/2015,�2.64,OPS0260601,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4707,Miscellaneous : Other,BARNES JB LIMITED,A0000202, 30/04/2015,�56.69,REG0260884,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2702,Service Charge,BARNFIELD INVESTMENT PROPERTIES LTD,A0026595, 23/04/2015,�709.75,AAS0261208,N,N/A,N,N/A
Pendle Borough Council,Financial Services,,303,Precept Parish & T Council,BARNOLDSWICK TOWN COUNCIL,A0000467, 30/04/2015,"�129,090.00",AAS0261332,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4705,Other Expenses,BARNOLDSWICK TOWN COUNCIL,A0000467, 30/04/2015,"�5,000.00",AAS0261332,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transfer Payments,6007,Parish Council Allocation,BARNOLDSWICK TOWN COUNCIL,A0000467, 30/04/2015,"�6,430.00",AAS0261332,N,N/A,N,N/A
Pendle Borough Council,Financial Services,,303,Precept Parish & T Council,BARROWFORD PARISH COUNCIL,A0000239, 30/04/2015,"�84,420.00",AAS0261331,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4705,Other Expenses,BARROWFORD PARISH COUNCIL,A0000239, 30/04/2015,"�3,359.00",AAS0261331,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transfer Payments,6007,Parish Council Allocation,BARROWFORD PARISH COUNCIL,A0000239, 30/04/2015,"�7,684.00",AAS0261331,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,BARROWFORD SAFE & LOCK & BB LOCKSMITHS,A0000510, 16/04/2015,�2.92,PCO0260902,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,BARROWFORD SAFE & LOCK & BB LOCKSMITHS,A0000510, 16/04/2015,�22.50,PCO0260902,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,BARROWFORD SAFE & LOCK SERV LT,A0000458, 30/04/2015,�122.39,EST0261286,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,4705,Other Expenses,BARROWFORD SAFE & LOCK SERV LT,A0000458, 30/04/2015,�150.00,EST0261285,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4704,Publicity & advertisement,BAUER CONSUMER MEDIA LIMITED,A0066467, 16/04/2015,"�1,000.00",REG0261009,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,4705,Other Expenses,BAXTERS OF LANCASHIRE LIMITED,A0053996, 30/04/2015,"�5,800.00",EST0261284,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,BEARING FACTORS,A0000205, 09/04/2015,�36.15,PCO0260712,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,BEARING FACTORS,A0000205, 09/04/2015,�60.00,PCO0260539,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,BEARING FACTORS,A0000205, 09/04/2015,�62.00,PCO0260539,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,BEARING FACTORS,A0000205, 09/04/2015,�395.00,PCO0260539,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,BEARING FACTORS,A0000205, 30/04/2015,�78.00,PCO0261240,N,N/A,N,N/A
Pendle Borough Council,Property Services,Capital Costs,CD14,Capital : Payments,BELL GROUP UK,A0054618, 16/04/2015,"�10,997.80",EST0260971,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Agency Staff,1013,Emp : Training : Courses,BEN SHAW TRAINING LIMITED,A0055722, 16/04/2015,�100.00,PCO0260905,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,1013,Emp : Training : Courses,BEN SHAW TRAINING LIMITED,A0055722, 16/04/2015,�200.00,OPS0260928,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Indirect Employee Expenses,1211,Training,BEN SHAW TRAINING LIMITED,A0055722, 16/04/2015,�100.00,PCO0260905,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Indirect Employee Expenses,1211,Training,BEN SHAW TRAINING LIMITED,A0055722, 16/04/2015,�200.00,PCO0260899,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2203,Electricity,BES COMMERCIAL ELECTRICITY LTD,A0089105, 09/04/2015,�22.40,AAS0260660,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2203,Electricity,BES COMMERCIAL ELECTRICITY LTD,A0089105, 30/04/2015,�24.80,AAS0261376,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2202,Gas,BES COMMERCIAL GAS,A0089852, 30/04/2015,�24.80,AAS0261322,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3601,Tprt : Annual Hire Charge,BLACK HORSE CONTRACT HIRE - FLEET 564391,A0081350, 16/04/2015,�377.00,OPS0260919,N,N/A,N,N/A
Pendle Borough Council,Financial Services,,303,Precept Parish & T Council,BLACKO PARISH COUNCIL,A0084321, 30/04/2015,"�5,650.00",AAS0261330,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4705,Other Expenses,BLACKO PARISH COUNCIL,A0084321, 30/04/2015,"�1,030.00",AAS0261330,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transfer Payments,6007,Parish Council Allocation,BLACKO PARISH COUNCIL,A0084321, 30/04/2015,�271.00,AAS0261330,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,5301,Liberata,BOB`S BUSINESS LTD,A0090247, 09/04/2015,"�2,000.00",AAS0260653,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,BRENT STEVENSON MEMORIALS,A0002426, 16/04/2015,"�1,000.00",PCO0260904,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,BRENT STEVENSON MEMORIALS,A0002426, 16/04/2015,"�1,795.00",PCO0260904,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,BRENT STEVENSON MEMORIALS,A0002426, 30/04/2015,�125.00,PCO0261234,N,N/A,N,N/A
Pendle Borough Council,Financial Services,,303,Precept Parish & T Council,BRIERFIELD TOWN COUNCIL,A0000469, 30/04/2015,"�100,557.00",AAS0261359,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4705,Other Expenses,BRIERFIELD TOWN COUNCIL,A0000469, 30/04/2015,"�4,061.00",AAS0261359,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transfer Payments,6007,Parish Council Allocation,BRIERFIELD TOWN COUNCIL,A0000469, 30/04/2015,"�4,522.00",AAS0261359,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2203,Electricity,BRITISH GAS BUSINESS,A0069538, 01/04/2015,�29.52,AAS0260805,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2203,Electricity,BRITISH GAS BUSINESS,A0069538, 01/04/2015,�57.13,AAS0260806,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2203,Electricity,BRITISH GAS BUSINESS,A0069538, 01/04/2015,�8.71,AAS0260834,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2203,Electricity,BRITISH GAS BUSINESS,A0069538, 01/04/2015,�9.02,AAS0260830,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2203,Electricity,BRITISH GAS BUSINESS,A0069538, 01/04/2015,�175.58,AAS0260832,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2203,Electricity,BRITISH GAS BUSINESS,A0069538, 01/04/2015,�488.05,AAS0260799,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2203,Electricity,BRITISH GAS BUSINESS,A0069538, 01/04/2015,�35.15,AAS0260837,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2203,Electricity,BRITISH GAS BUSINESS,A0069538, 01/04/2015,-�226.34,AAS4004608,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2203,Electricity,BRITISH GAS BUSINESS,A0069538, 01/04/2015,-�200.73,AAS4004605,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2203,Electricity,BRITISH GAS BUSINESS,A0069538, 01/04/2015,-�129.30,AAS4004607,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2203,Electricity,BRITISH GAS BUSINESS,A0069538, 01/04/2015,-�123.52,AAS4004617,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2203,Electricity,BRITISH GAS BUSINESS,A0069538, 01/04/2015,-�123.42,AAS4004615,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2203,Electricity,BRITISH GAS BUSINESS,A0069538, 01/04/2015,-�119.18,AAS4004606,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2203,Electricity,BRITISH GAS BUSINESS,A0069538, 01/04/2015,-�117.88,AAS4004621,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2203,Electricity,BRITISH GAS BUSINESS,A0069538, 01/04/2015,-�113.83,AAS4004618,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2203,Electricity,BRITISH GAS BUSINESS,A0069538, 01/04/2015,-�113.80,AAS4004620,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2203,Electricity,BRITISH GAS BUSINESS,A0069538, 01/04/2015,-�113.53,AAS4004619,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2203,Electricity,BRITISH GAS BUSINESS,A0069538, 01/04/2015,-�112.92,AAS4004616,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2203,Electricity,BRITISH GAS BUSINESS,A0069538, 01/04/2015,-�98.49,AAS4004614,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2203,Electricity,BRITISH GAS BUSINESS,A0069538, 01/04/2015,-�98.42,AAS4004603,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2203,Electricity,BRITISH GAS BUSINESS,A0069538, 01/04/2015,-�98.09,AAS4004613,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2203,Electricity,BRITISH GAS BUSINESS,A0069538, 01/04/2015,-�95.16,AAS4004609,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2203,Electricity,BRITISH GAS BUSINESS,A0069538, 01/04/2015,-�94.96,AAS4004611,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2203,Electricity,BRITISH GAS BUSINESS,A0069538, 01/04/2015,-�94.78,AAS4004604,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2203,Electricity,BRITISH GAS BUSINESS,A0069538, 01/04/2015,-�94.46,AAS4004610,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2203,Electricity,BRITISH GAS BUSINESS,A0069538, 01/04/2015,-�93.24,AAS4004612,N,N/A,N,N/A
