Ratepayer,Property Address,Propref,Billing Address,RV,Property Description,Relief Code
E T R Leisure Ltd (Company Dissolved),"George Square, Halifax, HX1 1HS",65140709,"C/O 64 Beechwood Avenue, London, N3 3BA",6800,"Store, Store and Premises",Empty Relief - Post 01/04/2008
Calderdale Mbc Markets Manager,"Balcony Store 3, Borough Market, Halifax, HX1 1DZ",64288776,"19 Albion Street, Halifax, HX1 1DU",167,Store And Premises,Listed Building
Everything Everywhere Ltd,"Telecommunication Mast, Site Ref W Y K 7033, Granny Hall Lane, Brighouse            HD6 2JJ",29276701,"C/O Bilfinger Gva, Po Box 6079, Wolverhampton, WV1 9RA",2800,Communication Station and Premises,Unoccupied Land
Hawkhead Bray & Son Ltd,"Unit 32b, Phoebe Lane Ind Estate, Phoebe Lane, Halifax             HX3 9EX",68248731,"Unit 19a, Phoebe Lane Industrial Estate, Siddal, Halifax, HX3 9EX",260,Store And Premises,Rateable Value below threshold
Calderdale Mbc Community Services,"23 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252728,"C/O Michael Devereux, Piece Hall Admin Office, The Piece Hall, Halifax, HX1 1RE",2500,Shop and Premises,Listed Building
Westfield Properties,"Store Ref 1, West Street, Todmorden, OL14 5HY",78520705,"1st Floor Offices, 4 West Street, Todmorden, OL14 5HY",1600,Store And Premises,Rateable Value below threshold
Calderdale Mbc,"24 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252024,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",2550,Shop and Premises,Listed Building
"Armitage, Hewitt & Hellowell","Room 5 1st Floor, 6 Market Street, Halifax, HX1 1RN",65736727,"C/O Bramleys, 16 St George Square, Huddersfield, HD1 1JF",1200,Offices and Premises,Listed Building
Units To Let [Northern] Ltd,"Unit 7c, Mill House Works, Triangle, Sowerby Bridge      HX6 3LN",77352723,"Hartford Trading Estate, Suthers Street, Oldham, OL9 7TQ",1675,Workshop And Premises,Listed Building
Industrial Supplies Todmorden Ltd,"Part 1ST Floor, St Aidens Works, Bacup Road, Todmorden           OL14 7PJ",78024734,"Part 1st Floor, St Aidans Works, Bacup Road, Todmorden, OL14 7PJ",1725,Store And Premises,Rateable Value below threshold
,"Town Hall Buildings, Elland, HX5 9AJ",56236700,,12750,Gymnasium And Premises,Listed Building
Industrial Supplies Todmorden Ltd,"Part Second Floor, St Aidens Works, Bacup Road, Todmorden           OL14 7PJ",78024738,"Part 1st Floor, St Aidans Works, Bacup Road, Todmorden, OL14 7PJ",400,Store And Premises,Rateable Value below threshold
P & M Services Ltd,"Stoneswood Mill, Bacup Road, Todmorden, OL14 7HG",78024701,"New House, Colden, Hebden Bridge, HX7 7HD",10500,Factory and Premises,Empty Relief - Post 01/04/2008
Calderdale Mbc,"9 The Colonade, Piece Hall, Halifax, HX1 1RE",68252767,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",2550,Shop and Premises,Listed Building
Calderdale Mbc - Chief Executives Office,"Office Suite G3, Dean Clough Mills, Halifax, HX3 5AX",64296714,"Fao Julie Midgley, Office Suite G3, Dean Clough Mills, Halifax, HX3 5AX",104000,Offices and Premises,Listed Building
J Speak & Co Ltd,"Unit 5, North Dean Mills, Stainland Road, Greetland           HX4 8LS",68772726,"North Dean Mills, Stainland Road, Greetland, Halifax, HX4 8LS",1425,Store And Premises,Rateable Value below threshold
Units To Let [Northern] Ltd,"Mill House Works, Mill House Lane, Triangle, HX6 3LN",77352735,"Hartford Trading Estate, Suthers Street, Oldham, OL9 7TQ",530,Workshop And Premises,Listed Building
,"2 Boston Street, Sowerby Bridge, HX6 1DP",77080002,,1875,Shop and Premises,Rateable Value below threshold
,"62 Haugh Shaw Road, Halifax, HX1 3LE",65284062,,2500,Store &  Premises,Rateable Value below threshold
,"Carlton Works, Rear Of 24 Savile Park Road, Halifax, HX1 2EN",68472700,,810,Store And Premises,Rateable Value below threshold
H.Q Leisure Ltd,"Ovenden Hall, Ovenden Road, Halifax, HX3 5QG",68156719,"Suite 1, 44 Park Drive, Bradford, BD9 4DT",42000,Offices and Premises,Listed Building
,"Unit B1, 49 Pear Street, Halifax, HX1 3UA",68232710,,2200,Workshop And Premises,Rateable Value below threshold
Dean Clough Ltd,"Office Suite E 145, Dean Clough Mills, Halifax, HX3 5AX",64784842,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",1625,Office,Listed Building
,"Whitegate Fisheries, Whitegate Road, Siddal, Halifax             HX3 9AD",69432700,,1950,Shop and Premises,Rateable Value below threshold
Burrwood Garage Ltd,"Miall Street Mills, Miall Street, Halifax, HX1 4AE",65788701,"Pellon Lane, Halifax, HX1 4AA",1950,Store And Premises,Rateable Value below threshold
,"Dam Head, Shibden, Halifax, HX3 7UL",64773700,,1475,Livery Stables And Premises,Listed Building
Calderdale Mbc,"21 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252729,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",1575,Shop and Premises,Listed Building
Cullingworth Commercials & Freight Services Ltd,"Storage Land, Hubert Street, Halifax, HX2 0AS",65410701,"Fao June Dove, Lumbrook Mills, Westercroft Lane, Shelf, Halifax, HX3 7TY",18750,Land Used For Storage,Unoccupied Land
Westfield Properties Ltd,"Unit 15, Calder Workshops, Gibbet Street, Halifax             HX1 4JQ",65164738,"2 Stansfield Road, Todmorden, Lancs, OL14 5DL",1775,Store And Premises,Rateable Value below threshold
Binns & Sons (Greetland) Ltd,"Second Floor, Brian Royd Mills, Brian Royd Lane, Greetland            HX4 8PE",64873713,"The Woodlands, Rochdale Road, Greetland, Halifax, HX4 8PH",1825,Warehouse And Premises,Rateable Value below threshold
Asda Stores Ltd,"69a Huddersfield Road, Elland, HX5 9AA",56132765,"G L Hearn Management Ltd, Po Box 1610, Southampton, SO15 3WX",1475,Store And Premises,Rateable Value below threshold
,"Second Floor Warehouse, 43-51 Queens Road, Halifax, HX1 3NS",68308813,,1525,Warehouse And Premises,Rateable Value below threshold
,"Wellington Street South, Halifax, HX1 2LU",69324710,,2025,Store,Rateable Value below threshold
H H Beaumont Trust,"Crown Buildings, 95/97 Halifax Road, Ripponden, Sowerby Bridge      HX6 4DA",77240715,"Fao Mr T J Eaton Walker, The Old Bridge Inn, Priest Lane, Riponden, HX6 4DF",405,Store,Rateable Value below threshold
,"Adj Central Ironworks, Gordon Street, Boothtown, Halifax              HX3 6NU",65188705,,1275,Warehouse And Premises,Rateable Value below threshold
Dean Clough Ltd,"Office Suite LG34, Dean Clough Industrial Park, Halifax, HX3 5AZ",64784827,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",9800,Store,Listed Building
Greenbank Crane Services Ltd,"Unit 3, Drakes Industrial Estate, Shay Lane, Halifax              HX3 6RL",68536834,"2 Lower Sandal Farm, Deep Lane, Thornton, Bradford, BD13 3SR",1800,Warehouse And Premises,Empty Property - RV < 15000
Atmosphere Bars & Clubs Ltd (In Administration),"13/15 Alexandra Street, Halifax, HX1 1BS",64056700,"Fao Adrian Peter Berry, C/O Deloitte Llp, 1 City Square, Leeds, LS1 2AL",18500,Restaurant and Premises,Listed Building
Calderdale Mbc Children & Young People's Services,"Ground Floor, Carlton Mill, Wharf Street, Sowerby Bridge      HX6 2AS",77652735,"Fao Paul Ward Finance Manager, 3rd Floor, Westgate House, Halifax, HX1 1PS",2750,Offices and Premises,Listed Building
Calderdale Mbc Community Services,"37 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252752,"C/O Michael Devereux, Piece Hall Admin Office, The Piece Hall, Halifax, HX1 1RE",2550,Shop and Premises,Listed Building
,"98 Parkinson Lane, Halifax, HX1 3QH",68224098,,2325,Shop and Premises,Empty Property - RV < 15000
,"Unit 1 Tubend Ltd, Stanley Street, Sowerby Bridge, HX6 2AH",77544701,,8300,Workshop And Premises,Empty Relief - Post 01/04/2008
Joseph Dobson & Sons Ltd,"32 Northgate, Elland, HX5 0RU",56180032,"26 Northgate, Elland, West Yorks, HX5 0RU",6200,Offices and Premises,Empty Relief - Post 01/04/2008
The Royal London Mutual Insurance Society,"60 Horton Street, Halifax, HX1 1QE",65388060,"C/O Capita Fao C Grose, 65 Gresham Street, London, EC2V 7NQ",46500,Showroom And Premises,Empty Relief - Post 01/04/2008
Calderdale Mbc,"69 Rustic, Piece Hall, Halifax, HX1 1RE",68252779,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",1725,Shop and Premises,Listed Building
,"Part Ground Floor, Royd House, Birds Royd Lane, Brighouse           HD6 1LQ",29052725,,4550,Offices and Premises,Empty Relief - Post 01/04/2008
,"23 Union Street South, Halifax, HX1 2LE",69148708,,2125,Shop and Premises,Empty Property - RV < 15000
Leo Sawrij Ltd,"Sect 3A Unit 6, Pellon Industrial Estate, Queens Road, Halifax              HX1 4PS",68308820,"Swales Moor Farm, Swales Moor Road, Halifax, HX3 6UF",6500,Store and Premises,Empty Relief - Post 01/04/2008
Pennine Housing 2000,"Bar Number Fifteen, Bull Green, Halifax, HX1 2DZ",64436713,"Bull Green House, Bull Green, Halifax, HX1 2EB",16500,Public House and Premises,Empty Relief - Post 01/04/2008
Warmco Space Heating Ltd,"77A Mill Lane, Brighouse, HD6 1PN",29420743,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",1075,Offices And Premises,Empty Property - RV < 15000
Warmco Space Heating Ltd,"Unit 206 2ND Flr South Side, Exchange Mill, Saddleworth Road, Elland               HX5 0RY",56212739,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",620,Store And Premises,Listed Building
Warmco Space Heating Ltd,"Unit 207 2ND Flr South Side, Exchange Mill, Saddleworth Road, Elland               HX5 0RY",56212736,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",620,Store And Premises,Listed Building
Network Rail Ltd,"Bridges Cafe Bar, Station Road, Sowerby Bridge, HX6 3LB",77552708,"Network Rail, Payables Property, Po Box 4279, Manchester, M60 3EH",14000,Public House and Premises,Empty Relief - Post 01/04/2008
,"Haley Hill Works, Haley Hill, Halifax, HX3 6EA",65224729,,7500,Communication Station and Premises,Unoccupied Land
Calderdale Mbc,"44-47 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252794,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",3300,Shop and Premises,Listed Building
,"Brown Hill, Soyland Town Road, Soyland, Sowerby Bridge       HX6 4ND",77516703,,3650,Store And Premises,Empty Relief - Post 01/04/2008
Calderdale Mbc Land & Property Services,"64 Rustic, Piece Hall, Halifax, HX1 1RE",68252715,"Northgate House, Northgate, Halifax, HX1 1UN",2600,Shop and Premises,Listed Building
Calderdale Mbc Land & Property Services,"31/32 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252753,"Northgate House, Northgate, Halifax, HX1 1UN",5000,Shop and Premises,Listed Building
Binks Executive Homes Ltd,"First Floor, Low Mill, Wharf Street, Brighouse            HD6 1PP",29636703,"Nook Farm, Haigh Moor Road, West Ardsley, Wakefield, WF3 1ED",2650,Factory And Premises,Empty Relief - Post 01/04/2008
,"111 Bramston Street, Brighouse, HD6 3AQ",29088111,,2325,Shop and Premises,Empty Property - RV < 15000
,"9 Martin House, Martin Street, Brighouse, HD6 1DA",29408707,,1825,Offices and Premises,Empty Property - RV < 15000
,"R/O 7-10 Town Hall Buildings, Elland, HX5 0EU",56236704,,4150,Store and Premises,Listed Building
W W Leese [Hx] Ltd,"Unit 5 Lower Brea, Leeds Road, Halifax, HX3 7AQ",65612719,"Lower Brear, Leeds Road, Stump Cross, Halifax, HX3 7AQ",2025,Store And Premises,Rateable Value below threshold
Pennine Housing 2000 Ltd,"91 Turner Avenue South, Illingworth, Halifax, HX2 8EF",69116091,"Finance Section, Bull Green House, Bull Green, Halifax, HX1 2EB",2400,Shop and Premises,Empty Property - RV < 15000
Bizspace Ltd,"Unit 10b, Calderdale Business Park, Club Lane, Halifax             HX2 8AX",64628748,"Sovereign House, Fao Mital Shah, 1 Albert Place, Finchley, London, N3 1QB",930,Office,Rateable Value below threshold
,"Unit 3A, Hawksclough Industrial Est, Burnley Road, Mytholmroyd          HX7 5AD",76252789,,2275,Warehouse And Premises,Empty Property - RV < 15000
Warmco Space Heating Ltd,"Unit 3B Grd Floor South Side, Exchange Mill, Saddleworth Road, Elland               HX5 0RY",56212721,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",2500,Warehouse And Premises,Listed Building
,"First Floor Room 2, Old Town Hall, Thornton Square, Brighouse            HD6 1ED",29576710,,2475,Offices And Premises,Listed Building
Bamford Developments Limited Pension Scheme,"Unit 6 (Remainder), Dispensary Walk, Halifax, HX1 1QR",64824704,"8 St Stephen Street, Manchester, M3 6AY",5900,Offices And Premises,Listed Building
Marmerel Ltd,"Unit 3 The Old Post Office, Station Road, Sowerby Bridge, HX6 3AA",77552735,"4 Slaithwaite Gate, Golcar, Huddersfield, HD7 4NS",10500,Dance Studio And Premises,Empty Relief - Post 01/04/2008
,"32 Halifax Road, Todmorden, OL14 5QG",78192777,,5600,Shop and Premises,Empty Relief - Post 01/04/2008
,"4 Coleridge Street, Halifax, HX1 2JF",64652004,,7000,Offices and Premises,Empty Relief - Post 01/04/2008
,"11 New Road, Mytholmroyd, Hebden Bridge, HX7 5DZ",76408011,,1950,Cafe and Premises,Flood Relief Application 2015/16
Mind (The National Association For Mental Health),"12 The Old Arcade, Halifax, HX1 1TJ",69024704,"Granta House, 15/19 Broadway, Stratford, London, E15 4BQ",19000,Shop and Premises,Listed Building
,"Unit 1, 10A Nanholme Mill, Shaw Wood Road, Todmorden           OL14 6DA",78416717,,2150,Workshop And Premises,Flood Relief Application 2015/16
Prudential Assurance Company Ltd,"Unit 5, Halifax Industrial Centre, Marshway, Halifax             HX1 5RW",65752707,"M7 Real Estate, C/O 4th Floor, The Crane Building, 22 Lavington Street, London, SE1 0NZ",7100,Workshop And Premises,Empty Relief - Post 01/04/2008
,"Offices 6-8, Calder Street, West Vale, Halifax              HX4 8AQ",64480717,,7300,Offices And Premises,Listed Building
,"19 Boothtown Road, Halifax, HX3 6EU",64284819,,2275,Cafe and Premises,Rateable Value below threshold
,"229 King Cross Road, Halifax, HX1 3JL",65516229,,8900,Shop and Premises,Empty Relief - Post 01/04/2008
Warmco Space Heating Ltd,"'Unofficial' Unit 301 -302, Victoria Works Business Park, Calder Street, Brighouse            HD6 1LZ",29124742,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",3600,Offices And Premises,Empty Relief - Post 01/04/2008
Bizspace Ltd,"Unit 10A, Calderdale Business Park, Club Lane, Halifax              HX2 8AX",64628847,"Sovereign House, Fao Mital Shah, 1 Albert Place, Finchley, London, N3 1QB",1150,Office,Rateable Value below threshold
Warmco Space Heating Ltd,"Unit 6, Victoria Works Business Park, Calder Street, Brighouse            HD6 1LZ",29124720,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",8400,Workshop And Premises,Empty Relief - Post 01/04/2008
Due West Ltd,"10 Albion Street, Halifax, HX1 1DU",64052010,"C/O O & C Management Services Ltd, 9 Harrison Road, Halifax, HX1 2AF",18750,Shop and Premises,Empty Relief - Post 01/04/2008
Units To Let [Northern] Ltd,"Unit 6 Mearclough Works, Mearclough Road, Sowerby Bridge, HX6 3LF",77340729,"Hartford Trading Estate, Suthers Street, Oldham, OL9 7TQ",1750,Workshop And Premises,Qualifying industrial hereditament
,"Unit 1F South Mill, Holdsworth Road, Halifax, HX3 6SN",65344749,,2100,Workshop And Premises,Empty Property - RV < 15000
,"Office 3 Britannia Works, Garden Street North, Halifax, HX3 6AE",65132705,,2275,Office,Empty Property - RV < 15000
,"Office 4 Britannia Works, Garden Street North, Halifax, HX3 6AE",65132706,,1000,Office,Empty Property - RV < 15000
Halifax Casting Ltd,"Unit 6, Grantham Works, Grantham Road, Halifax              HX3 6PL",65192721,,19000,Factory and Premises,Qualifying industrial hereditament
Bamford Developments Limited Pension Scheme,"Unit 6 Causey Hall, Dispensary Walk, Halifax, HX1 1QL",64824703,"8 St Stephen Street, Manchester, M3 6AY",830,Office,Rateable Value below threshold
Stafford Properties Ltd,"25 Bull Green, Halifax, HX1 2RZ",64436025,"C/O Walker Singleton, Property House, Lister Lane, Halifax, HX1 5DR",12500,Offices And Premises,Empty Relief - Post 01/04/2008
Newriver Retail (Uk) Ltd,"Puzzle Hall Inn, 21 Hollins Mill Lane, Sowerby Bridge, HX6 2RF",77276723,"37 Maddox Street, London, W1S 2PP",8200,Public House and Premises,Empty Relief - Post 01/04/2008
Towngate Plc,"Junction Bradford Road/, Thornhills Beck Lane, Brighouse, HD6 4AH",29572702,"Woodvale House, Woodvale Road, Brighouse, HD6 4AB",2800,Car Park,Empty Relief - Post 01/04/2008
Edwards Excavations Ltd,"Unit 3 Springwood Bu'ss Park, Brookwoods Industrial Park, Burrwood Way, Holywell Green       HX4 9BH",64456708,"Unit 6, Woodman Works, South Lane, Elland, HX5 0PA",18500,Warehouse And Premises,Empty Relief - Post 01/04/2008
Kino & Co,"Unit 5B, White Rose Mill, Holdsworth Road, Halifax              HX3 6SN",65344516,"Office H M 2.0, Holmfield Mills, Holdsworth Road, Halifax, HX3 6SN",4950,Warehouse And Premises,Empty Relief - Post 01/04/2008
V C E P Limited,"Victoria Road, Sowerby Bridge, HX6 3AQ",77624709,"C/O Mr Clive Lloyd, Design & Display Ltd, Lowfield Way, Lowfield Business Park, Elland, HX5 9DA",35250,Factory and Premises,Empty Relief - Post 01/04/2008
Warmco Space Heating Ltd,"Unofficial Address, Unit 5 Victoria Works B Pk, Calder Street, Brighouse            HD6 1LZ",29124732,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",3750,Warehouse And Premises,Empty Relief - Post 01/04/2008
Trustees Of B Holmes Discretionary Settlement,"Part 7th Floor, 60 Crown Street, Halifax, HX1 1HY",64756728,"C/O Walker Singleton, Property House, Lister Lane, Halifax, HX1 5AS",15500,Offices and Premises,Empty Relief - Post 01/04/2008
,"Unit 4A, Lrp Business Park, Halifax Road, Hipperholme          HX3 8ER",65232755,,9400,Offices And Premises,Empty Relief - Post 01/04/2008
,"Unit 10, Thornhill Briggs Mill, Thornhills Beck Lane, Brighouse            HD6 4AW",29572726,,3500,Offices And Premises,Awaiting occupation
Sowerby Bridge Fire And Water Ltd,"West Yorkshire Fire Service, Hollins Mill Lane, Sowerby Bridge, HX6 2QG",77276729,"No 2 Warehouse, The Wharf, Sowerby Bridge, HX6 2AG",3650,Workshop And Premises,Empty Relief - Post 01/04/2008
Dean Clough Ltd,"Unit T1, Dean Clough Industrial Park, Halifax, HX3 5WL",64784801,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",15750,Galleries And Premises,Listed Building
