ORGANISATION NAME,EFFECTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION NO.
ROCHDALE BOROUGH COUNCIL,10/11/2017,PROPERTY AND HIGHWAYS,MET OFFICE,10/11/2017,£700.00,REPAIRS & ALTS OF BUILDINGS,V001186993
ROCHDALE BOROUGH COUNCIL,07/11/2017,LEARNING DIS & MENTAL HEALTH,PETRUS,07/11/2017,"£23,250.00",SERVICE LEVEL AGREEMENTS,V001186998
ROCHDALE BOROUGH COUNCIL,03/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,ORCHARD  RECYCLING SERVICE LTD,03/11/2017,£741.50,EQUIPMENT - GENERAL,V001186999
ROCHDALE BOROUGH COUNCIL,02/11/2017,EARLY HELP AND SCHOOLS,THE UK ASSOCIATION FOR MUSIC EDUCATION MUSIC MARK,02/11/2017,£780.00,SUBSCRIPTIONS,V001187000
ROCHDALE BOROUGH COUNCIL,03/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,NO GRAFFITI LTD,03/11/2017,£850.00,CONTRACTED SERVICES,V001187019
ROCHDALE BOROUGH COUNCIL,02/11/2017,RESOURCES,BINDMONT PRINT SERVICES LTD,02/11/2017,"£1,498.00",PRINTING & STATIONERY,V001187042
ROCHDALE BOROUGH COUNCIL,17/11/2017,RESOURCES,ROYAL MAIL GROUP PLC,17/11/2017,"£1,494.48",PRINTING & STATIONERY,V001187045
ROCHDALE BOROUGH COUNCIL,01/11/2017,EARLY HELP AND SCHOOLS,THE OPEN UNIVERSITY,01/11/2017,"£1,432.00",TRAINING-QUALIFICATION,V001187060
ROCHDALE BOROUGH COUNCIL,23/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,BRENTWOOD,23/11/2017,"£16,425.00",GRANTS TO THE VOLUNTARY SECTOR,V001187064
ROCHDALE BOROUGH COUNCIL,07/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,NO GRAFFITI LTD,07/11/2017,£950.00,CONTRACTED SERVICES,V001187066
ROCHDALE BOROUGH COUNCIL,16/11/2017,CHILDREN’S SOCIAL CARE,CARITAS CARE LTD,16/11/2017,£750.00,ADOPTION PAYMENTS,V001187078
ROCHDALE BOROUGH COUNCIL,07/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,OLDHAM AND ROCHDALE GROUNDWORK TRUST LTD,07/11/2017,"£2,269.00",CAPITAL SALARIES,V001187081
ROCHDALE BOROUGH COUNCIL,07/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,OLDHAM AND ROCHDALE GROUNDWORK TRUST LTD,07/11/2017,"£2,269.00",CAPITAL SALARIES,V001187091
ROCHDALE BOROUGH COUNCIL,09/11/2017,ECONOMY DIRECTORATE,FIRST GROUP PLC,09/11/2017,£665.00,PUBLIC TRANSPORT,V001187115
ROCHDALE BOROUGH COUNCIL,15/11/2017,ECONOMY DIRECTORATE,J A CRYER EXCAVATION & GROUNDWORK CONTRACTORS LTD,15/11/2017,£530.00,ENVIRONMENTAL WORKS LANDSCAPE,V001187130
ROCHDALE BOROUGH COUNCIL,24/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,LINK4LIFE CHARITY,24/11/2017,£960.00,ACTIVITIES,V001187168
ROCHDALE BOROUGH COUNCIL,24/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,LINK4LIFE CHARITY,24/11/2017,£540.00,ACTIVITIES,V001187168
ROCHDALE BOROUGH COUNCIL,02/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,ROCHDALE MEMORIAL SERVICE,02/11/2017,"£9,125.00",FIXTURES & FITTINGS,V001187193
ROCHDALE BOROUGH COUNCIL,16/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,EVERYTHING EVERYWHERE LIMITED,16/11/2017,"£2,580.12",TRANSACTIONS-EXPENDITURE,V001187196
ROCHDALE BOROUGH COUNCIL,16/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,EVERYTHING EVERYWHERE LIMITED,16/11/2017,£718.36,TRANSACTIONS-EXPENDITURE,V001187197
ROCHDALE BOROUGH COUNCIL,16/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,EVERYTHING EVERYWHERE LIMITED,16/11/2017,"£1,951.92",TRANSACTIONS-EXPENDITURE,V001187198
ROCHDALE BOROUGH COUNCIL,16/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,EVERYTHING EVERYWHERE LIMITED,16/11/2017,"£9,955.73",TRANSACTIONS-EXPENDITURE,V001187200
ROCHDALE BOROUGH COUNCIL,23/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,AGILISYS LIMITED,23/11/2017,"£3,946.07",AGILISYS CONTRACT,V001187204
ROCHDALE BOROUGH COUNCIL,23/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,AGILISYS LIMITED,23/11/2017,"£97,723.80",AGILISYS CONTRACT,V001187206
ROCHDALE BOROUGH COUNCIL,02/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,IBM UK LTD,02/11/2017,"£58,540.20",SOFTWARE,V001187209
ROCHDALE BOROUGH COUNCIL,03/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,CAUSEWAY TECHNOLOGIES LTD,03/11/2017,"£1,066.86",SOFTWARE,V001187210
ROCHDALE BOROUGH COUNCIL,03/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,XMA LIMITED,03/11/2017,£628.95,PURCHASE OF ICT HARDWARE,V001187212
ROCHDALE BOROUGH COUNCIL,08/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,TEKLA UK LTD,08/11/2017,"£1,150.00",SOFTWARE,V001187218
ROCHDALE BOROUGH COUNCIL,08/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,J COONEY LTD,08/11/2017,"£1,500.00",EQUIPMENT - GENERAL,V001187220
ROCHDALE BOROUGH COUNCIL,03/11/2017,PHYSICAL DIS & OLDER PEOPLE,BRIGHTER BLINDS LTD,03/11/2017,"£1,404.00",EQUIPMENT - GENERAL,V001187238
ROCHDALE BOROUGH COUNCIL,08/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,STHREE PARTNERSHIP LLP,08/11/2017,"£1,400.00",CAPITAL SALARIES,V001187261
ROCHDALE BOROUGH COUNCIL,07/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,DR VINITA CHARAN,07/11/2017,"£1,258.40",MEDICAL FEES,V001187303
ROCHDALE BOROUGH COUNCIL,07/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,DR VINITA CHARAN,07/11/2017,£848.00,HISTOLOGY PAYMENTS,V001187303
ROCHDALE BOROUGH COUNCIL,03/11/2017,ECONOMY DIRECTORATE,GAZPROM MARKETING AND TRADING RETAIL LTD,03/11/2017,£995.94,GAS,V001187304
ROCHDALE BOROUGH COUNCIL,03/11/2017,ECONOMY DIRECTORATE,GAZPROM MARKETING AND TRADING RETAIL LTD,03/11/2017,"£1,488.88",GAS,V001187307
ROCHDALE BOROUGH COUNCIL,01/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,FORENSICS LTD,01/11/2017,"£2,207.50",TOXICOLOGY PAYMENTS,V001187312
ROCHDALE BOROUGH COUNCIL,06/11/2017,PHYSICAL DIS & OLDER PEOPLE,PENNINE CARE NHS,06/11/2017,"£49,250.00",CONTRACTS,V001187315
ROCHDALE BOROUGH COUNCIL,03/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,FORENSICS LTD,03/11/2017,£825.00,TOXICOLOGY PAYMENTS,V001187318
ROCHDALE BOROUGH COUNCIL,30/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,AUDITEL SYSTEMS,30/11/2017,"£1,370.00",EQUIPMENT - GENERAL,V001187346
ROCHDALE BOROUGH COUNCIL,08/11/2017,RESOURCES,HEALTH MANAGEMENT LIMITED,08/11/2017,"£3,823.25",OCCUPATIONAL HEALTH,V001187357
ROCHDALE BOROUGH COUNCIL,09/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,CALVAG,09/11/2017,£685.00,EQUIPMENT - GENERAL,V001187464
ROCHDALE BOROUGH COUNCIL,08/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,FREEDOM COMMUNICATIONS,08/11/2017,"£3,664.96",IT MAINTENANCE,V001187507
ROCHDALE BOROUGH COUNCIL,24/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,CIVICA UK LIMITED,24/11/2017,"£1,021.31",SOFTWARE,V001187511
ROCHDALE BOROUGH COUNCIL,07/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,BRAKE BROS FOOD SERVICE LTD,07/11/2017,£717.42,PROVISIONS,V001187512
ROCHDALE BOROUGH COUNCIL,07/11/2017,PROPERTY AND HIGHWAYS,PARKEON LIMITED,07/11/2017,"£4,100.00",MAINTENANCE,V001187513
ROCHDALE BOROUGH COUNCIL,08/11/2017,PROPERTY AND HIGHWAYS,MINI SOIL SURVEYS (NORTHERN) LTD,08/11/2017,£571.00,TRANSACTIONS-EXPENDITURE,V001187519
ROCHDALE BOROUGH COUNCIL,07/11/2017,PROPERTY AND HIGHWAYS,TLC GARDEN SERVICES,07/11/2017,"£4,225.00",REPAIRS & ALTS OF BUILDINGS,V001187520
ROCHDALE BOROUGH COUNCIL,03/11/2017,PROPERTY AND HIGHWAYS,BEXAN LTD,03/11/2017,"£1,058.04",PROPERTY - WORKS ELEMENT,V001187523
ROCHDALE BOROUGH COUNCIL,03/11/2017,PROPERTY AND HIGHWAYS,BEXAN LTD,03/11/2017,£625.36,PROPERTY - WORKS ELEMENT,V001187523
ROCHDALE BOROUGH COUNCIL,02/11/2017,EARLY HELP AND SCHOOLS,JACKSON JACKSON AND SONS LTD,02/11/2017,"£160,300.00",MINOR BUILDING WORKS,V001187524
ROCHDALE BOROUGH COUNCIL,10/11/2017,PROPERTY AND HIGHWAYS,NORTHWEST ASBESTOS REMOVALS LTD,10/11/2017,"£1,330.00",MINOR BUILDING WORKS,V001187528
ROCHDALE BOROUGH COUNCIL,09/11/2017,EARLY HELP AND SCHOOLS,TIMOTHY JAMES CONSULTANCY LTD,09/11/2017,"£2,250.00",AGENCY STAFF,V001187536
ROCHDALE BOROUGH COUNCIL,09/11/2017,ECONOMY DIRECTORATE,THE OYSTER PARTNERSHIP LTD,09/11/2017,"£1,625.00",AGENCY STAFF,V001187537
ROCHDALE BOROUGH COUNCIL,08/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,SSI SCHAEFER LIMITED,08/11/2017,"£14,708.40",EQUIPMENT - GENERAL,V001187544
ROCHDALE BOROUGH COUNCIL,08/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,BROXAP LIMITED,08/11/2017,"£11,000.00",ENVIRONMENTAL WORKS LANDSCAPE,V001187545
ROCHDALE BOROUGH COUNCIL,03/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,EMO OIL LIMITED,03/11/2017,"£4,416.80",OIL,V001187546
ROCHDALE BOROUGH COUNCIL,09/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,AIRSAFE UK LIMITED,09/11/2017,£695.00,EQUIPMENT - GENERAL,V001187551
ROCHDALE BOROUGH COUNCIL,01/11/2017,LEARNING DIS & MENTAL HEALTH,CROSSROADS CARE IN GREATER MANCHESTER,01/11/2017,-£711.02,PERSONAL BUDGETS - MANAGED,V001187563
ROCHDALE BOROUGH COUNCIL,01/11/2017,EARLY HELP AND SCHOOLS,CRITIQOM LIMITED,01/11/2017,"£1,139.93",PRINTING,V001187568
ROCHDALE BOROUGH COUNCIL,01/11/2017,LEARNING DIS & MENTAL HEALTH,MT CARE PROPERTY LTD,01/11/2017,"£1,800.00",RESIDENTIAL LONG TERM,V001187569
ROCHDALE BOROUGH COUNCIL,01/11/2017,LEARNING DIS & MENTAL HEALTH,MT CARE PROPERTY LTD,01/11/2017,"£1,960.37",RESIDENTIAL LONG TERM,V001187570
ROCHDALE BOROUGH COUNCIL,01/11/2017,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,01/11/2017,"£4,867.15",RESIDENTIAL LONG TERM,V001187571
ROCHDALE BOROUGH COUNCIL,01/11/2017,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,01/11/2017,"£3,167.21",RESIDENTIAL LONG TERM,V001187572
ROCHDALE BOROUGH COUNCIL,01/11/2017,PHYSICAL DIS & OLDER PEOPLE,FOUR SEASONS HEALTHCARE,01/11/2017,"£9,535.50",PERSONAL BUDGETS - MANAGED,V001187573
ROCHDALE BOROUGH COUNCIL,01/11/2017,PHYSICAL DIS & OLDER PEOPLE,EAGLE CARE HOMES LTD,01/11/2017,"£1,612.32",RESIDENTIAL LONG TERM,V001187574
ROCHDALE BOROUGH COUNCIL,01/11/2017,PHYSICAL DIS & OLDER PEOPLE,BELVOIR CARE HOME LIMITED,01/11/2017,£672.25,RESIDENTIAL LONG TERM,V001187575
ROCHDALE BOROUGH COUNCIL,01/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS,01/11/2017,£966.46,ELECTRICITY,V001187576
ROCHDALE BOROUGH COUNCIL,01/11/2017,ECONOMY DIRECTORATE,BRITISH GAS,01/11/2017,£809.53,ELECTRICITY,V001187576
ROCHDALE BOROUGH COUNCIL,01/11/2017,ECONOMY DIRECTORATE,BRITISH GAS,01/11/2017,£754.20,ELECTRICITY,V001187576
ROCHDALE BOROUGH COUNCIL,01/11/2017,ECONOMY DIRECTORATE,BRITISH GAS,01/11/2017,£644.14,ELECTRICITY,V001187576
ROCHDALE BOROUGH COUNCIL,01/11/2017,EARLY HELP AND SCHOOLS,BRITISH GAS,01/11/2017,£571.71,ELECTRICITY,V001187576
ROCHDALE BOROUGH COUNCIL,01/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS,01/11/2017,£558.98,ELECTRICITY,V001187576
ROCHDALE BOROUGH COUNCIL,01/11/2017,EARLY HELP AND SCHOOLS,SHUTTERS VILLAGE NURSERY,01/11/2017,"£1,000.00",TRAINING,V001187582
ROCHDALE BOROUGH COUNCIL,10/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,AMTOLL LIMITED,10/11/2017,£760.00,EQUIPMENT - GENERAL,V001187585
ROCHDALE BOROUGH COUNCIL,03/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,PLURALSIGHT,03/11/2017,"£9,067.65",SOFTWARE,V001187602
ROCHDALE BOROUGH COUNCIL,07/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,EMO OIL LIMITED,07/11/2017,"£28,500.00",TRANSACTIONS-EXPENDITURE,V001187603
ROCHDALE BOROUGH COUNCIL,01/11/2017,PHYSICAL DIS & OLDER PEOPLE,ALLIED HEALTHCARE,01/11/2017,"£13,271.75",HOME CARE - ADULT SERVICES,V001187606
ROCHDALE BOROUGH COUNCIL,01/11/2017,PHYSICAL DIS & OLDER PEOPLE,CALDERDALE HOMECARE LTD,01/11/2017,"£6,582.38",HOME CARE - ADULT SERVICES,V001187607
ROCHDALE BOROUGH COUNCIL,01/11/2017,PHYSICAL DIS & OLDER PEOPLE,CARE 4 U,01/11/2017,"£6,093.43",HOME CARE - ADULT SERVICES,V001187609
ROCHDALE BOROUGH COUNCIL,01/11/2017,PHYSICAL DIS & OLDER PEOPLE,CAREWATCH CARE SERVICES LTD,01/11/2017,"£3,967.91",HOME CARE - ADULT SERVICES,V001187610
ROCHDALE BOROUGH COUNCIL,01/11/2017,PHYSICAL DIS & OLDER PEOPLE,COMMUNITY CARE LINE SERVICES,01/11/2017,"£3,620.87",HOME CARE - ADULT SERVICES,V001187611
ROCHDALE BOROUGH COUNCIL,01/11/2017,PHYSICAL DIS & OLDER PEOPLE,COMFORT CALL LTD,01/11/2017,"£9,369.42",HOME CARE - ADULT SERVICES,V001187612
ROCHDALE BOROUGH COUNCIL,01/11/2017,PHYSICAL DIS & OLDER PEOPLE,COTTAGE HOMECARE SERVICES,01/11/2017,"£3,888.21",HOME CARE - ADULT SERVICES,V001187614
ROCHDALE BOROUGH COUNCIL,01/11/2017,PHYSICAL DIS & OLDER PEOPLE,HOMECARE SUPPORT,01/11/2017,"£2,695.61",HOME CARE - ADULT SERVICES,V001187616
ROCHDALE BOROUGH COUNCIL,01/11/2017,PHYSICAL DIS & OLDER PEOPLE,HG CARE SERVICES LIMITED,01/11/2017,"£4,153.39",HOME CARE - ADULT SERVICES,V001187618
ROCHDALE BOROUGH COUNCIL,01/11/2017,PHYSICAL DIS & OLDER PEOPLE,HOMECARE4U LTD,01/11/2017,"£4,962.82",HOME CARE - ADULT SERVICES,V001187619
ROCHDALE BOROUGH COUNCIL,01/11/2017,PHYSICAL DIS & OLDER PEOPLE,NEWMARK CARE LTD,01/11/2017,"£3,741.74",HOME CARE - ADULT SERVICES,V001187621
ROCHDALE BOROUGH COUNCIL,02/11/2017,PROPERTY AND HIGHWAYS,NU FIRE AND SECURITY LTD,02/11/2017,£675.00,MAINTENANCE,V001187640
ROCHDALE BOROUGH COUNCIL,01/11/2017,PHYSICAL DIS & OLDER PEOPLE,CROSSROADS CARE IN GREATER MANCHESTER,01/11/2017,"£1,073.41",HOME CARE - ADULT SERVICES,V001187641
ROCHDALE BOROUGH COUNCIL,01/11/2017,PHYSICAL DIS & OLDER PEOPLE,PREMIER CARE LTD,01/11/2017,"£14,231.00",HOME CARE - ADULT SERVICES,V001187642
ROCHDALE BOROUGH COUNCIL,01/11/2017,PHYSICAL DIS & OLDER PEOPLE,SEVACARE UK LTD,01/11/2017,"£12,783.27",HOME CARE - ADULT SERVICES,V001187643
ROCHDALE BOROUGH COUNCIL,01/11/2017,PHYSICAL DIS & OLDER PEOPLE,SUNSHINE CARE CO-OP,01/11/2017,"£2,169.08",HOME CARE - ADULT SERVICES,V001187644
ROCHDALE BOROUGH COUNCIL,15/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,PITNEY BOWES POSTAGE BY PHONE,15/11/2017,"£3,000.00",TRANSACTIONS-EXPENDITURE,V001187646
ROCHDALE BOROUGH COUNCIL,15/11/2017,ECONOMY DIRECTORATE,GMCA,15/11/2017,"£807,233.00",PASSENGER TRANSPORT LEVY,V001187648
ROCHDALE BOROUGH COUNCIL,07/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,WHISTL UK LTD,07/11/2017,"£1,047.27",POSTAGE,V001187649
ROCHDALE BOROUGH COUNCIL,24/11/2017,EARLY HELP AND SCHOOLS,THE ROYAL NATIONAL COLLEGE FOR THE BLIND,24/11/2017,"£11,565.67",OTHER EST - SEN PROVISION,V001187653
ROCHDALE BOROUGH COUNCIL,24/11/2017,CHILDREN’S SOCIAL CARE,ADOPTION MATTERS NORTHWEST,24/11/2017,"£4,924.00",ACTIVITIES,V001187654
ROCHDALE BOROUGH COUNCIL,23/11/2017,CHILDREN’S SOCIAL CARE,BURY MBC,23/11/2017,"£27,000.00",ADOPTION PAYMENTS,V001187655
ROCHDALE BOROUGH COUNCIL,01/11/2017,EARLY HELP AND SCHOOLS,CRITIQOM LIMITED,01/11/2017,"£1,678.28",PRINTING,V001187665
ROCHDALE BOROUGH COUNCIL,01/11/2017,EARLY HELP AND SCHOOLS,CRITIQOM LIMITED,01/11/2017,£859.71,PRINTING,V001187667
ROCHDALE BOROUGH COUNCIL,02/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,THE COOPERATIVE FUNERALCARE,02/11/2017,£742.50,UNDERTAKERS COSTS,V001187686
ROCHDALE BOROUGH COUNCIL,02/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,THE COOPERATIVE FUNERALCARE,02/11/2017,£940.50,UNDERTAKERS COSTS,V001187688
ROCHDALE BOROUGH COUNCIL,02/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,THE COOPERATIVE FUNERALCARE,02/11/2017,"£1,336.50",UNDERTAKERS COSTS,V001187689
ROCHDALE BOROUGH COUNCIL,01/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,ATI ENVIRONMENT UK LTD,01/11/2017,"£2,506.82",SPECIFIED MAINTENANCE,V001187690
ROCHDALE BOROUGH COUNCIL,03/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,THE COOPERATIVE FUNERALCARE,03/11/2017,"£1,138.50",UNDERTAKERS COSTS,V001187691
ROCHDALE BOROUGH COUNCIL,02/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,THE COOPERATIVE FUNERALCARE,02/11/2017,£891.00,UNDERTAKERS COSTS,V001187692
ROCHDALE BOROUGH COUNCIL,03/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,THE COOPERATIVE FUNERALCARE,03/11/2017,£990.00,UNDERTAKERS COSTS,V001187693
ROCHDALE BOROUGH COUNCIL,03/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,THE COOPERATIVE FUNERALCARE,03/11/2017,"£1,138.50",UNDERTAKERS COSTS,V001187694
ROCHDALE BOROUGH COUNCIL,03/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,THE COOPERATIVE FUNERALCARE,03/11/2017,£643.50,UNDERTAKERS COSTS,V001187695
ROCHDALE BOROUGH COUNCIL,02/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,DR K BAIDEN-AMISSAH,02/11/2017,"£1,645.60",MEDICAL FEES,V001187696
ROCHDALE BOROUGH COUNCIL,02/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,DR K BAIDEN-AMISSAH,02/11/2017,"£1,276.00",HISTOLOGY PAYMENTS,V001187696
ROCHDALE BOROUGH COUNCIL,09/11/2017,PUBLIC HEALTH,BRAHM FUNDCO 1 LTD,09/11/2017,"£6,232.47",RENTS,V001187698
ROCHDALE BOROUGH COUNCIL,23/11/2017,PHYSICAL DIS & OLDER PEOPLE,THE PENNINE ACUTE HOSPITALS NHS TRUST,23/11/2017,"£3,233.35",AGENCY STAFF,V001187699
ROCHDALE BOROUGH COUNCIL,01/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,CLOVER SECURITY SERVICES LIMITED,01/11/2017,"£1,160.00",SECURITY,V001187704
ROCHDALE BOROUGH COUNCIL,02/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,PRIORY ROSES,02/11/2017,£682.00,"TREES, SHRUBS, PLANTS",V001187707
ROCHDALE BOROUGH COUNCIL,20/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,HENRY ALTY LIMITED,20/11/2017,"£1,267.71","TREES, SHRUBS, PLANTS",V001187708
ROCHDALE BOROUGH COUNCIL,10/11/2017,ECONOMY DIRECTORATE,CLYDE & CO,10/11/2017,"£1,896.00",LEGAL SERVICES EXTERNAL,V001187710
ROCHDALE BOROUGH COUNCIL,10/11/2017,ECONOMY DIRECTORATE,ROCHDALE TOWN CENTRE MANAGEMENT CO,10/11/2017,"£1,265.00",MINOR BUILDING WORKS,V001187711
ROCHDALE BOROUGH COUNCIL,01/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,ANGLIA SIGN CASTING COMPANY LIMITED,01/11/2017,£692.49,MATERIAL - GENERAL,V001187730
ROCHDALE BOROUGH COUNCIL,09/11/2017,ECONOMY DIRECTORATE,BRAHM LIFT LIMITED,09/11/2017,£974.87,PFI SCHEMES RPI,V001187731
ROCHDALE BOROUGH COUNCIL,01/11/2017,RESOURCES,REDACTED - PERSONAL DATA,01/11/2017,£666.60,RENT ALLOWS-PRIVATE TENANTS ST,V001187732
ROCHDALE BOROUGH COUNCIL,01/11/2017,RESOURCES,REDACTED - PERSONAL DATA,01/11/2017,£848.08,RENT ALLOWS-PRIVATE TENANTS ST,V001187747
ROCHDALE BOROUGH COUNCIL,01/11/2017,RESOURCES,REDACTED - PERSONAL DATA,01/11/2017,£971.58,RENT ALLOWS-PRIVATE TENANTS ST,V001187757
ROCHDALE BOROUGH COUNCIL,01/11/2017,RESOURCES,REDACTED - PERSONAL DATA,01/11/2017,"£1,254.16",RENT ALLOWS-PRIVATE TENANTS ST,V001187769
ROCHDALE BOROUGH COUNCIL,23/11/2017,EARLY HELP AND SCHOOLS,HOPWOOD HALL COLLEGE,23/11/2017,"£1,665.00",TRAINING-QUALIFICATION,V001187770
ROCHDALE BOROUGH COUNCIL,08/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,KEN BROGDEN LIMITED,08/11/2017,"£3,686.00",EQUIPMENT - GENERAL,V001187771
ROCHDALE BOROUGH COUNCIL,08/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,KEN BROGDEN LIMITED,08/11/2017,"£3,052.00",EQUIPMENT - GENERAL,V001187771
ROCHDALE BOROUGH COUNCIL,03/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,FORENSICS LTD,03/11/2017,-£740.00,TOXICOLOGY PAYMENTS,V001187776
ROCHDALE BOROUGH COUNCIL,02/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,DR S TITI,02/11/2017,"£1,595.00",HISTOLOGY PAYMENTS,V001187778
ROCHDALE BOROUGH COUNCIL,02/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,DR S TITI,02/11/2017,"£1,161.60",MEDICAL FEES,V001187778
ROCHDALE BOROUGH COUNCIL,02/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,THE COOPERATIVE FUNERALCARE,02/11/2017,"£1,089.00",UNDERTAKERS COSTS,V001187779
ROCHDALE BOROUGH COUNCIL,23/11/2017,RESOURCES,CAPITA BUSINESS SERVICES LIMITED,23/11/2017,"£3,750.00",SOFTWARE,V001187781
ROCHDALE BOROUGH COUNCIL,15/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,LANES GROUP PLC,15/11/2017,£699.58,EQUIPMENT - GENERAL,V001187782
ROCHDALE BOROUGH COUNCIL,03/11/2017,EARLY HELP AND SCHOOLS,CRITIQOM LIMITED,03/11/2017,"£1,073.05",PRINTING,V001187785
ROCHDALE BOROUGH COUNCIL,24/11/2017,ECONOMY DIRECTORATE,LINK4LIFE CHARITY,24/11/2017,"£6,000.00",ACTIVITIES,V001187790
ROCHDALE BOROUGH COUNCIL,02/11/2017,LEARNING DIS & MENTAL HEALTH,CROSSROADS CARE IN GREATER MANCHESTER,02/11/2017,"£1,169.52",PERSONAL BUDGETS - MANAGED,V001187793
ROCHDALE BOROUGH COUNCIL,02/11/2017,LEARNING DIS & MENTAL HEALTH,CROSSROADS CARE IN GREATER MANCHESTER,02/11/2017,£631.84,PERSONAL BUDGETS - MANAGED,V001187795
ROCHDALE BOROUGH COUNCIL,02/11/2017,ECONOMY DIRECTORATE,REDACTED - PERSONAL DATA,02/11/2017,"£1,175.49",GRANTS TO OTHER BODIES,V001187800
ROCHDALE BOROUGH COUNCIL,02/11/2017,ECONOMY DIRECTORATE,REDACTED - PERSONAL DATA,02/11/2017,"£5,780.05",GRANTS TO OTHER BODIES,V001187801
ROCHDALE BOROUGH COUNCIL,02/11/2017,ECONOMY DIRECTORATE,HEATSENSE,02/11/2017,"£4,610.50",GRANTS TO THE NON VOLUNTARY SECTOR,V001187802
ROCHDALE BOROUGH COUNCIL,02/11/2017,ECONOMY DIRECTORATE,MIDDLETON TOWN CENTRE MANAGEMENT CO LTD,02/11/2017,"£8,750.00",GRANTS TO THE NON VOLUNTARY SECTOR,V001187803
ROCHDALE BOROUGH COUNCIL,02/11/2017,ECONOMY DIRECTORATE,NAYLORS EQUESTRIAN LTD,02/11/2017,"£23,426.00",GRANTS TO THE NON VOLUNTARY SECTOR,V001187805
ROCHDALE BOROUGH COUNCIL,13/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,PIONEER TREE SERVICES LIMITED,13/11/2017,"£4,750.00",EQUIPMENT - GENERAL,V001187810
