ORGANISATION NAME,EFFECTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION NO.
ROCHDALE BOROUGH COUNCIL,06/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,UPDATA INFRASTRUCTURE UK LTD,06/04/2017,2385,COMMUNICATION AND COMPUTING - GENERAL,V001109705
ROCHDALE BOROUGH COUNCIL,06/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,UPDATA INFRASTRUCTURE UK LTD,06/04/2017,940,COMMUNICATION AND COMPUTING - GENERAL,V001109706
ROCHDALE BOROUGH COUNCIL,04/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,MOUNTEER LIMITED,04/04/2017,1500,CONSULTANTS FEES,V001109745
ROCHDALE BOROUGH COUNCIL,04/04/2017,EARLY HELP AND SCHOOLS,HEALTH MANAGEMENT LIMITED,04/04/2017,522,OCCUPATIONAL HEALTH,V001109749
ROCHDALE BOROUGH COUNCIL,04/04/2017,EARLY HELP AND SCHOOLS,PJS MUSIC SERVICES,04/04/2017,810,EQUIPMENT - GENERAL,V001109750
ROCHDALE BOROUGH COUNCIL,13/04/2017,PROPERTY AND HIGHWAYS,E ON SUSTAINABLE ENERGY,13/04/2017,805.32,ELECTRICITY,V001109758
ROCHDALE BOROUGH COUNCIL,06/04/2017,EARLY HELP AND SCHOOLS,NEWMARK CARE LTD,06/04/2017,660,HOME CARE - CHILDRENS SERVICES,V001109765
ROCHDALE BOROUGH COUNCIL,06/04/2017,EARLY HELP AND SCHOOLS,NEWMARK CARE LTD,06/04/2017,990,HOME CARE - CHILDRENS SERVICES,V001109777
ROCHDALE BOROUGH COUNCIL,06/04/2017,EARLY HELP AND SCHOOLS,NEWMARK CARE LTD,06/04/2017,1485,HOME CARE - CHILDRENS SERVICES,V001109779
ROCHDALE BOROUGH COUNCIL,06/04/2017,EARLY HELP AND SCHOOLS,TIMOTHY JAMES CONSULTANCY LTD,06/04/2017,2250,AGENCY STAFF,V001109785
ROCHDALE BOROUGH COUNCIL,07/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,ASTRA ALARMS SYSTEMS LTD,07/04/2017,1380,SECURITY,V001109786
ROCHDALE BOROUGH COUNCIL,21/04/2017,PHYSICAL DIS & OLDER PEOPLE,CORONA ENERGY RETAIL 4 LIMITED,21/04/2017,753.72,GAS,V001109792
ROCHDALE BOROUGH COUNCIL,21/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,CORONA ENERGY RETAIL 4 LIMITED,21/04/2017,4919.61,GAS,V001109794
ROCHDALE BOROUGH COUNCIL,21/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,CORONA ENERGY RETAIL 4 LIMITED,21/04/2017,1416.84,GAS,V001109800
ROCHDALE BOROUGH COUNCIL,04/04/2017,PHYSICAL DIS & OLDER PEOPLE,AXON RESOURCING LIMITED,04/04/2017,2400,AGENCY STAFF,V001109820
ROCHDALE BOROUGH COUNCIL,21/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,CORONA ENERGY RETAIL 4 LIMITED,21/04/2017,617.22,GAS,V001109830
ROCHDALE BOROUGH COUNCIL,21/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,CORONA ENERGY RETAIL 4 LIMITED,21/04/2017,1000.21,GAS,V001109832
ROCHDALE BOROUGH COUNCIL,21/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,CORONA ENERGY RETAIL 4 LIMITED,21/04/2017,536.21,GAS,V001109841
ROCHDALE BOROUGH COUNCIL,21/04/2017,ECONOMY DIRECTORATE,CORONA ENERGY RETAIL 4 LIMITED,21/04/2017,589,ONGOING DISBURSEMENTS,V001109844
ROCHDALE BOROUGH COUNCIL,04/04/2017,CHILDREN’S SOCIAL CARE,SWIIS FOSTER CARE LIMITED,04/04/2017,721.98,FOSTER PARENTS BASIC ALLOWANCE,V001109861
ROCHDALE BOROUGH COUNCIL,04/04/2017,CHILDREN’S SOCIAL CARE,HEXAGON CARE SERVICES LTD,04/04/2017,11270.72,EBD (EMOT & BEHAV DIFF) PLACEMENTS,V001109867
ROCHDALE BOROUGH COUNCIL,04/04/2017,CHILDREN’S SOCIAL CARE,HEXAGON CARE SERVICES LTD,04/04/2017,14791.43,EBD (EMOT & BEHAV DIFF) PLACEMENTS,V001109868
ROCHDALE BOROUGH COUNCIL,04/04/2017,CHILDREN’S SOCIAL CARE,HEXAGON CARE SERVICES LTD,04/04/2017,12621.43,EBD (EMOT & BEHAV DIFF) PLACEMENTS,V001109869
ROCHDALE BOROUGH COUNCIL,04/04/2017,CHILDREN’S SOCIAL CARE,SWIIS FOSTER CARE LIMITED,04/04/2017,803.25,FOSTER PARENTS BASIC ALLOWANCE,V001109872
ROCHDALE BOROUGH COUNCIL,04/04/2017,CHILDREN’S SOCIAL CARE,SWIIS FOSTER CARE LIMITED,04/04/2017,803.25,FOSTER PARENTS BASIC ALLOWANCE,V001109873
ROCHDALE BOROUGH COUNCIL,04/04/2017,CHILDREN’S SOCIAL CARE,TIME OUT CHILDRENS HOMES LTD,04/04/2017,14100,EBD (EMOT & BEHAV DIFF) PLACEMENTS,V001109874
ROCHDALE BOROUGH COUNCIL,04/04/2017,CHILDREN’S SOCIAL CARE,CARITAS CARE LTD,04/04/2017,2000,FOSTER PARENTS BASIC ALLOWANCE,V001109880
ROCHDALE BOROUGH COUNCIL,04/04/2017,CHILDREN’S SOCIAL CARE,ASPIRE CHILD CARE,04/04/2017,9200,EBD (EMOT & BEHAV DIFF) PLACEMENTS,V001109894
ROCHDALE BOROUGH COUNCIL,04/04/2017,CHILDREN’S SOCIAL CARE,ASPIRE CHILD CARE,04/04/2017,9200,EBD (EMOT & BEHAV DIFF) PLACEMENTS,V001109895
ROCHDALE BOROUGH COUNCIL,20/04/2017,CHILDREN’S SOCIAL CARE,BARNARDOS,20/04/2017,2514.29,FOSTER PARENTS BASIC ALLOWANCE,V001109896
ROCHDALE BOROUGH COUNCIL,06/04/2017,CHILDREN’S SOCIAL CARE,FOSTER CARES LTD,06/04/2017,850,FOSTER PARENTS BASIC ALLOWANCE,V001109898
ROCHDALE BOROUGH COUNCIL,21/04/2017,CHILDREN’S SOCIAL CARE,OLDHAM COUNCIL,21/04/2017,1000,FEES / COMMISSION,V001109908
ROCHDALE BOROUGH COUNCIL,07/04/2017,EARLY HELP AND SCHOOLS,ORANGE PSYCHOLOGY LTD,07/04/2017,600,BASIC SALARIES,V001109910
ROCHDALE BOROUGH COUNCIL,03/04/2017,ECONOMY DIRECTORATE,ROYAL MAIL GROUP PLC,03/04/2017,787,POSTAGE,V001109916
ROCHDALE BOROUGH COUNCIL,07/04/2017,PROPERTY AND HIGHWAYS,LEGIONELLA CONTROL INTERNATIONAL,07/04/2017,945,TRAINING,V001109920
ROCHDALE BOROUGH COUNCIL,07/04/2017,PROPERTY AND HIGHWAYS,SURVEY SYSTEMS LIMITED,07/04/2017,3750,MINOR BUILDING WORKS,V001109921
ROCHDALE BOROUGH COUNCIL,06/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,QA PLUS LTD,06/04/2017,1113.21,SOFTWARE,V001109926
ROCHDALE BOROUGH COUNCIL,11/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,7 PDS,11/04/2017,-675,REPAIRS & ALTS OF BUILDINGS,V001109927
ROCHDALE BOROUGH COUNCIL,04/04/2017,CHILDREN’S SOCIAL CARE,FUTURE DIRECTIONS CIC,04/04/2017,3550.86,YOUNG PEOPLES RENTS,V001109939
ROCHDALE BOROUGH COUNCIL,04/04/2017,CHILDREN’S SOCIAL CARE,INSPIRE COMMUNITY SERVICES LTD,04/04/2017,7971.34,YOUNG PEOPLES RENTS,V001109945
ROCHDALE BOROUGH COUNCIL,13/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,PITNEY BOWES POSTAGE BY PHONE,13/04/2017,3000,TRANSACTIONS-EXPENDITURE,V001109960
ROCHDALE BOROUGH COUNCIL,13/04/2017,ECONOMY DIRECTORATE,GMCA,13/04/2017,807233,PASSENGER TRANSPORT LEVY,V001109969
ROCHDALE BOROUGH COUNCIL,03/04/2017,PUBLIC HEALTH,TRINITY MIRROR PUBLISHING LTD,03/04/2017,538.64,ADVERTISING,V001110012
ROCHDALE BOROUGH COUNCIL,06/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,AEBI SCHMIDT UK LIMITED,06/04/2017,899.86,VEHICLE MAINTENANCE,V001110101
ROCHDALE BOROUGH COUNCIL,07/04/2017,PUBLIC HEALTH,BIG LIFE CENTRES,07/04/2017,50000,PH BIG LIFE CONTRACT,V001110109
ROCHDALE BOROUGH COUNCIL,13/04/2017,ECONOMY DIRECTORATE,ACCESS DOOR SYSTEMS LTD,13/04/2017,2290,SECURITY,V001110113
ROCHDALE BOROUGH COUNCIL,03/04/2017,PUBLIC HEALTH,LINK4LIFE (CHARITY),03/04/2017,10756.2,PURCHASE OF FURNITURE AND EQUIPMENT,V001110114
ROCHDALE BOROUGH COUNCIL,06/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,THE COOPERATIVE FUNERALCARE,06/04/2017,1435.5,UNDERTAKERS COSTS,V001110129
ROCHDALE BOROUGH COUNCIL,06/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,THE COOPERATIVE FUNERALCARE,06/04/2017,1039.5,UNDERTAKERS COSTS,V001110130
ROCHDALE BOROUGH COUNCIL,06/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,THE COOPERATIVE FUNERALCARE,06/04/2017,1485,UNDERTAKERS COSTS,V001110131
ROCHDALE BOROUGH COUNCIL,06/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,THE COOPERATIVE FUNERALCARE,06/04/2017,1089,UNDERTAKERS COSTS,V001110132
ROCHDALE BOROUGH COUNCIL,04/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,OEADS LIMITED,04/04/2017,600,OTHER MEDICAL EXPENSES,V001110142
ROCHDALE BOROUGH COUNCIL,04/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,OEADS LIMITED,04/04/2017,600,OTHER MEDICAL EXPENSES,V001110143
ROCHDALE BOROUGH COUNCIL,04/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,OEADS LIMITED,04/04/2017,600,OTHER MEDICAL EXPENSES,V001110144
ROCHDALE BOROUGH COUNCIL,04/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,OEADS LIMITED,04/04/2017,600,OTHER MEDICAL EXPENSES,V001110145
ROCHDALE BOROUGH COUNCIL,12/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,THE PENNINE ACUTE HOSPITALS NHS TRUST,12/04/2017,20370,MORTUARY CHARGES,V001110151
ROCHDALE BOROUGH COUNCIL,13/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,THE PENNINE ACUTE HOSPITALS NHS TRUST,13/04/2017,19320,MORTUARY CHARGES,V001110152
ROCHDALE BOROUGH COUNCIL,04/04/2017,FINANCE SERVICES,MUNICIPAL MUTUAL INSURANCE LTD,04/04/2017,1113.43,PROVISIONS UTILISED IN YEAR,V001110154
ROCHDALE BOROUGH COUNCIL,06/04/2017,EARLY HELP AND SCHOOLS,PSYCHOLOGY PEOPLE,06/04/2017,1425,BASIC SALARIES,V001110162
ROCHDALE BOROUGH COUNCIL,06/04/2017,EARLY HELP AND SCHOOLS,PSYCHOLOGY PEOPLE,06/04/2017,1425,BASIC SALARIES,V001110163
ROCHDALE BOROUGH COUNCIL,03/04/2017,PROPERTY AND HIGHWAYS,HERITAGE ROOFING AND MAINTENANCE,03/04/2017,559.65,MINOR BUILDING WORKS,V001110165
ROCHDALE BOROUGH COUNCIL,03/04/2017,PROPERTY AND HIGHWAYS,HERITAGE ROOFING AND MAINTENANCE,03/04/2017,1305.85,MINOR BUILDING WORKS,V001110165
ROCHDALE BOROUGH COUNCIL,06/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,CROMWELL POLYTHENE LIMITED,06/04/2017,50189.6,EQUIPMENT - GENERAL,V001110174
ROCHDALE BOROUGH COUNCIL,21/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,EVERYTHING EVERYWHERE LIMITED,21/04/2017,696.66,TRANSACTIONS-EXPENDITURE,V001110192
ROCHDALE BOROUGH COUNCIL,21/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,EVERYTHING EVERYWHERE LIMITED,21/04/2017,771.74,TRANSACTIONS-EXPENDITURE,V001110193
ROCHDALE BOROUGH COUNCIL,21/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,EVERYTHING EVERYWHERE LIMITED,21/04/2017,2605.15,TRANSACTIONS-EXPENDITURE,V001110196
ROCHDALE BOROUGH COUNCIL,11/04/2017,ECONOMY DIRECTORATE,CLOVER SECURITY SERVICES LIMITED,11/04/2017,1001.7,ONGOING DISBURSEMENTS,V001110200
ROCHDALE BOROUGH COUNCIL,04/04/2017,PROPERTY AND HIGHWAYS,LINK4LIFE (CHARITY),04/04/2017,1225,MINOR BUILDING WORKS,V001110202
ROCHDALE BOROUGH COUNCIL,21/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,CIVICA UK LIMITED,21/04/2017,16625.7,SOFTWARE,V001110204
ROCHDALE BOROUGH COUNCIL,04/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,A J COCKER ASSOCIATES LIMITED,04/04/2017,500,CONDITION SURVEYS,V001110215
ROCHDALE BOROUGH COUNCIL,28/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,ROLAND GASKELL LIMITED,28/04/2017,500,"FEES AND CHARGES FOR SERVICES, ADMISSION",V001110257
ROCHDALE BOROUGH COUNCIL,21/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,CORONA ENERGY RETAIL 4 LIMITED,21/04/2017,706.91,GAS,V001110263
ROCHDALE BOROUGH COUNCIL,03/04/2017,CHILDREN’S SOCIAL CARE,THE UNIVERSITY OF SALFORD,03/04/2017,750,TRAINING,V001111538
ROCHDALE BOROUGH COUNCIL,19/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,YOTTA LIMITED,19/04/2017,3489.38,SOFTWARE,V001111540
ROCHDALE BOROUGH COUNCIL,19/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,YOTTA LIMITED,19/04/2017,12300,SOFTWARE,V001111540
ROCHDALE BOROUGH COUNCIL,13/04/2017,ECONOMY DIRECTORATE,FIRST GROUP PLC,13/04/2017,665,STUDENT TRAVEL,V001111549
ROCHDALE BOROUGH COUNCIL,07/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,ZOOAQUA LIMITED,07/04/2017,559,EQUIPMENT - GENERAL,V001111553
ROCHDALE BOROUGH COUNCIL,06/04/2017,EARLY HELP AND SCHOOLS,PSYCHOLOGY PEOPLE,06/04/2017,1425,BASIC SALARIES,V001111563
ROCHDALE BOROUGH COUNCIL,07/04/2017,FINANCE SERVICES,YOTTA LIMITED,07/04/2017,2730,EQUIPMENT - GENERAL,V001111572
ROCHDALE BOROUGH COUNCIL,06/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,CALIBRATION ENGINEERING SERVICES LTD,06/04/2017,569.2,MAINTENANCE,V001111577
ROCHDALE BOROUGH COUNCIL,07/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,THE HEMMING GROUP LIMITED,07/04/2017,1950,ADVERTISING,V001111582
ROCHDALE BOROUGH COUNCIL,06/04/2017,CHILDREN’S SOCIAL CARE,THE UNIVERSITY OF SALFORD,06/04/2017,750,TRAINING,V001111589
ROCHDALE BOROUGH COUNCIL,03/04/2017,ECONOMY DIRECTORATE,INDEPENDENT TRAINING SERVICES LTD.,03/04/2017,1058.72,TRAINING-QUALIFICATION,V001111591
ROCHDALE BOROUGH COUNCIL,11/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,IML LABELS AND SYSTEMS LTD,11/04/2017,3099,EQUIPMENT - GENERAL,V001111592
ROCHDALE BOROUGH COUNCIL,11/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,IML LABELS AND SYSTEMS LTD,11/04/2017,6858,EQUIPMENT - GENERAL,V001111593
ROCHDALE BOROUGH COUNCIL,10/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,MODIS,10/04/2017,1950,AGENCY STAFF,V001111608
ROCHDALE BOROUGH COUNCIL,10/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,MODIS,10/04/2017,1175,AGENCY STAFF,V001111609
ROCHDALE BOROUGH COUNCIL,11/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,STHREE PARTNERSHIP LLP,11/04/2017,1875,AGENCY STAFF,V001111610
ROCHDALE BOROUGH COUNCIL,21/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,EVERYTHING EVERYWHERE LIMITED,21/04/2017,7705.72,TRANSACTIONS-EXPENDITURE,V001111611
ROCHDALE BOROUGH COUNCIL,07/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,07/04/2017,514.33,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,07/04/2017,518.07,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,07/04/2017,519.61,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,PROPERTY AND HIGHWAYS,REED SPECIALIST RECRUITMENT LTD,07/04/2017,520.52,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,ECONOMY DIRECTORATE,REED SPECIALIST RECRUITMENT LTD,07/04/2017,520.67,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,07/04/2017,523.48,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,07/04/2017,523.77,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,07/04/2017,523.77,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,07/04/2017,523.77,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,07/04/2017,523.77,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,07/04/2017,523.77,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,07/04/2017,523.77,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,07/04/2017,523.77,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,07/04/2017,523.77,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,07/04/2017,523.77,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,07/04/2017,523.77,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,PROPERTY AND HIGHWAYS,REED SPECIALIST RECRUITMENT LTD,07/04/2017,545.72,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,07/04/2017,548.67,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,07/04/2017,549.28,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,07/04/2017,567.81,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,PROPERTY AND HIGHWAYS,REED SPECIALIST RECRUITMENT LTD,07/04/2017,568.55,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,07/04/2017,590.23,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,07/04/2017,618.83,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,FINANCE SERVICES,REED SPECIALIST RECRUITMENT LTD,07/04/2017,639.88,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,FINANCE SERVICES,REED SPECIALIST RECRUITMENT LTD,07/04/2017,639.88,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,FINANCE SERVICES,REED SPECIALIST RECRUITMENT LTD,07/04/2017,647.8,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,07/04/2017,660.3,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,07/04/2017,669.13,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,FINANCE SERVICES,REED SPECIALIST RECRUITMENT LTD,07/04/2017,673.18,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,ECONOMY DIRECTORATE,REED SPECIALIST RECRUITMENT LTD,07/04/2017,716.96,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,07/04/2017,729.07,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,PROPERTY AND HIGHWAYS,REED SPECIALIST RECRUITMENT LTD,07/04/2017,731.46,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,PROPERTY AND HIGHWAYS,REED SPECIALIST RECRUITMENT LTD,07/04/2017,753.86,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,07/04/2017,755.84,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,07/04/2017,759.82,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,07/04/2017,817.78,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,LEARNING DIS & MENTAL HEALTH,REED SPECIALIST RECRUITMENT LTD,07/04/2017,818.5,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,07/04/2017,825.84,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,PROPERTY AND HIGHWAYS,REED SPECIALIST RECRUITMENT LTD,07/04/2017,839.08,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,PROPERTY AND HIGHWAYS,REED SPECIALIST RECRUITMENT LTD,07/04/2017,847.14,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,07/04/2017,889.73,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,07/04/2017,897.92,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,07/04/2017,897.92,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,EARLY HELP AND SCHOOLS,REED SPECIALIST RECRUITMENT LTD,07/04/2017,897.92,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,07/04/2017,897.92,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,PROPERTY AND HIGHWAYS,REED SPECIALIST RECRUITMENT LTD,07/04/2017,917.55,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,FINANCE SERVICES,REED SPECIALIST RECRUITMENT LTD,07/04/2017,928.64,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,FINANCE SERVICES,REED SPECIALIST RECRUITMENT LTD,07/04/2017,928.64,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,FINANCE SERVICES,REED SPECIALIST RECRUITMENT LTD,07/04/2017,940.1,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,PHYSICAL DIS & OLDER PEOPLE,REED SPECIALIST RECRUITMENT LTD,07/04/2017,986.09,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,07/04/2017,1018.54,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,PHYSICAL DIS & OLDER PEOPLE,REED SPECIALIST RECRUITMENT LTD,07/04/2017,1018.54,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,07/04/2017,1018.54,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,07/04/2017,1018.54,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,07/04/2017,1018.54,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,EARLY HELP AND SCHOOLS,REED SPECIALIST RECRUITMENT LTD,07/04/2017,1018.54,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,EARLY HELP AND SCHOOLS,REED SPECIALIST RECRUITMENT LTD,07/04/2017,1018.54,AGENCY STAFF,V001111613
ROCHDALE BOROUGH COUNCIL,07/04/2017,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,07/04/2017,1018.54,AGENCY STAFF,V001111613
