Organisation Name,Effective date,Service,Supplier Name,Paid Date,Net Amount (£),Purpose,Transaction Number
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS TRUST,02/02/2016,2561.76,HISTOLOGY PAYMENTS,V000974205
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,CIVICA UK LIMITED,02/02/2016,2816.42,SOFTWARE,V000977178
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,EVERYTHING EVERYWHERE LTD,02/02/2016,502.15,TRANSACTIONS-EXPENDITURE,V000973895
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,512.37,AGENCY STAFF,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,512.37,AGENCY STAFF,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,512.37,AGENCY STAFF,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,532.91,AGENCY STAFF,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,532.91,AGENCY STAFF,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,532.91,AGENCY STAFF,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,532.91,AGENCY STAFF,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,532.91,AGENCY STAFF,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,533.36,AGENCY STAFF,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,533.36,AGENCY STAFF,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,533.72,AGENCY STAFF,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,548.70,AGENCY STAFF,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,560.10,AGENCY STAFF,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,577.02,AGENCY STAFF,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,581.26,AGENCY STAFF,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,585.19,AGENCY STAFF,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,617.07,AGENCY STAFF,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,623.84,AGENCY STAFF,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,643.62,AGENCY STAFF,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,654.90,AGENCY STAFF,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,654.90,AGENCY STAFF,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,659.69,LEGAL SERVICES INTERNAL,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,682.64,CAPITAL SALARIES,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,752.40,CAPITAL SALARIES,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,752.40,CAPITAL SALARIES,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,792.29,AGENCY STAFF,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,799.57,AGENCY STAFF,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,799.58,AGENCY STAFF,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,810.40,CAPITAL SALARIES,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,832.13,CAPITAL SALARIES,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,832.37,AGENCY STAFF,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,850.25,AGENCY STAFF,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,1048.49,CAPITAL SALARIES,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,1155.50,CAPITAL SALARIES,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,1468.70,CAPITAL SALARIES,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,1553.65,CAPITAL SALARIES,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,NEW IMAGE PUBLIC RELATIONS LIMITED,02/02/2016,1000.00,CONTRACTED SERVICES,V000975241
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,NEW IMAGE PUBLIC RELATIONS LIMITED,02/02/2016,4200.00,CONTRACTED SERVICES,V000975240
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,02/02/2016,500.00,GRANTS TO THE NON VOLUNTARY SECTOR,V000968834
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,ROCHDALE HOUSING INITIATIVE,02/02/2016,29680.05,CONSULTANTS FEES,V000975572
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,UPDATA INFRASTRUCTURE UK LTD,02/02/2016,590.00,PURCHASE OF ICT HARDWARE,V000977182
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,UPDATA INFRASTRUCTURE UK LTD,02/02/2016,1718.11,COMMUNICATION AND COMPUTING - GENERAL,V000977174
ROCHDALE BOROUGH COUNCIL,02/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,UPDATA INFRASTRUCTURE UK LTD,02/02/2016,4920.00,PURCHASE OF ICT HARDWARE,V000977182
ROCHDALE BOROUGH COUNCIL,02/02/2016,PHYSICAL DIS & OLDER PEOPLE,DR LISA RIPPON,02/02/2016,1132.00,PROFESSIONAL FEES,V000977195
ROCHDALE BOROUGH COUNCIL,02/02/2016,PHYSICAL DIS & OLDER PEOPLE,EDUK8 PARTNERSHIP LIMITED,02/02/2016,500.00,TRAINING,V000975480
ROCHDALE BOROUGH COUNCIL,02/02/2016,PHYSICAL DIS & OLDER PEOPLE,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,512.08,AGENCY STAFF,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,PHYSICAL DIS & OLDER PEOPLE,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,837.90,AGENCY STAFF,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,PHYSICAL DIS & OLDER PEOPLE,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,931.03,AGENCY STAFF,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,PHYSICAL DIS & OLDER PEOPLE,LOUIS BROWNE,02/02/2016,720.00,PROFESSIONAL FEES,V000977191
ROCHDALE BOROUGH COUNCIL,02/02/2016,PROPERTY AND HIGHWAYS,BEMROSE BOOTH,02/02/2016,-644.63,"FEES AND CHARGES FOR SERVICES, ADMISSION",V000977156
ROCHDALE BOROUGH COUNCIL,02/02/2016,PROPERTY AND HIGHWAYS,BEMROSE BOOTH,02/02/2016,1405.88,PRINTING & STATIONERY,V000977022
ROCHDALE BOROUGH COUNCIL,02/02/2016,PROPERTY AND HIGHWAYS,COMPLIANCE365,02/02/2016,690.00,TRANSACTIONS-EXPENDITURE,V000977032
ROCHDALE BOROUGH COUNCIL,02/02/2016,PROPERTY AND HIGHWAYS,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,517.63,AGENCY STAFF,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,PROPERTY AND HIGHWAYS,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,620.56,AGENCY STAFF,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,PROPERTY AND HIGHWAYS,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,679.32,AGENCY STAFF,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,PROPERTY AND HIGHWAYS,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,750.75,AGENCY STAFF,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,PROPERTY AND HIGHWAYS,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,786.51,AGENCY STAFF,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,PROPERTY AND HIGHWAYS,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,786.51,AGENCY STAFF,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,PROPERTY AND HIGHWAYS,HAYS SPECIALIST RECRUITMENT LTD,02/02/2016,880.88,AGENCY STAFF,V000977232
ROCHDALE BOROUGH COUNCIL,02/02/2016,PUBLIC HEALTH,NORTH WEST AMBULANCE SERVICE NHS TRUST,02/02/2016,1599.99,PH BUSINESS CASES,V000977216
ROCHDALE BOROUGH COUNCIL,02/02/2016,PUBLIC HEALTH,NORTH WEST AMBULANCE SERVICE NHS TRUST,02/02/2016,3036.00,PH BUSINESS CASES,V000977216
ROCHDALE BOROUGH COUNCIL,03/02/2016,CHILDREN’S SOCIAL CARE,CHILDREN AND FAMILIES ACROSS BORDERS,03/02/2016,7500.00,FEES / COMMISSION,V000977538
ROCHDALE BOROUGH COUNCIL,03/02/2016,EARLY HELP AND SCHOOLS,AXIOM EDUCATION (ROCHDALE) LIMITED,03/02/2016,4095.16,"DEV CAP - NEW CONSTRUCTION,CONVERSION",V000969219
ROCHDALE BOROUGH COUNCIL,03/02/2016,EARLY HELP AND SCHOOLS,BEECH HOUSE SCHOOL LTD,03/02/2016,2454.90,OTHER LA`S - SEN PROVISION,V000977418
ROCHDALE BOROUGH COUNCIL,03/02/2016,EARLY HELP AND SCHOOLS,BEECH HOUSE SCHOOL LTD,03/02/2016,4826.50,OTHER LA`S - SEN PROVISION,V000977416
ROCHDALE BOROUGH COUNCIL,03/02/2016,EARLY HELP AND SCHOOLS,EAST CROMPTON ST GEORGES C OF E PRIMARY SCHOOL,03/02/2016,1200.00,INDEPENDENT UNITS,V000977662
ROCHDALE BOROUGH COUNCIL,03/02/2016,EARLY HELP AND SCHOOLS,J C MILLS & SON LIMITED,03/02/2016,2013.73,IMPROVEMENTS-MODERNISATION,V000975402
ROCHDALE BOROUGH COUNCIL,03/02/2016,EARLY HELP AND SCHOOLS,J C MILLS & SON LIMITED,03/02/2016,10079.73,IMPROVEMENTS-MODERNISATION,V000975405
ROCHDALE BOROUGH COUNCIL,03/02/2016,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,03/02/2016,534.60,DAY CARE,V000977660
ROCHDALE BOROUGH COUNCIL,03/02/2016,EARLY HELP AND SCHOOLS,ROSSENDALE SCHOOL PRIORY,03/02/2016,13059.00,OTHER LA`S - SEN PROVISION,V000977412
ROCHDALE BOROUGH COUNCIL,03/02/2016,EARLY HELP AND SCHOOLS,ROUTES HEALTHCARE (NORTH),03/02/2016,629.00,HOME CARE - CHILDRENS SERVICES,V000977083
ROCHDALE BOROUGH COUNCIL,03/02/2016,FINANCE SERVICES,GRANT THORNTON UK LLP,03/02/2016,4200.00,FEES / COMMISSION,V000977288
ROCHDALE BOROUGH COUNCIL,03/02/2016,FINANCE SERVICES,GRANT THORNTON UK LLP,03/02/2016,24800.00,FEES / COMMISSION,V000977287
ROCHDALE BOROUGH COUNCIL,03/02/2016,FINANCE SERVICES,REDACTED - PERSONAL DATA,03/02/2016,503.46,RENT ALLOWS-PRIVATE TENANTS ST,V000977796
ROCHDALE BOROUGH COUNCIL,03/02/2016,FINANCE SERVICES,REDACTED - PERSONAL DATA,03/02/2016,692.72,RENT ALLOWS-PRIVATE TENANTS ST,V000977807
ROCHDALE BOROUGH COUNCIL,03/02/2016,FINANCE SERVICES,REDACTED - PERSONAL DATA,03/02/2016,857.14,RENT ALLOWS-PRIVATE TENANTS ST,V000977842
ROCHDALE BOROUGH COUNCIL,03/02/2016,LEARNING DIS & MENTAL HEALTH,OFFICE DEPOT UK LIMITED,03/02/2016,738.08,PRINTING & STATIONERY,V000975516
ROCHDALE BOROUGH COUNCIL,03/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,ASKEWS AND HOLTS LIBRARY SERVICES LTD,03/02/2016,502.53,REFERENCE BOOKS/NEWSPAPERS/PERIODICALS,V000977755
ROCHDALE BOROUGH COUNCIL,03/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRAKE BROS FOOD SERVICE LTD,03/02/2016,546.31,PROVISIONS,V000977267
ROCHDALE BOROUGH COUNCIL,03/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRAKE BROS FOOD SERVICE LTD,03/02/2016,600.10,PROVISIONS,V000977267
ROCHDALE BOROUGH COUNCIL,03/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRAKE BROS FOOD SERVICE LTD,03/02/2016,618.18,PROVISIONS,V000977267
ROCHDALE BOROUGH COUNCIL,03/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRAKE BROS FOOD SERVICE LTD,03/02/2016,619.37,PROVISIONS,V000977267
ROCHDALE BOROUGH COUNCIL,03/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRAKE BROS FOOD SERVICE LTD,03/02/2016,632.55,PROVISIONS,V000977267
ROCHDALE BOROUGH COUNCIL,03/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRAKE BROS FOOD SERVICE LTD,03/02/2016,758.93,PROVISIONS,V000977267
ROCHDALE BOROUGH COUNCIL,03/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,F R SHARROCK LIMITED,03/02/2016,591.09,VEHICLE MAINTENANCE,V000977320
ROCHDALE BOROUGH COUNCIL,03/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,F R SHARROCK LIMITED,03/02/2016,591.09,VEHICLE MAINTENANCE,V000977321
ROCHDALE BOROUGH COUNCIL,03/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,GROUNDWORK LANDSCAPES LIMITED,03/02/2016,4335.00,ENVIRONMENTAL IMPROVEMENT SCHEMES - ENV,V000975373
ROCHDALE BOROUGH COUNCIL,03/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,LITTLEBOROUGH EVENTS & ASSOCIATION FORUM,03/02/2016,2500.00,ACTIVITIES,V000977354
ROCHDALE BOROUGH COUNCIL,03/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,WARRINGTON TRUCK PARTS LTD,03/02/2016,640.00,TRANSACTIONS-EXPENDITURE,V000977305
ROCHDALE BOROUGH COUNCIL,03/02/2016,PHYSICAL DIS & OLDER PEOPLE,ALLIED HEALTHCARE GROUP LIMITED,03/02/2016,6974.64,HOME CARE - ADULT SERVICES,V000977376
ROCHDALE BOROUGH COUNCIL,03/02/2016,PHYSICAL DIS & OLDER PEOPLE,BONDCARE,03/02/2016,2407.44,ASSESSMENT CARE,V000977274
ROCHDALE BOROUGH COUNCIL,03/02/2016,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,03/02/2016,802.48,SHORT TERM CARE - NURSING,V000977269
ROCHDALE BOROUGH COUNCIL,03/02/2016,PHYSICAL DIS & OLDER PEOPLE,CALDERDALE HOMECARE LIMITED,03/02/2016,4530.82,HOME CARE - ADULT SERVICES,V000977374
ROCHDALE BOROUGH COUNCIL,03/02/2016,PHYSICAL DIS & OLDER PEOPLE,CARE 4 U,03/02/2016,8651.45,HOME CARE - ADULT SERVICES,V000977373
ROCHDALE BOROUGH COUNCIL,03/02/2016,PHYSICAL DIS & OLDER PEOPLE,CAREWATCH CARE SERVICES LTD,03/02/2016,5914.94,HOME CARE - ADULT SERVICES,V000977372
ROCHDALE BOROUGH COUNCIL,03/02/2016,PHYSICAL DIS & OLDER PEOPLE,COMFORT CALL LTD,03/02/2016,12528.00,HOME CARE - ADULT SERVICES,V000977370
ROCHDALE BOROUGH COUNCIL,03/02/2016,PHYSICAL DIS & OLDER PEOPLE,COMMUNITY CARE LINE SERVICES,03/02/2016,4839.70,HOME CARE - ADULT SERVICES,V000977371
ROCHDALE BOROUGH COUNCIL,03/02/2016,PHYSICAL DIS & OLDER PEOPLE,COTTAGE HOMECARE SERVICES,03/02/2016,2717.28,HOME CARE - ADULT SERVICES,V000977369
ROCHDALE BOROUGH COUNCIL,03/02/2016,PHYSICAL DIS & OLDER PEOPLE,CROSSROADS CARE IN GREATER MANCHESTER,03/02/2016,2781.22,HOME CARE - ADULT SERVICES,V000977368
ROCHDALE BOROUGH COUNCIL,03/02/2016,PHYSICAL DIS & OLDER PEOPLE,DIRECT HEALTH UK LTD,03/02/2016,3865.75,HOME CARE - ADULT SERVICES,V000977367
ROCHDALE BOROUGH COUNCIL,03/02/2016,PHYSICAL DIS & OLDER PEOPLE,EAGLE CARE HOMES LTD,03/02/2016,1604.96,SHORT TERM CARE - RESIDENTIAL,V000977265
ROCHDALE BOROUGH COUNCIL,03/02/2016,PHYSICAL DIS & OLDER PEOPLE,FIELDHOUSE NURSING HOME,03/02/2016,2407.44,ASSESSMENT CARE,V000977263
ROCHDALE BOROUGH COUNCIL,03/02/2016,PHYSICAL DIS & OLDER PEOPLE,HERITAGE HOMECARE SERVICES LTD,03/02/2016,1535.76,HOME CARE - ADULT SERVICES,V000977365
ROCHDALE BOROUGH COUNCIL,03/02/2016,PHYSICAL DIS & OLDER PEOPLE,HG CARE SERVICES LIMITED,03/02/2016,3942.86,HOME CARE - ADULT SERVICES,V000977364
ROCHDALE BOROUGH COUNCIL,03/02/2016,PHYSICAL DIS & OLDER PEOPLE,HOMECARE SUPPORT,03/02/2016,3572.21,HOME CARE - ADULT SERVICES,V000977366
ROCHDALE BOROUGH COUNCIL,03/02/2016,PHYSICAL DIS & OLDER PEOPLE,HOMECARE4U LTD,03/02/2016,4030.13,HOME CARE - ADULT SERVICES,V000977363
ROCHDALE BOROUGH COUNCIL,03/02/2016,PHYSICAL DIS & OLDER PEOPLE,HURSTEAD HOUSE CARE HOME,03/02/2016,802.48,ASSESSMENT CARE,V000977270
ROCHDALE BOROUGH COUNCIL,03/02/2016,PHYSICAL DIS & OLDER PEOPLE,K P DODD CONSTRUCTION LIMITED,03/02/2016,5000.00,IMPROVEMENTS-EXTENSIONS & ALTERATIONS,V000977682
ROCHDALE BOROUGH COUNCIL,03/02/2016,PHYSICAL DIS & OLDER PEOPLE,LEIGHTON HOUSE RETIREMENT HOME LIMITED,03/02/2016,630.52,SHORT TERM CARE - RESIDENTIAL,V000977266
ROCHDALE BOROUGH COUNCIL,03/02/2016,PHYSICAL DIS & OLDER PEOPLE,LITTLEBOROUGH CARE HOME LIMITED,03/02/2016,1604.96,SHORT TERM CARE - RESIDENTIAL,V000977264
ROCHDALE BOROUGH COUNCIL,03/02/2016,PHYSICAL DIS & OLDER PEOPLE,MONA CLIFFE CARE HOME,03/02/2016,802.48,SHORT TERM CARE - RESIDENTIAL,V000977272
ROCHDALE BOROUGH COUNCIL,03/02/2016,PHYSICAL DIS & OLDER PEOPLE,NHS HEYWOOD MIDDLETON AND ROCHDALE CCG,03/02/2016,58593.33,SERVICE LEVEL AGREEMENTS,V000977285
ROCHDALE BOROUGH COUNCIL,03/02/2016,PHYSICAL DIS & OLDER PEOPLE,PREMIER CARE,03/02/2016,11936.59,HOME CARE - ADULT SERVICES,V000977361
ROCHDALE BOROUGH COUNCIL,03/02/2016,PHYSICAL DIS & OLDER PEOPLE,RESPITE NORTH WEST LIMITED,03/02/2016,706.32,HOME CARE - ADULT SERVICES,V000977360
ROCHDALE BOROUGH COUNCIL,03/02/2016,PHYSICAL DIS & OLDER PEOPLE,SEVACARE,03/02/2016,12508.99,HOME CARE - ADULT SERVICES,V000977355
ROCHDALE BOROUGH COUNCIL,03/02/2016,PHYSICAL DIS & OLDER PEOPLE,STAMFORD HOUSE REST HOME LIMITED,03/02/2016,802.48,SHORT TERM CARE - RESIDENTIAL,V000977262
ROCHDALE BOROUGH COUNCIL,03/02/2016,PHYSICAL DIS & OLDER PEOPLE,STANNAH LIFT SERVICES LTD,03/02/2016,2078.00,IMPROVEMENTS-EXTENSIONS & ALTERATIONS,V000977584
ROCHDALE BOROUGH COUNCIL,03/02/2016,PHYSICAL DIS & OLDER PEOPLE,SUNSHINE CARE CO-OP,03/02/2016,2801.95,HOME CARE - ADULT SERVICES,V000977353
ROCHDALE BOROUGH COUNCIL,03/02/2016,PHYSICAL DIS & OLDER PEOPLE,THE MEARS GROUP,03/02/2016,1368.58,HOME CARE - ADULT SERVICES,V000977362
ROCHDALE BOROUGH COUNCIL,03/02/2016,PHYSICAL DIS & OLDER PEOPLE,TOTAL HYGIENE,03/02/2016,2830.00,IMPROVEMENTS-EXTENSIONS & ALTERATIONS,V000977591
ROCHDALE BOROUGH COUNCIL,03/02/2016,PROPERTY AND HIGHWAYS,BUCHANAN COMPUTING LTD,03/02/2016,13862.00,SOFTWARE,V000977348
ROCHDALE BOROUGH COUNCIL,03/02/2016,PROPERTY AND HIGHWAYS,TRINITY MIRROR PUBLISHING LTD,03/02/2016,1250.94,LEGAL SERVICES INTERNAL,V000977350
ROCHDALE BOROUGH COUNCIL,03/02/2016,PROPERTY AND HIGHWAYS,VALE PARK DEMOLITION,03/02/2016,3967.27,TRANSACTIONS-EXPENDITURE,V000977244
ROCHDALE BOROUGH COUNCIL,03/02/2016,PROPERTY AND HIGHWAYS,VALE PARK DEMOLITION,03/02/2016,5527.47,IMPROVEMENTS-MODERNISATION,V000977244
ROCHDALE BOROUGH COUNCIL,03/02/2016,PROPERTY AND HIGHWAYS,VALE PARK DEMOLITION,03/02/2016,14308.86,IMPROVEMENTS-MODERNISATION,V000977244
ROCHDALE BOROUGH COUNCIL,04/02/2016,CHILDREN’S SOCIAL CARE,ALPHA PLUS FOSTERING,04/02/2016,1299.74,FOSTER PARENTS BASIC ALLOWANCE,V000970554
ROCHDALE BOROUGH COUNCIL,04/02/2016,CHILDREN’S SOCIAL CARE,ALPHA PLUS FOSTERING,04/02/2016,1339.94,FOSTER PARENTS BASIC ALLOWANCE,V000970556
ROCHDALE BOROUGH COUNCIL,04/02/2016,CHILDREN’S SOCIAL CARE,ALPHA PLUS FOSTERING,04/02/2016,3217.49,FOSTER PARENTS BASIC ALLOWANCE,V000970553
ROCHDALE BOROUGH COUNCIL,04/02/2016,CHILDREN’S SOCIAL CARE,ALPHA PLUS FOSTERING,04/02/2016,3449.99,FOSTER PARENTS BASIC ALLOWANCE,V000970552
ROCHDALE BOROUGH COUNCIL,04/02/2016,CHILDREN’S SOCIAL CARE,AMJ SUPPORT SERVICE LTD,04/02/2016,-5095.55,YOUNG PEOPLES RENTS,V000965841
ROCHDALE BOROUGH COUNCIL,04/02/2016,CHILDREN’S SOCIAL CARE,AMJ SUPPORT SERVICE LTD,04/02/2016,535.50,YOUNGE PERSONS ALLOWANCE,V000969705
ROCHDALE BOROUGH COUNCIL,04/02/2016,CHILDREN’S SOCIAL CARE,AMJ SUPPORT SERVICE LTD,04/02/2016,553.35,YOUNGE PERSONS ALLOWANCE,V000977448
ROCHDALE BOROUGH COUNCIL,04/02/2016,CHILDREN’S SOCIAL CARE,AMJ SUPPORT SERVICE LTD,04/02/2016,2015.00,YOUNG PEOPLES RENTS,V000977448
ROCHDALE BOROUGH COUNCIL,04/02/2016,CHILDREN’S SOCIAL CARE,AMJ SUPPORT SERVICE LTD,04/02/2016,2635.50,YOUNG PEOPLES RENTS,V000969705
ROCHDALE BOROUGH COUNCIL,04/02/2016,CHILDREN’S SOCIAL CARE,CARITAS CARE LTD,04/02/2016,2214.28,FOSTER PARENTS BASIC ALLOWANCE,V000974632
ROCHDALE BOROUGH COUNCIL,04/02/2016,CHILDREN’S SOCIAL CARE,DEPAUL UK,04/02/2016,10504.29,YOUNG PEOPLES RENTS,V000974631
ROCHDALE BOROUGH COUNCIL,04/02/2016,CHILDREN’S SOCIAL CARE,OFSTED,04/02/2016,1761.00,FEES / COMMISSION,V000977783
