Customer,Number of Travellers,Total Cost ex VAT,Travel Class,Travel Date,Journey Start Point,Journey Finish Point,Air Carrier
Ministry of Justice,1,60.35,Economy,7/21/2011,LGW,GLA,BRITISH AIRWAYS
National Offender Management Service,1,610.3,Economy,7/22/2011,BKK,LHR,BRITISH AIRWAYS
Youth Justice Board for England and Wales,1,125.62,ECONOMY,7/22/2011,MAN,SOU,Flybe
Ministry of Justice,1,76.42,Economy,7/22/2011,EDI,LGW,BRITISH AIRWAYS
Ministry of Justice,1,74.24,Economy,7/22/2011,LGW,EDI,EASYJET
Ministry of Justice,1,71.75,Economy,7/22/2011,LGW,EDI,EASYJET
Ministry of Justice,0,6.95,Economy,7/22/2011,LCY,GLA,BRITISH AIRWAYS
Ministry of Justice,1,350.26,Economy,7/23/2011,GLA,BHX,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,327.73,Business Class,7/23/2011,LCY,GLA,BRITISH AIRWAYS
Ministry of Justice,1,327.73,Business Class,7/23/2011,LCY,GLA,BRITISH AIRWAYS
Ministry of Justice,1,293.78,Economy,7/23/2011,LHR,GLA,BRITISH AIRWAYS
Ministry of Justice,1,266.69,Economy,7/23/2011,GLA,BHD,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,262.69,Economy,7/23/2011,GLA,BHD,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,183.35,Economy,7/23/2011,LCY,AMS,BRITISH AIRWAYS
National Offender Management Service,1,89.84,Economy,7/23/2011,LHR,DUB,AER LINGUS
National Offender Management Service,1,89.84,Economy,7/23/2011,LHR,DUB,AER LINGUS
National Offender Management Service,1,83.98,Economy,7/23/2011,EMA,BHD,BMI BABY
National Offender Management Service,1,42.29,Economy,7/23/2011,DUB,LHR,AER LINGUS
Ministry of Justice,1,35.88,Economy,7/23/2011,LGW,EDI,LIVINGSTON
Ministry of Justice,1,293.78,Economy,7/24/2011,GLA,LHR,BRITISH AIRWAYS
Ministry of Justice,1,293.78,Economy,7/24/2011,GLA,LHR,BRITISH AIRWAYS
Ministry of Justice,1,97.24,Economy,7/24/2011,GLA,LGW,EASYJET
Ministry of Justice,1,107.53,Economy,7/25/2011,EDI,LGW,EASYJET
National Offender Management Service,NULL,NULL,Economy,7/26/2011,NULL,NULL,NULL
National Offender Management Service,1,759.43,Economy,7/26/2011,LHR,ABV,ARIK AIR
National Offender Management Service,1,518.79,Economy,7/26/2011,MAN,TLL,SAS SCANDINAVIAN AIRLINES
Ministry of Justice,1,437.79,Economy,7/26/2011,MAN,LHR,BRITISH AIRWAYS
National Offender Management Service,1,400.09,Economy,7/26/2011,MAN,TLL,SAS SCANDINAVIAN AIRLINES
National Offender Management Service,1,355.39,Economy,7/26/2011,MAN,TLL,SAS SCANDINAVIAN AIRLINES
Ministry of Justice,1,312.67,Economy,7/26/2011,EDI,LCY,BRITISH AIRWAYS
Ministry of Justice,1,287.69,Economy,7/26/2011,EDI,LHR,BMI
Ministry of Justice,1,275.21,Economy,7/26/2011,BHX,HAJ,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,248.78,Economy,7/26/2011,BHX,HAJ,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,140,Economy,7/26/2011,EDI,LHR,BMI
Ministry of Justice,1,315.73,Business Class,7/27/2011,LCY,GLA,BRITISH AIRWAYS
Ministry of Justice,1,315.73,Business Class,7/27/2011,LCY,GLA,BRITISH AIRWAYS
Ministry of Justice,1,191.4,Economy,7/27/2011,EDI,MAN,BMI
National Offender Management Service,1,137.87,Economy,7/27/2011,BHX,INV,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,641.93,Economy,7/28/2011,LHR,IST,BRITISH AIRWAYS
National Offender Management Service,1,641.93,Economy,7/28/2011,LHR,IST,BRITISH AIRWAYS
Ministry of Justice,1,437.79,Economy,7/28/2011,MAN,LHR,BRITISH AIRWAYS
Ministry of Justice,1,264.26,Economy,7/28/2011,GLA,BHX,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,167.73,Economy,7/28/2011,LCY,GLA,BRITISH AIRWAYS
Ministry of Justice,1,138.73,Economy,7/28/2011,LCY,GLA,BRITISH AIRWAYS
National Offender Management Service,1,84.85,Economy,7/28/2011,LHR,DUB,AER LINGUS
National Offender Management Service,1,84.85,Economy,7/28/2011,LHR,DUB,AER LINGUS
Ministry of Justice,1,76.75,Economy,7/28/2011,LCY,GLA,BRITISH AIRWAYS
Ministry of Justice,1,76.75,Economy,7/28/2011,LCY,GLA,BRITISH AIRWAYS
National Offender Management Service,1,33.91,Economy,7/28/2011,DUB,LHR,AER LINGUS
Ministry of Justice,1,9,Economy,7/28/2011,LGW,EDI,SKY SOUTH
Ministry of Justice,1,431.73,Economy,7/29/2011,GLA,LCY,BRITISH AIRWAYS
Ministry of Justice,1,355.62,Economy,7/29/2011,GLA,BEB,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,248.62,Economy,7/29/2011,GLA,BEB,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,248.62,Economy,7/29/2011,GLA,BEB,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,200.62,Economy,7/29/2011,GLA,BEB,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,85.53,Economy,7/29/2011,STN,GLA,EASYJET
National Offender Management Service,1,84.85,Economy,7/29/2011,LHR,DUB,AER LINGUS
National Offender Management Service,1,84.85,Economy,7/29/2011,LHR,DUB,AER LINGUS
Ministry of Justice,1,82.48,Economy,7/29/2011,GLA,LCY,BRITISH AIRWAYS
Ministry of Justice,1,82.48,Economy,7/29/2011,GLA,LCY,BRITISH AIRWAYS
National Offender Management Service,1,33.91,Economy,7/29/2011,DUB,LHR,AER LINGUS
Ministry of Justice,1,287.69,Economy,7/30/2011,EDI,LHR,BMI
Ministry of Justice,1,275.15,Economy,7/30/2011,GLA,BHD,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,233.7,Economy,7/30/2011,NCL,CWL,EASTERN AIRWAYS
Ministry of Justice,1,155.48,Economy,7/30/2011,GLA,SYY,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,108.29,Economy,7/30/2011,LHR,MAN,BRITISH AIRWAYS
Ministry of Justice,1,151.75,Economy,7/31/2011,LCY,EDI,BRITISH AIRWAYS
Ministry of Justice,1,312.67,Economy,8/2/2011,EDI,LCY,BRITISH AIRWAYS
Ministry of Justice,1,112.53,Economy,8/2/2011,EDI,LGW,EASYJET
Ministry of Justice,1,292.73,Economy,8/3/2011,LCY,GLA,BRITISH AIRWAYS
Ministry of Justice,1,267.73,Economy,8/3/2011,LCY,GLA,BRITISH AIRWAYS
Ministry of Justice,1,198.25,Economy,8/3/2011,LCY,GLA,BRITISH AIRWAYS
Youth Justice Board for England and Wales,1,165.62,ECONOMY,8/3/2011,MAN,SOU,Flybe
Ministry of Justice,1,162.75,Economy,8/3/2011,LCY,GLA,BRITISH AIRWAYS
Ministry of Justice,1,285.5,Economy,8/4/2011,ABZ,WIC,EASTERN AIRWAYS
Ministry of Justice,1,285.5,Economy,8/4/2011,ABZ,WIC,EASTERN AIRWAYS
Ministry of Justice,1,281.73,Economy,8/4/2011,LCY,GLA,BRITISH AIRWAYS
Ministry of Justice,1,252.67,Economy,8/4/2011,EDI,LGW,BRITISH AIRWAYS
Ministry of Justice,1,112.53,Economy,8/4/2011,EDI,LGW,EASYJET
Ministry of Justice,1,82.98,Economy,8/4/2011,GLA,BHX,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,80.53,Economy,8/4/2011,GLA,STN,EASYJET
Ministry of Justice,1,78.92,Economy,8/4/2011,EDI,LGW,EASYJET
Ministry of Justice,1,71.48,Economy,8/4/2011,GLA,LGW,BRITISH AIRWAYS
Ministry of Justice,1,47.24,Economy,8/4/2011,LGW,GLA,EASYJET
National Offender Management Service,1,316.2,Economy,8/5/2011,LHR,OSL,BRITISH AIRWAYS
National Offender Management Service,1,316.2,Economy,8/5/2011,LHR,OSL,BRITISH AIRWAYS
National Offender Management Service,1,133.89,Economy,8/6/2011,LHR,NCL,BRITISH AIRWAYS
National Offender Management Service,1,104,Economy,8/6/2011,OSL,LHR,BRITISH AIRWAYS
Ministry of Justice,1,18,Economy,8/6/2011,LGW,EDI,EASYJET
Ministry of Justice,1,384.18,Economy,8/7/2011,BHD,LHR,BMI
National Offender Management Service,1,73.97,Economy,8/7/2011,MAN,GLA,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,748.61,Economy,8/8/2011,LGW,POS,BRITISH AIRWAYS
National Offender Management Service,1,748.61,Economy,8/8/2011,LGW,POS,BRITISH AIRWAYS
Ministry of Justice,1,346.56,Economy,8/10/2011,WIC,EDI,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,334.38,Economy,8/10/2011,ABZ,KOI,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,259.79,Economy,8/10/2011,MAN,LHR,BRITISH AIRWAYS
Ministry of Justice,1,217.5,Economy,8/10/2011,ABZ,WIC,EASTERN AIRWAYS
Ministry of Justice,1,203.16,Economy,8/10/2011,BHX,GLA,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,192.61,Economy,8/10/2011,INV,KOI,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,159.61,Economy,8/10/2011,INV,KOI,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,110.98,Economy,8/10/2011,EMA,BHD,BMI BABY
National Offender Management Service,1,99.93,Economy,8/10/2011,LTN,GLA,EASYJET
Ministry of Justice,1,355.62,Economy,8/11/2011,GLA,SYY,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,330.62,Economy,8/11/2011,GLA,SYY,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,330.62,Economy,8/11/2011,GLA,SYY,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,330.62,Economy,8/11/2011,GLA,SYY,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,66.42,Economy,8/11/2011,EDI,LGW,BRITISH AIRWAYS
Ministry of Justice,1,187.8,Economy,8/12/2011,GLA,MAN,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,177.18,Economy,8/12/2011,BHD,LHR,BMI
Ministry of Justice,1,160.02,Economy,8/12/2011,GLA,BHX,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,125.98,Economy,8/12/2011,GLA,EMA,BMI BABY
Ministry of Justice,1,105.98,Economy,8/12/2011,GLA,EMA,BMI BABY
Ministry of Justice,1,34,Economy,8/12/2011,GLA,BHX,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,334.26,Economy,8/13/2011,GLA,BHX,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,283.3,Economy,8/13/2011,GLA,BHX,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,165.98,Economy,8/13/2011,EDI,EMA,BMI BABY
Ministry of Justice,1,79.92,Economy,8/13/2011,EDI,MAN,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,32.5,Economy,8/13/2011,SYY,GLA,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,32.5,Economy,8/13/2011,SYY,GLA,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,32.5,Economy,8/13/2011,SYY,GLA,FLYBE BRITISH EUROPEAN
Ministry of Justice,0,25,Economy,8/13/2011,SYY,GLA,FLYBE BRITISH EUROPEAN
Ministry of Justice,0,25,Economy,8/13/2011,SYY,GLA,FLYBE BRITISH EUROPEAN
Ministry of Justice,0,25,Economy,8/13/2011,SYY,GLA,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,951.23,Economy,8/14/2011,LHR,PVG,VIRGIN ATLANTIC
National Offender Management Service,1,918.23,Economy,8/14/2011,LHR,PVG,VIRGIN ATLANTIC
Ministry of Justice,1,490.67,Economy,8/16/2011,EDI,LCY,BRITISH AIRWAYS
Ministry of Justice,1,246.79,Economy,8/17/2011,MAN,LHR,BRITISH AIRWAYS
Ministry of Justice,1,135,Economy,8/17/2011,BRS,LBA,EASTERN AIRWAYS
Ministry of Justice,1,135,Economy,8/17/2011,BRS,LBA,EASTERN AIRWAYS
National Offender Management Service,1,127.83,Economy,8/17/2011,LGW,GLA,BRITISH AIRWAYS
Ministry of Justice,1,119.96,Economy,8/17/2011,MAN,BHD,BMI BABY
National Offender Management Service,1,96.89,Economy,8/17/2011,LGW,BHD,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,63.94,Economy,8/17/2011,GLA,BRS,EASYJET
Ministry of Justice,1,340.73,Economy,8/18/2011,GLA,LHR,BRITISH AIRWAYS
Ministry of Justice,1,296.78,Business Class,8/18/2011,GLA,LHR,BRITISH AIRWAYS
National Offender Management Service,1,295.93,Economy,8/18/2011,LHR,IST,BRITISH AIRWAYS
Ministry of Justice,1,282.78,Business Class,8/18/2011,GLA,LHR,BRITISH AIRWAYS
National Offender Management Service,1,274.93,Economy,8/18/2011,LHR,IST,BRITISH AIRWAYS
Ministry of Justice,1,160.53,Economy,8/18/2011,EDI,LGW,EASYJET
National Offender Management Service,1,152.75,Economy,8/18/2011,MAN,DUB,AER LINGUS
National Offender Management Service,1,60,Economy,8/18/2011,MAN,DUB,AER LINGUS
National Offender Management Service,1,60,Economy,8/18/2011,MAN,DUB,AER LINGUS
National Offender Management Service,1,60,Economy,8/18/2011,MAN,DUB,AER LINGUS
Ministry of Justice,1,437.79,Economy,8/19/2011,MAN,LHR,BRITISH AIRWAYS
Ministry of Justice,1,437.79,Economy,8/19/2011,MAN,LHR,BRITISH AIRWAYS
Ministry of Justice,1,355.62,Economy,8/19/2011,GLA,SYY,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,262.69,Economy,8/19/2011,GLA,BHD,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,200.12,Economy,8/19/2011,GLA,SYY,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,200.12,Economy,8/19/2011,GLA,SYY,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,187.62,Economy,8/19/2011,GLA,SYY,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,140.53,Economy,8/19/2011,GLA,LGW,EASYJET
National Offender Management Service,1,87.58,Economy,8/19/2011,LHR,DUB,AER LINGUS
National Offender Management Service,1,87.58,Economy,8/19/2011,LHR,DUB,AER LINGUS
Ministry of Justice,1,78.71,Economy,8/19/2011,EDI,MAN,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,57.48,Economy,8/19/2011,GLA,MAN,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,32.6,Economy,8/19/2011,DUB,LHR,AER LINGUS
Ministry of Justice,1,428.73,Business Class,8/20/2011,GLA,LCY,BRITISH AIRWAYS
Ministry of Justice,1,428.73,Business Class,8/20/2011,GLA,LCY,BRITISH AIRWAYS
Ministry of Justice,1,428.73,Business Class,8/20/2011,GLA,LCY,BRITISH AIRWAYS
Ministry of Justice,1,221.69,Economy,8/20/2011,BHD,GLA,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,163.1,Economy,8/20/2011,IST,LHR,BRITISH AIRWAYS
Ministry of Justice,1,93.98,Economy,8/20/2011,GLA,EMA,BMI BABY
Ministry of Justice,1,93.98,Economy,8/20/2011,GLA,EMA,BMI BABY
National Offender Management Service,1,934.33,Economy,8/21/2011,LHR,PTY,BRITISH AIRWAYS
National Offender Management Service,1,934.33,Economy,8/21/2011,LHR,PTY,BRITISH AIRWAYS
National Offender Management Service,1,934.33,Economy,8/21/2011,LHR,PTY,BRITISH AIRWAYS
National Offender Management Service,NULL,NULL,Economy,8/23/2011,NULL,NULL,NULL
Ministry of Justice,1,229.29,Economy,8/23/2011,LHR,GVA,SWISS
Ministry of Justice,1,229.29,Economy,8/23/2011,LHR,GVA,SWISS
Ministry of Justice,1,228.67,Economy,8/23/2011,EDI,LCY,BRITISH AIRWAYS
Ministry of Justice,1,228.67,Economy,8/23/2011,EDI,LCY,BRITISH AIRWAYS
National Offender Management Service,1,60.85,Economy,8/23/2011,LGW,GLA,BRITISH AIRWAYS
National Offender Management Service,1,462.89,Economy,8/24/2011,MAN,TLL,CITY AIRLINE
Ministry of Justice,1,419.62,Economy,8/24/2011,GLA,LSI,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,386.79,Economy,8/24/2011,MAN,TLL,CITY AIRLINE
Ministry of Justice,1,378.38,Economy,8/24/2011,ABZ,LSI,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,327.72,Business Class,8/24/2011,EDI,LHR,BRITISH AIRWAYS
Ministry of Justice,1,243.61,Economy,8/24/2011,INV,LSI,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,177.61,Economy,8/24/2011,INV,LSI,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,130.89,Economy,8/24/2011,LHR,NCL,BRITISH AIRWAYS
Ministry of Justice,0,87,Business Class,8/24/2011,EDI,LHR,BRITISH AIRWAYS
Ministry of Justice,1,81.49,Economy,8/24/2011,BHX,GLA,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,60,Economy,8/24/2011,EDI,LHR,BRITISH AIRWAYS
National Offender Management Service,1,1107.9,Economy,8/25/2011,PTY,LHR,BRITISH AIRWAYS
Ministry of Justice,1,144.53,Economy,8/25/2011,EDI,LGW,EASYJET
Ministry of Justice,1,463.18,Economy,8/26/2011,BHD,LHR,BMI
National Offender Management Service,1,230.7,Economy,8/26/2011,LHR,MAD,BRITISH AIRWAYS
National Offender Management Service,1,206.7,Economy,8/26/2011,LHR,MAD,BRITISH AIRWAYS
Ministry of Justice,1,133.93,Economy,8/26/2011,LGW,EDI,EASYJET
National Offender Management Service,1,789,Business Class,8/27/2011,MAD,LHR,BRITISH AIRWAYS
Ministry of Justice,1,293.72,Economy,8/27/2011,LHR,EDI,BRITISH AIRWAYS
Ministry of Justice,1,293.72,Economy,8/27/2011,LHR,EDI,BRITISH AIRWAYS
Ministry of Justice,1,177.53,Economy,8/27/2011,LTN,EDI,EASYJET
National Offender Management Service,1,97.29,Economy,8/27/2011,LHR,MAN,BRITISH AIRWAYS
Ministry of Justice,1,188.72,Economy,8/28/2011,LHR,EDI,BRITISH AIRWAYS
Ministry of Justice,1,2588.73,Business Class,8/30/2011,LHR,IAD,UNITED AIRLINES
Ministry of Justice,1,2588.73,Business Class,8/30/2011,LHR,IAD,UNITED AIRLINES
Ministry of Justice,1,2528.73,Business Class,8/30/2011,LHR,IAD,UNITED AIRLINES
Ministry of Justice,1,338.78,Economy,8/31/2011,LHR,GLA,BRITISH AIRWAYS
Ministry of Justice,1,469,Economy,9/1/2011,DCA,AUS,DELTA AIR LINES
Ministry of Justice,1,469,Economy,9/1/2011,DCA,AUS,DELTA AIR LINES
Ministry of Justice,1,469,Economy,9/1/2011,DCA,AUS,DELTA AIR LINES
National Offender Management Service,1,206.7,Economy,9/1/2011,LHR,MAD,BRITISH AIRWAYS
National Offender Management Service,1,206.7,Economy,9/1/2011,LHR,MAD,BRITISH AIRWAYS
National Offender Management Service,1,206.7,Economy,9/1/2011,LHR,MAD,BRITISH AIRWAYS
Ministry of Justice,1,123.53,Economy,9/1/2011,EDI,LGW,EASYJET
National Offender Management Service,1,789,Business Class,9/2/2011,MAD,LHR,BRITISH AIRWAYS
Ministry of Justice,1,262.78,Business Class,9/2/2011,LHR,GLA,BRITISH AIRWAYS
Ministry of Justice,1,193.92,Economy,9/2/2011,EDI,LCY,BRITISH AIRWAYS
Ministry of Justice,1,118.53,Economy,9/2/2011,GLA,LGW,EASYJET
Ministry of Justice,1,449.79,Economy,9/3/2011,MAN,LHR,BRITISH AIRWAYS
Ministry of Justice,1,72.24,Economy,9/3/2011,LGW,EDI,EASYJET
Ministry of Justice,1,486.1,Economy,9/4/2011,AUS,IAD,UNITED AIRLINES
Ministry of Justice,1,486.1,Economy,9/4/2011,AUS,IAD,UNITED AIRLINES
Ministry of Justice,1,486.1,Economy,9/4/2011,AUS,IAD,UNITED AIRLINES
Ministry of Justice,1,129.53,Economy,9/4/2011,BRS,GLA,EASYJET
Ministry of Justice,1,340.26,Economy,9/6/2011,BHX,GLA,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,103.67,Economy,9/6/2011,EDI,LGW,BRITISH AIRWAYS
Ministry of Justice,1,437.79,Economy,9/7/2011,MAN,LHR,BRITISH AIRWAYS
Ministry of Justice,1,234.69,Economy,9/7/2011,GLA,BHD,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,195.16,Economy,9/7/2011,INV,LGW,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,138.53,Economy,9/7/2011,EDI,LGW,EASYJET
Ministry of Justice,1,107.53,Economy,9/7/2011,STN,GLA,EASYJET
Ministry of Justice,1,301.69,Economy,9/8/2011,BHD,GLA,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,243.69,Economy,9/8/2011,EDI,LHR,BMI
Youth Justice Board for England and Wales,1,186.55,ECONOMY,9/8/2011,LGW,DUB,Aer Lingus
National Offender Management Service,1,168,Economy,9/8/2011,BHX,FRA,LUFTHANSA GERMAN AIRLINES
National Offender Management Service,1,168,Economy,9/8/2011,BHX,FRA,LUFTHANSA GERMAN AIRLINES
National Offender Management Service,1,159,Economy,9/8/2011,GLA,NQY,EASTERN AIRWAYS
National Offender Management Service,1,155.4,Economy,9/8/2011,BCN,TXL,AIR BERLIN
Ministry of Justice,1,150.73,Economy,9/8/2011,GLA,LCY,BRITISH AIRWAYS
National Offender Management Service,1,134.7,Economy,9/8/2011,LHR,MAD,BRITISH AIRWAYS
National Offender Management Service,1,121.7,Economy,9/8/2011,LHR,MAD,BRITISH AIRWAYS
National Offender Management Service,1,76.53,Economy,9/8/2011,LGW,EDI,LIVINGSTON
National Offender Management Service,1,789,Business Class,9/9/2011,MAD,LHR,BRITISH AIRWAYS
Ministry of Justice,1,483.78,Economy,9/9/2011,GLA,LGW,BRITISH AIRWAYS
Ministry of Justice,1,410.85,Economy,9/9/2011,LCY,LUX,LUXAIR
Ministry of Justice,1,410.85,Economy,9/9/2011,LCY,LUX,LUXAIR
Ministry of Justice,1,301.69,Economy,9/9/2011,GLA,BHD,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,258.69,Economy,9/9/2011,BHD,GLA,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,216,Economy,9/9/2011,EDI,LHR,BMI
Ministry of Justice,1,161.62,Economy,9/9/2011,GLA,SYY,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,161.62,Economy,9/9/2011,GLA,SYY,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,161.62,Economy,9/9/2011,GLA,SYY,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,148.56,Economy,9/9/2011,EDI,SYY,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,145.93,Economy,9/9/2011,EDI,STN,EASYJET
Ministry of Justice,1,71.5,Economy,9/9/2011,GLA,SYY,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,41.99,Economy,9/9/2011,STN,BRE,RYANAIR
Ministry of Justice,0,0,Economy,9/9/2011,GLA,BHD,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,5448,Economy,9/10/2011,LBA,BFS,KING AIR
Ministry of Justice,1,155.98,Economy,9/10/2011,GLA,EMA,BMI BABY
Ministry of Justice,1,135.98,Economy,9/10/2011,GLA,EMA,BMI BABY
National Offender Management Service,1,927.73,Economy,9/12/2011,LHR,SIN,QANTAS AIRWAYS
Ministry of Justice,1,398.51,Economy,9/13/2011,LCY,SXB,KLM-ROYAL DUTCH AIRLINES
Ministry of Justice,1,150.28,Economy,9/13/2011,LGW,FCO,EASYJET
Ministry of Justice,1,122.53,Economy,9/13/2011,STN,EDI,EASYJET
National Offender Management Service,1,97.83,Economy,9/13/2011,LGW,GLA,BRITISH AIRWAYS
National Offender Management Service,1,94.93,Economy,9/13/2011,LTN,EDI,EASYJET
National Offender Management Service,1,94.93,Economy,9/13/2011,LTN,EDI,EASYJET
National Offender Management Service,1,94.93,Economy,9/13/2011,LTN,EDI,EASYJET
Ministry of Justice,1,362.56,Economy,9/14/2011,EDI,LSI,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,309.68,Economy,9/14/2011,BHD,LHR,BMI
Ministry of Justice,1,285.5,Economy,9/14/2011,WIC,ABZ,EASTERN AIRWAYS
Ministry of Justice,1,243.61,Economy,9/14/2011,INV,LSI,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,206.78,Economy,9/14/2011,LHR,GLA,BRITISH AIRWAYS
Ministry of Justice,1,204.38,Economy,9/14/2011,ABZ,LSI,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,172.2,Economy,9/14/2011,LHR,DUS,BRITISH AIRWAYS
National Offender Management Service,1,172.2,Economy,9/14/2011,LHR,DUS,BRITISH AIRWAYS
National Offender Management Service,1,117.83,Economy,9/14/2011,GLA,LGW,BRITISH AIRWAYS
Ministry of Justice,1,105.8,Economy,9/14/2011,LHR,GLA,BRITISH AIRWAYS
Ministry of Justice,1,81.53,Economy,9/14/2011,LTN,GLA,EASYJET
Ministry of Justice,1,297.69,Economy,9/15/2011,EDI,LHR,BMI
Ministry of Justice,1,122.6,Economy,9/15/2011,LCY,DND,AIR FRANCE
Ministry of Justice,0,74,Economy,9/15/2011,EDI,LHR,BMI
Ministry of Justice,1,73.97,Economy,9/15/2011,MAN,GLA,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,68.5,Economy,9/15/2011,DUS,LHR,BRITISH AIRWAYS
Ministry of Justice,0,3,Economy,9/15/2011,EDI,LHR,BMI
Ministry of Justice,1,489.78,Economy,9/16/2011,GLA,LHR,BRITISH AIRWAYS
Ministry of Justice,1,287.69,Economy,9/16/2011,EDI,LHR,BMI
Ministry of Justice,1,229.2,Economy,9/16/2011,LHR,MAD,BRITISH AIRWAYS
Ministry of Justice,1,166.67,Economy,9/16/2011,EDI,LGW,BRITISH AIRWAYS
National Offender Management Service,1,156.89,Economy,9/16/2011,STR,LHR,LUFTHANSA GERMAN AIRLINES
National Offender Management Service,1,156.89,Economy,9/16/2011,STR,LHR,LUFTHANSA GERMAN AIRLINES
Ministry of Justice,1,711.5,Economy,9/17/2011,LHR,VIE,BRITISH AIRWAYS
Ministry of Justice,1,538.91,Economy,9/17/2011,LGW,KIN,VIRGIN ATLANTIC
Ministry of Justice,1,490.67,Economy,9/17/2011,EDI,LCY,BRITISH AIRWAYS
Ministry of Justice,1,481.79,Economy,9/17/2011,MAN,LHR,BRITISH AIRWAYS
Ministry of Justice,1,410.62,Economy,9/17/2011,GLA,KOI,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,262.79,Economy,9/17/2011,GLA,LGW,EASYJET
Ministry of Justice,1,234.83,Business Class,9/17/2011,LGW,GLA,BRITISH AIRWAYS
Ministry of Justice,1,220.56,Economy,9/17/2011,EDI,KOI,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,192.61,Economy,9/17/2011,INV,KOI,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,183.61,Economy,9/17/2011,INV,KOI,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,95.98,Economy,9/17/2011,GLA,MAN,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,89.24,Economy,9/17/2011,LGW,EDI,EASYJET
Ministry of Justice,1,85.24,Economy,9/17/2011,EDI,LGW,EASYJET
National Offender Management Service,1,4065.8,Business Class,9/18/2011,SIN,LHR,QANTAS AIRWAYS
Ministry of Justice,1,92.48,Economy,9/18/2011,GLA,LHR,BRITISH AIRWAYS
Ministry of Justice,1,174.5,Economy,9/20/2011,EDI,LHR,BMI
National Offender Management Service,1,87.98,Economy,9/20/2011,STN,VNO,RYANAIR
Ministry of Justice,1,1163.2,Business Class,9/21/2011,AKL,MEL,AIR NEW ZEALAND
