ORGANISATION NAME,EFFECTIVE DATE,SERVICE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION NO.
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,ATLANTIS MEDICARE LTD,20/01/2017,556.30 ,RESIDENTIAL LONG TERM,V001085912
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,ATLANTIS MEDICARE LTD,20/01/2017,557.50 ,RESIDENTIAL LONG TERM,V001086247
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,ATLANTIS MEDICARE LTD,20/01/2017,557.50 ,RESIDENTIAL LONG TERM,V001086248
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,ATLANTIS MEDICARE LTD,20/01/2017,566.34 ,RESIDENTIAL LONG TERM,V001086109
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,ATLANTIS MEDICARE LTD,20/01/2017,566.34 ,RESIDENTIAL LONG TERM,V001086110
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,ATLANTIS MEDICARE LTD,20/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001085703
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,ATLANTIS MEDICARE LTD,20/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001085704
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,ATLANTIS MEDICARE LTD,20/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001085759
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,ATLANTIS MEDICARE LTD,20/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001085760
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,ATLANTIS MEDICARE LTD,20/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001085855
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,ATLANTIS MEDICARE LTD,20/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001085856
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,ATLANTIS MEDICARE LTD,20/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001086063
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,ATLANTIS MEDICARE LTD,20/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001086064
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,ATLANTIS MEDICARE LTD,20/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001086286
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,ATLANTIS MEDICARE LTD,20/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001086287
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,ATLANTIS MEDICARE LTD,20/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001086497
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,ATLANTIS MEDICARE LTD,20/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001086498
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,ATLANTIS MEDICARE LTD,20/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001086586
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,ATLANTIS MEDICARE LTD,20/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001086587
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,ATLANTIS MEDICARE LTD,20/01/2017,859.52 ,RESIDENTIAL LONG TERM,V001085827
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,ATLANTIS MEDICARE LTD,20/01/2017,859.52 ,RESIDENTIAL LONG TERM,V001085828
ROCHDALE BOROUGH COUNCIL,06/01/2017,EARLY HELP AND SCHOOLS,AUNT MARYS PRIVATE DAY NURSERY,06/01/2017,667.80 ,MANDATORY AWARDS,V001080857
ROCHDALE BOROUGH COUNCIL,09/01/2017,EARLY HELP AND SCHOOLS,AURORA BEECH KEYS,09/01/2017,11344.67 ,OTHER LA`S - SEN PROVISION,V001082395
ROCHDALE BOROUGH COUNCIL,06/01/2017,LEARNING DIS & MENTAL HEALTH,AUTISM INITIATIVES,06/01/2017,2978.06 ,RESIDENTIAL LONG TERM,V001081368
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,AUTISM INITIATIVES,20/01/2017,2978.06 ,RESIDENTIAL LONG TERM,V001085629
ROCHDALE BOROUGH COUNCIL,27/01/2017,PHYSICAL DIS & OLDER PEOPLE,AUTUMN UK LIMITED,27/01/2017,3438.68 ,MINOR BUILDING WORKS,V001089314
ROCHDALE BOROUGH COUNCIL,06/01/2017,LEARNING DIS & MENTAL HEALTH,AVERILL HOUSE CARE HOME,06/01/2017,623.30 ,RESIDENTIAL LONG TERM,V001081393
ROCHDALE BOROUGH COUNCIL,20/01/2017,EARLY HELP AND SCHOOLS,AXIOM EDUCATION (ROCHDALE) LIMITED,20/01/2017,654.46 ,"DEV CAP - NEW CONSTRUCTION,CONVERSION",V001081051
ROCHDALE BOROUGH COUNCIL,20/01/2017,EARLY HELP AND SCHOOLS,AXIOM EDUCATION (ROCHDALE) LIMITED,20/01/2017,666.60 ,"DEV CAP - NEW CONSTRUCTION,CONVERSION",V001081050
ROCHDALE BOROUGH COUNCIL,20/01/2017,EARLY HELP AND SCHOOLS,AXIOM EDUCATION (ROCHDALE) LIMITED,20/01/2017,7442.22 ,"DEV CAP - NEW CONSTRUCTION,CONVERSION",V001081049
ROCHDALE BOROUGH COUNCIL,20/01/2017,EARLY HELP AND SCHOOLS,AXIOM EDUCATION (ROCHDALE) LIMITED,20/01/2017,16810.00 ,"DEV CAP - NEW CONSTRUCTION,CONVERSION",V001081048
ROCHDALE BOROUGH COUNCIL,31/01/2017,EARLY HELP AND SCHOOLS,AXIOM EDUCATION (ROCHDALE) LIMITED,31/01/2017,-6635.16 ,NEW CONSTRUCTION,V001086979
ROCHDALE BOROUGH COUNCIL,31/01/2017,EARLY HELP AND SCHOOLS,AXIOM EDUCATION (ROCHDALE) LIMITED,31/01/2017,684122.30 ,PFI SCHEMES RPIX,V001086700
ROCHDALE BOROUGH COUNCIL,12/01/2017,EARLY HELP AND SCHOOLS,AXIOM EDUCATION (ROCHDALE) LIMITED,12/01/2017,17089.24 ,WATER CHARGES,V001084466
ROCHDALE BOROUGH COUNCIL,20/01/2017,EARLY HELP AND SCHOOLS,AXIOM EDUCATION (ROCHDALE) LIMITED,20/01/2017,24975.51 ,MEALS,V001084591
ROCHDALE BOROUGH COUNCIL,06/01/2017,EARLY HELP AND SCHOOLS,AXIOM EDUCATION (ROCHDALE) LIMITED,06/01/2017,33176.14 ,MEALS,V001075904
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,AXON RESOURCING LIMITED,20/01/2017,3200.00 ,AGENCY STAFF,V001082514
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,AXON RESOURCING LIMITED,20/01/2017,3200.00 ,AGENCY STAFF,V001086973
ROCHDALE BOROUGH COUNCIL,05/01/2017,PHYSICAL DIS & OLDER PEOPLE,AXON RESOURCING LIMITED,05/01/2017,7200.00 ,AGENCY STAFF,V001081132
ROCHDALE BOROUGH COUNCIL,12/01/2017,PROPERTY AND HIGHWAYS,BALFOUR BEATTY  LIVING PLACES,12/01/2017,541871.38 ,TRANSACTIONS-EXPENDITURE,V001084631
ROCHDALE BOROUGH COUNCIL,10/01/2017,EARLY HELP AND SCHOOLS,BAMFORD ACADEMY,10/01/2017,1211.45 ,OTHER EST - SEN PROVISION,V001082900
ROCHDALE BOROUGH COUNCIL,23/01/2017,EARLY HELP AND SCHOOLS,BAMFORD ACADEMY,23/01/2017,2120.05 ,OTHER EST - SEN PROVISION,V001087990
ROCHDALE BOROUGH COUNCIL,20/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,BANGLADESH ASSOCIATION AND COMMUNITY PROJECT,20/01/2017,1424.23 ,ACTIVITIES,V001087799
ROCHDALE BOROUGH COUNCIL,19/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,BARKATH LIMITED,19/01/2017,6699.00 ,HISTOLOGY PAYMENTS,V001086904
ROCHDALE BOROUGH COUNCIL,19/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,BARKATH LIMITED,19/01/2017,5243.00 ,MEDICAL FEES,V001086904
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,BARNARDOS,20/01/2017,14855.50 ,SP BLOCK PAYMENTS - EXTERNAL,V001086743
ROCHDALE BOROUGH COUNCIL,26/01/2017,FINANCE SERVICES,BARNSLEY METROPOLITAN BOROUGH COUNCIL,26/01/2017,3000.00 ,EQUIPMENT - GENERAL,V001082460
ROCHDALE BOROUGH COUNCIL,16/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,BARTEC AUTO ID LTD,16/01/2017,19880.00 ,EQUIPMENT - GENERAL,V001084919
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,BEECH HOUSE,06/01/2017,510.40 ,RESIDENTIAL LONG TERM,V001081713
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,BEECH HOUSE,20/01/2017,510.40 ,RESIDENTIAL LONG TERM,V001086103
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,BEECH HOUSE,20/01/2017,517.14 ,RESIDENTIAL LONG TERM,V001086292
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,BEECH HOUSE,06/01/2017,552.26 ,RESIDENTIAL LONG TERM,V001081672
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,BEECH HOUSE,20/01/2017,552.26 ,RESIDENTIAL LONG TERM,V001086055
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,BEECH HOUSE,06/01/2017,563.66 ,RESIDENTIAL LONG TERM,V001081854
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,BEECH HOUSE,20/01/2017,563.66 ,RESIDENTIAL LONG TERM,V001086309
ROCHDALE BOROUGH COUNCIL,06/01/2017,LEARNING DIS & MENTAL HEALTH,BEECH HOUSE,06/01/2017,563.98 ,RESIDENTIAL LONG TERM,V001081840
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,BEECH HOUSE,06/01/2017,569.98 ,RESIDENTIAL LONG TERM,V001081659
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,BEECH HOUSE,20/01/2017,569.98 ,RESIDENTIAL LONG TERM,V001086042
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,BEECH HOUSE,06/01/2017,580.70 ,RESIDENTIAL LONG TERM,V001081930
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,BEECH HOUSE,06/01/2017,580.70 ,RESIDENTIAL LONG TERM,V001081931
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,BEECH HOUSE,06/01/2017,580.70 ,RESIDENTIAL LONG TERM,V001081932
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,BEECH HOUSE,20/01/2017,580.70 ,RESIDENTIAL LONG TERM,V001086434
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,BEECH HOUSE,06/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001081513
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,BEECH HOUSE,06/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001081622
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,BEECH HOUSE,06/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001081742
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,BEECH HOUSE,06/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001082071
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,BEECH HOUSE,20/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001085844
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,BEECH HOUSE,20/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001086005
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,BEECH HOUSE,20/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001086142
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,BEECH HOUSE,20/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001086588
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,BEECH HOUSE,20/01/2017,798.13 ,RESIDENTIAL LONG TERM,V001085776
ROCHDALE BOROUGH COUNCIL,06/01/2017,LEARNING DIS & MENTAL HEALTH,BEECH HOUSE,06/01/2017,859.52 ,RESIDENTIAL LONG TERM,V001081478
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,BEECH HOUSE,20/01/2017,859.52 ,RESIDENTIAL LONG TERM,V001085777
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,BEECH HOUSE,20/01/2017,859.52 ,RESIDENTIAL LONG TERM,V001085778
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,BEECH HOUSE,20/01/2017,859.52 ,RESIDENTIAL LONG TERM,V001085782
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,BELGRAVIA CARE,20/01/2017,1008.20 ,RESIDENTIAL LONG TERM,V001085523
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,BELGRAVIA CARE,20/01/2017,1008.20 ,RESIDENTIAL LONG TERM,V001085524
ROCHDALE BOROUGH COUNCIL,19/01/2017,EARLY HELP AND SCHOOLS,BELMONT PRIMARY SCHOOL,19/01/2017,1200.00 ,INDEPENDENT UNITS,V001085494
ROCHDALE BOROUGH COUNCIL,19/01/2017,EARLY HELP AND SCHOOLS,BELMONT SCHOOL LIMITED,19/01/2017,1200.00 ,INDEPENDENT UNITS,V001085493
ROCHDALE BOROUGH COUNCIL,16/01/2017,PHYSICAL DIS & OLDER PEOPLE,BELVOIR CARE HOME LIMITED,16/01/2017,2578.56 ,ASSESSMENT CARE,V001084980
ROCHDALE BOROUGH COUNCIL,24/01/2017,PHYSICAL DIS & OLDER PEOPLE,BELVOIR CARE HOME LIMITED,24/01/2017,2578.56 ,ASSESSMENT CARE,V001088855
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,BELVOIR CARE HOME LIMITED,06/01/2017,509.80 ,RESIDENTIAL LONG TERM,V001081463
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,BELVOIR CARE HOME LIMITED,20/01/2017,509.80 ,RESIDENTIAL LONG TERM,V001085768
ROCHDALE BOROUGH COUNCIL,06/01/2017,LEARNING DIS & MENTAL HEALTH,BELVOIR CARE HOME LIMITED,06/01/2017,545.04 ,RESIDENTIAL LONG TERM,V001081337
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,BELVOIR CARE HOME LIMITED,20/01/2017,545.04 ,RESIDENTIAL LONG TERM,V001085588
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,BELVOIR CARE HOME LIMITED,06/01/2017,578.10 ,RESIDENTIAL LONG TERM,V001081695
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,BELVOIR CARE HOME LIMITED,20/01/2017,578.10 ,RESIDENTIAL LONG TERM,V001086082
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,BELVOIR CARE HOME LIMITED,06/01/2017,580.98 ,RESIDENTIAL LONG TERM,V001081633
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,BELVOIR CARE HOME LIMITED,20/01/2017,580.98 ,RESIDENTIAL LONG TERM,V001086025
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,BELVOIR CARE HOME LIMITED,06/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001081403
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,BELVOIR CARE HOME LIMITED,06/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001081446
ROCHDALE BOROUGH COUNCIL,06/01/2017,LEARNING DIS & MENTAL HEALTH,BELVOIR CARE HOME LIMITED,06/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001081516
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,BELVOIR CARE HOME LIMITED,20/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001085669
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,BELVOIR CARE HOME LIMITED,20/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001085741
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,BELVOIR CARE HOME LIMITED,20/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001085849
ROCHDALE BOROUGH COUNCIL,06/01/2017,LEARNING DIS & MENTAL HEALTH,BELVOIR CARE HOME LIMITED,06/01/2017,859.52 ,RESIDENTIAL LONG TERM,V001081802
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,BELVOIR CARE HOME LIMITED,06/01/2017,859.52 ,RESIDENTIAL LONG TERM,V001082070
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,BELVOIR CARE HOME LIMITED,20/01/2017,859.52 ,RESIDENTIAL LONG TERM,V001086234
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,BELVOIR CARE HOME LIMITED,20/01/2017,859.52 ,RESIDENTIAL LONG TERM,V001086585
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,BELVOIR CARE HOME LIMITED,06/01/2017,610.92 ,SELF - FUNDING DEFERRED PAYMENTS,V001081989
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,BELVOIR CARE HOME LIMITED,20/01/2017,610.92 ,SELF - FUNDING DEFERRED PAYMENTS,V001086504
ROCHDALE BOROUGH COUNCIL,24/01/2017,EARLY HELP AND SCHOOLS,BENNETT WORKPLACE,24/01/2017,2973.66 ,EQUIPMENT - GENERAL,V001088507
ROCHDALE BOROUGH COUNCIL,09/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,BERENDSEN UK LTD,09/01/2017,533.30 ,MATERIAL - GENERAL,V001082481
ROCHDALE BOROUGH COUNCIL,10/01/2017,PROPERTY AND HIGHWAYS,BESPOKE COMPLETE SERVICES LTD,10/01/2017,600.00 ,TRANSACTIONS-EXPENDITURE,V001080208
ROCHDALE BOROUGH COUNCIL,10/01/2017,PROPERTY AND HIGHWAYS,BESPOKE COMPLETE SERVICES LTD,10/01/2017,1419.00 ,TRANSACTIONS-EXPENDITURE,V001080209
ROCHDALE BOROUGH COUNCIL,13/01/2017,PHYSICAL DIS & OLDER PEOPLE,BESPOKE SUPPORTED LIVING LTD,13/01/2017,3325.00 ,SUPPORTED LIVING,V001083683
ROCHDALE BOROUGH COUNCIL,05/01/2017,PROPERTY AND HIGHWAYS,BEXAN LTD,05/01/2017,1361.45 ,PROPERTY - WORKS ELEMENT,V001080308
ROCHDALE BOROUGH COUNCIL,30/01/2017,PROPERTY AND HIGHWAYS,BEXAN LTD,30/01/2017,4223.75 ,PROPERTY - WORKS ELEMENT,V001089204
ROCHDALE BOROUGH COUNCIL,12/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,BIBLIOTHECA,12/01/2017,2156.57 ,SOFTWARE,V001082555
ROCHDALE BOROUGH COUNCIL,18/01/2017,PUBLIC HEALTH,BIG LIFE CENTRES,18/01/2017,124574.58 ,PH BIG LIFE CONTRACT,V001084783
ROCHDALE BOROUGH COUNCIL,20/01/2017,PUBLIC HEALTH,BIG LIFE CENTRES,20/01/2017,124574.58 ,PH BIG LIFE CONTRACT,V001087758
ROCHDALE BOROUGH COUNCIL,20/01/2017,FINANCE SERVICES,BINDMONT PRINT SERVICES LTD,20/01/2017,760.20 ,PRINTING & STATIONERY,V001087817
ROCHDALE BOROUGH COUNCIL,31/01/2017,FINANCE SERVICES,BINDMONT PRINT SERVICES LTD,31/01/2017,1043.97 ,PRINTING & STATIONERY,V001090059
ROCHDALE BOROUGH COUNCIL,20/01/2017,FINANCE SERVICES,BINDMONT PRINT SERVICES LTD,20/01/2017,3785.25 ,PRINTING & STATIONERY,V001087818
ROCHDALE BOROUGH COUNCIL,23/01/2017,FINANCE SERVICES,BINDMONT PRINT SERVICES LTD,23/01/2017,3922.00 ,PRINTING & STATIONERY,V001087881
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,BLUE PITS HOUSING ACTION,13/01/2017,1176.00 ,INDIVIDUAL SERVICE FUND,V001084125
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,BLUE PITS HOUSING ACTION,13/01/2017,702.00 ,PERSONAL BUDGETS - MANAGED,V001083859
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,BLUE PITS HOUSING ACTION,13/01/2017,780.00 ,PERSONAL BUDGETS - MANAGED,V001083829
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,BLUE PITS HOUSING ACTION,13/01/2017,832.00 ,PERSONAL BUDGETS - MANAGED,V001083862
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,BLUE PITS HOUSING ACTION,13/01/2017,1040.00 ,PERSONAL BUDGETS - MANAGED,V001083718
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,BLUE PITS HOUSING ACTION,13/01/2017,1300.00 ,PERSONAL BUDGETS - MANAGED,V001083558
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,BLUE PITS HOUSING ACTION,13/01/2017,560.00 ,SUPPORTED LIVING,V001083729
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,BLUE PITS HOUSING ACTION,13/01/2017,700.00 ,SUPPORTED LIVING,V001083897
ROCHDALE BOROUGH COUNCIL,24/01/2017,PROPERTY AND HIGHWAYS,BOLTON MBC,24/01/2017,6323.43 ,FEES / COMMISSION,V001084635
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,BOND BOARD LTD,20/01/2017,5678.55 ,SP BLOCK PAYMENTS - EXTERNAL,V001086739
ROCHDALE BOROUGH COUNCIL,20/01/2017,PUBLIC HEALTH,BOOTS THE CHEMIST,20/01/2017,827.30 ,PH LCS PAYMENTS,V001084950
ROCHDALE BOROUGH COUNCIL,20/01/2017,PUBLIC HEALTH,BOWNESS PHARMACY LTD,20/01/2017,875.80 ,PH LCS PAYMENTS,V001084952
ROCHDALE BOROUGH COUNCIL,18/01/2017,PUBLIC HEALTH,BRAHM FUNDCO 1 LTD,18/01/2017,6037.41 ,RENTS,V001082867
ROCHDALE BOROUGH COUNCIL,20/01/2017,ECONOMY DIRECTORATE,BRAHM FUNDCO 2 LTD,20/01/2017,22983.44 ,CHARGES-COMMITAL,V001087781
ROCHDALE BOROUGH COUNCIL,05/01/2017,ECONOMY DIRECTORATE,BRAHM LIFT LIMITED,05/01/2017,509.35 ,PFI SCHEMES RPI,V001080683
ROCHDALE BOROUGH COUNCIL,05/01/2017,ECONOMY DIRECTORATE,BRAHM LIFT LIMITED,05/01/2017,949.55 ,PFI SCHEMES RPI,V001080687
ROCHDALE BOROUGH COUNCIL,16/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,BRENTWOOD,16/01/2017,16425.00 ,GRANTS TO THE VOLUNTARY SECTOR,V001076847
ROCHDALE BOROUGH COUNCIL,06/01/2017,LEARNING DIS & MENTAL HEALTH,BRIAR HOUSE,06/01/2017,-2581.20 ,RESIDENTIAL LONG TERM,V001074890
ROCHDALE BOROUGH COUNCIL,06/01/2017,LEARNING DIS & MENTAL HEALTH,BRIAR HOUSE,06/01/2017,-1659.34 ,RESIDENTIAL LONG TERM,V001074889
ROCHDALE BOROUGH COUNCIL,06/01/2017,LEARNING DIS & MENTAL HEALTH,BRIAR HOUSE,06/01/2017,1236.28 ,RESIDENTIAL LONG TERM,V001077615
ROCHDALE BOROUGH COUNCIL,06/01/2017,LEARNING DIS & MENTAL HEALTH,BRIAR HOUSE,06/01/2017,1236.28 ,RESIDENTIAL LONG TERM,V001081369
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,BRIAR HOUSE,20/01/2017,1236.28 ,RESIDENTIAL LONG TERM,V001085635
ROCHDALE BOROUGH COUNCIL,06/01/2017,LEARNING DIS & MENTAL HEALTH,BRIAR HOUSE,06/01/2017,2199.48 ,RESIDENTIAL LONG TERM,V001077582
ROCHDALE BOROUGH COUNCIL,06/01/2017,LEARNING DIS & MENTAL HEALTH,BRIAR HOUSE,06/01/2017,2199.48 ,RESIDENTIAL LONG TERM,V001081347
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,BRIAR HOUSE,20/01/2017,2199.48 ,RESIDENTIAL LONG TERM,V001085605
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,BRIARMEDE CARE LTD,20/01/2017,-606.12 ,RESIDENTIAL LONG TERM,V001085874
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,BRIARMEDE CARE LTD,06/01/2017,522.02 ,RESIDENTIAL LONG TERM,V001081784
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,BRIARMEDE CARE LTD,20/01/2017,522.02 ,RESIDENTIAL LONG TERM,V001086214
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,BRIARMEDE CARE LTD,06/01/2017,541.88 ,RESIDENTIAL LONG TERM,V001081751
