Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
Ministry of Defence,Ministry of Defence,Navy Command,1105340,Skill Zone 2,16647,18190,Customer Services,2.81,Operational Delivery
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D TTO,23427,32743,Administrative Support,1,Operational Delivery
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,E1,18554,22345,Contract Perf Meas & Mgnt,7.18,Procurement
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,E1,18554,22345,Transaction Processing,1,Finance
Ministry of Defence,Ministry of Defence,Army,1167535,E2,15779,19003,Information Technology,2,Information Technology
Ministry of Defence,Ministry of Defence,Navy Command,1105340,Skill Zone 2,16647,18190,Driving,11,Operational Delivery
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D TTO,23427,32743,Information Technology,3,Information Technology
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,E1,18554,22345,Customer Services,14.41,Operational Delivery
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,E1,18554,22345,Administrative Support,2,Other
Ministry of Defence,Ministry of Defence,Army,1167535,E2,15779,19003,Inventory Management,1,Operational Delivery
Ministry of Defence,Ministry of Defence,Navy Command,1105340,Skill Zone 2,16647,18190,Information Technology,3,Information Technology
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D TTO,23427,32743,Intelligence Analysis,1,Operational Delivery
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,E1,18554,22345,Decision Support,21.92,Finance
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,B1,57000,72907,Reporting and Controls,1,Finance
Ministry of Defence,Ministry of Defence,Army,1167535,E2,15779,19003,Knowledge Info Management,5.62,Knowledge and Information Management (KIM)
Ministry of Defence,Ministry of Defence,Navy Command,1105340,Skill Zone 2,16647,18190,Inventory Management,2,Operational Delivery
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D TTO,23427,32743,Teaching,0.75,Operational Delivery
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,E1,18554,22345,Design and Imagery,1.78,Communications
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,B2,48421,60130,Project Management,2,Programme and Project Management (PPM)
Ministry of Defence,Ministry of Defence,Army,1167535,E2,15779,19003,MGS Unarmed Guarding,1,Operational Delivery
Ministry of Defence,Ministry of Defence,Navy Command,1105340,Skill Zone 2,16647,18190,Logistics [Trades],3,Operational Delivery
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D TTO,23427,32743,Technical [Trades],3,Science and Engineering
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,E1,18554,22345,Employee Representative,2,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,B2,48421,60130,Business Management and Improvement,1,Planning
Ministry of Defence,Ministry of Defence,Army,1167535,E2,15779,19003,Museum,2,Knowledge and Information Management (KIM)
Ministry of Defence,Ministry of Defence,Navy Command,1105340,Skill Zone 2,16647,18190,Logistics Management,2,Operational Delivery
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,Lecturer - 8909,30136,38172,Teaching,50.3,Operational Delivery
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,E1,18554,22345,Information Technology,13.55,Information Technology
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,B2,48421,60130,Decision Support,1,Finance
Ministry of Defence,Ministry of Defence,Army,1167535,E2,15779,19003,Obsolete Security,348,Operational Delivery
Ministry of Defence,Ministry of Defence,Navy Command,1105340,Skill Zone 2,16647,18190,Material Accounting,1,Operational Delivery
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,Lecturer - 8909,30136,38172,Training Support,2,Operational Delivery
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,E1,18554,22345,Internal Communications,1.64,Communications
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C1,36004,44711,Decision Support,9,Finance
Ministry of Defence,Ministry of Defence,Army,1167535,E2,15779,19003,Postal & Courier,6,Operational Delivery
Ministry of Defence,Ministry of Defence,Navy Command,1105340,Skill Zone 2,16647,18190,Obsolete Security,1,Operational Delivery
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,Aviation Offr 1,38197,44711,Training Support,11,Operational Delivery
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,E1,18554,22345,Inventory Management,232.78,Operational Delivery
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C1,36004,44711,Reporting and Controls,2,Finance
Ministry of Defence,Ministry of Defence,Army,1167535,E2,15779,19003,Project Management,1,Programme and Project Management (PPM)
Ministry of Defence,Ministry of Defence,Navy Command,1105340,Skill Zone 2,16647,18190,Port Operations,3,Operational Delivery
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,Aviation Offr 2,35285,36696,Direct Military Support,1,Operational Delivery
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,E1,18554,22345,Knowledge Info Management,31.51,Knowledge and Information Management (KIM)
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C1,36004,44711,Service HR Expert,1,Human Resources
Ministry of Defence,Ministry of Defence,Army,1167535,E2,15779,19003,Secretarial,40.69,Operational Delivery
Ministry of Defence,Ministry of Defence,Navy Command,1105340,Skill Zone 2,16647,18190,Range Management,2,Property and asset management
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,Aviation Offr 2,35285,36696,Operational Analysis,1.5,Science and Engineering
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,E1,18554,22345,Logistics Management,2,Operational Delivery
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C2,29551,36696,Decision Support,5,Finance
Ministry of Defence,Ministry of Defence,Army,1167535,E2,15779,19003,Secretariat & Private Office,16.84,Operational Delivery
Ministry of Defence,Ministry of Defence,Navy Command,1105340,Skill Zone 2,16647,18190,"Safety,Health,Enviroment&Fire",8.54,Operational Delivery
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,Aviation Offr 2,35285,36696,Training Support,4,Operational Delivery
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,E1,18554,22345,Material Accounting,43.48,Operational Delivery
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C2,29551,36696,Reporting and Controls,4,Finance
Ministry of Defence,Ministry of Defence,Army,1167535,E2,15779,19003,Security Support,2.81,Operational Delivery
Ministry of Defence,Ministry of Defence,Navy Command,1105340,Skill Zone 2,16647,18190,Site Estate,2,Property and asset management
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,Aviation Offr 2,35285,36696,Transport & Movement,24,Operational Delivery
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,E1,18554,22345,Nuclear Propulsion,1,Science and Engineering
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C2,29551,36696,Service HR Expert,1,Human Resources
Ministry of Defence,Ministry of Defence,Army,1167535,E2,15779,19003,Service HR Service Provider,9.64,Human Resources
Ministry of Defence,Ministry of Defence,Navy Command,1105340,Skill Zone 2,16647,18190,Soft Facilities Management,1,Property and asset management
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,Nurse,21176,27625,Nursing and Midwifery,2,Medicine
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,E1,18554,22345,Obsolete Security,8.08,Operational Delivery
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C2,29551,36696,Transaction Processing,1,Finance
Ministry of Defence,Ministry of Defence,Army,1167535,E2,15779,19003,Site Estate,3,Property and asset management
Ministry of Defence,Ministry of Defence,Navy Command,1105340,Skill Zone 2,16647,18190,Storekeeping/WarehouseOps,120.75,Operational Delivery
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,NHS Band 5,21176,27625,Medical Technical,0.6,Medicine
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,E1,18554,22345,Performance Management,1,Internal Audit
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C2,29551,36696,Administrative Support,1,Planning
Ministry of Defence,Ministry of Defence,Army,1167535,E2,15779,19003,Soft Facilities Management,14,Property and asset management
Ministry of Defence,Ministry of Defence,Navy Command,1105340,Skill Zone 2,16647,18190,Technical [Trades],19,Science and Engineering
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,NHS Band 8A,38851,46621,Pharmacy,1,Medicine
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,E1,18554,22345,Policy Advisor,4,Policy
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,D,23661,29383,Decision Support,6,Finance
Ministry of Defence,Ministry of Defence,Army,1167535,E2,15779,19003,Storekeeping/WarehouseOps,1,Operational Delivery
Ministry of Defence,Ministry of Defence,Navy Command,1105340,Skill Zone 2,16647,18190,Transport & Movement,2,Operational Delivery
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,Chf YC Off,48831,57851,Community Development Work,1,Operational Delivery
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,E1,18554,22345,Postal & Courier,39.54,Operational Delivery
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,D,23661,29383,Reporting and Controls,2,Finance
Ministry of Defence,Ministry of Defence,Army,1167535,E2,15779,19003,Technical [Trades],1,Science and Engineering
Ministry of Defence,Ministry of Defence,Navy Command,1105340,Skill Zone 3,18190,22372,Afloat Support,4,Operational Delivery
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,Command Youth and Community Officer,39120,47731,Community Development Work,2,Operational Delivery
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,E1,18554,22345,Programme Management,1,Programme and Project Management (PPM)
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,D,23661,29383,Service HR Expert,1,Human Resources
Ministry of Defence,Ministry of Defence,Army,1167535,E2,15779,19003,Training Support,4.81,Operational Delivery
Ministry of Defence,Ministry of Defence,Navy Command,1105340,Skill Zone 3,18190,22372,Direct Military Support,1,Operational Delivery
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,Prof Qualified Worker Lvl 2a,23248,25280,Community Development Work,1,Operational Delivery
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,E1,18554,22345,Project Management,11.23,Programme and Project Management (PPM)
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,D,23661,29383,Administrative Support,2,Planning
Ministry of Defence,Ministry of Defence,Army,1167535,E2,15779,19003,Transaction Processing,4.89,Finance
Ministry of Defence,Ministry of Defence,Navy Command,1105340,Skill Zone 3,18190,22372,Driving,54.72,Operational Delivery
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,Prof Qualified Worker Lvl 2b,25950,28237,Community Development Work,4,Operational Delivery
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,E1,18554,22345,Quality Management,1,Programme and Project Management (PPM)
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,E1,18554,22345,Transaction Processing,5,Finance
Ministry of Defence,Ministry of Defence,Army,1167535,Fast Stream Grade Band C1,36004,44711,Secretariat & Private Office,0.81,Operational Delivery
Ministry of Defence,Ministry of Defence,Navy Command,1105340,Skill Zone 3,18190,22372,Inventory Management,3,Operational Delivery
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,Prof Qualified Worker Lvl 3a,29071,31599,Community Development Work,14,Operational Delivery
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,E1,18554,22345,Reporting and Controls,7.76,Finance
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,E1,18554,22345,Decision Support,1,Finance
Ministry of Defence,Ministry of Defence,Army,1167535,Firefighter,18983,26596,Fire Service,443,Operational Delivery
Ministry of Defence,Ministry of Defence,Navy Command,1105340,Skill Zone 3,18190,22372,Logistics [Trades],4,Operational Delivery
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,Prof Qualified Worker Lvl 3a,29071,31599,Community Service,1,Operational Delivery
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,E1,18554,22345,"Safety,Health,Enviroment&Fire",3.54,Operational Delivery
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,E1,18554,22345,Reporting and Controls,1,Finance
Ministry of Defence,Ministry of Defence,Army,1167535,Firefighter - Rank to Role,19702,26259,Fire Service,59,Operational Delivery
Ministry of Defence,Ministry of Defence,Navy Command,1105340,Skill Zone 3,18190,22372,Logistics Management,1,Operational Delivery
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,B2,48421,60130,Clinical Psychology,0.8,Psychology
